atom_numbers,value
N1,10.580645829149155
H2,1.9468698947707292
H3,1.938045477303906
C4,9.610935256015253
H5,2.0705790950822163
C6,9.624467663905365
H7,2.0617925697058253
H8,2.0865894379200727
C9,9.730084233169658
O10,10.910420286290298
N11,10.455707410922047
H12,1.9090136438395642
H13,1.882994598068041
C14,9.738744965661628
O15,10.972099022833778
N16,10.376018260909131
H17,1.8693080822643777
C18,9.608724477205747
H19,2.0656638403913945
C20,9.658525743746086
H21,2.08449234504237
H22,2.085268695924743
C23,9.937540288927346
O24,10.94652886481297
O25,10.990337851746167
C26,9.655299099600882
O27,10.911342807705607
O28,10.914058566688253
H29,1.7775622664936637
