 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,H24,H24
1N1S,N1,0.0,0.023704536044825364,0.0009838866238602861,0.0007981831570480491,7.368062495016758e-05,6.59408176015841e-05,0.0016089631384856862,0.0016950669065536328,0.0004297828126524905,3.979783555069227e-06,0.00012602911134944328,8.096386434341962e-07,4.527481901592245e-06,4.559668753428836e-05,0.007877467415805306,0.001231526771650282,0.008041696254614816,0.0014358977403186035,0.0011653723754626033,0.0020933885480669545,4.213424050103498e-06,0.003038871759549977,0.006372739514941328,0.0005917719074068906,2.0314832072099165e-06,0.0003077846490764369,0.0004984608047688965,0.00019976630577475674,2.9412513966597942e-05,5.124807645129348e-05,5.0201093672347374e-05,0.0007119837665440776,0.00020523254692572657,1.2185707161438408e-05,7.435137512612489e-07,4.261044650677448e-06,6.453475771550643e-07,2.3676175102238517e-05,2.2026832485977366e-05,3.921006520579695e-05,6.704227461207246e-05,6.607773345979062e-05,4.649072859219672e-05,1.3396977943669341e-05,3.2579890976158765e-06,9.939885774301604e-06,2.172577065473469e-08,1.4353050305865311e-05,3.6212028411863884e-05,8.487554885583393e-07,3.77729496208179e-05,1.7390248210125137e-05,4.1191076388669146e-07,3.5454454350158926e-07,1.4419379220198536e-05,2.3616745875587597e-05,2.357863167823382e-06,1.3173668784727255e-06,7.716973199567434e-06,4.7105500391442234e-06,4.229729550608852e-06,2.648896225976305e-07,4.3742576505412245e-09,4.637197237311597e-09,1.6651445107485063e-06,4.1968336758624325e-07,1.2233120516569329e-08,2.8588557006159476e-06,3.2858331379226335e-05,0.00015744781134396924,5.3775731867489185e-08,2.8801418676005497e-05,0.00023442617165780888,1.2086768454988572e-06,9.264668078268201e-07,7.4268600315230415e-06,0.00030645881856072865,1.0424819283927356e-05,2.701835784379991e-06,8.62958026121019e-07,4.955961369867978e-05,5.30345103283425e-06,3.2911635410998175e-06,1.2214815336530904e-05,8.049138283450219e-06,4.594883458497456e-05,7.89645354164481e-05,5.524775412268923e-06,3.4075208914519095e-06,2.2246764456612667e-05,1.4125701781608768e-06,5.528002980925706e-07,7.722829646616969e-07,2.6106894424060556e-13,5.2613277559121485e-06,1.879991445019602e-07,2.507778918012238e-05,0.0001324459841973713,5.940321523567604e-06,1.5554163756981154e-07,0.0003106578630256429,1.7228614913156193e-05,3.9472285073838265e-06,8.591400250756998e-05,4.963770442945048e-05,5.0539947314409694e-06,9.739024320332135e-08,1.2699334517723981e-06,1.766182545626105e-05,6.809905527677129e-06,2.1458228377735367e-05,0.0006599611519985116,7.058174539553708e-07,1.804762296853113e-05,2.1482643097758825e-06,1.5030852568820308e-05,2.245286252677836e-05,9.701352938762398e-07,1.5902139138823657e-07,3.2410420793826944e-06,1.7356727213257983e-06,5.300254118933978e-08,3.059290445972529e-07,2.591084100611596e-07,5.86778279354494e-06,1.6328581073365989e-07,4.409364981361463e-06,2.6064910041423417e-06,5.51746721644264e-08,1.4748159049560172e-07,1.0996009747188396e-07,1.3219830785615727e-08,3.9163479126358425e-09,2.0395876676460034e-07,2.551907796188857e-08,2.0063587014007567e-08,3.9711565147371175e-08,1.6238428755810386e-07,4.7164395999832465e-09,4.254301687600659e-07,1.1937570376652218e-10,3.385329447880281e-07,2.872522260055632e-07,1.5319173263250718e-08,3.927680403137401e-11,2.581740623508466e-07,1.1805413602239412e-07,6.403029566559582e-07,7.621238551358545e-08,1.0840016273494513e-06,5.893490153674463e-07,4.499236516686267e-07,3.455328645429745e-08,6.608885549930221e-09,6.393743312571587e-10,3.3614879912935436e-07,1.8345378871575946e-06,8.068800416705102e-08,3.052147945492578e-08,6.6075500626539e-10,2.227252422493109e-07,1.608887734150244e-08,1.977997141355825e-07,6.677725039594407e-11,9.959509927881527e-08,4.0514470667218916e-07,2.0668428901693403e-07,3.832308026474607e-07,1.2715017814191043e-06,2.8063505810305145e-06,7.805236508229285e-07,5.129935407022224e-09,9.772970345489629e-08,3.5773911305492234e-08,1.157868441681309e-07,1.2269841698220318e-08,2.9385909261492316e-09,1.4790264568631528e-09,7.017830760958077e-10,1.3678603139055667e-08,2.593096333214362e-07,7.788559175381238e-08,3.7401013841531494e-08,6.288308984636615e-08,6.115010720009195e-09,1.0361965591121347e-09,7.764589110559328e-10,1.5551201076879906e-08,1.6485920545372679e-09,2.1715342524153414e-08,4.3170371943901387e-08,5.2543168593821576e-08
2N1S,N1,0.0,0.0,0.021730697758596484,0.014826156046371608,0.0004511366299171371,0.2642409557647376,0.03291327890444595,0.028954577409236126,0.0028765086776005866,0.0005177304038470609,0.004107186431326237,3.073121703112136e-06,0.0003637633655351191,0.0005796032920575289,0.10353879789383535,0.1544855195076491,0.10942704368097766,0.16163543089403154,0.0034221981310671445,0.00514464260045866,0.0003988120348350499,0.03066546043311158,0.06457593812461582,0.04003606861158726,0.0001431718008011451,0.08644941564146569,0.15543921105694603,0.012100355763902337,0.0019433337695795583,0.0024363016230044554,0.0028934988414928142,0.035509416236434,0.006937238663438983,4.1324979930035255e-05,4.675967607958853e-05,8.040262662190045e-05,0.00021201561711636785,0.0011040485475883877,0.0014457256415325581,0.00036245343290453036,0.0018665531177686212,1.8872973103434276e-05,0.00034196258841889815,0.0003079280332325407,5.9218277701500455e-06,3.18742341853806e-07,1.0614432881306257e-05,3.6893365589873994e-05,0.0008025903358195308,0.0006433569221386826,0.0014634565333464522,0.0009412193755724552,3.120111903287537e-06,2.028007567655976e-06,0.0005345770098741376,0.0006160245746209547,0.00021691408123469813,2.7008377852855148e-05,0.0006958121353251023,0.0010200850266031125,0.0005500606244632777,4.883592518156732e-06,6.6494878401268664e-06,2.6103643060437776e-05,0.00014429183355080255,2.991895189374816e-07,3.117292024512608e-07,0.00012596735229886136,0.00018498654261089875,0.0018756263641290793,2.86500211186258e-05,0.00024430694509280926,0.006084787653795054,0.00029593732744714885,3.5026234623813934e-07,8.195405659749966e-05,0.002864530702253898,7.219445513295675e-05,0.0002249114278525255,8.801857693585546e-06,0.00012718851645132645,0.00029367643616340366,4.534066315065033e-06,0.0001250594093087365,0.0001699792311673498,0.0011360316988375807,0.00232099026884125,3.381353075404547e-05,7.402543276757712e-05,0.0010200138832177075,0.0007013443482017934,4.549083110205743e-09,5.8199919530377286e-05,1.4381913981065253e-05,6.448257300317728e-05,1.6087297737055195e-05,8.827232505081994e-05,0.0013549930422405154,0.00020759148174587239,2.9120988648489998e-05,0.005857928800377721,0.0006230793126471568,8.121973239161306e-05,0.0005013134501332672,7.885889356007425e-05,5.3973561978448714e-05,4.856338442005281e-05,1.9712889994139005e-05,0.00036725806210236023,0.00010592505085460502,0.0007910074478512108,0.008957914826652313,8.794250724086794e-06,0.00018074848977178704,7.057681235300706e-05,0.00031863754553640433,0.0005377793209535575,2.231292539178753e-06,4.196290469327124e-06,3.945386854509181e-05,4.678152354387066e-08,1.7094886617385896e-08,1.3173043865943868e-05,1.2736280662339894e-05,0.00023015889654165456,4.5058120153207426e-05,0.0001809447901739425,0.00018494273254043847,3.4321762543143564e-08,5.135285960466973e-06,2.646693017638313e-06,2.186693226491343e-07,3.966956922063503e-06,1.5661459999982696e-06,5.33717560458058e-06,4.619859812926563e-06,2.2775703465427455e-06,9.170343570064077e-06,8.711082521983826e-08,1.3618670382298248e-05,2.9299492609879962e-08,1.2627054728930887e-05,1.1468899059785542e-05,1.4032290072130138e-06,2.9897843445425565e-07,1.9162428432473178e-05,5.994378479812212e-06,2.053240294808134e-05,2.100097873380946e-10,6.960451830018144e-06,4.14622380562335e-06,8.102429736034367e-07,5.435519554453094e-07,2.495091405485539e-06,1.938602229856201e-06,1.1892847892713831e-05,1.3258367207669153e-05,1.3965274365812519e-06,2.4119441000003405e-07,9.202788024964548e-07,3.5230540595954096e-06,3.7963161414467095e-07,1.7255642692504125e-08,3.185017627416187e-08,5.701181837736158e-08,9.743662987560242e-07,1.3554061339959844e-07,1.8007105215822605e-06,7.998072513615284e-06,1.4394991475707997e-05,8.946094891548739e-07,2.3911604429827094e-07,2.833007195279791e-06,4.4221854866854926e-07,2.163589079895445e-06,1.478439592972336e-11,1.5199773750751433e-07,1.994536961813509e-06,2.472567404154802e-07,2.8835832504015e-06,2.562110787973637e-06,1.3128601761280834e-08,1.2013654115961003e-07,1.2376632652078e-07,5.237991649309492e-07,7.607003937870616e-08,3.993921533496092e-07,5.782827545708358e-07,3.0431358943872056e-07,6.239584930955999e-07,2.4115617032194336e-06,2.8022176632447326e-06
3N1P+1,N1,0.0,0.0,0.0,0.029731548924331275,0.0001517790857756829,0.02145787960905743,0.18225085334549185,0.034229799140024664,0.0008661408632448797,0.02275166459960376,0.006975374967443937,0.0009112954215764191,0.0017993934316189453,0.00029228289735794277,0.27772188515077634,0.1584829492813009,0.0004948062416390009,0.0016949034014213105,1.543135671377982e-05,1.717482348340127e-05,0.0014190652854102481,5.97205323282779e-06,0.00043937093272505834,0.0005108899470567252,0.031124009937351094,0.002205384684577094,0.0007298531861650304,0.00021519258369906424,0.026417873908638922,0.03470012888952567,0.0018871976732146578,0.0013745465376930888,0.006116130890085891,0.0008437863571679749,0.0002445637363115427,0.010762720916440927,0.0026497683390958038,0.010880769437811022,0.00025534800268989244,0.0013070686664140574,0.00017291131528862635,6.338305091579954e-05,0.004699354526391364,0.00015535703952607172,0.00029856300286246196,0.00013337573145499881,4.454282221288963e-06,0.0019316525334369672,0.0021824125820768536,0.0004452133472621078,0.0019303195901616554,0.002013839443748111,1.617517905549981e-05,0.0004046039002005841,7.999882722664609e-05,0.0002705078129290328,6.324588440742573e-05,0.00037430772108892896,1.2403198053512199e-05,7.191744396983779e-05,5.645000740228667e-05,2.1969935157795106e-06,2.4948790198875415e-05,0.00015357582575559192,6.500124713171296e-05,0.0004956744779547329,6.972236603619564e-06,0.00033805600078773423,2.1687776381451584e-05,0.0008253090838588051,0.0008367033176193139,0.0004703067347211487,0.0008833490359472229,0.0005864714418888362,0.0002618871016224489,6.182640088781e-08,0.0002011813091558068,0.00033143727334894457,0.0001968421826330502,3.0135814055975985e-05,7.95694288235893e-09,3.1006459068727565e-05,2.5279292237279094e-07,9.54764232163896e-06,0.00013288162742686183,0.0002521632009866437,9.73356604569986e-05,2.22469690935867e-06,5.041614954404139e-06,4.848747869834469e-05,2.0704282507555405e-05,6.926302517751282e-06,1.87561066788966e-05,9.77030372359966e-05,3.5593217511120656e-05,1.9960555525555534e-05,4.783147532938514e-05,0.0015372636101260717,0.0017997515971530653,2.0333898032465214e-05,0.0039930900150739745,0.0005613184964397,0.000428213128696342,0.0006354783248672113,7.735434249100948e-05,0.00021922461899004375,4.89970475303636e-08,9.54350874327048e-07,0.0006913239488652856,0.0004956436346648108,8.364857144727011e-07,0.016486361471735655,3.5704531049507438e-06,0.00022623135950938789,5.372086798516307e-06,0.00024856183396204656,0.00029577162095106857,1.9296478133146167e-05,4.029427026619459e-05,4.486580817131269e-05,1.2206490350941124e-05,3.5905551002413105e-05,0.00014612066379027233,2.71705094176955e-05,0.00028378553346875,2.5229705719276296e-05,2.3930557448537115e-05,3.6751107854282594e-05,1.184532872011701e-06,1.970156203157103e-05,7.304089672111047e-05,3.0251868124331338e-05,1.4656407111512948e-05,1.6044864454833885e-06,4.161045172290656e-05,1.0972610064552413e-05,2.1162830154963785e-08,1.948199723855737e-05,4.071197665656001e-07,1.4899073077945246e-05,1.1592767479307042e-07,2.737376518413548e-05,2.8543635662625633e-05,1.0280695578845922e-05,2.130022427770939e-06,7.399025363508116e-06,2.002893281893847e-06,5.61481124705665e-06,1.4696844594652703e-06,6.94127564755398e-05,2.648854189724048e-05,4.562832032073416e-05,1.6164291705145217e-06,1.947511039546157e-06,2.1072580338454827e-06,1.7633095146685207e-05,6.709539614613291e-05,6.2459951239990374e-06,3.264720498385998e-07,5.789160850699915e-07,7.939533747558514e-06,1.2790556664254993e-05,4.689499935039976e-07,1.4275525446194592e-06,6.446430643958223e-06,1.3849066223592388e-05,6.909890875483882e-06,3.068285058471787e-06,1.735545080805423e-05,3.9030695441422125e-05,5.928124116927336e-06,1.342747575350245e-07,1.4082930135383975e-06,3.872809348770545e-07,4.6114572087585515e-06,4.1376583492791497e-08,2.8250610295543765e-08,1.5011594163283348e-06,1.1770155206036748e-07,2.819602685555367e-06,9.803615119263753e-06,3.044015244313414e-06,8.019285164806433e-07,2.2393178866764174e-06,3.66813138086286e-07,2.9362844378155728e-08,8.155100810203209e-07,1.1529101551221999e-06,8.034219693975331e-07,2.220971554889317e-06,8.643892712711931e-09,1.914562539617748e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.000259480546091595,0.01881199694735658,0.03197006797383661,0.24675137018984472,0.00021290358180969804,0.027581764819359034,0.01680417799342715,0.000208840013436129,0.0027607367846238517,0.001353224071645176,0.1416017981530513,0.09248946112284262,0.193419615414804,0.08154859570962625,0.004961813547075478,0.029477176189702803,0.0006502626818738477,0.03547534567042243,0.11925967553263694,0.008586910238969736,0.002890213303932576,0.0006213737950671039,0.05687116713287832,0.008249714420219822,0.0026141777525194865,0.002608936866578704,0.03747664439310583,0.0004924183658991943,0.0024714394145055607,0.0002171395863022063,0.00019520624249436125,0.006330085735474,0.008076425404083931,0.00639410937455942,0.0009913325588928323,0.00027320545650555417,0.0009062473133853999,7.742003624855442e-06,0.0031167572643031605,0.0011311896727492776,0.0010512815644918572,0.0018692800519386488,5.0317036549341054e-05,0.0034956890263635465,0.0008876270051749735,8.314411533527633e-05,0.0038482750437074387,0.002778616343219742,6.263699163167047e-05,0.001128943954400441,0.0010400457043830968,0.0028416611655806,0.0005430267233021979,0.0004231954419253725,0.00023427385698893133,0.0005780276547184826,1.1766088644726835e-05,4.2026537865336167e-05,1.3489188199766744e-06,0.0006002055132676709,3.150494516512836e-05,0.0006820780894079004,2.4993332053746542e-05,0.0002640680155971964,8.262638641509668e-06,0.0019251229496060063,0.00011525200198825303,0.00011083360551422672,0.001329983753648012,0.0010544491376598408,7.016952052296688e-06,8.262102824119211e-08,2.6428218334206832e-05,6.369686402352137e-05,7.801122866357701e-05,4.323276243667351e-06,0.0010547520453778603,0.0009073159036745437,2.5527826181814817e-06,2.2797621970660487e-05,0.00021833556276540378,7.721116749115353e-05,0.00027901372300842553,3.8682470650641676e-05,0.00010549107350676934,9.130961024350626e-05,0.00017299701094009023,2.5989068896947742e-08,2.460392475533979e-05,7.525015497389376e-07,0.00010076675486070386,3.7459550250584783e-06,7.497911720655281e-05,0.0021234333315263143,0.00013048468500409527,0.0005546128848870069,0.005997542208919349,0.0008526140253573011,0.00020566428942103698,0.0006124162622116458,7.46137733838026e-05,0.00014733499142249862,3.911278547885644e-05,6.77973036733448e-05,0.000783600325107825,0.0002597427276054276,0.00013918122983103132,0.0188490054874193,2.175530541048687e-06,0.0001821832133761525,9.414261752382913e-06,0.00016130644326795007,0.0003050977625935758,5.615366167610603e-07,8.881407207894654e-06,3.871261342958121e-05,3.828253733617615e-05,1.851671212738104e-05,7.994045796899663e-05,9.052269794196377e-06,0.0005593201837574835,1.1083892696994724e-06,0.00015299206088714712,0.00012868617895556156,2.652515906920172e-07,4.439195201211277e-06,3.71411935562449e-06,1.8088436882113257e-05,2.146686497450645e-06,4.3332393095951716e-07,4.460558814756155e-06,4.6535285180837604e-06,4.210281017158479e-07,1.3242796223611464e-05,4.152762302922497e-07,1.4407411948580418e-05,4.149389767338363e-07,1.6466331712150506e-05,1.914514962386704e-05,2.720426220292893e-06,1.9445853278732272e-06,6.482178624978019e-07,4.184449359012632e-06,7.211521576344637e-06,1.6952740109488218e-06,7.614631613606093e-05,4.5753261629144504e-05,4.598949301692912e-05,1.281889745907705e-06,1.6274852874254009e-06,2.4577187067720274e-06,2.8091867137813864e-05,6.163824997740264e-05,1.0902972615856044e-05,4.1183471233274815e-07,2.1739907651863177e-06,9.14142299746068e-06,9.302438800151691e-06,4.3557941253880017e-07,1.308162013380354e-06,1.1190428438112576e-05,1.2336480121444282e-05,6.723024174259962e-06,4.65635312041357e-06,2.967343207727069e-05,4.247649029442968e-05,9.10337685766649e-06,2.1211767253781488e-07,2.6508639441313875e-06,1.76388833228458e-06,4.649069326623234e-06,6.550589319864741e-07,2.6976753719765156e-08,1.7271168153421002e-06,2.2575693892079585e-06,1.2004582536917496e-06,1.3548562579845935e-05,2.993664236949911e-06,1.3376924310470883e-06,1.92659707876075e-06,8.102441104718139e-07,2.409860015983867e-07,1.3765865756187878e-06,1.5355879421363738e-06,5.32800192853955e-07,2.407226540990237e-06,1.6838240579630792e-08,1.0074908818324957e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.001846610471489818,0.00013283840185973617,0.0006364020968239181,0.2874364227851789,1.019041859029457e-05,8.439273509242007e-05,0.0029528991175065133,0.0005726005246873278,0.056635510741855244,0.002016697744991358,0.004513393453771997,0.2604773623487242,0.16466660272957734,0.010829148338852068,0.06799415105769402,3.0191232193388373e-05,0.11649962266531055,0.21472950214750108,0.02945802675947018,0.0005594440290814795,0.05770825207372132,0.057786058670713736,0.0064134635093191505,0.00014351676314272588,3.174117571091983e-05,0.00047677868322515415,0.032307194984487086,0.0009343209420378251,4.519227902566314e-06,6.898030423219126e-05,0.0008117178174185113,0.0011145475322758003,0.003967576451085808,0.00038386960684855254,3.8391376713242664e-05,3.5758052682410835e-05,2.0619739755645128e-06,0.00020281228240515148,0.0018989331906691387,7.661878715481407e-05,0.0029623263471743044,8.26441399199851e-05,0.0036666075703433165,0.0012142015380276483,0.00019464004735070262,0.005521880778958543,0.0034005367054517066,3.973456073502746e-06,6.104371708826051e-05,0.00032186965995117944,0.0002602777504883136,0.0016671968009611682,1.2251176751298942e-05,0.00010561235109785017,2.612047564021225e-06,0.0003544650662758997,8.881085200584948e-09,4.417998560324321e-07,1.3835508066772917e-05,0.00020332910193765485,4.785915748151126e-07,1.6516687952439213e-05,2.803570288723023e-05,0.0002977455142951779,0.0053648002413848594,1.319315645620378e-06,0.0017401558677390128,0.008614735973115462,0.0008319561873211256,6.732616032678607e-06,0.0011817543317760304,0.008783388614980847,0.0006037767725197707,2.436392986404634e-05,8.895208363224327e-07,0.0056152446318977756,0.0016220716289427894,2.472481854498554e-05,0.0008364851334672352,0.0005705451272972617,0.0012230191205726548,0.004636293675547076,4.822873382526183e-05,0.0002520650407729086,0.0008589794390339023,0.00010137341592253435,0.00016274093341572815,8.310117586285415e-05,2.5336841471546023e-06,0.0006211354240299727,0.0001390176263666998,4.919817654047698e-05,0.0008780405339710029,0.0004479954089289251,0.00032317870183140585,0.001327050154815712,0.0004095884919612658,8.71360948315747e-05,2.3620067883811657e-06,3.765140799094624e-05,3.505277341209201e-05,1.656324207477411e-05,1.568788847383651e-05,0.00046618730309555545,8.054606289054078e-06,0.0003149012247636307,0.00017717426265484448,4.915186658349668e-06,0.00011164913280392597,2.9797339110348986e-05,0.00021527957618650007,0.00013879562450114236,9.666272413610955e-07,4.081982955650432e-06,4.440458446275386e-06,7.339047363608131e-06,2.4875382145239655e-06,1.993779436437748e-06,5.716974656788665e-06,1.3664023977399964e-05,3.075029254206996e-05,1.9288573914533202e-05,5.595322220930399e-05,2.1575501518711349e-07,1.679725573211499e-05,2.1745143325979654e-06,1.0649456118283496e-05,3.618109438718875e-07,3.7762025208998296e-06,3.2511538590185296e-06,1.3569806007751595e-06,1.8808714066231857e-06,6.010562902947214e-07,5.23453939971219e-07,2.054140861185161e-06,8.396410233757479e-09,2.6618446720139133e-06,2.6734638236547426e-07,3.444947092035022e-07,1.6438552372655124e-06,5.416684323433785e-05,4.923358409847367e-07,6.07729314383576e-06,4.339625707672212e-07,1.9299299403030545e-06,2.7441503127612066e-06,4.05196058483881e-06,1.8605847991182145e-06,5.1826996134707315e-06,1.194232745582724e-06,5.864704224478601e-07,1.7107555816409103e-08,1.382898480617456e-06,7.165222557503625e-07,2.264044822730682e-06,3.3529875520521557e-07,2.9545676660802656e-06,2.509575991460622e-08,9.74910865814138e-07,3.4612475618978067e-06,4.2428606050748385e-07,5.299307783701579e-07,1.9909976289866904e-07,1.2912391156305603e-08,1.2844766068553781e-06,1.2052085374136823e-07,1.0835803787578868e-07,1.9450748776073112e-06,8.153018260514955e-09,4.172590784001784e-07,1.413384098647441e-08,1.3995447134540484e-07,3.174980717002285e-06,1.7896586514964952e-06,2.691956229039505e-06,1.6518388346042912e-07,8.213199942375127e-08,4.686247656593423e-08,4.529379804552036e-08,7.745382113455435e-10,1.7975700927763683e-08,1.1634043086683477e-06,5.756627174946516e-09,8.655230989695895e-07,5.671307867771702e-11,1.930457434795585e-06,3.619398173171362e-06
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.03199897829319687,0.027792595058393932,0.00209726494639062,0.0006218980983840883,0.0043351583958499695,1.8530351920009736e-05,0.00040385434395218134,0.00036706345948278596,0.09456992487871219,0.14765464620552882,0.09802330743892718,0.1526320346654675,0.0002746129025013033,0.022322308255632528,9.590082426846891e-05,0.014430876321454456,0.03648503350155252,0.06758030912787572,0.00043892502239373243,0.06330656995285233,0.1215521732979119,0.008407803861808283,0.0018200488429211958,0.0024184533271185416,0.0015456724905928976,0.028868157330803612,0.0003373886621353961,0.004878690884728254,6.555520143258775e-05,0.0012984847179420278,0.0020553257472468722,0.0001182114515425603,0.00033496716361947065,0.0025492291868376427,0.006740084581522865,0.002117347442061046,1.3369341918423316e-05,1.2536433977583528e-06,0.0002019029332238631,8.174916319880765e-06,1.3526162810695297e-05,5.506329991966652e-07,0.00022282799073281012,5.3970144849202484e-05,0.000262285222489389,0.0004626251100563472,5.3626084040026e-07,7.378373760857926e-07,0.0005308077147807566,0.0002216595805726307,6.355811580860404e-05,4.765638940362749e-06,0.0005453468559037944,0.0002719688788626051,0.00039588782411303924,5.379161179153158e-06,3.720923958505651e-06,6.208057942336254e-05,3.933834960023752e-05,2.6657516326800135e-05,3.2460847755988453e-05,0.00010763351992348902,3.0913719206715484e-07,0.00047931490213537487,3.1798302257968203e-07,3.372923679911821e-06,0.0011941542125253335,0.00037318254412799234,3.161399810380772e-05,0.0013196188345880877,0.007778028853226537,0.0003114058561706212,8.321034724567689e-05,2.4252811225533577e-05,0.00018760103254145122,4.4964136325376103e-07,1.0942418309456414e-05,0.0003079904628808805,0.00015956382632875687,0.00033672043600851964,0.0003142436957266348,0.00031744354407070574,9.484459501329923e-05,0.00030676413749786136,0.00010429958969293551,2.643070429186878e-09,1.807070783388376e-05,7.614270758349306e-07,3.60320969219341e-05,1.2477762529883307e-06,6.284546065549179e-06,0.0008587841727289991,5.6345429833015714e-06,1.1979411436158216e-06,0.0017338989551558548,0.00015352107298971518,1.8946815964149266e-05,0.0006677633429164054,0.0002515287756930107,8.908925176087656e-05,1.86710585827754e-05,7.56964718062747e-06,0.00037744738237743825,0.0001029857222190067,2.5818473992966773e-05,0.012284453641653759,5.793876363124895e-07,0.0001549337360073899,1.8392807592970684e-05,0.00011475220633627714,9.472118875297753e-05,2.4915191576546647e-05,6.75656895054999e-06,4.293911801145356e-05,2.4305035448701773e-05,3.060059870385601e-06,8.425382459043007e-06,1.6516236667207806e-06,0.00012500265361903296,2.2931596843633884e-07,1.298863533172323e-05,7.04019473740658e-06,1.8017011282900341e-07,8.956981205621162e-07,3.256166181131448e-07,2.0332019627922193e-06,1.9670811202132654e-08,2.4163209220162685e-06,6.076575242985882e-09,2.0120835664272363e-06,6.428683407833091e-07,2.2233054053355517e-06,4.2246548104252213e-07,9.90673286627164e-06,2.0098264852386194e-07,6.042840557940465e-06,8.406197111732183e-07,1.5402938036146452e-08,9.14520712491651e-08,4.45381623137564e-07,1.9517503004884418e-06,5.8616141491718565e-06,1.731816756667115e-08,1.1376829858633641e-05,2.7063382703751415e-06,1.4139776891575195e-06,2.2561991386282898e-07,8.142913898723236e-09,1.3821709021755169e-07,5.87304439703118e-06,2.333114498664912e-05,2.6786144036172743e-06,1.9053227795495786e-07,7.857891257678773e-07,3.695083132138066e-06,3.600114867108317e-06,4.921319882722486e-07,1.690509103813298e-06,4.810598565718749e-06,1.272157561160725e-05,1.0489775733368845e-05,4.678725098017367e-06,1.2820522081291585e-05,2.7074490617451374e-05,1.0523047018651255e-05,3.1976787262522066e-07,1.4603359734799426e-06,2.6087853766121327e-07,2.524889228805449e-06,1.9647169668957076e-08,1.9506806614444372e-08,3.714662293319293e-07,1.0341680400927089e-08,9.657331823120785e-09,2.526947458836304e-06,1.1671064839013923e-06,7.610444452410547e-08,4.37444315437574e-07,3.546754001604313e-09,2.003807764161536e-08,6.770795035748733e-10,4.88884821958635e-07,1.4109803747608396e-07,7.807003623572228e-07,5.248592893636328e-07,1.6522752765979476e-07
