atom_numbers,value
N1,10.56252479508074
H2,1.9328175318633796
H3,1.9176126361295793
C4,9.63676648529742
H5,2.0694906185396067
C6,9.675577197510407
H7,2.089577748883761
H8,2.0842740160613182
O9,10.990826006538583
H10,1.7924947399118438
C11,9.710843236587623
O12,10.938803033247513
N13,10.35343123005371
H14,1.8682062324923
C15,9.599262550524736
H16,2.042514972306697
C17,9.702543630535923
H18,2.072396009721374
H19,2.057297623227602
H20,2.0835506586077974
C21,9.737543725606503
O22,10.918772687556027
O23,10.93251047514649
H24,1.7567816878600775
