atom_numbers,value
N1,10.526892588149515
H2,1.904450723121026
H3,1.895814738091889
C4,9.60325458531906
H5,2.074078846026958
C6,9.626796032116841
H7,2.065492343953551
H8,2.0488909960204227
C9,9.619489483303724
H10,2.0498518067691225
H11,2.07346364443155
C12,9.638384093439427
H13,2.074145985796266
H14,2.0702400108552
N15,10.333184053758247
H16,1.8670596624223839
C17,9.597004530177955
N18,10.355385990241786
H19,1.8453663462392116
H20,1.8468964531204175
N21,10.33875542006115
H22,1.8457628240755315
H23,1.8503184923023
C24,9.736370679250587
O25,10.922765828162706
N26,10.31670497319382
C27,9.568794461842698
H28,2.0324895351766887
C29,9.610594680358046
H30,2.055689847573205
H31,2.0660104241004644
C32,9.626484196280348
H33,2.0636486976751693
H34,2.0623776479862435
C35,9.629525015286992
H36,2.081323064077213
H37,2.083636940116814
C38,9.793717570908582
O39,10.909259904270446
O40,10.902152519562557
H41,1.7472154251117495
