 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,H13,H13,H14,H14,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,H19,H19,H20,H20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,H33,H33,H34,H34,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,H36,H36,H37,H37,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,H41,H41
1N1S,N1,0.0,0.02378020790366797,2.9632943382873478e-05,5.703531189782396e-06,0.0012997321756493818,0.00010480193047657238,5.459786167838487e-06,8.820270311904466e-07,0.002796437766402038,6.039717703465453e-07,3.0801706920602356e-06,2.7257835155669596e-08,0.00012285644538831408,6.213680713434977e-07,0.007925278026530425,0.0012791769296565114,0.007729170833823629,0.001117800152688031,0.0011044803308039863,0.0019134629390684665,0.00486006014127538,7.626508762537121e-05,0.004401074487327961,0.0005913807641757529,0.00028548493960256494,1.02778666555281e-05,0.0004862424715019742,1.2227610118792365e-05,1.1542851882373473e-05,0.0008397167350949197,0.00029384169995619325,2.723379040420193e-06,0.000133097017433359,2.4941171831383002e-05,3.0070449256236476e-05,0.00016729003746784876,0.0002877366752123134,1.7999154437786657e-05,1.5911352808428703e-05,4.243131152659174e-06,0.0001085991541276421,5.912112952977111e-06,2.3413573292607737e-05,4.551822171450226e-05,5.310307515965507e-06,4.135768569776821e-05,6.453548036411405e-06,8.28563870329535e-06,8.915818402654985e-05,1.005374101081813e-06,0.00014282687198474697,7.252979615468558e-05,7.105690320585722e-07,6.140029145118575e-07,1.15036217702702e-05,1.3426679392747332e-06,1.282333498786592e-05,2.399594922763981e-07,3.732573904402514e-06,2.2180128025350854e-06,1.4665746617126274e-08,1.529936405092469e-06,1.0959241139585352e-06,7.1927656895148795e-06,2.2269801003282907e-09,5.559568278523663e-07,2.8221025050179094e-07,3.0179555277065617e-07,7.864747939567707e-07,2.4999045056262048e-08,1.9877533904977263e-07,3.168402756825728e-06,5.135990068572127e-06,2.822554234782615e-08,2.228023516348543e-06,2.8765106860895173e-06,1.172376835611999e-07,1.9618755286998635e-08,1.8136180943706393e-06,9.119835790633024e-06,5.587586703048597e-07,1.3748548239517211e-05,1.1510189905084012e-06,1.8217095015815588e-07,3.324382908953538e-07,2.4963610585349016e-06,5.060970716730395e-06,4.938196894954672e-06,0.00013709266585540392,0.00037325677071664565,0.0003558183781344759,3.712620060403182e-05,0.0006081535000370675,0.00012652282914982216,6.745807167973794e-06,1.942220068107403e-06,2.0370831310678739e-07,8.711811882999854e-09,3.3002345342647565e-08,1.7259930509827548e-07,1.1812790783868876e-05,1.1406651753143038e-06,0.0003349753441219683,0.001949452643481786,2.34922823635908e-06,1.1396718077039125e-05,1.3105516081912683e-05,4.040425521045776e-06,7.890240572017149e-06,2.2954825430465675e-06,5.126662084409261e-06,3.770822953885755e-07,2.188209234654792e-05,1.7199231116538094e-05,1.1102360779058351e-06,1.7566091149223695e-05,1.247113344315931e-05,3.24417204339289e-06,3.224172138313608e-06,1.0481297841202775e-05,2.4263995239692804e-06,2.954197083626653e-06,7.845884335111464e-06,1.9998062079640277e-06,1.6472991324345543e-06,2.6470727765293134e-07,5.360175527879818e-07,1.3625154195451294e-06,6.342306207995918e-09,1.1434186930614487e-11,2.3706523527150525e-06,1.6224409043474886e-06,7.249637041795154e-07,3.1630159491591314e-08,3.868002532048109e-06,2.1681978962240223e-06,5.808549904950944e-09,4.3406610528151646e-08,1.1038899941917535e-05,1.4348836774313867e-06,2.214104141362583e-06,5.364879382963039e-07,6.516897448349823e-07,6.917232622249969e-07,8.78889340194533e-07,3.9282075448010545e-07,3.1947502455997867e-07,1.5325762178775015e-07,8.17240983497225e-08,7.720177851167076e-08,2.1578005529043764e-06,2.2520483729526752e-05,5.8529827651199184e-09,1.9469117162884686e-07,5.468835351241097e-08,1.946392716800638e-05,1.556719110062943e-06,3.479282029594799e-06,3.633979173689461e-05,2.9477618983975162e-05,2.307930833167493e-05,3.236047230181782e-06,0.0002122516972977717,1.2109694165152174e-05,4.954469061235756e-06,5.214401665676327e-06,1.6187201881401325e-05,1.0418055784999769e-05,8.61119569912916e-06,1.6763705183775457e-05,3.287528575146581e-06,4.2503097491986e-05,0.0002360884137042607,3.3230061129430055e-06,8.1257747890362e-06,4.5178549501478926e-07,3.306993901830424e-05,1.964846825103228e-07,7.365037746343006e-10,1.5104731500986679e-06,2.0894862344522647e-06,3.372620960284678e-09,3.5805293729929133e-09,2.8021444282710917e-06,2.057327581184154e-06,2.1957137441575014e-08,9.132531246347497e-06,1.2124708659300154e-06,2.1725984591380865e-06,3.868871077061797e-06,4.24391675135638e-08,4.0053609234869114e-08,1.2836297855201018e-07,3.346001986592739e-08,3.7961051641000054e-07,1.253990142335848e-06,1.1951660217057736e-08,8.172409307061201e-07,1.9404523543542496e-08,4.4504044893756145e-09,2.202749276980498e-06,4.776579287657512e-07,1.8609790708445928e-07,1.2289044670765747e-08,2.93127450956554e-06,1.3170290996677991e-08,2.9005858215302993e-08,1.0623374582796608e-07,1.46639159814832e-07,2.6039502604158216e-07,5.897317389980117e-08,8.145422706329342e-07,4.0952191665555304e-08,1.4024210881480315e-07,7.264225132530555e-08,2.2012547229444124e-07,5.96625292059727e-07,8.559497488569434e-08,1.985019482120265e-09,1.6791506562974234e-07,1.76869878298902e-07,4.082759325063634e-09,1.5290672061851751e-09,8.995898748143105e-10,2.3609481022979217e-08,1.3751943445106107e-08,1.2514897118620638e-07,2.1216737255969065e-09,4.211440085555296e-10,3.5852379953738023e-09,2.6082254911408143e-08,1.8192367501335127e-07,4.009336018739873e-08,2.3978234953148103e-09,8.733233023416886e-07,4.8737849089874885e-08,9.872099226981845e-08,1.4948480453469415e-07,1.886743983270378e-08,2.008761823546479e-09,1.0419160839658659e-08,8.078176516601587e-09,2.1421020512946143e-08,2.5018868643478243e-09,3.370999701601818e-09,3.798336922766765e-08,3.9387303196747325e-08,7.164155413352802e-08,3.588697961853793e-07,4.618509299447737e-07,1.1330297271516798e-06,5.2317920218314384e-08,1.7688735707288572e-06,5.020245292808312e-07,1.5581597812008852e-07,1.5891924507460686e-06,9.015224100572539e-08,8.577543980647917e-09,2.492194817182991e-08,1.461858742390909e-08,1.659129639230983e-07,3.716416583365856e-07,5.708530914638743e-08,5.464031895829891e-07,6.588844005950278e-07,2.417788202979665e-07,2.5593621666430977e-09,7.089740283738877e-08,1.7672605556739995e-07,1.1952960821126624e-07,8.283666419472979e-08,2.2165684898656224e-07,9.243350007626105e-08,6.096991911341831e-09,5.107602146781076e-07,3.3044545433291717e-09,1.3576179069829664e-10,2.3986266139974788e-08,9.721044136323798e-09,2.2497014029454476e-08,4.146453000397621e-08,1.6879558839555386e-07,1.2814575400810213e-08,1.0398641925313257e-07,4.314392527682287e-07,4.122413521656654e-11,4.966231870184856e-10,1.2629032264399598e-08,1.9934538464383422e-08,7.983939620537228e-09,3.627829703312102e-10,1.1155465162726586e-09,2.0762637553684016e-08,2.9789515423872537e-08,9.636125231082815e-12,2.2900059626351776e-10,5.780265599497625e-09,8.025313746884422e-11,2.38034361110806e-08,5.117800849774312e-09,2.5159028194110533e-09,5.363039790040602e-09,2.528113962618761e-08,3.577052612446785e-09,4.328362973593514e-09,3.141007384743766e-09,3.842590134972568e-11,1.1331000027148264e-09,1.63565627708806e-09,6.19780171629003e-09
2N1S,N1,0.0,0.0,0.002037565408405939,0.00016365398377748974,0.021809144429949523,0.2667172688161381,0.0009320545704887273,1.8886477295421145e-05,0.04307041412385271,4.61057263840825e-05,5.654722980685811e-05,0.0002529161627231602,0.0030053744533018456,3.2179592955650094e-05,0.10636371663875188,0.1575467693895729,0.10553912939399934,0.15245170243273964,0.003140775536977891,0.004492682192748898,0.050166070521923345,0.0015214939757832724,0.042050790563511686,0.03776094035212152,0.11140051673144713,0.0026617166377542745,0.12363096437158205,0.0006762328553222563,0.000590012937093265,0.03604757734429387,0.014429199491784006,0.00012434945878081471,0.00454458785038403,0.00010293295082419718,0.00020268048234428626,0.002201045980058769,0.008953177290731418,0.00013382673689354974,0.001600358104329569,6.610713172428007e-07,0.0001386383215002951,0.0003353055237820257,0.00019362182341398082,0.0003188915134466619,2.6165757649909693e-05,0.0009093942182289982,0.0006331874862997022,0.00018264526894418154,0.0022052850985088135,0.00034974667504661383,0.004956249136673918,0.003056922265886719,3.558057470431919e-06,2.4750692699804233e-06,6.86897022532662e-05,4.147459967684952e-05,0.00031650766076030123,1.453933406869723e-05,2.7852531547800652e-05,3.925467577836628e-05,1.2121287994659724e-05,0.00011131695122523766,5.08797232554592e-05,0.0003325917289551672,8.671790731940021e-06,5.606737812025031e-06,3.7047481589169706e-06,1.306769315423395e-06,7.446439796776616e-06,1.9741601611666937e-05,5.247365476801491e-06,0.00013990952898579323,0.00025001664419121994,3.871251191611691e-06,9.602901432259614e-06,3.192320647071867e-05,3.1307825971715886e-06,5.129807689741028e-11,8.02669233790354e-06,0.0002827950107642252,1.1958676714662886e-05,0.000499188872880918,5.21571991658476e-05,1.5623332488612363e-05,8.466293548448078e-06,5.024763514471786e-05,0.00021033162832484464,0.00019607753079986523,0.00021082489150070494,0.005240895365903331,0.006031795320266209,0.0005077655190937058,0.009816495206081743,0.0027010748189639777,0.0008879531194208035,5.747941673472923e-05,0.000645126809418084,2.0758616825489185e-07,9.754193737165906e-07,9.982416118381465e-06,0.00037038413758505584,4.2721890153529785e-05,0.00051121403805654,0.049267929868771265,1.351786086667417e-05,0.0001961588420389404,0.00017778686521463527,0.00010937153931100951,0.00026602209373516317,3.465471826880062e-05,8.05080527275237e-05,3.504896725736728e-06,0.00043332247016447667,0.0005322067010178344,4.212595366426264e-05,0.0006418404068730954,0.00039345797276357786,9.740161342164377e-05,6.499232151124801e-06,0.00019294349641629793,5.982818573846416e-05,6.599608242563448e-05,0.00020503337384569775,4.827322611289375e-05,3.081892675593778e-05,1.3893969639688919e-05,3.010696425498338e-07,5.764254194673413e-05,6.649786743473385e-08,4.5637232415352e-07,8.99459084027221e-05,6.667632582990635e-05,1.1071712891830288e-05,3.993521680456524e-06,9.942410362251408e-05,6.425107544139053e-05,1.4011277027492497e-08,4.019282968670268e-06,0.00017599666126288938,1.9817171546865353e-05,3.723312214409802e-05,3.266150000236223e-06,1.619849976730592e-05,1.0132917787508688e-05,2.7646739403142107e-05,1.3077357303492576e-05,1.5831590239212545e-05,1.1094655996579661e-05,2.788962207400658e-06,3.5718132187501084e-06,4.584312655664391e-05,0.00011719803190457512,1.8095399330064765e-06,2.641370819844724e-07,5.755504602777961e-05,0.00014585018022206242,0.0004244615115824857,0.00016724424707614816,0.0015859690151280859,2.3312176323564415e-05,0.0002789491874630734,6.598779276467681e-05,0.0011181978860710373,6.214383512581634e-05,5.566253803168664e-05,4.604761356663545e-05,3.889835120673979e-10,0.00024007957485627784,4.561665475111276e-05,0.0002670070906867217,0.0002804438857491043,0.0010674585245236123,0.007141079207618972,0.00045805569264301127,0.0004724336018488984,0.0005330979972755223,0.0061776486530749075,4.905790087783579e-05,1.6957143711415767e-07,4.8592048950801825e-05,1.546964923404559e-05,0.00012379993894073849,9.664921789553915e-07,5.908799223242056e-07,6.264600915573126e-05,1.0087859459328996e-05,0.00026884005282745704,1.2401418488128257e-05,9.499372467303147e-05,9.023171885225167e-06,0.00016326975725045045,8.754609983396833e-06,2.8405761914651606e-05,2.703979973261994e-07,1.5107912239020749e-06,8.015871922562035e-05,2.30424830771625e-06,1.5843934256132286e-05,1.8581984457810563e-06,4.637833672660463e-09,0.00013373083283818588,1.7753219814231613e-06,2.649776443597318e-06,1.6721297058097662e-06,9.076836517518672e-06,5.079106490946117e-07,1.7334876913910335e-06,9.523827009250141e-06,2.7998039731080837e-07,3.478527503375517e-05,7.977951028692587e-07,2.143547464505957e-05,6.238793048840563e-07,8.324562471351271e-06,1.764398183112803e-06,5.884503900599469e-06,5.267568409328405e-05,4.7763018309332494e-06,1.2866555376689348e-08,1.8570457211986025e-06,2.0339934764024292e-05,2.4711895463269684e-07,6.327834671804311e-07,1.0817814932728709e-07,1.3931975859637902e-06,2.2332443914141464e-06,1.1968196462763814e-05,3.2209852998121846e-06,1.9651656302244191e-07,3.035551765506739e-08,5.698493714678676e-07,1.4717826748444907e-06,5.451145494994591e-07,2.0158905922329495e-07,4.7659826569290686e-05,2.1854311129665405e-06,1.988700973232227e-06,6.777588033024529e-07,7.777904808214942e-06,1.0352758859077937e-06,1.7455909711028283e-06,3.123976639596293e-07,4.639837307696126e-06,1.4161106867138784e-06,2.2791515785769434e-07,1.9072645285334033e-06,6.884564840881069e-06,7.292381992929364e-06,5.54502696825665e-06,7.682670254638424e-06,2.8348307057779465e-05,2.1650688299956755e-06,9.364564661762387e-05,3.316876417747139e-05,5.498612747789622e-06,3.909917845756894e-05,0.00017174587495993876,1.632699695441886e-07,2.6339403103037284e-08,1.2197488683529656e-06,3.7439492417412623e-07,1.726144919733663e-05,1.1643185156895441e-05,0.00015548151261990384,1.0356072037254194e-05,5.176959576580487e-07,2.8129902629459025e-08,6.988185541345615e-07,6.785339331738527e-06,1.9594718168036707e-06,1.7650039954020258e-06,3.735628154810655e-06,1.8584533783005952e-06,3.8907780153252247e-07,4.361045851553058e-06,7.388372595951154e-07,2.7950599612580618e-09,1.2633128898542623e-06,9.459220096097454e-08,2.6698019013338126e-06,1.7501948645914922e-07,3.1327298422034744e-06,3.0024621811008956e-07,2.764076923789105e-06,1.752025184664774e-05,4.0245226751167706e-07,2.3509971702750931e-07,1.3836993195681657e-07,1.4885828862887251e-06,3.5395092812251505e-07,1.6964131788199666e-07,3.132560899565817e-08,1.2154725619328843e-06,6.381966970447905e-07,6.865276791501174e-09,1.0912252257355703e-07,6.834369523645023e-07,1.031688059427438e-07,6.540071386673674e-07,6.998324675322465e-08,5.1095686348645586e-08,5.680663983653744e-08,2.3191337428229986e-07,1.7120765916089908e-07,3.082996939962612e-07,1.761425059143562e-07,2.7863657159343802e-08,2.4539199561246505e-09,1.4369504519606835e-07,3.111928270627118e-08
3N1P+1,N1,0.0,0.0,0.0,0.00027955322625894397,0.01501857292371156,0.000815042513242048,0.27809680167884876,0.00031194916897270275,0.018089720535316545,0.00013967908743039992,0.0030502340664726457,0.030338548049347658,0.023813646229634777,0.00016623624838918438,0.21055243501920673,0.1227764269075804,0.12526174646269794,0.06262486414429125,0.007743354583302775,0.04737503154332989,0.12428241244747529,0.0012575327021817628,0.1374792776398137,0.02400637792480209,0.021823427437254406,0.0010466525466932275,0.08682758567787996,0.007047747895497336,0.0008482255760580149,0.020416774169680796,0.019677207908806782,6.454482225137781e-06,0.002835254579542479,7.414420309448388e-05,0.00023657992175918352,0.006768188155621857,0.01191427369488629,0.0019612977684539956,0.0003631849584806446,0.00020057162664821604,0.0007677831259522705,2.484113449519043e-05,0.0005858210381681772,0.004472138149268279,0.0005854185741391849,0.004179047435223016,0.0002716381132581436,0.001195267544455314,0.0026857789823382383,0.00031898071211555745,0.007455312408308767,0.0038991223082303073,2.652445246353885e-05,0.00021934558307235008,0.0005953991472757991,3.135315029823005e-08,0.0005733373324203761,7.897153106206645e-05,1.131687616506838e-06,5.378432102354225e-06,0.00011436954408905464,4.2113097415974465e-05,0.0001669663490846407,0.0006276243822458394,1.2677470899724597e-06,5.081517138227909e-05,9.394420914077273e-06,6.552786085078921e-05,7.68572334175488e-06,3.636592149192097e-06,1.400168714305039e-07,2.6678930453272187e-05,8.454481632558242e-06,2.050360691896458e-06,1.0804955863807919e-05,4.095044033114448e-05,4.881162798398009e-07,3.218837843821376e-06,5.734620479147523e-05,0.00017430295002651697,1.3522036761637324e-05,0.0002646645828503491,7.5893831876783224e-06,1.6285956877304386e-05,9.430761958029166e-07,1.3895214577175352e-05,7.639673376980127e-05,0.00010953783991007882,0.00014124360799061542,0.0036039367258013932,0.002542841442501498,0.00041004733858063247,0.0047986138572411186,0.001232721689298888,0.0002673880741839163,5.0835841731711184e-06,3.301069963157488e-06,4.017142391266049e-05,7.2279442207001665e-06,6.173850932356117e-05,0.0005959329439373384,0.00013670370960494616,0.0025175026886588014,0.015995068715349614,6.4680017188845085e-06,0.00014006164999313953,0.00019505889953386202,3.169398713787075e-05,0.00015127520843494224,4.50807952523391e-06,7.446813499223381e-05,1.0522701644699595e-05,0.00020409917325991955,0.0003535498588156383,1.4114688689170762e-05,0.00026121243995747,0.00026778676190963857,9.393936560253557e-05,3.2461017533957914e-06,0.00010772351610022213,2.2799865984080014e-05,1.5522670722134535e-05,9.544861575072616e-05,1.9095812261227252e-05,1.913395673769358e-05,8.221051430723492e-07,2.27123716989297e-06,6.002278275318851e-05,4.620124371967904e-08,4.169321465852249e-08,8.265170700516578e-05,4.8361721230794075e-05,1.822256656858201e-05,2.779789113116493e-06,6.946013915287708e-05,5.359076807387453e-05,5.379058816146198e-07,2.374599649135334e-05,2.691337113036596e-05,6.504766765225156e-07,1.1759994400506457e-05,1.1177552261543156e-06,2.726490730964315e-07,7.17087810464534e-07,2.4167258416696313e-08,8.147776356270953e-06,4.196036722969865e-06,8.84356506247741e-07,5.487366796508297e-06,1.2440472656471968e-06,4.639303430309383e-08,2.0765809492395704e-05,4.253746190840957e-06,4.462203212263205e-06,9.15499539955178e-06,0.0001064218773279002,0.00032856153252591724,0.0003933056358329523,7.923349398808455e-08,0.00010263954428202382,1.4739262038876433e-05,4.556501947661218e-05,0.000570525026834634,0.0006058048877555233,0.00030858310820103263,0.0016778858736841151,0.0010942055571199205,0.0001741075159591432,2.1781017761624e-05,0.0004459995119328042,0.0007399083700256881,8.819812813376515e-05,0.0019422786207585752,0.0001919812900497142,4.21437555369053e-05,0.00012590050604233127,0.00016735622583263776,7.737803731089343e-10,2.547265095409479e-05,9.559535175029943e-05,8.599420775512456e-05,5.182666197733887e-05,2.2371165804280224e-05,0.0004602858067856985,0.00011060261602180432,0.00013635254546651154,0.0011707909215163959,0.00022182094836864508,7.421329441203994e-05,6.514106976895917e-05,0.0001884128134026497,2.947674307574033e-05,2.9493673031399936e-05,1.057443012264514e-06,2.815230226493881e-06,3.469799870758905e-06,2.6067732661338994e-07,8.833778153416461e-07,1.0670340122587163e-05,2.737090896509642e-05,0.00010128246690843667,1.988045494893953e-06,1.033683586282308e-06,6.90158890037651e-08,1.4051949523974372e-05,4.659381226179704e-06,1.9310907581893133e-06,8.812472923169778e-06,2.4009827547244456e-05,5.386410609986569e-06,2.2348569620689318e-05,3.250568840762469e-06,4.830410791356599e-07,8.34117004977486e-06,1.6436053926760508e-06,9.096739423952727e-07,2.3044958217699474e-05,1.76867002377179e-07,5.603387087660394e-09,4.6117944929591204e-07,2.8205002333692164e-07,6.026153650084964e-06,4.5654427651697915e-06,1.4008508797402897e-08,1.3535523575969322e-05,4.870468243156623e-06,2.031203995755959e-05,1.1553285334198193e-05,1.767630042337487e-08,1.3455313307986216e-08,8.858197819705538e-08,3.250657083508912e-06,2.6090597913253077e-06,6.814369969632139e-06,6.0320533504132356e-05,8.0591802076313e-07,6.932098948198018e-07,9.263549483051747e-09,6.658231814782312e-06,1.0715650589077086e-10,1.4381894120063521e-08,5.195869212215598e-06,1.5090426288555392e-06,2.547029187338623e-06,7.642753496739374e-08,3.853005487997052e-07,3.87624034647871e-07,4.5316915109339106e-08,2.0058554426327646e-06,1.2436271049853787e-05,6.2208196380808545e-06,4.258265633927394e-05,0.00010395511431360305,1.1210398784822218e-05,2.7450688414365487e-05,9.280410123047034e-06,3.068998288835445e-05,1.884225241610693e-06,3.3142334165958687e-07,1.1888402995374747e-07,4.5751507850466666e-05,4.319697871446593e-05,3.288562376768667e-05,2.4231567210541982e-06,8.337994143259309e-05,6.69601795699748e-06,4.6632433692295194e-08,7.136839093035974e-07,3.8110944826641457e-06,6.677349023931356e-06,2.7790081347234263e-09,1.3937244323081188e-06,4.891521676153587e-06,4.970221794131646e-07,1.6388703563130491e-06,2.4088375738529066e-09,1.821160672266231e-06,2.358668718116519e-06,3.036726541338908e-07,1.6482506957071763e-06,1.1978716552007995e-07,3.4683001888247134e-06,1.0258980420729813e-05,6.762945138572007e-06,2.095510541977319e-06,1.6207181907645918e-07,8.840454750469462e-07,2.2881999939272646e-07,5.488004512166356e-06,6.808887593745538e-07,2.674416441639238e-07,4.4693874001744405e-07,8.602859313810995e-09,3.0327315756473183e-06,1.2097018942114346e-09,2.996647419095666e-08,2.341071581035692e-07,1.5090175153886776e-07,7.990061945406524e-10,6.997793589036405e-08,3.5271864895491944e-07,2.7509359235011743e-09,2.2507455677001076e-07,1.0304565245533581e-07,3.814196336549003e-08,4.900741610303072e-07,5.258986646161645e-08,2.8691510056688685e-08,1.5976686640328808e-10,1.723678253462424e-07
