 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,H36,H36
1N1S,N1,0.0,0.023251128630145335,0.0010438624898667648,0.0011056608533335233,2.619680392612622e-07,2.5863270157744367e-05,0.00275284481861382,0.001841268106612226,3.998327848253602e-05,1.9256021906916e-05,9.05580467640138e-05,2.0443730278513206e-05,2.4137289772518944e-05,4.72607165991068e-06,0.007616803206206502,0.0013587456215770066,0.00769651534685778,0.001210746198895274,0.001103393796745955,0.001996227371465986,0.00586162287167058,3.659421660606732e-05,0.0033730478575411116,0.0006271393054919638,0.0006629724013309524,5.353045533729173e-06,0.0002914778832334708,0.00041978578377296905,1.7843340577250455e-05,0.0006478284853424499,4.196021340427403e-05,7.5907928123730706e-06,0.0002982765472827609,4.01106442071697e-06,2.037180540909178e-05,0.0001004615056670044,0.00023937549654617918,6.972209983802102e-06,2.041592068402487e-05,8.017964120421439e-06,0.000171955886609787,5.350871759102205e-05,4.313717645976212e-06,5.4946322602777986e-05,2.281251788996408e-05,1.2715120141421066e-05,1.6365958763059352e-06,1.068110731464178e-05,0.0001264183017859466,5.4449530308309235e-05,7.000344704577444e-06,9.461635006591251e-07,1.069724082478074e-05,2.8783828057932226e-05,3.838315683379889e-05,2.1760881703691837e-05,3.716659404262579e-05,1.633712816562216e-05,1.0927678790628725e-05,3.3103881249552103e-06,6.263022654828809e-06,8.846485784475e-07,2.3917047097810062e-06,1.0624589902308301e-08,3.048081035517125e-06,5.095918577446845e-06,9.746511278607706e-08,2.0289279190066623e-07,8.163922986526018e-07,4.463086276995654e-06,1.2431286869007963e-05,2.2989247949745106e-06,4.370585182655873e-07,7.652740485752929e-08,4.98709050056334e-06,1.835713272502204e-07,1.2372121721837548e-06,1.1189556226032238e-11,4.042019996486346e-08,8.199524800522884e-07,5.509176753126788e-07,1.9675177269640187e-06,1.3061235875078125e-06,1.762457275678031e-07,2.3241765269910175e-05,1.3455633940395728e-08,1.9176260728226424e-06,9.03818663022804e-07,3.382897155512765e-06,5.459168679194937e-07,2.5956612970112758e-08,2.0708613832076672e-06,1.1432702620439716e-06,7.853440120442201e-14,2.6402391783975077e-07,7.676649545151903e-06,1.3263106224403742e-05,3.857389120121013e-06,1.8513597044300667e-06,3.1740693496096206e-05,0.00010732196970020258,5.444878218363591e-05,6.422326324151406e-05,8.846013350161108e-07,1.3454012695590656e-05,6.28124040552569e-06,6.868447931518418e-07,1.4244152174824887e-05,4.443766552869599e-06,9.046428271153317e-06,5.363545542924619e-05,9.002089762333298e-05,2.9151477659805636e-05,9.933255122884788e-07,2.4703469500675368e-05,4.143214804575024e-07,6.609091684151025e-06,4.685278271604476e-07,1.5141970458043552e-07,8.311065805705065e-07,9.007929138715731e-09,6.697257812215973e-08,2.5613621623676863e-07,4.52028798325621e-06,5.817750185377335e-06,9.29099899638075e-06,4.1433492663500715e-06,2.1394841305255596e-06,8.643774707106644e-07,2.7994862072944215e-07,3.953957458779911e-06,8.601410600439507e-08,1.8996979916918733e-07,9.179711712992145e-10,4.4388734354861015e-08,6.030714247429181e-09,8.698367828241516e-07,1.3615946798939405e-06,1.8342125346348936e-08,3.662179992591774e-07,8.525062209496781e-07,2.1153868035028722e-07,3.075353061099406e-08,6.283121869454789e-07,2.387829127981078e-06,7.617376442947688e-07,3.5962284528068267e-07,9.062741976317845e-08,4.595189256884069e-09,9.680725665539569e-11,1.3905904205913089e-11,4.5669159431938056e-07,3.727901927152999e-07,3.743719927395972e-07,1.86142370961484e-09,1.8991058947648298e-08,4.3396641835613536e-08,2.4391608732798886e-09,1.2461990106515941e-08,3.727338038217454e-08,1.58068649280807e-08,1.2942980021080075e-11,5.2030305619510386e-08,8.644982923966538e-10,8.132963053020248e-09,7.82985729030905e-09,2.5492494226675433e-10,2.1860731835854352e-09,2.3343915023232853e-08,1.9349619906350313e-08,1.2558527551220777e-09,4.274517051428006e-08,6.669109708923315e-13,6.841425204129337e-10,1.2131234017331849e-08,2.7891164933180335e-09,3.120486979923953e-09,2.380397212675689e-09,1.9016215269118675e-09,2.4093447237305554e-09,1.0541981065870232e-08,3.798134445842649e-10,1.2984299746499062e-09,5.232786981501647e-10,7.580472416446327e-09,4.015053511885469e-09,6.193224658113117e-08,1.357733085960433e-07,1.863047716099686e-09,1.4358415545423497e-07,2.517122585921072e-07,6.16258004626502e-08,2.55588217257241e-10,1.6795927759716278e-08,1.0501472136326129e-08,1.2764512086205215e-09,6.085729975513487e-10,2.09784967175608e-12,9.761186858803228e-10,5.358201660143891e-10,7.926992395823618e-13,6.305371546000416e-07,5.191476137866857e-10,7.575160498873856e-10,4.636323769346973e-09,3.600120201951995e-10,6.186047230016811e-10,2.2183144210430328e-11,1.0781025405748323e-08,4.195815694885141e-09,5.671592084866006e-09,5.618172593813142e-12,3.921730995504191e-11,1.3335251791701808e-09,1.6157466753430327e-09,2.015118349962819e-10,2.5990105623208137e-09,1.0666636462985934e-09,2.4188946678993517e-09,3.704945461535658e-09,5.523522306205564e-09,2.0219479424099518e-09,1.09662106062558e-08,1.511060832015687e-09,7.936065138380854e-10,9.91031701147449e-11,4.531264252705114e-09,2.165186779867767e-10,3.7426185761635367e-10,1.2582698771801404e-10,7.255242601145184e-09,6.715628608766622e-09,3.2038047770299727e-09,1.9996315714365664e-09,5.698588823044304e-11,7.241702792981641e-10,1.0795945248887051e-08,3.4635405654626084e-10,8.245071292378725e-11,7.181271133305245e-10,8.466604084489404e-09,8.365508286090062e-11,3.083577837514895e-10,7.447473193700205e-12,1.5163106881210808e-11,1.47822989959856e-10,3.965744399536675e-12,1.9212409441138334e-12,6.934142149361833e-11,7.471800955727304e-13,2.1616942402769013e-09,3.8572709470940936e-09,1.0411234097063016e-09,3.996194930522279e-09,1.6420504955760862e-09,8.76568595487015e-10,5.792810675586679e-11,1.0887939438930516e-09,7.707821048086316e-10,5.317953577499424e-10,7.169127236306139e-10,3.0095978487132413e-10,1.526938242513154e-09,5.13663001022735e-11,3.9231057291644333e-10,1.164601082237482e-09,1.0350360568622818e-09,1.24154020397782e-11,1.3222021255643313e-09,7.44773132055343e-11,2.4111423968520285e-10,6.06683592252466e-11,3.197220266315526e-12,6.477146596850503e-11,4.373820750025459e-12,6.424319409781276e-11,3.3460587078870674e-10,1.7310783362312065e-10,4.980187373604394e-10,8.554396080384663e-10,1.7735021812237406e-07,8.31869473305602e-08,1.272798288987076e-08,1.1127105103980739e-07,2.480358580747577e-07,3.9459508904826635e-07,2.6594017421555094e-07,8.541657980920547e-08,2.5779845813644897e-08,3.98389064515392e-08,4.2426508695125875e-09,8.213192292938487e-09,1.5342761672254568e-08,2.958355949100877e-09,6.047646550211283e-10,2.7898277021876083e-09,2.2250526754419298e-08,1.5164403066592058e-10,1.6392718960034358e-08,1.665061422073677e-10,7.840565530159438e-09,7.80029307811958e-09,2.6370661210251e-10,1.722482018129412e-10,3.2206337596818457e-10,1.1761142337807229e-09,6.5089024170461585e-09,6.881674952108341e-10,8.713231511303654e-09,2.4450919733354226e-08,1.6347177167475024e-08,8.669052453669224e-08,2.056861347909944e-10,4.585858803807241e-09,1.9531101624892244e-08,5.699190008812138e-10,1.0489054069751091e-10,2.570643142796314e-10,1.2317777631221105e-09,5.179545681244235e-11,6.342898761779736e-09,3.81509657199075e-09,1.0745035083914445e-08,3.036206219775295e-08
2N1S,N1,0.0,0.0,0.017356031501451596,0.023349516306428786,0.00039689046428703634,0.26159436021198745,0.038489099684065664,0.03665824174780319,1.2476378956627343e-06,0.00015352855252026565,0.0031416422570078595,8.020260274621549e-05,0.0010409092324317193,0.0002995668225642678,0.1000446440852989,0.15569603082187156,0.09852151376866658,0.149990411835347,0.0031676889948084597,0.00491342164355224,0.05652005651338943,0.0007778763111421227,0.035657180238224395,0.039852404310941836,0.15721003058321825,1.622615416385642e-05,0.08601976455944849,0.02071461202145497,0.0007578379416162129,0.03205199646426249,0.0018387775089543368,0.0004876666336586233,0.008996021474243499,5.698274629928335e-07,0.00017662164438903005,0.0011028333903286835,0.008639903492961398,0.00017960472110578607,0.0016965152986365695,1.105025386749503e-06,0.00020656579949474008,0.0008012244403827751,0.0006875525301248686,0.0004807483971351889,0.0002317556397843923,0.00032856932274394346,2.9696572123594223e-06,0.00028600542194201495,0.0032420799084507124,5.887663894199591e-07,8.226937703659232e-05,0.0002488739130277473,7.589175045996654e-05,0.0007485725887654837,0.0015954922791987514,0.0007799322559436384,0.0011488443154945571,0.0006964575843286802,3.1170736169983115e-06,0.0002949315892797344,6.831521848527089e-05,8.038959890876995e-06,0.0003091853762653418,1.766499048683201e-05,0.00016924593651301834,0.0002998021458737732,6.989981815586077e-07,6.885543441637054e-06,6.727316727417332e-05,0.0002005083581639866,0.0003191703684399805,4.0534420979287944e-05,3.8333180585770066e-05,2.865525485784559e-06,0.00015733062802159026,5.306655785908276e-06,8.779765889732616e-05,1.9284769003924396e-07,7.326625237613626e-07,4.8259156649299584e-05,1.6594617087140051e-06,6.300427181527013e-05,7.143758206940021e-05,1.3104623868720466e-05,0.0007609329715783097,1.0382918080864556e-07,3.8128499361356205e-05,3.03847902256571e-05,0.00020577412806943585,5.525867162226028e-05,8.777506477208874e-08,0.00011115191553012771,6.856463872639829e-05,1.9612794766032948e-07,4.011703971396052e-05,3.71099848983647e-06,0.0007179971668298535,7.957347439324636e-05,0.00033260403621726553,5.586834524651252e-05,5.098724063490323e-05,0.00121730506463269,2.3537836423503933e-05,8.060907335916134e-05,8.720419899299614e-06,8.930215719571422e-06,2.0092327515097708e-06,0.00012437407228738095,2.7613676800708475e-05,9.194779694654542e-05,0.0021435606082165215,0.0023042923566229945,0.001112381630633763,0.00022642606832423695,0.0027477022742674606,0.0017041697392325972,0.0013101028171993434,2.999193595010219e-05,2.6021313034085836e-05,9.119030228710301e-07,3.729842315847165e-05,4.856895938254446e-05,4.54899605029091e-06,1.8638426610984027e-05,0.0001668230325875264,0.0003948148312238331,0.00010431411694256099,4.920311573641811e-05,0.00017529748885269925,0.00028844602427735566,5.3205078358598e-05,4.83377266125018e-05,3.803873216412512e-08,2.6225143878733093e-05,3.0234846049026487e-07,3.4074588084465063e-07,2.96638566052998e-05,0.00013217627159267664,4.418508058989801e-06,1.5106049524593601e-05,7.435609925732223e-05,2.8510506253631718e-05,2.5534500629476042e-06,1.62981982088084e-06,6.7558002903034264e-06,1.065106992825804e-06,2.9505491925263527e-06,4.314470562594153e-06,2.9015307403401636e-06,8.813226082260428e-07,1.8308627076635275e-06,4.6714535693270776e-05,1.2281249011536488e-05,3.4950289595769846e-06,6.314606237900477e-08,7.58702360048602e-07,9.055041346517356e-06,3.395101972891723e-07,1.8380917135019104e-06,1.3307863513389862e-06,3.524491049233802e-06,6.797203750963376e-07,2.8736149269015243e-06,8.523044292552129e-08,3.072249039615116e-07,1.2786449570256764e-06,3.0650753757299753e-07,2.3518344915984812e-07,1.501766293987572e-06,9.824074860276255e-07,5.513929504097348e-07,3.594368180870333e-08,1.4668395387218425e-09,2.59972678939846e-08,5.568212904094594e-07,8.494488268340206e-08,6.301060695435012e-08,1.5459953317531472e-08,4.78672554926618e-08,3.4857867259319164e-08,1.0437195330226245e-07,1.725841691779806e-11,3.039147067340764e-08,2.905177753920185e-07,7.643924044842265e-07,3.6857651863897445e-07,2.467167896647027e-07,5.972673982501675e-06,3.4285498884401022e-09,5.112063183876359e-06,1.0459281051478087e-05,2.9542300530316368e-06,9.78674918883371e-11,4.807189335487294e-07,2.715055220647855e-07,1.339710888892398e-07,9.906196818398882e-08,3.1354696616858746e-11,8.476211643682063e-08,5.868613950354984e-08,1.7011056652194156e-07,2.8540788616471247e-05,8.285268027208303e-10,3.476034482474688e-08,4.777599520444653e-07,2.23853984238076e-08,3.75981885625265e-08,6.127476304129686e-10,6.819009419345434e-07,9.009143386862206e-08,1.6749699316420674e-07,9.65770352578943e-10,9.598549510769772e-09,1.125322566242204e-07,1.3488582628617962e-07,1.7684003150719718e-08,1.0397461425171173e-07,3.251133984250032e-08,1.3122437358958905e-08,2.0486630392113625e-07,1.7494825810260295e-07,8.327426748167e-08,5.245103653628291e-07,4.387594021437735e-08,3.828491568214076e-08,7.378596844631602e-09,2.395776039776365e-07,3.286653105227799e-08,4.343667470152468e-08,5.32815569442846e-10,6.158932044364462e-07,5.279141022107581e-07,1.3196529868864104e-07,1.1006211630970597e-07,3.9832825926566784e-10,2.9016003821880076e-08,3.768505214551965e-07,1.2534087101556679e-08,7.720519334952769e-09,1.936000426638884e-08,2.660944482535399e-07,7.218855735402485e-09,1.0911082259923433e-08,5.0112358707110616e-11,1.2653264436224276e-08,4.748855353398085e-08,7.07587322068548e-11,7.261922174706115e-10,2.4927557795706434e-09,1.1711387415402896e-10,7.426641523977651e-09,1.5980586320907264e-07,1.6694129945094005e-07,1.7619214220943036e-07,5.356349319640685e-08,3.797340530908855e-08,4.185328261741006e-08,7.806488255823751e-08,6.824123488513578e-08,5.3590570869843646e-08,4.6810314957568266e-08,1.3983451285781712e-08,1.1082600148704103e-07,3.5713811907811532e-09,1.2087002509986178e-09,3.703497597484784e-08,6.971086818907679e-08,3.848477092560643e-12,3.743973930880884e-08,5.257350110809966e-09,1.919024184005025e-08,1.5234187245027897e-09,4.3835379770484906e-10,3.652997904168842e-09,1.5351830917609277e-10,1.729307608222541e-08,2.865556369968658e-08,1.667592486320757e-08,2.3219002276420042e-08,3.905936063475224e-08,6.506704379738437e-07,6.549825876778215e-06,1.4224057238720889e-06,8.212065014667758e-06,1.1001858654324792e-05,1.1825751821792352e-05,7.39991489995262e-06,2.9307934301670002e-08,8.396268036392485e-07,2.8030085654773274e-06,7.073262788814816e-07,6.824728309151595e-07,1.1716610679446404e-06,3.7001781971746084e-07,3.6590952490200834e-11,1.1601875016253871e-08,9.708096149196876e-08,1.9377399018694064e-07,4.5327444242460047e-07,9.274796886060699e-08,2.1320572418659367e-08,2.8510015681604273e-08,2.3803247817255624e-08,2.3268714288704473e-08,5.2104458525548125e-09,1.2772952162620754e-07,8.424500121950729e-07,2.1862789134630134e-07,4.7642240152967474e-08,1.2316058195516177e-06,3.782870301449748e-07,3.764843520936978e-06,2.6043718293067286e-09,7.554364245265788e-08,9.634212183584623e-08,2.452203915481732e-07,2.3170958041163203e-08,1.319719422632204e-08,3.4336301557580384e-07,2.8716629074665434e-10,6.456514389796553e-07,4.756242981684977e-07,6.555144316244821e-07,1.0888696402311382e-06
3N1P+1,N1,0.0,0.0,0.0,0.02490738826128025,0.0012906125797180756,0.02380151018738008,0.2645743128162539,0.031806385768681,0.0019163601939555797,0.008956121865309141,0.01502190251238078,0.00698535388855448,0.017097793743534817,0.004106760707526025,0.12107925478470882,0.0892962899108114,0.06379831781535694,0.016858538016189417,0.010795661364023879,0.060872078554121245,0.18824237905067287,0.0015387255047905057,0.12548724399587474,0.020436203059697622,0.025612309717021997,0.003900505689153455,0.06029822374149507,0.0006331554260692318,0.003788377597569781,0.022480296217491036,0.017240014200213594,0.0077028905534610725,0.000596485601783936,0.0006601007675466342,0.00019960110838690426,0.0029548737899900424,0.0040627239428592254,0.005119384327677778,3.440639010676705e-05,0.00013345359720728922,0.0014594683982664947,8.632388905915889e-06,0.0007547646377439321,0.004064577134088809,0.004069739832486041,0.00073076956515572,4.891927867234358e-07,0.0029233819952074747,0.003819286735742722,0.004096970431305635,0.0009238568480740561,1.7095036142222853e-07,0.00011023173087165716,0.0018023090533256791,0.0020789020053979534,0.0014597582867219572,0.0022980180523188842,0.00118369379225447,4.794297535415382e-06,8.101112477820749e-05,0.00016389151163220816,1.1301490099313583e-07,6.850900621846456e-05,3.326317621343833e-08,0.000613160046238681,0.00016589618145768092,1.910280793104846e-06,5.6082939153601075e-05,0.00010553620657205443,0.0004692467203315509,0.0005797317383207101,1.617472564507949e-05,2.2136061513133853e-05,2.8163327225882995e-08,0.00023117498372382528,2.6793835068206207e-05,0.00017289460804437162,1.1805667554654065e-10,1.2970096069375714e-05,0.00015240958301365737,1.7673786030236727e-06,4.622760939820836e-05,3.4467844844954243e-07,1.7052729530675492e-05,0.00036756902238188616,2.6898763318516927e-05,6.930468572452497e-05,1.9422763841703272e-08,6.404399062853727e-05,4.038988595467252e-05,3.5398249624840616e-06,0.00011371838651141886,0.00011759395775312598,5.524590012129238e-06,0.0003601441767464575,0.005837895040381014,0.0017241269272845194,0.01005388622440151,0.0016046289436570937,0.00045377008862512724,0.005901434682564766,0.00038658920876599723,0.002588997638057755,0.0032671704061297824,0.002537717479805357,0.003429689774592015,0.001819224696066657,0.001866816180877695,4.3496492629913064e-07,2.4248240228175177e-05,0.00169059456343712,0.00022207838572319005,0.0006097379721343721,4.7325414413101896e-05,0.0009468055486618887,0.0001105163718699842,0.0001607686536200248,0.00016936927723776307,5.56328035417053e-07,0.00023845953745027515,0.00028144845959099385,1.2710197561105474e-08,0.00011282228522868643,0.003482752123447952,0.0031454203367045075,0.000623562975305969,9.209767838136429e-05,0.0005781543673801792,1.8190287098818203e-07,0.00024706443560384983,0.0005303275179056044,2.631435507272073e-06,0.0020017720061304978,0.0004830733521112851,0.00010392578804352404,0.0006952212702322491,0.00044941797677555684,8.8829265050272e-06,1.9671667940812654e-05,0.0005279757670040297,0.0002971782146383717,0.0013686004917219385,7.179527404943542e-05,3.8234554420757405e-05,6.964387200270039e-08,9.144395629601121e-05,1.8285090108705049e-06,4.748142567634339e-05,0.00017760924654064425,6.0103598833460836e-05,1.293631801679851e-07,3.1404994271788667e-07,2.3584074040350345e-05,3.717009944281813e-08,9.711277575430444e-07,3.913565044877387e-05,6.956557365533911e-05,1.2206939459247224e-08,2.7573457832108517e-05,4.830878350681189e-07,4.622264301534784e-06,1.8417244253221554e-05,2.687009804880347e-06,1.77230695150854e-05,8.994910643211895e-05,1.9531040576392655e-05,7.459980166935054e-08,3.702507904757013e-05,1.7501863404767448e-05,5.820434329617541e-06,6.550359419010832e-05,4.6386102280582264e-05,1.9464648337574886e-08,2.66168780793663e-06,8.358364089744441e-08,3.702786344206288e-08,2.092232210593181e-06,5.6365048184403577e-08,1.063610071128096e-07,5.072003261830105e-09,6.808048347295426e-09,1.323673979092277e-06,2.9252601925211508e-06,1.0580945140059583e-06,2.1114780879294415e-06,3.1147327983482853e-07,2.7014966241800664e-07,8.08811253616426e-06,1.7451961595860155e-06,4.262508226826611e-06,1.3797180292485223e-05,4.449256552518932e-06,1.5810377629321692e-06,3.324744133337276e-07,3.850027718854676e-08,4.968325515442018e-07,1.1725908710680244e-07,2.935241898427421e-07,1.7759072035161694e-07,2.6546110620806473e-07,4.4768830864683196e-07,5.532331753688169e-05,7.301377280555243e-10,3.031594841829133e-08,2.680351287143168e-06,1.3642261409430034e-07,3.442021112576299e-08,5.515910483921971e-08,1.4985390706101498e-10,9.351747642938335e-08,6.858018148925282e-07,3.580949825554569e-08,9.55766421562032e-09,3.339729210960485e-07,5.2831618413407e-08,6.500802918196769e-08,2.1387478454926168e-07,1.1458748527815033e-07,1.3132301912577304e-08,4.3974007368774437e-07,1.9515882243581473e-09,2.448808658073176e-07,1.0529113243507027e-06,5.029798799682794e-11,8.154348130062772e-08,1.5707085854188563e-08,1.205962565364871e-07,1.7744859648338718e-07,1.2761190326671112e-08,2.197102382250904e-07,8.983461794453973e-07,3.3137907662350585e-07,8.107168980586721e-08,6.388381645905383e-08,7.574303406698846e-10,1.1633581431524931e-07,5.415694159793816e-08,2.778452135032694e-09,1.0835669739250875e-07,7.715618277615022e-08,3.646917123845128e-07,8.72857341960298e-12,5.313948836516147e-09,1.725314158207425e-08,2.812337267510401e-07,2.9898473741241105e-07,3.2513307601789165e-09,2.551496791625141e-10,3.043698626470359e-11,5.665024005452324e-11,4.892406035850172e-09,1.0871528655087559e-07,1.790998642725583e-06,3.490333195799167e-07,5.30665289488752e-10,1.2000147542323703e-08,7.581461241024101e-07,1.0327145005817329e-07,2.0303281900169168e-07,3.887969901583688e-08,8.055567324305457e-10,1.42357459154141e-10,1.9358043190642604e-07,1.816271577581574e-10,1.345980660261148e-09,4.28951336672867e-08,4.017893093788416e-07,4.90893814486526e-09,1.251127779156036e-08,7.693971681987932e-09,9.427899128056083e-08,2.557390299529061e-09,6.4675536037839265e-09,2.41531461497857e-10,2.2617647754685777e-09,1.5103407546845915e-07,1.3708809198931249e-08,3.778278778732158e-08,3.487313504635381e-08,3.898318556849745e-08,1.1719273607102565e-06,1.6026732287066636e-05,1.1133145390918031e-05,7.090079333860189e-06,4.025435696819457e-05,1.2671252491713858e-07,2.5170438890498303e-05,9.535339489108452e-06,1.770641424370112e-05,4.849393049344286e-07,8.072410126125362e-06,1.2686144083229323e-05,5.938643535641219e-05,9.755485821383303e-07,4.096006489540116e-08,9.160742258096377e-07,2.99452346688156e-05,1.3993466496664553e-06,7.116586875355324e-09,2.9145517910222907e-07,1.9019275504295052e-05,9.48896472507954e-08,3.288023187053568e-09,7.452698880250352e-08,1.4601230002853072e-07,1.0904000735667552e-06,1.210787285987891e-06,3.6526731328478945e-07,4.588270836602959e-07,1.2632335082862767e-05,6.0407292790110034e-06,1.9907108258276907e-05,3.8289974173544294e-06,1.60780878744049e-06,4.146271665117496e-06,2.731004897782441e-07,7.4605881472678e-09,5.920087371880101e-06,3.725224417827633e-08,1.4860816444084435e-07,2.669102588725991e-06,1.1340860108566275e-05,9.60148338347011e-06,9.878045183597806e-06
