atom_numbers,value
N1,10.582940921779556
H2,1.943806011201092
H3,1.9559192667272096
C4,9.623961769695203
H5,2.0769887085922067
C6,9.661201923330216
H7,2.0800859758828603
H8,2.0970845523969723
C9,9.92173848755346
O10,10.961213863739992
O11,11.005596672042957
C12,9.722007276813208
O13,10.975789345145614
N14,10.382623612714404
H15,1.8562451244410336
C16,9.608647044595086
H17,2.064098024094198
C18,9.6116976168671
H19,2.0583390948505005
H20,2.087415016503965
C21,9.4319232862031
C22,9.44783885155551
H23,2.026437441158879
C24,9.492178376391413
H25,2.0932125868987845
C26,9.50341402856784
H27,2.069505774851669
C28,9.567640372178467
H29,2.104862554088748
C30,9.500282606437178
O31,10.887660935681053
H32,1.7855194429955352
C33,9.687484799554575
O34,10.891489386225915
O35,10.909140007246053
H36,1.7868332584487434
