atom_numbers,value
N1,10.585072571331889
H2,1.9220844567407673
H3,1.9079519586250582
C4,9.629884783778486
H5,2.084997589125961
C6,9.623050394255953
H7,2.0977806748899486
O8,10.994633926476368
H9,1.8035587153970427
C10,9.733938764098435
H11,2.086186433453505
H12,2.0731160775657567
H13,2.0972265333748954
C14,9.69851676414488
O15,10.90787439101947
N16,10.36415025250804
H17,1.8861571389034826
C18,9.594166851983637
H19,2.033243471796282
C20,9.611108983257592
H21,2.089847452905344
H22,2.0741107285381664
C23,9.573983701677424
H24,2.074807289695327
C25,9.719018295703712
H26,2.0908575302895356
H27,2.0989231434058477
H28,2.0902110465295447
C29,9.721044547897671
H30,2.09200969927252
H31,2.0891490956187075
H32,2.0959799337717815
C33,9.741719235369306
O34,10.919620110311618
O35,10.938261508723803
H36,1.753922781099098
