 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,H21,H21
1N1S,N1,0.0,0.024164423281418212,7.11287575405617e-05,0.00020056198217743848,0.0012323645806047168,0.00012108289830892183,2.819983751400912e-06,0.0004858327970373999,0.0025738321748067783,5.45020353805159e-06,2.2841895899516906e-05,9.533709153519698e-07,7.181712463499856e-05,0.00010272082099242741,0.008238391106778487,0.001499735789888601,0.00815889723708274,0.00135796335481142,0.0012282638134288038,0.0021519828844946964,0.004284079085913772,7.678205884875666e-05,0.005188523624891195,0.0005798634070564024,0.00019850841977531175,1.5251323366216596e-05,0.0004219078013265598,5.663905400243863e-09,5.02922605133127e-05,0.0005863691185210018,0.00036698660531089833,2.355373683814166e-05,2.3168062350142904e-05,8.764217584067424e-05,2.1661994096422443e-05,0.00021261400186678436,0.00025896247715073706,6.20747343331729e-05,3.196834796881376e-08,6.58796507213566e-06,0.000145848410759708,2.6456909578698173e-06,0.00014225296398440168,7.862295580593481e-05,2.392048199581498e-05,4.997209614931997e-05,1.9179667798407962e-08,7.197101930367378e-06,0.00010408439960962745,8.930318550959271e-05,6.022949912543041e-05,4.100479118029909e-06,2.2496761250212494e-05,9.015149114866006e-05,0.00034949803754380504,2.6890060259576742e-05,8.579226518090621e-06,5.3450018146827816e-05,1.1648705845468399e-05,1.6418843913346137e-06,1.6715843040415734e-05,3.4276345002998143e-06,2.4704275592979386e-06,7.385128844350497e-06,6.93288801367764e-10,2.8354393732804573e-06,1.6023712512414079e-06,0.0009997972292860036,6.906579667509405e-06,7.350090579039126e-05,2.1423447564172804e-05,9.896741279535881e-05,1.2673088123582588e-05,1.962307171798905e-05,0.00016936921577626052,5.039091088610004e-05,0.00010724137675399703,5.85612370596067e-07,3.9227193394164583e-05,8.018441723656178e-06,1.473062135604053e-06,3.6040212596372134e-05,1.4244362711302028e-05,3.334561773837841e-05,6.487585361591997e-05,0.00019371447387839247,4.1130870563677036e-05,3.809300694213036e-06,1.3292339017922927e-05,7.298360249485825e-08,7.611669560869672e-06,7.936063860236597e-08,2.375521111264156e-06,4.036607554103178e-06,4.250264159511019e-07,3.162066426309895e-06,8.153956896628234e-07,9.527879144988205e-06,1.3652441029687878e-05,5.7920593010685195e-06,1.9784444469372886e-06,2.7186559370395713e-06,9.436206809265713e-07,1.3028732033237844e-06,6.857115844027817e-07,1.801791745803527e-07,4.327248453450672e-06,1.1619677442453735e-11,4.1792618638014645e-07,2.3027998710956066e-06,3.875793340712974e-06,8.307813691099675e-06,4.258600089235287e-07,2.2867149231942108e-06,2.8528954962858677e-06,2.883642824080823e-06,5.712774719945912e-08,3.6740667885837297e-07,2.7482674751500014e-06,5.061648697957111e-07,2.3371470860844568e-06,3.484631420636042e-07,7.90026277175393e-08,6.442098569592325e-07,1.203801286431272e-07,8.255300690263034e-08,1.3863850312212378e-07,3.545646711788919e-07,3.2387228143804236e-07,7.490358591155655e-07,1.8779244298494646e-07,6.610671734463835e-07,7.442925986644866e-07,2.4416020316664344e-09,4.769017898365036e-07,3.411317481827325e-07,1.3127277043167851e-11,2.663011756665057e-07,5.181100559692453e-08,1.703126528695975e-11,1.344526159852144e-07,6.140031816315172e-10,1.122009505305499e-07,8.093933967501243e-09,1.8975749693783683e-08,9.70038183112365e-09,1.4093999034514582e-07,1.0357617408196518e-07,1.0508913561579902e-07,3.195608000439165e-09,1.0252165649760059e-07,2.2175409375435606e-07,1.5246631512866315e-08,8.814404761636752e-11,1.3773682472351112e-08,4.785970550424956e-09,5.781199435839213e-09,2.7307121008846025e-09,5.967182906130297e-08,1.7194729795555475e-07,1.0568458508330991e-07,2.1305117958725361e-07,2.6472026348756117e-08,9.544301793340537e-09,6.60223364867818e-09,5.232162481050295e-09,9.38512378922951e-10,1.5948383197406102e-08,3.4243523822086175e-08,2.2832239904291285e-08,3.4629421552523354e-10,1.635461029103613e-08,5.9425161236248414e-08,9.980170745382821e-08
2N1S,N1,0.0,0.0,0.0035111470809092715,0.00417807627560407,0.022722655627307464,0.26739032388344297,0.002799306394114076,0.009236076448503105,0.041655228159029445,0.00021864823174100323,0.0008448458586995944,0.0005489375695297838,0.0018032395607185947,0.003421313956758487,0.11190644164729502,0.16325787407375802,0.11557408812517167,0.16193502793414938,0.0037639761093277713,0.006044813209685085,0.04083154611285522,0.0005896038026875772,0.053892690388913866,0.040479842706156344,0.09134474269648019,0.0030289697187853015,0.13613515151585753,6.771228377999705e-07,0.0021151253758848743,0.03256918298647604,0.018379065237274617,0.0017247580344197377,0.0005760971314199281,0.0012541731035180526,0.00017375791206752922,0.0031882751508889307,0.008566917443296962,0.000998887737413856,0.00036006649251429934,1.7322805234698535e-06,0.0006067164505090261,0.00027176571822984386,0.0009417046565376452,0.001254690073685838,0.0001919669597560958,0.0007602417556866747,1.4325556356498126e-05,5.735593817668416e-07,0.0031550788733953894,0.0028491168444340076,0.0012142133134029898,5.363265543723017e-05,2.286937141438017e-05,0.0005684623697153057,0.006426199682912692,0.0008464118948419141,7.266645294201624e-05,0.00045956798542956534,0.0023315556056768827,0.0005300899889069122,4.5962038270896954e-05,8.135426954325453e-08,6.858139975030042e-06,0.0003929055974305484,2.0647711607146846e-07,9.392488756110318e-05,8.691081367251385e-05,0.01702414727182111,0.00011199604579670286,0.0010644852361569868,0.001097265762303845,0.0026560480077768567,0.0009954483502552236,5.948934767019409e-08,0.0009532278805171046,0.0009266419005808935,0.00020192924619566455,3.531962762171048e-05,0.00026628186808719256,4.507591219171658e-06,6.416493116767619e-05,0.00023394874520810127,5.982597600717732e-05,0.00048047232475756374,0.002401881184001642,0.004638184824390823,0.0013798756242415777,0.0005352058399319404,0.002292753571294437,0.002452076289534144,0.0008883679911062536,2.604799606253927e-05,3.428475547906373e-08,0.00010013399823538549,0.0002502093079457257,4.9579343871730686e-05,4.819627446916996e-06,5.776637046750466e-05,0.0003808243675087475,0.00021252315923003806,8.450702479123606e-06,4.625565919669228e-05,0.00018526457422529674,6.476977882696744e-05,3.4299743364663016e-05,2.785355122836286e-05,9.26365676152674e-05,4.010132621856677e-05,1.1939089885393273e-05,9.556336630267559e-05,0.00010665770564299848,0.000457287900568204,6.971643056186139e-06,5.367845677684002e-05,0.00011907525942911334,0.00010875434986568067,3.961339448910195e-06,4.4027638423926874e-07,1.5437563079867545e-05,5.099903535032979e-07,3.226500823449996e-05,2.27918851025688e-05,7.158091297476687e-08,2.599319640239628e-05,2.3111818247212312e-05,2.7050491024915857e-07,1.4651737911819396e-07,1.0642339145494617e-05,8.946484296501467e-06,9.291918008802469e-06,1.0637236198540734e-06,1.994000668492646e-05,3.0125684641113537e-05,2.5228454880732443e-09,2.0255523061951664e-05,1.1111192295576444e-05,9.583365967458235e-08,3.6418036608587556e-06,1.7077746430338436e-06,2.3375030888672654e-07,6.476241680930528e-06,1.8820952463194374e-07,8.44538480149204e-06,1.8963682868466947e-07,8.691281627726255e-08,9.285970947736644e-07,5.359953033412523e-06,3.1451027191486958e-06,3.556662853121395e-06,8.98098262425151e-09,2.386019496647407e-06,5.663875652484052e-06,5.296795233533658e-07,1.0150173457290634e-07,9.372540148433472e-07,7.530466867855523e-07,6.546928763562221e-07,1.6423994231296035e-07,2.0618716023435013e-07,5.057880623660083e-06,3.6211461962309954e-06,6.436412138377534e-06,1.2414896910506457e-06,5.587826072961377e-07,2.8147213892992795e-08,2.440149882154685e-07,1.3065721304883482e-07,1.0373413192876768e-06,2.0467340462460015e-06,1.5574224674352877e-06,5.177567352632195e-08,1.1455504986823684e-06,2.650366060841236e-06,4.738739052712049e-06
3N1P+1,N1,0.0,0.0,0.0,0.007722774228985596,0.019225858493514103,0.0018158127022598336,0.27504101838717876,0.008033588626312316,0.027643540830831537,0.005858201069737001,0.0021968007790391653,0.03130493402449952,0.01291484268822396,0.005088610892711065,0.2646496065837862,0.1607378360401155,0.048039627912616734,0.02399047440296931,0.007076550393221082,0.04156339426347655,0.09177800923372104,0.0033052294461266563,0.1170601608677404,0.02074769302363544,0.009054127782628374,0.0019401830932852526,0.06757256960357783,0.014476939811807421,0.0023076427455042126,0.009752388579968185,0.026541203111917433,0.001860976950579074,0.0013116096309682135,0.001096385168120051,0.00016279219824300029,0.0073056843519490045,0.008139117454849742,0.004741587456999596,2.9451512109091027e-06,0.0001249222453023613,0.0010127844782061857,9.172979062954667e-05,0.003641344092307097,0.00637772237293488,0.0015651460843537635,0.0026169477724864443,6.830647624633812e-06,0.0007025806074072438,0.004147398830594007,0.0034109836506437397,0.001360952051314701,9.2216579231863e-05,8.550353226421947e-05,0.0020794118230411662,0.0086309829093838,0.00045086093112534087,5.606033544758304e-05,0.0012694645954418604,0.0016921281659540988,0.00010017454853716856,2.418269336290635e-05,0.00017665089635610087,0.00017167780584492753,0.0006472120555895966,3.244546824765493e-06,0.00038094742688832284,3.3290506765037975e-05,0.01924119341371755,0.00010193008177483698,0.0017073647890186727,0.00012240061371793232,0.003170911373464591,0.0004274855785846299,9.286404631048129e-06,0.002534470987912929,0.00038812986466219,0.0014149279250097457,0.0005715417895537644,0.0015924875258832571,0.0010975768794685425,0.0003308340207515137,0.002238556005099479,2.0623276841824634e-07,1.1209111860921439e-08,0.0009281641207614655,0.00027277702518402336,3.474852140206153e-05,1.2509526556847561e-05,0.0001353352734412283,0.00012281957199755666,3.899393655570904e-05,1.7652859887196115e-06,4.343451211141769e-06,5.045195949682224e-05,0.0001912778370032342,2.675818586128642e-05,3.2427632687737074e-05,0.0010406570591903197,0.000943081234078047,0.0002253223267794091,0.0003694783706342797,0.00021008599282845708,2.6026368777909425e-05,9.890339343066046e-05,1.2636124357978673e-05,2.3335194960782957e-05,0.0004723136151629781,7.180137278339771e-05,6.361110755448429e-05,0.00021115953986217129,9.894024464429663e-05,9.822799597403176e-05,4.2801858337604415e-06,9.109035002730081e-05,0.00010759032296769888,0.0003209381923952037,3.0201656620043593e-06,1.748714916427474e-06,2.9072675760133393e-06,1.2784298224488566e-05,9.104413074112472e-06,1.76481479403634e-05,2.9225200225857506e-05,2.014418340667845e-05,1.402635763092519e-08,3.163675639261676e-05,1.3574616986034016e-09,1.0727986894387698e-06,6.551754605510496e-08,3.938934952429918e-06,8.080662727838472e-07,1.816791767561554e-05,1.8033110139814568e-05,2.8234418492090185e-07,1.1483813026735845e-05,1.063996457162375e-06,3.0317289714254514e-06,2.9107030246500187e-05,1.5876564791739156e-06,2.1077412832859466e-06,2.327248112088398e-05,3.61904392010004e-07,5.948572151748266e-06,6.099826331817937e-06,6.257526941055858e-09,4.9926502043717846e-08,1.3146668913499582e-06,8.161073683510267e-07,1.6251082257667804e-08,1.1290512524908536e-08,2.0439750558765013e-07,8.946404705945099e-07,8.867628009667783e-08,1.5107568085426237e-07,1.0861095340874982e-06,1.9981783494493754e-07,2.630433184602765e-07,1.184966480494154e-08,3.284741043607653e-07,9.67370798665712e-06,6.209037706650378e-06,5.308512549540012e-06,1.9054657847128453e-06,2.241941793101887e-06,1.9708252985140007e-07,2.2784836373190842e-07,2.7392310641971562e-11,2.2083056516741806e-06,3.2524509656628453e-06,4.478967168042303e-06,4.326455083081271e-08,9.753164273984538e-07,5.406944250996304e-06,5.168681712408585e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.014100589376524919,0.005528121379066331,0.008704433494241215,0.24929259876784515,0.017678617919147488,0.013501814273883195,0.030163835959231777,0.005445068903153993,0.010116254551817638,3.938561473115776e-05,0.1446990737386531,0.08560820316136075,0.29394175577785564,0.1508595617745887,0.00019317049170908263,0.0014616593760088392,0.0022913376875322022,0.0019759066253235424,0.0016533557058457937,5.900964637461925e-05,0.0010930892116132185,0.02608315001897621,2.955704351048638e-06,0.0050247420634850215,0.02649978388974361,0.0008916983482996077,4.975856169919801e-05,0.017717592690648543,0.0005620964185095723,0.0008824884854110593,8.545959608419196e-05,0.005508512821761791,0.004609303651696983,0.0006561030675431567,0.00019043720664058128,0.0006347166661786474,0.0005166248046042377,5.802828246181946e-05,0.0028920017258129427,0.0009716997107451775,0.00014645320708561727,0.0003088894966929434,1.0924101962350719e-05,9.327246423440627e-06,0.0004717086077290489,0.0004930461952428189,0.0011288551959958149,0.0001409301040000699,2.5242496712207796e-05,0.0008863108213725823,0.0036268722857211166,1.5844946583687403e-05,0.0005588631140858169,0.0007561939920921468,0.00061935690993975,6.43491857577061e-07,0.00015241141856714435,0.00013089998473181375,2.4601224069220606e-05,0.00034832739760326525,4.459774231468927e-06,6.786821426518763e-05,0.0001212374157955054,0.013378903482519355,9.055978619132432e-05,0.004392605907354241,0.0028122324263955,0.004541724125727065,4.61455294420432e-07,0.0005030511486960876,0.002447165106110205,1.3444350886793188e-05,0.0023990387709815764,8.815381588700433e-06,0.001680321018393327,4.4233974971774614e-07,0.0008788519698186281,0.0003372994971830856,0.00019715191918767694,0.003241670495796267,0.009475095274059875,0.00651678908857356,0.0018110415950514103,0.0011416537395989579,0.0011551045545878935,0.0006079448158762268,0.0002942542499777545,0.0004881967586152225,0.0007352910607649754,0.0006076059062973815,5.519689096900038e-07,0.00041471831195627473,2.4302186329983044e-07,8.364107289215994e-05,9.503751277417649e-05,5.2271565686545785e-05,1.879280175920428e-06,1.1038348013414634e-08,0.00011646051878910768,0.00021194606210883649,9.837453022853992e-06,4.484600743404066e-05,0.000684313722065566,4.3261143370720845e-05,0.00015329458861867984,0.00024962088289037787,0.0002541709970214079,9.299611584356882e-06,5.2888063173384126e-06,0.00020820431853962873,6.672647782135499e-05,0.00012525127324858332,1.9700846308534636e-05,3.120055195982019e-06,0.00015458687527347692,4.869961067299755e-06,6.231388863398024e-05,3.166189330716662e-05,1.5519250643469817e-05,8.26873724322219e-05,9.623781728196334e-06,1.1227730056795338e-07,1.4360606933827569e-05,3.609372109858455e-05,2.7147464603860527e-05,6.732105905626895e-06,1.1373557133875778e-06,3.232419011389709e-05,3.1911429797748525e-05,1.3977971176082349e-06,2.6568840441498764e-05,2.390520310546762e-05,6.136758701202893e-08,1.3764338393507103e-06,9.983525561807483e-09,2.8072251212485355e-07,1.2572721725945257e-05,2.561958265534514e-06,5.916984448628426e-06,7.348753714442324e-07,5.92532518606248e-08,1.591714053006399e-06,9.320476190399773e-06,1.3921162875796256e-06,1.8781712203264078e-06,5.142781156486365e-07,1.4492754640826888e-07,8.187422175787162e-07,2.6645096351529673e-08,7.149898115788034e-07,4.608014203544286e-07,9.381974630517931e-07,1.2560374735848256e-06,8.11681664103503e-08,2.692233462830984e-07,7.311649479202487e-06,2.763733668587065e-06,5.9185380583137714e-06,3.5370838835646623e-07,3.173102407494355e-07,2.1327774168966585e-07,8.137856610801464e-09,3.760723026324797e-07,1.8534738566167164e-06,4.980880376370678e-06,2.8189274261514186e-06,1.4668333214729046e-10,3.0632687892939714e-06,3.4274093407837825e-06,1.1246450519308837e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.028478219879974898,0.02415220625101222,0.016595407945221297,0.21901988399336503,0.0028146077091901756,0.004583983386393653,0.002961858756305613,0.015784375113499838,0.0038390433184718464,0.05078024384802671,0.012535011448800759,0.050842426015439646,0.039419323582924104,0.009102287951390897,0.054683740064382924,0.1480156854866359,0.002015888865964044,0.1329781922183102,0.016076711009120892,0.08416591182512256,0.00014924719339282078,0.01643475040641551,0.03663628952165521,0.00047645872438240033,0.017418953672053705,0.0028743335554290983,0.00016269127874646294,0.023455392353208815,0.005701930833766244,3.3163865349461474e-06,0.00162217617783611,2.7589447615383733e-08,0.0008336685869880789,0.00015163533686290975,0.0007312799974132922,0.00013677110373455648,0.0010778800190953675,0.00015851819849865834,0.000651143156296774,2.610918557954811e-05,0.0017168198231705123,4.0254901176428604e-05,0.0008964885513951248,0.002700028943849464,0.00033138317056735644,0.00024705197923768907,0.0005226547069048237,2.686291917486372e-05,0.0010352285532233552,0.0060279938935772215,1.388305366001319e-05,0.0043447494575201695,0.0007742763546021436,0.0004523790119490556,8.073282257381464e-06,0.0014196363141847357,0.0004931364924800619,4.486513275026027e-05,2.1813841581064253e-05,0.0001354081821449693,0.00013395066779398057,0.00014408363739626395,0.03303664963944719,9.103215308559065e-05,0.0005729754237178142,0.001324212614107978,0.0009492072243713068,0.0003726725023418531,1.6989319560956062e-05,0.0009671640758037725,3.0021038867289462e-05,0.0015287325343327218,0.0014353717211712524,0.0018751485259485001,0.001628838885644024,8.999442932400292e-05,0.0031507508391386274,3.2582134656955475e-07,7.987959352195872e-06,9.141874738105571e-05,0.00027588396302791196,0.0010115263123484652,5.430489877333855e-06,0.00010478700559612975,0.00022017343497404696,3.682950585526257e-05,0.0001695000971222438,4.939997031438992e-07,1.643500141446097e-05,1.3337266304702666e-06,1.6686758310680005e-05,6.37275675654525e-05,0.0016836540632665375,0.0025073358427913917,0.0003306734012458179,4.260293534397164e-06,0.0003208041858364652,1.3225228081559237e-06,8.729025179476935e-05,5.6403848702757386e-08,0.00010116104365920364,0.0006276550438073514,5.90184052007281e-06,0.00023329066970134704,1.0280337757961888e-05,0.000158049088673895,1.1967538661838972e-05,8.681197341431357e-06,0.00018717321287642363,0.00013326467401597597,0.000637935768083242,4.217489773417071e-06,1.0091508275245076e-05,1.7967655887574097e-06,6.289090996913771e-05,2.8048262841195992e-06,4.4335931238537185e-05,0.00010077084556603388,7.978036412170653e-06,1.1851139968044322e-05,2.574287212064874e-06,1.896899184972156e-05,3.043256118351323e-05,1.9310182715504e-05,1.572717587583483e-05,1.647774328095153e-06,2.8416377892082068e-05,2.448255109754882e-05,3.013304321619614e-07,3.047549021095719e-05,5.521026134491791e-06,1.6182596254132875e-06,3.261663374853896e-05,1.924919562856786e-06,5.962326625752468e-07,3.308357588149846e-05,1.924617664350592e-06,6.432505351927631e-06,1.2346227862947146e-05,1.9415846708170648e-10,1.8873783780293252e-07,6.258432767580757e-07,1.5706068889898006e-08,1.2233721924381769e-06,3.7242044381713413e-07,1.5477453185752665e-07,2.40170367149517e-07,2.112090058403737e-09,1.8480207075732835e-07,8.162414519841121e-07,1.1021639201302946e-07,9.295871266079558e-07,3.963436727705272e-07,6.208510505700815e-07,1.6955004742857938e-05,8.035599114553094e-06,8.331351895485284e-06,5.882655752298405e-06,3.0381801541246034e-06,2.073270310987141e-08,1.681497532324272e-07,8.534489071010398e-08,2.237674588068117e-06,4.802975113404884e-06,7.750467837075448e-06,1.7427685738979903e-07,3.7067167724114114e-06,9.778936723936482e-06,1.0821214159850712e-05
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.003601800061287186,0.009892492240151984,0.03916821903036061,0.0002579163177267585,0.0008673205279419172,0.0006702045815245583,0.0016134324335279615,0.0034521276155699,0.10290037620291193,0.15574532971381316,0.1034452745107095,0.15506190531665887,0.0003243570022404274,0.022388509257738054,0.023624294159589443,0.0003843565739800603,0.027040044361599236,0.0672710444254414,0.06869055992322393,0.0024766626793386592,0.10112423470765064,0.0001676641568024717,0.001990251103817897,0.024620976146357165,0.015662327479984528,0.001572900134415578,0.001544080403002912,0.009790302734554501,7.311180150182395e-06,0.0008338366162519151,0.0022915837170867093,4.701642387461291e-05,0.00024915473363984475,0.0009115359079023833,0.0055029868887674915,0.002256118276677821,0.0003830166143421465,0.000851771856488881,0.0006723276108175913,0.000513189552474147,2.505656898188491e-06,3.526048596369513e-05,0.0016833898956369886,0.0023615715949865113,0.0007271505544652612,3.7164977722881076e-05,2.4012551125496273e-05,0.001182715332587847,0.0012020147748055265,0.0006091996316479609,4.3609284969825524e-05,0.0008305345721257851,1.9918068296043145e-05,0.000344095017668522,8.940929993883628e-05,7.490042807423158e-05,2.6182725855194988e-05,0.00028035898396794323,1.6845173806956382e-06,6.001292680135606e-05,0.00014439572686741897,0.01991859369888993,1.960507868359329e-05,1.6064023184103604e-05,2.913981917851416e-05,2.6245171165673042e-05,0.00037261340090966044,0.0012974411969643995,0.0026199501430492766,0.006451895577753497,0.00017474917360260633,0.00012862560651183408,0.00040123846696005216,1.631388423506408e-05,0.00017207397178053974,3.4703015593384734e-05,1.3246060665883519e-05,0.0001886583880179593,0.0008883216160340268,0.0013340769714362821,0.00031638381407850247,0.0001244913431910355,0.001093503301570653,0.0003407106430004525,0.00023915030609877874,5.923160983911657e-07,5.072973152664417e-10,1.7416214565857402e-05,4.581571024364628e-05,1.848107725277437e-05,4.838656819661225e-07,3.835434960874906e-05,3.08885159996386e-05,8.661663945197517e-06,9.81651674125672e-06,0.0001405929785995852,0.00019858052963872552,5.7649986600960546e-05,2.072550174858634e-05,1.2164696818528498e-05,3.0556229724254536e-07,1.1523171311589309e-05,5.567043064313992e-06,3.315162682082651e-05,5.550202123583148e-05,0.0005137893990125875,1.9379152282894552e-07,3.776686167356047e-06,2.9720108516428922e-06,4.211744419890806e-08,1.2554007757792363e-06,4.2845934943525066e-05,4.3039784983545104e-05,2.630784926527241e-05,3.523327022936229e-05,2.643728939544232e-06,3.3308717273250465e-07,3.6405450110077453e-06,2.1033428119210384e-06,8.692136121979388e-08,2.9449565155381663e-06,2.753704178770633e-05,3.36776442733111e-07,2.1322074158725002e-05,7.257182077502478e-08,2.467300768582703e-06,1.0735597384403661e-06,8.494672965042582e-09,9.095536186443098e-07,5.163079998204978e-06,1.574119322445e-06,3.7816811815361007e-07,1.7407384440559781e-06,3.722532049277305e-07,5.852318583077221e-07,1.0271057955257845e-06,3.007521782949496e-06,3.196889752921095e-08,6.715637379528516e-08,8.526034123157444e-07,8.575328312332431e-06,8.341037330161782e-06,3.5015451356201766e-06,2.2623221163087237e-07,5.251832359665087e-06,9.410946412380383e-06,1.08043255053758e-06,1.2875652766197732e-08,7.13174559408003e-08,9.674823009397926e-08,1.1782546049943221e-09,6.427267296160721e-08,7.923956601985083e-09,2.3632339907209143e-07,2.2949701694585656e-08,1.3709698709618579e-06,3.37542038764127e-08,2.5818089444129555e-08,7.071189278562429e-08,2.314292046889932e-08,1.7575725319574076e-08,2.050691838562102e-09,2.2155707046778161e-07,3.85580596340418e-08,2.4612339943885786e-08,3.160111572420021e-08,3.977051532544351e-08,9.729073506825614e-07
7N1P+1,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008426701381792245,0.02498120234895218,0.0035407791890871287,0.0016919371195025512,0.031029518166975523,0.011187090341701733,0.004479863609358592,0.22502776235025213,0.12755213365376017,0.03826782330761258,0.014877013892998114,6.876656401377801e-05,0.07898900186538871,0.03573076401287478,0.0018167463333211842,0.0859726852396796,0.053536289498329115,0.00018716680047736745,0.0012967309058646848,0.057034182109683584,0.015192053249093895,0.001627336851997896,0.005304279882611951,0.01765102895225823,0.0019685682961114725,0.0036272936923160692,0.005855412330153076,0.00019566266562454082,0.0005747232761099674,1.390759195807334e-05,0.0001582525607028984,0.0001800570422867409,0.0021169330672461406,0.012995079932590414,0.002712510991873085,0.0036072373251347933,0.003840232462416271,0.0032340799428798306,0.002165194501804857,0.00010378935436028414,0.0005675147320740592,0.0012009544617535006,0.0021280285257532228,0.00032087628408516977,0.0002390996352095165,1.84924531176911e-05,0.002392917753426538,1.9496990752987386e-05,3.201744318070965e-05,3.0456464017447615e-09,0.0011312004619199456,0.0019042379261651199,0.00024274900540177669,7.472540831399144e-05,0.0008483403102135245,0.000421319004681342,0.00029288193333543155,1.3543624409528832e-05,0.00018342363589773925,0.002754765642609236,0.02751959997583442,0.0001171021036183717,0.00015182594479856704,0.00044686244424152477,0.00041453824380344173,5.137356215501043e-05,0.0032672571935981054,0.004363381321852433,0.009060995447333742,0.002547019638343251,3.1369745496778734e-06,0.001932689493768347,0.0006657614533103207,1.1440667666784421e-05,0.0012753733998007721,2.2771444973201938e-05,0.00013045657272048317,0.0005813321005985195,0.00015992882534110464,0.0008790545567722852,0.00022196680342556618,1.9580781680517134e-05,0.000540149644894683,0.0005336371364736969,8.88325762613551e-05,2.687807398560338e-05,2.6271630093610554e-07,7.127816268992504e-06,6.845499629370977e-07,3.860238471986577e-06,0.0005184245658402808,0.00033330305528478377,1.0535687442025932e-05,1.3488065395250715e-05,0.00035755562816275344,0.000266051622087371,9.874491841177502e-05,6.17408719554291e-05,1.9537714077699775e-06,4.1457790535215366e-05,7.441143872433109e-05,2.496438867627404e-06,4.072791793308106e-05,2.3494928671041748e-05,0.00010832657737247509,1.659192794711828e-06,1.2438041681051004e-06,1.2044720820725274e-07,5.204850233031522e-06,1.569540947521375e-05,2.9703010278936404e-05,1.2430218629067014e-05,2.1539396172443048e-05,7.748826276632315e-06,3.390483145127021e-06,5.014212510157101e-05,8.078623681129216e-08,3.0227037948193924e-06,9.262898692519173e-08,1.3536814634562688e-05,1.3806794306958636e-05,8.012258128076155e-07,3.886595746127597e-06,5.884159826052837e-11,7.341301571095471e-07,7.973253746129672e-07,2.1665207405874298e-08,9.642393994369058e-09,1.8136684909464407e-07,2.795141895717279e-11,4.322440075199552e-06,1.8467103344299574e-06,1.4175563594065466e-06,2.6235282335473897e-06,3.554807781469549e-09,5.171434660500296e-07,1.558077625807286e-06,2.4163582246217175e-10,3.142179538784262e-08,2.457746606232547e-07,1.8354793902553013e-06,1.9737766443483906e-07,8.565280040784273e-09,1.7718050537851582e-07,1.2499785699837673e-06,2.3234544066497165e-08,2.9834974757392274e-07,1.5692570798364613e-08,5.808824563580117e-07,5.5623991856990074e-08,2.1314020992591054e-08,1.3980481217146234e-09,2.3578706853655262e-07,3.030299478012921e-08,5.094522190773887e-07,1.447223572093037e-07,3.9675640550740354e-10,9.3962616309895e-07,1.8295629011788606e-08,8.774484872020594e-08,8.5463636168015e-10,2.1824594553798704e-07,4.710075311997741e-07,1.0633995906061955e-08,1.7605893409822215e-08,1.0229959235275032e-07,3.706937996561521e-07
