 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,H27,H27
1N1S,N1,0.0,0.0234964607109156,0.0020832280128946223,8.066925532190794e-05,4.319717933665146e-05,5.13971808608904e-05,0.003882584813426959,0.0004157431337679096,8.591212829145434e-06,0.00012461453094091135,2.8617736738151267e-05,1.2630844805877617e-05,1.5168722305392013e-05,7.4810586047635574e-06,0.007852065238834305,0.0013286125292142348,0.007908847472976932,0.0013685845536403063,0.0011549153011474467,0.0020899212372060827,0.001590054898347848,0.007083340817544359,0.0007396271235635687,0.0006179070499674477,0.0002399961244134996,0.0005726927024849449,2.4778660398405705e-05,2.166928275704194e-08,0.0005550200193429333,7.277238653197182e-05,0.00029849926260122617,9.924108202027937e-05,0.00018451690678245036,1.7721984833185545e-05,3.608511127844993e-05,0.0002261107470786783,5.51294373063449e-06,0.00010961331943093455,0.000167301070219672,4.2098479868801775e-06,9.518033148081528e-06,0.00017862554509817663,7.620762071458564e-05,1.7966729927904046e-05,1.0765993572123267e-05,9.713742134695447e-06,5.67082128938301e-06,0.00010547800334748114,6.854081469009898e-05,7.799708403588568e-07,0.00016337633889551562,0.00011255124679743211,7.362553301915042e-05,3.706492554234053e-05,9.148984003448657e-07,2.9035622495232616e-06,5.071664469724624e-06,8.155733198567106e-06,1.0938549146466414e-06,4.0309205223021394e-05,0.00014823164034483138,5.86027333463468e-05,6.804663967852065e-07,3.0446109973158997e-06,2.423536329326792e-05,3.3755879310648496e-06,2.5552002680395702e-08,4.227541594570283e-07,2.076146788612676e-06,3.8086277671656177e-06,9.520206334934223e-05,5.8164092711088244e-06,1.9049761788014763e-06,2.0539264911079158e-07,8.92279134268037e-06,1.2811428129033686e-05,8.86662476773381e-08,2.800241183792407e-07,2.792843387944277e-07,2.0825346919162158e-08,5.181097276485414e-07,8.789563181454962e-08,6.611179259596867e-08,3.177203863113931e-06,7.4790865951523955e-06,2.67699196143667e-11,1.1591835114010962e-06,1.206379830476223e-06,1.2117827763447053e-07,1.6391574542140575e-08,7.708917064697118e-06,5.156747495682623e-07,4.886314408647507e-10,5.283367507102898e-07,1.6596654606182426e-11,3.4206374668888095e-07,8.797733386245454e-07,4.3395890214625865e-08,1.3857425928964773e-08,2.4872750414850486e-07,5.315325819488237e-07,1.9717586718925872e-07,3.5239689233357296e-07,4.3635120205998135e-07,1.6872159878111859e-06,7.56034314708387e-07,6.291699850002885e-08,4.16454689344814e-08,2.7489457099516557e-09,1.5590287033573347e-08,1.2573891761125111e-08,1.49190923781628e-08,3.642946300175254e-08,7.221512702271227e-07,1.3181266245165801e-08,1.2361826673412679e-08,5.8061797592046105e-09,1.0806477335201237e-07,9.100039211062949e-08,1.0524974447534419e-08,2.0438339831674313e-07,1.597696219768352e-08,1.0402076378035474e-07,8.945177931707349e-11,1.4369094525346071e-09,2.31886987389629e-09,2.5109483936525123e-10,2.319863912081388e-09,1.746924627177293e-08,1.2124133930146996e-07,3.138895213194992e-09,4.677813247866425e-09,1.940847460524253e-08,4.040088708023859e-09,5.0769455528509866e-08,3.384037960962871e-08,2.8128932516580107e-09,3.288838090753643e-10,3.378946411558559e-08,8.441643217782513e-10,2.133320131658678e-09,2.71050695777042e-09,5.321103280220285e-11,3.182768076870346e-10,1.3683003619036072e-09,1.3864189796208848e-09,2.0352591834083e-10,3.835167516896831e-09,3.11946024567078e-11,3.2109870318208777e-12,1.1274511324543823e-08,3.024610339963374e-09,1.7542551855598276e-09,1.6503267641354569e-09,3.105797397040533e-09,2.6828178567583905e-10,1.5973908307209683e-10,1.8498208520512094e-10,6.6029715029003455e-09,1.109799335763384e-09,2.1371793224034263e-12,5.654370305308021e-09,8.185830679963146e-09,4.136208708871436e-09,1.1808336752849868e-08,1.1118217235761563e-08,1.310734631942978e-09,2.2516661868365873e-09,8.441580767737378e-10,6.836955446232196e-10,1.663758109060609e-08,3.093890288408119e-08,1.7683587927308508e-10,2.6119522100742643e-08,1.8295524428779686e-08,1.0136576023000998e-09,1.8874546370284406e-10,2.281507927026638e-09,8.995891531693445e-10,1.4190847108519478e-08,2.216032551904945e-09,3.2945979278053983e-10,3.860701602853567e-08,4.1369779157918174e-08,1.3089595407578258e-08,3.3407521193851153e-10,9.954704682790805e-08,2.1997898169701102e-08,7.494311837774603e-09,3.9635610071808713e-10,9.91521281745733e-10,8.24586232628377e-12,2.311464908366645e-10,1.3680535454474452e-09,9.274958162608371e-10,1.985075881449916e-09,2.4515571794836433e-09,5.8619775700208265e-12,1.0289323171264186e-08,3.1354017160367675e-09,1.6138490543937678e-10,1.610596322976221e-09,4.352472826596454e-09,6.162903520845475e-11,1.7716120237487587e-11,6.349788750359409e-11,3.93081081573321e-10,7.692679826476478e-11,7.565728044056641e-10,1.9079199331528685e-09
2N1S,N1,0.0,0.0,0.03770011510925464,0.0004931370995833184,0.0016925710142725592,0.26342046100529526,0.06188836925778629,0.0031618136655620077,0.0013573883968742706,0.005145156755780977,0.00026846663707780216,0.0007643773110099783,0.00013940191838868188,8.149477799923588e-05,0.10488167189191078,0.1573893111028064,0.10389131831449383,0.15687941681862494,0.003399139132168827,0.005381947858110081,0.013853358296045393,0.07471810369943244,0.006409329704709421,0.04097223324050514,0.05557996150767375,0.16948906574491795,0.014626434403556932,5.107628451961332e-06,0.031115611551149724,0.0038841425004421115,0.017962943634207917,0.006425871719515808,0.005758837917109627,9.190953200510776e-05,0.00023183393525383345,0.003271963849929449,0.0005115681540455164,0.005572741090542621,0.003962912240456529,1.09526109932645e-05,6.791603118694312e-05,0.00015010532500703277,0.0010063835703459922,0.00015465790445445826,0.0006421125459170618,0.00012887721109211547,0.00041581919374689136,0.0015226679491524564,0.0014927719221682345,0.00027673220832058476,0.005249116394758779,0.003912062095008384,0.0013895224915807525,8.580406427194376e-05,3.5176290214655737e-05,2.570274761337643e-05,0.0001941983296744887,0.0006527829437072974,0.00020274923294216762,0.00018992433148135035,0.0012470161632336385,0.00010039602566003225,0.0002226726407861257,7.579420406855775e-06,9.826788933686714e-07,1.851537573993589e-05,7.486063233308471e-05,4.457665230050978e-06,1.1972002467608434e-05,1.3182655205223881e-05,0.002662876289246441,0.0004872052697382223,7.611349495739717e-05,5.351941264120086e-05,0.002703903675451258,0.0010528447303865818,6.219734872514593e-05,0.00013185487646838467,2.381237041770845e-06,3.3303661602701595e-05,1.5924681749934777e-05,9.439051450899072e-06,2.704946828968602e-06,5.429292788683426e-06,0.0003337164600569764,2.2312973246840784e-07,2.2908442141034158e-05,3.530771767756846e-05,0.0002561484855156948,2.3284340540108417e-06,0.0001401837466579181,2.3894189706830105e-06,1.807957177457631e-05,5.667871110537348e-05,1.7309682824429018e-05,4.610617779476911e-05,4.166249797021848e-05,9.929853444878844e-05,2.626566273145059e-06,6.0119861324814394e-06,6.352756910699142e-05,1.726529619983097e-05,1.941194307653049e-05,1.0980213183131582e-06,7.754983748498034e-07,2.159726919082061e-06,8.582081600927438e-06,1.9578293466215868e-05,3.50751016009454e-06,1.1681923182127463e-06,6.310345292970254e-07,1.5068796721529054e-07,1.0805088925813777e-06,1.033352268109411e-05,1.2182185815667879e-07,1.6097417621097065e-08,2.603262487799185e-06,4.075160064065386e-06,6.567239513088907e-06,2.2900611984510988e-07,3.312874490291051e-06,3.525177567631488e-07,4.623227316091771e-06,9.863593053438535e-08,2.1837146135794683e-07,5.745924971378713e-07,2.419939204578725e-08,3.222851374662383e-07,6.846471878318994e-08,6.849108440398766e-06,4.649591822669663e-11,2.481605854143254e-08,2.269247024067056e-06,2.761302502207741e-07,2.3437014404770196e-06,1.669623470590409e-07,1.013862526821896e-06,1.376318121693032e-07,1.4730422184250358e-06,2.7605966401722526e-08,6.802245722248301e-08,3.426027372910312e-07,3.697532724444841e-09,8.25087036471217e-08,8.493437331225095e-08,1.319501841123838e-09,2.2820649814292437e-09,1.3918415220359748e-07,5.216172338506908e-08,6.551626796635901e-09,5.663622490992282e-07,9.554225810504136e-08,7.767941889724739e-08,2.2241318120563847e-08,6.801149554647168e-08,2.062180648465528e-09,2.761860073974276e-09,1.5655803320413497e-07,7.690928383041751e-07,1.3402829113218218e-07,4.242405537979721e-09,5.98514429128727e-08,4.920433540611668e-07,2.2121494858140522e-07,6.562931824660723e-07,5.948235153319104e-07,1.0318971410683275e-07,7.886943906854071e-07,4.3020837470209017e-07,2.7873016721358113e-06,1.163781476076764e-06,1.6381794929465343e-06,5.507501166235329e-08,1.032109212761867e-06,7.772348875612067e-07,1.299221085382385e-06,2.9770867993050842e-08,5.193248853174737e-08,6.5644412128307295e-09,2.028757218885957e-06,4.733954894753367e-08,4.098920065587208e-07,2.362650791454257e-06,1.8760946209894769e-06,1.382369294145036e-06,1.6947452685656117e-07,3.4473512813271157e-06,4.1129629080316477e-07,8.002941713769474e-07,2.0496645025680493e-07,3.7710421674219674e-08,1.3489518391196498e-09,1.7411093189423354e-07,1.4446476748197767e-07,1.1971993618686838e-08,1.3344860239072887e-07,9.743710589482646e-07,1.8647515043213048e-07,7.404834638791158e-07,1.455805032080093e-08,7.062948137459557e-08,1.232397113248851e-07,4.800912707381144e-07,4.36520508628746e-09,7.181336236783409e-08,1.0693891994151272e-08,1.8166470550085023e-09,2.4180573987564458e-08,7.05009819412794e-08,5.48955516599392e-08
3N1P+1,N1,0.0,0.0,0.0,0.00020389568307965789,0.004852215517052283,0.03986638721689628,0.07595915547190701,2.393649629350847e-05,0.005078759554677514,0.0019989000119857714,0.00026750354339455384,0.00021328853316782137,0.0014852859969989307,0.00013202495249298174,0.12218772384299026,0.037269788855710306,0.016768022203660138,0.002178758714267204,0.00381938775789048,0.01837821707460252,0.0045766428342002285,0.07968156048067332,0.007525979987378584,0.0030834967558823756,0.023206080305743892,0.025644409585464434,0.00397235002386731,0.04603001181379551,0.01617913649933711,0.0014259760526562637,0.006848185554095609,0.00743867421382749,0.0007161095636658565,0.0001361123436196543,3.503422148209978e-05,0.003295580613793092,0.0010382201558218895,0.00012068012835264597,0.00233257785610963,0.000349653785790327,4.4535620569163825e-07,0.002357611724403963,9.002266505131473e-05,0.000141074164183852,0.0006229335640983713,3.210407356935008e-05,9.634659927626466e-05,5.7317132537093585e-05,0.0001317123987663038,3.577359860873486e-05,2.6897483937915467e-05,8.66632126084177e-05,0.00047528043637656836,0.0025005500005965686,0.000651875662254886,0.01626926180817989,0.028008949595426547,9.039479708894405e-05,0.0001657850297811514,0.001748617661966545,0.00036822777526834827,0.01581678545583376,0.0014165458899775274,0.0013178879114486008,0.00649705418132096,0.0008597715364198066,0.000238105837341962,5.7274757222280925e-05,9.741821665687489e-05,0.0016354865791288198,0.005276732261097372,0.0021273962704744243,0.0031655198152877873,0.0009292533335072406,0.0006713235808089024,1.4919918806199917e-05,0.0013014701458380351,0.000119834069733038,0.0020954928561041086,1.735042567707623e-05,0.00022496240029945547,2.9164456036845365e-06,4.565159141045605e-05,0.0017964370514800265,0.0008288992816716245,0.0011240025255956354,0.0015072648046299264,0.0001009927949491285,0.000774693048794628,5.232177794267656e-05,0.0005756257891618155,0.0018399427704844928,0.0022188076636522336,9.500432658260394e-05,4.2224227803311365e-05,4.7940257370537864e-06,0.0006584857702573998,8.03445363191102e-05,2.221258657875147e-05,0.0006008489665019212,0.0013788904026759141,6.348637464270723e-05,2.0736453756775575e-05,3.078187627503226e-05,1.5969231337287226e-05,0.00012609512781791565,1.7030371744386485e-05,1.5940461713048748e-05,0.00030967901218525995,0.00016080013082397926,7.667275171518995e-05,4.529094060901073e-06,0.00018188468942792468,3.5837789269521636e-06,1.39249065433944e-06,2.1542449230693705e-05,5.507804204274436e-06,2.633558919340473e-05,4.0558950700209095e-05,8.864205061520636e-06,2.6526982437324875e-05,5.8174544750322355e-06,7.64048392598582e-06,4.587295644253864e-05,4.440514432157983e-06,2.599818283099964e-06,4.345006642259008e-06,1.2254706814429639e-05,3.5316604192203727e-06,7.241649262468286e-07,8.62212112817673e-08,3.701228946884072e-06,4.6098288093432416e-05,9.949714621537709e-06,1.0778390025834028e-05,1.4458421748742012e-07,1.0378644490049993e-05,1.0368080936018487e-06,1.8380987816257743e-06,3.6063010078191127e-06,2.3902819965559985e-06,2.3457570135221317e-06,7.224038833797408e-08,3.9184562106164833e-07,1.6407629321868455e-06,1.610133526508406e-06,1.1134269062296198e-09,3.4048786012874643e-08,8.973985019533615e-06,3.96610027486588e-07,2.267558474322584e-07,5.893963495040566e-08,2.54140440247852e-07,6.583077816202376e-08,1.1779542603562732e-06,9.865219758875554e-07,7.538090707193135e-08,1.7922692485683456e-06,2.4114793240048726e-06,5.087734600284222e-07,3.600019462979276e-06,1.1841491542874394e-06,3.273663934599824e-06,1.7956942155450406e-08,1.1498966445699921e-07,3.363582292692513e-07,3.549710909434012e-06,8.18686328978302e-05,9.108639860144763e-07,0.00010595997879869756,3.063617690912679e-05,1.5435739328051312e-05,8.043508686972345e-05,5.595886864995236e-07,8.695185064855337e-06,4.301200854728293e-05,7.920077948542215e-05,9.283204120524857e-06,3.2764324919831722e-06,4.443828460098942e-06,4.6935905162470704e-08,3.0341693602053965e-07,3.877962634124543e-06,3.576238327696046e-08,3.985173101295203e-06,8.601906338334686e-07,1.0518539861337217e-06,3.8615308373124435e-07,5.068006477149112e-06,1.7130588862990237e-06,4.1731795796806637e-10,1.17492463092006e-06,2.7244473344012476e-10,5.86444839356659e-08,1.4165704862456607e-06,3.779421401883809e-05,3.476819501768702e-05,6.296774981873199e-06,1.304321909589845e-05,6.546051996014768e-06,2.212869034678988e-07,1.7361149140526777e-06,1.5225044762701145e-06,4.629189598315264e-07,3.082682114485813e-05,4.5854934875855236e-06,6.509468687854181e-06,6.003467918569427e-06,1.6993623426664328e-05,3.1608518622938675e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0002774913119960587,0.0021282763476651034,0.0003914532970497042,0.288687153693878,0.0009354684352116394,1.7654578873260718e-05,0.048477682420931645,0.0003088588289770211,0.005628339747534961,0.016970259179137637,0.24140906039240084,0.15387540479454298,0.014383231236413163,0.013057195390022258,0.011334467894297928,0.07805552398401705,0.07562149652231476,0.24170155385902614,0.03382308359915154,0.03207464946239735,0.03212716311656294,0.07936332700485949,0.017633496131680193,2.5529334924057068e-05,0.01974002041498868,0.005045397549460207,0.0027887989738488717,0.012658151376394144,0.008471839466297926,0.0007153995871145291,5.624799980119555e-05,0.0006367702944358733,0.00025953145573476277,0.0006941997086435947,0.0027708990800139333,4.773205654462487e-05,9.578417880318213e-05,0.000290045753315038,0.0001278773988273585,0.0014289256634758551,1.7628237129807545e-05,0.001570233766293061,0.0003518425787167878,0.008008097230879807,0.00048786847115867005,0.0005330178495941418,0.005395483105499199,0.002490390751828997,0.0017974913487024402,0.00046886052965211533,0.00010290996978801203,0.000623778069098524,0.0022584328350467864,9.242622188931904e-06,0.00017362129680087435,5.715086597746222e-06,0.0007591149891670312,0.0017570064360619142,8.187727024555613e-05,5.30848281541374e-05,0.007713453165506534,0.000494996778686696,0.0002629861737208916,0.00012111546806514717,5.2307605999946105e-06,0.0001088082813089919,0.00017501813196219018,0.0012873111505919965,0.0011643679825126263,1.9568899218835867e-05,1.0410121822346241e-06,0.00018491226529304683,0.0007862630829373884,0.00010704436788100402,1.897787931248729e-07,3.7279107401033684e-07,2.4849934619819436e-05,7.548637516396894e-06,6.141599305431455e-05,0.0018805214372989987,0.0014955372464817707,0.0005130779250621664,0.0010281717230342657,0.0003832179856728679,0.0001414869231690652,5.89833870634493e-09,0.0006000523275675462,0.0007685758976765378,0.0002842762095087714,4.15258404729002e-06,5.785645349476454e-06,7.037371861029484e-06,0.0002547398913961274,0.00028085724016513325,6.612196176369878e-06,0.0001693337783206239,0.0008965191508005788,5.718026272472088e-06,1.7070068163427266e-06,8.481245257208059e-06,2.4402925672184494e-05,2.1129658356322523e-06,8.713158396567167e-06,1.1969549321255712e-05,3.7452396518089515e-05,8.501599427890305e-05,1.1748528290222993e-06,6.225811378435253e-06,2.2855651057085424e-05,9.831288432238239e-06,1.8585426793116255e-06,4.0748037504201307e-05,2.970567410853775e-05,1.620380630562579e-06,5.4926497381035944e-05,1.3979850038037256e-05,1.0797076116286775e-05,2.4887562037889666e-06,3.895242998375181e-06,3.104662501107747e-05,1.797201847564267e-06,4.786970646541988e-07,2.2984216396793045e-07,1.2321172123908042e-05,9.530480860941992e-06,3.1724881481842715e-06,6.834655330578698e-08,3.4994020956524707e-06,4.6623081942254174e-05,3.676140842845399e-06,1.707189863076053e-05,8.479761204327474e-08,6.42182076138198e-06,7.450733208180793e-07,2.9331466375737136e-06,3.5978635066769016e-06,1.4875023635063656e-07,4.633680864785106e-06,2.553536937455192e-08,5.423339510812752e-07,3.161376107563285e-07,2.5453521641516375e-06,2.7361852783513996e-09,4.579520540559656e-08,7.805435008112482e-06,3.681097937580091e-07,1.5912375865845263e-06,2.881216598638048e-09,8.437990537402129e-07,4.166096356783555e-09,1.5336779668473355e-06,8.044677950458379e-07,1.9208934842751546e-07,4.578559109624791e-08,7.81102276636858e-07,5.646828271643756e-08,1.4955405025496304e-06,1.84569266803436e-06,2.998687151922752e-07,1.565111595880353e-08,1.5867915870160232e-09,3.099770280456937e-07,5.202844630680659e-07,7.823788562344447e-06,7.509819321960265e-07,1.094794177536329e-05,7.236460305204417e-06,1.03687940899988e-06,1.4393451656768974e-05,1.0121283500197364e-07,1.0463838684415805e-08,9.62487120315103e-06,3.733521616378077e-05,2.7946469107753558e-06,2.794076081613639e-09,2.1504482283773996e-07,1.6012213777116813e-10,1.5940491149279978e-08,1.6425421689447717e-07,1.8280198816889026e-06,5.729311474134136e-07,2.315788192319701e-07,2.4767669248859647e-07,8.960869690710638e-07,4.9777941768525125e-09,2.8771986149145334e-07,4.982631285344041e-08,6.31688303220912e-07,8.487761959941054e-08,9.027740333067413e-09,3.073900407546404e-07,9.02758958654104e-06,7.296112304544522e-06,4.012932032892991e-06,2.9828013894395156e-06,1.4545383195674333e-06,6.64534205441214e-09,2.0918292698013374e-07,2.7549353154299183e-07,1.3207396731829135e-08,6.635445850999844e-06,1.2411791601163458e-06,2.849724078934912e-06,1.4620739154924678e-06,5.146747291018272e-06,5.494002889960825e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.0008433800199267871,0.006687850330556522,0.0009440463305563362,0.26911966692972067,0.005299066348638304,0.0003317646935157015,0.02657221918365038,0.04104007657638875,0.01104630228162451,0.136970246210939,0.06733088706008816,0.3037123324043427,0.21603069916642603,0.0013309767449902754,0.008836107661645887,0.005987481958288576,0.03133444274215069,0.0010049877405178265,0.0045585612848002555,0.004919078223506013,0.016083546491897582,0.013224401636131144,0.0005180497161492159,0.005744110832630156,0.0004279599747121221,0.018986249368286412,0.014388806206138582,0.0012174129175046566,0.00027675277286842714,0.0001715940747260003,0.007313821653722741,0.00013712572013080404,0.0025231127704472556,0.004409799262210967,0.000880235999389356,0.0005280617244785013,0.0013276931559396132,0.00017214578698965255,0.0009306149477992243,0.00019442050167195468,0.00011510607236364656,0.00012403379615788523,0.0024634720318947867,0.0014685835983225815,7.04482157232178e-06,0.002335931605573105,0.0015158375979194005,0.0010831461810858478,2.670101910240419e-06,1.3733902015644617e-08,4.610829385054416e-05,7.111283676586311e-06,2.041720267520475e-06,0.0008227383196719451,5.49992450249448e-07,6.081535368762658e-05,9.918890260252056e-07,1.1270952670727752e-05,0.0002190733043583304,6.481951644499162e-05,4.5807212222248594e-05,3.3262190806127023e-06,8.993155562464494e-06,5.054103716206626e-06,5.379901598390191e-05,0.0009002670254782963,0.00017865639521863486,0.0003675157025311293,1.7992729102189742e-06,0.0001742771436865631,0.00010185449795141466,0.0001283247431471679,1.9777703169632233e-05,1.8970922810224167e-05,1.9490165803492943e-06,3.882203971850018e-06,7.90511264849858e-05,6.26225600264263e-08,3.0027229254159238e-06,3.2892528118111386e-05,4.62848199189736e-06,1.553264269960053e-05,5.233638494139825e-06,7.703476155862532e-05,2.2773737176073894e-05,7.21735451847394e-07,6.023390215492697e-06,8.476404016244388e-06,9.472449465919297e-06,2.5061289684380483e-05,1.5612093939632032e-05,3.819414011729805e-06,0.00010017849938126488,1.3918368124699043e-07,4.3381713776824427e-07,3.242170647510534e-07,4.433017020577523e-06,3.650747304462243e-08,2.2641570893711105e-06,8.188123792329804e-06,7.415672726995837e-06,6.192565651375048e-07,7.451243972500521e-06,2.6505464489900987e-12,4.83760872582728e-06,9.925707171731801e-07,1.9835019160474587e-07,1.0432151866801576e-06,2.221656439260755e-06,2.724674708076691e-09,1.1188472415213369e-07,9.638459586014392e-08,2.7309484020854313e-06,1.1547778289155985e-08,1.5381074192077904e-10,1.1226359841742806e-08,4.0196150852267465e-08,1.442854435929064e-06,1.4852699292688953e-08,1.3348561811454829e-08,8.324376521429144e-09,1.9181306187832092e-07,2.1667442595685316e-07,1.8824491654356734e-07,4.53714175074893e-06,1.0282275031414656e-09,4.2848261827543865e-08,1.7601371027353707e-08,1.4406844606185132e-09,1.296900098424203e-08,1.1536713362403361e-08,2.996034931257441e-08,1.8199464157930834e-09,2.323156422789907e-08,3.764810241335681e-09,1.1274216804579851e-07,3.7829379628817605e-09,2.630354822841241e-08,6.376820005371542e-08,1.700325391595925e-08,1.4520556979036314e-07,5.537284408774212e-09,2.639037735008287e-07,3.2313591802335395e-07,9.992757243892925e-08,1.2080973066375122e-07,2.538696519671646e-07,2.2267713006840495e-08,3.5160329314720684e-08,1.6583658002389257e-08,2.3914492608412274e-10,3.338476139980173e-08,6.099503746526125e-08,3.061124713710228e-07,5.981206396832306e-08,1.4331885545004752e-07,5.819570367826543e-07,2.9669849466174014e-07,1.3527712328098573e-07,6.654931272720432e-09,2.000755117137487e-11,2.261493059485531e-08,3.603652740657992e-07,2.860311583141595e-07,1.1083660353961022e-06,8.271207652121859e-07,1.6123634400955211e-06,7.322490791494829e-07,4.360365157829449e-07,1.9688584496080352e-07,2.456200318690094e-07,7.114762494708771e-07,2.4622814898123124e-10,1.5788883533929265e-09,1.3802079701363823e-07,1.3270978538315603e-08,2.4601095338638856e-07,7.236959898015982e-07,1.177825039277991e-06,2.1129223259919172e-08,3.4179372665477104e-08,6.986512670614786e-07,1.2109873059884535e-07,1.642342186691792e-07,3.803525183698753e-08,4.483476923056173e-09,4.229302885683239e-08,1.3298638545933272e-07,2.737695603549639e-08,2.069677762506217e-12,9.22098220001999e-09,1.64068063135403e-07,1.8985675254157286e-09,1.0842564002189192e-07,4.7649358236867556e-08,4.44638992291857e-10,3.345859145298391e-08,4.476486736848528e-09,9.722489480168406e-10,3.386340985400693e-09,2.5602577169436813e-08,5.8106354616782596e-08,2.1251654658271946e-08,1.6829089233283412e-09,3.1485463125591195e-09
