atom_numbers,value
N1,10.541462668151809
H2,1.9276003365093515
H3,1.933302724518168
C4,9.627703434296285
H5,2.0589160254579504
C6,9.615599785402523
H7,2.044743054566559
H8,2.080065465414478
C9,9.578680382701776
N10,10.439520277442318
C11,9.63147937117326
H12,2.0508722851775016
C13,9.689208289100113
H14,2.0729167621286164
N15,10.379079848371516
H16,1.874814109446485
C17,9.68119113530615
O18,10.926920312908267
N19,10.361741504213851
H20,1.8918549310026886
C21,9.588085264671985
H22,2.024355784653768
C23,9.613256696848977
H24,2.0832477895880386
H25,2.0667570443067937
C26,9.464202237032808
C27,9.503302100902188
H28,2.07957913327682
C29,9.486786607113643
H30,2.081190949594302
C31,9.552049200067325
H32,2.085323705968257
C33,9.523394093086933
H34,2.0658757674513883
C35,9.516919713118217
O36,10.938123623066291
H37,1.7688944721415683
C38,9.772497491226574
O39,10.913182366554032
O40,10.90293883187896
H41,1.761227727026872
