 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,S20,S20,S20,S20,S20,S20,S20,S20,S20,S20,S20,S20,S20,S20,S20,S20,S20,S20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,H25,H25
1N1S,N1,0.0,0.023822123038815368,0.0002604036205520188,8.804580152266261e-05,0.001510106694917912,7.502093611311267e-05,0.0003562237037202376,0.0005044730428176436,0.0027966794198444056,5.761927117775567e-05,4.080454081234475e-06,8.781774520216779e-05,2.2058132854441137e-05,2.353616735392694e-05,0.007967007102269275,0.001335042973406031,0.008105418544132048,0.0014264815962343746,0.0011761720799807751,0.002062557689500366,9.642087558447976e-05,0.008086550452139907,0.0008992832366583325,0.0005891299185900589,2.7288246594370236e-05,0.0006531037153807429,0.00010256512618767033,0.00028204873147444354,7.026197678097756e-05,5.816170743966342e-06,0.0002217498327046763,0.0004995260313003513,0.00015878948792114045,2.1883540817557723e-05,7.755169444678689e-07,4.232870260745258e-06,7.423281522811465e-08,3.8986767050941395e-05,7.6225511491667675e-06,3.825340523677667e-05,1.7800931065181658e-05,4.699078476422258e-05,0.00010776220392982871,2.5331723795263272e-06,2.056267187910965e-06,3.1939733838304285e-07,2.1448575923121993e-06,3.447864320293981e-05,3.572258669937156e-05,1.5998303060538177e-05,2.991466549917554e-05,8.612018120857101e-08,1.313341598183082e-06,1.7248712249617881e-06,1.875250399407946e-08,5.877524461350703e-06,4.5508387218395896e-05,2.0448489486124544e-06,1.7690942506476404e-06,8.593969765380294e-06,2.0120936559564484e-05,2.5577531218012872e-08,1.0009370534358464e-06,1.6087318979729481e-07,1.3233765101400286e-06,6.39694390514034e-08,1.1543808131619926e-09,7.98867858531338e-08,3.8970512408254e-05,0.00018866461843214388,0.00015490628073622226,0.00013205484399914091,1.0950739868231807e-06,6.383301969226096e-07,2.6861992547755342e-05,0.0003325949108962112,7.593687963880491e-06,2.8732522636631952e-05,3.37369635322049e-05,1.5906447486946362e-07,2.642393148516442e-05,2.6257168540544384e-06,3.2303890159235404e-06,1.3316077784208957e-05,0.00012831501776910947,7.524177949136401e-06,1.8642653287770372e-06,4.80440913919189e-06,2.975048377829026e-05,1.091501608008194e-05,1.5180899359812372e-07,5.768950664397643e-08,3.5945472962040093e-06,9.594472269863763e-07,5.215873881858624e-06,9.073748946653026e-09,2.2299817493937057e-05,0.00011844758288082069,2.5381885959907535e-05,0.0002966438841192076,8.493480940785503e-08,1.5133577861536907e-05,7.395175141655663e-05,1.843014202584925e-05,3.5350952323431883e-05,1.3224698808267377e-08,1.7503839205179617e-05,7.151568928720486e-08,1.2208469338109706e-05,1.3110331361920746e-06,2.0767948264444058e-05,0.0006014329270771501,8.732323122373487e-07,1.665865301392344e-05,1.587847050044111e-05,9.11654690161079e-06,5.899085750993294e-06,9.442780759538749e-07,1.1238378538891425e-07,5.259718391270596e-06,9.398430986795603e-07,1.5330806474034286e-06,1.5635690424620208e-06,2.161519131488321e-06,2.3472702131155376e-06,5.27852219128766e-07,6.968935761797468e-07,1.4347982297824302e-06,1.9881939711252627e-07,2.8610521165539637e-06,1.6863887224438656e-06,2.643561942683448e-07,6.695594905181679e-07,2.2847486991217636e-07,4.0469247819530096e-07,9.495300841155796e-07,8.349001645591159e-08,6.253089199215189e-09,7.306731639178388e-08,1.182908221375456e-08,1.3239727258973488e-07,5.5065127457787355e-09,9.309897563980485e-08,3.5339190196381765e-07,4.9010503655466664e-08,1.5153663746048096e-07,1.3769947265762639e-09,4.936566245783425e-07,4.389081441069642e-07,4.28072495228804e-08,2.0369228070915568e-07,1.4021450667200952e-11,1.2398087108067557e-06,1.8262591749973467e-07,4.2077394035722193e-07,7.592230211184159e-07,1.0292255245847315e-06,1.5749762849459614e-07,1.72760065431099e-06,3.704380527325135e-08,3.6875993647544902e-09,4.574775143428855e-08,6.902934959751583e-09,2.9093169068294955e-08,1.520845382962932e-08,2.6342985570693145e-09,3.894264813120163e-07,1.6704005565415514e-06,3.90007331763087e-07,1.626216472372377e-06,9.640199978289132e-07,9.154008995260199e-08,1.4033090269816029e-06,7.536490305160015e-07,2.3598651055500852e-07,1.3640394591618588e-08,5.966817583358264e-07,1.813355571256281e-07,1.2709666130650277e-07,2.638040638436312e-07,3.857979213872653e-11,5.281028947479172e-09,2.2316820835754925e-08,9.964714831056654e-09,6.751033954088825e-08,4.850159451841307e-08,7.52644413459791e-09,5.020810878164639e-09,8.986664967736147e-09,3.660769271052189e-09,5.413387033081918e-08,1.2347803085566156e-08,4.978843726188842e-11,2.4104693241433495e-10,2.6552937620882844e-07,9.61439577285006e-07,8.925708638862773e-08,7.091055718166928e-07,1.304146550751284e-07,7.473411334224522e-08,9.91252169235679e-09,3.4623387934473726e-08,1.4993847896604962e-07,1.0227927654815616e-07,2.598499626582651e-08,1.6612276568239714e-08,6.429892016046601e-08,1.924912983036764e-07,3.121126828098397e-07,3.1714650439162995e-07
2N1S,N1,0.0,0.0,0.005993097679667603,0.0005047577326049435,0.029074155539328128,0.26478219829562377,0.009147398121331474,0.003519030243637644,0.04825134729477076,0.0012211599411957597,7.309352104489797e-05,0.0030603283770582745,0.0015504480240073892,0.00022825711629392842,0.10731840647942903,0.15902141301401151,0.10934492252387296,0.16093259974164775,0.0034276358878910784,0.004989878528331548,0.0012056746850359623,0.08527984843366809,0.006733974970886347,0.03970875113827477,0.004968673264519108,0.18862000941861679,0.03158278695509242,0.01612925834911505,0.0034551281761165953,0.0006677197778233168,0.012005508571701018,0.025767125014558134,0.005361954574460537,0.00015828665132566755,4.529461508395727e-05,8.843920646439685e-05,1.6478086104942946e-05,0.002563124024763219,8.966477592275979e-05,0.0004067466770463213,0.0002427739175341337,0.0007245964124069637,0.0011102397845443868,2.8311230008348787e-05,2.4863368764727056e-05,7.1594803652264005e-06,0.00011164718984435495,0.00011203831703854306,0.001463562667465279,0.0009829600898005886,0.0006128920808179394,0.0005337590285185989,2.8873803772366813e-06,3.55578537281076e-07,2.3736274952668168e-05,0.00021899554712545566,0.001182265846756625,1.1952529131775691e-05,8.2949408988231e-05,0.0006651340213652546,0.0013684419197299569,1.0407156889602476e-06,4.0747669424856525e-05,1.047527804720616e-06,6.925238331412231e-05,6.788632239440595e-05,2.665819165414973e-07,1.1107290538436843e-05,0.00021310478245184505,0.0026557519895020754,0.0029250332409613833,0.005024852238028288,2.186078098675992e-05,0.0003488090464092153,0.0010678049282057955,0.0025171183997887425,6.584757557792642e-05,0.0007900047255782194,0.00011521387828250518,2.0978069794397314e-05,6.019044352112424e-05,0.00013181483165114471,4.268432011622636e-06,0.00015070032524455712,0.003066217759207568,0.0002767481563772378,3.934564456420375e-05,2.8794132643117365e-05,0.0016530433016792578,9.944747526802189e-06,2.2558885870438417e-07,3.326050389329538e-06,3.993240615574045e-05,1.386324588592558e-05,0.00019461064879888745,2.060981367768555e-05,7.490013657718286e-05,0.001200010945217933,0.00025975808968325964,0.005593670844396659,9.271651921771706e-06,0.0005500961245412661,0.00026229933408439265,0.0002215977702544336,2.430757411220341e-05,2.0856323623696937e-07,0.00027080157020020756,4.401890900185279e-05,0.0004029503854672267,2.5499806195039554e-05,0.0006019176797167347,0.008197375940920182,9.17330230509883e-06,0.0001700225312109005,0.0003120285709807824,0.0002341124571167974,0.00014687883633746068,3.684310698304216e-06,7.285777342769251e-06,2.922407204986044e-05,9.826524683287374e-06,0.00011524762243642073,2.5784900928638166e-05,0.00011456963885159155,9.836266501506152e-05,1.9229348018123815e-05,2.0791564198763268e-05,8.460363232432044e-05,2.1810155237389495e-07,3.510371378734334e-05,1.726026591120089e-05,7.422560105663223e-06,8.113535813425443e-06,5.50171050939241e-07,1.4690881953161039e-05,1.0446416561116223e-05,3.1209121043040966e-06,1.703792829044204e-07,8.11886361029579e-07,8.202373469323732e-08,6.350883344996561e-06,1.9199481471332547e-07,3.3381622177586223e-07,5.417996479906151e-06,2.815312205584064e-08,8.968386197683031e-06,3.3627101103661516e-11,5.875865016768955e-08,7.200868978873842e-07,4.184780699745261e-08,5.41113444052499e-07,8.569296827687367e-08,9.799408761779205e-06,1.0276285746790847e-06,5.269131632346102e-06,7.58108584930639e-06,5.894022217400874e-06,5.007191069772432e-06,2.707621428088558e-05,9.672379146508092e-07,1.7279614361598306e-07,4.682891723284399e-07,1.6128903190804067e-07,9.048912503750728e-07,3.0696965414023225e-08,1.96192315726762e-08,3.955986914050413e-06,5.527626288914789e-05,1.0614157122113e-05,8.360235810345173e-05,4.5156086826203534e-05,2.5043021925963416e-05,3.2066371391525905e-05,1.4488438502269219e-06,7.253505347470934e-07,4.113698439667246e-07,3.091847592240349e-05,5.209658066274159e-06,3.959633184003053e-06,4.515728262877161e-06,7.999124251867329e-09,4.288562038823329e-08,6.926568789644705e-07,2.6717196099923513e-06,9.473078361743603e-07,8.137419702514137e-07,2.690926619308698e-07,8.568311109513616e-07,4.982445740431274e-07,3.43160644789009e-07,5.020881920447806e-06,1.0918910524626568e-06,6.046731804154604e-08,8.958189678942574e-08,7.676980493531715e-07,2.149221137903723e-05,2.7623647596008993e-06,2.6485118902908056e-05,5.001350110944713e-06,2.6284677807630885e-06,1.74954797316218e-08,2.1406953232272485e-07,1.548959027708463e-07,7.181567039493686e-06,1.0268468688678922e-06,9.643959824057191e-07,4.930771748457019e-06,1.1514783822885732e-05,1.47912392147731e-05,1.7523709090916384e-05
3N1P+1,N1,0.0,0.0,0.0,5.2860296280154984e-05,0.015125655721219822,0.006226400784667074,0.25957700759487823,0.0001939751855326577,0.018123389554457248,0.01711318446161325,0.030449965036882132,0.018697092802337556,0.0036159497559984377,0.004982180661151636,0.18045324145006925,0.1008645503611647,0.29282769255495333,0.1786492739808403,0.000111593019541667,0.0007981423340543969,0.00040049308879552825,0.00752775875382472,0.00036001332529522756,1.292951931120001e-05,0.022783002744741765,0.0031110929391342523,0.00022120532922276226,1.9363300881369838e-05,0.0334634976373005,0.0019405010457769212,0.003846106588706766,0.0001369504582218184,0.0032628560575145293,0.00038291171988946715,4.976996799777034e-05,0.0016147373125647846,0.0007942048755862352,0.0008906841130444931,0.0020591827625482395,0.0003519703944290242,0.0002358980171117686,0.00017072223828629163,5.707432792201317e-05,8.779964445215782e-05,7.384650789199476e-05,6.832594665939773e-05,0.0002312346429882428,0.0006758118895096032,0.0011842971010214143,0.00045986361478789206,0.0010861975421465608,0.0001970497749028688,8.57290868006011e-06,8.771304573551575e-05,6.988680296604599e-05,0.0008139488287519647,0.0007848859964689758,5.602206805122023e-06,0.0001250759596862494,0.000188353326183055,0.0001917004241218656,1.0527632099410766e-09,5.40224783596166e-05,3.9959275994538856e-05,1.83655699854679e-05,4.770536579568052e-05,5.24674580648643e-05,1.8661945576425865e-05,8.845975822024954e-05,0.004229232574689767,0.002055813147187724,0.003050155807319932,0.00019374407017203055,0.0011419023560641506,1.7588414945812758e-05,0.0016615292844655016,0.0002771273948156683,8.767611974214162e-07,0.0001328321024998136,4.149782182860662e-05,1.1278961342009453e-05,2.7457914712814002e-05,1.2150412938005672e-06,9.91479270546769e-05,0.00016206202170510053,9.823743351322634e-05,1.7546869118145736e-05,3.1472721464531617e-06,3.1175833443697343e-06,9.708717295353608e-05,1.8676918013049715e-05,1.5160072576403394e-05,0.00022403564783601837,2.4819377561158262e-05,0.00028357929906386303,1.5355674263251018e-06,5.651137419548924e-05,0.001420645389916153,0.00020712141276924,0.00341272561609518,3.167746036503161e-05,0.0006047181647770294,0.00012602537643280343,3.385882112949545e-05,0.00011960122619836255,7.633144181617979e-06,0.0004153075175608034,6.142987769042207e-05,0.0005982360951071186,5.132258446582938e-05,0.00017310302923467802,0.007090172856835331,2.8656944801586093e-06,0.00012812679928764226,0.00018230536857899438,6.727377270498991e-05,4.324731482396871e-05,1.2139587113324524e-09,7.681942335580061e-07,7.110683954358876e-05,3.036870937833669e-06,4.2664486145538305e-05,7.133329395192511e-05,9.928538421899447e-05,0.0001085133206155664,1.4358245775447642e-05,3.114595000264231e-05,6.873137895357928e-05,3.9177273403190327e-07,3.9712959245097323e-05,2.4800761073251465e-05,1.1302308725813504e-05,9.960080515458714e-06,5.465853503139328e-07,6.769677193041446e-06,1.0828758801206817e-05,3.91980568403838e-06,1.5350382742695956e-08,3.062774982964811e-06,1.6715313888582273e-07,1.2859925959674001e-06,9.149476731806772e-09,2.304433047051191e-06,1.0000377081986755e-05,2.2695744084089142e-07,6.896816446833043e-07,3.012691873749418e-09,3.024160764031336e-07,8.225590490962276e-07,5.2915780868190154e-08,7.069365082212897e-07,2.1020359719514659e-07,1.2458367463441533e-05,1.5543149269880985e-06,8.756240707619156e-06,6.972895743917462e-06,4.6645513465115584e-06,9.389877167365057e-06,1.4524812778304863e-05,1.6354191676448693e-06,8.533896367346472e-08,3.0991346000597275e-07,1.0400912286989694e-07,8.470658579007306e-07,1.7850138567254703e-07,6.789965705245038e-07,1.22314920458777e-06,2.1159554102645473e-05,5.299547289450146e-06,1.91805670670675e-05,1.7975801799963165e-05,4.776803566475252e-06,2.3319514006026054e-05,5.727720331361041e-06,4.7239234746143666e-09,2.429994057084883e-07,9.766025426127811e-06,4.777310020687153e-06,4.370974216350021e-06,5.612916839092819e-06,3.048068464295284e-10,4.5475258669824825e-08,5.735749915025679e-07,2.0094033104101072e-08,9.175563664420849e-07,6.283966906828198e-07,4.9747222341522956e-08,4.024695199333905e-08,2.1509018566234772e-08,1.5559203259130072e-07,1.4408788318043264e-06,5.53093010946526e-07,1.3793155506647281e-09,3.1985927240185674e-09,3.03170274218445e-07,1.0803822153793163e-05,7.62831323886104e-07,6.70257074464331e-06,3.0668951764845076e-06,7.779109578720522e-07,3.728482722564763e-08,5.501778113092826e-07,6.173470548098692e-07,3.0956813634741565e-06,7.243492707864618e-07,6.111660875163238e-07,1.4197844140362292e-06,6.927264495137919e-06,5.835100130635595e-06,8.288588574600908e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,2.044555456937047e-06,0.0023761538497888424,6.104132182382926e-05,0.2903887970698382,0.00014813424071302705,0.019450335815508257,0.0035743842100151024,0.005279650094430988,0.012847249914017977,0.03298260461842628,0.13400399674796937,0.08580263752591355,0.11265702367777175,0.07430725306875452,0.013087569133380939,0.08470043105479963,0.0038802015982266624,0.2887851576031868,0.04749533926790406,0.03690208901802983,0.00228432989416838,0.11712765644133194,0.018018190838322568,0.010147277964034807,0.001853850867626905,0.00010176617580448521,0.010395423561653239,0.02141891170826038,0.004666832787239006,0.00018239505724926275,6.758042992682789e-05,0.0006114771416139142,0.00013752121853949362,0.0010699689300381898,0.004928464419825307,0.0001352268838763493,0.0001772141223743695,9.55921254059966e-05,5.109721001872458e-07,0.0002281384829785349,0.0007818152402214729,8.757678139370562e-05,0.0008464195325796897,0.008826031076592189,0.005986853477506937,0.003304889311157133,0.0009471212262299744,0.00044056505221190534,2.1447666753715566e-08,2.81819385605786e-07,0.00042250344563932174,0.00048128878170139444,7.751347786300045e-06,1.777679026204737e-08,0.00015748252895786408,3.772519441147537e-05,4.677500717864547e-06,1.2632600052020493e-05,0.00015010579269514324,4.693669512345622e-05,5.673633855063365e-05,2.6079318304894628e-06,1.1259526892182237e-05,6.322692688076614e-06,0.00022725424141545325,0.003417448572858639,0.006283809073994728,0.0016171750987199474,1.6442187530607555e-05,0.00043551450868317687,0.00017439537568586516,0.008765547379961713,0.00018434805779810048,0.004359681612644994,0.00248898408568321,0.0005383091095689796,0.0025919999250645365,0.0004735876213433077,2.15731634976013e-05,0.0006985669234804703,0.0062811945643392875,0.00020771411429576503,0.0005596773860978566,5.7575692575362325e-05,0.0018474835336004247,0.00039812521681570345,8.847658930966062e-05,9.160000364638599e-05,0.0003906321673594615,6.89238304765194e-05,0.0001999838500155171,2.50115044231336e-08,2.8058198908054166e-05,0.00040691841084461444,0.00018085598410033654,0.0008425542516747875,0.000540060106533069,0.000234298076048578,9.909514310368905e-05,7.762243581677097e-05,0.00017394400677117616,8.85356475888166e-06,0.0002132517358697239,5.386116810601749e-05,0.00010599934480359785,1.1315031207548287e-06,0.00013369375588823118,6.906059518030361e-06,4.7875534887609206e-06,7.884735535190757e-05,8.655725628470279e-05,4.186613889123336e-05,0.00013881841269158812,4.104358459322555e-06,1.6054272311549767e-07,1.9369611919284324e-05,3.3349326189480166e-07,5.852438379672087e-05,4.108358498511322e-06,5.195452394080036e-06,1.86636997523415e-06,6.06223140620088e-06,4.811291499873249e-06,5.1078550271199674e-05,3.3608071214885626e-08,3.2109032011007343e-07,2.4459106824359367e-06,9.183440794480191e-07,1.4201875231378835e-09,7.821387981721273e-11,7.03903427723418e-06,1.7563841492318488e-08,4.842797984849767e-08,4.691389943189961e-09,1.0797236975612634e-06,1.5573835998594632e-08,2.5678568320586237e-06,8.882900119910886e-07,6.059284571868773e-07,3.068030896002938e-08,2.1922593962386827e-08,5.061734954292518e-06,6.811468500345086e-09,1.0892894719560786e-07,1.0842792641518884e-07,3.6666798486351126e-09,2.0970409519982525e-07,1.9017152945721705e-06,1.991356714636794e-06,3.98152164571286e-08,4.56057471831528e-06,2.0456015548120376e-08,1.379703684634137e-07,7.699960633544833e-07,4.6888986249271625e-07,4.991199056281204e-07,1.5455805524311472e-08,5.040098520758818e-07,7.868291529433691e-08,3.1648479836832166e-08,2.109475127909377e-08,8.244525440126438e-07,9.830837739421838e-07,1.8991243350363618e-05,4.175573540710076e-06,3.118349586195279e-05,6.674881347645822e-06,7.289718391145783e-06,9.687093568633287e-06,1.1775294606053421e-07,2.560739910340004e-06,6.677898183315989e-07,1.033706148745317e-05,4.81003113783629e-07,3.3848501779232265e-10,4.074391710240377e-06,1.8162003234678537e-08,1.9269148054945617e-07,5.731785712725923e-08,2.8199676869178347e-06,4.298573497152347e-09,1.2749840472281448e-07,5.2101257974612736e-08,8.859272417893749e-07,6.814223274531628e-08,2.6310467138301874e-09,1.9988709640816893e-06,3.258216374479872e-07,3.6043121820483748e-09,2.8939689977747207e-08,1.5135602593474573e-07,4.673065997273795e-06,1.1143186595674592e-06,8.225415885743104e-06,2.818294930762022e-08,5.151419633087073e-07,1.5839680678197965e-08,4.874952796996013e-07,6.700303205597891e-07,1.550832055885465e-06,5.30314164803869e-07,4.789063057231147e-07,1.465631787045396e-06,1.6612745139532592e-06,2.305218989029356e-06,3.5150168833375517e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.03136870685255966,0.016037103816714193,7.57971701621507e-05,0.11137090528207771,0.0032135577950502814,0.0042190435555859995,0.001717692547038352,0.0014897343534545637,0.002163416249951977,0.19225760286013127,0.08143308384847092,2.404715773618449e-06,0.0011627675953045369,0.002094595308195446,0.008884945815467837,1.0451390450416653e-05,0.059326458050978026,0.0009070509978332808,0.0015021381360105224,0.0001341736098807722,0.01766165297789568,0.02560129702992553,0.00020419301039220628,0.00044984156397465114,0.0026486820322386695,0.03878554242776411,0.02605327792261014,0.0021065625907206176,0.0003540484998350024,0.00044151425743410577,0.015259871508192635,6.093961672171133e-06,0.0031317970893898206,0.020464313597529316,0.001449230713859162,0.0006453968920130393,0.004901412307512398,0.0005247590119661361,0.0015642548302505777,0.00035527883559427487,6.2508624365520404e-06,0.00014546838857087963,0.005198907421889221,0.004538790203767906,0.0039566183920776155,0.003357517157233314,0.0001159853563739155,4.419352828666234e-05,0.0007157606891343704,2.133914789803626e-05,0.001578419861813618,0.0013048616089652576,0.0006733213510035085,2.1828070655427467e-05,0.00018849484502592162,0.0006620497707596762,2.9068202711535207e-07,4.9482094798714016e-05,0.0005108219120948387,0.000660590834731023,0.0005715026272326007,4.078145848041004e-05,0.00015421937279391784,1.607485797405772e-05,0.001466119163655577,0.0011373057856696178,0.0003550898409319103,0.00010776264040934791,0.0010959830406802595,3.4903154295662375e-06,0.00014215079612078796,1.6277636545769525e-05,0.00019348215125347679,8.627172412722928e-05,0.0007478703772483275,0.00011214737332410074,7.467417311168845e-07,4.231741068672079e-08,3.0710195630945236e-07,3.8610087571555596e-08,3.3254015443517915e-05,0.00011360618860578597,4.1079628942952695e-07,1.1206181154133077e-05,2.915876217146618e-05,5.399121219262781e-05,8.912117791082252e-06,7.579198474827464e-06,9.683107829649984e-05,2.801785145445379e-06,5.532024527354906e-08,0.00010878411647663455,0.00310276913675267,0.001664036883810116,0.005118958639853677,0.002082285440394127,0.0009231751778520092,0.00032551795892388213,0.00023940613068207384,0.0017623395674428721,4.9280878855029187e-05,0.0016381507927776262,5.518273324955913e-07,0.0005793014498929328,0.00023447797845266294,0.00012462041007577085,0.026119390502704398,7.215130519044877e-06,0.00041552189517579663,0.0006883987040251505,0.00026634064576480654,7.217181941809869e-05,1.7648037083262125e-05,1.0700420586484682e-05,5.583012643484153e-05,4.8636147572000965e-05,2.0863151994898743e-06,0.0002991862835428627,0.0002452526652836351,0.00023524284856524247,2.4218567395983825e-07,0.00024177783441770018,0.0002171119429315027,1.2276145933132199e-06,9.992783739098954e-05,6.40164190839343e-05,1.8774273941257746e-05,1.272105598548734e-05,7.69011411172471e-06,9.048407284328874e-06,2.2611675870809478e-05,1.8063911922272524e-05,2.297433211229105e-06,1.386732959529624e-05,1.0674832411350366e-06,6.1492080871694554e-06,3.5652484020598507e-06,1.0687475242576738e-06,1.8088033529650716e-05,1.1858150825716507e-06,1.7497892388362857e-06,3.5809481380155717e-08,1.8667671086713966e-06,2.5902741218608583e-06,9.018410929151344e-08,3.6281913415869838e-06,4.798430940144982e-06,3.758903823936066e-05,2.882992246711069e-06,4.5303191502199525e-05,2.626736207389513e-05,7.120429362572622e-06,3.936955615513327e-05,5.459910878835572e-05,4.950644396650716e-06,7.407261046754599e-07,6.170549482487075e-07,2.40501028869744e-07,2.9074867671230464e-06,7.747864891882728e-07,4.686940955789254e-06,3.4712595953223513e-07,6.250878646696378e-06,5.81142647604338e-06,1.0492175426257688e-06,3.6847519395699635e-06,1.2842721663908208e-06,1.8079151600680632e-05,9.724420164669567e-06,4.819594767724311e-08,4.068324902517517e-06,1.820420355014285e-05,1.5126849724156344e-05,1.3779452577411533e-05,5.993749627286604e-06,4.562015654130391e-09,1.8475760210634462e-07,1.8080279580168224e-06,1.0293420782403473e-08,1.0727945465305311e-07,8.784370493231108e-07,2.4993685343588368e-08,2.692440530971396e-06,8.960415991410287e-07,4.6176283885479563e-07,8.353249980608268e-08,1.8042346416891064e-07,7.626466125287834e-09,6.368149363389364e-08,7.881910562002048e-07,2.2929211586308895e-05,2.391577282878643e-07,8.497845036981033e-06,5.712327047380228e-06,1.6132939131274782e-06,4.7212632381388175e-07,3.477685683428433e-06,2.4230756814347387e-06,4.304535503374396e-06,4.0250589594670316e-07,2.8993614176187066e-09,2.4683874553232954e-06,1.1986407346675776e-05,1.0700394388329926e-05,1.6212647195423813e-05
