atom_numbers,value
N1,10.585124993936809
H2,1.921665736334826
H3,1.9387348592158482
C4,9.62218598337589
H5,2.0667391292654154
C6,9.61662090561362
H7,2.050629172649049
H8,2.0840895367361423
C9,9.465886147208625
C10,9.519994600882676
H11,2.078507155337698
C12,9.534081684691907
H13,2.075827893958029
C14,9.51929515965168
H15,2.0765970200285793
C16,9.507616911191786
H17,2.071824950366375
C18,9.522804570151342
H19,2.0768107891266894
C20,9.73596103635498
O21,10.92385142393105
N22,10.380634000906843
H23,1.8763848326286652
C24,9.60396296866762
H25,2.044037227920177
C26,9.655050036501057
H27,2.0899202588213073
H28,2.077348574124893
O29,10.907755531220102
H30,1.7864912681686782
C31,9.745404290024398
O32,10.921171787538922
O33,10.933067223043352
H34,1.757588648186148
