 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,H34,H34,H35,H35,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,H37,H37,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,N39,N39,N39,N39,N39,N39,N39,N39,N39,N39,N39,N39,N39,N39,H40,H40,H41,H41,N42,N42,N42,N42,N42,N42,N42,N42,N42,N42,N42,N42,N42,N42,H43,H43,H44,H44,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,C45,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O46,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,O47,H48,H48
1N1S,N1,0.0,0.023941161981235748,0.00110497015217903,0.00028052396485089837,0.00029830728664981265,0.00010207045465637776,0.001493469942838166,0.000950178204152774,0.0006938093789292665,3.504711192883758e-05,3.079027407418278e-05,6.0904510388593014e-05,1.2332243991830527e-05,5.8208253878727634e-05,0.008200419630111533,0.0013817799787562146,0.008158375591378553,0.001349391861902749,0.0012212038412035275,0.0020420265755010103,5.078403491287631e-05,0.007336713788873128,0.002044664446278599,0.000536228092686164,2.348534928531265e-06,0.0005032691280710822,0.00013384417893602674,0.0002639280450676684,9.988653890430355e-06,1.8930719855675404e-05,0.00026644905366737803,0.0005742035297008896,1.3785754567896547e-05,0.00010302838041531537,3.4927727657008134e-05,0.00016208083046498345,5.22964009208593e-07,0.0001868506083237964,1.2750681681605869e-06,3.085537920277659e-06,1.4953694020825026e-05,0.00037163540619000734,3.531169416870483e-07,3.0493184022595266e-05,1.8422434468895466e-06,1.4386156976797793e-07,0.00012154292299518255,4.274202136667071e-08,7.199108118061126e-05,1.230773654103956e-07,8.752134965339664e-05,4.0914539475522815e-05,1.35696683608022e-05,4.7135406512133216e-05,3.2985415430175635e-06,0.00012736609543195776,4.317793509400758e-06,1.4151353270319689e-05,1.7213955916250967e-06,2.8173266675146635e-06,1.995751092165321e-06,7.396134678039346e-07,1.4824045524441942e-07,3.8390908901897447e-07,4.828152475044867e-08,8.722895715185253e-07,8.614975444132256e-08,6.646936030474393e-07,7.845739364853443e-07,3.109020108027494e-08,8.315622783694465e-07,1.4704743600546522e-07,8.509106312892811e-07,6.580433168146271e-06,2.0576309902597956e-06,2.2332712108774633e-07,7.399501567029176e-10,1.2076718172715495e-07,9.61537227589515e-07,1.9631486497528883e-06,3.722057853039473e-07,2.595786479653306e-06,5.539961972778062e-07,1.672985824985318e-06,2.5550951003872058e-06,1.5189789774883167e-06,2.088251464860136e-06,3.5758152128195775e-07,2.858211356482343e-08,3.667679971286475e-06,2.661916613799775e-07,1.3591690405101442e-07,3.486339287539497e-07,8.221734755509136e-08,3.4174123806351986e-06,2.1542417424913474e-07,8.493829726230473e-07,9.230874598031846e-08,1.8352689284961698e-07,8.633283679060355e-07,1.0414516138368413e-08,1.216335561604609e-06,4.264491781924562e-08,8.428035227492359e-07,1.0506306935553766e-10,2.7776155175907036e-07,2.709590840588305e-08,2.403363012770665e-08,4.912279910618267e-08,8.765513037634065e-10,7.428762605066197e-10,1.7993898857038282e-07,1.2852026931575722e-07,5.388120960514442e-08,2.9144637270217544e-07,9.756425189966222e-07,1.6066398256242564e-07,1.6210999864707532e-06,1.3026858169951083e-07,2.3689470074472752e-07,1.5713870205047442e-09,1.1837494739985743e-07,2.0573060388606734e-07,1.4169965797949935e-08,2.011933959433776e-07,8.400577594658287e-10,7.48785712878508e-08,1.9844776488753268e-07,3.595508377696177e-07,1.2549550643115026e-07,5.548828369006387e-09,4.4082425265656866e-08,4.630229781810158e-07,8.261965556144446e-09,1.0333448985377913e-07,8.706842224981415e-08,3.0087894797858894e-07,5.010859083220964e-08,1.5336762970719064e-08,2.0828921920568177e-11,6.19549719860224e-09,1.4008005061461049e-08,3.2175433983816504e-08,4.911461903844838e-09,2.0490442967369127e-08,5.1523129984687444e-08,8.479690016827135e-08,2.6134819419709743e-08,9.667600719964753e-09,3.541754067803993e-08,2.1476035172440788e-08,1.552535877635819e-09,8.71988148354319e-09,1.082213907377394e-08,3.6367222289168666e-09,2.3311694796745996e-09,2.1635378905093816e-09,1.4997054986753966e-09,9.25890719649658e-09,5.694025462243957e-08,3.7421764784079103e-05,0.000183214244271257,0.00011340910829815698,1.2326183907118704e-05,0.0001460225569054341,4.4898034756712946e-07,4.900029644050452e-05,0.0001721204202514981,0.00013335036061457028,2.809736192876944e-07,2.5377851610275393e-05,5.8089666861715905e-06,1.2472726415024837e-06,5.785519608858536e-05,2.594778086173477e-06,1.232554523067364e-05,3.301007330791528e-05,1.0632017395151294e-05,8.279141739109264e-05,3.2029215333295724e-06,7.180441361498424e-07,2.868436350800252e-05,6.941489658851552e-06,1.133487888896334e-06,2.379899089452464e-06,4.773585735848296e-06,4.4093856477189775e-07,1.0285922299457795e-06,1.5799419703532713e-05,9.851034445529372e-05,0.00010818505477128149,0.0001666934624253713,8.472238338641525e-05,1.1568587696908494e-05,6.48644565877099e-05,5.10161378808327e-06,7.369076481689163e-06,8.784432972697154e-08,6.712670817088373e-06,1.109409997498978e-05,1.8172663297372216e-06,2.202082872521105e-06,1.7189581224430484e-05,0.0006560118066188947,3.267103903525914e-07,9.824075812403521e-06,1.2780773403608947e-05,4.969182105796222e-07,5.14709628562926e-06,1.2032358220892547e-07,3.1467506200755224e-07,6.1568910019182965e-06,1.2552692878475824e-06,3.80985397396838e-07,5.8771673692725734e-06,4.101073973195035e-07,1.2955667332559262e-06,1.727872621815063e-06,2.1573796371576748e-07,1.5150226541083e-06,2.5703784822805886e-07,2.281183161034761e-06,4.080890843694007e-06,1.0548013831268577e-06,4.221356597611248e-11,5.055965135447593e-08,3.9540692942097166e-08,4.2533530852928436e-07,7.500191181453175e-07,3.991358396848721e-07,6.926318851796509e-09,4.302762807439908e-07,6.435631472179182e-10,5.649389721307241e-08,1.5710106504585042e-07,2.1247901882404108e-08,8.807220854833986e-07,5.552657450502707e-07,6.8535833397387336e-09,1.0028480690316144e-07,1.1723195969537414e-07,8.41773228899001e-09,5.050422136054777e-07,1.727212373126008e-09,5.054081397837251e-08,5.677457570740785e-08,1.2344732569502526e-08,3.472842369234286e-08,4.492261834743161e-08,1.4552510835263988e-08,5.099278882481073e-08,2.2765783147526975e-09,6.436412647303769e-08,1.8144145330634132e-07,1.5246954809811086e-09,1.3307996662437205e-06,3.1382265036628e-08,3.894461730880039e-08,9.41468503157239e-09,2.397104470475142e-08,4.5510535340298475e-09,7.119160816415615e-09,4.818413135154742e-08,3.736354958761012e-08,3.760700972854636e-08,1.2203391686060883e-08,8.163897335933257e-11,1.41656242014232e-08,7.958723763357156e-09,4.306109149809778e-09,7.994227280150312e-09,1.7264611740230862e-08,4.548121412817352e-08,6.975644617490673e-09,3.289415906326809e-09,1.271945193614954e-08,3.7643732575531885e-10,1.891808598664113e-08,9.431171399398863e-10,3.743991561222515e-09,3.133071579952684e-11,6.6093264194933e-10,1.237900004724679e-09,9.086329744167898e-10,1.52433621281034e-13,1.5431939059951105e-09,1.588224829429663e-09,8.476511159649647e-11,4.248528195915924e-10,5.555687021541189e-10,1.6486156884099046e-10,9.002221190712589e-11,4.9624664377745376e-09,3.3234659468917016e-10,1.694200335577989e-13,1.8222690023605992e-10,3.482092392204095e-11,2.457117842524781e-10,8.20418177838178e-11,1.4155987493325028e-10,4.6539880282914226e-10,6.706579736004414e-11,1.7055357126594117e-11,8.447628152552511e-10,1.3990961167387184e-11,1.580868769224253e-10,1.8569101811749533e-10,9.305335835207984e-09,2.318026881553692e-09,1.1457435000750138e-10,5.940341551990969e-10,2.4954327493276196e-10,1.5390839713802507e-09,2.3330823384348776e-10,2.5688912108634554e-10,1.6234988353680535e-10,1.1880466055380623e-10,5.633414568162465e-11,8.861273936844327e-10,6.880471747905403e-10,1.7343186886620288e-09,1.2279582906060682e-09,9.874431827761043e-11,4.76372052915508e-10,1.2856382625159313e-13,2.4795721031978246e-12,3.823386052204114e-12,5.898304067386562e-11,7.114093758531226e-10,3.8017455850081205e-10,1.862265897045745e-11,3.1417207724260265e-10,4.986150381469656e-13,5.972151939648285e-11,3.163741491007954e-11,2.173483615308669e-12,4.80613326914181e-11,4.944793463579344e-10,1.6214229958677606e-10,2.9403623980073235e-10,3.4240573210109204e-07,2.774746621581059e-06,5.85309293921199e-07,2.039719816604446e-06,7.739497931424921e-11,4.3464297161399656e-08,1.806500216194884e-06,5.5163073997555045e-08,2.0289008068052894e-06,5.496528276971446e-08,3.3471334037749045e-10,5.753406192576804e-07,8.840450749225681e-08,2.560201617374247e-08,4.457222899101332e-07,4.407041243048582e-08,1.4682794557963064e-06,2.9344946006482076e-07,3.2999289079072014e-07,6.083702668302493e-07,2.7867846681406405e-06,2.285094126364129e-06,5.958873301459278e-07,2.0136762937661423e-08,2.4870819126388e-07,1.77605430362604e-11,5.458672522329344e-08,8.494691861038461e-08,6.451332312806812e-08,2.624040826848528e-07,2.776303213991582e-07,1.5398211150596808e-08,4.0054054029070585e-07,1.7479294833755432e-07,1.677280425660399e-08,9.56831591736318e-09,4.377811446687474e-08,8.545610441501594e-09,5.50309574021135e-08,2.0624912222544367e-08,6.4611115069279634e-09,2.65602365101536e-08,4.51217285757366e-09,9.409106493940556e-09
2N1S,N1,0.0,0.0,0.025231146159010454,0.003716641269384091,0.005813188287103532,0.26626828075142983,0.03649863082453919,0.011021075989426254,0.011873978012342246,0.0021899152000151023,0.0011079677737027005,0.0021540373107016286,0.00010539165557532648,0.0009749498507940491,0.11221803443244172,0.16159852804811337,0.11065051150956107,0.16014290176986723,0.0035064539103200065,0.004699587645365266,0.0004618359994013055,0.07538060877525998,0.021306099451039895,0.037913150277337326,1.3605187367815574e-06,0.1704532639058267,0.05523112496148963,0.015004056691954482,0.0006288659677113895,0.0007167393971321268,0.014716385265524767,0.029366217263637084,0.00026420145187211475,0.0016351935418765784,0.00024222560033737572,0.0028080712794444906,6.080656085316605e-07,0.008022756468040182,7.574133461263344e-05,0.00011394442295520335,0.00010809325192795427,0.002071296921970056,0.0005601840581124229,0.0006322149736062155,1.8310831485068846e-05,6.378181233168689e-06,0.0017950170064688908,9.642866686965235e-05,0.001650503743934273,0.0007078176610426645,0.0020527567196269025,2.8173219342342293e-05,8.039377032331707e-05,0.0010072803784670903,0.00011366710592719542,0.003857321951716841,0.0001163524421015083,0.00045327668443473357,8.949834657556721e-05,0.0005041868946560335,2.0842706938140054e-07,5.306815391126207e-06,1.987639331813007e-05,1.8001811835643977e-05,2.0872079742995098e-05,2.7701734413687618e-05,3.562854078431599e-08,3.635884868469219e-05,6.792962116364265e-06,2.2438836455584976e-06,6.028884828257475e-05,9.830815280498229e-06,1.204424872280896e-06,0.00041832370662842067,2.3936190052253892e-05,1.8338635847214846e-05,4.069805514816949e-07,1.0981064440418464e-05,9.937951109173504e-05,8.869362817787163e-05,1.0395687781716845e-06,0.0003090287573304096,4.191359282312845e-06,3.475881301495676e-05,5.92609626033358e-05,7.124147283121829e-05,7.700731150483975e-05,5.807600036433769e-06,2.317998748502248e-06,3.559403789443749e-05,1.0575235354082224e-06,3.366067437671205e-06,1.4914488045913998e-05,8.462943107412357e-06,0.00018062932561013767,3.2541748646863766e-06,1.4969318157476152e-05,2.0294687623767516e-06,4.436579170707944e-08,3.2358660506215386e-05,2.0849060344829695e-07,2.9176334955582917e-05,4.027551730345635e-06,1.9628162561069473e-05,1.3257063713467687e-07,3.0271040944995775e-06,9.123847499736826e-08,2.7030632354652084e-06,1.5403804098923501e-06,1.006604799513866e-09,2.3181348929313117e-07,1.378899656945265e-05,5.5228849631383525e-06,3.1474627855132553e-06,1.222140683987405e-06,3.0147926885604193e-05,4.458802361106962e-06,6.398947975361224e-05,1.431855552347372e-06,5.86634864507829e-06,1.533395259656345e-07,6.680359541544334e-06,2.8017136006752708e-06,4.4360400663912003e-07,8.36173060014822e-06,1.161167828556131e-09,3.6682592559067473e-06,1.2200680736818015e-05,1.4702231262209153e-05,7.0953298609843785e-06,2.3804196436216785e-07,3.5319509379405645e-06,8.229958152305983e-06,3.9513767173815495e-06,7.462946496339384e-07,5.752977032535966e-06,5.6668052010877545e-06,4.797264222755615e-06,6.50292601989122e-08,1.1766410956681739e-08,3.624540745317262e-07,5.709045243218469e-07,2.7369759023621043e-06,2.502341982513201e-07,2.4416202171195778e-08,1.115632665360522e-06,8.590481637149594e-07,8.769139725472996e-08,2.752526411242684e-07,5.357891015300709e-07,3.370005914327123e-07,2.995288816975972e-08,2.611510807604134e-07,5.46396332845589e-07,4.3123827619950816e-08,1.0545345463519595e-07,5.501499278359745e-08,1.1000740762767691e-08,3.369710599443465e-08,1.755778507250838e-06,0.0002254556380472117,0.002803856665526183,0.002999585181020503,0.001238877359642565,0.003613106266648014,0.00034349198921690416,0.000654373126474983,0.0007012979723346469,0.0020655054086482494,4.404809699209977e-07,6.907039811099303e-05,4.82771419973993e-05,2.0685891222171904e-08,0.0008604191178072096,4.7755478413957775e-06,0.00015593203733121896,0.0010965702174918768,0.00021079018611702693,0.0021976877036520293,2.9252218038511302e-05,0.0004768308325675541,0.0005382066204977498,0.0006683087327212789,2.341953009277198e-05,0.00012407716134443803,0.00015361005198832878,2.3595167111256643e-06,5.924116866617979e-06,5.1953872094889775e-05,0.0008598008799838297,0.002106466547106667,0.0034600663690178557,0.001319270482547541,0.0003831186327363234,2.063064140189752e-05,0.0006558743967186587,1.88758878305606e-07,8.572725645072943e-05,0.0001606828633222701,0.0002305344795849873,5.311504144778212e-05,1.0241559541990242e-05,0.0006978884780828309,0.00909013007971149,6.406818214177434e-06,0.00010850173412846331,0.0003863858906107964,2.991227546988995e-06,9.679853970379071e-05,4.1357397551067265e-07,1.287932804849845e-07,5.649530245444012e-05,4.326924460951176e-06,1.2775274514265078e-05,0.00028117900266311224,1.288030560209208e-06,3.326729475894297e-05,9.828579058890341e-05,4.5992135966343994e-06,5.912528794960181e-05,2.4782363234887583e-06,5.789894109620164e-05,0.0001667815580299603,4.594097838861444e-05,1.1488957727401328e-06,6.482501355709047e-06,1.2165405436359578e-05,2.522685418870907e-05,4.8633838476419555e-06,1.310146096633602e-05,1.051536145268983e-06,1.849357898509041e-05,6.318687790773936e-07,1.4688170952847912e-06,2.343701141160892e-06,7.874636631655108e-08,3.621424600419587e-05,2.4965524135112105e-05,1.1401699584467906e-09,1.324811447211971e-07,9.016428661468012e-07,1.50952672584026e-08,1.3392461846617465e-05,1.005941374643271e-08,1.8626038333913186e-06,6.553872822223639e-08,4.775669193435306e-08,8.58739511944151e-07,5.244822800953841e-06,2.992886298791575e-07,3.7926185627590314e-06,1.6552672343905783e-08,5.2189700743277e-06,3.21679961734489e-06,2.6697746235981867e-08,1.1689077711540818e-05,9.319235139138016e-08,3.1261977646579453e-06,5.976234285220983e-07,1.6183716704532003e-06,2.7762225718319655e-07,9.806059830808067e-07,7.639915242663164e-07,3.764038023490457e-07,2.3380068370215668e-07,5.379651599746182e-07,2.7377611289125525e-10,8.958027704064619e-07,5.046181492662782e-07,1.5142906106824228e-07,1.5331514680028135e-07,5.327969918589304e-07,1.668154580247716e-06,1.3766308093465796e-08,6.90465107311411e-09,2.92103415677758e-07,2.959627698473355e-08,5.611571576302765e-07,1.692328099878182e-08,2.74124292154454e-08,6.359219817397843e-10,4.062288283535054e-10,1.7906365723519002e-08,1.3182731350980248e-07,9.393117395006811e-10,9.049722815568373e-08,1.6098281729881592e-07,6.949119502053236e-09,1.3961825473529643e-08,2.6085508864071016e-08,5.808977743271271e-10,1.883742406505462e-08,1.8363613119021238e-07,4.002979725470368e-09,2.5929480784725456e-11,1.0048140097751457e-10,5.3270327260435124e-08,2.83233654307935e-08,2.970642842825555e-09,9.502463260702143e-09,2.541381283194255e-08,1.2926048675865331e-08,8.141196161659536e-09,3.242120749646915e-08,1.4704459871950348e-11,1.0715058618160356e-08,1.5099659744777227e-08,1.3554339428623052e-07,3.0758842584077684e-08,9.295229475014821e-09,1.3712053714698413e-10,5.085625254253046e-10,5.588968399194982e-09,1.3542276189326685e-08,8.59844795364495e-09,1.3011958399644641e-08,1.8433969906084258e-09,1.5961940658115736e-09,2.6899301897032046e-08,1.3455569236597853e-07,5.4297373708322993e-08,1.0624462198904894e-07,5.07183850473325e-10,2.6639619399304593e-08,7.0101937588162855e-09,6.791758266899706e-10,6.521654327684701e-10,1.1512524267232038e-10,4.0885046459493424e-08,2.1825251383944533e-08,8.044178656518852e-10,2.3935928128437922e-08,3.612593335589054e-09,2.9122981803908488e-09,2.337974258637132e-10,8.102363224793407e-10,2.5040409745713532e-09,1.929532222888497e-08,2.46892284394562e-10,4.1628049451958304e-08,8.537465987501491e-07,3.972345291680668e-05,8.44146654488398e-06,3.0809778424956136e-05,1.668716729241737e-07,5.044263997611154e-07,3.13033653935868e-05,3.477767149373534e-06,3.598396591053543e-05,1.2022327333660598e-06,2.0674546563625995e-07,1.7208334810892012e-05,8.59916686524187e-07,1.118562340307605e-06,2.3671248716716775e-07,1.072925022160831e-06,2.221387204315306e-05,2.5263133980324426e-06,1.0665983150026648e-06,3.2849868563111784e-06,3.3848865913732595e-05,1.8434426846347662e-05,1.516945453250429e-06,4.4352821948479004e-07,5.558875286748588e-06,4.226567806853154e-08,1.097301559394026e-06,1.77218955266234e-06,1.1939857547105248e-08,1.7102807210456206e-06,4.413544564485505e-06,4.0783361576757216e-08,4.71847937077996e-06,1.1103869579365266e-06,8.341405335343666e-07,4.3059644738718816e-10,8.489585043847114e-07,2.9507689314201e-07,2.4256498776242807e-06,5.165011647267903e-07,3.2957024775903676e-07,9.334244406300485e-07,1.82647617918974e-07,8.165721920860847e-07
3N1P+1,N1,0.0,0.0,0.0,0.006974657711817933,0.013946703411375605,0.024186269353229317,0.1195128348499579,0.01143410954557389,0.020421092184726763,0.005676320432347781,6.690546433452127e-05,0.003697466349066314,0.0029412562674622222,0.001969618583226973,0.19806044715433435,0.09540683114507997,0.05135268289912931,0.020250273494327065,0.00010137383597119687,0.00029971654019789185,0.002742380507155584,0.00066359335631061,4.698672758474132e-05,0.001357832827260097,0.032644570971340325,0.0009207890284104181,0.0004496572740548821,0.0024093228122097354,0.043838161352086624,0.02321819315198259,0.0002893359737250467,0.004949156909507257,0.015841984662710917,0.00653443273912746,1.712374749485157e-05,0.0007766650597176294,0.004713190410443602,0.0010081838454554237,0.00046276296248004556,6.344510916234114e-05,0.0013542610996379878,0.0004018501846525524,0.00017151755799948987,0.00016608167808951357,0.00026419317502446305,6.732911396012398e-05,9.547414240529406e-05,8.257177075865485e-06,0.0005285167763884324,0.0004900507026204259,0.0006025043000841279,0.0022938174784514764,4.855989050867038e-07,2.6193897461279647e-05,8.53336732209442e-06,4.863181572956066e-05,3.2174690987041288e-06,3.1745288273654637e-06,0.0003073214882101105,4.1023893171399095e-07,1.1794746652693533e-05,6.349222627810569e-05,0.00043646289902321556,1.584852180247509e-05,3.50107329849525e-05,2.2128664854736968e-05,1.787054824564649e-06,8.540014530655782e-05,0.0005071316783076263,3.017506204017195e-05,1.5535657603926722e-05,1.7102023661674792e-05,5.603562233558179e-05,0.00020282377504932114,3.334446408453928e-05,2.2194704696332224e-07,1.3941472809086974e-05,5.632269981514781e-07,4.313870838612566e-05,1.3216986894271088e-05,3.0495008601860718e-05,0.000666422246686782,6.344665237634217e-08,1.2289269433196637e-06,0.00036243287076143105,1.0064440836288213e-05,1.0400534067755984e-05,2.1604008790809814e-06,0.0002564992240294828,1.5085111448431832e-05,2.1650660200212002e-05,2.8639984566147803e-06,7.724488346738667e-07,6.8105795913986356e-06,5.450096056236475e-06,3.769265307651537e-06,1.7931036104812392e-06,1.2675468195055828e-06,2.275399642037712e-07,1.892099266909142e-05,9.288562869969041e-07,2.547907058181309e-05,2.920365771430511e-08,7.4207683340432595e-06,2.5967843617191733e-05,3.075174115352297e-08,1.6261139101914068e-09,1.9490762650509197e-06,5.9273877640819705e-05,2.3911979798452165e-06,1.143351578969387e-06,4.151351824521754e-07,1.805321263592674e-06,8.740020707165286e-09,3.9488152747679806e-09,1.954762236522356e-07,1.5156655532422292e-05,2.4948623167375672e-08,2.4721699789509444e-06,4.1772602132894576e-07,2.689899329499923e-06,8.128951867192313e-07,1.464617152002745e-07,6.3846597231354e-07,3.13137926302165e-05,1.1460900844362243e-05,3.924023751711303e-06,5.2747090251159534e-08,1.0357946678141161e-07,1.7415770248163653e-07,6.26256255742419e-08,1.460967501198951e-06,0.00015961487888560555,1.950221078139691e-05,2.0737286086536244e-05,1.1210605332934165e-08,8.961423950992753e-05,8.778833158196164e-07,5.534638815696269e-06,5.120971340311087e-07,3.369669564490252e-06,2.3957517647499316e-06,1.3915683705345572e-06,3.149687832770809e-07,7.841614357850801e-08,2.2626839193407022e-06,2.786668928145275e-05,5.408028228792716e-06,2.5639613543404494e-08,5.117463133252897e-07,8.847263957445506e-06,1.325234260107777e-07,3.070684475581231e-07,4.235779594408129e-06,5.21152479171505e-06,1.3428610396992724e-06,3.542499358522022e-06,1.2462819005687464e-06,3.184816694368209e-06,1.6548633690049996e-06,0.00019740546113289348,0.007194540426624041,0.0035148505708528788,4.6819981726287097e-05,0.005965761171813355,0.0026251355687718636,0.00032798662434707637,0.0024103918824467385,0.0004823510437832468,0.00042284205786158324,1.0737736843680068e-05,0.00036287991554417864,7.896576295296498e-05,0.0009437956460167651,4.658286272274381e-07,5.646041378382094e-05,8.486930697770845e-05,9.969393292230677e-06,0.0006340943180678238,1.0117828197486745e-06,1.7271254648232315e-05,0.00015355986817944256,5.019662297378602e-06,0.00025146984258417326,0.0002545041734105524,0.00027167408190420517,0.0001292024591195151,2.0221215075721943e-06,0.00017580992316967858,0.004371836653420669,0.0017356198940370327,0.005538464533173748,0.006305960449080494,0.0016136814240206299,0.0009346268371084321,0.00019706529973051445,9.02857836848625e-06,9.350770188154556e-06,0.0008369063898985285,0.001298358801575139,0.00045665996307664436,0.00019137856329498604,0.00017890497243611136,0.03167893352080453,8.112003916593835e-06,0.0003486384166091483,0.0005040776031233207,5.6316020704993974e-05,0.0003745290278827085,3.995485818641953e-06,1.5160057991181475e-06,0.00027317613194988155,2.9964231702983568e-05,5.302657106742714e-07,0.0005845252578839943,8.639305198077096e-05,0.0003300268293069397,0.00010203554585275221,0.0001426061908951226,0.00022727889209139818,1.873818497033497e-06,6.85789830709993e-05,0.0001303208845948589,3.018156140699446e-05,7.330972846553152e-07,6.206524097329691e-06,2.9475220890695653e-06,2.4065512322035687e-05,2.906557951787292e-05,4.395232415932426e-05,1.3210209148795116e-07,4.7310612447670763e-05,9.533397700156598e-07,1.1555458039547162e-05,1.030921017264319e-05,8.836849321625095e-06,4.195657441830036e-05,2.8328562545087976e-05,5.950093751039276e-10,2.0884664082565507e-06,2.611499090754421e-06,1.8000653145833212e-07,1.3051904121930136e-05,2.9532699885592706e-07,2.5350551831060386e-06,1.989699224935748e-06,1.626501600071606e-09,5.597991931782786e-06,1.5308952927561847e-06,1.558425104075667e-06,2.8479874423226192e-06,4.3665444393603536e-07,1.869140196841812e-06,7.986497276846194e-06,5.358860910575913e-08,2.048807105525796e-05,7.805607693534e-08,1.1777754820307962e-06,7.877540886269685e-08,4.08940344254205e-07,2.942499395253151e-07,7.247412092681316e-08,9.180898423721828e-07,3.0744373891167243e-06,1.4440064717291534e-06,1.0451217657969636e-06,7.543677016386141e-09,1.03585776489723e-06,7.7141039800388e-07,2.6259014940244185e-07,2.7205367469917974e-07,4.127465849101952e-07,2.5491292516832686e-06,1.2970256557665039e-07,1.1904162322551315e-08,4.6056963487473013e-07,9.239407328109905e-08,5.33455358109336e-07,3.7086465454194695e-08,1.942981362468288e-07,1.5692811494716352e-09,4.66950345057171e-09,6.608427183252275e-08,6.263774388060028e-08,3.0305942200214986e-09,1.3408063859188246e-07,7.197564988459249e-08,9.090045383075562e-09,2.3469568510847694e-08,7.110678845734242e-08,1.5504419970113759e-10,1.612293409891663e-09,2.5622669896918637e-07,3.228262590582176e-08,1.8642167809446164e-09,7.303157145699402e-08,2.2179151848433776e-09,4.79057851165976e-08,1.1508483055422403e-10,1.652446846023281e-09,6.247383499413672e-09,4.0703662662622264e-11,1.0965806263030231e-08,1.0532596905754588e-07,8.176938015580504e-09,1.0767712943504648e-07,9.614336704544257e-08,1.052257080580432e-06,2.5365210243322167e-07,1.6792939527832118e-07,1.5016351673224904e-07,2.1692588125787893e-07,2.832794878671052e-07,7.915088984233876e-08,4.481817204027294e-07,1.583572517560583e-08,1.6759501342278327e-08,1.9092300629353076e-08,3.7556156051721246e-07,8.45336067811786e-08,9.730221623982516e-07,2.7041326466914484e-07,7.249143507692679e-10,6.089752258020553e-09,2.4312969415518637e-09,5.320364815375456e-08,1.037860952735059e-08,4.2531731470063505e-08,4.053162117045872e-08,5.678404901843237e-08,4.067716652400577e-08,3.4622011035878586e-08,3.402378401240469e-08,2.2731793780650378e-08,1.1581194225840363e-08,1.2847056751752461e-11,3.730349362740526e-14,4.676245168866444e-09,1.6310959738419228e-07,8.319567479375678e-08,3.7962626933119026e-06,0.00016021226414775214,1.2676274678380395e-05,0.00013079253603587304,1.6274116143577544e-07,1.1270743851099496e-05,8.761404929957806e-05,1.1526637159420261e-05,7.489946709560158e-05,5.351747064841206e-06,3.156993729325208e-06,5.747058770722013e-05,1.5612011899035494e-05,9.373554716862742e-07,1.7995593371011864e-06,1.3133315416524738e-05,6.060859605128144e-05,3.38162763715566e-05,2.2945792359063688e-05,1.0771473156090394e-05,3.431151150934397e-05,8.058344518202532e-05,1.3149584602079045e-05,1.576908204015126e-07,1.0305002849930744e-05,1.6487642917617507e-06,3.3595131314623217e-06,3.889715488814005e-06,1.960636306641561e-07,9.648382293114821e-06,9.425695849163418e-06,6.681383064588431e-07,2.9523016370269772e-05,5.537580978209888e-06,1.1693465786777324e-06,6.768742339957612e-07,2.677095745085012e-06,5.16971713437897e-07,6.270298920529882e-06,3.677589072825782e-06,6.64179061082848e-07,6.112401680136159e-06,2.919086727892761e-07,4.125233497465075e-06
