atom_numbers,value
N1,10.530631792387396
H2,1.915615020505212
H3,1.9107260128905577
C4,9.610290534085129
H5,2.079257629383742
C6,9.613298446881462
H7,2.0593200978930675
H8,2.0656111189449224
C9,9.428737700311574
C10,9.456479225565252
H11,2.0414400818388865
C12,9.479132172032225
H13,2.0621402543307634
C14,9.508092402624884
H15,2.0551104686435586
C16,9.566851804081008
H17,2.0651528906673264
C18,9.530973816675841
O19,10.893393067824388
H20,1.7448441582528935
C21,9.739878863001058
O22,10.923311421047261
N23,10.399394616661743
H24,1.8665587251832714
C25,9.588723732600728
H26,2.0369549797953
C27,9.621088118974402
H28,2.085005052200041
H29,2.063377032734545
C30,9.640134911660933
H31,2.061765843810776
H32,2.07460844832654
C33,9.622168419848403
H34,2.075251494882192
H35,2.04324236524017
N36,10.354713639694909
H37,1.8497517248640087
C38,9.608479770110216
N39,10.402561615119938
H40,1.8522884915700453
H41,1.856746819693178
N42,10.395336081477984
H43,1.8504396251593724
H44,1.855968410073797
C45,9.77568274246227
O46,10.918135558852555
O47,10.921176927798903
H48,1.740048256858241
