 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,H19,H19,H20,H20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,H34,H34,H35,H35,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,H39,H39
1N1S,N1,0.0,0.02368087713231537,0.0006695922143993283,0.00010969897461787781,0.0010931032461412027,6.665071619438301e-05,0.0011741478587645737,5.3569879278292376e-05,0.002668188330279264,8.007790662470371e-06,9.20941809173792e-06,0.00015228727366889405,1.376810505555881e-05,1.3174880369448694e-06,0.00804456407366927,0.001411828254002212,0.007856565067820398,0.0013462900730748517,0.0011607495503676846,0.0021038245906230824,0.0008830500288727894,0.004061367090994361,0.0045374981704668915,0.0006240846108107601,0.00014083036304701757,0.00024173722625864258,0.0004409926704209699,0.00014302908703089923,0.00014233132193375297,0.00023437135636361628,0.00010385945420304799,0.0004403925033302225,0.00015124775227759457,2.4124095794997302e-05,3.0167602234232316e-05,0.0002326134935455304,5.11713600055419e-05,0.00018816746593253164,7.469304002238886e-05,1.6660610038243817e-06,3.0637808978717374e-07,0.00011531637292150343,9.8570243082019e-05,4.298720445100601e-05,7.970732636503053e-06,3.799530341103141e-06,5.86646431303961e-06,8.214366645278859e-05,8.337230669552831e-05,4.314889647805131e-06,0.00011892321388762284,8.57421320916707e-05,1.2939642692832987e-05,8.715361882094541e-05,2.7074348911693136e-06,0.00015225300166199496,4.0508690599683206e-05,8.705424099364478e-06,1.3147019847226105e-05,3.928569744005017e-05,8.865292193460661e-06,2.0233639491662458e-07,8.923795372095533e-08,1.8312660846064865e-06,1.251293374471274e-09,5.471005222773551e-06,1.1347282404816639e-06,1.699602147908763e-07,2.5647032612319265e-05,0.00036516085235027695,2.1268783401140468e-09,1.3926491531091045e-06,3.6209450755553263e-06,2.3111052320778924e-06,1.1617398136820611e-06,2.1078383483086327e-09,2.5453387595408827e-06,2.3143839791295306e-06,4.6229243833018074e-06,1.4018172152241437e-06,9.974864552120266e-07,1.5637586538719273e-06,3.2808551475582703e-07,1.6739917123309578e-06,8.835275835394896e-07,3.202016716219447e-07,5.5515837389386036e-06,4.389544083771568e-08,6.851655620643271e-08,9.359527644026144e-07,3.537410631082594e-08,6.643297474351328e-07,2.8443147681578296e-07,2.0384892085445472e-07,1.6875133601601533e-07,8.34210012179426e-09,9.88469615048615e-08,2.105239241267931e-08,6.803524688070439e-09,3.787478358718843e-09,9.484910706847316e-08,5.751698742284539e-08,1.364009172277747e-08,1.4061877251503319e-07,2.914112950946901e-09,7.518217437496588e-07,2.7150751785720573e-09,1.6259631863135837e-08,3.0010769425103945e-09,2.8800942963869147e-08,4.159319266783257e-08,1.089500933915133e-09,3.842722096081275e-08,1.1566969604359656e-11,1.7736297763804032e-08,2.6126073526810956e-11,1.6218955373181743e-08,3.606205653539085e-09,2.6361790861351153e-08,2.1015178486294417e-10,4.1879033574332425e-10,4.2063437177830565e-09,2.036502300128973e-09,1.3336830528842825e-09,9.767492148426982e-09,3.0816764973184974e-07,5.090933457296831e-07,5.5103427352154455e-06,1.3203893407531808e-06,2.810009230858057e-06,1.5075866388380987e-05,3.6382849745275614e-05,2.8212257335624713e-05,3.1218266012267293e-06,0.00018170293971864204,1.778742447389181e-06,1.7563378640339522e-08,3.2941209787418213e-06,2.769448536293906e-05,2.820160513228309e-06,4.347146255689882e-06,7.3771764972363485e-06,6.461331081508703e-06,9.644297387367828e-07,0.0001615326132704542,1.14391687144888e-06,9.348141206011462e-06,4.352330978729668e-06,2.2068826681209686e-05,4.794269797825379e-08,1.7680044223089553e-07,8.915368059914108e-07,2.915709229611707e-09,7.190873356072158e-07,2.2136617164325578e-08,1.5796047445615358e-06,3.099788272287185e-06,2.7229529104833006e-06,2.5520181248239737e-06,4.5589693686842736e-07,3.522594736793394e-06,1.0320440413380538e-06,1.5775738353429603e-06,7.372507660752259e-07,2.3550218164469783e-09,1.8045562710788943e-08,2.025379434722474e-07,2.1905783215148134e-08,1.3383300273561716e-08,2.256866227234866e-07,4.810418641199021e-07,7.127545886831399e-09,2.878290505936576e-07,5.926132402578332e-07,8.269013274109227e-07,3.4847996932541037e-08,2.103431110955789e-06,5.707266090282381e-08,7.672902530009296e-08,9.397602895866441e-08,3.1926947696714336e-08,4.594165878279988e-08,2.9739262163985813e-09,6.480009456799607e-07,1.9686326097057005e-08,6.221342530032814e-08,2.6597149083151805e-07,2.4186097791201178e-08,9.326419236899142e-08,5.425915650114632e-08,1.6272145630935597e-07,4.28973834232238e-09,1.0230189584348182e-08,4.438225231773174e-09,5.058180208017404e-09,3.9970814158518664e-10,2.7524136303469504e-09,1.0117508275619969e-08,4.613781290352392e-08,2.1882025080799394e-09,2.5014730287153952e-09,4.079169557691387e-09,3.539158360821304e-08,3.156800394421566e-07,2.4736910497757947e-07,2.5570397133023448e-08,6.931361593576213e-07,2.432818080322363e-08,1.7002388941200763e-07,1.711358943445873e-08,3.7717783119006754e-08,1.8279598668069497e-09,1.7106923488885428e-08,2.4553217792266935e-09,5.119486806703932e-09,9.934622569041096e-10,6.319731404857976e-10,3.0166935505171466e-08,1.3876139126622888e-08,5.1334116957235665e-08,2.9700671722032723e-07,5.21684923704413e-07,3.7669207353374645e-07,2.1029901442481957e-07,1.5911152115855032e-06,3.1004010714319463e-07,4.244041489354089e-07,1.7929006967953853e-07,5.240835219133544e-07,1.6354611040436673e-07,3.113516414132711e-08,8.601783080264269e-08,3.273470056408545e-07,2.2103934654849056e-08,1.8658721390174549e-07,1.5679437148641284e-07,7.867370113157079e-07,4.5396159920052526e-07,6.866082702394749e-10,5.205768283111922e-08,4.28930821971818e-08,3.740172505040107e-08,1.8857432881880243e-07,1.54160652687807e-07,9.878535411900202e-08,3.208196641679706e-08,3.9575410493153385e-07,1.4241275381188245e-09,6.007126074347724e-09,6.083462955608354e-09,3.5051961333465442e-12,2.538680066166421e-08,3.0043847742966534e-08,1.3428109069124616e-07,3.655963531912221e-08,1.6563084237475323e-10,4.263540318572012e-07,9.4680840945216e-10,1.2402479043771564e-10,2.2996242687867152e-09,3.60015692812965e-08,1.7343373834299847e-08,4.24430490753025e-11,9.777681983513808e-09,2.176989662150408e-08,2.485430292131774e-09,1.2194398824050268e-09,3.8287044645812784e-09,2.3387187741974458e-08,2.9510838217561286e-11,4.213055460056125e-09,6.667463470222401e-09,1.9366346970528525e-08,5.5360427353434716e-09,5.81314085756901e-09,4.994160779370205e-10,1.4480455723386854e-10,2.3026315021379418e-09,8.21205650702872e-09,1.8930731982003124e-10,4.022811639359247e-09,7.723555128791304e-10
2N1S,N1,0.0,0.0,0.013943001938751198,0.004420963846607062,0.018921868637442607,0.26421116784151977,0.023475135182266627,0.004585675090733599,0.039009944771670746,6.780933181715909e-05,0.0005651858915560748,0.0043229549939034495,0.0002911601958419663,0.00041908710871108035,0.1076017848533315,0.15999273215183685,0.10622977697299163,0.15885279663122054,0.003477776541296773,0.005633312164911697,0.00978662489564286,0.04291368588997857,0.04149768828679923,0.04124021796362776,0.032161948100136506,0.09407594803935249,0.12497963462894868,0.008631881654769469,0.00694443943005818,0.01383322426463085,0.005055069639298582,0.024063883859053226,0.004919207852316365,0.00014856192054990558,0.00019671674269772232,0.0031263860334771465,0.00041787431546636,0.006381813457490448,0.0029459483645615236,1.099681540051023e-05,0.00042632718258373004,0.0003300082753465716,0.00026299690235198625,0.0008269294662697213,5.525730051525457e-05,2.5789392067654404e-05,3.158145448400873e-05,0.0012933364843090711,0.0018515995060797152,0.0001574302930911209,0.003790796119083506,0.0029800634218895006,5.6108123204001714e-05,0.0010158269234410433,4.5807136063391596e-05,0.00254463807631522,0.000724237987708154,0.000310583932517261,3.7868838004495586e-05,5.012702870565988e-07,0.0002658703537612439,1.6263158908458308e-06,2.2183444734480418e-05,5.9410613115318256e-05,8.944578148595284e-06,0.00017286937209326503,3.5910536152705674e-05,6.341672498688666e-06,0.00046012472253176284,0.0038025453406618226,1.4481114816167207e-06,1.1482180240829365e-05,7.056417261441794e-05,0.00010949480431410308,2.7353639968641374e-05,4.796540693519091e-07,4.758128320458965e-05,1.6106334932430855e-08,3.9763064342057675e-05,6.189115401200596e-05,2.331694550927743e-05,5.0042058641341924e-05,5.408426483555218e-06,6.263702237241375e-05,2.314085369370389e-05,1.486570206932214e-05,0.0001566295919039895,1.9517842534622076e-05,5.167741790046421e-10,7.946647304191146e-06,2.4308771440217924e-08,3.851833500156943e-06,1.6116856058623341e-06,4.4607969762466837e-07,6.438746500414538e-06,2.2890467299419015e-08,1.0267120487128523e-09,1.0535598820027303e-06,1.1435724500685751e-07,1.6525025126057358e-08,6.704475773888774e-06,1.9137472468955252e-06,7.054993331756521e-07,1.4318064658347396e-06,1.1461564337622576e-06,1.6488222070343284e-05,2.2809393929179578e-08,7.948076561348216e-07,8.762169021458988e-07,1.7419133246932006e-07,1.0504449043935438e-06,2.9958702185695074e-11,1.7617096670363708e-07,1.0008912143533166e-07,6.385459627722412e-08,1.0805628170018622e-08,2.999004184989218e-07,2.746593641411721e-07,1.053069842882337e-06,5.048097495574666e-10,1.8512649413437998e-07,3.452078383148205e-07,1.0246863801910422e-08,7.0546328778675615e-09,2.579021178839014e-07,6.508618780376452e-06,3.9374547232906565e-05,2.316575636207574e-06,2.4709123057409244e-05,0.0004256313784831711,0.0008334553047983917,0.00013764175451980165,0.0002177686126620948,0.0007537656985130425,0.0005951593278195055,1.3265968408671114e-05,4.289594534401253e-05,4.5472463537477026e-05,9.143838534542148e-05,2.334656184310724e-05,2.091733421094588e-05,6.646898702022952e-05,0.00030031967073407273,3.2166530763433343e-06,0.004772219467592542,0.0001446560579618783,0.00048152319620120565,9.59792124324288e-05,0.00453518628189542,4.723273670403927e-06,1.96162928212118e-06,1.4467488160807562e-05,0.00010836197335351017,5.4673754680711895e-05,8.061313236940038e-07,5.526774806696721e-07,6.87979377853587e-05,8.818941870325503e-05,0.00011657160070566164,1.088981485741769e-05,0.00017005413520632118,8.524571387802382e-05,5.907989044207085e-05,4.5598429695425935e-05,7.711137589350159e-06,5.951527990877281e-05,1.1126003229833259e-08,1.9958426984434396e-06,1.4692262872983974e-06,3.6637607832012975e-06,3.7565006317574756e-05,3.3109719632662404e-07,3.7412405765380186e-05,3.153904965191856e-06,2.190103735255633e-06,1.4070040510461013e-06,6.908105798064668e-06,9.455488497289721e-06,8.855894559456345e-06,4.498864609736586e-07,1.2317841975528765e-05,8.972856832656362e-06,2.886408401181484e-08,1.813607450706911e-05,5.177674557987899e-07,5.642757199719739e-06,2.4046152112155994e-05,3.327022763954801e-07,1.689168091445481e-05,4.015031683568537e-06,9.940985334466745e-06,1.75992463269381e-07,7.125022518650326e-06,5.645262617370861e-07,1.0378243968656164e-06,1.4222317679113416e-07,8.921029062136654e-07,4.627767289377971e-07,7.479769089879795e-06,1.60637228541205e-06,3.9932008322196566e-07,2.1062807054050836e-08,5.197296111258964e-07,2.533003676585821e-06,1.2711805243981189e-05,1.111619862825819e-08,3.126024197763755e-05,1.6079209035346764e-06,5.497969808310188e-06,1.1498176264446158e-06,1.2695031657017353e-06,6.632630000780182e-10,1.8825138894396076e-06,1.1068676157854895e-06,3.1214297455672835e-06,1.1927273591005871e-07,4.2647920306393416e-08,1.3997719729985647e-06,4.4395270624164596e-06,5.95944686443417e-06,5.122630530429717e-06,7.69962185431794e-06,2.7106806076648837e-05,3.945805043148454e-06,6.286676836309013e-05,2.8146844250009906e-05,0.00011424613159372043,3.9539464347093656e-06,3.0413058179412644e-05,1.0162661168156006e-05,7.577994431962054e-08,5.486238130458787e-10,5.000867320914537e-06,6.845688378387393e-07,1.8732020907741287e-05,0.00011516333337002749,1.0106288963029897e-05,1.3567550372073356e-07,6.53980010145716e-08,5.486148317856987e-07,9.8389943570254e-07,2.5211265013425077e-06,4.507694127742212e-06,2.254881014795984e-06,1.7001567398367001e-06,1.4159102064148499e-06,1.743247528995795e-06,1.0409955120138648e-09,4.5891687228127864e-07,1.4348581989231945e-07,5.341843618555941e-07,1.638540935600119e-06,1.2538843852105686e-07,2.168798548307649e-06,2.2950120794895668e-06,6.030651533706077e-10,1.3659398435006409e-05,1.5951279452863787e-07,3.520817197788517e-07,2.495019923998143e-07,1.2896490035885222e-06,2.7983333028558377e-07,6.913389638540934e-09,8.022689403919259e-07,3.800354915206583e-07,4.123089583085715e-07,1.856620857054736e-09,1.7166041033078727e-08,2.758494881405227e-07,2.600266904018156e-07,1.8401496859610234e-07,4.761598715319337e-08,1.1291750201536388e-08,4.746235804375942e-08,1.0881681866692361e-07,1.0043398934733716e-07,1.1107707864610461e-08,1.9928247341205463e-07,3.5682050536500753e-07,2.6603292013760438e-08,2.2314167891224201e-07,1.2285178652149398e-08
3N1P+1,N1,0.0,0.0,0.0,0.008312824049049095,0.014790268892335146,0.015258661763820403,0.240065852382068,0.009222490989486243,0.019105656130543824,0.01042579193729165,0.02718503047151688,7.346854021350602e-05,0.0012340647147579542,0.01846878045556699,0.26604285659989557,0.14467365046883973,0.13731188109343995,0.08383873585630708,0.0013741342303503767,0.007702872023252816,0.00175377619464534,0.02685805094396887,0.027833045941122236,0.0013254771838013824,0.015678113369194335,0.017082350873652175,0.006232188062860189,0.006734100861837122,0.014364279890543896,0.015451332204269974,0.003249953647253223,0.013131130027122628,0.005125448907890018,0.0006346900851061932,9.577313811703903e-05,0.006672444460185556,0.0016955427130391776,0.0025633784229732726,0.00029109190208842506,0.0013418658595441002,0.0005478828974192496,0.0002745855911476802,0.0009644103090389322,0.00015934023289432275,8.375096977930596e-05,3.699792667144486e-05,7.227640591933593e-05,0.00011843898559771304,0.0003138828572057939,0.0004454000158942151,4.4271045585020374e-07,8.44817257781294e-05,2.9776253267499442e-05,0.0013288602145156148,1.9051415383053438e-06,0.0015889053933624275,0.0016896858401667103,0.00044477703487677545,8.72581759465696e-05,0.00020848307768428498,0.0003141251461178385,1.7109091694500478e-06,2.7940767568956915e-05,0.0001865683170543253,7.454465781564501e-05,0.00018912750524546773,4.608052064902779e-05,0.00013667486447532795,0.0002627397381220753,0.006190871547548937,4.991713931090658e-09,1.450608347663973e-06,5.159403849752664e-05,2.056019227314465e-06,7.531697274298921e-06,3.1738241799139644e-06,4.4715053750365996e-05,1.603545105233195e-05,7.875992114492192e-05,3.176203775345776e-05,1.791904994075111e-05,0.00017237620745902404,2.3632253633998346e-06,0.00012358045832039366,7.066805456368286e-07,4.330852198908275e-05,0.00012141868683057666,1.9114085568094907e-05,6.416170699186097e-07,5.128006260646245e-05,5.41277871413115e-07,2.2734836683913073e-05,2.492328922976128e-05,2.836527678962142e-06,2.6054628702532057e-05,1.2473550072833461e-06,3.6745791778258763e-06,5.007843784099464e-08,6.2141939412008185e-06,1.9321369060243399e-07,3.973022459913267e-07,4.594745695030156e-09,1.6107063505188535e-07,4.7120761426100444e-07,5.111573195826224e-07,1.907134203804617e-05,8.687678354490913e-09,2.752349010926025e-07,1.924317317936186e-06,2.0150340560576296e-06,1.469671600862199e-06,5.585827009824129e-07,3.1131299595976714e-06,2.500605944533163e-07,3.6021807758856994e-10,4.108837885485883e-07,4.4965712131528335e-06,5.7801910591237515e-08,1.8511408426125087e-06,1.0311046483302277e-07,3.076760521913968e-07,6.693250842459975e-09,2.589497061222801e-07,1.900615935745975e-07,1.1193124560548995e-07,8.970821634424198e-06,0.00013511949405775603,0.0028155314515183605,2.7507314892982748e-05,0.0010182971116083905,0.004406520804297376,0.00011259068012003937,0.00029151078670031083,0.0020729739119240698,0.0008726992786405319,0.00011325314024834832,0.00010578929094706702,0.0008205500385114473,0.0014810238241695917,0.0016888199710547447,2.424529342182069e-06,1.547990475891936e-05,0.002507928812202298,9.129765534154899e-05,6.850513046607887e-05,9.11261678027131e-06,0.001255584420973399,6.985574184881216e-06,6.828228293898064e-08,7.703025063365843e-06,6.325451313404784e-06,3.3171360049877308e-06,2.683835949701674e-06,0.00021986524379746797,2.411118955092384e-05,0.0010013741228340756,0.0013248959058209664,3.2258190215461724e-05,0.00021156424287127606,0.00010396054510763975,9.742395180278862e-05,4.903523311927671e-05,0.0005607717620299546,9.405837910025916e-05,2.2964030007566194e-05,0.0005037870178365988,0.0005660717814541805,7.99862119338357e-06,2.033994837224995e-06,8.442537175623599e-05,4.079335432072284e-05,0.00013386364027079267,0.0003466174073376571,8.758983802259479e-06,1.1452447465920557e-06,1.2690719873198475e-05,7.220971973964652e-05,4.313156476420943e-08,5.501995014922656e-06,0.00010930376085838134,6.1946114202626745e-06,2.6340057466267552e-06,1.2882942761915928e-05,1.4328672168772982e-06,7.077955284096049e-07,2.1493356661128615e-05,2.369585238826133e-05,2.572621426999433e-07,1.1340283890604042e-05,1.6245974787665318e-08,2.140881302015174e-06,6.153330925684486e-06,4.5528941177153115e-06,2.8577707134047614e-07,7.4148758275605076e-06,4.299394904383469e-05,4.671365465758193e-05,7.150531391442172e-07,3.8200860087656e-05,2.717766488613549e-05,5.2456945454082415e-08,5.505247577808348e-07,5.635472755116666e-09,3.971514821010658e-06,1.6709548617654946e-05,1.0132546640839735e-05,7.52896388438451e-05,8.89663455039269e-06,8.337288068371862e-06,2.406508325947243e-09,1.260249543699743e-05,4.166450171538827e-07,1.9766001995158433e-06,9.976165271652349e-08,2.9768688292186596e-07,2.3704264942026043e-06,3.457591057909326e-07,5.570278633904024e-07,6.908976324382365e-08,4.609113588571745e-07,2.5380177770539802e-06,0.0001323909208514884,6.960856782178837e-05,1.5197587006632318e-06,0.00011217688675424498,4.3167170415969736e-07,8.399874601350277e-05,5.581704704615831e-05,0.0003118486959290401,5.187259771011199e-05,6.219360408898922e-06,4.428866883920968e-05,2.4747972960259546e-05,6.216331915886997e-07,4.411884635846519e-05,0.00010789993463466985,6.387823288056538e-05,3.4683596017437424e-06,2.553651903269838e-07,8.04745280680308e-06,1.0310633289378757e-06,2.967939278786247e-06,2.4162670407168463e-05,1.1285423076046186e-06,1.3054416259095092e-07,1.538727321115374e-06,4.038287260144102e-08,2.901472344385425e-06,4.35704518064739e-06,5.431963194801881e-06,3.0077526438354596e-06,7.99030794862432e-08,2.258005782351802e-09,1.1621592577171214e-10,1.5776022563862568e-06,1.061194391471787e-06,3.493192948234025e-07,1.3769788331785549e-07,1.1285365664193137e-07,1.03753505253934e-06,3.4073088284181097e-06,1.9397084627392758e-07,5.340525122132789e-07,4.73535002987191e-07,1.1180004975130942e-06,5.616889175996675e-10,2.1638210778718303e-08,4.5774765444761556e-07,1.4377445203272998e-06,2.847611213496748e-07,3.3831781198756516e-07,9.632132424997053e-09,7.990937200830217e-08,2.411748236674782e-07,5.375066938206885e-07,4.671487121576945e-07,3.3818335021251755e-08,9.606862680922035e-07,2.965786807251902e-07,8.382401839313047e-08,3.806041486420497e-07,4.4764875495317824e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.019934130967688368,0.00265120297319843,0.010191145939344448,0.27085078350352143,0.026926491940936437,0.0023395584230760935,0.0012130340931453265,0.01684074417591419,0.007772582428405617,0.030920447046528743,0.094797593035715,0.051159597753284825,0.2417413338646739,0.13032507518713254,0.0064248697877644645,0.043102909691541846,0.02351337756419225,0.07750372549678985,0.11849474991766451,0.021262909710860978,0.01635270704664782,0.008186387685984453,0.07420152875520758,0.0032273666007032187,0.0017819228824635935,0.016260934832243557,0.030908117290778137,0.0032699853503292964,0.005589763992364993,0.000255160003051369,0.0001554719203438193,0.005603352852201482,0.0035295656825891086,0.003276196876236259,0.003047736033214399,0.00016822694091578327,0.0003559056870083843,0.0011911110378686196,0.0005418580341536305,0.003573488981033268,0.0006011472237641424,0.0006661027933898556,0.0003229342003714386,0.005055152245313277,0.0011250926832953034,0.00022706837591757179,0.00452340039772503,0.0031000132916658707,0.00011464081378820268,0.002531501546977566,0.0001339926259000812,0.0041909565863651466,0.0003982001456082074,0.0005522927069079309,0.00020559006708698035,1.1002027791917612e-05,6.441780177102174e-05,1.6121308037853055e-05,2.3949565886027813e-07,0.00026354595943578474,6.055711317731749e-06,0.0003434924092811098,3.942608615981058e-05,1.391949289164529e-07,0.00038669578317040987,0.004947835438168902,1.1199043248311114e-06,1.5434646563505794e-05,0.00012464696614600257,0.0001124582189189205,3.5286953278923505e-05,1.8024577963515753e-07,0.0001029031378743106,8.658416010831615e-06,0.00010306530883985587,7.775301519674649e-05,6.689178173369115e-05,7.314121067047985e-05,2.6251886351413845e-05,9.041095751394224e-05,3.4920585862963094e-05,1.8837745134447914e-05,0.00020774890775321353,7.813922118238281e-07,1.277562278190203e-09,1.045310536262889e-05,3.5485421268077744e-08,9.602428796995355e-06,2.5371315790501114e-06,1.1393403211990005e-06,4.973359669424582e-06,2.9701101809109787e-06,1.2324528064766582e-09,3.894791324787761e-06,1.9229706715861994e-10,1.9181569221871086e-08,1.097268401495377e-05,2.1540859636015597e-06,2.8073717439625057e-07,4.734918694460077e-06,1.8894538946767625e-06,2.2684022300545337e-05,5.336600028549299e-08,2.3839118306057117e-06,2.2914034221166446e-06,1.800288789155502e-07,1.4140860495892582e-06,7.188481232489607e-08,2.286917477611894e-07,1.9534846273927542e-07,3.157013552801402e-07,8.988902067130766e-09,3.8286807613197027e-07,4.989271991107103e-07,2.022160596970579e-06,3.65824615045085e-09,3.015680647422414e-07,7.48972837083528e-07,3.2644573266793486e-08,6.67215092065021e-08,4.2683967516055077e-07,1.497811957351658e-05,2.041395205321095e-06,0.0013466134980699707,1.825407528421863e-05,8.83753234992568e-06,0.0017779557590498207,0.0003279185555333797,7.94737789799882e-07,0.0006275345778088415,6.549243025721907e-05,0.00023864626361036478,0.0002152492367224479,0.0003738234930108497,0.0003842226172754426,0.0011749703197523331,4.0357478782393486e-05,0.0007913208494914059,0.001121894848576499,0.0006583710822831712,0.0027775995260945763,0.0003684128542364995,0.00020626082514407784,2.6033460488239513e-05,0.00011688225418948761,1.4688430782339168e-05,4.402857323171361e-08,0.00013474167532057102,0.00019060405288073845,0.0002418058573672166,1.351450305930868e-05,0.00021634561625338833,0.0005395725828858389,8.791323840373622e-05,0.00013027565486201098,0.00015301287811153585,0.0002070344546352132,3.5215582739667184e-05,4.805726987955339e-05,1.372317419168212e-05,7.723940731252377e-05,7.070604131076408e-06,4.436681159991629e-05,9.997669697892064e-06,3.378706781020924e-08,1.0579028391966006e-05,1.760980451237515e-06,1.207594162044856e-05,1.4927166004152781e-05,3.3928254721260487e-06,1.6987058353734596e-05,4.799060806526256e-06,5.0445727075576485e-06,3.225845361942703e-07,1.1244038996327532e-05,1.509453788184345e-06,1.6887153567513025e-05,2.08362269127349e-06,3.3604475917048404e-05,2.1067325732815334e-06,1.8918075928020528e-07,1.8223907747305645e-06,2.7200649732606053e-08,1.3505725137363811e-05,8.355916533808738e-06,1.4552664140410343e-07,1.2466236474217851e-06,1.1129887487193457e-06,2.6423307986078726e-13,1.0522693667525118e-06,2.6353473494555857e-06,1.1790816056844733e-07,8.711439217323758e-06,1.0125826750417843e-06,9.66082472242391e-06,5.891405377322911e-06,2.0947688028627454e-12,3.186073627148289e-11,1.564732343695141e-07,1.2492415613962748e-05,1.1508341995813964e-05,3.946751732986087e-06,6.020084395119696e-05,3.519152683040261e-06,1.4327841499905958e-06,7.513909494605286e-09,4.334564382091344e-06,6.602782212095093e-07,1.7762272068733154e-06,7.665008450175037e-08,2.0590353577709664e-07,8.188986637014395e-06,4.453085429290127e-07,1.790924435418617e-07,1.1876940160249205e-06,4.0212855267895975e-09,1.7522653983359504e-06,2.2073983600989777e-05,2.423239475302097e-06,9.098518379424547e-05,0.000131435795443835,4.521988036909619e-06,2.0720803165730217e-05,5.0214176346319306e-05,0.0001359619219929442,2.6265245278711546e-05,6.527209943207879e-06,4.650783060600183e-05,1.9247899217145203e-05,1.9782444993232673e-06,6.18704402772785e-05,2.0261041532521062e-05,8.348646092892764e-05,2.2384323283830554e-08,5.0917634775160536e-08,2.0786414367535144e-08,3.1592336120489506e-06,3.5340359216817774e-07,1.0053335168791477e-06,3.876199567098837e-06,2.938885998116092e-06,8.063237914690546e-06,4.9701631881227115e-06,1.4220874922088456e-06,1.8781337460804792e-06,2.4279674830651743e-06,5.880255837809045e-09,3.577111429287072e-07,7.051713057926179e-08,1.9213491864178422e-06,4.514515032916222e-07,1.1865979861358511e-05,1.5263309478541487e-06,1.8014736369309503e-08,1.133910605854993e-06,3.994184023525804e-07,4.288649124273292e-06,5.554820157183116e-07,4.772782014050847e-08,3.6559690164139624e-08,5.779896459223721e-07,1.5696109376683864e-06,1.3378458341151145e-09,2.8170966448470836e-08,8.251917460455616e-08,1.1555484036307462e-07,1.368556343805949e-07,1.464833507824892e-07,1.4550151261616406e-07,2.9397982581613746e-07,6.968712580324166e-07,3.0003126649802425e-09,4.385259573247424e-07,4.853510149338547e-08,5.302909400484168e-08,1.909047808723585e-09,2.3674054272504463e-08,8.685763219773435e-11
