 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,H34,H34,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,H38,H38
1N1S,N1,0.0,0.024191790215471798,1.9022671385870993e-05,0.00021618570402770487,0.0013799854240195142,0.0001294690269129095,0.0002842976872388103,0.0003301111804228096,0.002398700992451097,6.182853183364645e-06,1.9597309950381003e-06,9.050505554220045e-06,0.00010996467194389348,0.00010224952341360283,0.00839254095763442,0.0014762673648349711,0.008220645403962834,0.001379305382736895,0.0012510701413880887,0.002261376688816652,0.008202772220808008,2.384393068233237e-05,0.0017074733714323997,0.0005827637995643453,0.0006199360304111057,2.9442268343338185e-06,0.00019821454092849855,0.00032922125748491293,4.87638590404571e-06,0.000584484693482823,4.1199504277833476e-05,1.0714574946529831e-05,0.0001885336333713461,1.6182969007294545e-05,3.153089886440141e-05,0.00020004069218071407,0.00027853198183347416,1.3632486298265079e-05,1.1380871294930373e-05,2.8255509654240285e-06,0.00018178288832060296,1.330394902021581e-06,5.981065991367274e-07,0.00013423268429627044,7.76291774824689e-06,1.4261704994744662e-07,6.218666914747928e-09,2.1087601854152815e-06,8.317057725215626e-05,1.7747213876262435e-07,0.00012765051078988954,8.044519201200195e-05,2.9246104474578427e-06,5.192074033197325e-06,8.72848320892794e-05,8.087494507424964e-09,4.322362072844976e-06,5.787865063133779e-05,0.000285977110876523,2.213764194181067e-08,1.5383212113029288e-05,3.82837726875529e-06,3.470159340102086e-06,1.5795715150090928e-05,3.745856872217068e-05,1.1567684277957735e-06,2.0206718365223253e-06,1.1723157479076596e-06,1.3661272722925721e-06,3.0825855068528085e-07,1.1904096000270314e-05,0.0002891381456064934,2.8440326924061843e-07,1.1303019031405626e-05,1.1015973403250001e-05,1.1429785360395073e-06,1.5042313692870124e-05,1.552256176196032e-05,8.139117082806013e-05,1.0236543659947195e-05,9.668450494038083e-05,4.158315086100206e-06,3.389016632937558e-06,2.0155960309575782e-05,1.3631702960315017e-06,3.638306353193066e-06,6.749529088689865e-07,2.7769036310409945e-06,3.718504254068833e-06,1.5187864979226973e-05,1.6262097383812346e-05,4.8443056506197735e-06,5.166053720362385e-07,5.0065454328951375e-06,2.533922342395911e-06,7.071193836027945e-08,2.1458445242927837e-08,2.0438137166012282e-07,1.6565793181655408e-10,7.891990436159624e-09,1.5294807220178619e-06,1.2647567666501658e-05,1.5249361018376817e-07,2.9408720245704956e-06,3.9693441168608956e-05,9.69965419095331e-09,1.4897323152851527e-08,8.935989734837335e-06,1.325712634225873e-05,4.1658803628941143e-08,5.3302809471800217e-08,5.7895497840299015e-09,4.985161755621803e-08,6.317007000822272e-08,2.636841602443596e-05,2.507381983818391e-05,7.193731982324536e-08,2.1099770988186606e-06,5.0306893761842275e-08,9.139412664449509e-07,5.501066496105267e-06,5.24914482991079e-08,3.497269076557785e-07,2.822340805508361e-08,4.087377547534743e-09,1.193734348592379e-07,1.098094259965876e-08,4.231538489052333e-08,8.855985667022281e-10,2.2017526910000917e-07,6.52034279902125e-08,7.976232963002872e-08,6.34946895616828e-08,6.614334857601989e-09,1.0007548345569717e-08,2.246040486930667e-08,4.6168624479037135e-10,6.499702998041812e-08,1.6047236872651638e-09,1.5619237903052863e-07,7.063399931617198e-08,1.5304089662215858e-09,1.2047506964263377e-08,1.1269902927546482e-09,3.252152852573076e-09,2.454354616765464e-08,7.732937401527806e-09,3.016400462740876e-09,1.422410411677788e-09,6.1302574128063725e-09,5.675618586220565e-10,1.550470862810016e-11,1.2800493998099682e-08,4.916857943015884e-08,1.1307743852384533e-08,2.0010331169828532e-09,1.2959784356780801e-08,4.391343422227578e-08,3.3486250661241e-08,4.2911138531387394e-10,1.0444622944305593e-10,5.736285890733939e-10,1.024297063834112e-09,2.971152768260765e-10,1.0930630928163154e-08,4.5675157434033054e-08,4.7220249488333366e-08,2.9598403505914916e-08,8.243894011883413e-09,3.3319965453415534e-08,3.182841024074179e-07,1.2077012092603923e-06,1.4348232024730123e-07,2.0528190258772838e-11,1.9923979133196212e-11,3.013475857738257e-10,2.053295755644058e-09,1.8554457970054727e-10,3.2141123540441185e-08,6.562449410552063e-07,8.851000488085958e-11,2.9618774100015344e-10,4.997992020250308e-09,1.2068075871951578e-08,2.0237678199919173e-10,2.702140955435084e-09,1.264362547992448e-08,4.778284434792113e-10,4.84214890406065e-11,1.3057440684249855e-09,2.4679147614392605e-12,1.0364090141656845e-10,7.602909413151338e-10,3.880959442703613e-10,5.092287563845943e-10,2.9267499535023944e-10,1.6682233372478095e-10,1.2931136161853374e-09,2.6113289308682397e-10,1.3862215819671064e-09,9.961431679528232e-11,2.02988641451185e-08,3.1599707295271173e-09,1.5433820332866333e-09,5.061268903983063e-10,3.771261081197963e-12,5.1179449567229085e-11,1.021895207342638e-09,6.174394329150346e-11,6.397116170120398e-11,4.281014986950993e-10,9.826717217720216e-11,2.876338234258924e-08,1.8720942573935417e-08,3.620317823305186e-09,4.855430502104241e-10,1.4825671357243664e-08,1.8729174655618408e-08,3.614690657904873e-09,1.875729016553862e-10,2.644912067140126e-11,1.0108303083455894e-12,9.523715149839518e-11,3.864791819907509e-11,1.3963166733965693e-10,1.1095413476880367e-10,3.295596684438351e-09,7.980169858257113e-09,6.305387323379819e-10,3.664846204287642e-11,2.2990542802858727e-09,5.570590877468362e-09,1.6509726918911838e-10,2.533823428851889e-10,1.6138645975161126e-11,2.2235491226041404e-11,5.045408535409024e-13,8.941114515437221e-11,4.994671343183654e-12,6.102969241084111e-10,1.3534548481963782e-10,2.139155519387259e-11,2.8217739256319874e-10,6.48756603993661e-11,8.264500195309665e-13,7.371458998761682e-10,2.95655944171358e-10,8.218714597774124e-11,2.7555735471196385e-13,1.4507533785401705e-09,9.562908798166347e-11,8.714640120643935e-12,3.055183050992838e-10,4.667259911883548e-10,5.90218984797275e-11,1.7503554161635293e-11,1.3214290772722848e-11,2.050226655114784e-11,8.440275145460419e-10,1.668879257010758e-09,1.8365442500112295e-10,1.7406720509427487e-10,1.0375318382216392e-09,6.113491934911508e-10,1.5261880648154147e-10,5.637197098007363e-10,1.9124146710680634e-12,2.4206031623563717e-10,3.258738556777274e-10,7.822612002605922e-11,2.9676261448230434e-12,3.4083846855992306e-13,8.605616219625745e-13,2.312816604899126e-12,9.023357616655403e-09,1.1471085192837904e-08,1.03175379351228e-09,1.8698376180736886e-12,5.921615420234616e-09,8.866790413009085e-09,7.111848887575434e-10,2.0106138975961585e-13,9.967027203572343e-14,5.794531521274848e-13,4.059808045298041e-13,8.070460966180804e-12,5.453415496958769e-13,2.7542412794900883e-12,2.532410578459654e-08,4.452479140937271e-08,1.1378184705534977e-07,1.8239112442586247e-09,1.777867475460937e-08,3.4764957579369593e-10,4.324266655864051e-08,8.508816984331702e-09,7.123687306709314e-09,9.120280419772087e-09,8.794559303026972e-09,6.822960729735428e-08,4.1304511200213057e-08,1.9376975746165925e-08,1.2834872331612956e-09,1.4936413883503974e-08,5.282453363619766e-09,1.0964396279788957e-08,8.197572176626977e-09,6.897545068440536e-08,6.067847246882252e-08,1.3732524140053215e-07,7.913422961358663e-07,8.67808350180077e-09,4.178423052003666e-09,2.8699697646183964e-08,2.1007319078725217e-08,5.105131178906319e-09,1.621028433707039e-08,3.845739637853285e-08,2.9231816078834072e-08,5.876836128848595e-09,2.4025095912705297e-08,5.614352982519222e-09,2.5175019846557234e-09,4.30910862547762e-11,2.8712809907460723e-11,3.8582620431881764e-10,1.117915843229511e-09,1.200468480178074e-08,3.1535748873379177e-09,1.781018346691532e-09,2.7011141767729896e-08,2.712397950688228e-08
2N1S,N1,0.0,0.0,3.125644996604393e-06,0.00529722300410862,0.02603619315986805,0.26765478350943495,0.001068954491678653,0.00725101515098725,0.04107512164081273,0.0008048703085421494,0.00010431962079948676,1.5366460134114135e-05,0.0034018636938859537,0.0038450239927072527,0.11591726911185596,0.16482476398039791,0.11166030536348792,0.16144021074298198,0.0036024290475387133,0.006141854811444691,0.08842885411241452,0.000744726671797924,0.017917525199957485,0.040786571564709995,0.18312584578090396,0.0003710449146892003,0.05283854706782076,0.019878756691904975,0.00023766755825205266,0.031142965904206843,0.0032170402053148806,0.0006685455282602337,0.00643894465313366,9.741626286929872e-05,0.00020962508252120315,0.002718214566898247,0.00983762449224912,0.00012759756250213528,4.4612385359243945e-06,9.867655168527278e-06,0.00023440741145686061,0.00016164338122814925,0.000263292078650057,0.002229192965744531,5.216674824271017e-05,8.963646517412549e-05,6.893890374870537e-05,9.575891984536788e-05,0.0019052938871046976,0.0003717019233473451,0.004346334787769024,0.0031443436046800777,7.180101415649176e-07,1.855518165738701e-05,0.00023544734305236403,1.7904092146636685e-06,2.135822717264091e-05,0.00020994808294849676,0.0045642539932058135,1.864326093592439e-05,0.0004086395289393252,7.531082437139958e-05,6.66437509870832e-05,0.00027061229389602204,0.0001904000098660319,1.0894506347058908e-05,0.00010126442269364766,0.00012006711357370747,5.1315332760815124e-05,2.49790248729731e-05,0.00028670696187926836,0.00255636510666557,3.5861594813280107e-05,4.1746386323371354e-05,0.0004418469332501118,8.400056334956219e-07,0.00022330754471999725,0.000199655378567698,1.0772187009067125e-05,0.00033578310898318975,0.0008966544010484689,0.00015289599257362063,7.421976775390249e-07,1.1645471440724364e-05,2.7229944585815957e-06,0.0003167037964102448,1.1693101424903318e-06,6.0740986000951125e-06,0.00013073761856485788,0.0006516781351164624,0.0008236364320364231,3.580086093979418e-05,3.0283327578928265e-05,0.0005970670959265512,0.0008826014884237843,4.121954641389536e-06,1.9253639592209382e-05,2.389494280397031e-05,1.4372052817179792e-05,1.427855590185878e-05,1.649088812039068e-05,4.4043181564035194e-06,4.077819675840644e-05,2.107061802103516e-05,0.0006987587555373764,2.464935268786661e-06,0.00015194444702792964,1.906621696079469e-06,0.00041788159857070184,4.5831580699484675e-06,1.6577591041677664e-05,4.040543791816731e-05,1.5348836552631084e-05,1.1931243790064272e-05,0.0006979495355632359,0.0003636829583109069,4.610290929907279e-06,5.225733741731631e-06,2.861867280934405e-06,2.81265644184181e-05,0.00021111203455381755,8.689267083639152e-10,8.315388352553299e-06,4.269432331227563e-06,2.8194478801868428e-05,1.687905144676094e-05,2.5451016327782128e-06,1.917442896237631e-06,2.9151578442299098e-06,3.323515434683344e-05,2.101819050226439e-05,1.3096748535001979e-05,6.053200163336214e-10,4.3890615097907926e-07,4.433706225270839e-06,1.071569398103378e-06,1.8997649378071912e-06,7.93181387237496e-08,1.0616741703550758e-06,2.8352823564503637e-06,9.924233932423476e-07,8.780940641273105e-09,1.62831022665344e-07,1.3417769761936427e-07,3.8555181380850456e-07,1.6799300350811563e-06,3.9939655560594645e-06,2.0731358687520185e-06,1.2633817902951705e-07,3.72918590452187e-06,7.781310928933749e-09,1.5975369960230523e-07,1.5519845497635743e-07,2.5615284511282255e-06,7.850006533693943e-07,2.7737598040644684e-07,7.582554060192592e-07,1.207394117574978e-06,9.420850766161948e-10,1.781795639921313e-07,1.8539303425768594e-10,4.8667746499475584e-08,2.1573088893056536e-07,3.689802596795744e-08,1.916858893835638e-09,6.357174049398395e-07,1.5440229721441767e-06,1.9176457421998805e-06,7.140493991641961e-07,1.2134120410678406e-06,7.788753104254198e-06,2.6092617151807218e-05,5.85778955031202e-06,5.246592049701349e-10,2.3197221921122946e-10,6.119723838793334e-09,1.1121443721506807e-07,3.3034834867606833e-09,5.208554254565456e-08,1.6562186237578658e-05,9.399858669212335e-11,9.93925608483437e-09,5.802286899836417e-07,1.0701924528788709e-06,9.413064550045647e-09,8.428790998493696e-10,6.165386361445258e-07,3.411483939785853e-07,2.3467393805987058e-08,1.1329954707761658e-07,4.629858052496161e-09,1.8074464813722102e-08,8.164028919566135e-08,4.15305712042624e-08,2.906785923073585e-12,3.6007676840199565e-09,5.7046748214162335e-08,1.0904005698364472e-07,5.269042091526899e-09,7.327700668469106e-08,1.6909568500977912e-07,4.491673699646981e-10,9.752950447250441e-09,2.0982120862989007e-07,5.2745963152744935e-09,5.341990183538314e-09,4.424917299239439e-08,8.800661377428298e-08,1.531998705672777e-08,1.914906899713742e-09,1.3120000641464458e-09,2.152729461357694e-08,1.1651057763018002e-06,6.758332276035617e-07,2.0353428409336516e-07,4.007206122480511e-09,7.592361459529684e-07,6.61389039091631e-07,1.5000165642931051e-07,3.4904656942558177e-10,1.8532286816252963e-10,1.3786620511879732e-08,1.3943529664217635e-08,2.947175792300527e-08,9.500353836955355e-10,7.360710263526471e-09,1.288604210003541e-07,3.344095524937529e-07,6.78873326442897e-08,1.351726286458188e-09,1.575173200762947e-07,2.668960035201451e-07,4.129276209852151e-08,4.3399270621691244e-08,6.301316801682333e-09,5.473650643850192e-09,4.024578226236031e-09,4.260507657782853e-08,9.242615561788625e-10,9.761345065584237e-09,3.2340574662725885e-10,2.6681701292829985e-09,2.1135204697486643e-09,1.6191362028905587e-08,3.491162914315282e-11,5.550280235411265e-10,4.596349967300739e-10,9.414747648150978e-09,2.444851876504117e-09,1.43440372024628e-07,6.585533007807953e-09,4.412736842596132e-11,2.53063010546839e-08,5.040966066793828e-08,4.777448214809965e-09,2.4920439045672538e-09,7.133849067031406e-12,3.5502711881463256e-10,9.251673960264384e-08,1.5133928998878332e-07,1.4683878113430637e-08,1.1914398356793754e-09,9.71831299878545e-08,8.993525613121278e-08,1.3459670711313265e-08,5.188840690451002e-08,3.222759836774003e-10,2.712249536074296e-08,3.110004720419113e-08,3.089032585279483e-09,1.0299356922871539e-09,4.499463024387751e-10,1.0398348848639216e-12,8.470557588680094e-12,4.108305153849301e-07,4.894596821181096e-07,3.262056802455504e-08,4.372648909622967e-10,3.2197210053652725e-07,3.9153520869916747e-07,3.092461930975787e-08,1.119992987241858e-12,6.929812279565795e-10,2.548901978371987e-09,8.61466453727644e-10,6.577162814380699e-09,6.613554148771073e-11,6.743094971284336e-11,1.5039276823891612e-07,5.45502047843982e-06,6.285586396703735e-06,1.0938626449075173e-08,1.7496782112047526e-07,1.700942949600659e-06,1.799625603648991e-06,4.841632379459782e-07,3.6051509755274935e-06,3.188086809657875e-06,3.2600197830134903e-07,8.109877496220719e-07,3.90967451679991e-06,2.191126152073508e-06,1.3109484853224274e-07,6.04974510487466e-07,1.1878502625961573e-09,5.467386543500652e-09,2.707053370354373e-06,1.6769744215494597e-07,7.548145219971047e-09,1.253848926907608e-07,1.691461295472152e-07,3.676113613515497e-08,9.429039771191583e-10,3.660997149879108e-08,2.3850601493791146e-07,3.3407100197280215e-08,1.955185626734135e-07,3.835593949563787e-06,2.0498077262232073e-06,4.014382199990507e-07,1.7319695406747826e-06,2.0225518544414456e-06,1.0874514502212662e-06,9.097314013217783e-10,1.0463296895579788e-08,2.5060519437403173e-08,1.1150533429926668e-07,1.0980034204077782e-06,3.9050048106226143e-07,2.1122389082250947e-07,1.4383254387517752e-06,1.1689826209249077e-06
3N1P+1,N1,0.0,0.0,0.0,5.156449962973042e-05,0.0011171700959016206,0.0006744236812523674,0.28955348472451226,0.00013782880580182066,0.001983920511726023,0.011494195762468351,0.00041202331813572357,0.04139089109464322,0.005796655121010019,0.0062567525829717585,0.20723621686292892,0.12846818278260352,0.07011805168892371,0.046396103534848354,0.012244594942871112,0.07915014529578368,0.26409801622337215,0.0006935441322228897,0.07060675176145415,0.035845922264923225,0.09240911126676066,0.0009817920825394566,0.03411348872015285,0.012018488243189074,0.0001279872157866624,0.02941716901491831,0.0018620782817158066,5.531892924803827e-05,0.00321876418552014,6.77141659037872e-05,0.00017040071101570575,0.004543533263198896,0.00867923038251206,0.0008766235566457503,0.0010147690898318906,9.066125727130725e-05,0.0009266164003549626,3.4593303879226767e-06,7.690287814110519e-06,0.01135881664658478,0.0007554748145999213,1.1984937094089432e-05,0.00015890290382358785,0.0003522736772592072,0.002049396288944738,0.0004908927587754519,0.0064933592231235515,0.0034651482484733265,1.3666636584641623e-06,3.87699232762273e-05,6.303753767156195e-05,5.8134483735816644e-06,5.1799889855486114e-05,0.0002841421881827344,0.001130821189147646,9.500740597534474e-05,0.0008211726661304652,2.3676517768578265e-07,8.525399614622842e-05,1.2616317413449707e-05,8.608705837076513e-08,0.0001435567926120207,0.0003430523828156229,0.000370373020248449,8.222729486284663e-05,1.3247896786472424e-05,1.5977248146725742e-06,0.0003867156897485735,0.00014784789660438058,0.0009116843379741724,0.0003619521092801392,0.0006409162462444051,0.0030298963744543883,8.360558221331971e-05,0.0032729578200174636,9.668425793307733e-07,0.0008899662812580367,0.0019923529057026546,0.00037478480997887864,0.00337858932411339,9.548762743527561e-05,0.0006803593762325644,1.8658471106158814e-05,0.000468214573683845,0.000780671534707178,0.0015697746178164884,0.002796539910722373,8.47810510649083e-05,1.1118291842748818e-07,0.0005355225978624922,0.0005797243155449827,2.71918664842552e-05,1.7787132375213233e-05,0.00017385346845188998,3.397833875640188e-05,9.319777302430055e-05,1.4919727384654635e-06,4.769195551634908e-05,0.001011054947372969,7.834841301068707e-06,7.794278031880708e-07,3.090201627298228e-05,0.00023413348299738956,2.019397409291912e-06,4.124021130369471e-06,6.025539158738269e-05,5.173118227119744e-07,3.93593678476023e-05,1.177404487906486e-06,2.563386201837048e-05,5.6517803329381167e-05,0.0028263775978931704,1.582426056856434e-08,5.949566759255731e-07,2.9229788153006808e-05,6.473393820982665e-09,9.755073020478733e-06,2.9327410295820755e-06,4.9779072721634066e-06,2.057023627877186e-06,1.254160000740967e-06,1.3221704154631198e-05,1.771950623341567e-05,7.440893600163534e-05,9.69989581989239e-08,1.2183828539402697e-06,2.1344053002358976e-05,3.371897072668162e-08,3.842555436062156e-07,1.4282552298627849e-05,7.424383331677831e-06,1.6315751622197894e-05,3.2932284721454153e-06,3.424406831875615e-06,1.0018085343510563e-06,4.647371567578773e-07,2.819593465375192e-07,6.552179154795112e-08,1.5037798117845114e-08,9.857839455840178e-08,3.88784557880939e-08,3.989634804746345e-06,3.981680428033485e-06,1.4902146405759709e-06,3.5056552945000874e-06,2.768979136735794e-05,4.951594689828198e-14,7.144696922978255e-08,3.4902989520801952e-06,3.662566359530217e-06,3.8682212100127344e-08,1.9185753119543847e-07,6.841607160801289e-07,3.943385276539146e-06,1.4685267739622532e-06,2.570119166378504e-07,1.1628413958408856e-06,1.7085066694733086e-09,4.5407798121566145e-07,8.346391484614912e-07,4.259494557068422e-08,1.1183193238117894e-06,1.0942759587351247e-08,7.952774416786212e-06,4.524422378082704e-06,6.799492746623059e-08,1.2897409362722101e-08,1.3552959199358838e-08,2.077599545735609e-07,1.3652005259601196e-07,1.24460146633254e-08,6.399668099899003e-07,3.386943814298604e-08,7.348224451142471e-08,3.940626038367867e-06,6.257709730839167e-06,1.3823939770674087e-08,4.87908175195173e-07,1.0418940998846438e-06,9.13339759378573e-08,1.3893292738487162e-08,1.4926405489390504e-07,1.3165170953399752e-07,2.4703458834096637e-08,1.0052229271195756e-08,4.77986552116505e-07,2.0677739520635896e-09,4.4197134840828767e-10,1.5480623627439627e-07,4.476888371129917e-08,3.332845111003735e-10,2.244318553223934e-08,3.664946346404463e-07,2.0874501238665744e-08,3.67001105061604e-08,2.353711003877379e-09,3.5634874606671474e-08,2.7049434958570373e-07,6.738330826649985e-08,1.1350063044979208e-07,1.689134507820711e-07,2.110864680826552e-07,2.679375010750107e-07,1.4907110523765255e-07,2.1139935135749965e-08,1.765509516360453e-08,2.598699033740104e-10,7.428556436650524e-09,9.881381752840923e-07,7.599979947592317e-07,2.097323026362119e-08,1.0303206732231729e-08,4.282282199952192e-07,4.1887232793413887e-07,1.743819266764035e-08,3.2501298763421005e-08,1.199917498695413e-09,4.374157280828683e-08,1.552150408201669e-09,2.3316222286240418e-09,2.7408475489210105e-10,1.580205299944737e-08,3.0762666813899386e-07,1.1252611864520645e-07,1.634848936227229e-07,8.735939083237554e-09,8.635737502871166e-08,3.605518257288054e-07,3.781603696850766e-08,5.028140703799977e-08,3.553106697751218e-10,2.6120708040977547e-08,6.451417178254815e-11,6.388949369551256e-10,2.8862577217125818e-08,9.009349355437735e-08,7.73114905427974e-12,1.425082274408851e-12,6.038874733604871e-09,2.369763762999355e-08,4.640161144209287e-09,3.986810881428937e-11,3.390936109681775e-08,3.669943371420459e-08,6.017542020231303e-10,1.5726460400600217e-07,7.23738269314822e-09,2.3121730752251324e-08,3.697378225808734e-08,5.424733329206788e-09,4.707371825674045e-09,7.3893540175618e-09,2.937783349921119e-11,1.4844125928448193e-11,7.072280494568872e-08,5.630050603500081e-08,1.4302868667215307e-08,1.4982948215447323e-10,2.938577514655094e-08,6.429256593776245e-08,2.6141755427033786e-11,3.1570962066851394e-08,5.036078221110074e-10,4.591015523303099e-08,3.501531309346717e-08,7.481815167409422e-10,5.401959324302652e-09,3.1460736238386744e-09,4.1379433213251104e-10,1.4954895100061094e-08,2.517841641846985e-07,4.821764152396213e-07,3.1595973837283964e-08,4.151548438358077e-09,2.6347516168812035e-07,2.8206809465913807e-07,3.216463229094302e-08,8.734450940295346e-10,5.754832166360302e-09,1.6775969502447197e-09,5.276623582517459e-11,6.117045536768728e-09,4.1366754466309885e-09,4.477053394680297e-09,1.0956209133272665e-06,2.3560327999661013e-05,2.129978815323952e-05,1.335050594519771e-07,1.0320597646718e-05,4.044445234274718e-06,4.2573348091323737e-07,4.93375660504114e-06,9.683890095590897e-06,4.656139555025973e-06,1.6670943203678235e-07,2.5907880674136408e-06,5.7965505229073955e-06,7.678166399793795e-06,2.457197008087775e-07,2.6090108105059073e-06,6.102601309176947e-06,9.765096806724216e-07,3.186876822569573e-05,1.8564778825336248e-06,6.173300542755555e-06,7.559961012759686e-07,2.572692607794025e-05,6.679543871346283e-07,7.359923821503855e-07,7.087512921000183e-07,8.261063255687873e-08,2.4417801114395843e-11,7.109687549800014e-08,2.467015300489095e-06,3.579447893642396e-08,5.323809126878132e-08,1.091162240207666e-05,5.130460660751623e-07,1.0787970516901169e-09,3.354854616333114e-09,1.717013273339063e-06,1.9628544190020136e-07,5.620065346434444e-08,1.9909283552888013e-06,6.071078573199884e-07,3.532940029415954e-08,4.091209677703489e-07,2.069295960804851e-06
