atom_numbers,value
N1,10.567790064548623
H2,1.9189802328745078
H3,1.9113830780704995
C4,9.625542739163029
H5,2.0828705541081973
C6,9.624525816411703
H7,2.070984298654426
H8,2.0772623092778097
C9,9.635923905721585
H10,2.054801377341414
H11,2.0748507427783496
C12,9.703652335391421
O13,10.940608401989554
N14,10.408769689738826
H15,1.9012860810368435
H16,1.900789101242832
C17,9.754394150504007
O18,10.945468361748059
N19,10.40403152444275
H20,1.8831604682035634
C21,9.59589120513986
H22,2.031451507687997
C23,9.617917103890482
H24,2.0886722225978365
H25,2.077179964292258
C26,9.575336598476007
H27,2.0914225499150056
C28,9.715036995357204
H29,2.093343058038789
H30,2.093212281433914
H31,2.0873734609879615
C32,9.728322973886465
H33,2.087566887072519
H34,2.0976960043429136
H35,2.0718850213910924
C36,9.73893481882019
O37,10.920118990174041
O38,10.922046165584977
H39,1.7526270235547305
