atom_numbers,value
N1,10.574768911454834
H2,1.9336663217009042
H3,1.925829624158367
C4,9.626178459186898
H5,2.0890193091063916
C6,9.553818535323078
H7,2.079409772506665
C8,9.648563546395042
H9,2.097932664062518
H10,2.1030066943776937
C11,9.721161803862977
H12,2.0800449384072857
H13,2.0853090508625542
H14,2.0891725308160236
C15,9.725957355588148
H16,2.091192014416614
H17,2.0898108687182986
H18,2.086769624456579
C19,9.705892427602773
O20,10.953552840786923
N21,10.380759354828438
H22,1.8815529812592477
C23,9.592864601290303
H24,2.044402610661512
C25,9.627528687511376
H26,2.059843280037115
H27,2.075356686857702
C28,9.764817400702823
H29,2.0566381349993517
H30,2.0740526350521495
S31,11.045377784323364
C32,9.840511469297722
H33,2.074643772440016
H34,2.0551430647040094
H35,2.0731572207613347
C36,9.74425641414762
O37,10.916618115844763
O38,10.904323441613823
H39,1.7532604252364958
