 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.02374378916696185,0.00012632802887146966,0.0019704383913639045,0.00016889148318677272,0.0003115027295392814,0.0002873606589890443,0.0033928191776018135,0.0005384282172122834,1.105029228593013e-06,2.06153104308493e-05,2.7010443646113824e-05,6.889150642234998e-05,4.311086044339607e-05,0.008239918622492848,0.0011108797152974415,0.001051874696963051,0.0019983681660953323,0.0014214276473722975,0.0014427245443418002,0.006442383190967016,0.0004814484686741505,7.281741010611853e-06,0.00020638947547468867,0.0004234196959345127,0.00012475506213113774,7.022509344362104e-05,0.0001897579977774011,9.828586429316832e-05,0.0005282682827356666,0.00026051807589388964,6.37078352294651e-07,1.6247749273778922e-07,2.2904823931968465e-05,5.592267488352398e-05,7.634841392656355e-06,5.439661255457473e-05,3.6126023561733334e-05,2.784476418282722e-05,9.883718203940184e-05,3.221141034193131e-05,1.78104852374128e-05,1.727347964108894e-07,2.851642200596416e-06,1.1235208249860129e-07,4.465216567378638e-05,3.1366820283373897e-06,1.0747210923423012e-06,3.9059400243735e-05,1.2498644318403862e-05,7.406057489500739e-08,1.2766371213723815e-05,9.91181428602328e-05,1.4678510731336303e-06,4.331478304919756e-07,3.480683726553302e-05,3.4768025884091e-05,5.199467857242013e-05,4.400127799075726e-05,3.1275319381518507e-07,4.238396244388154e-05,1.5650386639254332e-05,7.713704317652281e-07,4.2334109554009736e-07,1.8813798582151264e-05,6.531160730016694e-06,1.2564387702918012e-05,1.4514578456914506e-06,0.001058566949053541,0.0020983447935334354,0.008871238001838977,0.0004300337832094936,2.4774256397464e-06,0.0005000489989299695,0.0006602468678886808,0.00014587455761261303,1.698420035900483e-05,0.0006369902968152985,0.00035276093543196163,1.0681923519856307e-05,3.217759386858754e-06,4.7427914197373244e-06,0.00013078681344658172,2.4912378126185075e-05,0.0002945802884826154,1.5568359623685524e-07,8.617195312560222e-06,8.864192902269252e-05,0.00014615143569707278,2.080907283352751e-05,4.1072162320077155e-06,3.6361355676750584e-05,0.00016094632309260337,4.1337421247900075e-05,0.0001731090513497069,4.259850746646254e-06,1.661807521743941e-05,5.805086428761763e-05,2.4589602625746387e-06,7.959187385608857e-06,6.841907579380191e-06,1.2717350100333036e-05,9.196684939127842e-05,8.447157866631194e-05,2.5245414939201183e-05,5.67322213163024e-06,1.1519751355049124e-05,1.1406937084235125e-05,1.601519878646762e-05,1.3990627461685223e-06,1.4522189936694296e-07,4.550100615147157e-06,1.3917063132751206e-06,9.187554514122898e-07,1.6728673209731593e-06,1.6847170232647812e-05,2.3058652407259572e-05,8.059835692408868e-06,4.0600887096786664e-09,1.946233156191468e-06,4.312052219734852e-06,2.6713520589138895e-05,1.7370770943880842e-06,8.403667380030289e-06,2.6247940929646774e-06,2.244095896247744e-06,2.8030092413811047e-09,1.679940450693973e-06,5.969299959218688e-06,8.287499820847088e-07,3.9449232597243977e-07,4.202215905468876e-06,1.0384326181833714e-05,2.6080493098490365e-08,4.5586112906725873e-07,1.7658403628217911e-09,6.560321710313843e-07,3.1298186264905326e-08,5.946984582561043e-07,3.1624508234351367e-07,2.4031573447880206e-07,1.1375991640361072e-07,7.990875700025768e-08,7.604356061508e-09,6.386459878715556e-07,1.0411946391730709e-06,1.2936594279144842e-07,2.3510847513286137e-07,9.755467273997454e-07,5.492516170768624e-07,6.292233467597441e-08,4.8749117187441016e-08,2.0494564090256517e-07,8.429370612628162e-08,7.00423417043794e-08,2.0057837316067584e-07,7.524922907009568e-10,3.6680309067893546e-09,5.826099935823947e-09,5.102613276353196e-08,3.4546585836459087e-07,9.283093049816671e-08,1.9319656985317124e-11,1.0846035181089064e-10,6.071933400519924e-09,5.675887870815188e-08,3.3656416098537534e-08,1.1695555635071742e-10,1.2042145058899223e-11,5.87673176788428e-09,1.0659503502097323e-08,1.0586423737635187e-08,6.448456824070803e-09,9.795291550096508e-09,7.227885512328669e-09,2.552930089549932e-12,6.373601646458837e-10,4.881670956358164e-09,1.6562801130604043e-10,2.912581287262128e-11,4.796609709423194e-08,9.103668929810738e-10,2.5078481957763188e-08,4.559853605812236e-09,4.3440795627347484e-08,6.073731295686002e-09,3.9226458303787126e-08,1.7344031766342027e-09,1.2720212383410257e-09,1.7426324452896047e-08,1.7921211736826592e-10,3.2677917594092776e-09,3.675579174355903e-08,7.974051907666535e-08,3.643951740350815e-08,1.8346282715242523e-08,2.0435608760749346e-09,7.462357398679842e-10,1.1873956956565124e-08,6.798240481664664e-08,7.714543115433514e-08,8.648220517493144e-08,4.229576910930177e-08,2.214063199446059e-08,1.652548418107358e-07,7.453961226033812e-09,5.281572956761238e-10,3.061293685213684e-08,6.662325602313501e-08,1.934456283492203e-07,1.8088462949705786e-09,4.65451316378207e-09,2.0061395322734654e-09,2.8588797995610093e-10,3.127611525322038e-08,1.0468796096674282e-07,6.913416283893525e-09,7.409002300562406e-10,1.755548861837042e-08,6.049841205779671e-08,1.096040147530175e-09,4.114639184926716e-12,2.424233938591591e-09,2.8776422911214183e-10,2.333839510537672e-10,1.3195101261631592e-09,2.4181539534651186e-08,7.116293154751929e-08,2.8241297300724e-08,1.249208467779539e-07,3.5578084922605058e-09,8.193274947387863e-09,4.081006643730234e-10,7.760807774204181e-09,1.7756673909019582e-08,7.99240257309819e-10,1.1695487411866878e-08,1.2950539557410323e-08,3.328139153158105e-10,1.461414057823962e-08,2.3431564688536355e-08,3.852317276287209e-08
2N1S,N1,0.0,0.0,0.0018178554085017673,0.03202599483400359,0.0016088442483690457,0.27938824877933577,0.0044506224423424,0.05063856924099763,0.005244075166749962,0.00030364207193489534,0.00057112243006463,0.00042792833381066764,0.003290278394030066,0.0005886312504026492,0.10697959654069278,0.1483973486763932,0.003278646961527798,0.00416146747575441,0.011579937644731864,0.012795834921926819,0.06561979554809172,0.03553796856948788,0.026003393022344667,0.041931364968129436,0.1547356011989538,0.006529357626796406,0.00399827859107349,0.011800143356045067,0.006402064319391831,0.027318008238836677,0.00750354685975374,3.7957246752373663e-05,0.00010343140918589455,0.0003263834596798354,0.002122652060412289,0.0009730607284001991,0.00422955788014967,9.189624678240804e-05,0.0019376574356306797,0.0007986799274943834,0.0004088147696554856,0.00010836097475097617,6.05061132730178e-06,2.269293358225788e-05,6.945759032639387e-05,0.00010077003238473381,1.7670235690658842e-05,5.232247630182485e-05,0.001984080186676618,0.000879925508681545,7.534610429127397e-05,0.00010282663237726197,0.005927747791136362,0.0002568670612768109,8.110385113280216e-06,0.00010170670802445159,0.0005889789077806462,0.00042992575405387257,0.0007156433084163361,4.315888796035949e-05,0.00025206321080739613,7.284987145839139e-05,3.819878175104208e-06,0.00015222232608991249,0.001004901430236238,0.00038801304378965895,0.0006178104242686722,0.00013264423662384672,0.0029154497530732293,0.003982267817579821,0.08866282152174065,0.0039479986422819024,3.125342686649546e-05,0.03265634288976926,0.1901985142811604,0.016452324580945366,0.000658874447121871,0.03204649559870987,0.017182607564026675,0.0005540487596336074,0.0002816164904615448,0.00033964963807986415,0.003321102933813158,0.0002694798796993858,0.007560334380695366,2.6674823741856812e-05,0.00011227085217990762,0.001024069579109721,0.0033315996287157645,0.001162888050646238,0.0006894400232284603,0.00011935930851336707,0.001836919727140618,9.722459418215479e-05,0.0003178852857184111,4.559651719304725e-06,0.00012565615437298838,0.00028226670439845947,0.00013636371243119783,0.00010019143401618358,2.3066488530121276e-05,0.00012610246234912026,0.002495334254787096,0.001682744119025248,0.0009216560002838214,0.0002533131920445797,0.002468208570740149,0.0010193547671994985,0.0009701581793413183,0.0001964707192378956,0.00012205664420150697,8.573346934692694e-05,0.00010556311999954104,4.403341519254589e-05,8.361950001978258e-06,0.00018349155636387948,0.0007238635395068194,0.00012796387100655338,2.114365444505495e-06,4.239881019207914e-05,3.8915250458515516e-05,0.00040969656569833646,6.235968727885677e-05,0.0001946830317602899,0.00016159339936439032,3.235169424553597e-05,9.95282321714086e-06,0.0001351971884366865,0.00018557142987241093,2.0496121677204826e-05,5.567238403392238e-06,7.811334787355406e-05,0.00035393366939695525,4.080744526291369e-06,2.090224883444236e-05,3.643173246192788e-06,2.1026620178332678e-06,9.263016842453453e-08,3.032950472547924e-06,9.8956253036242e-07,2.1274983299290895e-05,9.284270465759192e-07,4.755044278770271e-06,7.077737471661294e-07,1.668239310381736e-05,1.4590491166366348e-05,6.428593648521996e-07,8.272705804834857e-06,4.5316426570352064e-05,1.8346925617862553e-05,1.507734169958752e-06,1.3239433629408381e-06,8.315060786578954e-06,2.742379400455519e-06,1.6384145382630777e-06,8.889731879735407e-06,9.296245906398326e-07,4.765223662328566e-07,4.344880806250728e-07,3.2860682301905086e-06,1.592539273165272e-05,7.258931143283576e-06,6.788860584805434e-10,4.3052361675677275e-10,8.881924258297147e-07,3.219502280327191e-06,8.117667968932096e-07,1.0945579020926743e-07,6.113813988406491e-08,7.673958202225606e-07,5.061563554953352e-07,7.479950350219866e-07,1.0834523396230367e-06,8.474428978555437e-07,5.440795052269465e-07,2.428746093130485e-11,9.484337892828876e-08,4.244086801996616e-07,3.2048619313940208e-09,6.062120139205263e-09,6.10600531913974e-07,2.2918790110182385e-07,1.2607058681446404e-06,4.8172742683760816e-08,1.1927291332369805e-07,1.3185828695583268e-07,1.5087647304845575e-06,1.575586308089072e-07,4.6497743455553575e-07,1.6738374764013741e-06,4.1031017472548115e-08,3.5637227124851734e-07,1.1407583011546762e-06,6.846434414953251e-07,1.5320964990017671e-06,9.303923271808401e-07,3.841227100842559e-07,1.7217816061787516e-08,1.5359316107854681e-07,2.8570021255447386e-06,8.762709691190196e-07,3.4567043050159896e-06,3.6396676570404907e-06,8.044471910828577e-07,4.516507696727956e-06,3.1557871338350196e-07,4.25783897028964e-09,2.801869481761088e-06,3.624488819076177e-06,7.111155083228127e-06,2.4784294616608804e-09,1.3492504915557646e-06,4.534548092571811e-08,3.2254476955984046e-07,1.4888943247193254e-06,5.17981715120186e-06,6.060998898327341e-07,4.630467476118838e-08,8.726485147825258e-07,3.2291602463097036e-06,3.330449427352278e-08,4.7590111629247644e-08,1.1912459152441102e-07,3.6223941624058398e-09,2.8138819496703604e-08,1.431541272189918e-07,8.251057104224913e-08,2.03092758921386e-06,1.0201555569189225e-06,3.8093008916106896e-06,1.4768209855020586e-07,4.82018694736297e-07,5.696948690570025e-09,8.603294823217311e-07,8.639373305641129e-08,2.0727597416225763e-08,6.463603101636295e-07,9.805398673012888e-07,2.7493946008760872e-08,9.772248767969671e-07,8.135063640501983e-07,1.5307135643460867e-06
3N1P+1,N1,0.0,0.0,0.0,0.0045722787719966185,0.0012040607043193319,0.0030393280965297365,0.2963806193926595,0.004455021586361241,0.0015888316925849466,0.03840479454422474,0.023096388509666443,1.7467945277349628e-05,0.005418977726801222,0.00020364488974911055,0.10489695929975973,0.055256737762297004,0.0024336510709750403,0.014505998725744984,0.005330637257418225,0.015225041031257547,0.06710230008540208,0.009679275330713999,0.001900157704393557,0.00908036904129128,0.04259768179241785,0.01804910835485818,0.0023849246075275943,0.00459797835579101,0.0034096992260583825,0.007876908288838802,0.00040172822891104687,5.9637034362403085e-05,7.911681199845866e-05,0.004053907643945642,0.0032170968839757563,0.0017678259607962765,0.00018853079694158836,0.001276834470689714,0.0003469543886689408,0.0004660962577687222,8.928443644862227e-06,0.0002673469607927803,0.0002558351962151928,1.475211906942775e-05,3.780304548350877e-05,0.00017814008975003404,0.00015637325477513286,1.8903542845283283e-05,0.00022737666103633813,2.4737893874249295e-05,0.00010082327483451614,0.0020914690267828107,0.0013352468496776737,0.004873380880807243,0.0030346812251895727,1.3933141985056352e-05,0.0010506648158372656,0.0001593642902824044,0.00013339273240564609,4.6519675876322e-05,0.006664131210987634,0.0066969904311309225,0.000127509325500208,1.034387666853931e-06,0.0010993565824843898,0.0005914571896723508,0.0024412133722506724,0.0010754343199694816,0.013625126769956086,0.09510701285571743,0.30651288910765473,0.021060988090674027,0.0010046697367163127,0.03880498440765745,0.1542153342004382,0.00742505090783796,0.00020389834309719745,0.032020866240803914,0.005389287871316872,0.0002923649768102887,4.801908741636218e-05,0.0002602545132341927,0.004261416851807365,0.0005641114877050768,0.004265441834794714,0.0002038600391016665,0.00012564469594900096,0.00414021479741411,0.0065071893188539676,0.00023392973970892683,1.1723206942093611e-05,2.6170908027811635e-05,0.001988997746713128,0.0011699477770976685,0.006131441904872137,0.0005438524147509671,0.0012954411110368547,0.0026767308484463292,0.00017987223647897288,0.0001172171189669502,4.5400136189810425e-05,0.0006690509938085398,0.0026284036407817624,0.0033144869219552398,0.001284866392125661,0.00040129573551750397,0.0006246970665011453,0.0012453198830781886,0.0003450848420603059,1.5616690526965016e-05,1.1247523208357535e-06,0.0007204670062268548,7.125633182014646e-05,4.5169800523270354e-05,6.187136010638028e-06,0.00044758570567715594,0.0006234741010207046,0.0007916245478853945,1.3426256084692056e-06,2.7728913826408075e-05,0.00015560907957468118,0.0006892629190358157,9.717230151684575e-05,0.0008506258428242486,2.912382390296564e-05,0.0002879657452081741,6.5604983960909635e-06,0.00011679836862810156,0.00029301470247755645,1.0524352616503307e-05,3.98223778330653e-06,0.0001732718046123516,0.0003458227468531305,1.0792533822190364e-06,1.582442582259702e-05,6.068346480869735e-06,1.0701634476362187e-05,1.7461457445744344e-05,1.602846652293266e-05,6.144952122877356e-05,6.248205825487574e-05,2.258053426040796e-05,1.6777400545953114e-05,2.837811378775257e-06,5.7520904399588346e-05,2.2591480393518992e-05,7.149349525725768e-07,2.6371216140574916e-05,5.093600341510296e-05,3.48469341187041e-05,4.7567281877825e-06,2.416003096250563e-06,5.205496997895409e-07,1.2673610867874885e-05,4.007969744534989e-06,2.5997474280892163e-05,1.09114026924928e-07,1.2435982954528413e-07,6.162401300358056e-08,5.140001148484785e-06,1.6701831908605413e-05,1.397110405410018e-05,5.196971741838752e-09,2.689521818588503e-07,4.4543981658762277e-07,1.9811136815484076e-06,1.4347357804034289e-06,4.536804927290916e-07,4.4059179415967265e-08,4.4649207575631067e-07,7.770435939136178e-07,3.2201420885336063e-06,5.27297758790013e-07,1.3365031155121443e-06,1.5624845077777394e-06,1.0863455690568458e-08,3.1488163187987084e-09,4.333211328422237e-06,1.0729977351076059e-08,1.3628340425064778e-06,2.122281905769796e-09,1.5877284109677703e-07,1.1829488313352954e-06,4.246096962923218e-07,9.094815727195282e-07,6.397633161014937e-07,6.241458021527535e-07,5.516812398020932e-07,1.9158786823680884e-07,2.446789661991744e-06,9.329501415855646e-08,6.62558071518049e-07,7.673914734773746e-07,2.3482820079578914e-06,1.178150901282038e-06,5.955715520755689e-08,2.1122373183857235e-07,2.954127031884468e-08,8.802439221966551e-08,2.65102115148963e-06,5.459685503250711e-06,6.599705793863819e-06,1.5783028217697392e-06,2.852661222796371e-07,6.714037982025189e-06,1.8570257669381363e-06,1.733474998211193e-06,1.944777456186486e-06,7.323078798027183e-06,1.4407112180370163e-05,1.514242422562262e-07,9.92662111398701e-07,1.914365110877725e-08,3.9719051558861906e-07,1.1567671864831652e-06,4.035493321730144e-06,3.032236377542574e-07,1.1201569005692136e-08,1.4034284179231804e-07,2.199804729929866e-06,1.7358199055905743e-07,8.851930721753831e-08,1.9585498933771817e-07,3.0561325292666197e-07,1.2511534031034444e-09,2.261150513493959e-07,7.489470243982055e-08,2.4528122346545445e-06,5.678137697806562e-07,5.628288879400145e-06,1.1379341913198004e-10,2.0070915507375275e-07,1.298200529298299e-07,4.688267467578555e-07,7.282218641435634e-07,6.303857746914332e-08,1.7128307925329267e-06,9.978216692907438e-07,1.671180971385411e-10,2.1943952510650178e-06,8.923549450479129e-07,2.7849853831973803e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0005420125936810294,0.03625509966921525,0.006481408766999319,0.11026625819520097,0.000794622728715666,0.00208838572472958,0.00183899547261146,0.0002614643355021151,0.0005261100832565369,0.0014709856072094851,0.1325815133942534,0.038262564020628886,0.0029749134335097516,0.01540036674353562,0.008838087492923474,0.001549232836635106,0.05621530708565459,0.0012692153101436787,0.002204021530832989,0.02176303693959536,0.012494873151110308,0.00011267597671582585,4.285054929331622e-06,0.013081247578275557,0.038982793690361506,0.026575866248614632,0.00866401780150694,0.0032777788198576907,0.0005381272167643836,0.01940870287271279,0.003020046416505995,0.012146427527181203,0.003533121830694874,0.0038804072617169005,0.0024586764628335978,0.000358841657402742,0.0029398580525872298,0.003684351641466188,0.0015315169154941355,0.002004214673420268,0.00027447562418014826,0.004292357876840791,0.001513419677778849,1.2923157187927359e-05,0.004404937123561936,0.004934508598144038,0.00044378553997526105,0.01606778593464009,0.004401648350724763,0.007415923595276208,0.0045690514892324785,0.004604018089436668,0.00023176526568624567,0.0012030567096426026,0.000751794983475218,0.0006224704590431784,0.0006578377973505134,0.0025534499978163705,0.0002042470032010968,0.0008517246896591057,2.863522454266132e-05,6.986408986398018e-05,0.0007265619645111521,0.0016991939018482505,0.0009390404951985509,0.004744508105011924,0.020532561272636585,0.000791207652430792,0.00016921019443305596,1.5126885859473305e-06,0.0012699252663597171,0.03167240935724758,9.868381959643457e-05,0.014811169700149618,0.04693941598105722,0.0002100634681807545,0.0010099058528347804,0.006282558808653249,0.0017074356239743516,0.0013124063331444447,0.013704168272512529,0.003807788064504436,4.538421769550993e-05,0.00042604545415070305,0.0014218008621802447,0.0003815164578191421,3.3825114629237873e-06,0.0012768090374497554,4.6498124817162534e-07,0.00013131299988744516,0.0005863167799780022,0.001159390886465106,0.0004727213659052598,0.0005329500856290359,9.194096449949285e-06,0.00014485149856313662,3.0322967757179242e-05,0.0004110596010038492,0.0038058847211797087,8.739157197323877e-05,0.0009006571967162813,6.20502822030744e-05,0.00038080596022727065,4.2530134193974334e-05,0.000138619736238077,0.00016254979040764006,9.559340852227649e-08,0.000412865086896419,6.7869778546114645e-06,1.6437353684173317e-05,7.217250361790661e-07,7.176756681381846e-06,0.00016767269229323034,0.00012948045471894432,0.00014220859558378152,6.083058798900254e-07,8.649564528218079e-05,7.765094225398173e-07,1.6907601218196788e-05,1.1203560609018837e-05,5.746498151859569e-05,4.659688772212789e-05,3.2722261005924125e-05,6.171053337666876e-06,3.3395430053762e-05,0.0004921292847321901,1.6597368017734482e-06,1.5503499960267675e-05,2.0770518894153156e-05,2.7997102387544714e-06,2.4751874510897665e-05,1.5786562568287366e-06,1.3938816404657217e-05,4.21124957128427e-09,3.265656442019704e-05,6.994998225096083e-08,3.944600195571191e-05,3.024602384993358e-05,2.0753066656720165e-05,2.556599435044049e-06,3.05765113890466e-05,8.987303867780128e-06,9.330972683407879e-08,3.073836146505471e-06,2.464078916020185e-06,2.576624547945272e-06,3.163810545103729e-06,1.0110723680512024e-07,6.559101723979666e-07,1.2972229734842244e-07,1.1252203724332333e-06,1.2586537563308298e-06,6.908314831299833e-08,1.6804313496265877e-10,8.157057396207534e-07,2.644531529094607e-06,1.643265523654236e-09,2.02028903428797e-06,3.017187610865335e-09,4.4168681601064463e-08,1.6718361952605676e-06,8.615674218503955e-07,1.5294414623667762e-07,1.201972912312499e-07,1.5678831166709983e-07,1.4845447493527786e-07,7.696093407005833e-08,9.277814505548321e-07,1.692027029598364e-08,9.555401891958581e-08,8.616682487527783e-07,5.431162453106708e-08,1.7478911740198555e-07,4.387173729192284e-06,3.7551218357023686e-08,1.6467093826300072e-06,6.560304348646184e-06,4.73235135522998e-06,2.257925491022661e-07,1.2660072810088963e-05,2.0451857537295837e-05,7.454852624100283e-07,4.5556711292249474e-08,5.3562846824561916e-08,1.5760910612172552e-06,8.712504051544556e-10,4.3965170792859e-07,1.9250917770996523e-07,1.188180265287997e-08,0.00011968077332680238,8.916915579249007e-07,1.174559364436334e-06,1.4383081987645596e-06,1.634279516160575e-06,3.681672227084931e-07,9.601983925744406e-06,6.70671749247731e-08,8.97488830808868e-06,1.3392668213096925e-05,3.4071980232752708e-06,3.116470126851567e-06,1.7935448708428225e-06,1.6177829298413826e-08,1.8563432964135984e-06,2.5067006235168776e-06,1.3409897814398164e-07,3.574091784752653e-07,2.239261347014576e-06,5.1303182369011324e-08,4.307711796158742e-07,5.01163767374635e-07,3.0350745237051058e-06,1.4633016802712007e-06,5.7241752227099596e-08,1.230794113737943e-06,5.033332789672329e-06,3.353087194568616e-07,5.030405225703305e-08,3.5422127098172496e-07,2.90542764735946e-07,1.616732063780546e-07,1.0167956698836633e-08,2.9627532205367402e-08,5.777725227140706e-07,1.0359881921218062e-06,3.7160768973087954e-06,6.084368564529541e-10,1.0146923168363742e-07,3.939416348686109e-09,4.133717412813098e-07,8.314731569925016e-09,4.5021890660024155e-09,3.470745020273114e-07,2.3081042543893204e-07,1.0751541323905656e-07,7.573365399249354e-07,2.2814612155031e-07,7.076087187307678e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.00397316836335504,0.0016333595406843315,0.00012666257506044332,0.29150988238144526,0.00010780482828387505,0.000336797522345611,0.027568105984052238,0.002723556398679605,0.044261907390015676,0.2527916658702125,0.15749689056932636,0.010746448385868135,0.0758546494270651,0.06663765817361922,0.06101255165524888,0.2262867734246825,0.02748175925266949,0.028887843782877898,0.02682524508957229,0.06763216316652887,1.1473613150236872e-05,0.008042365018980258,0.01643449438687372,0.0013398795517056694,0.013009895375354574,0.007478505155351645,0.000992723984837962,7.172244011988127e-05,0.001825106650303443,8.051477209392033e-07,0.004245525688487017,0.0010476628359485929,5.727327631177559e-05,1.3686745056418204e-05,4.079236197718217e-07,0.00024843639025506903,0.003945401280543992,5.126832469004583e-06,0.0022811861824811874,1.4235645918292406e-05,0.006324375775774271,1.0008491155844013e-06,4.835522044999152e-07,0.0039608422387589215,0.0017326350563009463,0.00012201466469097255,0.004516474525484426,0.004253020691387999,0.0010881462530640817,7.499792258336413e-07,0.0008816930345956209,0.00012249584469570252,3.039265365867294e-05,3.494111013413459e-06,0.00010593013533610751,0.00040992425184138703,4.298880378206249e-05,6.253288775681654e-07,0.00021828097065390573,0.00026515137228866337,0.0001941239292286845,6.719381292707993e-06,3.0519985534382954e-06,1.754700054923397e-05,0.0002049982247824822,6.989784145083888e-05,5.126270717825676e-05,0.0005807703451434776,7.756435588923694e-05,0.001499189461957151,1.1596571145133794e-05,0.01370743876454883,0.0007021958205277734,6.365321564905102e-05,0.028633512443515752,0.00033782698231710206,0.0020481051724787758,0.004740743217089616,0.00021290896400127934,0.0008531303058347817,0.0006669176072358063,6.123897824150681e-05,0.00018057471787225055,0.0012369186874314764,0.00034839512326589883,0.0002889578092299949,1.6212233486800898e-05,0.0008165378094138198,0.0005124577665909236,0.0009256019271828286,8.429579341440174e-06,0.0003792034296759006,0.007611098442514619,5.974143513221009e-08,7.28071033639921e-06,1.3491122595965521e-05,0.00029744696161460027,0.0010381983381826387,0.0010232117214457048,0.0009295392845163342,7.346616749659418e-05,9.261132343407752e-05,0.0011178180991411324,4.813585771179518e-05,6.302268021940449e-05,3.5319786776844e-05,4.839365024711384e-06,1.4194665665101525e-06,7.515271656899358e-05,4.300243934918235e-05,0.0014015780469516237,0.00214932119456801,0.0017660829322108107,1.5990438908097815e-05,0.00020662961473894015,5.937992960003413e-06,0.001142122667221912,3.0698408615137396e-05,0.0006399495233806451,1.6362990367335684e-05,9.40397351198996e-05,2.457922589682582e-06,9.97164734939382e-06,0.00029171846420705805,0.00042500008285895063,3.102405097488159e-06,9.65554514023026e-05,0.0005395492823918602,3.290987653503663e-05,8.243971216792545e-07,6.321660085184533e-06,9.243840561889982e-06,4.7109172913728514e-05,8.17297843802578e-06,0.00012762779230035548,0.00012178221614145279,2.1211891132466576e-07,1.8630371636518817e-06,7.132349552296802e-06,2.8584558759536804e-05,3.329965863763107e-05,1.6479267317404123e-06,5.826617629667297e-05,0.0001239603683913515,8.018358403338866e-05,6.140010045729838e-06,8.308136540069455e-06,2.706022329768132e-06,4.405981803623504e-05,9.135263878690125e-07,5.120047636175684e-05,6.922276085674639e-08,6.938372405507209e-07,3.396202525651759e-06,1.4843151141530342e-06,3.424746125135769e-05,2.4901925761433574e-05,7.316767369758281e-08,3.2453140139665493e-06,5.107222813105494e-06,3.797770209423845e-07,2.659966483964382e-06,2.3302207519115825e-06,4.4063528292781484e-07,3.845841618499435e-07,2.0539507801231593e-06,5.44560167803354e-06,6.402303989183622e-07,3.3720334167153254e-06,1.3918378420907374e-06,1.3715668822911198e-08,5.940346881061487e-09,3.122269790267751e-05,2.5461025510153945e-07,1.2387378451883535e-05,1.277977857272461e-05,2.2491752016406963e-07,1.3611413507419456e-07,3.954894470581394e-06,1.085087575347643e-10,1.067348330252571e-05,5.267384168838873e-07,3.211506323097524e-06,2.707881567864945e-07,3.2137606480464598e-06,5.803761249367767e-09,1.833770174819449e-06,2.2339422143247134e-06,3.2818690062885736e-05,1.6729502227974535e-09,7.031438320481698e-07,2.204793507765146e-07,2.3592925249005248e-06,1.2189020903718983e-09,1.0457628478732772e-06,5.96701394517396e-06,1.8221216597780199e-06,2.709929503907915e-06,2.05393200225501e-07,8.253557446380455e-07,1.0154656582272992e-07,3.994937713969193e-09,2.718247806843266e-07,3.8122988479383224e-06,1.491204012471492e-05,1.3767600566261251e-06,8.071138291043667e-07,1.0973000286185197e-11,1.2683852190775724e-08,1.4411179072304492e-06,9.210554052785369e-07,1.0409391864030226e-06,5.189563134777586e-08,1.1469559835219911e-06,3.466759830317301e-07,1.3374340031013787e-06,8.603243009108752e-07,1.7109123584546637e-07,1.1854803354527377e-06,2.5895891431204632e-08,1.342932920422868e-08,5.069670305779539e-08,1.4485445856138313e-06,1.5025856159311957e-07,2.8954208137754733e-06,2.9986317162666865e-07,1.7819725428580568e-07,3.658845582066306e-08,5.0429866949031066e-08,2.519627626540455e-07,3.0369859427281654e-07,1.0357793804871562e-06,9.518573462763413e-08,7.650797084757244e-08,8.625814651441743e-07,7.967738873126962e-07,8.920018996771972e-07
