atom_numbers,value
N1,10.580906176841449
H2,1.9227890258281874
H3,1.932512770459128
C4,9.644255855062958
H5,2.044484538785189
C6,9.611923575323436
H7,2.0785890528906306
O8,10.994868506350342
H9,1.808191298497168
C10,9.737062079689958
H11,2.0690750960702347
H12,2.09423680728072
H13,2.0962089173702623
C14,9.709836656780833
O15,10.959205150639368
N16,10.388957476892806
H17,1.895429609970498
C18,9.592624495702582
H19,2.0368233274829985
C20,9.614062297590761
H21,2.0647271590636818
H22,2.0622530298880006
C23,9.64838935215111
H24,2.066862319206888
H25,2.0579260985744847
C26,9.700783574605587
O27,10.924507480597493
N28,10.44196400722363
H29,1.8914220858724882
H30,1.8856628901236754
C31,9.744112183573554
O32,10.910064315177173
O33,10.908588814329791
H34,1.7507859416398608
