atom_numbers,value
N1,10.578918847117308
H2,1.9339064909135155
H3,1.9244377662769265
C4,9.626440862698757
H5,2.09201429698675
C6,9.631814868678285
H7,2.060802724198729
H8,2.0808059993068353
C9,9.771378156874567
H10,2.077341332310127
H11,2.0652774557863367
S12,11.132660506259693
C13,9.837344961424453
H14,2.077211360455487
H15,2.0561110154460494
H16,2.0755683836342085
C17,9.752727029530448
O18,10.9540747312886
N19,10.411956788468013
H20,1.8859066310746364
C21,9.587192654044408
H22,2.029267182356861
C23,9.615914220998448
H24,2.0903093995657867
H25,2.077354646731968
C26,9.573095167719574
H27,2.0920362790064377
C28,9.715528201955781
H29,2.093654254064795
H30,2.093766168162679
H31,2.0877595740643837
C32,9.722496896643527
H33,2.0704112058039588
H34,2.0882047268566213
H35,2.098125258748248
C36,9.723052450941708
O37,10.891736709142263
O38,10.878015174172035
H39,1.7546092655221976
