atom_numbers,value
N1,10.555968198595856
H2,1.9235804528783493
H3,1.9405159543018011
C4,9.625610283415377
H5,2.0486881739134084
C6,9.62074756929138
H7,2.0459081471936744
H8,2.0860152162500754
C9,9.572957558981292
N10,10.39947586949821
C11,9.613170891986034
H12,2.0596950125678397
C13,9.657726642531795
H14,2.0702460282437936
N15,10.348886060022942
H16,1.870149458025594
C17,9.749185635973316
O18,10.949934369594745
N19,10.391885703712823
H20,1.8804954941744019
C21,9.601763453350635
H22,2.031780963386634
C23,9.74472242480282
H24,2.0452477753846257
H25,2.0434280432100502
S26,11.09550930677868
H27,2.1199902481478814
C28,9.742096076800676
O29,10.91596673945253
O30,10.9011031201751
H31,1.7538073385499502
