 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.023510503512642167,0.0003713856615306099,0.0005280742024778018,0.0011023033867307852,5.357260159644106e-05,0.00037871700546920906,0.0012020720323653311,0.0024224558275329766,3.2800840697733147e-07,1.569445180096829e-05,1.724490326432404e-05,2.9404945034589014e-05,0.00013246315384843332,0.008031311812238151,0.0014400670742380495,0.007934888026114972,0.001316233725305982,0.0011372852848604842,0.0018873658982760944,0.0027187607221101917,0.0016056132289412606,0.005305104598706478,0.0005905304764908248,0.00012906005515156416,0.00014056999538247794,0.0005282314381720443,8.895292354699214e-05,9.279929042355084e-05,0.00032003459338453277,0.00015706908992346724,0.0004906201015950629,0.00022883946037266512,1.3012224980291087e-05,4.206146785051823e-05,0.00020909828700110822,7.405480460631608e-05,0.00010777403217243631,3.659806717681846e-06,4.554083851360247e-06,0.000191295463097374,0.0001103417328236489,8.337827627591388e-05,7.593383491377725e-06,6.235057543652056e-05,3.200265442210304e-05,4.895383591427271e-06,3.799083577632478e-05,6.687514190151234e-05,3.7730690620629836e-05,5.5799988042837256e-05,1.2712120889268874e-07,2.406865552778692e-06,1.128701207146754e-05,4.677945422712493e-05,3.5256850461684586e-05,2.2730422547634355e-05,4.0891502882667297e-05,0.00013226232621033063,9.798522250448194e-05,7.001204144563289e-05,7.903964722277834e-06,3.808684024519948e-05,1.0767204280615061e-05,1.047786755425939e-05,3.333795988713639e-07,4.075890486232581e-09,9.997745538115055e-07,3.0377159165317913e-06,3.3813791437686813e-07,1.9418721235453518e-06,2.467562489893993e-07,7.881314587621091e-07,3.899469879886652e-06,8.532863909893607e-06,8.802398392404598e-06,1.4174940460964791e-05,5.6870900901451193e-05,8.850979749452925e-06,6.177141016772136e-05,0.00015269178163035413,2.0041869899845022e-05,7.651905944427995e-07,7.32282987581101e-07,4.331686411840341e-06,1.67929949416723e-05,5.942683286713768e-07,3.488833200115948e-08,1.4567879569327147e-07,7.231568168952762e-06,2.3113682170228245e-05,5.445827566674666e-08,5.354048675521028e-07,2.5820667628462246e-06,3.588551813615837e-05,1.0621608896033141e-06,1.0854426882311863e-07,1.387389222604063e-06,1.3834190965011928e-06,1.923205892179203e-06,4.934880823426191e-09,1.9030273055165026e-06,7.621604057428399e-06,4.505269559640368e-07,4.615054445489264e-06,1.9456783673099665e-07,3.041700745942677e-06,9.383755106728842e-06,8.962414803637131e-06,3.1683305509733195e-07,1.2905174946453712e-06,4.57593453961902e-08,2.4539267886869442e-06,8.395982337705554e-07,6.346756009634191e-09,6.177865544021444e-06,9.41099237983245e-08,1.823199369255235e-09,1.2874405097562658e-07,3.2017414475227213e-07,3.649631092894623e-07,2.0686683388504434e-07,2.0692239699471315e-07,6.797395535329542e-09,4.966997098065917e-07,5.86732873120166e-08,3.559260774999018e-09,4.9855309075530485e-08,4.697582237089826e-08,1.2093464479834282e-08,1.5348729776043513e-07,1.066428279017373e-09,9.172412829272503e-12,1.5809178410819413e-09,3.2309651842865605e-08,5.3154112888975646e-08,1.2686021122476632e-08,5.82781822799916e-10,9.654750332543927e-10,1.7325875401041912e-08,2.6485671655862575e-08,9.468583694882682e-10,2.6028632305052923e-09,7.116846001409272e-11,6.534476154618218e-09,8.145192270658796e-09,1.5362120464601503e-09,1.9804307083148842e-09,1.4035009821000699e-08,7.583276651068616e-08,1.681366290640085e-07,1.612252287230831e-08,4.497915928602936e-08,2.035082768969687e-09,1.1730664217779463e-08,2.169897106440999e-08,3.5593972214087444e-11,1.0924870730288916e-10,2.3974572327389865e-11,8.133945211818983e-09,4.188516825043287e-09,6.233080718232031e-11,1.2228150714221897e-08,2.94590926652738e-07,3.290073768980051e-11,1.8929248168930712e-08,1.0047990950390329e-07,9.143533930000558e-09,7.512361577255433e-08,4.8632451399299725e-09,5.0211195201654846e-09,6.446350120370425e-10,2.3560540851619294e-08,1.731288723494373e-11,1.5941215569803546e-09,1.2817770733697387e-09,7.813831248704162e-10,5.536852087928423e-10,5.319102935885667e-10,4.365193762012609e-09,3.576526630411081e-09,2.044326929961926e-10,4.215214888247942e-08,8.926838446221552e-08,5.953201285546772e-07,1.367039510480339e-07,2.710942965666874e-07,1.069079094140335e-07,1.2146405836688245e-07,3.124672731669165e-08,1.1229139840196467e-10,1.3090084993727658e-07,7.987343952908788e-07,4.814920073759055e-09,1.6512961026338147e-08,2.887084411540286e-07,3.052240682421825e-10,3.313985791342233e-08,7.884083713244339e-07,7.154925651953192e-08,4.492692613933258e-06,4.205273462787318e-09,1.146966569498531e-06,2.2751950736754623e-06,9.623488708365713e-06,2.6191647295448206e-08,5.5214690999338956e-06,2.1388312254622122e-07,1.8381397570710334e-08,1.4780162804761687e-07,1.676933067407127e-08,6.827771784068126e-08,1.2527147916219228e-08,1.924365045091747e-08,2.7451193851391054e-07,2.821848577028163e-08,5.364356465697995e-07,1.613718048076862e-10,9.797409750156305e-08,5.6154674243913405e-09,1.376461893354275e-07,3.2306796127201665e-12,1.6404224090216246e-09,4.151510801797542e-10,1.2356094619692115e-09,2.199542672998156e-09,3.0602298473070277e-10,2.973281620910484e-10
2N1S,N1,0.0,0.0,0.011400704921799676,0.009995940129943648,0.019401196383651342,0.2629896884847498,0.013939395031937973,0.01898431986687754,0.03741953740871873,2.9539503778597265e-06,0.0008958979838578074,0.0012958949233832229,0.0006746698130792872,0.0031237364842922055,0.10798616891122492,0.1610115483030592,0.10620735474679943,0.15838528957963938,0.003203225425507661,0.004028047982678196,0.027933717226801047,0.013903613635132483,0.05347319298664788,0.03850513982792858,0.06018439618589788,0.04302652442374022,0.14118473981843582,0.0044829258136291905,0.005083949117071329,0.015381781011953866,0.009332901660928927,0.024266117355795203,0.006682040539127243,5.999717849647368e-05,0.00025490596463151327,0.0031618074059873713,0.0028955225517224292,0.0031465193505804123,0.0010370063710296584,2.030002522346308e-05,0.0013797514586211257,0.000964157689110845,1.1417317811179828e-06,2.83341541813531e-05,0.0006851031203083391,0.0006941663721633518,1.7032594412880186e-05,0.0009167716081617261,0.0012965820424035712,7.049855580687492e-05,0.0011386652130340735,0.0003873227627551046,2.1211106917551348e-06,6.065327686077815e-05,0.00021160264340647217,0.0001661863183171075,6.895290053066105e-05,0.00040210546112984247,0.003312926491402912,0.0025761425806187788,0.0011889534507636412,0.00010662703036024013,0.0017433163545717,0.0009215200335392915,0.0001339024045008408,5.085281747452264e-05,3.758272700604692e-05,0.00010037283974395628,0.00011555873327884214,2.199275439540571e-06,7.632642880350815e-05,1.4237690974194805e-05,5.2631372758016326e-05,2.490300428092951e-07,0.0007771267764544731,0.000581737607752153,0.001244297438709463,0.00022109195285668903,0.00221930108057089,0.00012937046985328493,0.0002095292477410915,4.722115043298558e-05,1.8212911665482778e-05,2.3050753527043e-05,7.524914025225371e-11,1.6776621141190162e-05,1.085196309924541e-06,5.5764485158427135e-06,4.0461157657656344e-05,0.00019850894852657675,0.0008009954180887568,9.688476301228377e-07,6.644353479901e-05,0.0003167356507995933,0.0014779319825781734,0.00013287978136888867,2.7943646520700582e-05,6.337626351782255e-05,4.736573685448775e-05,0.00013337955163006399,5.614669622566737e-07,6.659754496762815e-05,0.00032166925707421967,2.0070578323316823e-05,8.035046674637059e-05,1.0397992914246146e-05,0.00027858465739249993,0.00023159681059636839,0.00040840573595213314,2.885998984525351e-05,5.091996292372336e-05,3.317683959980222e-05,6.688994854631147e-05,6.005103080641838e-05,9.110754867425186e-06,0.000178883621066106,1.0706007791405625e-07,1.5496714320661908e-06,2.2764916063344742e-05,1.242064612094751e-05,1.971621387397704e-05,2.79960811289115e-06,3.1248759579938223e-08,7.085975419762747e-07,1.0744807613427554e-05,3.367655995845098e-06,1.9603163181614036e-07,9.605056787931332e-06,3.446062005529882e-06,5.871814292568445e-07,7.507192207434343e-06,4.860592537347941e-07,6.744498359800843e-08,2.493086408428269e-07,1.5838375100329927e-07,4.047459005729337e-06,4.1483605128789236e-07,2.4329351866470006e-09,2.0907461228958368e-07,1.3887140162260891e-06,3.319319463734871e-07,4.847674550667591e-08,5.763455945828611e-07,3.3488226502953466e-07,3.1676594347551656e-07,1.670929180574987e-06,1.958664741508187e-07,1.1872860294914744e-07,3.220300426320932e-08,1.6149755821537326e-06,6.448390394098169e-06,4.6862569602623694e-07,1.192510960201787e-06,1.156858968620611e-07,1.0231149305539589e-06,6.556030700544113e-07,3.6162406402695524e-09,4.334221870294641e-11,1.6883161535474756e-11,1.4124532343728902e-07,1.5359128280323375e-07,1.089292100964201e-08,3.868034816889576e-07,1.1023422820333195e-05,3.888043642596983e-08,4.428770683517769e-09,8.630635016437793e-06,8.070401604776123e-07,4.965110939725292e-06,8.981110077854737e-09,2.472255353325181e-06,6.445566880231013e-08,1.6023112658913874e-06,2.448981417657592e-08,3.408271984639555e-07,3.190578314882231e-07,3.519766700321725e-10,3.6154257365694775e-09,2.904947273840719e-07,3.943408533046977e-08,6.866919313175401e-07,1.7119476858340477e-07,4.981759178956935e-06,1.4119096864995129e-06,6.3166688988314235e-06,1.766936811664621e-05,2.2641391887123774e-05,4.32385885762443e-06,7.790805626406438e-06,6.699664738540889e-07,5.094017713425103e-06,1.245039912189938e-05,7.031496466369802e-05,2.884398248026443e-06,4.2441938816750735e-06,4.8628617357548976e-05,6.715932239220734e-07,3.986384566001533e-06,6.172753194588765e-06,2.432290946563498e-05,0.00028892851891937354,2.4973169310271714e-08,9.112717813586357e-05,0.00013056234583874726,0.0006512310802850863,8.325530074237975e-07,0.0004026490752240264,1.7691227253369135e-05,9.721707994181372e-08,1.5973078668185536e-05,6.832640773168919e-07,5.6567054134148975e-06,1.6976236238974707e-07,4.200044227520294e-06,2.3956853100859377e-05,6.784507009527374e-07,3.7267420931463846e-05,5.287952582477828e-07,7.412345773172291e-06,4.888498192912039e-07,1.0225354758475191e-05,2.983824540780944e-07,3.033356148485211e-07,1.411781054283523e-07,1.553964712464051e-08,7.297958504182134e-08,2.0041186932218125e-08,1.6725095197678286e-06
3N1P+1,N1,0.0,0.0,0.0,0.012508717050054852,0.026164538219762612,0.008207446785444272,0.24908427576970515,0.017763972523723304,0.03441996513398626,0.007147974589875705,0.0011387644056763957,0.014563709710685435,0.007822746510502965,0.019379622099264138,0.2122896501303746,0.11020576858806486,0.13558588731406251,0.0691429539185342,0.004224483802520718,0.027911672039396596,0.03309052124337919,0.027604988012440934,0.08526815844367297,0.015294196490940326,1.2099281647692806e-06,0.017826537298915923,0.062000068630388316,0.026498569534479266,0.00037472289376139223,0.00013071861254565498,0.009432641230736838,0.0272644842304246,0.006077711705825717,0.000541560286152265,0.00024093924179036108,0.007160025573536011,0.0008395259178852754,0.006979250444106633,0.00016164748966707165,0.00029747337424579356,0.0030339830384638056,0.00038529194807912504,0.00186574118161964,0.00040670632824002517,0.003185687620248512,0.0015234946746067735,0.00038786594376660766,0.002066694944985681,0.002550363434213221,0.0002793993591936328,0.0003214292936348784,0.00030219564764832896,5.94142787946339e-06,7.592896112029734e-05,0.00020901126055439256,0.00020341005611435037,6.626984353808041e-05,0.0013790783864333633,0.003273569039753621,0.0030810148082185407,0.001118415252197913,2.4274720553663087e-05,0.0008373181335628033,0.0003283516427119437,0.00015494907680224657,6.655037906533323e-06,0.00014822754999044285,2.3329565227658833e-05,0.0005282919609730374,0.00018708713826409706,8.132749298050967e-05,0.00011309417350124917,3.733708394282331e-05,0.0032823494361631234,0.0013204977913954252,0.0007813054442826761,0.0011307745827195959,0.00024958458744794854,0.0034429038650101162,0.00021906792911741135,0.0010994291573283022,0.00014687288881387595,1.484862934830744e-05,6.810238106780275e-07,2.539424552860936e-07,2.5233400454460764e-05,4.166235452407463e-06,8.508068409485148e-05,0.0005103385283233841,0.0002344702055854242,0.0005744273230292585,0.00013473282594134162,8.266661796607622e-05,0.00022745870764362408,5.3463610388160276e-05,8.35610020690769e-05,0.00019338720539363585,1.8526128716667145e-05,0.00010013568404754203,7.655490496194517e-06,2.1090234865184243e-06,3.289548480767124e-05,5.629738768497816e-07,0.00036463151751053857,0.00025102073964378135,4.643025933415146e-05,3.3281754685532405e-08,2.382024337244104e-05,0.00015674474920768233,1.2824658690568924e-07,4.608488008739364e-05,0.0001690774741465173,0.0001534780542287173,1.0063253863323851e-05,5.924805011048306e-07,0.0005855076967731243,9.522565402875216e-09,1.522840596734909e-06,3.256002270912717e-05,2.9678096069574167e-06,2.9720555803081083e-06,6.712762328220379e-07,3.388803077131186e-05,1.001762863328537e-06,1.307423151519771e-06,8.374528386312363e-06,2.3852521960465722e-05,3.6301103090163878e-06,6.253417015322782e-07,1.751422496143462e-05,3.624481959008108e-08,1.1214896034061894e-07,2.5324388075453896e-07,1.1404192037822725e-05,2.1330110855366513e-06,1.1496554681134086e-05,2.5503166845020075e-06,9.722496971953376e-07,1.9158868758140102e-07,1.9929741337243456e-06,3.5930757822377757e-06,2.667022889202286e-07,1.8785756927819364e-06,1.1102243324678795e-07,2.714395399561198e-07,6.643263716910042e-11,3.291354633283561e-07,4.378163692475567e-06,3.0482058210878904e-08,1.0708755162625039e-06,1.0850204223977755e-06,2.4640938223186026e-07,1.75522290701835e-06,1.7623538184352583e-07,1.9598562772671357e-09,2.5515432700018437e-07,8.167609388820551e-08,1.5397673602812745e-07,2.2240463115608122e-07,1.8507435251002846e-07,9.634920639101097e-09,3.581732264112958e-07,4.042613019450414e-06,2.23471490743421e-05,5.176197470646571e-09,1.0837865427326676e-06,5.463475245992555e-06,4.154577384340996e-07,3.3857669841097504e-06,4.4820491895691816e-07,2.558621742032585e-06,2.0437571399689602e-06,4.247564415749139e-07,6.604494728890131e-12,9.68814961366249e-07,1.09035254824974e-07,8.660878416666407e-07,5.373414313503133e-08,1.3098395701405252e-08,5.805564917693573e-09,4.2713669268223953e-07,9.078115192906466e-08,1.5841581655351433e-06,2.224125367034091e-05,7.0546779595836995e-06,7.730996316102079e-05,1.2972828534518754e-05,2.2245147983213087e-05,5.750821050964916e-05,4.705621015332895e-05,6.558409840939916e-05,1.835085669865677e-05,1.1939407968952764e-06,2.505797943608279e-05,8.40960568870841e-06,0.00026389287537420536,2.064132889945114e-05,6.457348514343764e-06,3.8531771299865625e-05,0.0006271917716924591,0.0014872815320203792,6.1124149208779954e-06,0.0007173308596661876,0.00012123704702071691,7.319729681665166e-05,2.153840157337328e-06,2.998580717061827e-08,3.5578553658766054e-08,6.5286322592506e-07,0.00011787485508496509,5.21389725800514e-05,3.2712421478287013e-06,1.0179565863577267e-06,3.492158117301969e-05,5.74384290814578e-05,4.439627683261449e-06,0.00013841218741772465,9.72647452357478e-07,3.451363690842868e-06,8.097617012481351e-07,1.7063096418912238e-05,4.357426983681023e-07,3.1705276470894717e-07,1.3612806115226306e-05,9.408973100644147e-06,5.169850789688013e-07,1.7229798170426136e-06,4.7371626155534585e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.007550096104664394,0.012229987028500755,0.015070116228680597,0.25845859602409593,0.008399961332488548,0.004151055789749725,0.03556571622214366,0.02209873533594897,0.00010264210962418474,0.001989852900181832,0.20009302676316842,0.12369534561499096,0.24037035229398152,0.11795678213409033,0.0030590763103530705,0.01603968961478941,0.030870256502516735,0.008798928813397389,0.0501291599414353,0.004683189227285389,0.017413153563936135,0.007189554958286326,0.015930422471361005,0.004915653365191508,0.0012875473740507903,0.022409311122979725,0.009447641189225697,0.007720359179621106,0.0034183840831452095,0.0010284032103973217,9.095537132153275e-05,0.002152930809224962,0.0036596942170641356,2.250434679673674e-05,1.0893885784568624e-06,0.0003224061910671594,9.618548193346399e-05,0.000852005912156617,0.00018039457849639007,0.00089434436583824,0.000954964336962405,0.0010694132773250153,0.00023629072697528564,0.0001861854376021821,0.0001660984450233549,0.0009633580517225404,0.0017522790615673856,7.845164321373943e-05,9.16492925107093e-07,1.2433180831550317e-05,0.00010051897339224958,4.905102747021495e-05,4.610349371936273e-05,0.000195487929767868,0.0015266928038148997,0.0007356137523157891,0.0007633971440661469,4.153778169202482e-05,9.667488744025121e-05,0.0003732518640520155,0.00015681550914825593,0.00021514452729132216,4.352271651475448e-05,8.9727343111079e-08,1.1238467161556187e-05,7.410667690210815e-05,0.00010936409605122321,8.107781592636698e-05,0.00016767158414565664,0.004569147764856396,0.006629499969231123,0.00027521184726264636,0.0021717175586117854,0.0002595198407115973,0.0035741650374001566,0.00030898323320283083,0.0045652454102143025,0.003935394970790762,6.391227634350294e-05,4.772770766314771e-05,0.0002400178874397696,0.0013120307885934324,1.0275613904875414e-05,0.0001214734287517949,0.0029753185267362703,0.0021334616630044323,0.004452668411298433,0.0001698206906990407,0.0008932777224925914,0.0013720613975323204,0.0017673903156043558,0.00045870135158754266,0.00038425966112920484,4.376850538689858e-05,0.0002441496614240535,4.8565752409412966e-05,8.32129737204923e-06,0.00020794001853019495,0.00043652641738090026,0.00046314850261275353,3.3827926673168918e-06,2.905962394450512e-05,0.00016289004631531157,0.000181616945668317,0.0003517599220388412,5.688163672057378e-05,9.40969518097301e-05,0.0004803951975085319,0.00038726972501135215,3.552456868005649e-06,0.00015669643773330577,0.0002552056115923129,5.208521611121952e-06,0.00010409788399945441,0.0002734450512917874,9.509419154341003e-07,7.566888390586612e-05,1.0687606523784865e-05,1.7547597888967204e-05,3.173492276964396e-06,1.3915527297569952e-05,8.529807002499723e-06,4.797260353872623e-05,3.671861203979887e-07,4.739604708703382e-09,1.1497911863056487e-05,4.107823276200406e-06,1.583421857187517e-06,5.946347636509586e-08,7.5156753798211184e-06,3.079904202785144e-07,6.603435824814596e-07,7.054805868378367e-07,5.9165674137773294e-08,5.517011276268136e-06,5.4706634333712145e-08,8.431419498133863e-06,1.430491518572552e-06,3.7162219992392664e-06,1.280340842013672e-06,2.1175302400422424e-07,1.1849294661026022e-06,1.473965850262715e-06,1.2577781838274404e-07,1.3006899624024015e-07,4.187095930419105e-06,4.1099694803037323e-07,3.3474344895978447e-06,4.417673908019282e-06,9.904835183149885e-07,5.161025904421024e-07,2.2433530943999358e-07,6.480253178509088e-08,1.2435276357525282e-06,8.590991251722357e-08,1.787834538191646e-07,7.671296626821089e-07,7.960675296736497e-08,8.483289370087022e-06,4.200995835379473e-05,7.489962428053332e-08,8.458666605370979e-06,2.5829850124114984e-05,6.657092619377636e-07,2.066524634436462e-05,2.883077068638329e-06,1.0853511509090197e-05,6.202854704984162e-06,1.969884156238777e-06,1.270388368945774e-06,9.502315037046571e-07,6.241030980902451e-08,6.391184770304648e-07,1.4584983021315168e-07,2.071191299357622e-06,3.3137211552514145e-07,6.302081136944082e-07,5.961438911405992e-07,1.2296270995193481e-05,0.00010281490812413807,7.849609851007244e-11,2.1730793160479323e-06,5.222991042552749e-05,3.718082894899055e-07,8.020975038869338e-05,2.996228742002671e-06,1.688963457979753e-08,2.1443266506437908e-05,9.806221922037395e-06,4.864947707128309e-06,1.006448113316516e-05,5.911093118760036e-06,2.669801604238131e-07,1.5269825464070408e-06,5.195251871148443e-06,6.728153952950677e-05,0.00022371322740077915,2.395927474729831e-05,7.353974394863627e-05,4.4464547265921084e-05,5.4075973380474096e-05,1.7163294749877878e-06,2.4524316194707296e-05,7.717732213308182e-07,4.841995100646201e-06,1.2624314831732875e-05,1.6623507641533308e-06,1.2033059124005874e-05,1.2722700648559737e-07,3.5646847131864945e-06,4.541713991113028e-06,2.759503775262573e-06,2.142181502495788e-05,1.896626966146897e-06,1.4774643730675052e-09,3.5708048682359106e-06,3.485623479626554e-06,1.0899195180602561e-05,7.072253187523359e-07,3.73747477699915e-06,1.4156234631190756e-06,1.477436595287429e-07,9.847436063914472e-06,1.7618349539283429e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.024132305211736593,0.029859313231056284,0.00771769927923005,0.25743963619520827,3.124982835833734e-06,0.020219864829625678,0.0006896695036324729,0.00851880700533414,0.015065364902695944,0.08158331037596689,0.02337472554579456,0.11719876006181096,0.08392219316452554,0.009091702564566262,0.052071223337543326,0.09543991076149183,0.05041022752215962,0.1437750879861306,0.016390797579421523,0.06329315641061317,0.018298361296743337,0.015298604148841655,0.012974647487305813,0.020499375239190654,0.017770305591041202,0.0037421853809864736,6.313322612783168e-05,0.0017174693605777058,1.04684038499947e-05,1.618684662085812e-06,0.0016527091296842933,8.212407434982083e-06,0.00027710326245156125,6.760305986119874e-07,0.0006073581802037431,4.2553278203349976e-05,9.58718204646658e-06,0.001111490462938125,0.0012437436878371955,0.0002826604314161152,0.001011674055221734,0.0009636551722083109,0.0004773585062860519,3.765737770944355e-06,0.0019673342182269238,1.3441403979186362e-05,8.878334016504397e-05,8.345494040273849e-07,2.23180092733255e-05,8.001444817806735e-05,0.00011422505387592707,5.473440538583674e-07,0.0001560287618707079,0.001147358878820004,0.0017372277633405098,8.95150196056349e-06,6.591365830965756e-05,6.52456869243423e-05,0.0003362110220797021,6.262033582338233e-06,1.8297471572115143e-05,6.9006615495137424e-06,6.791091328972598e-05,1.0157167199542627e-05,0.00019592475035756785,4.369402664305966e-05,9.47053950208776e-05,0.0004364951047823862,0.010112607364201942,0.01625762385480778,0.0017205351982569894,0.0021326817320921343,0.0003068598604296646,0.007945421322080204,0.0036065783898795445,0.008736229213507585,0.011153713959032974,0.0006613115655089707,1.3384397866023079e-05,0.0010272589533224519,0.0022741625128908094,2.4712734081333565e-09,5.222581216379751e-06,0.007392920254772228,0.0025302261359190226,0.0013918972977333688,5.7917325465783875e-05,0.00354638658836981,0.0029829266121037534,0.0010379931532602527,0.00044629199875578784,0.0005361445875344817,3.495948574694374e-05,0.00019188640115452849,0.00022849822832160527,2.6924668750094582e-05,0.0009235851654980642,0.003886214051213699,0.004280571657011567,0.002240910902339799,0.00015538623157018705,0.0005158358418322351,0.0016573522892291415,0.0033944986913589936,0.00022049209039209927,8.076420652458616e-05,0.0019790523924125836,0.0007799899880966965,4.4738069331362595e-06,1.6207073885610157e-05,6.237301402300943e-05,9.979526721881626e-06,0.0002814467010652244,0.0010611482303763964,3.8265189711506054e-05,9.012871374647347e-05,4.544913024728814e-05,5.352453836149351e-05,5.399224459523566e-06,7.426880693195415e-05,0.00035917514851036003,0.0003016242230060584,1.238602422315438e-05,2.9825186724785624e-06,6.91970032027367e-05,3.1046887585262084e-06,3.301838638058996e-07,1.59032968150008e-06,5.563617598536297e-05,2.1522388215622357e-05,8.870770154700836e-05,1.7932384230867626e-05,9.75571927952501e-06,1.5490158133957266e-07,9.751822679149313e-06,3.4237930930380855e-06,5.0286495461016045e-06,4.061283337231103e-05,4.089153483377572e-06,2.454267232332441e-06,1.0427352716835259e-06,2.8103910310051106e-08,3.0084267637064954e-06,3.5816718835235406e-07,1.2179819385060853e-05,3.91365629579532e-05,2.1637251461203988e-05,5.898497733269892e-05,1.0424087912852542e-06,3.1083674500997915e-06,4.369241532575785e-06,1.2010038604071127e-05,1.6574662020651942e-07,3.989770936074777e-06,1.573925775710805e-06,1.068249266822363e-09,4.624552796261838e-07,9.755758461515995e-06,0.00018750470555861654,7.619499942101982e-08,1.0344175581877835e-05,8.546228902917008e-05,1.957759092174882e-06,2.4103898788041533e-05,2.2058781805611716e-06,1.3755206806020936e-05,3.396552944634479e-05,7.499437417290977e-06,1.1532008015180395e-08,8.150815050012028e-06,8.372121653721365e-07,2.9645366645958404e-06,2.3179736441392151e-07,3.5774885827066782e-06,1.1829297097420977e-06,9.485554564037102e-10,3.620921384950293e-07,2.7607910784155365e-05,0.00017000137434308726,2.013395111744032e-05,0.00032549337355147756,0.00014075873569341368,4.068019082614782e-05,2.746920706009348e-05,0.00011207333970197908,0.0001097662609446104,7.469736237997182e-06,5.37927514501213e-05,0.0001232356050111516,1.0887127710468292e-07,0.00030080810306465366,9.272011832317517e-06,8.02507537023267e-06,1.2159727720506552e-05,0.00019742054816829224,0.0006308930041223348,1.0048117511374244e-06,0.0001961916154207266,1.695042177329853e-05,3.861189097209561e-05,7.324487199422691e-06,5.352081067222514e-07,2.834240594218329e-06,1.5931657890710937e-06,1.6946991270749834e-05,1.5985224343761928e-05,6.2009355090708596e-06,3.804123900108536e-06,0.0001155779042094629,0.0001687192544213012,1.7649372088257564e-06,7.673572575672694e-05,1.1691362764132407e-05,2.335895819438605e-06,8.141456842025718e-09,9.858421960107222e-06,5.4447008818847564e-05,1.493455040835201e-05,9.08258834364517e-07,4.7212552667375007e-07,3.99639201731361e-08,2.3334463229662816e-05,0.00011344427510362465
