atom_numbers,value
N1,10.605263735643764
H2,1.9539435138796435
H3,1.9449927223498993
C4,9.630222540666777
H5,2.0652998875006845
C6,9.623525124567147
H7,2.0893085482257203
H8,2.109422784524339
C9,9.679384616105107
H10,2.0993652746553915
H11,2.0857225319037695
C12,9.87452425468908
O13,10.947427722152693
O14,11.002099240982037
C15,9.75450492583517
O16,10.974956259559114
N17,10.413669710209966
H18,1.865785629954646
C19,9.614429878882277
H20,2.0602148675867658
C21,9.613294993235876
H22,2.084010465488497
H23,2.064873320247842
C24,9.467244716120499
C25,9.51590958417809
H26,2.092236772891874
C27,9.470286906933488
H28,2.0267144265623984
C29,9.538885400294895
H30,2.0870900906675294
C31,9.561161174721693
H32,2.0811355894330212
C33,9.531523027398615
O34,10.89686240534
H35,1.7772090254220276
C36,9.737508143311791
O37,10.904742887435864
O38,10.915936956290096
H39,1.7837693857757588
