 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,H36,H36
1N1S,N1,0.0,0.023524928637184805,0.002194496807585322,1.1479339113051878e-05,2.2416048790496745e-06,5.854378049030551e-05,0.004062029103030218,0.00020383223372788528,2.6802288106697603e-06,0.00015673095998160191,7.93893527681333e-06,4.152782127619936e-07,2.7204694734161983e-05,7.005518889158235e-07,0.00795219390266011,0.0013658007222282498,0.007866701951179556,0.0013313186753872719,0.0011648225056399841,0.002077131847990188,0.0021135197658230798,0.007133064412004675,5.564004296032543e-05,0.0006124989110376511,0.0002977328296478454,0.0005406280871758096,3.502730387960895e-07,5.433278983502099e-06,0.0006826155787722776,2.4644875253651555e-05,0.00030976737197449533,7.592582990323393e-06,0.00016504599937627873,1.951837702829362e-05,4.521979019728173e-05,0.00022863640194081825,1.2083259113282452e-06,0.00017002747451377864,9.194327542494385e-05,8.448782067294047e-07,2.1699911009198658e-05,0.00034456166565588475,3.509145594837726e-05,2.521550684042584e-05,1.2498740708827283e-05,5.580861090842548e-06,5.756721993524505e-05,6.018415822689471e-05,8.364564408069874e-05,4.572773471245295e-05,7.255235273229133e-05,1.4191488206805047e-06,1.2819792195417623e-05,6.06693716194151e-05,1.749309900112017e-05,0.00014390449749357437,8.97822939749382e-06,1.6470535428858568e-05,1.1254176013331119e-06,2.925839663991958e-05,3.2460439225445725e-08,6.000551341089899e-07,6.66559228645891e-09,1.5704052695741932e-07,5.623936358278847e-08,3.19434561121823e-06,4.5949719027493785e-06,2.2235582386453956e-07,6.24298128748535e-08,9.240440945745831e-08,1.2095324741778768e-12,2.9224876785249876e-07,2.715572211542394e-09,3.445002214608195e-06,5.303794057276434e-07,1.052738565210376e-07,2.962433824915678e-07,1.0467278410697389e-07,1.1575326310797607e-06,3.365197009941312e-12,5.595165442073835e-10,3.002328464174475e-07,6.932219819844043e-07,2.2384220821902723e-06,1.3408045673735103e-08,1.249118124491133e-07,1.7550947362110492e-09,3.0721615940088043e-07,2.3335311460925823e-10,5.62979673990327e-08,7.540485569279554e-09,1.683068954649869e-06,1.910807148064464e-07,1.942138505572899e-08,1.3687836503128992e-08,2.6157726817910287e-09,6.111507591666232e-09,1.1555854792510978e-07,8.720633454251114e-08,3.615138037815768e-07,1.0661076665918756e-07,2.409800559100006e-08,2.9213688979012886e-07,1.9088119973531548e-09,7.115092692799863e-08,1.9724979938295917e-07,9.578714044167214e-09,3.1585312837423274e-08,1.9821660104946126e-08,3.1080413520623296e-09,4.3781861303049396e-08,4.161379948963706e-09,6.971284371992681e-08,1.9151107999437755e-07,3.48559616725197e-08,4.1396129968340745e-08,9.250834788199214e-07,3.2926171722458264e-06,7.142242480551175e-06,9.903292550905718e-06,8.376162412560006e-07,4.025953752773148e-05,0.00017098687691197156,4.14100403166584e-05,7.218209628900851e-07,6.5165734925987095e-06,2.3179684228991082e-05,1.2267138244648201e-06,5.409896308705697e-09,2.335700371891569e-06,2.3334405706149086e-06,3.975120313359781e-06,9.514093067841678e-05,5.342962835719334e-06,5.585649364814316e-06,3.3590445158715454e-07,1.3972642550319492e-05,1.0588911454112448e-05,7.020179486616485e-07,1.279392524838885e-07,4.337842868656905e-07,1.8700956043449235e-07,8.478047215931817e-07,1.0762628621652226e-08,7.221419169589627e-08,3.6054423833142835e-06,7.811165724236346e-06,1.1705322566779586e-06,6.358051887200844e-07,9.521397767997541e-07,6.929526441545875e-08,1.787260733188134e-06,7.540279270745742e-06,3.1561311525374336e-07,3.065943060542864e-08,9.773579901228846e-07,1.4415766427799959e-07,2.2439810787311387e-07,1.073612667878976e-06,1.0548213025263209e-07,6.0932595635776465e-09,3.7176298972596555e-07,6.602186648496655e-07,1.7091668791380243e-07,3.914975692520528e-07,4.2305906089445955e-07,1.8547854593320423e-06,3.1205103101505927e-07,2.0711195647393765e-08,2.8629612069952515e-08,4.679385823269655e-09,3.687446450961751e-08,4.854133622833601e-10,3.06612726874711e-08,7.208988961338036e-11,1.4096520508655175e-06,1.5357254135039966e-08,4.502685779783633e-09,1.1537246114023958e-07,9.305090031830332e-11,1.0871180955440707e-07,1.9648925597692823e-08,1.2886100031472836e-07,1.4511502000047471e-08,4.2490293505892396e-09,2.2373103369943692e-10,2.785866828891592e-09,4.924664565031378e-09,1.0406721873135183e-09,1.05435474517801e-08,4.532922481814694e-09,6.0882943131446154e-09,4.406241760346319e-10,9.154632607533131e-11,1.2855316811055673e-09,9.262388633857199e-10,1.0261610672301913e-08,2.2533767074506272e-08,1.5676590914281974e-08,1.5446354417747443e-08,6.955946929565471e-11,1.7735085622305746e-10,2.318284453295405e-13,4.4135611831919164e-11,3.909709778149306e-10,1.0099358849213758e-09,1.5619974202962794e-09,3.681833076196739e-07,6.352874226678296e-09,2.1305874176036355e-08,1.7190560086532969e-09,4.635049677403913e-09,5.648077006092933e-10,1.760505141668034e-08,4.816564924681188e-10,9.890115171273806e-09,1.3835718126742336e-08,3.5638074713517653e-09,1.3185149638772486e-08,9.758238661561336e-11,4.381448537316146e-10,2.9279328961351325e-11,1.6649182033035004e-13,3.9879648472407325e-09,3.066399273388143e-09,3.6811020898142033e-10,9.755001473266134e-09,1.2495682710778055e-08,1.2222940437567331e-09,2.6805892616721394e-08,1.2220833234266593e-09,2.3209434374393823e-10,1.1416971423816591e-08,3.5883780391543496e-09,3.97402266649749e-09,1.5846027157095932e-08,1.1798089172287973e-09,1.9152345265283088e-08,2.3775845736651036e-09,4.230435401986199e-08,6.118143103250873e-09,2.8698654563896753e-10,6.9363264576516315e-09,9.8460128938882e-13,1.9060811040638725e-08,2.6432959709943304e-09,5.620553050755817e-10,5.779871248279278e-09,2.7299797977775597e-09,3.2936076088674326e-10,3.93547325838739e-08,3.656634994797514e-10,2.3547744421037464e-08,1.538111416010679e-08,1.5308554424109388e-10,4.721963237086513e-10,1.1143912459488092e-09,1.7873264396284227e-09,7.031376036970016e-10,1.0178145826156282e-10,1.918870520811744e-09,5.567418082108588e-09,3.443619833731759e-09,2.905216067716765e-10,1.0204912470612726e-09,4.968954137041237e-10,4.151281540742957e-10,1.9137580409278598e-11,9.142027135311537e-10,1.0533390826239497e-10,4.906110240288086e-10,2.682140481935491e-10,5.5320553693505303e-11,1.7406928676244604e-10,1.1209213557350495e-09,3.02916103311901e-09
2N1S,N1,0.0,0.0,0.039455516015301395,4.68941448694693e-05,0.00012688405118099766,0.26385920544618946,0.06453497824106291,0.000486146895541939,3.14248080619528e-05,0.006181954933709433,1.0110402315355316e-07,4.8403439945499116e-05,0.0003674705809026957,5.4972760299421e-06,0.10470626405820704,0.15702421067600314,0.10519898512593517,0.157704009388131,0.0033914788724223044,0.0054137875525950285,0.019466285196265254,0.07414112641567439,0.00022304143738072213,0.04063850821408321,0.07125993300995237,0.16830085323694233,0.0006955305761566777,0.00027226989943685,0.036167521933373914,0.0011998283627945305,0.01884777274166871,0.0005391208758549482,0.005251693980640404,0.00010111101674414869,0.0002607025990051248,0.0036188722557772834,0.00034951466540178444,0.007021807512542111,0.0018687212233641226,0.00011897465761467885,1.30038280681255e-05,0.001820570641148489,0.0007056704470187469,0.00020605416030328172,0.000618623250273842,6.258571607475893e-05,0.0014204418963594811,0.0006634345833329558,0.0016754636530680322,9.725480402922315e-05,0.0015608751881242,0.0002773833767490963,7.796535663229243e-05,0.0012315133046905125,0.0004572383225918131,0.004240360938422949,0.0003289635667851343,0.000517877999098193,1.7187650249272934e-05,0.0014991436001965397,0.0001312304349880833,1.9976808272037516e-06,2.8673268401835372e-06,6.288504841300835e-06,8.704849344454146e-06,5.075588779668294e-05,0.00016521910298061826,3.0074673379676398e-05,1.8242654618472187e-05,1.3834378993493601e-06,7.645155175595164e-07,1.0773703023048142e-06,5.498835697892446e-07,7.104086181097813e-05,3.208969589163502e-05,9.268760866376624e-06,8.357381859891433e-06,0.00010708286056315686,2.467994484334213e-07,1.3222968142656555e-07,1.07835806950618e-08,1.8817232919410287e-05,7.367351887133111e-05,8.58691813845347e-05,4.640867468097554e-09,1.0924354452157559e-06,4.3723166953668624e-07,8.136611888254208e-06,2.1161469021535595e-07,1.0126537191013085e-06,2.4640826712385433e-08,2.2533511434108533e-05,4.045377346439949e-06,8.570449836486915e-07,3.81116477932153e-07,5.633651292136221e-07,3.800464609682308e-09,4.088229237808605e-06,3.431183464019938e-07,8.484056506663507e-06,5.09284950434008e-06,2.1337607236660006e-07,9.924999641253152e-06,2.7512504896520795e-07,3.898793287326896e-06,1.2017267803088316e-07,3.498787624067745e-07,1.8233716008175804e-06,5.758273537992409e-07,2.6580650214214074e-07,4.547700035661961e-06,5.1084064756068415e-08,9.142363315284285e-07,4.891513737170783e-06,1.7911575529439006e-06,1.7917804568945428e-06,3.712325736615618e-05,1.7479817334464798e-05,0.0002964248103003442,0.0009265768290833698,0.00010195631686293893,0.000164148915264839,0.0013534250586419994,0.0003054868449017256,2.3565304606787407e-05,5.680229284932281e-06,2.1735493227481584e-07,2.1162053392309588e-05,2.7131608962616127e-05,4.3938339081783795e-05,1.2570098610664715e-05,1.7069636614408523e-05,0.0026879396802983457,0.0004441541361774881,0.00013198067767916655,6.59384709065236e-05,0.002908703877833485,0.0009061376508801011,6.575354679672074e-05,9.200240993822995e-05,1.8540667361399699e-06,6.660189251328497e-05,6.062360594838445e-05,2.1543085204633883e-07,2.5144454347536538e-06,1.1441501695852452e-05,0.00032734400022871313,3.395141293793813e-05,7.15057980027467e-06,2.978329511416078e-05,0.000220088741484048,3.7184880536500486e-05,9.100322118760218e-05,1.0557354432894073e-06,6.402424515883354e-06,8.939504998917158e-05,1.722030824824472e-06,4.632628838940889e-05,4.657381588613063e-05,4.0642359574682985e-05,2.4950929848888137e-06,8.78825922212556e-06,7.032512684590486e-05,1.2826552838074434e-05,1.8997549778188016e-05,9.922772661319357e-07,1.1990290849084317e-06,3.8861399831446874e-07,5.65680352027087e-06,1.7679472342768676e-05,1.5150392163043591e-06,2.8934109876921354e-06,4.1939261619106105e-08,5.416695147975048e-07,7.823208747481658e-10,3.433241764261297e-05,1.91852090436484e-07,7.731139421984778e-07,1.4697809291419617e-05,6.648553263488566e-09,7.6095991765612325e-06,2.6536124320131194e-07,6.66787464176366e-06,2.241467567110078e-07,6.294658638772432e-07,3.80513052178344e-08,2.997978918450883e-07,1.2302186678248006e-06,1.448143662763357e-07,1.1734984670663806e-06,2.7725298159531064e-06,8.652322964763925e-07,1.0473046208048231e-08,2.364738049820403e-08,3.937623560545944e-10,3.3907568974811397e-07,1.2814577665665183e-07,4.275092426730964e-07,1.3733901926826775e-07,4.980629122464109e-07,2.5781866419549715e-08,1.3730300474357193e-07,1.1201977123675988e-07,9.148220669885632e-08,9.302836545543869e-08,1.9947255713859136e-07,6.148626097157717e-08,9.703103773350819e-06,4.079276196833348e-07,6.277092325923661e-07,1.355248948620158e-07,2.5687427518406025e-07,1.4470302955871261e-08,6.190240364745137e-07,1.2834819118623386e-07,3.1935545274919264e-07,1.0220539077288038e-06,2.750252736660741e-08,2.3477166699592544e-07,5.54019452536636e-09,5.358677945821455e-09,4.261760588875063e-08,8.80780022249894e-08,8.602631536014371e-07,4.104042565789001e-07,1.8987200034459306e-08,1.1607916694522658e-06,1.163651152769063e-06,3.1759045082679904e-07,9.213482838887899e-07,7.73766246631169e-08,5.007027681358522e-09,2.2647235198292037e-09,1.203561348361859e-07,9.154418245671536e-08,9.317597671198996e-08,2.4917042651395604e-07,3.6267296943393035e-07,1.0997872523788033e-07,3.9205549207110835e-07,5.322926881490275e-07,1.0215292167714551e-07,2.1318072707110503e-07,1.178207531538078e-09,1.2613949198492236e-06,6.004402026693612e-07,1.907363156306019e-13,3.8841288851898526e-08,2.7598420881957964e-08,4.669094888498648e-09,2.0770821884674717e-06,2.7137208036265292e-09,6.326433594772141e-07,1.3668213671991225e-08,1.945628076427397e-07,2.4336380932687973e-07,4.547628851270247e-08,1.1095408547490138e-07,5.167160033181517e-10,3.031923201390896e-08,4.113855922582843e-10,8.43769498715119e-15,3.464460274216208e-09,2.0053381177831398e-10,2.0149224688736922e-07,3.754514299458833e-08,8.144910523810722e-09,1.733488463884214e-09,2.9459499151229807e-07,1.3578582702677977e-10,6.506420291430004e-09,5.221796106624765e-09,6.073053393507166e-09,2.122353626177187e-09,5.3366200347682025e-12,3.4579218599617434e-08
3N1P+1,N1,0.0,0.0,0.0,0.004245578901676428,2.86945413776607e-05,0.04205320605018281,0.07222345047422696,0.003482009500169525,5.791513440955853e-05,0.0014025609189394217,3.566567140600441e-05,4.115559852913009e-07,0.0007213791310880513,2.4302504915363343e-05,0.043929765952640754,0.011050666474262894,0.057730331680295954,0.011100952114805995,0.004718588148895808,0.023128690128817464,0.013892486757627331,0.1030073050062228,0.0003547185291803423,0.004261461260308241,0.014721727446663557,0.04334617660229512,0.00032463295970108774,0.04745440355321762,0.008091619345941048,0.00208211801003344,0.01664340720129953,0.0018187618249598803,4.2787674228605965e-05,7.81520925530188e-06,5.821935468452999e-05,0.004975546177823809,0.00030236851738063564,0.0001457643134505915,0.003530452682472429,0.0007347799278760725,0.00032307431016498356,0.0024694207254634115,0.00033172587398766495,0.00017376066791752187,0.0004666647155013859,0.00021310001602015127,3.255028166537777e-05,2.209480588488688e-06,0.0006260841660830074,0.0033026988654807354,5.464271418320621e-05,0.00012318451797721508,1.9046089327900972e-06,6.962065997040412e-06,7.839148200838864e-05,3.2772687963422698e-06,6.313817010550338e-06,2.2918681008565756e-05,5.2358623184201036e-05,9.644038559386559e-05,4.045967383792259e-06,1.2986077457810552e-07,0.00017250766960086317,0.00013578046726991921,1.7227835891864274e-05,0.0001586490414475783,3.391640337779833e-05,1.6277196057679078e-05,0.00013129681599410858,0.00010012054774488632,4.273519893516209e-08,3.075006386188406e-05,2.6595570190579565e-08,1.6037031806970248e-05,2.505937087660115e-05,2.2760601372517897e-06,1.5173115889499655e-05,2.918319162059646e-05,4.857471285202308e-06,7.195979656593465e-08,4.906821946759621e-06,9.014405426555072e-07,5.661137052692666e-06,1.0594181911738332e-06,6.069422298082827e-09,6.147509212794944e-08,7.783040811837338e-07,5.792821333727716e-07,1.9043271475283063e-06,7.676112709908978e-07,5.461700043341011e-07,8.836077233009831e-06,3.0087805580336635e-08,6.910426009199e-09,4.419334098670902e-07,8.388989312102524e-07,5.193448359142039e-06,1.1872830294468173e-06,6.91229296023721e-09,5.528489666062342e-09,7.801272368546108e-06,1.7561940084398486e-06,6.451275256225131e-07,1.1068640470845992e-06,4.162183930844776e-09,6.372516085928481e-06,2.9566735282315904e-07,2.9809642532185876e-08,4.659173544085959e-06,1.5399202357713193e-07,1.583006974392731e-07,2.264447921840329e-06,2.9784887396466786e-06,7.317532153106043e-06,5.740793662667443e-08,3.557623262651077e-08,0.0006655243864532867,0.01639347685330117,0.027495299891932667,0.0003044347464262742,0.0002286425414705917,0.001257454015858528,0.0011983856419299777,0.018123742606211746,3.065833318149913e-05,0.002169420885425044,0.008117974424880048,0.00012007822238802035,5.5415932842306503e-05,1.1561772814250304e-05,7.850383623630997e-05,0.001328961531890105,0.0034450150062985685,0.0036836160155453435,0.004436873448672163,0.0008395603758528658,0.0002908468269429143,0.00039211562855223647,0.0023403227331613152,3.4542524811609354e-06,0.0022413366669342683,0.0001605175409999937,5.1156338989555294e-05,1.8620394115487215e-09,5.173186755258463e-05,0.0020207183117340044,0.00158078767348524,5.278650772311266e-05,0.002413147905563129,0.00014066372174470487,0.0007335772106942251,0.0003041857980181639,0.0009225443449456527,0.0032323425171150166,0.000868021245481243,0.00015309697900156571,1.3123379938306812e-08,0.00016327568142804338,0.0006854921605716768,1.3035593329213668e-06,2.0969950010885086e-05,0.0006416229484651481,0.0015530373383132456,4.682510563291942e-06,1.4122006675165721e-08,4.4549652654435334e-05,3.258320661725378e-06,7.791257681244446e-06,0.00019988206429122357,0.0001463631637348417,7.908750281537813e-05,0.00029730616964718237,2.0242729756869693e-06,3.970811549125486e-06,0.00011593090388561933,3.7595301574100404e-06,3.2244347951682073e-06,0.0001224299958662023,0.0001659706348258183,5.860822235081997e-06,0.00018713287466853856,1.9394818399742775e-05,2.6592186781471128e-06,9.015785045640712e-06,6.609529698486938e-05,0.0001055080167207123,3.70520101045102e-07,1.9369708496919102e-05,9.162685852270869e-07,8.16969777228671e-06,8.139255597816586e-05,6.321130451381052e-05,1.1969021374014233e-07,8.860618725847758e-06,7.968865518570567e-07,5.5506137539573785e-06,1.9805113331550217e-06,1.1214051163221939e-06,3.2407214498597625e-06,5.778468676886916e-07,2.242953285769289e-06,3.897783986905878e-06,6.294129039075003e-06,8.294100961592221e-10,1.1893496187909136e-07,2.9969616586189574e-06,2.504896703836579e-06,8.231628711996564e-10,2.038682241245482e-06,2.311401736676544e-09,9.724921179454782e-08,4.561729017193983e-06,9.157633096279483e-09,2.1862076882150916e-06,1.4046974374792853e-06,1.228322697333084e-06,8.666748829710968e-08,4.7724029172968585e-08,1.4249561530732535e-09,1.757283514258745e-07,2.823777017546547e-06,6.404842871621241e-06,5.934920860317661e-06,1.2174987487068023e-06,5.718834248158444e-06,7.367677283820484e-07,4.307005021964017e-06,4.158322539637993e-07,2.757946804265998e-07,2.0609254680614697e-06,5.887382066305236e-07,2.8503585269845644e-08,3.031067310477198e-07,2.16914974426885e-06,1.9611662874119418e-05,4.4983020730526846e-07,3.493543250066011e-05,2.888072003770503e-10,2.0910642878568808e-05,2.6290452335153702e-06,7.216057067438442e-07,1.7365439362260204e-05,3.106100103211773e-05,3.4081538325514416e-05,4.688414023679144e-07,2.5656713849020463e-06,3.4526584702376795e-08,5.884534477473835e-07,2.2119056568570272e-06,3.2053047185343075e-06,1.6988328721545543e-06,2.067627402624339e-07,1.0076792511526378e-06,3.006927661530767e-06,5.933278714564949e-06,1.4939479235920317e-06,9.720159044324106e-07,2.4856205913525997e-06,9.119350192765552e-07,1.7120972639617094e-07,3.9181637534468905e-07,1.0014156531568119e-05,3.955176239855973e-06,1.2860096574307534e-06,1.8697388382449276e-05,1.8591787478428046e-06,3.4047031860495736e-10,1.8241271293462091e-06,8.916923799340282e-07,3.260577430275191e-08,7.927566927357077e-07,9.504622091816017e-06,6.039479525377089e-07,3.1067099073300852e-06,3.904700620172008e-06,7.483710282585321e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,9.121379560284026e-05,0.0003660612676212871,0.005739072334459028,0.28859334354157706,0.0002752234526570696,0.003088625003708989,0.044836767114331044,2.7671016065156095e-06,0.02219940133334486,0.0019025510172367976,0.11273871564467752,0.07182228265804635,0.17843030232680057,0.10844677016362825,0.011486350658902245,0.07823666175340449,0.09798792304446424,0.24395617540749104,0.0029525607832296963,0.03369592717944725,0.04911161503269401,0.0837706347628111,0.0011012086360699946,0.0013047078587054006,0.029123779988595055,0.0015163457988822682,0.007800760339574886,0.0012345855493338664,0.005855470039391353,0.0003180097591668485,0.00016020205517830455,0.003073552640358468,2.0727956963284555e-05,0.0027557403128977143,0.0036994852145264545,7.577082408705138e-05,1.858957914668835e-05,0.0033087492246437478,0.0002075096062004178,0.0030680476093356557,0.0003373865381723906,0.0012630979528664987,0.004680031950112795,0.004606719710715135,0.002939953292669717,0.00028767558165387896,0.0009518696035462071,0.0004495524293748332,9.039597060089832e-05,0.0028923639213083163,0.0004665517000734809,0.0052280775150035375,0.000570366144620138,0.00035472088651378186,0.00017126913711784653,0.0006766323122797679,8.945812301908163e-05,8.021658962920064e-05,3.106652108519903e-05,3.339359348597526e-06,8.439634143764252e-06,0.0006110073862015675,0.0005216913310293059,0.00034012761188328966,2.3332775354933943e-05,4.5142950906296164e-06,1.206935272168863e-06,9.596793029009731e-05,8.090638610624978e-06,0.0004074425576701124,6.857388509029505e-06,2.353118755848982e-05,1.1470855376671807e-09,1.7453035566106223e-05,6.986803818609388e-05,6.905608473939395e-07,4.749067805676077e-11,1.189319903360797e-05,3.948967336020459e-05,0.0002789122152693224,1.297747473927302e-07,4.2525038517204905e-06,1.4936367387363703e-07,1.3914682130966582e-06,2.903475389448573e-06,5.737252330995091e-06,1.2956363537597326e-06,7.417659604325166e-06,1.658400803350446e-07,1.1901825036630953e-06,1.6031087592516258e-05,2.4126235764754256e-07,2.427822387573997e-10,2.6169801065067944e-05,7.066371665587212e-07,2.0346519232106175e-05,4.34505563662313e-06,2.7076439651718687e-05,9.258228939046376e-08,4.9734667748602135e-06,2.2925661369299632e-11,8.957856699520761e-06,3.307959683951367e-07,2.1473014211181862e-07,5.951069792065056e-06,9.881792681909474e-07,4.112972514569435e-06,7.1938203547450286e-06,1.307991936982944e-09,1.2514685341358245e-06,6.870399849034925e-08,2.421612812497642e-07,5.982301948170843e-05,0.00013132137170801528,0.0010107112803510176,0.00028795459799946244,0.0002098810461301781,1.4243926788282124e-05,0.0008814101334189139,0.0006949576119517076,7.004078684591519e-06,0.00017698821566214384,0.006828065576000686,6.193486664374248e-05,1.3703172446088985e-05,3.491257961840688e-06,5.188727292049222e-06,0.0001290787691980988,0.0002936212763966495,0.00035447343890204763,0.0009806175114235316,4.061031035185181e-05,2.269242481034439e-06,6.030633299403121e-07,0.0006400966179223033,4.5461630609144876e-05,7.515497217891465e-07,1.2596073089232718e-05,8.399543136583532e-07,4.910009238190405e-05,4.588721501908033e-05,0.0013359118832161343,0.00167406570551476,5.296193545945016e-06,0.0010370036490621182,0.00032065831652916543,1.047823732891473e-05,7.521842941971002e-05,0.0005766047983555289,0.0005525674042619055,3.220513669499603e-05,1.158127058475955e-06,2.9104972796289985e-06,1.4442299085537513e-06,0.0001918286213555831,0.0002679180606954823,3.6496269004704374e-06,9.98428055454248e-05,0.0006056283498225845,1.0876477566590381e-05,1.298532343207981e-05,2.9795163745127695e-06,1.9254559381121084e-05,3.319620445196847e-08,2.1190921938973872e-05,2.713864365389007e-05,1.998616243170659e-06,8.859458750865024e-05,2.1673370040886653e-06,2.1060176425002908e-07,1.2825903197288824e-06,5.409136366818501e-06,1.0292828283020583e-06,3.140286909264489e-05,6.501772782430137e-05,2.8530577824703585e-06,5.327670482024871e-05,4.742470668617216e-06,2.630560254957004e-06,3.609021215211783e-08,2.3654208092693807e-05,3.826805719331361e-05,9.262858411407393e-07,3.8429636191050776e-06,3.7259476100004463e-06,1.677298455682319e-08,3.047774582931595e-05,1.7093824365765897e-05,1.242551459501584e-07,5.140291811756015e-06,6.597204684322122e-06,6.578201938722827e-08,2.7067219576792922e-09,2.2483871608969253e-06,6.900073850069077e-07,9.59274792933229e-09,3.2432155778749916e-06,2.067716035503153e-06,1.1960492611873264e-06,8.988677624444108e-08,2.7643458633264117e-08,7.58431873970622e-07,8.992441333788292e-07,1.63183891088714e-05,1.680152017513592e-08,1.2066502685925684e-07,6.539754737744374e-08,7.731091251628186e-07,7.977467886277623e-08,4.202417244858481e-06,1.7241869962880685e-06,1.2467338819099893e-06,3.363733100947286e-07,1.3248384420627701e-06,2.1581596731934383e-07,5.614453115754259e-07,6.278261195369339e-07,1.5990519688369176e-06,1.3306265960189023e-06,1.2885471845081042e-07,7.046945058597487e-07,2.5552635340986285e-07,2.6482586124032537e-07,1.6571322092318042e-09,1.320647946556619e-08,4.768720259562542e-06,2.1810695471913277e-08,1.8057960726736155e-07,1.5830076360856538e-08,1.896675169366091e-06,3.90845193232181e-06,2.1929011082555405e-06,8.021343589348362e-10,3.52952719051558e-07,3.559907297834286e-07,7.601700575676773e-07,5.009194747884749e-08,1.9241907724953933e-06,8.689889756219316e-06,6.15780996926496e-06,1.5678211724434732e-06,3.972224327242202e-07,3.0673039663753343e-09,7.399234291938228e-08,2.1201101008117007e-07,1.0967303309961096e-06,4.4475789184872383e-07,5.99764948816528e-09,5.829601290585629e-08,6.398678120689283e-07,4.144758065649512e-07,2.18715674682457e-07,4.613647015538902e-07,1.1956687639980146e-08,1.1939489663603808e-07,9.668517741978633e-08,3.997211095452258e-08,1.0138441424167866e-06,4.3158252527319974e-07,2.894890598348354e-07,1.110729261899479e-06,1.4556278982169601e-07,1.5923734331124706e-08,1.6847886197268735e-07,2.910902630048895e-10,6.070192060114721e-08,1.1145339540163945e-07,6.945014237036418e-07,7.360000719991433e-08,7.473899628074321e-07,8.67100626855688e-07,4.979186121190082e-07
