 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,H26,H26
1N1S,N1,0.0,0.02364131125079494,0.00016991120120302128,7.956003996056893e-05,0.0016690152170686368,5.766803946971599e-05,8.892636936153053e-05,0.0002746309050940532,0.0035473286691323214,2.5736119142888425e-06,3.821019787519919e-07,1.133848177790886e-05,0.00012435920451320248,4.0648841420562465e-05,0.007905805130099974,0.0012005783769666323,0.007941405902931242,0.001424483669532406,0.001150591171572457,0.002076235521040637,0.00408748427334249,0.0008103918319897208,0.004712598900843412,0.0006014479881988333,0.0002902539490226008,6.822381155346946e-05,0.00050287668670701,1.5027964541197703e-05,8.39724251971985e-05,0.0004958386470215181,0.0002677720965112984,0.00022720228291675526,0.0002495090972811642,6.397684356507227e-06,7.909740563916134e-07,4.0090552066995855e-06,1.743078437321799e-05,6.648264261333026e-07,2.4454928541084442e-05,4.127663603115117e-05,4.05902125244495e-08,9.723731636546162e-06,0.00017159768438412826,1.5131376331634083e-05,1.3371966375019806e-06,1.5023888461057622e-05,9.857483850572724e-06,2.7755534019180406e-06,3.376013415645751e-05,7.358138207624876e-07,3.607055213672439e-05,1.6079645552169453e-05,5.933439082422831e-07,3.8914893618624546e-07,7.797357715055853e-08,9.016077084922358e-08,5.860152311587541e-05,1.3469789585940362e-06,3.4653781355586943e-07,1.3347988501166697e-06,2.1321620302439115e-05,3.584017628510683e-08,6.889503786911e-07,5.40161069984002e-07,1.1656232506984665e-09,1.0347930454596144e-06,1.3495276562913716e-07,3.846362424231309e-06,2.404373575451424e-05,0.00012171690317641648,6.00516782922611e-05,0.00016026798986423785,7.692151053895202e-07,2.6691942389689416e-07,0.00012012665594873795,0.00011018803760720619,4.456564091603887e-05,2.490341370370297e-06,3.4818025911292905e-05,4.101032407055616e-06,5.722724760737208e-08,1.5108634795202303e-05,2.2732147674092706e-06,8.858320058147129e-06,1.3231100615129776e-06,0.00012294092084430552,1.0817545093022574e-06,4.873979527975081e-06,3.3996780999245857e-06,1.9618418528821735e-05,5.965136022023643e-06,2.619219457156152e-07,1.3550950685864427e-06,7.304126088125695e-07,2.203468905295769e-06,1.005561741956873e-06,2.2618440000218842e-05,0.00011188373313708588,0.00017767233754195644,0.00013750464113715388,2.5415824704388967e-05,1.6203164354022803e-05,8.114161029082467e-06,6.096416102496782e-05,3.4761814388772905e-05,4.03465361425992e-07,1.2643298226130972e-05,1.0840106393072979e-07,7.921665811455592e-06,9.743717685473108e-08,2.51775228341522e-05,0.0006020018289489837,7.393816702228051e-07,1.3969097119481688e-05,9.646262891349622e-06,2.0882101364527728e-05,3.5671382339064195e-06,6.418531384166926e-07,8.124124140085343e-07,3.841344358157528e-07,2.509297457597981e-06,1.469450923163862e-06,6.908721882636915e-07,1.0049255580457661e-07,9.898062588165057e-07,2.7250172614512458e-06,1.2349090596774914e-06,7.658059525406102e-07,8.982588997619168e-08,1.4891968225239083e-06,1.1452275394674416e-07,2.2301397306634385e-07,1.392120717813583e-06,1.609231510268927e-07,3.1428614577500014e-07,8.979988406210282e-07,3.187563990536546e-09,4.362705618987661e-08,1.1717766762453508e-07,2.0179826504262977e-08,3.3129263748987725e-08,8.325311180723549e-08,7.402962221014775e-08,2.9004349828554155e-06,8.178282495663325e-10,7.859113360098036e-11,2.2012379141678196e-09,2.66435917772867e-09,1.5611638648493908e-09,1.5827303467830234e-08,1.3345102800599307e-11,3.0945159767981067e-09,3.2850266284967233e-08,6.317217615681159e-08,9.334783723780049e-09,4.541345410835618e-09,1.9056431432851184e-10,9.074687890020527e-09,9.594369743126663e-11,1.595594456560434e-08,9.888952295922238e-10,2.24441665253039e-09,2.9156176362121755e-08,2.8190183520848677e-10,5.725142360191171e-09,4.373723605510804e-11,1.5799584085485208e-08,4.174801393475036e-09,7.681522085078996e-10,3.3550523470537996e-12,1.508544678063828e-11,1.4429984984687394e-11,2.41121955735224e-10,7.200090523795666e-10,5.518647580582403e-09,1.8877342577994227e-08,3.213107846455898e-08,6.568079413682426e-13,7.104591959183892e-08,8.706146914505553e-11,3.554430971774991e-09,2.814113764237902e-08,4.933311537058671e-10,3.7866750013382244e-10,6.037705113648428e-09,3.2052482196176513e-09,5.146186254911811e-11,1.6806435965133204e-09,3.6462043381813025e-07,1.0503562304364777e-06,1.9377473525761246e-06,1.818730048785966e-07,6.288312470736912e-08,1.2576286001486636e-07,3.110432177377831e-07,1.0259892936348436e-06,8.27604307307439e-08,1.059066389585972e-07,8.414915469989737e-07,6.390400827949172e-08,2.443089236470186e-08,1.1546541728302273e-07,3.4992578279435804e-11,2.5869151265567325e-10,5.257574575701085e-08,2.836850310217187e-09,2.782658548028394e-09,3.011809979192037e-08,7.50586919284757e-08,6.518859585469272e-08,2.469405835370253e-08,5.898818489225022e-09,1.907322710881232e-08,3.8709364741373875e-09,3.666596193330207e-09,6.454110745846009e-09,2.0346202268817226e-07,6.957252842720862e-07,6.243642014513995e-07,1.7525074946789232e-07,7.835576387726917e-08,5.727040108816084e-08,5.923292611953457e-08,1.717139364032505e-08,9.15959730285465e-09,1.7967301360610755e-07,5.216249363004799e-08,5.005575616501279e-08,5.826131799224754e-10,1.47867500188692e-09,2.456791605709441e-07,2.577479282228623e-07
2N1S,N1,0.0,0.0,0.006565108597123448,0.0013380029048306596,0.02935620352017132,0.26392279836671095,0.006390405651811815,0.0033097847249674572,0.0543655187782619,4.9377713006393265e-05,1.4114692490352354e-05,0.0012551145745127723,0.003363023182834546,0.0008912101053211163,0.10429148131767141,0.15361247550829482,0.1062585784563308,0.15943288860175953,0.0033573021424402327,0.005031731114734317,0.044907451697970835,0.006717315090141618,0.04530279302379059,0.03985603196377552,0.09629916955371387,0.022158527193304245,0.13256129057466914,0.0007992410901778157,0.00514333163269276,0.02536251930850697,0.014309616698102712,0.01211541485882539,0.008049301307056389,4.0894098609634e-06,4.8505811615973116e-05,7.031128158763167e-05,0.0015356417732328431,3.129165789905741e-05,0.0009951846975329026,0.00035791822711184196,0.001670347671707706,7.11647354378897e-07,0.0004146956322244044,5.23441459694407e-05,0.00010773105673833605,0.00020665618422022192,5.922380314382636e-06,4.463715926439349e-06,0.0007124910128464279,0.0006505259065203717,0.0013899364796357006,0.0008770406342035741,3.5994942311212696e-06,1.641596353962882e-06,8.731698553976486e-06,2.187356121297057e-05,0.0015817491505556447,2.8248123175700357e-05,4.6393145496370636e-05,7.213262314875735e-05,0.002348950479572842,4.9222407934923496e-05,4.934828483649234e-05,9.956298269608865e-06,3.16281664400897e-05,2.900137375672074e-05,1.0405978665417592e-06,0.00020253847473528097,0.0001554826151286548,0.0012874549222381404,0.0024352004632439694,0.0032701725753105926,0.0001367112400929571,0.00020664648382107131,0.0004745652006250545,0.0018028415161888134,3.845342615838021e-05,4.738237477264207e-06,0.00018955610349991048,1.113054590828888e-05,0.00028518113408138035,8.794731852734827e-05,3.3422941083660618e-06,8.32281017406622e-05,9.74201969108357e-05,0.003361623689992932,3.222791918178203e-05,3.1114650522745535e-05,4.204767268589649e-06,0.0017555960024759898,0.00016187653938048996,5.310165842953296e-05,5.868984876089556e-06,7.51108754593055e-06,6.217797060825703e-05,5.274777143959852e-07,8.203370444914704e-05,0.0011063651126281826,0.0038740515705688594,0.0021620858349229444,0.0005491996202908744,0.0005901786341930837,0.0006261260720386019,1.589898187370764e-05,0.0002844797419596645,2.6592192851282448e-05,0.00011181802915438688,1.2686180755450138e-05,0.0001905613896850955,3.6836268855200416e-06,0.0009642683852932876,0.007602594677512897,9.52372779150501e-06,0.0001352195883739249,0.00028656048415909297,0.0005004065818123848,7.177818493842025e-05,1.3567010430648452e-06,1.6115898215929292e-07,2.9597914892320887e-06,1.2925226022364456e-05,9.895376853252813e-05,1.0583850855727661e-05,6.6895230714791865e-06,1.3593984848014884e-05,0.00016008375555864873,4.12914153624655e-05,6.575394971308768e-05,1.5290373456267048e-07,1.8479468150811584e-05,2.2493599840522904e-06,2.9512009689369734e-06,1.798562638377632e-05,1.8637375287511304e-07,2.3788481757769375e-06,1.3829615086446978e-05,2.5716375993134477e-06,2.4719099285253066e-06,4.286473560544124e-06,1.8310172191782215e-06,5.520794026381282e-07,2.0922233849862693e-06,3.1999413430128243e-06,5.52144008536537e-05,1.4643249812706927e-07,1.2662321857703773e-07,3.1420577251140003e-10,3.5859732960830115e-09,1.4402575665428685e-07,2.531091380930661e-07,2.307722901662146e-10,1.5067007730351634e-07,5.052282547879372e-08,1.4180629870352846e-07,6.542867714287581e-07,1.4990919905422118e-07,7.374967303519497e-10,8.441030050487797e-07,9.640147791145637e-08,7.348904051962535e-07,4.6498096484270945e-09,9.638935694056272e-08,8.614207684942699e-07,1.8781460831007735e-09,5.196674082164066e-07,1.516830749892506e-08,6.042764866265316e-07,8.880192314819624e-08,1.496872421569151e-07,2.117134467738424e-09,9.778844400898379e-12,2.3673951687896988e-11,1.3898380224475204e-08,2.028814471977114e-08,3.252397928754647e-08,4.837767044740815e-07,3.0335434115791315e-06,6.194235080414501e-07,2.7077053363910863e-06,1.036813133126202e-07,8.569722464990548e-07,6.104194394396245e-08,5.656853807600726e-07,1.2972296570268327e-08,1.10181754831018e-07,1.4670779147074597e-07,2.1408287587121322e-08,4.356145932860045e-08,4.1338436269633405e-06,4.7852626380961993e-05,0.00011365646385330663,2.5295227921162677e-06,2.6355334741268166e-06,2.9133843751694144e-05,1.5384000766616168e-06,2.6504802520754822e-05,2.315370162264685e-07,1.5110046613919792e-07,3.612583436973793e-05,2.4244593965772054e-06,4.3591889344885e-06,4.9174170440036136e-06,9.89639481474569e-10,4.4815007704812615e-08,8.270142126676205e-08,2.94231305986159e-11,8.590057554158648e-10,6.283142224283722e-07,4.1528476835139827e-07,1.7057627488270555e-07,1.1285498224822277e-07,1.09437872319873e-06,3.037066578226444e-06,1.2199983956406868e-07,4.5799646963828877e-07,4.348042059731938e-07,7.204431575758008e-07,1.8835141838202674e-05,2.7881957204822783e-05,6.395188713703703e-06,2.983635416509145e-06,2.1376268968253953e-06,2.257128977056766e-07,1.019501607579798e-07,1.1603390248637879e-07,1.3451642840278666e-05,3.2138788856883593e-06,3.104570272860485e-06,1.1128570176488495e-07,2.3348804001344092e-08,1.3322051046316119e-05,1.5928229101902502e-05
3N1P+1,N1,0.0,0.0,0.0,0.0008853553611585241,0.024375612284566195,0.003912614914686863,0.27026087814361066,0.0022853408257690333,0.03381759417240593,0.003309232721838473,0.01109261647329074,0.020322344355359734,0.017093977105830716,0.009779858979080736,0.22966167048256736,0.141087827029454,0.11026615510980342,0.05760516158941709,0.006266584060118152,0.04191308892236423,0.07801057749023244,0.02017961860150219,0.11192219637911371,0.02124526271123406,0.00965875505656788,0.012355739400730759,0.07305608537502195,0.019497001578542283,0.001227399390910211,0.004611643245451713,0.017979331547102628,0.015202848855990103,0.009660431775351697,0.0010604342666100663,1.0025813864222854e-05,0.002064852871928924,3.082000002319063e-06,0.0003519370021183299,0.0002340575279133894,0.0007839149483315211,0.0005386415206536377,0.0007127990331254885,1.927704643023276e-06,0.0010908171656223153,1.20788173507691e-05,0.0007971073276598073,9.673686090838629e-06,0.00024379974869792598,2.5424909924520733e-05,0.0009226165317612889,0.0007693619154927056,0.00018502866900593773,8.630926499053615e-06,0.00023596938501668774,0.00013490927341708314,0.0003345147602242804,0.0008673670108967357,0.00019203133658507454,1.6157887694490114e-07,3.286907554311824e-05,9.320377878996311e-05,5.009753218487845e-06,3.8981884742606e-05,9.307814117365254e-05,5.949408751582119e-05,1.0750834429362754e-05,9.075205996467162e-06,0.0003701567104301695,0.00015044714489764743,0.0024371336506971986,0.0001763367569687091,0.00628998055089891,2.4149024458797186e-05,0.0006673491725890379,0.002805653124047236,0.0008917344947230177,0.0007848048948582154,0.0001791953567720217,0.0022242408854731277,0.0006359957517967363,4.9691068219503975e-05,0.0011801101876660613,1.1855415359640631e-05,0.0003500162064709045,4.371795459423566e-06,0.0046496145343111195,5.504539847045464e-06,4.4345445897153724e-05,0.00011714083615865789,0.0009895156809314187,8.628643222374777e-05,1.041989457428727e-05,4.7888214923963446e-05,5.2842255706675445e-06,0.0003134832921669606,7.555802552849933e-05,4.67813200317746e-05,0.0011193671832585572,0.00011344032068461019,0.003107770196018045,0.0002861657402264406,0.0005001037871150693,6.8610057264884e-05,1.9762037271942035e-05,0.0001849925527332985,5.506847244873825e-07,0.0004948852359083489,2.1626763269111393e-08,0.00034265743307737573,5.8596513602182654e-05,8.885216066145674e-05,0.006185222247719224,4.047482537350433e-06,0.00014077407721568846,9.491333552436032e-05,0.0003453902725905067,8.97166618685219e-05,4.695108795971237e-06,5.068587283219017e-08,3.3135760371116874e-06,2.1664013878819333e-05,3.2832679370820017e-06,2.0485531042613303e-06,2.5513836835244774e-05,6.65959253158821e-05,6.767201818758117e-05,7.403326509347607e-05,0.00010999503394026888,7.169043136912023e-10,4.036249621197641e-06,4.921598653062631e-07,7.41737238740825e-07,5.081154474950722e-08,2.140614872025992e-07,7.033752069673938e-08,6.640864491647136e-06,3.2069101809639733e-06,2.591122061357254e-07,3.028712699304492e-06,2.1070314835114345e-06,1.961897688751435e-08,2.1122951521235223e-06,2.766474822557541e-07,2.3633416414092778e-05,2.16319330004211e-07,6.916620787222882e-08,1.2034299112784197e-08,1.2051751019370727e-07,8.636416173324335e-07,1.1228576606292506e-06,5.713180195598966e-08,1.7554539288866522e-07,3.415272553652926e-07,1.3857242642245637e-07,2.7636115618179247e-11,1.6213134856890576e-07,9.632609332399511e-08,4.4039013924468406e-07,3.794011060875846e-08,3.6702635530794225e-07,1.3322540848292874e-09,2.0441260240033898e-08,9.254869195451931e-07,1.0835328603242544e-06,3.486248147943627e-07,5.308793404878998e-10,2.9027200598719105e-07,6.987707843464364e-07,1.3552474475986287e-07,3.969704343020908e-09,3.111054813764724e-08,1.6099426902727032e-08,7.290347947552789e-08,9.192624439435804e-11,4.499513162059543e-08,9.095424013949582e-07,5.9192235872806975e-06,2.33618595402163e-06,4.145163305491195e-06,8.446014687635284e-08,1.1003840016954314e-06,1.330487280348791e-07,5.602257764358853e-07,9.578470683280216e-09,4.65115207459732e-07,5.074394358040024e-07,1.2450833697386088e-08,3.0072530310398804e-07,1.0448768739124148e-08,4.2113131648591207e-08,9.206465816369303e-07,1.0975927651202255e-06,7.199267848534419e-10,6.204935671938472e-07,5.746167608400299e-07,3.6303613382138167e-06,3.065820264325225e-08,6.865015105272931e-07,1.4470168473224021e-05,6.820178251043529e-07,7.072309404776433e-10,2.114859257718038e-06,4.9900587661966256e-08,1.091216829784969e-06,1.0191383799096343e-06,3.679192778882623e-06,4.516040257307452e-06,4.8837378585631086e-11,5.169883161570965e-07,3.619848012448301e-07,1.5348429620587467e-06,5.501374844563145e-08,6.076383778363947e-07,1.4640806478283253e-07,2.3764973544615486e-08,3.964060990568896e-08,1.437343080112896e-07,4.431055810272255e-06,2.7919692917599548e-06,5.301150234338081e-07,2.794401359196286e-07,4.0048860672214914e-07,6.812738391204221e-07,1.2033097807062632e-07,1.6518756273953272e-07,1.4532852932180873e-06,5.009083947626891e-08,8.479153406071305e-07,5.574589212464787e-08,1.8401322465777525e-08,1.4154962237888924e-06,3.264715201733992e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0019316169021084129,0.0020815825131195176,0.0015976632383867262,0.2719732306499596,0.002180039560168101,0.006347351801608614,0.04580869356787365,0.010524891494702482,0.0020834131665723454,0.01578338834043369,0.22778088463926016,0.1189750688182789,0.27917742382516053,0.17513882673791592,0.001655752284905443,0.008246752666975166,0.02436977754092151,0.0021082128777765163,0.030542692095435697,0.0031706952945569356,0.011376119929892514,0.01091327253188501,0.009725784562517603,0.005401837624061212,0.008136507050056974,0.011243247705489345,0.006770820894228313,0.0047227533698008806,0.0019306374137761928,0.0005505822316038689,3.34381947975082e-05,0.0007532910995586839,9.81549694136774e-05,0.0007431139052780367,0.001845622376111411,4.8729640377054295e-05,1.0484872009719481e-05,0.00014991606325098772,2.765820700334487e-05,0.00010621745821004502,1.4430762558248489e-05,0.0011107087829536066,0.0001361476944192752,0.0006121249955668429,0.0008242233451030145,4.833900674361402e-05,0.001596593010449343,0.0012335647528742832,1.717489801400518e-05,0.00024408096848338445,0.00028125110298882205,0.00031424150744063795,0.0036548041537440845,2.6276437943284492e-05,4.236425644199571e-05,0.00016044175666696248,0.0007072623985893145,4.136239201990577e-05,2.1419004938794117e-05,2.687468183038e-05,8.245166147435867e-05,2.56279235839596e-05,3.326879785436887e-06,1.0712322284778253e-05,0.00012800125546430507,0.003547575758801269,0.003191257948012005,0.0030934832873938944,9.652973601337322e-06,0.0005267441394569694,0.001137157934827382,0.0008297724154129327,0.001767801234381139,8.245724034083857e-05,0.0005371783446788125,0.0001429553797560601,7.977770111189386e-07,0.0008802673254046933,5.071094603126269e-06,0.00023547215301666924,0.00017409089188724636,0.0010451993113038682,1.6190617261102602e-05,5.0872217993713775e-08,8.907637325084039e-05,4.310618487401996e-05,6.399840097515153e-05,5.4635486254062116e-05,0.00030573993701521474,5.8602118463424446e-05,0.0002572887002689761,2.134597283443007e-05,3.9960783080328355e-05,0.0006340227877839055,0.0027805056477325785,0.00010195133034418546,4.657194941826148e-05,0.0003055369928244289,0.00011746820605207375,8.709087923852721e-05,4.525396027466044e-05,0.00017224295678919255,6.872908247923526e-05,5.7144937380959604e-05,5.23947818897863e-05,4.650292136609835e-05,0.0004227817251534205,9.109132175844081e-05,2.823358544512544e-06,4.3172577440575566e-05,5.50832224610609e-05,6.460188813406376e-05,4.107367667716133e-05,1.1386231677512626e-06,3.3840882260882665e-05,4.631523853326769e-06,9.180036562028704e-07,0.00012138284142593214,7.2297421624956115e-06,4.392035902522906e-06,1.156911324362575e-05,2.824473315388154e-05,8.347944929099071e-06,3.0297364217446443e-06,3.177997731640403e-08,4.856681385057016e-06,8.569405007818887e-07,3.1811905421008646e-07,2.521633482910346e-06,1.9301851139630344e-07,1.1010367924058073e-06,5.696378895692078e-06,1.103670160595982e-06,1.0043455442865223e-06,8.024146147533884e-08,1.4569844308809365e-07,6.49194038748746e-07,1.1442943725903376e-07,4.001395930153251e-07,2.3305767453685178e-06,4.5232883083556885e-07,3.441174323270957e-08,3.2766211965906678e-09,2.451557845617458e-07,1.7039944610885982e-07,1.3867149961654945e-07,8.925042926932747e-10,3.6282088444750116e-13,1.084231371351052e-09,2.4324970482325625e-08,5.244280725236194e-07,1.222383527732518e-09,7.754969622020269e-08,3.372822865443936e-08,1.1858704906941853e-08,4.4366158080677565e-08,2.8720004152660294e-10,1.429871510083558e-08,1.2580311015142343e-08,2.8216779135448178e-08,1.563458695841291e-09,9.452815863397745e-09,8.544988938652409e-08,7.993872230827037e-11,1.1170562252971195e-09,1.2719891806511896e-10,4.68927543462172e-08,2.199684168147087e-08,3.894405464777151e-09,2.2199691640523156e-08,8.471889856309645e-12,1.0776875392082275e-08,2.3215462885417537e-07,2.66224162270845e-07,3.410516624668958e-08,1.6971730687487252e-09,1.0554896956449511e-08,4.630047900633372e-09,3.5954865751364196e-09,3.4101801382746544e-09,4.5908725709864484e-08,2.591890946312958e-08,4.918120799501935e-09,2.0075386908402493e-08,2.263351805753544e-06,4.015670181933828e-05,7.774124702875085e-05,1.4778977406315619e-06,3.5001785514410244e-07,1.2985664412212827e-05,1.6568848293374572e-07,2.158170265875725e-05,1.1457327828701125e-06,9.374401077621997e-07,8.660118830494667e-06,5.549425610373859e-06,3.5011170975707273e-06,2.0933585420657153e-06,4.168227540901626e-09,2.596277250965784e-07,7.939887987085115e-07,1.4755179154057885e-06,1.5565818305418588e-06,3.4431707174320536e-07,1.4735637421381398e-07,2.993947560980814e-07,1.6846591677222023e-08,9.90390234267835e-08,3.4954111218787887e-06,1.5253133611725644e-06,4.483086080142584e-08,5.931171194184515e-07,1.8469287632605358e-07,5.945910110494168e-06,8.294859944690813e-06,3.360283141518039e-06,3.8940006685805884e-07,7.583280932088599e-07,6.791148221552135e-08,3.648556123891922e-08,2.5093381150753657e-08,4.783378796835436e-06,3.186132388810492e-06,1.0891291968295747e-06,1.4200071207781662e-07,1.0115142035083124e-07,3.6336002429138148e-06,4.148730139430512e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.03554286937392481,0.027941189656900622,0.0026831202409400845,0.17691375416661081,0.000775612729056574,0.007447668591202605,0.0008518201927325553,0.0051437442763422325,0.0010770217560960305,0.007293620820373992,0.010630380764582448,0.06130693200545512,0.013916498904144259,0.008814094253296378,0.044468948301768396,0.12294343939851737,0.027637275970292308,0.10544150527645701,0.013018799401677494,0.0657108611098205,0.008656097917996597,0.0018612835396143446,0.026832833728341443,0.010561490466154844,0.019128315866384638,0.0110520114131476,0.0001624033801070901,9.664145661503198e-07,7.733490653016872e-05,0.0004935312643323808,0.015686433416233214,0.0006669392978486677,7.241182221218168e-05,0.028515384941097732,0.0008184395093326913,0.004635336738396223,0.003224194314860984,0.0001507496062642666,0.002471681837350248,9.664533047026858e-05,0.004346136783364152,0.005352945017836674,0.0018029009937541307,0.003417166697573304,7.120495641999014e-07,0.008477265540872025,0.007017182566208646,6.303176383193332e-05,0.001218757797111003,3.752363121556357e-06,8.239664797393687e-05,0.0031868758978084166,0.000657296448495881,2.0848138338358524e-05,0.000194833095660929,0.00061998107689476,6.847238119678245e-05,2.2419299531506454e-05,0.0007017132083031452,0.00010153194045781078,0.0010367934812136603,4.33333017424431e-06,0.0005229750108552977,1.064136894246559e-05,0.000190250185076124,1.4084227585975384e-05,2.582507203729989e-05,1.2432609950430162e-06,0.0005173426708129369,0.00025323978411151415,0.00029705275297908784,0.000665593947269727,0.0007924282324751619,0.0001952494899741808,0.0007113975576871212,2.0091188134285787e-05,0.002913590570683855,8.535128944275883e-06,0.00017023754960998616,2.806942816979685e-05,0.0015689322560965557,7.289156137346708e-05,3.58889691787212e-05,5.84003648178566e-05,0.0004900842068793487,6.3668837375630005e-06,1.1783235007722936e-06,4.415960550896436e-05,2.311865849202732e-06,1.397951125969854e-07,1.3918273101820589e-05,5.317391509396252e-05,0.0015968605735410257,0.00034680551807930726,0.0035949675998887543,0.0037428631607352436,0.000624203250823907,0.0003161942105029958,9.525181290825913e-06,0.0010228181689559968,2.509206276313236e-06,0.0004787861689063977,9.485426718525147e-06,0.00037541878037372634,8.65034376795748e-07,7.095754246533303e-05,0.023120776589118375,1.071178097111769e-06,0.00010966054162375727,4.78192883961448e-05,0.0004097782002516759,6.204377820395734e-07,6.070383751222153e-08,2.4509024760810405e-06,5.225125667696062e-06,2.8672965107112702e-05,1.5872217073997774e-07,7.205648903108042e-05,2.7035297408328773e-05,0.0003591360865120574,0.00016906046330023017,0.00028833006332229516,8.778294447608914e-05,4.699355877768596e-07,3.561065468415947e-05,1.8863906937838237e-05,5.549261209658596e-06,0.00010284237473268121,5.400924685261543e-07,1.3160777076581809e-05,1.9883639412743292e-05,2.1076953382603847e-06,2.5757943333815092e-08,1.4082411915694593e-05,4.3391734649844693e-10,9.960002800291079e-08,7.417106170359844e-06,1.0731904384275737e-05,2.644754908454061e-05,4.153375662063752e-06,2.057544767009034e-06,9.191682082132502e-09,4.010322620651152e-07,6.962348417793862e-07,1.7674347212448538e-06,3.6815612780571882e-09,1.6680880814412546e-06,1.2813880330142524e-06,2.5594436348086447e-07,1.535682696562901e-07,2.7480964792658824e-07,2.891235961755001e-08,1.2876516646276315e-06,9.698150578163478e-07,1.7014315167873661e-06,1.600570920246014e-08,3.312774210506575e-07,4.2766060737164935e-07,1.0365351981178605e-06,6.448118838875416e-07,8.650954175237757e-09,2.0884616080962815e-07,7.132131685239074e-08,8.833907694238974e-08,7.879503938212906e-09,6.523495299504134e-09,6.104041050392084e-09,2.2047250025636345e-08,5.016123072465462e-10,8.802496997972753e-08,1.921586898490091e-06,5.5298316632423905e-06,2.717185415335166e-06,7.272040511541178e-06,4.05818854076756e-08,8.586185185066597e-08,1.3329019665775377e-08,4.7060028851575453e-07,3.789708435952832e-08,1.0114920367954028e-06,6.294681926810597e-07,5.596300090005002e-09,5.040943731327019e-07,1.4109404533613201e-08,9.547052037817139e-09,6.434330086513285e-07,4.207898609109861e-06,7.045706840624888e-06,3.576635876356704e-09,1.2409572880400788e-07,8.810670887537952e-06,1.0262736056532162e-06,3.652111983942774e-06,2.0848232564096847e-05,1.7917871473205338e-06,1.836272895294755e-06,2.010538737273748e-06,5.612137199406675e-09,1.6966952287589265e-09,2.7910644879725055e-06,1.4757815325339152e-07,2.2797512042593837e-06,6.440313167210832e-07,5.390202177046888e-06,1.7848142621623708e-06,9.67654771866222e-07,1.0977817965773795e-07,5.073308220193695e-07,5.946051286898069e-07,1.0303522568477774e-07,8.283164487643546e-08,1.932768369794502e-07,5.850555059527807e-06,2.5831559908873203e-06,9.188317084962705e-08,4.795085108977304e-06,2.2395588361590058e-07,3.6890562138403027e-06,5.315372586522926e-09,2.553167877117346e-07,3.5639863551484297e-06,4.276746445874835e-08,3.4077851480684984e-06,8.3248208326836e-09,4.865719693825099e-08,2.9548436657478305e-06,4.922310082644543e-06
