 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,H19,H19,H20,H20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,H32,H32
1N1S,N1,0.0,0.02377448489049927,0.00019020253971424594,0.0008532541282377792,0.0008567419399976295,8.946491921268951e-05,0.0003453200837413295,0.0010475858316525422,0.0021267822185258023,7.454630222211711e-05,2.011003275473322e-05,6.31098468601432e-05,8.189405542591288e-08,6.570789046261849e-05,0.00823265728442979,0.0014223927919715385,0.008150720370939668,0.0013604527533712663,0.0012049615221370324,0.002066297461979838,0.0011346702659078556,0.0009588371485993452,0.007505547174414096,0.0005932565689106273,0.00011586920065287387,2.5406024017016193e-05,0.0006174963733727168,0.00014372378034535616,1.6133941386664574e-05,0.00030547679935849503,0.0005436857679071705,3.9523507537414515e-05,0.0001931239759314085,1.4697133379870664e-05,4.269294898195941e-05,0.00020893145762546084,1.969941899582217e-05,7.612808250212488e-05,0.00015585188266342698,1.3432140397728887e-06,7.550045515447579e-07,7.246275115790901e-05,0.00033756427249787,5.602378608129954e-05,5.666502393419925e-07,1.2926664782059172e-06,3.533726906906898e-05,6.894445356861456e-05,6.096305323133322e-05,3.3133253123263096e-05,9.751018743964224e-05,1.930046818365838e-06,1.4227670922378755e-05,6.194288335370501e-05,1.1440647595950537e-06,2.1187325754068453e-05,0.00014500877232093146,1.9267424433255798e-05,3.5143216403632493e-06,7.910205652050806e-06,1.481597849029015e-05,1.5039615475220813e-06,6.096363971974661e-08,1.6173191519641694e-06,6.6621283212331406e-09,6.220516145516441e-07,3.1009027467998607e-06,1.2514336595881304e-06,3.383918011801157e-06,1.042059618594493e-07,2.869890139700626e-07,1.1252134246575451e-06,1.2470529717756307e-06,9.131394638206558e-07,1.3646542424972097e-06,5.974024341881545e-08,4.9031749993488916e-08,2.901864015747435e-08,1.248731635650202e-06,3.661223291206994e-08,2.7451651732346427e-07,1.2875890101349263e-07,3.4438572688311186e-06,2.4319442686049353e-07,9.987489968388275e-08,2.6045674039743005e-07,1.8498053191429165e-06,3.530739104418146e-07,4.6306987561139934e-07,1.3753733318910832e-06,1.0787920223798153e-07,6.078435754730549e-09,1.5774637533993996e-06,2.0318547488962224e-07,1.4204126785877236e-07,7.095886067620683e-07,6.135723040756602e-10,3.2911293768034255e-07,3.4539539894851146e-08,2.685488886822185e-08,2.880056368392836e-08,1.3270102561246944e-07,4.528200248099523e-07,2.5689682603413644e-08,7.517098410403378e-08,6.1222497960145e-08,4.640814763035017e-08,2.4560896183523084e-07,8.964967657121292e-09,3.411025588651029e-07,1.2143743854942102e-07,1.5269757014380048e-08,1.3436265211552723e-08,3.160424189019295e-08,1.6900513655215832e-08,4.530760766563446e-09,3.43349515485869e-10,1.4895894739908044e-08,1.6825123794195207e-09,1.2408193174329174e-07,5.671830538567235e-08,2.451119029966975e-08,8.904759152272845e-10,3.856796548795671e-09,3.362349398905451e-08,2.925021058697297e-08,5.010224655432882e-07,3.127769194311014e-06,1.0088068356228774e-06,1.6052314497638775e-06,2.616961980650423e-05,4.849767686265771e-05,2.3664388526190017e-05,3.368482083643265e-05,0.0001606066939184858,6.094657281630056e-07,5.124482764795601e-07,6.478252535302431e-06,3.4497395584282e-05,1.826270745242109e-06,5.450203254403485e-07,3.448957963669841e-08,2.0175630361940478e-06,6.743321734337115e-07,3.366010836480804e-05,2.0125558997108328e-08,1.0297404161585533e-05,1.74738263414298e-07,2.6538819562382798e-05,4.960111259499911e-07,5.123924990135809e-07,1.4944373386699406e-06,9.994072059649195e-07,1.6666456243846772e-06,1.3423253411581904e-08,2.5752393448819078e-06,5.465177022045964e-08,7.420089244369876e-06,2.5999095745188328e-06,2.895888806531133e-07,1.1128731713938578e-08,5.219444636495041e-07,2.1500212364911064e-05,4.253157658284934e-07,2.3422223971447664e-07,2.8256021160633082e-06,1.91250859440939e-07,7.913763160477538e-07,4.402871074393744e-07,5.800004764799915e-06,6.098723803749095e-08,8.625631653380594e-08,8.243143811981213e-08,2.7769081811790386e-07,1.557226605441997e-07,2.228806497139857e-07,1.9129191208833163e-07,4.835967837291122e-07,1.733395176284347e-07,2.3075523020166244e-08,2.3856319836257356e-08,6.868284163630278e-08,5.495945684663717e-08,2.316373481914269e-09,2.2726231097003335e-07,5.376374938581563e-07,6.643280392459872e-08,8.759018466086843e-08,3.878268881041258e-08,5.6917579538406926e-08,4.0772243137254804e-08,2.66964672590575e-10,2.6856918933226837e-07,2.5402790981843282e-11,8.187208577759009e-09,9.034244907724087e-09,9.60154400431179e-10,5.268661729118662e-09,8.826528397065658e-11,2.0422819546617177e-09,2.4549530186490642e-09,2.732803650040694e-09,6.399052260297466e-10,6.812590935822982e-09,2.5878272857937645e-09,2.5817850080045446e-08,4.1215253432369536e-11,1.8086487862944978e-09,2.543866317594734e-08,3.5899927475213644e-10,6.488425130513065e-09,3.807752502194006e-09,1.3752778360576201e-09,3.331461620459386e-09,7.911311883379568e-10,3.0783080806617846e-09,5.339869324494373e-09,1.4034574391530441e-08,7.301248716728992e-09,1.151005957211737e-09,5.241862499616445e-09,9.212630658339549e-13,5.665017344114176e-10,1.3319523262111943e-10,1.4172081286289995e-09,1.7668644325397054e-12,1.0675368922186124e-10,3.3409403438211527e-09,4.4372584495633305e-09,6.541360370038163e-10,6.454861090077202e-09,7.941989288440254e-09
2N1S,N1,0.0,0.0,0.0037227393202399206,0.021096420059727006,0.014305629279800058,0.26542562976918305,0.0065980160037892865,0.027335209279788497,0.03010235108552939,0.002114303335829071,0.00078816239924695,0.001367827042748404,0.00016911808227693115,0.003093225865637095,0.1113780515269931,0.16092844606982082,0.11111560222512518,0.16068530039572337,0.00343143805904611,0.005264582346187652,0.012394875890618273,0.01054840751195707,0.0761157981508882,0.04009028337140963,0.033695682235628244,0.017637149792987916,0.1803186340450389,0.008753709114152741,0.0007404064705573976,0.018700526788704153,0.029799258925289562,0.0026379950004022934,0.005887849463829475,8.837023647245701e-05,0.0002460913989834612,0.0032576207230503584,6.564466929104285e-05,0.002276438596105379,0.006585984469991146,9.347507786738873e-05,0.0002791275836089291,0.000611619395279206,0.001656419161138789,0.0010848697777303684,9.790218863159339e-06,6.733799301539278e-05,0.0010769031725199607,0.0008108473587828957,0.0011026189564566913,7.092558461829768e-05,0.002233725550240262,0.00037639245088083584,8.151633033270933e-05,0.0012642786905656678,8.621821891985348e-06,0.0007708941035988737,0.004317102072772361,0.0006024015016432571,4.1979369180822346e-07,0.0005747647910658849,0.0010498752497052344,2.9970005239743358e-05,9.162446319876949e-06,5.717137269534156e-05,1.6147632330154593e-05,6.874954450175608e-08,6.904323910816856e-05,0.00014155036748197958,0.00018484473613078478,3.622512928558308e-05,1.9964133370908854e-06,3.6430191755254526e-05,5.822859794868407e-05,8.793123104311462e-06,7.98286678991289e-05,2.2440120872602165e-09,1.1953715941537268e-06,1.400169833853937e-06,1.94434132656518e-05,5.919041632385103e-07,2.5365403502952688e-05,3.237360541197276e-06,0.00018833649110594486,6.085704303160355e-06,1.2752833066009828e-05,1.2298378472497262e-05,7.814339398759529e-05,1.058755427907343e-05,1.235979642411067e-06,4.5237946459497635e-05,2.0933694728775265e-06,1.1036307068224005e-07,5.527751381784185e-05,7.658151091494148e-06,4.322316027316475e-06,1.5572823282905546e-05,5.8821592929803046e-08,2.020703511140809e-05,1.6268936982033466e-06,3.1197019914053215e-06,1.9503105543883237e-06,4.342347714514361e-06,1.4642622286675788e-05,2.699246963722146e-07,4.436591013678992e-06,2.63617657125792e-06,4.9406463809020806e-08,3.0908263339846087e-06,3.1134158851031657e-07,7.17512565806544e-06,2.239272376858281e-06,9.816994195332995e-08,6.084468546774247e-07,9.78923847760882e-07,1.202783992404477e-07,2.8873016599817447e-07,8.761014136382528e-10,9.161448271122197e-07,1.6390365398244455e-07,7.994878536754513e-06,1.9006426543732857e-06,1.0541032398059258e-06,5.150058157710191e-11,2.328283561503497e-07,4.370013160226449e-07,1.3661701103728774e-08,5.0116192710669694e-05,6.06692427407296e-06,9.898850167289197e-05,0.00026836431260202076,0.0019911051902417043,0.00021689089584464583,3.953052022609427e-05,0.00218454267848589,3.325061136161267e-05,7.355928000052359e-08,1.1019085954799834e-07,1.0530293659272161e-07,0.00015363769098875046,5.951226517364461e-06,1.0168894306605836e-06,7.3014109771563085e-06,9.784403278878528e-05,2.11538724315119e-07,0.0011091183742153454,8.041005195025264e-09,0.00028050213513131084,2.9014212157285613e-06,0.0015607896548495148,1.584901705919961e-05,4.13555231322249e-05,5.6231159456743285e-05,0.0001582227246379464,8.297640936771877e-05,1.1748092911822994e-06,5.226841442995678e-05,1.2018788284606785e-06,0.0003179261623733609,6.017929950941081e-05,1.818921000085183e-05,2.212027334635991e-07,0.00016512323248374372,0.0004671143032539682,3.386050060982804e-05,4.215392552975317e-05,7.805021126761069e-05,3.133883024042383e-05,1.0663144683675796e-05,2.2726633107872374e-05,8.006248820224826e-05,1.0557226182150714e-07,1.0361911830791826e-06,3.999729769166294e-06,2.5006678098904445e-05,2.9267902128538026e-06,2.2073686389845193e-06,5.696025029422458e-07,1.7794763218503817e-07,3.339562469673041e-06,2.676108632693186e-06,4.363162841247714e-06,6.4748620369758925e-06,2.890952322420759e-06,3.490423960972322e-06,1.31665269234027e-05,2.2782775632723684e-05,6.788882680019981e-06,4.346668348365057e-06,2.443430611176467e-07,1.822423566721909e-06,6.943602159914519e-07,8.988655419983616e-08,1.1006972718163865e-05,2.3483659550294078e-07,1.8871621065841282e-07,8.47769586975744e-07,1.55419586533867e-07,6.419432097004574e-08,6.262212970398195e-11,1.3370594342809738e-07,8.072044521689747e-08,2.844422852810169e-07,6.795807916404328e-09,4.9599611529060894e-08,1.2643934312883687e-06,1.8211247128085972e-06,5.089713361883241e-08,1.0345004852752027e-09,1.815451788900191e-07,5.437137247099599e-07,3.543819371287782e-07,2.767108355783421e-07,1.523661607993887e-07,1.6768626487362326e-08,2.701341503819066e-07,9.613113594042488e-08,1.5542456210937416e-09,7.593447381992746e-08,3.1171298875420916e-08,2.161167778069739e-08,2.778008494352946e-07,1.550936179484097e-07,4.127091690619977e-08,2.065014825802791e-12,8.90406237630259e-09,8.888878078039397e-09,2.4756061201003376e-08,3.684684923843662e-07,3.38987370396282e-07,1.418181720946876e-07,4.557092458945533e-07,5.947810772788387e-07
3N1P+1,N1,0.0,0.0,0.0,0.006094539807564026,0.0009560388186602431,0.0042267479205859715,0.26820803196978815,0.007136792721030183,0.001139739252236982,0.002499988461099001,0.050686371400184616,7.254263849598708e-05,0.00706463498924359,0.01162526328930702,0.2325449927502472,0.1244634907853559,0.26457747160053335,0.1643922874885626,0.0016738616421545505,0.01108785825070635,0.003847865696007702,0.007389280337807502,0.05344228369311743,0.0031859823288562517,0.008320930757992784,0.007663085800954761,0.025202264528499274,0.009424876894969625,0.0033158589542512384,0.013297655610421177,0.002987659247543517,0.009938651379275187,0.0049501102959039756,0.00046102552754634374,5.165319852507011e-05,0.0038974266667057833,4.995726349799057e-05,0.0015110085242411309,0.0003861440256702764,0.0010854313805404026,0.00013666112051735624,1.5468361890924598e-05,0.0012597344875455718,0.00013332557976020176,0.0001213777127253568,0.00011579420002427732,3.149697513782357e-05,4.399310249425525e-09,4.641731681287453e-05,0.0002676260875764669,0.0004411044941754483,0.0005195947920402233,1.1291080648234697e-06,1.5161461686119537e-07,0.00026360533421021515,7.804453817428225e-06,4.103974213798267e-06,3.471623568174209e-06,4.343099023085273e-06,3.341877914841973e-06,5.310972799321689e-07,1.2321668609871494e-05,2.255205898626933e-05,5.687343429539027e-06,1.601120567662484e-05,9.54131449211193e-05,8.043370196153532e-05,1.40522369873608e-05,1.246001216026471e-05,2.281049914731881e-06,3.1366002128940806e-07,2.36915007461036e-05,6.722960813831946e-06,7.607227658024129e-06,2.5317646642264435e-05,1.2914373694883352e-06,1.1527950434242484e-06,8.33826923063441e-08,3.041742065335029e-06,2.7565505191784467e-06,2.096619947877798e-06,1.4780083896770435e-06,2.573286477236536e-07,7.48958853202808e-06,5.5100282234654685e-06,1.1130516734958462e-06,1.0529113358970221e-06,5.3340078653540957e-05,1.7644985694786897e-08,1.2866944274492198e-06,9.18726998921926e-07,2.196902793016875e-08,2.2838037239125697e-08,2.281613742383115e-08,8.428498743384694e-07,4.844790005620325e-06,2.8531186386793195e-06,1.1910747943488786e-09,2.5341026166358915e-08,5.95699372052394e-08,1.026741340837134e-07,2.9746485836756875e-06,8.759322884799303e-07,4.153436565790258e-06,4.5522322755786604e-07,6.854889988971991e-10,1.4038404216876188e-08,9.65281812259633e-07,1.4097807810031782e-08,1.0815815181253186e-06,3.8391269274740125e-08,1.2627286993804887e-07,7.345144936721226e-08,3.4739192011912223e-07,1.5646981621486589e-07,1.0309355635840234e-07,1.1336058092226153e-08,3.844937257468928e-09,1.5336813596888987e-08,2.0471609940564406e-07,2.058789139169903e-09,4.29399002133124e-07,5.916870504663052e-08,6.452139134083268e-08,9.652318500030788e-09,5.664478184286281e-07,6.764868048803052e-05,0.0013895048921668263,1.8647187318254765e-05,0.0029075959396211992,0.0001500725729144392,2.567260618624445e-05,4.442820305872175e-06,0.0005734463502182763,0.0027662833206285597,0.0001445040830019284,0.00016019046423121353,0.00027290970278004423,0.002652415127815999,5.4313845489817325e-05,2.159690467573583e-06,3.817731720223705e-05,0.0004580808371996703,0.0011106614305047557,9.90087976782128e-05,1.1856306603164057e-08,0.0003104411278869179,0.0005795729329820531,0.0004080696996595634,7.82404982444529e-05,1.023896453400397e-06,7.606447707253494e-07,4.022253747404392e-06,2.8996253167434816e-05,5.86312202455197e-06,0.00029564976151208455,8.489841966508038e-05,0.000926693249971855,0.002314484751002155,3.375911234781981e-05,3.0088901452174355e-05,1.3476729952888178e-05,0.0015049976741807747,1.2391815151779895e-07,0.0003568326168299496,8.755549827443865e-05,0.0001287664403142319,0.00017175409982850276,7.770238177329247e-07,6.748425953917447e-05,3.2670512917221117e-07,4.768774872676573e-05,9.192509589084352e-07,0.00022969079110790602,8.11096973096781e-06,8.630847255108876e-06,1.6355756442543168e-06,5.1134474176262046e-05,5.1364935446329696e-05,1.5651110378822608e-06,5.6011178414694385e-05,1.7927340948187265e-05,0.00023155591116563734,2.201127862311303e-05,1.1524423580322463e-05,2.3155115904671675e-06,7.234444740911172e-05,4.856301307221145e-05,1.7215839325235294e-06,4.520820582731844e-05,5.518117438541026e-07,6.505428598035934e-06,9.658126238631937e-05,1.0178339748811993e-05,4.3428790772459536e-06,2.626306378594734e-06,9.468465544948401e-07,4.7327841645739e-09,3.1204028452247456e-06,5.591106910785015e-09,1.3357701484917328e-06,5.5068621647169635e-06,7.795430967405537e-11,8.164191678261545e-08,4.642980755420467e-07,1.8705563498144784e-06,1.7617403207381699e-06,6.973391108999749e-07,3.25689321289957e-07,1.6263320796738867e-06,2.0770843005557538e-06,1.9831307263018516e-07,4.360413847770417e-07,1.5590504134355143e-06,2.2762989422275837e-06,2.922196477461725e-06,4.281478283019169e-09,1.2997795462155182e-07,9.224098640459033e-08,5.265363572704018e-06,5.36236026693615e-07,1.3973625323515648e-07,4.027975686327068e-08,7.095229337394926e-08,1.1669493633625905e-06,6.098366256424015e-08,3.105507295764198e-08,1.123840821071198e-06,4.980468926163439e-09,4.948700244256088e-06,2.3922480396620927e-07,1.5502740735584553e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.028711473460606207,0.01669606364317877,0.007847342963818615,0.17624966845721657,0.040737555475581555,0.0026950552065376776,9.680302952119746e-06,0.00821218361865328,0.014852402740015869,0.001049142833071226,0.1282383793617763,0.06300359607972794,0.17278611097855778,0.08375585572358313,0.0012723375319303454,0.009214471699210414,0.004598458004697381,0.000566964770827294,0.040690708620433114,0.006591650860291232,0.005786339389356687,0.018125504546744775,0.03472817213222834,0.0024361615309822504,0.0026357616649690385,0.011698888019798792,0.029768491271302766,0.03157275857892872,0.004908717791402228,0.0007577171548196482,0.00021033345105858636,0.0071733246559051445,0.004153471805905973,0.00035681357733974295,0.004653319047688953,0.0005924722683463557,0.0011371377892301915,0.0011708921961077756,0.004118752411376381,0.0015871752358882496,0.00015241255791709207,8.309327963917923e-06,0.0018946023993986483,0.001916346860979079,0.00247776178975867,0.0006742762733540353,0.0004199377327287479,0.0001467382843598486,4.386600128580831e-05,0.0014181501633117044,2.345310941187506e-05,0.00023041378592569828,0.0027676591132022033,0.0004400129964223787,0.00017318624313489295,0.00023137992894994852,8.391804891116905e-05,0.0002232300912503593,1.1120547103171674e-06,0.00034473078881580577,0.0001717442900632804,4.5829875542802156e-05,0.00023072368982379743,2.591444408839294e-06,1.1701361192439919e-05,6.357552453373216e-06,2.6817834235526306e-06,5.746123844074802e-05,6.297982551162207e-05,0.00024878032276021145,7.370631389536086e-05,1.5337233127965533e-06,9.759250272356468e-06,7.893307540030037e-05,2.854737592317136e-05,2.682060833647526e-06,9.887671155395239e-06,2.695153796361538e-06,0.0002250290852576775,1.7964955833615903e-05,1.031426162256821e-07,7.580037648224902e-06,5.924986706995483e-05,0.00015742019201558932,1.8332017157618452e-06,5.383948631898505e-05,6.827460163449928e-06,3.299171282833413e-06,4.6292494893851455e-05,9.651246804853741e-06,4.128625636923289e-06,5.955433534854393e-05,8.399167317207912e-08,3.884747340521244e-05,6.003978883617478e-06,8.832892344212695e-07,3.3995251846885566e-06,2.7926225291574625e-05,2.1225280193437612e-05,1.6530071631493115e-06,5.451168334502654e-07,8.715650543500431e-07,3.121348008949809e-07,1.0237316878214386e-05,1.968030352461625e-06,2.5654623567739065e-05,1.9616197133309754e-06,1.5768951104888629e-06,1.9715981967038942e-06,5.579162925872794e-06,1.274285961194721e-07,3.408756961142956e-07,2.9760670750000884e-07,2.466106920229194e-06,1.3495551565156916e-08,1.543760928646165e-05,2.3842713892108236e-06,2.681581675822997e-06,6.544791375517889e-10,3.5704288325888456e-07,3.6794700619680043e-10,1.3525862361696284e-05,0.00017899806430743403,0.00818039654616598,0.00030646654108501536,0.0077890669509419475,0.0022200108787786554,0.0005590585845598461,0.0006756482693188737,0.004580912713855412,0.006249458984871392,3.0312785565200784e-05,8.651418419525214e-05,8.42650312591342e-05,0.0008221439959801291,0.00010320991504642052,1.1268201682845813e-05,0.00018860781059615306,9.483626758388652e-05,0.0010721457476425833,0.003956886862884534,0.00030715877656639634,5.458624994503225e-05,0.00023718520278626087,0.0017450949199400156,0.00026794421199993756,8.843440486638876e-05,0.00010912984917443858,0.0003705574298253911,0.0002088736118535106,3.8859119921852425e-08,1.8064758814162474e-05,0.000170544888507429,7.529696509189776e-05,0.0013037627763381465,1.6579975827824e-05,4.6839647413587926e-05,7.360867435135532e-06,0.0007032241919811,8.178922791923782e-06,0.0007973817586559573,0.0002895921415702052,4.4168962694879355e-05,7.583824559298513e-05,1.566311063916359e-05,0.0005628251435658704,1.2406456848523817e-06,5.2687249826988136e-05,3.58826974666826e-06,0.0001337887875134669,1.6605186331730692e-05,5.6846854143977055e-06,7.026134758447711e-06,4.310031327259267e-05,6.17197723440377e-05,1.7503535939322745e-05,0.00013537156461418398,1.1831697945829944e-06,7.645637793007865e-05,6.817454992980032e-06,1.5095039987755854e-05,5.121457669510221e-05,8.584978053916004e-05,5.6898392489568295e-05,5.170743493376762e-07,1.820181923006814e-05,2.628204405219492e-07,6.7751139538607674e-06,3.2846176576395436e-05,6.019636662912831e-06,1.0253574603602544e-05,1.5775562811626287e-06,1.0359607172105711e-06,1.7403339480637214e-07,1.0712202180851449e-06,1.11084877740808e-07,8.29305040195294e-08,7.4503152065474865e-06,9.713803095223739e-10,4.7099341093925773e-07,4.883009625089585e-06,2.2111969455451685e-07,3.619848820690663e-08,5.315823656815155e-07,5.861027219111747e-09,7.239380437340515e-07,2.023942113016375e-06,1.1823575829517097e-07,5.73641580903228e-08,2.5066962261455217e-06,6.287373204294511e-07,1.28044982106168e-06,2.0007538292787785e-08,4.554165942138866e-07,3.012263150026229e-08,1.3388451751694674e-06,6.459856116691753e-08,1.6602377783669908e-07,3.490500821712317e-08,1.613138342904108e-07,2.5280223074908292e-06,1.39568461232642e-08,2.858893077828384e-08,7.595242923486012e-08,9.957002056193431e-07,1.6461944647438997e-06,2.2981478098316188e-07,1.6581288515560288e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.019566247790676172,0.0011881778801892118,0.03362945666479833,0.28117544813322004,0.009030960142355493,0.00930898323852758,0.02229552572572513,0.013174750813365943,0.0008872699173099186,0.1343923527200559,0.0890317393529041,0.008073496801975999,7.654244268318067e-05,0.012910436560237937,0.07819604292360705,0.050239062619614305,0.053400305142808246,0.24758339203377666,0.02798281965709215,0.021110133541547782,0.03880156056171824,0.06268224612121598,0.0002991606215745346,0.008465832201506096,0.006379464185211736,0.0005292691021363538,0.03165473330007895,6.033971217256351e-05,0.00013431208213532386,5.8647017477930774e-05,0.00026627739544915485,1.682156735149931e-05,0.0023634833575081338,0.000741459499117525,1.1287003764515191e-05,0.0005291756491998534,0.00013851922863450383,0.0003108427607370068,0.0031284056935074744,0.00018951785739562688,0.0006423972647249254,0.00044766576885235665,0.003975673892284259,0.00024894823524101994,0.0014883470513962216,0.002092228309808597,0.00030413583907362707,7.170617287854952e-05,0.0017861272705528286,7.223806937117772e-05,0.0008471394039744062,0.0028981009548147973,0.0001014562094701077,2.3803751768802783e-05,0.00014479769668573894,0.00018113084638837762,6.0278562749926934e-05,5.7953614794215014e-05,7.564440372931358e-05,0.00025299243047971487,0.00016538289847223275,0.0004418989163021969,2.669721939074776e-06,0.0007095248251851594,0.0003611925284423556,3.455145332065257e-07,6.076598627391405e-06,4.855656837499112e-06,3.0464092489967953e-05,2.67531362840856e-07,6.002895016621324e-07,7.998571997180903e-06,4.095613936883069e-08,8.742202231903917e-06,2.6746452168602275e-06,6.670748098125401e-06,6.863369107046324e-06,0.00012019018999409603,1.7752007395177571e-06,1.392770622477002e-05,5.337569764840566e-06,1.3209707342642929e-05,3.030711051055235e-05,3.1629702768043444e-07,1.0067438513505778e-05,2.4965623519612734e-06,3.785258559929616e-07,1.0857014711262991e-05,1.3832611513997506e-06,4.129205302128014e-07,6.283096677606181e-06,1.8080093542316433e-06,3.391888152126654e-06,1.983837094599039e-09,1.1387083054259506e-08,5.357892307600309e-08,5.734723818040521e-07,5.452725639898404e-07,2.2068579408340838e-07,1.8558806846868947e-07,7.914623991744918e-07,1.0354508361842818e-09,2.0602194883423408e-07,6.23548279676811e-09,1.65811036012542e-08,1.2731925140840872e-06,1.607699859018652e-06,3.0231394188007243e-07,1.6611827469148466e-09,6.099528881975402e-09,8.433698872600814e-08,1.5715438328456344e-07,4.153444654875216e-08,2.9942899049117955e-08,3.520799825018628e-07,5.391033193191674e-07,3.433060302704405e-07,3.359227824795141e-07,4.68336569525718e-09,1.2770878861090296e-06,2.8506710417097736e-05,0.0004588867975190425,0.009572568227508071,0.0008857593483861947,0.018321329648912865,0.0012717285628047748,0.0004983562791491813,0.0018784838771770396,0.002809231948591062,0.012959569945495186,0.00023979162680864974,0.0006046082378212692,0.0014128364296699392,0.014513850953649099,0.0023861213627038858,5.640103846404898e-06,3.6791110562539586e-05,2.9669157797229673e-07,0.003347656888499806,0.010159360023100472,0.00017488958227973583,6.327945840434168e-05,0.0011356260671768759,0.0064776317470318645,0.0007797797616133639,6.444963517737712e-05,0.00014782761092302366,0.0005340039553971554,0.0002174598786552906,3.6182876176571455e-05,0.0012448508283724458,0.0010237016927736597,0.0023541675968323794,0.0029514578675562397,0.0001741468969300719,1.6209247242215952e-05,0.00021222261812869903,0.0033018652767973222,2.2325881134044323e-05,0.001661216373551655,0.0006056559910152526,0.0002451076046738887,0.00032380099121542827,0.00019960337319568922,2.767513858037418e-05,6.3556856795266015e-06,0.00022917311851999855,4.4573088712862585e-05,0.0010721365700168128,5.7646804001443286e-05,3.4757480933400586e-06,5.501585067513304e-06,0.00013886254404260612,0.00019847683072926614,4.522946604823552e-05,0.00025776599948446055,2.5869376431675306e-05,0.00031895221907296545,4.202184291712818e-05,4.910450668305089e-07,4.4954829582000144e-05,0.0003319741164875545,0.0002069573811347425,1.969153993419681e-06,7.056851964337696e-05,1.4662041114554825e-06,1.6036276438313735e-05,0.00014642202914760816,2.1050418300028184e-05,2.090502403451211e-05,5.660466602108727e-07,2.734624870992519e-06,2.76791505715579e-07,2.7344590800559843e-06,6.404798698067538e-07,1.3677560599667515e-06,3.7907688362315284e-05,7.164526305558638e-09,1.4929045693001797e-06,1.2448619978400188e-05,1.0777584869003931e-06,4.308506484029806e-06,1.3756105219364656e-06,3.7842173838953386e-11,5.327883279004908e-06,1.0399078849143706e-05,6.648509691675741e-07,6.174344042708668e-07,6.436378095164841e-06,2.888483630281158e-06,5.776556860626059e-06,5.7241815509812e-08,1.175278065090879e-06,5.313527022821063e-07,8.683818796928477e-06,9.361010633313072e-09,5.6315311525168e-08,4.912748368113284e-07,1.2129823563356013e-06,5.093409089607093e-06,5.745227782405493e-08,5.035475836301373e-08,5.827240430189562e-07,1.5157787884856333e-06,7.733049676827974e-06,3.810352224853375e-07,1.2843125070105543e-06
