 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,H25,H25
1N1S,N1,0.0,0.02333328773559651,0.00043548297759388177,0.0015802009731733513,0.0001585852615766381,2.9220208161984118e-05,0.0012420743438559256,0.002635072163249319,0.0006567179959318103,2.234647715522453e-05,7.829264358941157e-05,3.9556326386774865e-05,1.3904361642530505e-05,1.3585101985125192e-05,0.007761022623872238,0.0013443950578193586,0.007686525399981381,0.0013036841010807265,0.0011219850547693477,0.0020073804264653106,0.002064240823702157,6.0581577812524046e-05,0.007011311076091209,0.0006355076469479748,0.00018694263213481221,5.715924445870435e-05,0.0006216889827566074,8.348828187898505e-06,8.019060065994621e-05,0.0005589540813036864,0.000336259089759261,0.00011828291082308096,0.00018217712855395085,1.8350501968633637e-05,3.6288721812882674e-05,0.00022624261339121432,0.0001394598505513045,5.1701560841221905e-05,0.00010327700438828025,4.233296618583182e-06,8.588928261055173e-05,1.1777604292495525e-05,0.0001692386281955116,1.5226669732998355e-06,5.248736897750517e-06,9.828228730993094e-05,1.9056834005715118e-05,2.22228824208609e-05,0.0001636871273820173,0.00011436004932141586,6.150110327851621e-05,3.190067910163741e-05,8.198601798392602e-05,1.2715200399249227e-06,9.465523014284827e-07,3.1834992317847366e-06,5.732642164746338e-06,6.384576467510783e-07,9.38556695451176e-06,3.979129334397147e-05,6.861650249012641e-05,7.404382581088775e-05,5.805281604076562e-05,3.8093245543768806e-06,4.1394814370987465e-06,1.3090404507920539e-05,6.472768820930952e-09,9.595442352738903e-06,2.569381022374251e-06,4.088814935743201e-06,6.253045342718977e-05,4.9130479520487214e-05,1.4497145804481804e-05,5.46251899713468e-07,4.803755976112711e-06,9.347276387794423e-06,2.1160354161109396e-05,4.25533131079292e-07,1.0497956767774319e-08,2.9480498331402316e-07,6.000268349404259e-07,4.0714823984489e-08,5.2199837646815794e-09,2.470418562827703e-06,3.231689122973336e-07,9.875375932333341e-06,1.728531147104917e-07,6.819534592583665e-07,7.265692634650378e-06,2.2924258880063775e-06,1.5072965675599903e-07,3.5495006060759504e-07,6.567006767543848e-07,5.216899749138637e-07,4.698713640394203e-12,3.451022362321865e-08,1.5713341012801862e-06,1.0017706664200432e-09,3.283224100925075e-08,2.426237708519352e-07,6.882321379464429e-08,6.574209783227758e-07,1.6536972591296717e-07,6.120187454605741e-07,5.108206868609244e-07,5.71984625885591e-07,1.0840364810249525e-06,6.056021628619845e-08,2.4561214451157554e-09,5.627146332232158e-08,2.743394200699356e-08,1.7161614906946454e-09,3.322106878478337e-08,7.162304225261096e-07,8.26377272167278e-10,1.1772589347813778e-08,1.5039758327617392e-09,3.21260253954847e-08,6.512101502487155e-08,4.237525419448218e-08,2.6586510770698624e-11,2.7413454173341734e-08,3.155670347254613e-08,6.0934729484429795e-12,8.725018624256009e-10,1.1158210189154971e-09,7.208399988023473e-10,3.955945682143636e-09,8.044720445354869e-11,7.244342681289595e-09,2.6411766107514723e-09,7.975802684967448e-09,3.417843785769037e-11,2.3909541013722446e-11,4.542646259153571e-10,2.9365498921407607e-09,7.920641920122762e-11,4.491513827531435e-10,4.618971871650501e-12,1.790049330985255e-09,1.5963637078897364e-09,1.1089826279508941e-10,7.062728180073918e-11,8.494426828598023e-10,6.214739833865224e-11,1.5154431598496387e-09,2.050348682502978e-09,6.51798393036529e-10,1.5912343220847447e-08,4.618782778464947e-08,1.1162545554554981e-08,3.835248785222234e-09,9.772855635858946e-09,4.324648728015745e-08,6.6235732454345e-09,3.216075877832125e-10,4.091227356894933e-12,1.2912758362570997e-10,1.6244744438509429e-10,2.1504545366646255e-10,2.114385055929091e-11,8.75943761968756e-12,2.0649018050988843e-09,1.0498131697289637e-08,9.061712935576338e-09,3.492803823945678e-10,7.885703201537808e-10,4.07291866899584e-09,3.296289685650322e-09,7.084466346896079e-11,2.8155297537857393e-11,3.128317049849727e-12,5.8120869228517336e-11,8.98187080267121e-12,1.2660154591337403e-09,1.4524560443263113e-08,1.8683435554223138e-07,7.738234053533688e-09,5.718889517503101e-08,1.3456754022200812e-07,3.0910130011108095e-08,3.2808950112261925e-08,1.5154315591292544e-07,6.523726003848651e-09,1.922694192746377e-08,1.9532824246937253e-09,1.2345156230608723e-08,2.2330626237021534e-10,5.4746743000100295e-08,2.030955779108723e-07,3.349344976921742e-07,2.637278471162574e-07,8.744670609850402e-08,1.9254016159209186e-09,3.1562304103616157e-08,2.4521009223121837e-08,1.7260283202702453e-08,1.0414116791146455e-10,3.771836193378064e-08,2.1202000363707008e-08,2.081339711690333e-09,8.233052462003343e-09,2.5823648774903063e-12,1.0995315768980163e-10,9.1458396411781e-11,2.587657332853155e-08,2.5053099594884998e-09,1.454587783555894e-09,1.304150343273136e-09,6.6369436613200605e-09,1.499610435828913e-08,2.610778371270328e-09,4.791048391350472e-10,1.1187968329551268e-09,1.5791375290730159e-09,2.0612451190338277e-09,1.2971645979575896e-09,6.278532693748673e-09
2N1S,N1,0.0,0.0,0.007469251341893912,0.032045878911731496,0.0015368429575248754,0.26168840223729894,0.017613032773980297,0.04978343740659685,0.006373580426405123,0.0008185499308337452,0.0022634390817728445,0.00044580199366439643,0.0011985599135244662,0.0002580890238865763,0.1002908311270132,0.15498035266048493,0.10139897385173313,0.15518519818254228,0.0032493226532330777,0.004896301495251887,0.017681592201750806,0.00037100941123702214,0.07365738299367974,0.040301036961986725,0.056398513102540626,0.00660324638179155,0.17187872292846285,0.0007415831615564805,0.003909745814530297,0.028531734274221288,0.016777143063011923,0.006303361211913439,0.005733566290127889,7.098808114402999e-05,0.00022962135910375991,0.0032530576803666555,0.004106168205709082,0.0008018214481912977,0.005410479283460834,1.0570134095555517e-05,0.0004319966355565974,0.0005600143413357905,9.364435970882212e-05,2.548211314623572e-06,7.653759848125219e-10,0.0020742321293261146,0.00046161822615919945,8.851226260153666e-05,0.005269851720020924,0.003949460544296901,0.0010685154369172167,8.345102139539762e-05,0.0018390441641766841,0.00030506303136279556,3.658528580929854e-05,1.208227292348596e-05,0.0005109192740846424,7.083163304777429e-07,0.0007385371398784812,0.00014481915118125244,7.444023689462398e-05,0.0014352691155519182,0.00012384099923012926,0.00010934343014024073,2.883804057995931e-06,3.621521949881412e-06,3.863772295509271e-05,5.489009457626537e-06,1.4853554005433978e-05,2.3026556640548534e-05,0.0020178494435243444,0.0013820132047062117,0.0009004082529644464,9.456726857726139e-05,0.0019291143744712969,0.001397111895980352,0.0015839190266500047,8.949965277627037e-05,8.082528683406309e-05,2.9288351699463533e-07,3.768380976532093e-05,1.661041565159671e-05,1.7635204703214669e-06,1.669572846640932e-06,3.011349766435245e-05,0.00039092626859860147,5.895725486038117e-06,2.115000495761521e-05,9.10873810999746e-06,0.00043253872119652925,9.564402247974613e-08,6.505458050454216e-05,2.9874765856696683e-06,2.1728786422370305e-05,1.1776362107696059e-09,3.4986075879706036e-05,7.991888376590595e-05,0.00010419027258556923,1.8497243501336413e-06,4.17758270021551e-06,1.3868384274307033e-05,6.520220643535524e-05,1.4046936381184594e-05,2.2288103096457235e-06,1.8972234627767648e-07,4.361278769238197e-07,5.307167697754522e-06,4.617962290343058e-06,8.60935324031864e-06,1.0346818666739921e-05,5.909254322311597e-06,3.783965044412696e-06,6.7156236012166914e-06,2.5973220579178502e-05,4.8818721509746865e-08,4.0632844244825606e-07,2.6501941974288457e-08,5.430895780644818e-06,9.351009818470146e-06,9.007883585709919e-07,1.4990633179223778e-08,3.3733631648047435e-06,3.5948516137196407e-06,1.1103408770196666e-07,7.287622061369348e-09,4.4594893755522946e-07,3.0642708370720584e-09,8.294143303277934e-07,5.001807856785945e-10,1.439334433861461e-07,1.4856023207165947e-06,2.5123647828806384e-07,1.0281282047941431e-08,5.0675733387350874e-08,1.406227587708031e-07,7.404335096161674e-07,2.7786137835050795e-09,3.125398784220579e-08,4.8887319525903195e-08,8.339080537211885e-10,2.980266478047611e-08,3.141484183899479e-09,1.55362878118126e-08,7.310216654232704e-08,1.1099081009824374e-07,2.6981244571899765e-08,4.803981212830877e-09,3.286260419343989e-08,1.0242801913307176e-06,1.7768209796820145e-06,4.5123849679029604e-07,5.0773378390545076e-08,7.457989856796132e-07,1.1002031565787718e-06,1.4992628427634713e-07,4.141902376630924e-09,1.6338486119593654e-10,2.798508780266218e-08,5.309108708217991e-11,9.569108661011683e-08,7.244738142730967e-11,7.424267423061792e-09,4.385304013254654e-07,1.8876975986792388e-06,5.897535384491448e-07,1.9672133255710378e-08,2.5413838633525643e-07,8.41731073730756e-07,4.295855062785847e-07,2.5345048282332527e-09,2.0741630635257025e-11,1.8134027612859427e-10,3.341079057861407e-08,6.577971500831836e-10,2.03325831726886e-08,5.929670976456691e-09,3.1411688197202636e-06,8.255464791773193e-07,2.4374412417316194e-06,1.6424232205380918e-06,1.7746974068089116e-07,6.19752760222525e-08,1.1752067301529223e-06,7.40611713734296e-07,2.631350512372066e-06,4.388622798501274e-10,7.787771041378733e-07,4.200289336342422e-07,2.232412623648372e-07,3.5824928206196205e-06,8.776402084187396e-06,1.1232278535278084e-05,4.3872988664261925e-06,2.615010452622357e-07,5.062702328473279e-07,1.989301874338878e-07,8.208596735670426e-07,5.5548196042920495e-08,1.3764466770815886e-06,2.1765530155981594e-07,3.209191727915339e-07,3.9518573258234824e-07,2.547006938691254e-08,4.1015622276319164e-07,3.4129856407716375e-07,1.136523495759434e-06,3.5794832431435e-08,3.126929031260772e-07,1.0988588838856117e-07,1.4471559683926216e-07,1.708138253064817e-08,1.0546772855057895e-07,8.441645005241583e-08,1.2952260819432126e-08,1.3600948922665168e-07,9.557926650138882e-08,5.3080472461886075e-08,8.57626889505525e-08
3N1P+1,N1,0.0,0.0,0.0,0.01995420190931929,2.4060209483423023e-05,0.010882381849147915,0.2644329859401542,0.020370837086807203,9.568550108696172e-05,0.0003180000373044223,0.03710237129371374,0.004095094475450534,0.02417239647606184,8.877096195236689e-06,0.21274750533565223,0.14082020025063668,0.22513289190714225,0.09815702891839528,0.004116146240049856,0.024094751982623563,0.01738116895034958,0.00013934615510136084,0.09548986158253703,0.0075406356621661175,0.0035018722904034405,0.00020393416759034722,0.03920068163713086,0.017525997218152733,0.0016099268595253236,0.0015095106423590465,0.024790565287091226,0.0004046100961065946,0.0016739275616002303,0.0003034684234055618,5.175325922612828e-05,0.0010370286473122547,4.502933095729134e-06,0.0016349708777081418,0.0020467238907841967,0.00013012121542876898,0.00046765090402800524,1.5254962556277007e-05,2.0525143053617967e-05,7.154577200019219e-06,0.0003214482970546051,0.0009982453485497533,0.0006741004190671251,0.001584495700871491,0.001622628489381217,0.0005328695959705421,8.386450034114645e-05,0.0006890930073355506,0.0015077349919332406,6.879204722309851e-06,0.00019788043868995686,0.005108590287102643,0.002234158167442768,0.009428133800614358,0.0002312468542289281,0.0005643339860341712,0.000547051460681125,2.603302316828149e-06,0.005703398759025813,0.0004196243890353113,0.0015293756002283665,0.001007148379239764,5.209902474545558e-06,0.002160535916709394,6.910119819081295e-05,0.0011393367886856076,0.004511586039711801,0.0018168394854316539,0.0025367026189813124,0.00047032826868020905,0.000999881301122052,0.00020734076858142103,0.0003248714246266715,3.466581053923612e-05,4.819113436527189e-06,0.0003033904480740368,0.00016498420839528016,0.0010020249946451898,9.542485986946403e-06,0.00038560393893005696,5.934950310715337e-05,0.001078575924223113,0.00038444711308338597,3.152807145090364e-05,0.0003014394052049951,1.8797748548848858e-06,1.501845021145698e-05,3.40413116073357e-06,0.00022188704623737898,0.0004508131219902456,0.00044008641329162934,0.0004736524934705333,0.0003580956035191818,0.0002364877673719512,6.027090323268425e-06,0.00020648114019339303,0.00018461818191051194,0.00031802449881856987,8.878150086699677e-05,3.3974423003790832e-06,7.629387319285641e-05,6.356942578111813e-06,5.4204897909748695e-05,9.326606021353712e-05,5.2441772036004863e-08,2.0731389760442198e-07,1.6833216553990837e-06,8.721484618656739e-05,4.476735099512297e-06,1.0153439482074589e-05,8.911091113894543e-07,3.407226857454759e-05,4.28491503789985e-06,5.282796692140934e-05,9.926440727969776e-05,6.563180916074884e-06,1.2901714239621498e-05,4.325148903028264e-06,1.0414112223244842e-05,5.546521566923701e-06,2.440648878110352e-06,1.9269224836193644e-05,3.6782624190934143e-07,7.1770602496634694e-06,7.4784942420969e-06,3.3556491820796452e-06,2.1007625827351717e-05,8.95326765570914e-06,8.14385272551732e-08,1.0497527740405133e-06,1.2949066428014078e-06,3.685828375843414e-06,8.665870687707411e-09,3.6308230955128806e-07,2.983029911973745e-08,9.043411992593064e-07,2.3231717976024413e-06,5.519322203717536e-07,5.957561555192115e-09,1.825848465752955e-07,1.8798616929771583e-07,2.441041813350253e-06,1.094446977489838e-09,8.347145197262762e-11,1.1878918804164584e-06,2.0301559544577685e-07,3.5928566788356875e-09,1.7149939690597193e-08,2.0528698208011065e-07,2.618235317441986e-08,4.604195602553318e-08,3.5476981352644543e-09,1.1922120846108442e-07,4.502808637063538e-08,1.3438894663764245e-08,9.315373561413764e-08,1.9821939867270544e-08,6.153943052922273e-07,2.432547364428217e-06,9.426222708164289e-06,5.168809869005031e-07,1.6399623437024502e-08,4.7614483111857453e-07,1.6804253872848562e-06,5.389147306189557e-07,5.422890847484041e-08,4.082049094300544e-07,4.10545286655406e-09,4.840169978148623e-07,3.464041031797649e-08,5.675897285506437e-08,1.3024516075876846e-05,1.7695382549476335e-05,9.413116464074278e-08,1.0484179849168385e-05,1.7645580641101333e-06,1.8881467003240004e-06,7.64033964051336e-06,1.7428635211036436e-05,1.0162516819844924e-05,8.411713849909574e-07,8.340983883581288e-07,4.6210760484832747e-07,1.7470476920689038e-06,3.1296256697288527e-09,7.562904618119148e-07,6.019753042707521e-07,1.0453458303416596e-06,4.1290390440096303e-07,3.357534055226097e-07,2.9690753415856364e-06,3.89180583315607e-07,1.6517599554788376e-07,2.280527322540138e-08,1.4113104842561341e-06,1.5089672023016476e-07,2.627366195717684e-07,4.501845685123129e-07,2.6660413432466612e-08,3.245550121988572e-07,2.84592107657744e-07,1.1047083248172385e-09,6.341081704164253e-08,1.1149335676918781e-08,2.468464543881055e-09,1.0829168983761406e-07,5.188207263806532e-07,1.2877054977877833e-09,1.753117535585602e-07,6.235630873874243e-07,2.2113644182475412e-07,1.7185172840328278e-07,1.434219725204855e-07,3.6831399397030395e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0010848055260574974,0.03232501961840306,0.02429648024285669,0.1373229461192289,0.0026760306454223226,0.000312057198746718,0.005950135016971059,6.511707632661512e-06,0.012702495282921555,0.000702222929930274,0.2370012222131992,0.11956729011823564,0.019459740383813706,0.0022764285600427314,0.00021438252366867694,0.0005930034389303174,0.0005465243449758184,0.0008714366241671101,0.005683283939946104,0.00019673140162135283,0.00038299924761986404,0.03906941095479999,0.00014737760727312477,0.00048442241619905957,0.02875694983397481,3.341158401060085e-07,0.0027383930395010747,0.037884382022411955,1.3259827980505179e-05,5.625584602597655e-07,0.0001772750888744401,0.009219862771610021,0.005573316395270034,0.001357464122735852,0.00041378973033223687,0.0009250338281052706,0.00015508564758270893,4.807201766077185e-05,0.0038393089767465582,4.3188509641911565e-06,0.00010640202641787333,0.0013610784093289752,4.0128998333388566e-05,6.183145632165932e-06,0.0009443702436255919,0.0011886466256827433,0.0014514654440507258,0.001204981016756701,0.0003210673802911401,3.652911602713971e-05,0.00030825581769367005,0.00928870019973349,0.007886636860450658,0.00907241965462946,0.00022782617530392457,0.0007977450349807569,0.0007085999924365538,0.00030594965063324153,0.008223726188897551,0.00014387455065345556,0.0003443069346646954,0.0009182265483091978,5.7548658496386906e-05,0.0016215793919442945,3.8540320341562406e-05,0.0007364270260707961,0.0043626938845009455,3.977083197570508e-05,0.0011769276666511175,0.0005256640915711763,0.0012527350225175482,0.0001503506969076085,5.657221169741433e-06,2.510606151795436e-05,3.32459642164995e-05,0.0005518817291034761,0.0002515141312560143,0.0005459742340108154,1.0405485213249577e-05,0.0006287576607642009,0.00020660309550812883,0.0008894789930806724,0.00035556533818636993,4.246641634342296e-06,0.0009450865203173286,5.286002880167118e-05,0.0001735338834394362,1.2639327152230706e-05,0.0005779059532140529,0.0008867350066850133,0.00034126793062005945,0.0007354480952224129,0.0003316189086386423,8.47961188554791e-06,5.658122953056122e-06,0.00024377655079943494,0.00019566781196633798,0.00043696403879289747,3.7694380190522736e-05,2.1562084988602237e-05,0.0001045861882555954,2.705044735318296e-06,2.9609854238277222e-05,7.56213685175755e-05,1.2244024356400374e-05,4.982006525100502e-06,1.3145038790796093e-06,0.00011183601062603188,5.145650030513593e-07,1.202024946245217e-07,9.369350939536503e-07,3.073162613986824e-05,6.026496330413522e-06,4.816328293344441e-05,8.554894185586193e-05,2.14799819753253e-06,1.286037379877314e-05,6.40390008133096e-07,6.194244212665012e-06,1.0216443092847527e-05,1.942347271688405e-06,2.4235495116764483e-05,3.436291477143527e-06,1.364788736424316e-05,1.3161076053425091e-05,8.607973854157791e-06,1.8173722893255473e-05,9.005281082608008e-06,1.6410110803555256e-07,2.297042061449872e-06,2.1768982092496003e-06,7.147208087587842e-06,3.4923701708322596e-08,9.197354526868651e-07,3.139198190282855e-08,5.678296606248523e-07,4.494611330230214e-06,7.105028114740009e-07,2.1171098207872774e-09,2.6668421138076326e-07,2.9756405384162576e-07,2.7024121096452802e-06,1.919414183149115e-09,1.414890427042792e-10,1.7295718128806925e-06,2.5490055666210765e-07,1.97423810632813e-08,3.847510399168641e-08,1.1584897308125619e-07,4.856778090811531e-09,1.2616564237788452e-08,1.649488101662655e-09,2.9329067552374966e-07,6.150067433097206e-08,4.166079303757897e-08,1.6896548582501225e-07,2.5282673732363037e-08,7.547204217139836e-07,3.0126704539945592e-06,1.1271715827376738e-05,4.207731172378715e-07,2.1747475820177442e-08,4.6163333289328534e-07,1.7876422266915881e-06,5.899766066796985e-07,6.988346812342172e-08,6.48786891321862e-07,8.363524539589662e-09,7.030494877380278e-07,8.226918568610131e-08,2.9255301825514834e-07,2.122287653660848e-05,2.5050692460837354e-05,2.5787341106919826e-07,1.4269593904714384e-05,1.0534684236063185e-11,9.495425419281389e-07,5.697858488140639e-06,1.3722795808579491e-05,2.0324460362708408e-05,2.1209399103661042e-07,3.852219605526841e-07,2.7720984663304193e-06,1.083231510490279e-06,8.067002466027873e-08,7.207925900587497e-07,7.564900069478853e-06,1.7137300600822414e-07,1.7138059202892464e-06,2.2715437220099943e-07,2.3981277466056383e-06,5.94741777604213e-07,1.6516965573032394e-08,4.759006522192522e-10,2.3332572096634863e-07,1.0687292029132323e-07,2.228495316058954e-06,5.726638367953285e-07,3.4146191651984736e-08,5.0559502939862e-07,4.13831706680412e-08,4.812663223496827e-07,3.1678423439984726e-07,4.168172695884209e-08,3.469495273300538e-07,1.7210765079767043e-07,2.566770582745903e-07,4.1887891466529936e-07,3.651103741564299e-07,7.370054344590926e-07,9.271483936146296e-08,2.442151507686674e-07,4.4738395832411015e-07,3.4948444360694e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.004169377101657545,0.00029508468812844413,0.0015864071358389076,0.28855373974188314,0.0042046479371571355,5.947384643256726e-05,0.04935660855766999,0.0033890156415155026,0.013519952508245447,0.003128900114509392,0.005725602164228238,0.23146493023022252,0.15022320683676949,0.011425023378768273,0.07623466104968735,0.09905902556908153,0.004590850756343023,0.24876736843182234,0.031066787210277447,0.046114093790543986,0.0005068436251769448,0.08289918319646983,0.000875400576945351,4.748518373998145e-05,0.029033852800751214,0.006165032835545592,0.0001850184195191229,0.008868072110542524,0.0007948480680401993,4.125105751118241e-05,0.0002586395690706844,0.0020356907529732737,0.00039673570695297755,0.000540909399378009,0.0001007310062361988,2.4852944355835405e-06,0.00022850859359913045,0.00010647652943340802,0.0006382474773150015,0.0003023229521823545,0.004951114123255218,0.0016362143811203822,0.004438172771653592,0.00522823379748294,0.002304695574123272,0.001291052912170798,0.0005824298298691133,0.000605467627427192,0.000694239258397733,0.00013085500139875528,0.0010446193431379314,0.000709729007560167,0.003147064692995638,2.3192175131470094e-06,6.019497345022273e-09,0.0006943234644407603,0.00017554413832243654,0.0023992663260772318,4.1964468310284886e-05,2.9452288714537644e-06,0.002443655894891039,0.0012750518102571107,0.005877774445488981,6.591710214998159e-06,0.00012151639480872944,0.00033444520717118564,0.0015176035498365437,0.0013917464139758806,1.8934356720734513e-05,0.000550460194708613,0.000523869810656219,0.0002555808785849045,2.209614718573505e-05,6.629671536084736e-05,1.2886235671860646e-06,6.980531520084376e-05,1.4964789524229971e-05,5.577578498394686e-05,0.0018316236794526652,0.00013702325186804032,0.0037751769568226123,0.00044762621535188174,0.00032480588957106704,0.0011066595192508188,0.00014653562582855884,3.6846713515448215e-05,1.1799851151739205e-06,0.0006260063757415057,0.00020887013500558993,0.00020105454796137678,0.0003586800410382285,0.00039147313140297513,0.00035086640535642033,4.3427386351435615e-06,0.00014888346556363174,0.0003402879383989088,0.000744836190782916,6.914535367830155e-06,4.8484406405258085e-06,7.66300426544575e-05,1.906546337782089e-05,1.5802031994027743e-07,0.00013805701790148284,7.57232403048036e-06,7.261580634576603e-07,2.2773792124564096e-05,2.4146137597602646e-05,7.04510623283916e-05,2.1795858931028533e-06,9.459719454429916e-07,2.0531555549929692e-05,3.9235655169278516e-08,5.609242482584875e-05,4.881427482406053e-05,1.1383547473542421e-06,3.296543418684905e-06,5.816914536715956e-07,2.506873737484483e-06,8.037479074074483e-06,7.666570343012324e-07,4.2796316341409124e-05,1.515425590037367e-05,1.2403869510180243e-05,3.3113473945523e-05,1.254054327004539e-05,2.0329211217973153e-05,1.2226101027579261e-05,2.4543473142735195e-07,5.0067198071879204e-06,4.6283636483401835e-06,1.812826629210562e-05,1.7432933674399465e-07,1.468670024706853e-06,3.470416931605769e-08,2.1610937706029176e-07,5.215731182506289e-06,1.3895584922707371e-06,2.724917862462206e-07,2.8488835290829684e-08,7.165847604184705e-07,1.1500362686600596e-06,7.053517547817023e-09,4.081238782482899e-07,5.287828572786424e-06,2.510862588511742e-06,1.851974375188803e-06,1.3223840200637937e-07,4.677255738272379e-07,3.4050944286434515e-09,1.7231096105518873e-07,7.774991539477583e-09,9.247283803137663e-07,2.82036352272641e-07,2.4994966518754325e-07,1.1582860643954973e-06,1.3844764223946981e-08,5.10276942922161e-07,6.791877569689575e-06,1.2496712283205369e-05,1.0078482075570605e-06,1.8300045478980564e-08,1.8215576931268629e-06,2.8425822642397236e-06,1.3424677467455126e-06,4.904515016335154e-09,7.633342333779325e-07,1.2871146815029988e-08,1.0540572508155321e-06,2.104180578665904e-07,3.5147728127959965e-07,1.549952476942451e-05,4.434962840349499e-05,1.0543387780614921e-06,6.924116358941745e-06,1.8021322860661826e-06,1.4443890528070824e-09,1.8835996105082131e-06,6.779954375701891e-11,1.2258763906869419e-05,7.339072184864293e-06,3.880777921239087e-10,8.016491529039271e-06,3.238425083651464e-10,5.3848241865495083e-08,2.772917656823637e-06,1.683171397814931e-07,1.46630744626286e-05,3.269637005587356e-09,1.7422189824145562e-07,8.971756976006162e-06,8.741249950539043e-07,1.8816831821588664e-06,7.21738698139518e-07,5.91844881703274e-06,1.0300638861870937e-06,2.1036773656391006e-08,7.606571925666827e-07,5.068708097688557e-08,1.271838665051206e-06,6.20915507454356e-07,2.4576108703655564e-08,1.2180798902861056e-07,6.031171118081602e-09,7.015942107280182e-07,1.382117522652493e-07,8.940493811948613e-08,1.288048989689372e-07,3.690086369800838e-07,7.254841283277358e-08,9.581475857167732e-07,3.4144205973696273e-07,4.833309854568313e-07,1.2174789087993076e-06
