atom_numbers,value
N1,10.548879503585017
H2,1.9202167187212411
H3,1.933204088965522
C4,9.611921517133439
H5,2.0623571252612525
C6,9.632427687124355
H7,2.066242769703816
H8,2.0905551861692615
C9,9.761041950364337
H10,2.062372954665559
H11,2.0747835928740157
S12,11.144897857225736
C13,9.833632923405037
H14,2.053603931914341
H15,2.0750110199782306
H16,2.0754844379646498
C17,9.71669038391451
O18,10.901873866398452
N19,10.368321739528877
H20,1.8925431482642763
C21,9.616465967613081
H22,2.016875637482541
C23,9.751325591183708
H24,2.0406567270805755
H25,2.050411507501344
S26,11.240714276926226
H27,2.1242133735263757
C28,9.765682974141386
O29,10.909294057352483
O30,10.921787562944843
H31,1.7508581485744141
