 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,S26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.02361825058248801,0.0010165670162161078,3.63081547658517e-05,0.0009288061039842699,6.289945720250323e-05,0.0021513983281378213,0.00027165892632852184,0.0014371387448133266,1.0169755222388943e-05,3.813498252511205e-05,0.00014195103720716917,8.42933829620085e-06,1.050600784036071e-06,0.008078531668004318,0.0013887660544698033,0.008005208285524201,0.0013731926947052608,0.0011597820696780947,0.0019067503992891144,0.003970774212156858,0.00560474708068881,6.525946244440028e-05,0.000596958471512643,0.00044490302547095517,0.00040327261933748026,5.609517517157769e-09,4.227143457027904e-05,0.0008548450549361319,7.161318688608809e-06,0.00020034884868461167,1.1208012696384273e-05,0.00018576346312904057,1.8128716959942004e-05,4.159698257330535e-05,0.00020003097863940944,7.770544714347238e-07,0.00027609093187774825,6.829011800491003e-09,1.248110025997562e-06,4.115588070785492e-05,0.0003217599073437327,9.368322516856153e-06,3.205933211002099e-05,3.514933681419974e-05,1.8513892391380793e-08,7.713236694736891e-05,4.800007590496924e-06,8.188119649199521e-05,4.859724113470687e-05,5.721603486863458e-05,4.3399858173920336e-07,1.5524801879829297e-05,6.824765775159669e-05,4.732361557979736e-05,9.759259461539216e-05,1.1238821286951861e-06,2.1282116559495634e-05,1.0194400606122755e-05,5.907818034778245e-06,3.3035974178474703e-06,1.0877372979695155e-06,1.568581098065902e-07,1.3808055346342663e-07,2.8722059923769194e-06,1.5115046908542595e-07,6.687011233630358e-08,5.666358231515289e-07,1.133995857660608e-06,1.755655001378642e-07,4.463141824173622e-08,1.4880476587042502e-08,1.2113208447406265e-07,9.974953683461463e-06,4.5671215617715255e-07,9.048278815093624e-07,3.061368354373428e-07,2.5702051818621285e-05,1.1087083766625483e-06,2.2983184546632174e-06,2.8950089658863476e-08,1.742799928150518e-06,5.538420038142533e-07,1.7766285586445774e-06,4.6809442899586884e-07,9.337651774021793e-08,1.2274687201663248e-06,5.054697907458383e-08,9.009587131902919e-09,1.963275217953253e-07,4.6836023726015696e-08,1.0726136934202657e-07,1.6304601313521516e-07,1.097314239473235e-09,1.979912171989895e-07,1.2426447426605591e-08,1.671838445460594e-09,7.002328994420992e-10,1.236568953899564e-07,2.1472236488850882e-09,4.443809911713892e-08,1.1717522678533765e-07,2.2253573184194408e-07,7.621486552977785e-09,1.6480349973591046e-08,8.083485658616496e-09,2.1075745859633344e-07,6.155773668581332e-08,2.032432632192993e-07,4.669728328687839e-06,1.567412758007869e-05,1.5835628522919976e-05,1.3505099039079482e-08,4.6370010678087326e-05,0.00015382905010841164,2.3883993868989428e-05,5.155735229478431e-05,1.189396860928893e-05,1.4520241059579053e-05,2.8279635724270946e-06,4.065735972197393e-06,1.0376360455061073e-05,2.7142957326198314e-10,1.4427758523449796e-06,1.836937263188787e-06,1.6543938462287855e-05,5.007374446197588e-07,7.138488244962105e-08,8.84549166180193e-06,2.708607910650862e-05,2.766742182469528e-06,3.1956114739939423e-06,1.2774564328299487e-06,1.4935394543336145e-07,1.1973615409166527e-06,4.784153309622674e-09,2.2717983635955896e-07,4.056757951786949e-08,4.842771204494056e-06,1.8060081336868095e-05,1.5208234791508346e-06,1.3615363814167836e-07,8.252715236967134e-06,8.083772588429738e-06,1.8463143458546938e-08,5.006758097003683e-08,3.606524906496489e-08,1.6493232750380837e-06,3.9666795573212177e-07,1.977085521159827e-06,2.0179834416822473e-06,7.6463149778494e-07,2.2929227361245808e-07,1.474955437785752e-07,7.999110269718557e-07,1.6563605131914017e-07,5.162598144536901e-07,1.5558900035017587e-07,3.633441814088201e-08,1.9893652947189366e-08,2.6304013289735195e-07,1.967927779067402e-08,8.293670980541457e-08,8.100083034867644e-08,1.9960954195097358e-08,3.299015535751515e-07,1.1748159378655032e-07,1.9581957899639235e-07,1.1814786937680566e-07,2.402527230493945e-07,1.676408298845189e-07,4.129714181733135e-07,4.979233050317333e-07,1.0769586111791796e-08,5.696999094695343e-08,1.530686022377381e-08,4.5950453220200416e-08,3.204546919488571e-09,2.277042443488142e-11,1.0697275704130149e-08,7.880158636730528e-09,1.9746513313378955e-09,9.625092678433589e-08,2.1196828070557672e-08,9.617400209549487e-10,5.889104759404518e-10,4.7064130370699786e-11,1.4335030384948766e-10,2.4811399323976246e-09,2.495575829319918e-09,2.3717952601920445e-10,2.568165458072258e-09,8.579267074537711e-09,4.547949794542205e-09,3.6359359967264027e-11,1.98071274937206e-08,5.960643312263869e-09,2.8812969343761097e-08,2.633248818995071e-08,4.311777074272882e-09,2.2090224094384325e-10,1.7227354959237218e-09,6.961460297105759e-10,1.675355160157821e-09,5.917133449884204e-10,2.0423998048357817e-09,1.6629936538947732e-07,1.0233415403959611e-07,7.426725900927522e-11,4.000763942357821e-08,2.642675442920961e-07,8.269475870736898e-08,8.39243877726048e-08,1.936318133610726e-07,3.7362873839263955e-07,8.388611638654453e-09,1.9832857300894347e-08,6.882960923437764e-08,1.1723776560668142e-08,3.1840568265328884e-08,1.5334680654455202e-07,2.471283178095973e-10,4.831439248675906e-09,5.4253192827147245e-08,1.722774644941083e-06,5.444497415130201e-07,3.144506954821935e-07,2.5222887112263948e-08,7.2013320224773025e-06,6.762404988758242e-08,2.2603936583598383e-08,7.744472424464632e-09,1.1106072279887247e-07,6.68813893156539e-11,1.0172975239974846e-09,3.4385723157726034e-09,1.2631497958714988e-07,3.531776693321831e-08,1.2190666431877162e-07,9.241074572230445e-11,7.980836702614624e-08,5.0681584928824464e-08,2.2578853453580905e-08,6.204954605681934e-11,3.3014586897639475e-10,9.264095046646048e-11,9.134748513162094e-12,1.4357970506972961e-09,5.44526868040407e-10,4.1898092772996165e-09
2N1S,N1,0.0,0.0,0.018669113918617697,5.585558226117726e-05,0.021085576770309977,0.26359292048898153,0.03497831881373514,0.0012756782432341573,0.0305771421712846,0.0002514311498538202,0.00033879046417695236,0.005071147163366874,0.0007296483393823827,5.845079717037294e-05,0.10874886436835274,0.1602196411025032,0.10695993827818784,0.15902186689451003,0.0031987779385038717,0.004240126137291966,0.04057922134549674,0.05530114700976929,0.0010729017239636818,0.0385513119834644,0.11058332890356093,0.13263572910219912,0.0004773198853511573,0.0026050882658088526,0.0399754876072167,0.0005045293079686264,0.010287548396732182,0.0004539256430533545,0.005891600519725593,0.00011218474587249005,0.00023651582836325957,0.0029518154408623154,0.0005419692319788005,0.008797941329295345,4.3807326290945525e-06,7.483196218904808e-05,2.5626591186878045e-05,0.0020766929152946645,0.00010037097170956244,0.00022001168691931916,0.0012165299015642894,2.1271895356278492e-10,0.0010840535298011211,0.00011416588471102607,0.001688304274085617,0.00011293390302435924,0.0010883521505054006,0.0002454073591868777,8.647289930641122e-05,0.0013622477880339545,0.0011961192027318823,0.0034322286155519244,3.531664755840325e-05,0.0006386142592536004,0.00016393540326209433,0.000946485619866877,8.814544284163617e-05,1.816177275504316e-05,3.219833963208352e-05,1.070672515735005e-05,2.4217145013993857e-05,2.557222833177164e-05,1.6954069046004605e-05,2.190722913031351e-05,1.0120608436636758e-05,4.758831389839457e-06,1.923273584836238e-08,1.0122931488609765e-06,4.6890528637710815e-07,5.32139456288494e-05,1.4460582782316322e-06,6.85423008572883e-07,3.702786570691785e-06,0.0007329260575934526,2.1364950133051508e-05,5.788915536220074e-05,4.36342513232546e-08,0.0001393348455547283,1.2952042305780509e-05,8.616615552115015e-05,4.131906703075394e-05,5.659569221494465e-06,3.1485613022352865e-05,1.1050722543703984e-06,1.1619083473135561e-10,2.9195987227836895e-06,9.328508911998767e-07,8.401485733777747e-06,2.628724081521483e-06,6.379648898047208e-08,3.4243540212308687e-06,1.1862494444514482e-06,1.1432809365885532e-08,1.808732517094569e-07,1.0099120109741122e-05,2.442359385845805e-07,1.9471176091467868e-06,9.997369517344978e-06,1.1853499766623088e-05,1.7929210600620138e-06,2.762627833163833e-07,2.3975715635060624e-08,1.340837915098092e-05,8.95421214996972e-06,5.765935174695258e-05,8.55659925136365e-08,0.00094782179017594,0.0016725117367424325,1.3195563031587199e-05,0.00016763188775437143,0.0005647061812941168,0.0007084168294158033,0.0013252367420308886,7.99657621015637e-05,1.5951466870500752e-05,1.53498886501513e-05,7.04553706107891e-05,3.1884182305041975e-05,1.3499277828898926e-07,3.8616558978521454e-05,5.1723061277986204e-05,0.0007469585887998065,3.722668539163365e-05,7.797045334712038e-06,0.00022911472584352666,0.001028383223393714,2.298873282846614e-07,0.0001157160908846766,0.00014335970793699637,2.5856585272876487e-07,6.194593325115072e-05,9.127568689981658e-06,3.1824707691363585e-07,3.2109334832330916e-05,0.0001072255504546149,0.0004906642185869003,4.022747958298822e-06,6.287646337366226e-06,0.0004055133530931343,0.0007728715611303727,2.2068612794523546e-05,1.61513596208529e-06,1.02769677454706e-05,6.196941712732773e-05,5.8435371359966126e-05,0.00011869819781140656,1.8000634707693308e-05,0.00028490821005000555,1.2157007647228824e-06,7.1483965440322095e-06,3.0869204682204554e-05,2.3856750738016075e-05,1.6333538371160472e-05,3.559404403219446e-06,4.150621652598829e-06,2.651047767976422e-07,4.194219660025311e-06,1.3001377394683544e-06,5.472819636809234e-06,3.9556391333572805e-06,1.0573920701251183e-06,2.307237098442272e-05,5.686542722926902e-06,4.738150728211821e-06,8.677880294349904e-07,1.1510016592719552e-05,1.0504538621614046e-05,2.2662306682352806e-05,2.8170772908175934e-05,1.678574901298191e-06,3.164618306961131e-06,3.4208528512102987e-06,6.6557387468080265e-06,2.863408870013018e-07,5.0450390975953496e-08,5.817498758275974e-07,8.836916074450585e-07,5.863359651137046e-07,6.095736126532358e-06,2.853309941652782e-06,1.6278387970913855e-08,8.793346051305662e-09,4.005400455753261e-10,2.836808565831461e-10,8.486498392912267e-09,5.589324114652072e-08,1.735174226524805e-09,1.7659680651149756e-07,1.20470195152933e-07,6.816809516863032e-07,1.567625940168682e-08,2.533904392976183e-07,1.2851985431439061e-07,1.8150983587261749e-06,9.749313458762288e-07,6.553135023512624e-07,1.6089851895273455e-08,2.4648110819036617e-07,9.408262169330328e-08,2.7328710761054253e-07,2.80384737649797e-09,2.073000526792157e-08,1.6583312838491793e-06,7.919374267029156e-06,1.4378592316788286e-07,4.813770901002101e-06,1.1475241340708209e-05,5.840896344366797e-07,1.3494528954716145e-05,1.071396493568244e-05,2.5336515706353424e-05,3.931467007944889e-06,2.5811398345343406e-06,1.4835228678844459e-05,4.48201734859488e-06,1.7966437466654384e-06,1.4256719194083445e-06,3.276480309288843e-06,1.9722812272249257e-07,2.4032967793630178e-06,0.00013747322732893252,2.6307971081607207e-05,9.827168799159125e-06,3.705235127604567e-07,0.00038937438887698406,4.303374796288395e-06,2.117202510643068e-06,3.396154466539514e-07,8.148137922825427e-06,3.275540261249432e-08,6.093138948948251e-08,1.7350030208085343e-06,7.617378093627281e-06,2.5240578720442386e-06,1.0502165567860544e-05,4.2825851398475834e-07,2.7149391552683255e-06,2.5019190164066174e-06,2.515281231740829e-06,1.8452376737698728e-08,9.405415335450584e-09,4.055449309703363e-10,5.011998127635309e-08,3.2771267699516216e-08,9.16959130847772e-09,4.568660929571422e-07
3N1P+1,N1,0.0,0.0,0.0,0.0011859004419072505,0.031284105688478725,0.02243733052868091,0.2457347569689099,0.0014587205918692447,0.03482419459645225,0.0029097330888054884,4.22120536749393e-05,0.014340146320235725,0.026268915340202037,0.00025247478914658394,0.14555279407787802,0.05674316378800981,0.12849130574204892,0.08624793693969801,0.006502396333869509,0.03663104739063039,0.07579726595682423,0.12481505726923947,0.002820521124581532,0.010621392271684904,0.0013739352281092465,0.06788795373833123,0.005918310163973484,0.01957598233129909,0.00046852029395338946,0.004516330135853064,0.025069568243775597,0.006943921241372442,0.002099726879694508,1.0904649006882039e-05,2.0628522164223284e-05,0.0033913411312287423,3.861947517513897e-05,0.0007768044410658703,8.888207298651807e-05,0.0009424445606245335,0.00099158700574975,0.0003453406583275864,3.222871950647743e-05,0.0018908913222157597,0.00016427270755303702,4.0912904164081e-05,8.324972191742219e-05,0.00011777775620203101,2.9071972774019628e-05,0.0022659728977059146,1.6773332056629897e-08,0.0002358858256048535,1.5529241409240058e-05,0.00016125848099202145,2.3069530957986473e-05,0.00041019221044091836,1.2864278084556702e-05,6.983760312273546e-06,0.0001130887568638883,1.2276964318491679e-05,1.4487061341217355e-05,4.715278893785424e-06,0.000208704602294274,1.3032198769025172e-06,4.8698622023835014e-08,2.4104437190697325e-05,0.00012477887720097058,6.23891909157237e-05,2.336838071981262e-05,1.3975607093819065e-06,3.175247376141499e-08,3.9679577312767833e-07,4.10601029821045e-06,1.411155064912073e-05,5.0655650785103035e-09,8.152067707989374e-06,6.125308741733448e-05,0.0002312527410204268,4.680646537025268e-08,1.6481769682386016e-07,1.6879504611821972e-06,4.40909067975781e-05,2.8749886089585175e-06,6.871381401651888e-06,1.4843481490611765e-06,2.8001059166893327e-06,1.8999820071474716e-05,8.699661497857392e-07,1.0229582181331409e-07,3.993295305981803e-06,1.5371954913412367e-06,6.503921702982751e-06,5.534928614991941e-06,3.162948583046443e-07,2.1435994179697104e-07,2.0012659529555776e-08,1.759544690393966e-06,7.193195572519073e-08,2.5123486993017252e-06,1.232028704833965e-06,4.0932434752782854e-07,6.14299565748766e-06,1.0848437386634657e-05,2.40800652395734e-06,1.6374120375139967e-06,1.5859232371795429e-07,2.986625531775644e-06,1.1295142599010433e-10,0.00038422462022835724,0.009049986865240278,0.003756706212379335,0.001697023417690069,0.010914391259738476,0.0004497433604977452,0.004645544886634045,0.01241467377206762,0.0004162928243904851,0.003168595236588523,0.0036880036153523754,8.559760572723896e-05,8.858504498299169e-05,0.004374648940646431,2.113595076735919e-09,3.0783179044036046e-05,0.0017883049836360243,0.012789142813202758,0.0013797588184667475,0.00010656723513502442,0.0030374979243465994,0.006165687884705395,0.0003603134818228604,0.0002155457344306111,0.0001192275486772143,0.0007125783747217174,2.879606349903696e-05,0.0006729731354839785,1.238447935825171e-05,0.0002588609760123539,0.000891105587297325,0.002237008941890384,0.00023136544265645043,4.298380621925446e-05,0.0004162357795332028,0.0016717223672721993,4.134203270522718e-05,0.0006256131763089368,2.8990668363038097e-05,0.00011433677077521409,0.0008251867750572739,1.071424324816661e-07,2.9001579989529347e-05,9.537523928448977e-05,4.808479162621282e-06,8.105624334175943e-05,0.00015203842091571218,0.00014264429315780092,0.00026793079569520373,5.026414207076613e-06,0.00014923745515638132,1.3860768637741216e-05,2.0911603809903312e-05,3.17622677077356e-05,1.4656363456211352e-06,6.409286676745118e-05,1.078077304406122e-05,0.00020585221617719363,2.62923956739769e-06,0.00010488559876220549,8.463803222724664e-07,3.1190797544766724e-05,3.6965866452298712e-06,8.157151357490733e-06,3.095911705175425e-05,1.5503411293860125e-05,6.15001186865527e-07,2.0690169866277586e-06,9.726490279859945e-09,6.0340539231873436e-06,8.229912589197141e-07,7.994330797567173e-06,1.0250005724410371e-05,1.4189292560917721e-06,1.962776212671713e-07,3.022792371965011e-08,7.628180931362749e-07,1.635609045091968e-05,4.294171684904313e-10,6.96604995908956e-09,2.9677531521166145e-07,6.469191482505465e-07,1.8129560519497545e-07,7.64801835195783e-08,4.195560280972899e-06,9.065443976830068e-06,3.4440440037641906e-06,4.205214176877803e-08,1.004089210887571e-06,5.962690801553094e-06,2.682722488600575e-09,1.372537445476496e-06,2.8846043642616337e-07,9.932718869620771e-09,5.728309373509433e-07,6.742788236646646e-07,8.560921216371753e-07,5.505309598419217e-06,1.980678970170402e-06,4.7710919612420355e-05,0.0001248224263701303,3.395887203128112e-05,3.607966641760996e-05,4.5299545827770515e-05,6.2575790695795774e-06,3.308914105826233e-06,1.1009528799732493e-07,1.4512087420870401e-05,8.327475784497551e-07,5.70352498563409e-08,4.289429572867931e-06,2.5513667145204977e-05,1.2711554568944905e-06,9.862020619699763e-06,1.0214557398580126e-05,1.4179633788913293e-05,8.373829679975131e-05,1.7155379429478756e-05,1.9294682296333576e-06,5.061267926986801e-06,5.135440887249487e-05,1.1465140330457757e-06,2.8014835118383985e-08,7.331931868526098e-06,9.451121380399385e-06,2.107423400232733e-07,5.928009290112612e-07,1.64202660877244e-05,8.963528304040125e-06,1.3350482959140209e-06,1.37050991608767e-05,1.170548100670743e-06,5.986644531219554e-07,1.651297289129161e-06,4.863917260067296e-07,6.485344100637391e-06,2.77704172746418e-06,1.0922587498463088e-05,3.61056851216901e-06,1.4759708339528999e-05,1.836091704143783e-05,1.8042444434929195e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,4.028532294197973e-05,0.0008926729952176693,0.0021578450943220417,0.2853304048539984,2.8462077899860105e-05,0.0015144496317163192,0.057916882338860054,0.0003490942012649434,0.00240117579214294,0.001590562989651989,0.2836502064772697,0.19071858472900072,0.0009457082655921489,6.0462315517373355e-05,0.009174493805509831,0.058759190077499746,0.12668199311538286,0.16264981821324653,0.0025159286666123215,0.025697714530904747,0.06977831823156144,0.03506727578490798,0.0021527142829795842,0.009175526431639547,0.02635867662628999,0.0014565763252767372,0.00023466625859014378,0.00021742596705109918,0.0002676823369522907,4.9825514273571514e-05,0.00024747754511911246,0.005658320795724148,0.00010561768146466477,0.0092894855267307,0.00023396051609392288,0.000354303862613925,0.0005049005325035161,0.0032879861034977864,4.2203806850160674e-05,0.004464329238534681,0.002280270414510177,0.00012527412631713197,0.0055441321218252515,0.0006776517405842064,0.0025527387332182627,0.00030893928266095827,0.0018298516559918099,0.00013884193403601586,0.00011075068054777759,0.0031981458212069214,0.001569542037968219,0.003907430052325633,0.00014245234069631962,0.0004074997295413496,0.0006988209687190938,7.39005393235459e-06,1.3387535093833947e-06,0.0003206026501336723,0.00011320910093925995,1.0366839700015618e-06,0.0005344234589890196,5.7875165671239515e-05,0.00012371152417767206,1.988752552550821e-05,7.925124307872622e-05,1.7917333949846181e-06,4.456929152407696e-07,4.147645424890101e-06,7.276391090549339e-06,9.543612886919739e-05,2.4131019540352128e-06,0.0001070964734761759,0.00011729152757133932,0.0014806691471327404,3.581311307554458e-05,1.1600718478721461e-05,2.8140340488036486e-05,0.0002955956607251231,8.583926410565823e-06,0.00021259340277191008,5.7089664329046386e-05,7.148125646949666e-09,8.74257744472029e-05,1.8854633138332133e-05,9.881931051225479e-09,1.4160058019463406e-06,1.835128475846659e-07,9.530328698659218e-06,8.379221005938575e-08,1.2703334384411846e-08,6.511783051887932e-06,1.0488344130976657e-06,8.610226962524337e-07,1.7341674274362617e-07,2.3220278044133735e-05,7.635134147143674e-07,4.8289900576037326e-06,2.6348491349637015e-05,2.8039398678902927e-05,3.896953909343637e-06,1.9783127580552673e-08,3.8534232693621107e-08,1.7623755318663115e-05,1.4540791066774972e-05,8.328894112974439e-05,0.0006830249393328103,0.0005646265489764879,0.0013393526471365824,0.0012988921870520365,8.424766760928293e-05,0.001878514449340507,0.0003810477053307615,1.0701208807972762e-07,0.001692838414742548,0.0010933378736379673,2.0131327118866338e-05,1.8831806060548573e-05,0.0031841818073297112,5.51743335375221e-06,0.00016094696928847796,1.1911757420435265e-06,0.0013481594030575472,0.0012521183156186666,2.564067160371053e-05,0.00018030383944989126,0.0010399312907503067,0.0005468853268251195,7.1060898811925455e-06,1.3564317447034568e-08,8.023537584844753e-05,8.408058049802491e-08,7.313041553991262e-05,2.40528277006824e-06,0.00010162832516780185,0.0008278196058033593,0.0014014697761415285,4.310591590250823e-05,3.257678066104219e-05,0.0004150358312160485,0.0006173199565968623,1.0774820492720494e-05,8.350080919083958e-05,6.447824134614422e-07,7.064361313036116e-06,0.00015247276817120792,4.8915115027359235e-06,5.3651325876646894e-05,2.6930613536091386e-05,6.827444121171311e-08,4.209649760777978e-06,1.4010789370910715e-05,5.844081653805233e-05,1.756212877301877e-05,1.2351690914513824e-06,3.980850229368116e-05,1.1323554170328265e-05,4.134618991624706e-06,1.805077656968912e-05,5.809568943693222e-07,3.703488315043302e-05,5.878414781612662e-07,0.00015875128551812168,8.124151928967649e-08,2.668868846145145e-05,9.652521784087043e-07,3.064921488471484e-05,7.982920010807248e-06,2.1515760683321616e-05,3.5393269127492744e-05,7.953170096275386e-06,6.935967973298318e-07,6.525211083463489e-06,6.012989084425158e-08,1.587098877875448e-06,2.5630376221386086e-07,1.4109118118277308e-07,1.6546337611167417e-07,1.1662338390561189e-06,2.4955786726010842e-06,2.357452364876167e-06,6.077488041711376e-07,3.0017268719539913e-06,6.439293542825908e-15,2.9831599412943888e-09,3.0674187634360806e-09,4.6430469491376414e-07,2.731265724698062e-08,1.8957768244121098e-08,1.1901758689703001e-08,6.654997343868985e-06,7.143762035255463e-07,3.6265949798774955e-08,1.3306702539850335e-07,5.192965102818192e-06,9.608169815322753e-08,1.2475708945913766e-06,1.6457527940438865e-07,1.0350453760743505e-07,7.097924021870483e-07,9.975288772778867e-07,4.560503086281642e-08,3.036450721971562e-06,1.5555619954366051e-06,3.973233016152378e-05,4.4850635195103905e-05,7.593843878606066e-06,3.59062695838297e-05,6.708817243517018e-06,2.2056563390382422e-05,1.936648557077092e-07,1.6352867858948628e-05,7.13082017522737e-06,2.08786282041018e-07,1.903869806918479e-06,2.926461040386741e-06,6.997021910759571e-06,5.5317763036910605e-08,1.4772600680501569e-06,5.67694247166628e-08,1.4740941001178953e-07,5.556903526215962e-06,2.200775813143707e-06,7.946004298986509e-09,5.020977753567024e-07,3.921885038948858e-11,2.652617896670151e-06,7.31075253668223e-08,3.74143584336295e-07,2.050235217820884e-06,6.090178983342298e-08,2.2604305671691804e-07,7.49614436035273e-06,1.7603260080711891e-06,3.2818398132405946e-07,1.202314720716302e-05,1.575869541081687e-06,6.32046015525134e-08,1.636255091419514e-07,1.350517555565034e-07,2.808098058748598e-06,8.586561484058564e-07,4.214498537047362e-06,2.415256206367289e-06,4.792936424635741e-06,5.971797835790937e-06,4.777820841406211e-06
