atom_numbers,value
N1,10.572433849082755
H2,1.936424037643382
H3,1.9261392822679895
C4,9.62781545284159
H5,2.0923690757768947
C6,9.611422717871445
H7,2.0787126839265246
H8,2.0825783791589165
C9,9.580305832282265
H10,2.0976799454629296
C11,9.714600381307688
H12,2.0852740431555246
H13,2.1034530059589938
H14,2.0917863571410256
C15,9.715512730391556
H16,2.0932007813553173
H17,2.0890331228159607
H18,2.0917236005082964
C19,9.753680231746424
O20,10.928404397531022
N21,10.390286084117974
H22,1.8865432968326288
C23,9.585325471063609
H24,2.0351339641775246
C25,9.558154012046355
H26,2.0874694666386664
C27,9.63074357355874
H28,2.090466464766058
H29,2.0925057843319683
C30,9.720689641336472
H31,2.082409361783342
H32,2.082488573721549
H33,2.086895864252191
C34,9.731324301644934
H35,2.0703238283623486
H36,2.0857294383554246
H37,2.0956815672857627
C38,9.751245705181878
O39,10.919751957082777
O40,10.927820463009581
H41,1.7596765922065436
