 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,H32,H32,H33,H33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,H35,H35,H36,H36,H37,H37,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,H41,H41
1N1S,N1,0.0,0.023481708268131563,0.00014705860366448498,0.00041919324049777273,0.0015105996118542908,5.2734061234183116e-05,5.585884915948469e-05,0.0010819779947295327,0.002995826283723746,3.0654998782186915e-06,1.0060168937897629e-06,7.308181444148909e-06,5.2232981916519594e-05,0.00012485159306807603,0.007932009865017076,0.0013591569819487725,0.007873529577061777,0.0013229527946170272,0.0011600242752453083,0.0020266968614790493,0.004431625447683052,0.0014598807352288468,0.003750441152112316,0.0006099533356078712,0.00026992253642754704,0.00012718120345245332,0.0004465624193994433,2.401060370305075e-06,0.00016599712219203533,0.00048647955523295483,6.792061977323183e-05,0.0003668472063796391,0.00018182028792734783,1.662049870398974e-05,4.221968841577883e-05,0.00020735508560898452,0.00014968559695893724,0.0001300462495168464,1.9376638342727404e-06,1.0525115217152603e-06,0.0002641218546033386,9.045248212458112e-05,3.151935915313153e-05,3.590838714924438e-05,7.963070416891482e-05,1.615639779237177e-05,9.627181466673185e-06,1.2995933526993575e-05,9.317250130647103e-05,5.3456509968796695e-05,6.376594988211082e-05,2.433268033730229e-07,1.088641205548857e-05,5.351948230458703e-05,0.0001054591616906908,3.359032635041892e-05,3.248475768735659e-05,1.5366089377577552e-05,1.6509559717103883e-05,3.4294237716281373e-07,3.2054889709254297e-06,4.148739760068132e-08,1.7764836238720605e-06,2.8549344405215393e-07,7.089869069748511e-07,2.382636893338841e-09,7.173748595157292e-08,1.7584639544487857e-07,1.1097783161884145e-07,1.7475263520694284e-06,1.368930218959008e-06,1.6830477196361215e-06,7.476433618869294e-07,5.291441320665058e-07,4.968307611985523e-07,5.209087932112055e-07,2.5405822290380797e-07,6.399968497661224e-07,3.3676753610767385e-07,6.303511998762001e-07,6.681192840501948e-07,3.1971062977587117e-07,2.956922655616978e-07,2.3117799829996954e-07,5.502892852504715e-07,2.756129331427104e-06,8.65995322119062e-08,7.286232230896417e-07,4.6665243780275034e-07,1.8671046642104727e-06,2.5761017923287e-06,3.1423430988386514e-06,2.129891441216003e-06,5.989336069323059e-07,7.185484354188532e-07,4.6719765012248615e-07,8.98061356613411e-07,1.3571821446262122e-06,2.5495156608656977e-06,1.560236675968163e-08,1.1852285504154736e-06,1.5441165773788512e-07,6.43440365877268e-07,3.307951224051919e-08,5.440909240927994e-07,3.0179400090091235e-08,4.541912666189418e-06,2.919113921251437e-06,9.164488410096094e-07,2.8606106685646893e-06,6.226116285867889e-06,6.486045716291855e-06,7.478229097079847e-06,4.194866242346329e-05,1.8212804477890643e-06,5.3249068176275394e-05,0.0001555451367943883,1.1740227620626875e-05,5.123209242674509e-06,3.7152181850963473e-06,7.057376536501181e-07,1.4022549036041276e-05,1.9086309745869334e-06,2.6677657414264644e-06,1.9693711994506202e-08,3.855788768492019e-05,5.107175479301951e-05,3.81828918705196e-07,3.184536893074963e-06,2.630325858010707e-06,2.475194951867543e-05,5.381664006931519e-07,1.1013183862096376e-07,9.037841232351074e-07,6.361767165841137e-07,2.614198368888765e-08,3.931898298614733e-08,3.353103410264069e-06,6.9714605190895895e-06,6.228097593208304e-09,4.561268306835231e-06,8.106938054197599e-07,3.33166469856927e-06,1.0046598966750864e-05,1.930056114929357e-11,1.325695109244407e-11,1.1811492617308517e-09,4.0426470671039993e-08,4.4472204585588315e-08,2.195472824317868e-06,1.3277349981688502e-06,9.722713821824769e-07,1.9105885346037965e-08,3.992749864067946e-07,2.323037850970877e-08,4.904683392759068e-08,1.056338231331111e-06,2.990315253192932e-07,3.670341208739103e-08,4.935824096108377e-07,1.3365619877525603e-06,2.791004538593711e-09,1.190931778194404e-08,1.1882325651191294e-08,6.725156737052984e-09,7.898074588785775e-08,4.075889181720527e-09,9.66738158303393e-07,2.856200975731582e-08,1.944632144201819e-08,5.434216765465294e-08,4.423319621693622e-08,2.2914540775964554e-07,1.9428336051063866e-08,4.0577796456275905e-08,4.786740115392263e-09,1.162034310997484e-07,1.5623515259299836e-09,4.640785200571429e-09,3.476535337387787e-09,2.3869795029440866e-15,6.293305043758579e-10,2.1283255158266456e-08,1.27720056752878e-12,4.440775774883221e-09,1.0479254575201935e-08,2.157163336846679e-11,1.1603471739007887e-08,8.769799553220992e-09,4.5856831221158245e-08,1.6733854302231066e-08,4.608386117155305e-09,1.4073872955933098e-08,2.3238357904631357e-09,1.7039989974598768e-09,4.970645006707741e-10,7.842386184897521e-10,2.5765700684132753e-10,1.0052704002561086e-08,9.960620970250744e-07,9.021450253499097e-10,2.051056569030152e-08,3.620257427172646e-10,6.748035463743918e-10,2.451504110823066e-09,5.632125876786631e-10,3.0879208967604654e-08,4.2203580630229e-09,8.63409344020738e-10,5.1161741509986314e-11,1.0804914740702998e-09,3.923767977198622e-10,3.2811367511875744e-10,4.5544767957039767e-10,1.7179293959612707e-09,1.1821366940889533e-09,1.0441418840656524e-09,9.284351065730334e-12,1.0043879061782945e-08,3.4268521353908454e-09,1.4469923037552235e-09,2.5089470501171718e-09,6.6246706453831905e-09,1.84585611240351e-08,1.3662784681400808e-08,2.559579037608728e-08,2.4369986473260496e-08,6.3309659736887625e-09,1.2230771950783037e-09,6.456091883322301e-09,4.288578336897331e-08,2.123060061087756e-11,3.764918932169792e-11,7.651788924700753e-10,4.238891043728543e-10,3.341497356590395e-10,6.9554162429597e-10,9.186304827935032e-08,2.488080408369342e-09,2.5586510687958253e-10,1.502373780937205e-10,2.523112607732969e-09,2.3043494445929014e-08,7.218180053669698e-09,4.244044027323923e-08,6.145735031992672e-09,9.280844759373963e-09,4.217615146018261e-11,3.6728708519007114e-08,7.437586546643615e-09,1.2824541428813063e-10,3.3029678991880473e-10,1.0959526619558346e-09,1.2011059036254323e-08,1.271445160266893e-08,5.762057497804562e-14,2.1198515165465892e-11,1.345962674648149e-09,4.633937011888634e-09,6.0347267183402664e-09,2.228082163213685e-09,2.3653845548921026e-09,1.8474799468037872e-10,5.709192452130196e-09,2.885204319902357e-08,2.8888835768015042e-12,1.1361425689138116e-10,5.233313782326832e-12,1.2346548922126388e-09,3.1158242652651325e-11,2.9899873271732602e-09,8.487459401962383e-09,2.902442730601251e-10,1.0777786885185492e-08,2.100675189353751e-09,5.685891757423178e-10,5.1521009680755014e-12,1.1364891250309483e-09,2.378835795013856e-09,8.512329729981616e-12,1.5654265383968635e-09,8.419608621412777e-10,1.89446486276168e-10,2.0287080348957431e-10,2.972944335155603e-09,4.288979393862746e-09
2N1S,N1,0.0,0.0,0.006076131667148044,0.007718702287477619,0.027694626316939974,0.2633852770535823,0.00535349353853265,0.0163688506094406,0.048462868358512434,0.0001195170622885211,0.00020594516999694612,0.0009340566153739349,0.0015978682946375944,0.003094501524829152,0.10407902139010528,0.15660625327724764,0.10522932355907644,0.15749139612728058,0.0033363038064331274,0.005140484951523749,0.046356968297078804,0.012149856675625959,0.0374158508313438,0.040171711969524626,0.10278212837512424,0.03973529941437892,0.11175012197150691,6.042995450461497e-05,0.009352262209722184,0.024751072786992845,0.004532445509030314,0.01884569564444294,0.005790262144580449,6.345711527266928e-05,0.0002453370376811481,0.0031737774221012316,0.005554976890025376,0.003664367871055507,0.0006844134446413186,0.00010308804844827435,0.0016963038267068242,0.0006701734511889157,7.02406409884837e-05,0.0005545163897440197,0.0011519641151123139,0.0005527892284999947,1.0528115367947066e-05,0.0003781408805356712,0.001990818166708763,9.442593319475279e-05,0.001370786687739045,0.00037410052673081395,6.924242007610992e-05,0.0010729378854099636,0.0032520681213230596,0.0010572099184198436,0.0009022922708568082,0.00048538171416856457,0.0010705855260684238,0.0001934865307222644,6.119064880172331e-05,3.198940461013322e-05,6.046339324328187e-06,3.654010486231485e-05,2.452530765295613e-05,1.388676264646449e-06,2.098238257630669e-05,4.9346075097211894e-06,1.3287808067197204e-06,1.189675110158106e-05,1.5162172124494333e-05,5.900178008522161e-05,3.915016399469451e-05,1.408322023088715e-05,1.0711902761695313e-05,4.586121185035097e-07,1.4542156087316016e-05,6.538418251378353e-05,4.5271773436716956e-06,3.4248372121847837e-05,4.6767995818264296e-05,1.4665057384233293e-05,1.768548170355544e-05,1.2030084701297739e-05,1.9969244559714383e-05,4.3540899996585836e-07,1.1640768367016108e-05,1.9593237244208694e-05,3.2875624180750407e-06,3.549537662683733e-05,0.00010098929226920461,0.00011167766378461508,5.994404227216421e-05,6.0004160746807145e-06,2.057174874892098e-09,1.4247485413676486e-08,3.121279475370997e-05,8.178598246777469e-05,0.00010574101034332983,3.5602277470569987e-06,6.0721895319248986e-05,1.6821742482742152e-05,1.0214652633511179e-05,6.397915810474331e-07,8.981604559199496e-06,2.2075599082072017e-07,0.00015493030563007437,9.98545080181934e-05,3.871012588541056e-05,1.7304428134412575e-05,0.0007135754855069898,0.0005020651725335945,0.0003938098265283685,0.0001682244257583676,0.0010348521404264233,6.71379113068582e-05,0.0007365413551942979,1.7641902619658367e-05,2.1955208667545634e-05,2.6119117599865405e-06,3.4555857434392934e-05,1.6670942300178737e-05,9.008002675114923e-06,6.443873740824557e-06,3.4149159966467835e-05,0.001161152613593508,0.0017110274850042906,4.627023825021226e-05,0.00014770415691955918,0.0011471962827145354,0.0023463815668613996,0.00013738221813008877,5.068166579969002e-06,2.3826703804186167e-05,3.5774395160448336e-05,5.612760876294587e-05,2.0814178232075875e-06,1.5160590719265343e-05,0.0002286765789043521,4.586602021738884e-06,0.00019224959483032933,2.7287228923089657e-05,0.00021089794036788234,5.1010668075335275e-05,0.00013379618542153082,9.656181291228805e-06,5.273723341137071e-06,1.6847822090770848e-06,5.6240501714821534e-05,7.877676745438045e-05,5.752626224353463e-05,9.572908795441037e-06,1.8158435612924961e-06,7.853746575303688e-06,1.707295611552695e-06,6.05626179872587e-07,9.066019364922795e-05,3.973754063579804e-07,2.0249037193664776e-06,7.705301816152144e-06,3.4274417970436843e-08,4.5904171657173976e-06,2.26013505688627e-08,1.3006474031129756e-07,3.6892504806651516e-07,1.626086860584408e-05,1.7333072932501636e-07,1.8833970339304784e-05,3.013461078449353e-07,2.1254646229706964e-06,3.9138701812824195e-06,2.190943327207151e-06,2.3322575648965227e-05,5.399744060774481e-07,1.474138358048549e-06,8.1794563122628e-08,7.060673716807742e-06,3.650425361989562e-07,8.291330966248012e-07,5.4058923382172e-07,1.2792329195931984e-08,3.3910334029663147e-07,9.708394124174902e-07,1.7060688284331604e-07,3.054397934576514e-08,3.6754299737040697e-07,1.4864193920161028e-07,1.085915832810258e-07,1.3576747726062877e-08,1.1985070775821782e-06,3.447463727823674e-07,2.709835467129551e-09,4.774602135881878e-08,4.0879836071816555e-07,3.5691377231472643e-07,1.5675192543973537e-07,1.8323674599862727e-07,6.423923393228392e-09,2.528541820367991e-10,2.970387999123858e-05,1.3899480899581818e-07,5.390367570079491e-07,6.489512416330001e-08,2.2190366522067961e-07,4.814959995158574e-07,2.4573263024407765e-07,4.261899298363403e-06,3.5594589053999925e-08,3.949029765415446e-07,7.668064316845857e-08,1.1902224157367414e-06,8.936838069573128e-08,8.648637606079035e-08,6.200701774261574e-08,2.812445671906971e-07,2.542326298371478e-07,1.3152732192267536e-07,1.0106251258079624e-07,1.2241527866940771e-06,4.0049305782829947e-07,4.736948344685743e-08,7.115775524368928e-09,1.8932116541137134e-08,1.1067935314912347e-06,7.403580100096008e-07,7.918169657727958e-07,8.527396881952143e-07,3.297387811684871e-07,1.539213201340317e-12,1.8490608688637167e-07,1.0424780496620656e-06,3.267053294564448e-08,1.575263275377381e-08,4.14508789514656e-08,2.0699589375894334e-08,2.632963203019756e-08,2.2205208338732518e-08,4.7191987713191e-06,1.4427927341742475e-07,2.313809366327746e-08,1.2811146810065566e-08,1.0996482391334439e-08,3.433168638267148e-09,1.3813394872386198e-11,7.527660006445558e-08,4.0505154785819286e-10,2.2319460946107483e-08,3.2407325711858448e-09,6.592243093628269e-07,2.663152516291234e-07,5.034349843668906e-07,1.7366721616340897e-08,4.556370867270232e-07,5.139730872016912e-07,5.554554840525583e-07,5.348108622627024e-10,1.1066120464420237e-08,5.490397025909033e-08,3.3090572904015403e-07,9.069436299746769e-07,1.0254797011555183e-09,2.9100482024091434e-09,3.7045388978640403e-10,5.85532986985271e-07,1.1707073976907623e-07,5.230676825007663e-08,6.269607499831409e-09,4.583585644368782e-08,5.707280248401503e-08,2.245346131246606e-10,2.4603050707838747e-09,6.478455194525168e-08,7.989893191506781e-10,1.3091900896711195e-09,2.7887552267458204e-07,2.4820692168248115e-09,1.6826142257286847e-08,2.3221129463735224e-08,4.246649916161971e-07,2.6389899154821705e-09,4.1915465764930104e-08,2.6799712449232516e-08,1.7350563430440502e-08,9.963851965721915e-11,5.15436191506069e-08,6.801283225499333e-08
3N1P+1,N1,0.0,0.0,0.0,0.008410202334018457,0.01994333786584157,0.0031283851190218037,0.2743199728169401,0.012154938515549496,0.026082785616351245,0.0009215025979105729,0.009067153939950945,0.023786637729668936,0.007751733078976031,0.02102899396902025,0.16612335081060436,0.0962859231250186,0.18348250952911282,0.10084675485507066,0.006961222091419472,0.04638959101558493,0.09603242771450438,0.04256604353987026,0.10064002575282593,0.022570732237639834,0.013344213826263829,0.023705387911286735,0.06575005398929124,0.014452735528293736,0.0021430393080366095,0.007601408497975415,0.0049301932712322305,0.02515433716447002,0.005541073413230624,0.0003617087431413424,0.00020457828156184021,0.00525882448892645,0.002438917299499632,0.007016319464574483,4.9152182759470975e-05,0.0002771575145597005,0.004066556993769677,0.00035914280672777465,0.00042588584563629794,0.003007845931948694,0.004761145648583209,0.0009932555039828816,0.0014038499186004305,0.0007487707577342739,0.0036607601608444895,2.314829993643741e-05,0.0004905298376636225,0.0002557146723605186,6.730616304273518e-05,0.0022490243610899796,0.0034231937341058227,0.0012320494632067636,0.0008014686199899757,0.0003870009062052482,0.00018954826444295136,3.069695727875299e-05,0.00028036916919882415,2.3731186276076954e-06,0.0004925043991539368,7.167580043176969e-05,0.00011192926983727425,2.535859100483151e-08,1.0562212448661512e-05,4.699399092089607e-09,4.260301777359032e-06,0.00021934946788659815,0.00025672484543592944,6.244493120766137e-05,2.272748910669975e-05,3.875290866561798e-05,4.293985060854766e-05,7.368154380849035e-06,5.424108113016857e-05,2.5466903563975407e-05,5.4419759553114844e-05,3.533195383376153e-05,6.749732320554536e-05,1.731417018957515e-05,2.6713368259656534e-06,3.1583475927909888e-06,7.161800977595334e-05,0.0003011636472125545,2.0005537550993324e-06,2.6331894193543093e-05,4.970019164218797e-06,0.0001597679256781781,0.00016860581874000857,0.0001645768873124176,0.0001724545849479675,2.1181078837528844e-06,3.1927541965792727e-06,6.863520187749828e-07,0.00011489740880810118,0.00013912189536147146,0.00022725836667469856,2.1652436155150667e-07,9.19753581114513e-05,1.429770834193711e-05,1.222022617453078e-05,3.719348180997173e-06,3.095944447428778e-05,3.6978708539692207e-08,0.00019843354805937352,0.00011293653957533678,6.99166459838807e-07,0.0011188787062059724,9.043640686989818e-06,0.0008988191208199048,0.0002909491892815197,0.00018800601698210073,0.0007668912168870001,1.0433989243718855e-05,3.1554271100020514e-05,0.0006927414741781934,0.00023953791730857432,0.0007522084720081867,0.0002481450773563765,6.5568205502852805e-06,1.659468040049461e-05,0.0003657666535463733,0.00039572092713857643,0.0001119920533958485,0.0012722123061066348,0.00019706151746889944,1.2965879427895288e-06,3.6663379234802562e-06,6.504053824363254e-05,3.212664068819038e-05,0.00011610689086927195,5.598556739050409e-05,4.2994187983369514e-05,6.123414915526482e-05,1.4136956671517709e-05,0.00029655270407591416,0.0003255463073257303,1.0972947090515106e-05,0.000539141806668475,0.00013098035720870982,4.094877104066086e-05,8.14065216676596e-05,7.8637134259818e-05,7.263190264783503e-07,4.8646009480401986e-05,1.152222248101964e-05,1.5449309465065397e-05,3.938857562335585e-07,2.3451820405639978e-05,0.0002665007962558974,1.6976526895362554e-07,1.3172150237217295e-06,2.1946162920727375e-05,3.520478363805424e-05,2.817963068046936e-05,2.910407821410388e-07,5.755619660874345e-07,9.290228097924569e-07,8.282013334248717e-06,3.0560567343407286e-06,2.337890410375465e-06,2.136149695397549e-05,6.647868202591667e-07,7.2853799168992595e-06,4.653511433527768e-06,3.458901177033624e-06,2.627840025581918e-07,3.994685640940077e-06,7.80299681535368e-06,1.5324229161173264e-06,1.2214036478219725e-05,1.0008606361466832e-06,7.27150295531942e-09,1.7059326817836507e-06,1.6405171283651043e-06,1.4347891912347421e-06,1.3935420195565484e-07,1.041583738592422e-06,1.3741747084683453e-06,2.266351147861556e-06,1.0701588784023386e-06,4.1388045746160174e-07,1.1746139727542015e-07,3.459472184275114e-06,1.5876157064553809e-06,8.075865447487729e-06,1.684401580970274e-05,3.7489451867323e-06,3.952910572202484e-07,7.3733959204957955e-06,3.4601736302874997e-06,1.8275839730463872e-08,6.083231363085417e-08,1.1176413350355574e-08,6.975069191117456e-07,4.065146086418281e-08,8.02540335831381e-06,4.5671226101440254e-05,5.15629920982974e-07,2.6890983662042345e-08,3.119874003587597e-08,7.380753643815297e-07,6.090994264518201e-07,5.16814346873673e-08,4.1263000274405215e-06,3.813501736615876e-08,3.6760487986953194e-09,9.240542153676756e-08,3.119572751231203e-07,1.1765546981123975e-08,3.4540464044496844e-08,7.444363094855078e-07,5.050221514313336e-07,4.5672685144992897e-07,1.534911193701305e-07,1.2425579676289544e-07,2.017001568876964e-06,5.611329205734705e-07,1.9366296122313997e-07,4.4697514578473374e-08,1.3542746923889126e-09,3.683241889262945e-08,2.247048991321776e-08,1.660871498110339e-07,8.056604841044646e-07,7.407731450470578e-08,3.6178109397155822e-09,5.542550978177019e-07,5.4844327745939836e-08,4.944617160163034e-09,7.714420546811596e-08,4.36588504904023e-07,8.747309083734223e-07,2.6262216845651665e-09,6.087109944985514e-07,1.4205680320955594e-07,3.539195514434823e-08,2.8413212227462736e-08,1.1184400072750122e-08,2.0443903903100136e-08,1.1974963776140157e-07,3.94896830524516e-06,5.442050773574181e-06,1.3744641624846565e-06,2.187302996503604e-07,2.581507523302662e-07,3.3626808004783015e-08,7.559732573270139e-07,3.4112144757791896e-06,1.8971127335731808e-08,7.621897331056005e-07,1.974333141419038e-08,9.514886967210145e-08,1.2543536831444158e-07,7.334378437917621e-09,8.052413624781707e-08,1.3789427240062935e-06,1.0719893954735937e-06,3.8223952891769386e-08,4.567594302784528e-09,3.462902058437578e-07,1.2415920274122527e-06,2.862958847771324e-08,3.3786862063678313e-07,7.335320795220923e-09,4.132228204056787e-08,4.2969583446961224e-10,9.171063908297583e-11,4.669456377115466e-09,2.1916251347064986e-07,1.7221568260339382e-07,4.2810484268684945e-07,1.5465448033324947e-08,9.377177612179821e-08,5.998090912839871e-10,7.907286869723862e-08,5.265818892041807e-09,1.939583680332646e-07,1.760197216871262e-07,2.1879602796204267e-08,9.116130339492656e-08,3.433689421683539e-08,8.752107039100565e-09,3.547508722334669e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.012693727568831914,0.010036029167075355,0.009384488580085115,0.2612407297239896,0.012993021363424617,4.00522831063288e-05,0.03365637086241535,0.021097959583411097,0.0017951309343429145,0.009668747297965075,0.20932534279011383,0.13351593844313658,0.24521098877320968,0.11736230086344968,0.0030036611349504305,0.017200823860365144,0.046140817546869606,0.006069049288081274,0.0295407460322461,0.005080666414773116,0.02152050986179921,0.008555580735863266,0.007726175633422816,0.014135951308307249,0.0024131887906087,0.017407296296886754,0.005056847542181053,0.00738379032911296,0.0026660340053910048,0.0003741082630290826,4.881784363774955e-05,0.0008304534377483463,0.0032825790985215875,0.00012149914523984506,7.69383263015122e-05,0.00015449343426698903,6.50978475400521e-05,0.0007813123581357218,8.765961160506208e-05,0.0012121311267829782,0.0008042975741326952,0.0002050165883398236,0.0002752904657981059,7.6025230113518916e-06,0.000119320286775082,0.001208678501992022,0.0015893596727445392,9.040025412687669e-07,1.936864271989691e-05,0.00043990656127501637,0.0011170631760362149,9.982340260172862e-05,0.00014163531847710686,2.403028461506196e-05,2.312884604060983e-05,7.553695282158657e-06,7.76710847421036e-05,0.00011260061751450223,7.095404930268501e-08,1.6670883338454345e-05,9.175972572439406e-06,0.00010533791932965109,0.00014419130613196884,1.9671559079004197e-05,7.974249944808776e-07,5.7285010707897044e-05,3.0526580248935176e-05,1.9253768024363183e-05,5.4060489698137815e-06,6.976803423874856e-07,3.825660736378467e-05,2.4599598918761956e-05,1.0192015054144576e-06,5.625337604109326e-05,3.7124812113376038e-09,2.6528334978515034e-05,1.1313937667400964e-05,4.315723166170571e-06,3.664129527303217e-05,3.61857504045382e-05,7.481810472942385e-06,5.632152800938428e-05,3.019741623422334e-06,2.4598775283379837e-06,7.732603857224518e-07,3.257410480861367e-05,7.719723165600101e-06,4.953988656142272e-05,3.643547965914706e-05,2.298463311678489e-06,3.360443121991352e-06,6.860140796760561e-06,9.462058283116193e-06,2.6004589603445538e-05,4.2121386406579475e-05,2.5363111482157308e-06,3.5208251083496123e-06,6.566972932109394e-06,2.2129844845508728e-07,3.5261779536277515e-06,3.220689640759389e-06,2.1379462133985783e-06,1.641319198197877e-05,1.787846974288243e-05,0.00017716855611715765,0.0049237453489978655,0.002304939976019771,0.0011740984865440396,0.006519438008549372,0.0005434684880936125,0.003894925604488897,0.0002798825558518736,0.002051952119332512,0.002555836741671591,2.536037741007746e-05,0.0002763341101996719,0.00017048763850091575,0.0017873465041000625,5.1122393190716764e-05,0.0008233093416762927,0.0008456707581219192,0.0035665190988511952,0.003775291579120932,0.0003796237789583934,0.00016132623133202628,0.0009856881350027713,0.00047994019368280405,0.00036677923481209795,0.0001410081143486952,0.00047559037203170895,0.0003858114728652051,1.8292686513987633e-05,8.541042042731206e-06,0.0003152056399979841,6.210934134420754e-05,0.000231316921070146,0.0009110209463196739,2.5517642496364346e-05,5.64295516483071e-05,0.0002588771882123808,3.4051025528114565e-06,0.0002915562699097318,9.102714479758411e-05,0.00014827555026686312,0.00044256584384494424,0.0003108021250595172,0.000222290455592411,0.0001766798971667427,6.740362229251673e-06,0.00019962637309145492,4.723091433955773e-06,3.696225549143506e-05,0.00038185862134243465,6.033748104261605e-06,1.0398738004013808e-07,2.624893471603329e-05,3.353448645837531e-05,5.909269680248741e-06,1.6273051800741456e-05,3.1713193979765464e-06,0.00015613386184321065,5.119219901539296e-06,5.475822185374568e-05,3.465376672640019e-05,7.92344366562503e-07,3.108614391988951e-05,2.713635363660316e-05,1.6997199099755278e-05,5.182270942150069e-05,6.182238396768014e-06,6.7147149995783195e-06,1.3661372249451631e-05,9.73390790193207e-09,7.97153705001108e-06,6.329642989966189e-06,6.827192667202553e-06,1.6990062494892655e-05,5.700027130295382e-07,1.4100844492048736e-07,1.0829587484550984e-06,1.0057856392187148e-07,5.00816042903196e-06,6.69882069592731e-06,8.590745004255496e-07,2.753864055904387e-06,3.740385502659649e-06,4.273182270253528e-07,1.6913016755992771e-06,1.1251653475596868e-07,1.1670156285781275e-07,3.502651797493428e-07,2.8621435488318525e-07,1.89834113273335e-06,2.6237845895948908e-08,2.728793362383186e-06,1.0019570273023248e-05,6.4097713803334955e-09,8.105418070059045e-08,2.0425250002453765e-07,7.1285176082014345e-06,3.636860187228308e-06,3.562296634118667e-06,1.2173923646052742e-05,3.429088999418184e-07,3.527557712601492e-08,3.0987469972210135e-06,5.577849315763217e-07,3.565417938666826e-08,8.346187718721865e-08,5.218170995746618e-06,5.615724249619092e-06,5.291600397860918e-07,5.889167367101322e-07,7.172662690457798e-07,7.936346498205182e-06,5.622270413230268e-06,1.428463740626995e-06,8.471003098975416e-08,4.077164827975821e-09,1.6781900313844744e-08,7.271638726713547e-07,6.293880225882731e-07,1.264750633112044e-07,6.019580940375135e-07,1.1634419871953128e-07,2.353369663588012e-07,4.238994222305337e-08,2.0902113884169182e-07,5.789259294175508e-08,3.716387597663129e-08,1.1372292929578975e-07,1.2239574775918527e-07,1.7791488682306067e-07,6.632464271127958e-06,1.9933584693987427e-07,8.275622631614965e-08,1.6313491624231347e-07,4.589129076748577e-11,2.0069202166794753e-07,2.837516210441038e-06,1.1285777393954532e-05,2.952199209094175e-06,1.3442877128344577e-05,1.5204390879652863e-06,1.318794051741179e-08,5.424784177421316e-09,8.304626748500965e-06,5.574465540059137e-06,1.055360033364039e-06,1.1916898619013239e-05,1.1576883252040204e-07,7.179473620944066e-06,4.185941659962111e-08,6.414301996215954e-07,1.3469741739768892e-06,3.4900461081122103e-06,1.5950164828915092e-06,1.3848434665675313e-07,5.172272921072363e-07,2.371124679267922e-06,2.5773660179417845e-06,1.5515253548592511e-07,3.527708059003487e-08,1.0133258987465865e-06,2.7810433600450324e-07,2.3393918935354918e-07,5.621409426836976e-08,1.3265233831383227e-06,1.86035280069774e-07,5.69228707414382e-06,2.252607676389573e-06,4.2365000219035664e-07,2.702660615305774e-07,1.0279792044265434e-06,7.440840663619497e-07,5.7559456978495405e-08,9.306828792077226e-07,1.3341237892205982e-08,1.6153402593310773e-06,1.5350616111575732e-08,3.076299255333481e-07,8.789026719746573e-07
