atom_numbers,value
N1,10.503689374637355
H2,1.920717475673145
C3,9.601601224794926
H4,2.0899316505483156
C5,9.634978425114621
H6,2.076384167169204
H7,2.08487753604859
C8,9.645165844751723
H9,2.08402423213495
H10,2.085676214782264
C11,9.660749304130638
H12,2.0849112232604083
H13,2.093221023461304
C14,9.692470884593018
O15,10.956992172729006
N16,10.369695024370202
H17,1.8718010727620862
C18,9.589323998461596
H19,2.0348163893350693
C20,9.614559837634411
H21,2.043529114378738
H22,2.050617892844853
C23,9.68798230638093
O24,10.931955131350053
N25,10.389416868812413
H26,1.8924832834931071
H27,1.891337188016038
C28,9.760439187331283
O29,10.928449359184992
O30,10.930769386107023
H31,1.7471917816693225
