 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,H36,H36
1N1S,N1,0.0,0.023591216370801638,7.042502949250462e-06,7.835602127470587e-05,0.0019815343213329673,6.52194349863855e-05,2.96297403250545e-05,5.099762495075488e-05,0.003920512198245962,6.998357860069082e-06,5.402687268202255e-06,6.417773270039895e-07,0.00015335655906564827,2.4282342726278383e-05,0.008005650573876366,0.0013684511451516057,0.007896165405012034,0.0013259075132118214,0.0011629603758866736,0.0020795106424083,0.0057417005178879155,0.00010986999515183449,0.00362138708396742,0.0006130058973270458,0.00041661855708841067,4.4747126448640984e-08,0.0004210198051251002,4.586496476152724e-05,5.583996024516313e-06,0.0007190556796901892,0.0002576987615885429,2.461604370401771e-05,0.00017610734062833977,1.7217724650020472e-05,3.092679934499354e-05,0.00019096492579340207,0.00016194258937440864,0.00012624906905744915,7.911989261755181e-06,3.3657201048420404e-07,0.00015528953434729154,4.919841921791068e-05,5.7801837508142384e-05,2.5414857863018114e-05,5.8080239314417526e-05,2.223633462761221e-05,8.797170131247256e-09,1.4860288422277601e-05,8.567713713381053e-05,2.804114446641748e-06,1.1081926210160242e-05,7.142326132791865e-05,0.00015407246426168975,4.3221223294809263e-05,8.972827747921741e-06,7.421537062901606e-06,2.131224043910862e-05,3.7456786143863496e-06,2.3047509901896746e-05,5.33535982519262e-07,3.670215228956941e-07,1.9344206069471515e-06,1.2277660737247675e-06,9.783047025258007e-07,2.1963744154529508e-06,8.844747156899757e-10,3.604213042329718e-05,0.00031505312990909307,1.0071164291441947e-05,4.057901881093784e-05,5.725966237113411e-05,1.3355177549190245e-05,4.281234909142562e-05,1.5126500302331536e-05,9.273444802726516e-06,4.836140454766991e-07,1.2400491848252315e-05,4.967356565244163e-07,2.5103738117149277e-06,1.4505895248873024e-07,2.2407750815134353e-06,9.007947313482978e-07,1.0483667125305018e-05,8.87453018627582e-07,1.2654669094835924e-06,1.7253205835121577e-06,2.6725334500987685e-07,5.516271794903105e-08,1.0594604896163595e-07,2.481928333297745e-06,6.094090974073652e-07,4.639350850377255e-06,3.029188480052625e-07,8.035261345185063e-11,5.574629554860877e-06,6.264606167150077e-08,2.2876091538837073e-06,4.121834647902167e-07,2.951916303561841e-06,2.113232228095896e-10,2.8443448932269355e-07,1.185618358379159e-06,5.627877313063578e-07,1.04000270839677e-07,1.0231560465534528e-06,1.7396717022499786e-07,4.316112331759214e-06,1.8833518824479256e-06,8.044174854560104e-07,3.853826282540496e-06,8.410595881747085e-06,1.2352826470607425e-06,1.3230172783762484e-05,4.337800810128023e-05,1.6758424160157048e-05,5.810438133968532e-07,0.0002075196044021288,8.114701719907913e-06,1.5069449887938902e-07,1.6901808183089617e-05,1.29435498153474e-05,1.0852328144184131e-06,2.1486779469143125e-06,2.9071449816342465e-06,1.5181896881877321e-06,1.3824134899032003e-06,9.807022179164626e-05,4.536919309128251e-07,8.983075268087504e-06,1.0818307230042734e-06,2.333374719354353e-05,1.1482361764736382e-06,5.3177973136087076e-09,9.390381434382089e-07,4.3425461837554025e-10,4.698521571533387e-07,2.019263931063442e-08,3.041027153871667e-06,3.15556825891683e-06,2.5917651156337485e-06,4.3063806021148565e-06,7.073821894909571e-07,1.866143533257869e-06,9.34422967535653e-06,2.8637242008855424e-06,3.4690547656701654e-10,7.20599308695613e-08,1.409433474097721e-07,2.0609046675057474e-06,4.915241740011123e-07,1.2302102299077688e-06,3.297447866978942e-07,9.099718645266819e-09,5.10450143043073e-07,4.08048483890866e-10,8.351876688017512e-07,6.250968034304805e-07,2.872438573664482e-07,2.9115686572822597e-07,4.90719243018134e-10,1.6274797304260957e-06,9.63713220336615e-10,7.96287152882158e-09,4.741795706086904e-09,1.4700970413228376e-08,6.740221861201157e-08,6.511598216185632e-08,8.793024288689111e-07,3.745815096989347e-08,1.02183916883547e-08,7.698882398265994e-08,1.3114434760375104e-07,8.643867022151142e-08,9.042796511593565e-09,1.8961022751895484e-08,9.615308549371093e-12,1.3871564630285604e-07,2.9462697004323246e-09,2.3162811335630806e-08,1.6469270391894497e-11,2.0965686409191164e-09,3.546153648503747e-10,1.232750990176612e-08,3.08048253572224e-09,2.4310301549590463e-09,1.2556757855719525e-08,1.1227134777413994e-08,6.74587732341081e-08,4.4834203016819174e-10,2.959230638310828e-10,1.0774690029080602e-09,3.411244620110665e-10,2.880458316312229e-09,1.6722855461503983e-09,9.206865686506305e-10,1.4677446757982437e-10,2.2258430376620453e-09,1.1878208833193682e-09,5.765865562779027e-10,3.319842178939325e-10,2.8400892748692286e-11,1.2771339541473026e-11,3.510081114654895e-11,2.7661368973141975e-08,1.8496824516489596e-08,2.5361042155225277e-08,1.806257854397586e-08,5.710278028203675e-09,2.7892264720108528e-08,2.8093444237597964e-11,2.9522833344675092e-09,3.463053455110554e-11,4.456234548033677e-09,1.114914202626771e-09,2.0498016617409576e-09,2.655268516171816e-08,2.649591657188921e-11,9.227613522178046e-07,1.8121331990528233e-08,8.593604117201892e-08,8.612598245694159e-09,5.297717819985337e-11,2.5258239944037086e-09,1.2088065215465349e-08,3.955936023203321e-09,5.206524877898744e-09,2.7582151118643594e-08,1.2423505446612637e-08,5.554275928076891e-10,1.2141010419242093e-11,2.7952404529907326e-08,2.938906951133191e-09,1.1299583491108933e-09,7.07350533701856e-09,5.006051129186062e-11,2.1738817412852995e-09,1.4476885468184264e-08,2.8401407892175712e-08,8.469025702950717e-09,3.561684280839472e-11,7.823267811346568e-09,2.487274164408859e-09,8.509248061727703e-08,4.5434656037457444e-11,1.4732526310012872e-09,1.0074266698634204e-09,1.390082049468333e-09,7.757754022508223e-10,1.1749999306864822e-09,2.918407293606151e-09,1.508351221701787e-10,7.50212447719889e-09,7.547973357446836e-10,3.46833450848294e-10,1.595976906187957e-09,4.1433600994622566e-09,1.3160348366625385e-09,1.0814654727298034e-11,3.974024304076451e-10,1.3405959675694135e-10,3.149702720861569e-12,7.401779189564195e-11,8.296932030305015e-10,1.8438175430901538e-09
2N1S,N1,0.0,0.0,0.0011611335131997969,0.0023662187703461512,0.035013371949608185,0.26397078410181685,0.0002630953155828841,0.0026156380428434822,0.06061665665784943,0.00047304992917451827,0.00011373484141330437,0.0001556760362346754,0.004171533735160882,0.0011789135029416364,0.10596230539063134,0.15766198032063894,0.1060490619145984,0.158195863269885,0.0034013291812207136,0.005408958911021777,0.05997091412203348,0.0005798727688546279,0.034848901567067436,0.04047116259852457,0.13607880452355392,0.0013325402185460078,0.10840118554062839,0.0027684528376317186,0.0004810248121382976,0.0368068325849602,0.013369336070299775,0.0011406706126559918,0.005573050054157758,8.250546567412087e-05,0.00019429376671209475,0.0025720752308324712,0.006016087754132204,0.0023014448459792725,0.0006597660152141138,6.33627672499415e-05,0.00035766106431678324,0.0009529014501454824,8.13528484582271e-05,0.000361174475597581,0.0007057806861134885,0.0005272791560781975,0.0001268849290585461,0.00011407022666554134,0.0019778906667600182,0.0002757623934925846,5.1125726475476085e-05,0.0008117824196451906,0.0028251084945316585,0.0008385759033213702,0.00021019047622905518,0.0002903067643638124,3.1215869856993095e-05,3.509052723726924e-05,0.00026978427109458636,1.3637248406084268e-06,1.249465754638024e-06,8.661926327113711e-05,5.623262456055933e-05,1.815346468658774e-05,6.906137682216595e-05,1.8892917479362836e-06,0.0008091030224126605,0.0028768561783136803,5.8850885887196114e-05,0.0008346885906069801,0.0018748871336518036,0.0005477686916215418,0.001173248663381088,0.0004956176724721928,0.0007096766815317679,0.00036942684375818047,0.000380044839580318,9.829444786113584e-06,3.283471925685788e-05,4.579595165976613e-06,9.14722909530763e-05,9.713356045271127e-06,0.0003632073249471013,8.891961265744541e-05,1.227906700140835e-05,5.15227305339927e-05,3.6123215396699493e-07,1.7152016104748924e-05,3.189407979053982e-06,3.225027591380325e-05,5.922357838805681e-05,0.0001325873418211998,1.2377486370507285e-05,4.16637835343181e-10,8.238577642760703e-06,3.5531177093872657e-06,3.63084825352189e-05,1.694865954560143e-05,9.73597046456387e-05,1.6112753100649968e-06,3.950199662927645e-06,6.879692279748717e-05,1.1989500161568856e-06,4.359754082194911e-07,2.7583266295039266e-05,1.0937716476089321e-05,0.00013943246093051087,9.451514880964851e-05,4.471316139009751e-05,4.156083088791007e-06,0.0008542456108244778,0.00016074489760864452,0.0007885333278925266,0.00014929826466048013,0.0005665137439665457,0.00023681065133196455,0.0010905184211211782,3.607848472331199e-05,1.52606798005106e-05,3.3681983053757136e-06,4.5482786756867455e-06,3.53992588444374e-05,9.502349960666123e-06,8.962168474013765e-06,0.0002017029343734933,2.6656096358657067e-05,0.002775886089101842,5.3570142006797994e-05,0.00048389212050192754,5.9950148787457636e-06,0.003199290246966413,0.0001613935638640207,9.961464466634595e-07,1.1482995713629762e-05,3.484104073470107e-05,6.765038070044582e-05,1.7024192089376555e-06,1.5121219968605715e-05,0.00010794866491270483,7.295083692504534e-05,0.00021229597858818394,2.3286490299145868e-05,0.00010947759199408935,0.00022380025105839252,3.237639278053095e-05,3.5080275948562445e-06,2.0992631598160116e-05,2.4403756770929874e-06,4.211027731160222e-05,0.00010134205451017841,5.746435682851825e-05,2.2167415361096232e-05,1.937510833771583e-06,1.0337596402898441e-05,6.090191329022332e-08,5.1382963063950626e-05,6.29680123336307e-05,1.2907296342845598e-07,4.916288566025884e-06,1.0029707824710243e-05,1.246565180412773e-06,4.663752910527563e-06,1.1660433729687725e-08,3.434995183848599e-07,9.41136272536447e-06,2.68894693777888e-06,3.956399154514401e-06,1.0008349716983389e-05,3.5865499303788795e-07,1.5918815114979168e-06,5.087054706365279e-06,1.178688178127274e-05,1.2084495405684237e-05,2.9552564306811746e-07,1.03878502200061e-06,3.1640392794685113e-07,5.3863900406625476e-06,3.5998901548595086e-07,2.544487341715751e-06,1.282287587223152e-08,6.600246704735468e-07,2.8687154030038187e-07,4.2154844508424105e-06,1.3774578686565064e-06,1.789455250644778e-10,9.513521215254173e-08,8.850303023777428e-07,4.1497758882513835e-06,1.356999148605098e-07,8.571683940417074e-08,3.4653645242244124e-07,5.250552734814562e-07,4.746713555547899e-08,1.309492814183244e-07,1.159871725331385e-07,4.038999645850083e-08,5.414579220541782e-07,3.1121293253555393e-07,8.858944733347585e-08,9.686072743875229e-08,6.141788411184734e-09,9.14240061433702e-09,8.014842434178604e-08,1.1019003274270744e-06,1.8185471795106878e-07,8.858965370173166e-07,1.0514074166856346e-06,2.0405868372819214e-07,9.051827571937565e-07,9.978380655084607e-08,5.541526699737176e-07,5.7872450387463914e-08,6.681049953272122e-07,9.087144747788045e-08,2.7097110955054404e-07,1.064234117276186e-06,3.0436342202122546e-07,2.8797038097660987e-05,1.1793890064559776e-06,2.818495904222118e-06,1.1611805295075328e-08,2.196135988619119e-07,5.402848675117866e-07,4.403587561263578e-07,4.509992246326533e-08,2.3128473092270951e-07,6.119906768020655e-07,7.682170881651018e-07,1.0055171717482381e-07,2.915123837876621e-07,2.7311428001386417e-06,2.664415355013716e-10,3.063541986758622e-07,3.2900381485845287e-07,2.3826610906496626e-08,7.206752306032627e-08,7.564628208278634e-07,2.0022220512672106e-06,1.1178714909299003e-06,7.453509365262789e-08,1.2026074980298063e-07,6.701248875806698e-07,2.747721517426527e-06,1.2686074324363972e-07,5.030240091130622e-08,4.239683493167945e-09,6.947986475047685e-08,4.7983859330358314e-08,2.028102574769264e-09,1.2011140082535121e-08,1.0435111885698234e-08,7.264994823508175e-07,1.380831844421948e-07,3.696794026453176e-08,2.4898495265546217e-08,6.087719350844623e-07,3.547714122476009e-09,4.790605023785588e-09,3.3943892363552663e-08,1.4938628556393496e-08,8.518376004573724e-09,3.289575944975809e-09,1.1396665833274255e-09,4.948663701043188e-11
3N1P+1,N1,0.0,0.0,0.0,7.852068016145353e-05,0.012250585210459963,0.00012721242164248636,0.28415070407126697,4.1246290209961955e-06,0.016444144496493784,7.983032289371472e-05,0.005794305175578662,0.04524294057539979,0.013818682879652933,0.0003928094516785219,0.06518365057275499,0.04067194862358292,0.243628418615077,0.14734307367490151,0.009099497288284075,0.06131948920307018,0.1663418294859369,0.004457129392881676,0.1300842865365759,0.02796392015076954,0.042875933127986876,0.0018419277308745485,0.07492838823827253,0.0020301042592951735,0.0011753212827223525,0.023360306725004998,0.014999403903914965,0.0024453984648096228,0.007843172994783654,0.0005895579445343024,0.00010964443464112072,0.0023276360227950654,0.0014716860568753098,0.0047615702273899885,0.00047969456720942105,1.4654436337302457e-05,0.0019210194595369323,0.0001296768259266834,0.00029453956359981603,0.002189051986016599,0.003796605966018829,0.0013739447815857009,3.7840476627692965e-06,0.0022446450788653483,0.0008722233209228492,0.0005169265156625968,6.794398214160502e-05,0.0011477283059253551,0.0024783155227692255,0.0005511013606471771,6.442926621019751e-05,0.00023937427888665042,3.663622221239393e-05,8.047451143688988e-06,1.6752840448219786e-05,1.804982776221209e-05,2.5939141536257537e-05,7.217617365684603e-05,8.500773120201366e-05,8.866315293065696e-05,5.131622419440873e-05,6.880779263251924e-06,0.00032528173541157557,0.0013534205118919118,7.050535489017129e-05,0.0020729299733992512,0.0018916785495886046,0.0009207592461750735,0.0014332966026522342,0.0004129645163652995,0.00016912654762846202,1.450116674650559e-05,0.000362062781927186,1.379485421448834e-07,0.0005540532841978862,2.7724532161155224e-06,0.0002534367261193271,0.00010348089176304143,0.0008210795057004283,0.0003949228326929344,5.874587681997667e-05,2.6548045795049546e-05,0.0002815656744106221,1.4324269770327192e-07,2.5644850114581175e-06,3.778053714276197e-05,3.264828339810677e-05,9.497929390933635e-05,3.142509374276514e-05,9.025725482558755e-07,2.2817154991638944e-05,1.8263618839498008e-06,3.9271407638707956e-05,1.5379414370908506e-05,8.960461416229748e-05,9.320079501495826e-07,1.98510384574746e-07,1.8209835863647328e-05,4.258918824717739e-06,3.2292672060840744e-06,3.513671737165325e-05,3.977274442235057e-06,6.640530566892622e-05,5.406484253889232e-05,1.377446634975854e-05,9.520747177083067e-05,0.0002985525422474211,0.0003353378467139123,2.12800899968002e-06,9.017367876884563e-05,1.0757721713439139e-05,2.0893603718263876e-06,0.0005728284525745586,0.0006248965828534736,0.0002734995603410617,0.003155632820009746,0.00011915836518583411,4.3131968201715054e-05,1.4958269586529127e-05,0.0003269124181279892,0.00040246743115268657,0.0006685961350680891,0.0009200612720881018,0.0001265242658097243,1.0093376801023624e-08,0.0004287336726433999,1.5592973538591792e-05,1.1338669250182676e-05,3.0057380199899342e-05,6.91360388267448e-05,7.341998249144055e-05,2.0313975146457608e-07,2.285352606845592e-05,0.0006523900321044884,0.0001668007237238811,0.0011850517293723328,0.0005360859530338935,0.000158469435762143,4.4368975303132885e-05,0.00048486021022409176,3.815093974379735e-05,6.174433977790272e-05,5.879320201129801e-06,2.5556811045657213e-05,9.289495533826297e-05,1.075884406143146e-05,0.00011881609882502531,0.00034889543397831346,1.0239291581282117e-06,2.6094602922466237e-05,1.5446992110312863e-05,2.310512225989214e-07,0.00022207742745461445,1.567039048300245e-06,8.419073069365623e-06,4.731776882760386e-06,2.046808200395489e-05,1.8539500674652487e-06,1.7074076227752144e-05,2.5631729131836423e-05,1.7230648357013933e-06,6.585625770538783e-05,4.949523472408401e-06,2.074007128083366e-05,7.551883363099421e-07,2.3395220676292183e-05,2.0076975068672454e-05,5.048308110211508e-05,2.238356035055844e-05,3.4867850891018293e-06,1.6871446808508495e-06,1.8286648088672308e-05,7.2211827628620995e-09,1.2750284850149285e-07,3.5011851573507613e-07,6.546051976918932e-06,8.947542313508805e-06,6.328168150826485e-06,1.1413218168776496e-05,6.671599009688833e-06,3.118966662718492e-08,1.2955722850094276e-06,2.8799442475246906e-07,1.2054648390602551e-07,3.634111425121489e-06,1.210878135537996e-06,6.44317624143298e-07,1.5210760206940677e-08,1.045035002533723e-06,1.0192840660394609e-07,1.1407141453645409e-08,2.30158061942376e-06,1.6415612698050808e-06,8.033191889467162e-10,4.140891185500095e-09,1.5430474651800807e-05,2.2003864530439898e-07,7.79330731237593e-06,4.223514293855146e-08,1.2641996915974119e-07,2.1449664995731865e-05,4.18101417798411e-06,9.364199580197408e-07,3.3475112766190307e-06,6.915068650581446e-06,9.942188672340535e-07,2.766932312159298e-07,1.9298526998667853e-08,5.9004044761223895e-08,1.6762460546271285e-06,2.6835854427531558e-08,7.894218341242265e-07,6.233214123518849e-06,3.956295524121245e-05,2.672840446749092e-07,2.181305762682939e-07,2.980698310395269e-08,2.4179555380143825e-06,2.1542214447833885e-06,1.240841182248431e-06,2.4050236899775257e-06,2.755151573552439e-07,7.551191227861409e-09,1.3748590310669329e-07,3.734520435116906e-07,1.5274417792809913e-06,5.293707250331181e-08,3.595359060026837e-06,1.239798799179681e-07,6.561094512136378e-08,2.299879620082379e-09,2.94097945996441e-09,1.3252913824146617e-06,1.0102547931545303e-06,1.4798384739833637e-11,3.444019558429545e-08,6.41892392128085e-07,1.476189543936357e-07,1.4370756007409113e-06,3.3779610730810816e-07,4.8888892933973693e-11,1.7505241944881789e-07,6.393257279135867e-08,3.047999899141729e-07,7.208131203029211e-09,1.28096822482604e-07,3.941816624219996e-07,2.6617743031920327e-07,2.9411911572907457e-08,2.0564754343865843e-09,3.287526562090193e-08,1.9094783088036138e-08,6.574896582733913e-08,2.472924625074313e-07,3.292069061799907e-09,6.086929271731378e-08,1.997012710752699e-08,1.661556290333266e-07,1.7535803076285106e-07,2.5155430627421538e-08
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0053917605272642,0.001704372580781044,9.705901630852054e-06,0.2661092370224418,0.007712065713767924,0.01426038123820672,0.03874825987810371,0.0004818544823781412,0.017977647018279308,0.014311081382212487,0.3013583865141096,0.20382584513149382,0.18361243523698034,0.09683755139082217,0.00029972635604247344,0.0019312950100536241,0.004063182231197171,0.0002136200180022918,0.001994838802414911,0.0013712182983360854,0.0013685852552751676,0.021206128392529777,0.002577897247957317,0.0009462283887311518,0.0229144973206179,0.0021728881532079303,0.004560911643568977,0.007171773221776867,0.0024397172313017634,0.0003718852397964767,0.00012898737187816423,0.005610986771711346,0.004018187510470561,0.0024231755433472557,4.264713539470222e-05,0.0009634599170991187,0.000675027303437048,0.00010099294614818177,0.0011160706597435066,0.00024830048444957065,0.0007029956065145448,0.0004533243473594517,1.283247633554474e-05,5.803602137666175e-05,0.0014277701278295751,0.00011973144665322621,1.6536393627752943e-05,0.0004392247713633779,0.0007842314952624108,0.00028813741655708824,8.808070303523152e-05,0.00020590729577296685,6.052115462118479e-07,2.5133490466622277e-06,3.759359122446071e-05,1.0347245837039054e-05,5.711531492202937e-08,0.00013414562367253247,3.068315291021584e-05,6.612248628301565e-05,8.569871383201644e-06,1.0164659735689696e-05,0.0001099821780727872,0.0011396182205629657,8.776739557347923e-06,0.0003852900072565113,0.0005689897226783813,5.497956594435749e-06,0.0003245888033034383,3.2436998024021335e-05,1.011528664829342e-06,7.871951033244784e-06,8.766403475490847e-05,0.00018590120811001754,0.0001576387844721694,2.5956846441799186e-05,8.086753898606247e-05,5.8876180722089444e-05,8.989503119050113e-05,6.44484736249673e-05,7.360800057920613e-05,3.135056871883535e-07,4.566980298381651e-06,1.0739552149807707e-06,8.072736656927759e-08,5.841315937615832e-07,1.767498258864464e-07,8.804116899518988e-06,3.9575721677564957e-07,2.0120590629169044e-06,1.121772198198201e-05,5.789094615682444e-06,1.3853312107237059e-05,6.531516234531409e-06,2.3072051412720285e-05,2.1079655272426834e-06,1.5481817621232352e-05,3.2715540327687975e-05,1.103589139805905e-05,1.8627506190860288e-06,3.476874148589104e-07,4.950071770259967e-06,3.4096596610577734e-05,1.5669608827373338e-05,2.7618977662680066e-06,0.00012268964564743357,2.526257469481763e-05,0.0002211397443052654,0.00010261755698426356,2.496135196317084e-07,0.0001810971352225188,0.00019502393307746502,2.6709599336705026e-06,1.7381083627032723e-05,5.705358587571041e-06,0.00018930365189873122,0.00015772763746957352,2.634513423438456e-05,9.880357760394531e-06,0.00012572976672853287,2.5288378624921393e-05,0.0005732902768875725,0.001499288309526392,1.0858087323928345e-05,4.970686094729615e-06,0.000391770599242669,0.00027242784281877874,3.090541979866579e-05,1.1163738536934531e-05,5.038401478918431e-06,4.616243359989447e-05,5.2774532290911225e-06,2.3201378840376208e-07,4.846154484550169e-05,4.420512295055801e-05,0.0001852584633645904,1.2846715220504734e-05,1.7166481622865604e-06,2.7988346379625995e-05,5.2118017766833447e-05,0.00021565150561730917,1.4090059120119847e-05,1.2070411101294809e-05,2.6843543896593047e-06,7.129203620825919e-05,1.866588642429612e-05,3.8637864161472635e-06,0.00017013446357827533,6.885676406831465e-08,2.0746405438032411e-07,1.123690158966184e-05,2.1110366081877885e-06,5.487797798853222e-06,5.27410892336988e-06,7.48085455581915e-06,1.8320742807276247e-06,2.2975985942697008e-05,5.648924072065853e-06,6.808261100665902e-06,1.1394597393188377e-05,9.290993043142848e-06,8.433756882864074e-06,1.0315279532768784e-06,2.9665200716344486e-05,9.85035002454282e-08,4.822539019677663e-06,1.1124390550953933e-06,9.326981479595986e-06,5.633997544052249e-06,5.039016834906818e-07,7.717397210171839e-08,5.132958023068568e-06,5.9353035819498245e-08,1.972969054797602e-08,8.177409061005392e-08,2.406401644616807e-07,3.2049185931803947e-06,1.1130465578101933e-06,5.6883231080995245e-06,3.2986319951078258e-06,2.1827190499479343e-08,9.548696202621443e-07,1.3424797185024318e-07,1.6375033951021578e-07,9.918043764045592e-08,2.0970517411456058e-07,1.727996030709278e-07,4.575146261842633e-08,5.493862254013493e-09,5.944622571973923e-10,5.655387758096708e-08,8.439401855131479e-07,2.4410678634012584e-07,1.8482484209769723e-08,7.407176161322582e-08,2.1616779157795918e-06,6.890674253412499e-09,3.1303315495279094e-10,1.1484620543456003e-07,1.3066501090008842e-06,1.0330547563164316e-05,3.855492502591318e-06,1.4809629935719215e-06,8.017707591179146e-07,1.6677977785484188e-05,1.0613741978637847e-06,2.6271984587822317e-10,1.7188454837224754e-07,7.351341446693027e-08,6.00849604515119e-07,1.3466672839079763e-06,1.5555414676349244e-06,3.9113927399192505e-06,3.034868956675041e-05,6.823849352244338e-08,3.811732418590452e-07,8.691870179156069e-08,2.3873049310729755e-06,4.636877815045182e-06,1.644802694045211e-07,3.0924381810848445e-06,1.8595453514791416e-06,9.241490852573975e-07,1.0424086438476365e-07,4.8934709617753924e-08,9.318364324606421e-08,5.574009511732925e-07,1.8074968717307627e-06,3.1842828152051084e-08,8.060195688663896e-08,3.1388871502002758e-09,1.0952575735245773e-08,1.0580958629269333e-06,7.263401924362256e-07,5.183276030606976e-11,1.6215695453070111e-10,9.834593095447985e-08,2.9149875313549956e-07,1.2624879168754433e-06,5.572583978707968e-07,2.6791902030254278e-12,3.2618838297082675e-08,1.5547418708017346e-07,1.33368429633407e-07,9.036560388864245e-10,5.226977961569901e-09,5.8561282934022074e-08,7.549733727074681e-09,1.592972362907119e-07,2.92877722074536e-10,1.2629212786663402e-07,6.325691082054163e-10,9.807293199770584e-09,2.632860907070267e-08,2.5091922095654695e-08,8.557895725402886e-09,6.303319866063362e-09,6.350504011543023e-08,1.578137798219359e-08,8.659353234463651e-09
