 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,H6,H6,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,H26,H26
1N1S,N1,0.0,0.023693803242616607,0.0002339284708594569,0.00027476945180904266,0.0016602951086659434,4.859674888835208e-05,0.0006324347482014048,0.0003045190446937518,0.0032799305398345524,3.797358636578596e-05,9.36366403858635e-09,8.262788662066756e-05,3.153181698531404e-05,4.033995755253761e-05,0.007881599908114323,0.0013880016351072166,0.007864612193278386,0.0014063791611275134,0.0011866769519266462,0.0023392377909039475,0.00301567413292525,0.0029300636822815473,0.0039125910974857625,0.000677543473208031,0.00032310282711489613,0.000188767452865779,0.0005400832121180699,1.966636695716062e-06,8.73578672606623e-05,0.0004375588019082388,0.00012593187450926635,0.00017352155294167448,0.00018549696557590423,1.9220763206373448e-05,0.00023625941360427838,9.618673944111755e-06,1.4778014124916528e-06,4.639089206115443e-07,2.4363793194037697e-06,4.379787979624794e-06,5.777176726118327e-06,4.3272797365823124e-05,7.348206506563315e-05,2.090464353510235e-06,0.00015227143408036437,3.496366082628155e-06,8.888943192619791e-09,1.0527779992691721e-05,1.5222915063783926e-05,1.92016527872374e-06,1.8269721966113206e-06,4.632771300139282e-06,2.6340968352522864e-05,1.3564758341466643e-05,6.17198494079485e-05,6.713360201082708e-08,3.6840049721931223e-06,2.013939028877587e-06,1.0052939097171532e-05,1.859411956350865e-08,1.854537606538198e-07,2.08146756164318e-07,4.146751414468852e-09,2.5687524532469475e-07,3.339780628025535e-07,6.234621809930729e-06,3.5011231691584044e-09,3.4687124574883654e-06,1.5402972302513973e-05,2.348615091740669e-06,1.8489818196520957e-06,1.9649588023362696e-07,6.033788673143192e-07,6.740346340794456e-08,1.9060013002614173e-07,4.235757025683462e-08,1.7544632718857756e-08,5.416977079675256e-07,2.3309349244104993e-06,5.627423451670666e-07,4.52481760393475e-09,3.021691539206728e-07,1.757064844731815e-07,6.391237983294218e-09,1.3415422448481706e-06,4.6556714061729565e-07,9.439917425524413e-07,7.134983714962573e-10,1.3892923373948207e-06,1.3687313835109016e-07,1.4263338010689353e-08,8.292037848023348e-08,7.562714343656296e-11,4.1386062077375385e-09,4.129991904022745e-10,1.2254231531727555e-06,2.837143106559914e-08,2.642895235993592e-08,2.359469153390137e-08,1.0730944577375112e-08,2.9471967688543543e-07,2.7218670206607953e-08,1.9936599038317127e-09,3.78653570720644e-08,1.0836545372150397e-07,1.8007727531355044e-09,3.3668008936338367e-09,1.8961209768963982e-08,2.2769314211856795e-11,7.265296697589463e-10,3.044535024088191e-08,1.3364666040516227e-09,4.786697704872722e-10,1.3655363506615004e-08,3.791536640207482e-09,2.135770227340572e-08,3.3581980085628516e-08,3.4276070870475905e-10,7.479596275672407e-09,1.2002030036484257e-08,3.305658147212398e-08,3.8174498284693215e-10,1.4847999774136866e-09,4.642581041824911e-09,2.0418692014967377e-09,7.205991359171549e-11,2.692224976286184e-08,4.4714898450592955e-08,1.8478842234159742e-08,3.25582407700864e-08,5.034777927903633e-09,1.6798760826830517e-08,4.194836145110514e-11,4.872535930289246e-09,3.877172805033524e-09,5.8377587208724435e-09,9.268292799902156e-10,3.3659919296269436e-09,1.4071446230445872e-09,1.8686585612215367e-09,7.204491225820675e-09,5.153936721846719e-10,3.248691871071685e-10,4.489245086780613e-09,1.6703554928110265e-09,8.286939745527633e-10,1.690651618702077e-09,1.123567905381151e-11,6.9168191174640015e-09,1.2053684717017177e-08,1.5781738138542778e-09,3.504854961811077e-08,5.1657030875063015e-09,6.386231765631578e-09,2.2026267476604744e-09,7.925804013098059e-09,3.1204971939757797e-09,3.053403541120048e-08,7.780084476660676e-08,7.075714902882169e-09,9.441522008657444e-10,8.661651951236138e-09,4.448004187196375e-10,7.391126599642917e-10,7.081975561540332e-10,5.286867221787617e-09,1.5087855964601715e-10,2.2221002815570046e-10,4.1316285948056475e-08,1.6778645139936543e-10,3.4578451213462813e-10,7.523803802200746e-11,5.167104566439207e-08,9.265863631924276e-09,1.0925017335239318e-08,1.0287985741097572e-10,3.851441388036392e-11,5.6917331958672435e-11,1.6584206230518816e-11,9.678963186487977e-11,2.534893447925235e-09,8.249100069690485e-09,3.8899994336816235e-12,8.522627048535014e-11,1.0284091356282943e-09,4.116150975619348e-09,1.4881873511285448e-11,1.64808167113506e-11,8.222555969439327e-11,1.0007463330241606e-09,6.397476992603401e-11,2.1097040642237275e-09,5.178087125745634e-11,4.5469183973523286e-13,1.0995950816550248e-09,2.8714437494414824e-09
2N1S,N1,0.0,0.0,0.003798323567809625,0.008083128196560985,0.030133331907109984,0.26464828072462776,0.008822484139431541,0.010008880378511886,0.051586374606380936,0.001415210047111648,3.7899680378705725e-05,0.0015960018756957517,0.0007841757638338276,0.0023962556429091286,0.1049676779950004,0.1583435155735491,0.10610691247450044,0.15982427031820556,0.0034227887613804686,0.006455697125766324,0.029270292540123588,0.032541824447244405,0.03692240591873608,0.04187586835900303,0.0819101751052167,0.07029928717160283,0.11563779175028222,0.00021875550279704115,0.00711859423346195,0.027612943108772603,0.006836355564091345,0.012230657269920453,0.005152137779826926,0.0001450776291438416,0.006468621482253134,5.545198575473975e-05,2.391286130842829e-05,0.0001456890820055179,0.00022019036771681044,0.0003259726491315895,0.00019416540597960719,0.00030233059741302526,7.584245795300149e-05,0.0005081347724669172,0.0006300232762836977,9.350222168791333e-05,1.6069789951389524e-05,3.4522582723628403e-06,1.4350486758685221e-05,9.233438323263954e-06,1.1946507727511602e-05,1.2903869900160458e-05,0.0009760644633685089,0.000152085518991818,0.0021727184094135765,3.33451495233561e-05,0.0011549204975689342,1.326941559742778e-06,0.0025763626334236456,5.3331616678420346e-08,3.36615033591503e-05,5.6450669744467774e-05,2.3089815874399733e-05,3.0273529270985478e-05,4.449063631506434e-06,1.5120624674125338e-05,1.44497444942715e-06,0.00015260883457912655,0.0004952844517851496,4.96668432603542e-05,1.657971741675368e-06,4.016729282296794e-05,0.0004475349541070983,3.5791226290049494e-05,1.9410467757108307e-05,2.2546544718782258e-05,2.2420606055506553e-05,4.437530930001543e-05,9.082541595084592e-05,5.0005722501023087e-05,3.2915960486157303e-06,7.066096723740145e-06,1.6065061760439647e-05,3.1263036293083246e-07,0.00011568847740672794,1.831917115779902e-06,2.635112227977743e-06,2.786059405401886e-07,4.1175997056441815e-07,6.027339062519843e-06,5.222470726984341e-06,2.7110010836883802e-05,2.637113636794197e-06,2.316847198091665e-06,1.2576521601914692e-08,2.5632094623251334e-05,3.104371866236022e-07,2.684115230522366e-06,2.9598158635124605e-07,8.902113131092904e-07,2.804245203780198e-05,4.775408823931571e-07,5.900533484037851e-08,1.0009548128131485e-06,5.821827082641562e-06,3.7705305100388387e-08,7.123723069213383e-07,2.505361569093978e-06,4.683871512867199e-08,1.3609161397809544e-07,5.160449798591316e-06,2.588073572784566e-06,6.532228091771231e-10,2.8893456116563243e-07,2.0145702883667127e-09,2.204367043123767e-06,1.3107458061156763e-06,4.668661013340625e-10,3.257297089831468e-07,8.455113005290116e-07,4.7310823703128335e-07,3.6053522389778436e-08,2.7926419199353347e-07,1.1343717980505374e-06,2.2036934921310092e-07,8.719497257558828e-08,1.3442651436434971e-06,1.6984631523442317e-06,1.3441231452304692e-06,1.1366749692598432e-06,4.5015982275131705e-07,6.200647524323699e-07,1.5049872459371727e-09,2.0178296811224072e-07,2.828047018788027e-07,2.4524584851803866e-07,6.632415994189955e-08,1.0527711502561488e-07,9.596986938475993e-08,6.405526020714092e-08,3.1774468567391523e-07,7.510595789739227e-08,3.5365044226409736e-12,6.662889495689939e-07,4.4327707526825577e-07,2.676819830238486e-07,1.0035848063694175e-07,1.1513049180678081e-08,6.144412858510861e-07,8.437985785647584e-07,1.6841413241763803e-07,1.1275506754948594e-06,1.9781798199502987e-08,4.779131534959902e-08,1.2598989549417183e-06,4.414763221660678e-08,2.937872167763089e-11,5.733118237927215e-07,1.8145174451866808e-06,3.6676551129488644e-08,1.3584364744190225e-09,1.351252267411951e-06,3.151178742388794e-07,6.963794305647752e-07,2.9413935287436743e-08,8.66278411226773e-08,3.0418357832573406e-08,2.1616909684496477e-07,3.588447405888928e-06,5.5142558963439114e-08,5.3670054622756425e-08,9.586972149477901e-08,2.10122219845843e-06,7.559533505840932e-07,5.043756079459172e-08,4.221711469298839e-08,1.717482420726668e-07,1.578905917121176e-08,4.137813403026769e-08,3.012925464673799e-10,5.483830500807585e-09,1.5246155449233356e-08,7.007780675749586e-07,6.556870513207969e-08,8.146761931726587e-09,1.3597819759070262e-08,4.6942074094502573e-07,9.384670818235463e-11,9.115014742988592e-08,3.3746403449441686e-09,1.5584378232347262e-10,2.667149701096605e-08,3.099589473976039e-10,4.4102510532439965e-09,9.405899170644716e-09,2.458047099196392e-10
3N1P+1,N1,0.0,0.0,0.0,0.005038255610250619,0.0032873833055200308,0.005454377021634205,0.275827036767172,0.005868448503157264,0.002720135647952926,0.00854742638155881,0.01831108485977606,0.03274017006952201,0.0032998462118507543,0.019688801502218523,0.2733905415242286,0.18219368046298134,0.15181395179263646,0.06549211978787595,0.005466093167209252,0.03681585828035905,0.042631639256973664,0.059126998670837594,0.06503080177321818,0.012582624948934473,0.00014646319343958325,0.033328558816787535,0.025850304371714206,0.015969439553581877,0.0001607741115756678,1.8065967795077853e-06,0.0003490343679559693,0.023648282221281125,0.0012454400024797252,0.00046128344757212503,0.005147434157031228,0.0007031519685503085,0.00015736841299873738,0.0028331479036189933,7.078813010297225e-05,0.001080621029737383,0.006742681979258425,0.0002965882253720409,0.0015777855478291691,0.0020440886447188333,0.001129917300362493,4.814456137158807e-05,2.9272734043406246e-06,0.0030928072625941994,0.00193341787094381,0.000419337762260108,2.0753105510973313e-05,0.0003637942301701891,0.00022658784003359855,0.00016366133934386795,0.0019566424261707738,0.00015274364125072992,4.5218244590028434e-05,7.879861514537012e-05,0.00021595280139985462,2.5659265941557763e-05,4.066293844307012e-06,0.00018116064059525705,0.00019131538478056598,0.0004088398160144724,2.6207913866649335e-05,0.0009152471429674236,1.9105607238500966e-06,4.747515602732122e-05,0.002102148385203506,0.0001531023240803897,8.192179428245794e-05,4.937413757843956e-05,6.293241483490419e-10,1.1269915017653176e-05,6.85172391710065e-05,0.0003021153654794162,0.0008724223597975644,2.8636025803718823e-05,0.00038623018571204426,5.977511507992972e-08,7.327633794629307e-06,0.00019487387234384812,0.00021355299515946058,4.9496353852429564e-05,0.00037122777508580285,4.328908639106288e-06,6.863986350857942e-06,3.1376434880492354e-05,8.329545132301774e-06,2.0072248562374995e-05,5.465421151495953e-05,3.669653173110632e-06,0.00010716445607461544,5.485344718447749e-07,3.473039995283145e-05,1.4338686855630556e-06,7.048377415053153e-07,3.058372139008725e-05,9.369749260468296e-06,6.670218786641868e-06,6.735374576249953e-05,2.3374388176122807e-06,1.6037575395255743e-05,2.3919015967877044e-07,2.409056675478638e-06,2.1147643361141277e-05,3.143888467338485e-06,1.156667084045715e-05,1.304785602784797e-05,6.879359836675647e-06,2.3898854349280185e-05,2.37277371812894e-05,8.90122153762718e-09,9.704202663662898e-07,8.782430294118626e-08,4.107585881207854e-06,5.66817608849135e-07,2.721754813528321e-06,1.8440266247310433e-07,2.2982448193431537e-06,1.7886398677724458e-06,9.012431911870067e-09,3.184448216231317e-07,3.1814703433941105e-06,1.9126389361190377e-09,4.1459733157722667e-07,2.3531588597691666e-06,6.008555448744346e-07,1.6654643366642574e-06,3.5780940788043836e-07,1.1398818728913795e-06,7.069224787326078e-06,2.6085344329018767e-08,2.23844376323612e-06,7.474170748977826e-07,5.9479599467948674e-08,2.97089248313398e-06,2.2263917287546064e-07,1.460002036601793e-06,8.104632520655741e-10,4.5399964099246404e-07,1.0322309711430222e-06,5.931018454141679e-08,1.9222159732823485e-06,4.190715774399223e-09,2.3732270677534473e-06,1.3450144598081692e-07,2.3302335616648406e-08,1.0148405804599747e-07,1.7673614127744486e-08,1.207179951556725e-07,4.191787864815666e-06,4.440702148222897e-07,7.1828794272477126e-06,1.4808516591635623e-05,3.5384358421097772e-06,5.769863586913004e-06,3.4398073340824453e-06,4.353225868669597e-08,1.2029170903815611e-07,8.132455417975137e-06,3.7027181576387846e-06,3.850553873308016e-06,2.4345729552566198e-05,2.5650945745248066e-07,1.2263564275194483e-06,1.1810315392324355e-08,2.729695243175456e-07,2.0689810211749204e-06,8.206876169758459e-07,1.929780184539709e-07,8.938835405203349e-08,2.7586236361898386e-07,1.6439604642037864e-06,1.805560472689649e-06,3.887565824811645e-10,6.272442567567538e-07,5.369844569003135e-10,3.33898698912094e-07,6.068473923370732e-08,1.7140527241998882e-07,4.497942098335983e-06,1.020704055054722e-05,1.4160238359650634e-06,2.9452751348912898e-09,5.267056235602752e-07,1.3163638312718717e-07,2.881303036161853e-07,3.093795295505686e-07,6.381571491020921e-06,1.1419410239632555e-07,8.345070476867278e-07,1.9817665952714947e-08,7.450062344815933e-09,2.7192825915456353e-06,4.479698988646419e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.028636176790924672,0.005753256785836491,0.007442018888436763,0.25899983483007993,0.03602128682315797,0.00018415093344525957,0.0194551081372496,0.016059967812559917,0.01439436939136196,0.006543780559816081,0.06276762464148344,0.030719067817277512,0.26832641017802583,0.15304701328910397,0.004305226022422559,0.031748377006140416,0.05259882529847992,0.031997123279365436,0.07309530975434031,0.016257028120596928,0.03816590483856874,0.0006915576837496218,0.05646132511135171,0.0014337495690135427,0.00020765126512212184,0.028597755914132383,0.029408994462155835,0.0006726618280226138,0.008702958693319829,0.0008823628840102238,0.0048393735310452435,0.00041646679001283715,3.1756652715930755e-05,0.0032216993490301604,0.0007092836057203122,0.0008105086604111023,0.0024462584644733276,0.0009886330698729573,1.96333481246036e-05,0.0009652493271761209,9.095510824508324e-07,0.00023961517004122967,0.00015256628136217643,3.2628152846214675e-08,0.00021829130702188948,0.0010195644273558457,4.056654286044292e-05,0.00077860490564996,0.0006695592112642146,0.000571338066611915,0.0030415019497218587,0.000396150322981903,5.255510227009097e-07,1.3289527196480577e-05,0.0001471550938600963,1.3302415199589745e-05,2.5959772262940106e-05,0.00037528860027657984,0.0003873807827456943,0.00018063381936528344,1.3152813792105533e-05,0.00024603414884394326,1.0013584418544497e-05,0.00013965343105759587,0.00036226332221556135,0.00013794815409351457,1.6273365588403976e-07,5.546128933886507e-08,7.467874980227052e-05,2.261563217609286e-05,3.3277635720363463e-06,1.7744660008922608e-05,0.00021059876250584253,1.7035921647368113e-05,8.759455712770148e-06,0.0006517974426047957,1.5177054724091477e-08,2.6731056212980775e-06,7.907328723355533e-06,3.648118254639954e-05,4.742554462477955e-06,1.969700813120312e-06,1.5278885609593118e-05,1.437396212988773e-05,4.8007596649135564e-06,4.378902278778796e-06,1.06071267196306e-05,2.1278414686909386e-05,3.6781788954609596e-06,8.23367062241509e-06,2.1723115228411416e-05,3.960439752148659e-06,6.196365509580914e-08,9.080453198251348e-07,5.112897394354832e-08,1.9236635795394363e-07,8.235538643042162e-06,5.962773084178252e-07,3.6366296640721885e-09,5.188239677877959e-07,3.5700022418261312e-06,1.3995626102492054e-07,1.3010919077682814e-06,6.94781683963086e-07,1.079590190578017e-07,1.6512176406191514e-06,1.8187121804125184e-06,3.830381434255514e-08,2.984486613399895e-08,8.992082252134992e-07,7.916085920101068e-07,1.2708185348486722e-07,3.382161517517801e-06,9.782066801022893e-08,1.4285218981058279e-06,1.210687470276639e-07,2.557042293460654e-06,4.7199282748877636e-07,1.107445180004163e-08,1.4940937154150902e-08,1.1500978900347292e-06,2.6697608568326814e-08,1.0498506157752274e-06,5.658130266539274e-07,1.331299721130108e-06,3.947833175921289e-07,2.02382199843143e-06,6.856859759984957e-07,2.383039277020771e-08,4.973620675308155e-07,3.7004808106644305e-08,1.2164257157110114e-07,1.0204629585786051e-07,6.445979798819224e-07,1.4843042350776159e-08,8.101466253407352e-08,5.754988992023868e-07,1.4895318667385027e-07,1.966612805937018e-08,2.8619464798040894e-08,3.479694199448602e-08,1.214790239512098e-07,4.0353132391146573e-08,2.427421685879949e-08,2.7502355948172408e-09,7.321685480121687e-10,9.231785380592328e-08,4.32611815703865e-07,1.5292443777958908e-07,7.644904773673744e-06,8.15326963143903e-06,2.3499295545015286e-06,4.786364531383924e-07,1.2315401796136882e-06,3.505185803831523e-07,4.078810920127296e-07,5.975056059703832e-06,4.249037754977536e-07,1.5958412369343478e-07,3.026305181563771e-06,6.484758081626296e-07,1.631136146151846e-07,2.5158815031289805e-08,3.3662278964285974e-07,5.511849653583312e-06,3.035927065297983e-11,1.4054562225140899e-07,2.4681880095300812e-08,3.772440484883788e-06,1.605593253906079e-07,5.654269097377096e-08,5.909467359899168e-09,1.6042994310794256e-07,1.8589235462052045e-07,1.046675457416768e-08,4.305917866709308e-08,1.3625806261075013e-08,4.7123830393402955e-07,5.09977038376519e-07,1.5936243977776599e-06,2.8339521396247846e-08,1.550877795075678e-07,5.52558567790129e-08,1.755949265991319e-07,5.390867618970674e-08,1.2267248417074939e-06,6.106581618148255e-08,2.271231671624463e-07,9.746495233109442e-08,3.530271852625333e-09,5.311382711425949e-08,9.988554934281524e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.03308817181291923,0.003667748859884412,0.031660585525394414,0.19897125490810064,0.0001665259442342748,0.016896813427734303,0.0014726163915161905,0.00941248668507555,0.0010432866864729107,0.12394869658896068,0.0455629031486926,0.041933655739246234,0.0368343893552292,0.008187474119771831,0.04445815793390073,0.06835015237313868,0.08204792203858657,0.06951482314693758,0.01172234159109209,0.021940420506138647,0.04565086481114733,5.356938503808806e-05,0.006203253738659598,0.029778837739375952,0.0010664499043482323,0.024614203003849644,0.007500353540373927,0.0011965053385325497,0.00011778988482191721,0.0033156262344684606,0.0013407528105280342,0.0006299387275339186,0.012870329971462535,0.007110562245039809,0.005339503668753132,0.014317818465995558,0.0013937589958472607,0.00225072571224727,0.00738611412353718,0.0033529011706221468,4.1065140575780035e-05,0.00014416636790892667,0.0058815209136524604,0.004466301457406452,0.001407462806264359,3.5588845184841844e-05,0.0006898861866884154,0.0026421767732505153,0.0003010333122483999,0.0003338668425314495,0.0004677797317862442,0.0004153547516518863,0.0004216906782996688,3.3995601953051846e-05,4.232885328625535e-05,0.0003747881226228156,0.0006217988400920582,0.00031269220621998883,0.0007612449842258062,9.090429990132876e-05,0.003007909549002985,0.0003729495652367021,0.0003769686469912159,0.003359021329226497,0.00036793159950265775,0.0005347629759531181,0.00019013273231616168,0.00011833131060745572,3.5681036479218164e-05,5.574175795231007e-05,0.0022595396994653516,0.0021924665964736523,9.595991581567986e-05,0.0007078847648616104,5.820740402562308e-06,2.543250263875585e-05,0.0006884910159170587,0.0006199182023549632,0.00021247806660262825,0.0012506847119020392,4.963897332732614e-05,1.6720139820680657e-05,0.0001137286369132795,3.2436135688485024e-07,8.769795858398766e-07,8.651232690137789e-05,9.186907255442911e-05,0.00021080656031746692,8.399235185585496e-06,9.085494193383781e-05,8.947325875752199e-07,1.0959434839641347e-06,3.2427220501674014e-05,1.150812316019767e-05,1.1146872100464833e-05,0.00010573357504295444,2.451512219892038e-06,1.7442396481825995e-05,1.8642859136441814e-06,1.0438499855602856e-05,5.914708568988125e-05,6.501712701334483e-06,2.652800414915113e-05,2.8316536775596646e-05,1.5641436551083743e-05,6.287376886948692e-05,4.1690829979845745e-05,1.1278789679991519e-07,4.8097768909904914e-06,3.3082281474250408e-06,2.9572443809300353e-06,6.306419040313926e-07,3.92354051292898e-06,5.994153973176708e-08,3.755076726896789e-06,1.5458937374646098e-07,3.7153921406130053e-07,7.288916514802679e-08,3.5133185196656314e-06,4.927448331581985e-07,1.217167102440797e-06,2.299774031211399e-06,1.8086637076919487e-08,2.350692756003525e-07,4.523247798537966e-07,3.52454385899037e-06,5.698914529617127e-06,3.615103549847731e-08,2.9165027672917176e-06,5.758843899528188e-07,1.2207420558851823e-06,2.6779575419411117e-06,9.062566697082275e-09,1.9782487510333624e-06,1.6103870237316187e-07,4.006933802536139e-07,1.657980548186444e-06,3.607677334649395e-08,1.926129925333697e-06,8.664461237373189e-08,3.8869304468391874e-06,9.262349554006732e-08,1.001332972094815e-08,5.306594843546009e-07,2.0119204968693793e-08,4.208397275107245e-08,2.6401064947556563e-06,2.9449031264672243e-06,5.754650990885679e-05,7.221302063653567e-05,2.7941846167500728e-05,1.6267292163085756e-05,1.04996267893398e-05,7.374456793662887e-06,8.075954075259517e-06,5.311944313657335e-05,2.7614870078629394e-05,1.1513035937937843e-05,0.00012186391922552886,4.318458303176342e-06,3.925138557736574e-06,1.2381414560280746e-08,5.0172011434312935e-08,1.3095300834820023e-06,5.366053398070392e-06,2.3841758389764323e-06,4.719958410781544e-07,1.0648161890003394e-06,3.7957094312091044e-06,5.119727633395854e-06,2.3388046543892926e-07,1.3682353694477456e-06,1.4273224595573453e-06,4.937808255611742e-07,1.3177162183630742e-07,1.148903314485139e-06,3.1147455980207184e-05,4.452594179094049e-05,4.54663310955894e-06,6.719159846291234e-07,5.27116954884832e-06,1.6455447671148704e-07,2.498616600732362e-06,1.0715187332976939e-06,3.332659400778759e-05,1.3448297817575394e-06,9.20171960472338e-06,3.617524280130624e-08,2.2347750960882706e-07,1.6234505518131215e-05,2.442681682168768e-05
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.007427604811907518,0.010558615761513401,0.045353674257030185,0.0013410260163484455,0.00011400339672884563,0.0014531001108986086,0.0009600589820779604,0.0027695633037465583,0.09564047601991144,0.15088617347302158,0.0960973298973733,0.15229484645486835,0.00023581014109330667,0.02599799609026121,0.015790260366530084,0.013907029413995353,0.021605710217251772,0.07233063804905138,0.060364625106894554,0.04463620818531311,0.09019206466356122,0.00017896610808465496,0.0050377218130439605,0.022442612790669836,0.00604253892899731,0.009158024747881965,4.820097155588954e-05,0.006175026458162147,0.0002608242365931268,0.005426295945225146,6.161223407752381e-05,0.0012025600156659877,0.00016089553995835004,0.0011401883681485536,0.0006444014541640009,0.0027433347492968885,0.0011190884272713753,0.00283109405072679,0.004349508550191228,1.0664067432664126e-05,3.275224929488729e-05,2.471250877267295e-07,1.3811136325703188e-06,0.00023198010445679706,2.0611612172594107e-07,7.404986359205168e-06,4.0366210921849444e-05,0.00015035113364048058,0.0006107484361899118,2.2217497384513507e-05,0.00013016286159039936,1.3267347903411775e-05,0.0009574040337350098,5.895833377067561e-09,6.841079784880577e-07,6.488380008984329e-05,3.014795188405195e-05,7.915384806267411e-06,4.1570071718233237e-07,1.0004207648961483e-06,5.5957027574660145e-05,9.912442479853567e-05,3.2778458489257645e-05,0.00011707322592569014,4.484371428858935e-06,1.372776621977323e-05,0.0004943353659925265,1.3647256324578194e-05,9.343663092131749e-07,0.00013185590397180036,0.0001284201193927359,5.894054344590671e-07,2.146279826620301e-05,0.0001478053303447524,9.923258590394113e-07,3.5412384236099825e-05,1.4890913739851186e-05,3.1073650124113783e-06,5.196939065310602e-06,4.68372068183065e-05,2.6456639679928173e-05,1.913149339394238e-06,2.648663664972517e-05,9.261004295879616e-06,1.337308016768901e-06,1.1158689448453885e-05,4.273351403849546e-06,1.7603196011961586e-07,1.1574529560132163e-05,4.463580851687965e-05,9.274958112648335e-08,9.297613923209269e-08,6.588390411010892e-08,3.4392469716593155e-07,4.87200571308577e-06,7.434287310204013e-07,1.620462608542539e-08,5.67293373610056e-07,7.206184297725571e-06,1.9626436718045426e-06,7.454481476543151e-12,3.1147255841190713e-07,1.9798160699746603e-06,5.824709967683361e-07,1.5717305812401605e-07,6.201247071402349e-09,2.431610468534018e-11,1.1682712068861179e-06,3.334549605327197e-07,4.789339369537515e-08,1.2405653713187803e-06,3.595390518640329e-08,3.208049443870209e-07,1.8498456988425005e-08,9.72033676216455e-07,2.073906824051619e-09,1.1206467842583834e-07,3.3637593221946815e-07,3.2117312809276655e-07,7.928344647467611e-10,9.880097548986555e-07,1.6391190555964386e-06,5.376927871836301e-07,1.3698396803540902e-06,3.4432213835700054e-07,6.94359769681796e-09,1.6661052537614296e-09,2.0473324369163493e-07,7.810919022688267e-09,2.500244011827135e-09,7.958235301863681e-07,7.072231200666579e-08,9.396430744601503e-08,5.0840644583161065e-08,1.163561247352618e-09,1.6375950928626537e-07,1.492419521298416e-10,2.728787544814537e-07,1.3895315964518318e-07,1.2919721292803388e-08,1.6227269306057224e-08,6.754875769843238e-09,4.877163592986733e-07,7.539812130197276e-07,7.54776229516807e-07,1.608318178636381e-06,6.900349447391818e-08,1.8947312989681109e-06,4.445528043017788e-06,3.202204069907566e-06,4.077093329613035e-09,2.3377256797019186e-07,4.028018895319008e-06,1.0087280744031091e-07,1.662123386925174e-06,2.5893586454994733e-06,1.6557800930350197e-07,1.9548184451156914e-06,3.7494735982690486e-08,1.2315700725906709e-07,2.4520141250761185e-08,2.4365581152707705e-07,8.294433472055829e-06,1.2502899959798697e-07,3.3030385604426726e-06,3.6855235796551256e-07,6.345459380607821e-06,5.743729523111085e-07,3.8143785316968604e-06,4.06055189472454e-11,1.0353003787599846e-07,8.759009562098186e-08,2.1440315522980313e-08,1.4534413517175437e-07,1.5036212941410554e-08,7.166195574725975e-07,1.079974071060974e-06,4.838009104446428e-09,2.98940516785251e-09,1.733365104783502e-07,7.067246343694933e-09,6.230579963073524e-08,5.995144825021725e-09,1.6422434097052019e-06,2.3390183390148422e-07,4.83770173920206e-07,4.082576188224607e-08,1.1512609665587092e-07,9.265682860970514e-07,5.308643087342801e-07
