atom_numbers,value
N1,10.587914242213559
H2,1.9276249020699732
H3,1.9331577408272076
C4,9.6273399414025
H5,2.0598396895486006
C6,9.618208344442882
H7,2.0447994549343718
H8,2.0795363335432193
C9,9.594445873504801
N10,10.438869663583974
C11,9.64939494820828
H12,2.0506243229310535
C13,9.701478642388075
H14,2.0729947399656146
N15,10.399300104159515
H16,1.874783019986719
C17,9.71022460552714
O18,10.925582718094047
N19,10.373342478402831
H20,1.8919803104992061
C21,9.601176364003862
H22,2.02343259151279
C23,9.614984799617217
H24,2.0826114069277013
H25,2.064652724975754
C26,9.413067196403508
C27,9.48434877369751
H28,2.0820617697149135
C29,9.483486300989089
H30,2.0846722847526555
C31,9.48409973765363
H32,2.0780154400442616
C33,9.485452582778642
H34,2.078154087232803
C35,9.48685991195655
H36,2.0789148331251233
C37,9.73039933885011
O38,10.90641868354348
O39,10.895104175259078
H40,1.7607106493092588
