 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,H30,H30
1N1S,N1,0.0,0.023848532005589673,0.0007492523922447702,0.0009221039230877803,0.00017046075538074135,7.756177617301852e-05,0.0013142579861300518,0.002313176715617038,0.00014032911686312488,1.7978822426378827e-06,8.279734921634585e-05,5.975694887451477e-05,5.93234606784121e-05,5.280662026097005e-06,0.008103988496227288,0.0014486308745370602,0.007889728551811803,0.0013866536769954196,0.0012213232096757731,0.0022077126863377927,4.289838578031002e-05,0.008302877858420876,0.0006258466953001918,0.0006278532794976588,6.32024922730956e-06,0.0007489876288888642,1.2876604208456044e-05,0.00024243942633475624,9.641948082533824e-06,2.307793804937064e-05,0.0006004452414491157,0.00010879615774836426,7.86796035878723e-05,4.863101794649882e-05,4.631628972540103e-05,0.00029050345780712306,7.869032020058064e-05,9.828515343057731e-05,0.0001602662760575857,6.569622623686655e-09,9.12065088942704e-06,0.00017456997250908657,5.6283904060761e-05,1.1954177613959782e-05,2.8091614319922242e-05,1.1798731751277991e-05,6.471114864348149e-06,9.520178408242708e-05,0.00013454053513384245,9.582834192789491e-05,6.382868135945685e-05,1.8176941773639932e-05,3.116841752068278e-06,5.720617890461743e-06,5.975331880847534e-06,2.27001618117173e-05,6.188122903305615e-05,6.222336643491033e-05,1.5785237119869677e-05,7.317846245924464e-05,0.00021136206769223342,7.476114299409531e-06,1.363518805863606e-06,7.155973204664434e-06,4.582440230516127e-05,1.1748052030358114e-06,1.923635991760153e-06,3.658810374118637e-08,4.444189273228316e-06,1.7182801984039209e-06,1.3238230647916183e-05,0.00021653959996337235,7.842870947127878e-08,1.6936024032521146e-05,1.4003930448813762e-05,2.4306431013476626e-05,4.4259869014240394e-07,2.721176996711705e-05,3.936183130115456e-05,0.00017531202771436938,2.385459596010442e-05,2.046432051094893e-06,2.887599071532687e-05,1.535952664277751e-06,3.853689488353407e-06,3.815886762403853e-06,6.7589797092260095e-06,1.4247985178794664e-05,0.00010346488831358691,8.68813748564623e-05,6.3068849700531615e-06,1.3914600824893597e-06,2.797840537027696e-07,2.677591728006412e-05,8.26135666542882e-08,5.364483021963462e-07,4.934358693586827e-07,4.383790012940647e-08,1.647899755333193e-06,2.070538439591374e-07,6.494313414817654e-08,3.3438419031472932e-06,3.8899192003061245e-06,5.740797357489669e-06,4.6348287341402283e-07,1.2715936628104885e-06,3.819767391277651e-09,4.0494649433675534e-07,2.2922143494419345e-07,5.461327584610487e-09,7.799010486031488e-07,2.1756652021642786e-07,2.924619940669615e-08,7.944388341618591e-10,1.4884117784941253e-06,5.3119868140827364e-06,7.35017613440192e-09,4.3078512312888506e-07,3.978065619136828e-07,1.0965643040261597e-06,6.176210920472158e-08,5.288058533281514e-07,4.594770230959e-07,2.734245037716576e-06,3.5839456002939585e-07,1.1958499401831801e-07,6.347856240651595e-09,4.632902342316392e-08,1.4339344006630839e-07,1.3952506872083603e-08,1.1528557730677846e-07,7.190255030264936e-07,8.85897022406823e-10,5.587314078070449e-08,1.0140732253915985e-08,2.1911539871410923e-07,9.158616598448077e-08,1.3302499324296946e-08,2.1371050640262013e-07,1.8892670317072202e-08,1.0881134659967984e-07,1.7572438226753917e-09,1.7027387555490492e-09,6.813483111045571e-11,1.682378403256024e-10,9.563775604792824e-10,4.537656339564933e-08,5.458022375171012e-07,1.1039369418597289e-10,5.3463233840034263e-11,1.5901651106986492e-09,4.77500439188816e-09,2.315458935697734e-11,5.251653112381405e-09,2.6096147465182185e-10,2.1821877638217302e-11,1.314549580300195e-09,1.947184635753274e-10,2.9060824580096067e-10,2.2249749265235153e-10,1.240728877971442e-08,5.500221944565453e-10,5.574183337131444e-09,2.5219244470520152e-09,6.949978370585086e-10,2.008555699539727e-08,1.5251497176294038e-08,3.757989919250804e-09,4.811190335018978e-10,1.453039022436542e-09,2.55007748251046e-09,2.646984853527101e-10,3.616079435886377e-09,3.647611102053361e-10,2.672120302804615e-10,5.607423636533326e-09,2.3482897848481343e-09,1.6707244199221094e-09,4.5099505935342066e-09,1.6136130487343081e-09,2.498556916918915e-13,9.973321890566211e-10,3.096538581104369e-10,5.002827041522551e-10,6.832795440558925e-09,3.058792330534743e-09,3.6993055285705623e-09,4.6979753420828274e-11,2.2656495013428923e-08,9.282402690935498e-08,1.8560370351750066e-08,6.644886840767583e-08,1.0617686485581146e-07,1.3102839546696998e-07,5.0612971147501185e-08,8.539071894020367e-09,2.162390433380068e-08,9.037846360193669e-09,7.87441084559859e-09,3.16049766913018e-08,1.8735111240175684e-09,1.6779216904794225e-11,2.1529525148777928e-08,1.4086348754105416e-08,3.348493726740287e-08,1.758474292845591e-07,9.371641773725514e-08,4.384614893382377e-09,7.860340689447298e-08,9.031478209742261e-08,1.3733590420450525e-07,1.044387354376397e-09,2.889685352114313e-09,2.608756710653637e-09,4.583385893042191e-10,2.3135326987500093e-11,3.137941670394717e-09,8.463606704367521e-09,2.2073685990164904e-08,2.3318071917799443e-09,6.208960567910538e-08,1.5248224904951257e-10,2.9410585078437634e-10,8.489164926572812e-10,3.094391187730139e-09,1.6514300898995415e-09,6.643714745013796e-10,9.131725930977552e-11,5.181680778898468e-10,2.430961945631971e-09,1.9420378638557168e-09,6.165469024210779e-09
2N1S,N1,0.0,0.0,0.0160431438330213,0.015444079501561347,0.005298904324167797,0.26492087947456255,0.026672376145683963,0.03293984442612885,0.006575358483615901,0.00024242229465931686,0.002975597884243175,0.002574979899903962,0.0008401443869039404,0.0005644314078796508,0.10886496123317047,0.16067717085634303,0.10829365060864005,0.16124840380440997,0.003643528998005907,0.006379893076521537,0.0007252352095599157,0.08512624704103944,0.004683879574570504,0.04208078969747531,9.149104016215048e-05,0.20032084617956958,0.012301652728832657,0.013653548762722512,0.0004167752187691498,0.0007167873707896177,0.03438706107581835,0.006848324952760665,0.002555944298371582,0.0005277097190887758,0.0002379786406974116,0.004078756163906849,0.0014717127442218647,0.004905624566795108,0.0038421338372556235,6.500425602817828e-05,0.00017398065794793638,0.0002213053551511912,0.00045180493527974264,0.0003220281188547336,0.00022692949177671728,0.00015670908368825565,0.00039048375261030444,0.0015045968844840107,0.004102102946627717,0.0033322953990650994,0.0011454282721881093,2.5427813015177492e-05,1.0604461406771293e-06,3.1909173547228775e-05,3.595179698545614e-05,4.8183367152399015e-05,0.00021099485940179186,0.00025807963143220647,0.0005125648754096268,0.0009484429093604696,0.00393909721533614,9.730141871333586e-05,0.0002818350056981167,0.0002454681546462112,4.164738372791632e-05,8.951337899398837e-05,4.712597350908787e-05,3.187535013715603e-08,0.00026951112021200707,3.165925280668169e-05,0.0002507993423632726,0.0016993853326154884,5.088370523531616e-05,5.705305304104513e-05,0.00024965062859116927,0.001293036577776796,6.225203008769498e-05,5.137437960200941e-05,0.0010842754991280401,0.00021403721304302792,6.099418040061977e-05,3.664372832901108e-05,0.00014205261517963308,5.350447854990392e-06,3.4570078729867504e-05,5.279737913088667e-06,3.4312482810605616e-05,0.00016402557474615165,0.002505490889657569,0.0031317389957665753,0.00030987084574007895,0.0002635535331312333,0.00159146021183032,0.003493097908308318,0.00036012602111679115,9.433540677528107e-05,2.6188074509603254e-05,2.3023248321596412e-05,2.2100136524150216e-05,2.8526740913914495e-06,2.5502021043788403e-06,2.6035923084144486e-06,0.00019254154266690193,0.00013966299231515933,3.197489365946993e-05,2.9449019259164544e-05,0.00022383141127679806,0.00013734450342228754,2.3606178736201855e-05,1.0707143995869473e-06,7.552668197741141e-06,2.0315477755605826e-06,6.430369503185318e-05,9.30851791958176e-06,5.3071358905310007e-05,0.0003900131617777802,3.741426539694004e-06,1.0274327259196525e-05,3.5268416954448156e-05,7.774443938535214e-05,4.83967950026809e-06,2.41473277728943e-06,4.3244440162126807e-07,7.862952013493185e-06,2.7404230431571364e-06,1.4416919233539716e-05,1.2218448871115228e-05,8.277524441879791e-06,3.448204930034393e-06,7.504343813025116e-10,1.1965010009440391e-06,1.558585648364641e-05,4.72497818648776e-10,6.638140916948032e-07,2.6222856632784897e-06,4.271958593982106e-06,3.024592140299376e-06,5.456044505081081e-09,3.2883851526221974e-06,1.1737571226078103e-07,3.480217282803011e-06,1.1526583243437472e-07,3.180569521088472e-07,1.0702793784567177e-07,7.821183700684742e-10,6.5828194006911644e-09,5.116704655527826e-07,1.6871213362357196e-05,2.12207740268866e-09,1.6365200750101394e-08,3.000997628177515e-08,4.944240861171068e-07,7.297651372084601e-10,1.7839634702809803e-07,8.36065927600771e-09,1.0841906616931851e-07,1.0841585140752841e-07,5.6130655678998664e-12,1.2247178760027566e-07,1.4758412492099637e-08,7.883913182293867e-07,1.1572398506132231e-07,2.686071982616056e-07,1.5270686049007054e-07,1.9390391070572832e-08,1.6180278583632912e-07,7.727104476273894e-07,2.649291070966342e-07,1.8746150409754136e-08,7.560897552494339e-08,7.531352803624713e-07,5.2075519008099036e-08,1.009757584213844e-07,1.2911393687531358e-07,3.1933703548148173e-07,5.52862124969522e-08,1.0588932530808393e-07,5.4478412225833495e-08,2.3056840414703572e-07,1.6990018947282692e-07,1.0342682266184511e-10,1.0313487175395153e-07,2.5915269930010254e-11,5.098129784997241e-08,3.9827424735960903e-07,9.932927769185085e-08,1.426798523773698e-07,1.0468344946445995e-07,3.8929754953009876e-07,5.075047848190906e-06,8.451572139911434e-07,8.208504937545769e-06,7.401949674967767e-06,4.655743146564362e-06,1.0118527633551366e-06,3.9763060755149127e-07,1.0331370776661686e-06,1.4616198615868825e-06,1.1674777811165882e-06,3.6108348622221342e-06,4.0729869699163146e-08,1.1356773521598029e-07,1.007620649140506e-07,1.1192636177881354e-06,8.270731095549877e-07,4.777222845309126e-06,5.193801059011349e-06,3.055768087456556e-07,2.188431571070737e-06,1.5380620226324027e-06,4.470963069991285e-06,1.3322443148666707e-09,4.538069520165777e-07,3.740227478843394e-07,1.4435218864683463e-07,9.007634860225266e-08,5.4086204182013375e-08,1.0304046478282203e-06,8.550333459034221e-07,4.1835535302681137e-07,3.7477972623101152e-06,8.568208764714313e-08,5.742504249894864e-10,1.684867667606227e-08,8.129416260160838e-07,2.779260224183844e-07,6.294533339001873e-08,3.109976498549827e-09,2.6177235934454757e-09,4.176961283519631e-07,4.6683011323267465e-07,9.222715156020911e-07
3N1P+1,N1,0.0,0.0,0.0,0.019433451227785614,0.008682722033185097,0.016521501967776686,0.18409248729973093,0.0260178469128034,0.00979195821975054,0.024300199003968403,0.0024056532083271964,0.0011547017127240267,3.3932543670456283e-06,0.0017611353875208735,3.235331354334292e-05,0.0007195078500057406,0.2839339039402655,0.1345845111917603,1.918166662528975e-05,0.0001509481267829571,0.0033093631045009175,0.003118640709084186,0.00011266518365804501,0.0010984439859789141,0.03338249593772913,0.008273669213298085,1.3944532012200028e-05,0.00016401165499857484,0.048259975759049833,0.012543367526991922,0.005038490266350282,7.823888567681792e-05,0.0002831413464292609,0.0001090189302628275,0.00021603077372334134,0.01005037470364023,0.0010596994802063442,0.001249156942577212,0.005945271413542841,0.0011489792767678253,2.2281992603900846e-05,0.0030611959664685884,9.649889076257523e-06,0.0003602059702894067,0.00023508038692288125,0.0003134195309009158,0.00016127413668720614,0.0025218759489691323,0.0018454109165166876,0.0017872410369919045,0.0017085026976828566,0.000581033055302882,2.1770663005682422e-06,8.228328199244572e-06,1.1134991776629022e-05,9.905642919694202e-05,4.412775343154429e-05,0.0006608015983466942,0.00016567732812644564,0.0016734357306522618,0.0010433192014116521,2.7256494061767e-06,5.290600675333934e-06,0.000849659057712504,0.0003661413273601255,6.172119550340582e-06,6.593420928902027e-05,1.4335154907563208e-07,0.00031574085410768227,0.0002576248633860967,5.2859145289740894e-05,0.004340215873213982,0.00019859987106851662,0.00801655221093256,0.00889342188393405,0.0030752057917262654,0.0016197478537325338,0.0010075571547383255,0.0011074808524389468,0.005303330215345792,0.00030941298464481903,0.00021701307426669203,0.0016241489507571316,0.0004315493542272897,4.098845600086776e-05,0.00039760417692003003,0.00018351172653541248,0.0032015212101486057,0.003416641998599701,0.01034570172431959,0.001875014750979176,0.0011382456119393147,0.00027171380318247174,0.0007409033223813033,8.869317181270375e-05,0.0006190269837600404,0.0006774543377774389,3.057977402964873e-05,0.0007516247145931132,0.0005681856449000211,1.6098989124024854e-06,0.00020657902152265706,3.1095749839504805e-05,0.00019308022825015314,2.9797951310861492e-06,2.622556571907353e-08,0.0002610121311525937,0.00018127692687031072,0.00013243078412594755,5.382717940038972e-06,0.001537468782166318,0.0001299316401131012,4.975390848205308e-07,0.00019734643895130688,0.00032502169714021534,1.2717786666005537e-05,7.74979094164685e-06,0.0003001466549208409,0.000198631948273853,0.0002164016685601844,1.7638832519040193e-05,1.578918970457366e-05,4.1259509187430154e-05,9.407078443013361e-05,1.662959863013569e-05,1.6613164783407797e-05,1.7332120101132276e-05,8.974807279571451e-07,9.886982340101547e-05,4.673588393933059e-05,4.8607911032672035e-05,4.398917469572439e-05,1.9315524513174864e-08,4.768858525849851e-06,4.916112530395367e-07,2.3396520492102724e-05,6.5233950867771284e-06,1.9274813891634324e-06,9.841116410669315e-08,9.213317664347187e-08,7.597569616546451e-06,1.0842579861947144e-05,4.791924572034034e-06,4.513147122686689e-08,3.3730039872281736e-08,2.8735193835505157e-06,7.858300188345879e-08,4.601250407798574e-05,4.557570543184397e-09,4.424823147886059e-07,2.2605330940450585e-09,2.8297940586341497e-06,5.221821730572174e-08,4.455958269033999e-09,4.055840552297241e-09,1.3273542265324068e-08,5.325689191870708e-07,3.121957137253162e-09,7.057943562926994e-09,1.4019692962108365e-08,3.119385775240957e-06,2.3868070631039018e-08,3.431859956215533e-07,1.7734123591850448e-07,4.0211090679420636e-07,1.5954810805851594e-09,2.201080065766803e-06,4.314564425733636e-07,7.56128575307713e-08,1.6153674757823921e-06,2.5249171993202424e-06,4.6791672314583366e-08,7.322142892007832e-12,1.4558018031074482e-06,6.799287164405143e-07,6.1024131170484e-07,4.6016962107486847e-07,1.2543923364471965e-06,4.6092214600612635e-07,9.978734674120915e-07,1.5759025018269313e-07,2.2372504715484354e-07,7.437497728801645e-09,7.390225897907499e-08,1.6541505662992506e-06,8.639801252208201e-07,1.2379961566999498e-06,2.0531161526449182e-07,1.311826372640823e-06,3.523310166464455e-05,2.059552652422525e-05,1.897392461014391e-05,2.8658606794795816e-05,1.5373879085789355e-05,1.7734202115704534e-05,1.2081114352913147e-05,2.843547697750637e-06,1.4113436763718568e-06,7.156768622396115e-06,2.5869191723204565e-05,6.341415033750408e-06,7.991857208455855e-06,2.410051314072348e-08,5.037263837159855e-07,5.865644268077119e-07,1.573452346192994e-08,1.758357036729663e-05,8.22502154385063e-07,6.281960729381808e-09,2.756730420383491e-06,5.182336762388218e-06,2.1217998247280434e-07,2.3609604693497488e-07,1.5239486754747844e-06,1.1186685577868616e-07,4.023711486222936e-07,4.121318468719437e-07,1.1329259542947057e-05,1.5796003416390647e-06,2.6681567311115373e-07,1.51838314179642e-05,1.2686134795991677e-06,2.8734126189533526e-10,2.0155915914088496e-06,8.698410796093015e-07,4.34043480690427e-06,1.0003739836506043e-06,4.560623596550073e-07,2.8364233806144057e-07,1.1185014254344594e-05,5.135533352351729e-06,1.3594803826677548e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.008246413324486834,0.021666509869008532,0.023123880274614095,0.2819222841969298,0.011162334294281262,0.017410987383747356,0.005329104792435535,0.003050657221637998,0.02296824476313697,0.004812606127775121,0.0029073581074943178,0.00709455706156481,0.07298813870211163,0.05775420665293263,0.014384399660136271,0.09225139348545319,0.0039214326679144484,0.29663118699097346,0.04399554036962128,0.03234594309151717,0.00633034160441559,0.10179800006802386,0.022403567257041956,0.009425427835088707,0.008019489036085847,0.0032647977138260398,0.004604503181987907,0.023582150989083228,0.009047890232233069,0.001242253494948109,5.960882050404237e-06,0.00026792161448474516,7.700150346812151e-05,0.0006255990424635094,0.00040194013144700946,0.00047412692500703457,0.0004016675602636077,3.869865592509569e-05,2.4950749724528265e-05,0.0003169383654051394,0.003908302427617638,5.3445030328003185e-06,0.00036338276577296824,0.004511886149807021,0.004579633872973776,0.0011974616019574391,0.0004981784095923203,0.0011960435175479844,7.91769827479527e-09,4.440214284251454e-06,2.578407247488812e-06,0.00020170135259900412,8.61007523167423e-06,2.0387158010670703e-05,3.7701043694493563e-05,0.0035586677518950616,5.963736560321564e-05,2.6396163840480824e-05,1.98764663394968e-07,0.0003729184388951978,0.0009076278927984127,3.234482403913219e-05,1.2805959645589837e-05,8.656528421413512e-06,0.0002886856308630392,5.1609600704605185e-05,0.00020355961442453108,0.002606363515225585,0.000347034478752839,0.005281216783469045,0.008344657612395778,0.002188590747785213,0.0014002236914727462,0.00021011841768148187,0.0001835968472332361,0.0093373332268043,0.00038631011667877857,0.004598774866423128,0.005166934283160396,0.0002122578655339158,0.003491864759636254,0.002094477071093559,3.8735475265117e-06,8.214195424738335e-05,0.0008963381330668874,0.0005475539240178406,0.0005183559179036124,5.668531842673019e-05,0.00029085133457762424,0.00031367594192532877,9.436336314738725e-05,0.00032890264986451534,9.824102842337368e-07,3.490194651512013e-06,0.0001674533274722556,0.0001562663072818271,0.00011872361811526844,0.00373401979065191,0.0007053186802408185,0.003896656740854265,0.0002573219640060742,0.0006537675393651909,0.00029052078072044907,4.873188710341481e-06,0.00020595363825526292,2.0245947006669596e-05,0.0020883153000188504,0.0005328242346780421,0.00016545149932367664,0.0005020587554522837,0.0005756340642131264,2.0524241189701087e-05,1.9896655493178983e-05,0.0005425077722476246,0.001408335611455147,0.00047430187927455236,0.00022787373675736688,2.5014925179700498e-05,9.680349433605073e-05,1.39667232090801e-06,4.917182888419802e-06,4.8527974754630776e-05,7.882929627922586e-05,5.570728760506682e-07,6.513491882786937e-05,8.978275236737332e-05,1.4602396744223256e-05,9.66585936179598e-07,3.9731912404583625e-07,2.5112649315595093e-06,2.0379884994703445e-05,8.912501572311271e-07,6.134939992019639e-06,8.777168281071113e-07,7.874129512863703e-07,4.278978429361757e-07,2.0093523924735734e-06,5.256070647652322e-05,1.6304837857417098e-05,1.724532476821139e-07,1.1278546812709678e-05,1.0303103616271514e-05,1.279850685786954e-05,8.457463764433015e-06,1.4395023617552738e-08,2.695826770704457e-07,1.4436852344701379e-06,2.3180132515676632e-06,7.3930310762193585e-09,2.4650628205336034e-09,3.792963387816428e-07,8.192130152018251e-07,2.461779415874332e-07,1.4413008848634945e-06,9.680497448094627e-08,2.2170765889839572e-08,8.656370908965982e-08,2.4636161555235958e-08,8.992024902454432e-10,5.691967563947742e-08,1.9008088392169498e-07,2.2474929650684317e-06,1.4911434265130197e-07,2.705695911764394e-07,5.323900189591058e-07,1.4192381160071932e-05,3.5484289374831945e-05,1.3224248851528841e-06,2.8376072114255635e-07,9.309747710517513e-07,1.8985068446220055e-06,1.8681888613869546e-07,4.210215588162924e-06,1.916818715308466e-06,5.013326116465322e-07,5.544522099443228e-06,3.137066442171488e-07,8.052207789432941e-10,1.2636950157407512e-06,5.6343374410516844e-11,8.985474508005353e-06,7.4081007528370435e-06,7.176155274457585e-07,3.661839054203142e-08,3.414109835064849e-06,6.858116247077106e-05,3.4895790512745606e-05,4.080825770191865e-05,5.6053267168287846e-05,1.474405882273544e-05,7.34177436854111e-05,8.076264055301152e-06,2.2917256758958615e-06,1.1255958030309543e-05,5.3965296357594283e-05,5.922928675405892e-05,3.603529701301511e-06,4.2039467892163174e-05,5.8822662296620365e-09,1.4617975718778098e-08,3.0414202845108207e-07,5.851712086890615e-06,2.1021639309282136e-06,6.734481234893508e-07,1.008159777882156e-09,3.3016852216682935e-06,3.4367222756515048e-06,7.258640355445323e-10,2.474985314471212e-07,3.9776630069709995e-06,9.24539977908978e-09,8.589258539970501e-07,1.2728917568871623e-06,3.718805305652495e-05,3.7291851011644894e-06,8.963397063688205e-06,4.1462625541832665e-05,6.191936510635543e-06,6.176290678894247e-08,2.2909718735419915e-06,1.6015943669067667e-06,1.1136337631389992e-05,9.243092922162077e-07,8.676329821266648e-07,2.542740906719132e-08,3.418188879700246e-05,2.0591711614503794e-05,2.7531767326394174e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.004112375059024842,0.010612662964534447,0.012986766550584505,0.2615357858115068,0.014473475596235463,0.002604634684282514,0.009411117551724857,0.04051414013002508,3.548646483819695e-05,0.30498572792101797,0.21306485782973006,0.06554088346027775,0.0316853691282879,0.001401032847640593,0.0089983904128772,1.768365390919513e-05,0.03477834333788632,0.0006874859721275328,0.005417124146438912,0.0002952169444627728,0.02114667733931297,0.012747919677990271,0.0015566513160421014,0.0001333032807233625,0.003592478322932857,0.024261805415939364,0.017937051304921292,0.003920797473015103,0.0007281418646067905,0.0001850347021781218,0.008195243061692281,0.003539051096675294,0.0012447410693274819,0.0032748795116184226,0.0010736851637176414,0.00021067636334981543,0.0013007949217764825,0.00021129839129629957,0.0006229057777364932,0.0009191004945752201,0.0005484260767369964,1.965719060503801e-05,0.0018530834869596724,0.0015319251798420197,0.0015403624749428246,0.000892772387053764,5.659782326361551e-06,2.7340530173169952e-06,5.272532474931424e-05,1.7546317170324954e-05,0.00012667077689076933,0.00013639852308622302,0.0006583642679234281,0.000264937780524388,0.002315892728401714,0.002537580623074298,6.027086490556499e-05,2.7443486030342967e-06,0.0003580522125568031,0.00047071673686271964,0.00013417459064468673,0.00021526271356564486,8.37707570600088e-06,9.20552792176288e-05,0.00028119172678775506,0.00022109688018101536,0.00318650383016017,5.72220955641356e-06,0.00010825457267538141,0.000262797323908881,0.0003219263447942211,0.0005573700406076298,3.326570792161476e-07,0.00011177357338310046,0.00039043790624138097,0.00019646060635070128,1.3475003275420505e-06,0.00026962488325410483,0.00010677369404166193,1.826508566460383e-05,4.561406595771089e-06,1.155935180618961e-05,0.0001429055230506293,0.0006732351705096562,0.0008970452339398527,5.279472835972854e-05,5.0164591228973876e-05,0.0001010702389194762,0.00027827071325381425,1.758269019269676e-07,2.2418809754842783e-05,2.9740156404445273e-05,3.410588312213747e-06,0.00012202540456462962,3.937482862581554e-05,7.091328857455892e-08,7.102833525785002e-07,1.5666339661102313e-05,7.687807924483536e-05,4.7844347924375086e-05,4.503277392320371e-06,6.411648927340252e-07,1.646239685682005e-05,6.828822846305371e-06,1.7552365294548622e-07,3.411308244216649e-05,1.8564561412581781e-06,7.471482662557705e-06,6.397723693285506e-05,1.2623793046007137e-05,0.0001679844410786835,1.9247223992380214e-07,2.4485693739251246e-06,6.43137267886118e-07,4.084145737159872e-06,1.9512540880839424e-06,1.1663767920389034e-06,1.851209723291447e-06,2.043674042617738e-05,6.048907881250898e-07,8.844604513225107e-07,1.1740530927450976e-06,1.6339258045228178e-05,7.329102640785123e-06,1.4146034521544948e-07,5.399793977289846e-06,6.613425895807268e-08,4.333112091359226e-09,2.972249211197209e-07,1.375145415316581e-06,3.5255569859060643e-06,3.856626655807105e-06,1.898399957234176e-07,3.511384472076884e-08,9.050954918876641e-08,4.250457411814068e-06,4.0170016935014985e-07,4.790556438205584e-07,3.479128785066621e-08,1.641012767894523e-07,1.2075450195325743e-08,4.070233554642755e-07,8.402025229781174e-06,4.582887846993344e-09,3.3788975795090437e-07,8.494894521149376e-08,4.7021317595152823e-07,2.975443802455402e-08,6.373021621541852e-08,7.257507572688837e-08,6.802875640588013e-08,1.2596418130783604e-08,8.845787702327357e-08,5.333198327406308e-10,4.06183005008387e-08,8.694575073242561e-07,7.151944192429482e-08,3.5155918176599243e-08,3.871258869025951e-11,6.528264107075188e-08,2.879839708924692e-07,4.287087742582685e-07,1.0936106864534167e-07,2.6121171892157236e-10,5.8357625398741675e-09,9.828008007417566e-08,8.91052032159223e-09,6.836297750112408e-09,1.0853888188222527e-07,1.994058518306474e-07,2.8895428716424476e-08,1.5429670874311796e-09,4.251294940527117e-07,8.228108483443464e-08,4.621046301167553e-08,1.5516630202938586e-08,3.3836876633941415e-08,1.2161568196944472e-08,4.728217195548723e-08,8.597452527681071e-08,1.8851260996655128e-08,1.3983504087988763e-07,1.0273210593325643e-07,2.118423125807567e-08,3.406054900345623e-07,1.4207696619195076e-07,5.160395355474634e-08,1.6321622653414636e-06,1.7912888585769338e-06,2.662845637324551e-07,2.3415271366289403e-07,2.780367620580648e-07,6.316016447627248e-07,1.1273226796504332e-10,4.906940682669614e-07,6.149318942938464e-08,7.431666171342499e-09,3.7843933542447417e-08,6.822788845006755e-07,8.913919180564278e-07,2.92184922612293e-06,2.5575947315559233e-07,2.1164830421582792e-07,1.566500933414261e-07,3.3975353552762044e-07,7.419512741968504e-07,6.808929131629782e-08,2.024707690395644e-08,6.81044618477955e-08,1.7081222680737085e-07,1.8289341152666339e-09,2.898805639972579e-10,6.611444725024285e-10,1.9852003729781131e-07,1.3278041333109059e-08,5.042694386503399e-07,2.1978424413759967e-08,4.6032777589744e-10,2.7367221377971873e-08,1.5380454687630163e-08,1.5787944285250433e-09,4.928513153146241e-10,2.1263863558829144e-08,1.4832011552279312e-07,5.419777737714071e-09,9.155399993687752e-09,6.4363447904725035e-09
