 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,H6,H6,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,H20,H20
1N1S,N1,0.0,0.023682335833287604,0.0005008701402398064,0.0005785466596490707,0.0010756036127548274,4.679413804131727e-05,0.0013793183619126292,0.0010510390017235416,0.00178084026429981,3.3183366354716526e-06,2.5688604413653948e-05,4.326940429391635e-05,8.687162237425161e-06,0.00011494609667667133,0.007875638611990476,0.001385497446124484,0.007856103269124448,0.0014056694375803591,0.001183634664970401,0.0023311019495202423,0.008954572882119871,2.5003193494965714e-05,1.3577906030848297e-05,0.0006777303110359068,0.0009858608739634622,1.976376729007079e-05,2.5453896129512543e-05,0.0006061996347338505,8.298367811310214e-05,0.00011026615344764124,9.720027691062505e-08,6.376764365240151e-06,0.0001821858335935289,1.978847117301008e-05,0.0002396973407297054,9.180543704245814e-06,1.3971642863208622e-06,5.904611231066781e-07,1.2027486181453995e-05,2.7983103390027964e-08,1.1649835895966021e-07,4.339169773714957e-05,0.00016386528099998632,3.301168260305687e-05,3.019068884480003e-05,6.133723195633767e-06,1.4502952892903043e-05,8.310546038170497e-06,4.990461496823251e-08,1.0064666587650262e-06,1.8621661984352667e-06,4.643270242077335e-06,2.895179005468762e-05,4.42248970775605e-05,2.80806466828043e-05,8.213243973820283e-08,1.5144702889990924e-05,3.04893275293594e-07,1.3257411179967704e-06,6.226016348725993e-07,1.0890855162148938e-08,2.083571093436376e-10,5.390142360228722e-10,3.7157650567554157e-10,3.618188812309908e-07,6.324467144436241e-06,1.2027245896994998e-06,2.0337825279437283e-06,1.5513060043215177e-05,2.404329663363569e-06,6.599628621373199e-09,1.7003485519584416e-06,1.437719459262965e-06,2.949368561322441e-07,1.9710934168193361e-07,2.1200613847804917e-08,4.679717870159639e-08,2.0925147106720665e-07,2.089794476800577e-06,4.456007166586673e-07,5.578934786365508e-09,2.929855156263983e-07,6.238789840296022e-07,1.0202926770119802e-07,6.183686493965723e-07,5.353988914436059e-07,1.7723126211066642e-06,4.762283867254524e-07,4.3690927631345744e-07,1.1800802002248645e-10,1.4305023485206014e-07,1.050581344141932e-09,8.221390843110576e-08,2.230820805859679e-09,3.076465260321015e-08,6.3036461461774e-07,4.1728137556429346e-08,2.6441258071940865e-09,9.161436631544007e-08,4.017797650135435e-09,3.0364369507651645e-07,2.253041353483809e-08,1.7817498587646696e-09,7.583124794763307e-09,4.105134370213648e-07,3.790481428733727e-09,3.5690731897686234e-09,4.819187993110319e-09,1.077564704132783e-10,8.48218750792995e-09,5.554880777580706e-09,1.8063058049300196e-07,1.689615114486287e-10,2.4845636659165393e-10,3.121506786385453e-08,2.8684987718463617e-10,1.8125102807520221e-09,4.425899646776088e-10,1.150668449412251e-10,4.148150267724304e-09,1.6603689534377963e-09,5.11542884717997e-08,5.54261876395401e-08,6.1134565187970225e-09,1.6936505642384247e-08,6.132599428276819e-10,7.319492956181506e-09,3.1437253356081385e-09,4.3271369820629957e-10,2.5028756844847067e-11,2.7220800613569907e-10,7.813305558102002e-12,4.980960066625073e-08,9.481930351995516e-09,1.8439727522689964e-09,7.846616689732855e-10,2.2397627086334637e-08,4.6685282750758006e-08,6.3914109560414545e-09,1.494366227983157e-09,2.829367296008911e-11,8.617419139378413e-10,6.150635556423367e-14,2.300639123653525e-10,1.3685119287787373e-09,2.677726484989762e-09,8.506857440693238e-10,3.59776608505058e-09,4.6199368775035055e-09,6.19829720882592e-09,7.595737372412259e-10,3.0558000574387734e-10,7.706455473766027e-10,9.056617400471367e-10,1.7273006636120414e-10,4.5583711805186056e-10,1.3545363442002412e-10,5.50886211647672e-10,6.657594475711903e-10,1.3667419418439408e-09
2N1S,N1,0.0,0.0,0.0077068261258799176,0.012347595746826645,0.022638128858155415,0.26450624510702836,0.018343429061068672,0.02026177394609663,0.034414172339206406,4.7729975698018734e-05,0.0006485834087841535,0.0011497464172181004,0.00033054885008643176,0.004739943414339809,0.1047563105585958,0.1581820800817897,0.10598759213812325,0.15981422752324814,0.003414973400187815,0.0064143848550402005,0.09228937050639896,4.66297249377412e-05,8.553230722796457e-06,0.04183060269052907,0.2165152696288315,0.0017640991539455975,0.0018356086052100373,0.03963953761119776,0.004489950431425971,0.005706330954025285,4.588041142561394e-06,0.0005309454120154822,0.005059866160674886,0.00015355800766547745,0.006553225445813382,5.109760664678831e-05,2.456164260578042e-05,0.00012773077835648294,0.0007050658024856382,2.118091249059262e-06,9.522325882027616e-06,0.0002944279668386507,3.752672431467374e-05,0.0005219536139566827,0.0006530377410971511,3.111259628751917e-05,6.272207638580163e-05,9.084653473934168e-09,4.612594742603449e-06,2.0708792248580465e-05,1.2194308615098848e-05,1.3758341816938469e-05,0.0014518759460413477,0.001125823628255862,0.0008330189761820428,3.615389779154654e-05,0.0023669250520597096,0.0007895931139985102,0.0007110113199551016,1.309015886574727e-05,3.862506857821302e-05,4.031479400046223e-05,5.894371697401368e-06,2.5958082112476077e-05,4.610763374213178e-06,1.5905626454593147e-05,3.449189019288923e-05,9.659470722622743e-05,0.000480146422437322,5.3270958049633776e-05,8.613960238923468e-05,3.4040762987963546e-05,0.0003505371985625949,7.745846596418637e-05,3.505547362170347e-06,3.8309455941742954e-05,5.830660193772985e-06,3.7866053093082996e-07,7.826213908401769e-05,4.554569221149052e-05,3.289601613332138e-06,7.017271951514914e-06,5.443300877328028e-05,1.0396133748535874e-05,5.191198333598379e-05,2.0315897732992028e-06,2.5183294893871278e-06,9.133584781828574e-07,5.434145315952321e-07,7.436553595141504e-10,2.6723549570562e-05,7.001093325742502e-06,7.179456336769974e-06,5.913975212434863e-06,5.131657712098558e-07,1.1159023999063322e-05,1.5366891381596304e-07,8.453932611729442e-07,2.0639499083152657e-06,1.1524200771440007e-06,2.2193889587907023e-05,2.3304484386699187e-07,3.135585107116867e-07,4.9150799874553286e-08,1.3527741714369768e-05,1.8299748849592845e-07,7.969330251267337e-07,8.053510318628554e-07,7.242455302147732e-09,7.5224583806488e-07,1.303928076623606e-09,8.318444167265682e-06,2.0412754775378517e-07,1.0715447640308184e-07,4.372712632871867e-06,1.7086986399128534e-06,8.013025820652331e-08,2.699725807353559e-07,3.0735841445306278e-06,2.5946525106235185e-07,2.471504814138825e-07,2.045267541994633e-06,2.149222130487516e-06,5.531334514863318e-07,4.1268925166093595e-07,6.641267977780529e-07,8.996197142785434e-08,1.233464656191785e-06,3.246075859220099e-07,4.140910745409343e-07,3.881894672375097e-08,3.88676859142123e-07,3.074566856664518e-06,1.390989897931405e-06,1.4225851696636482e-07,8.574490584223327e-08,7.727534359069921e-07,2.4820405921666122e-06,6.04940653126107e-08,4.128797512770177e-07,5.381637024903796e-08,1.9857356825525585e-07,4.89247220514244e-09,1.2554095540906474e-09,1.4758804622871935e-08,1.5388384255743404e-07,7.253344835866926e-07,9.600650630048335e-07,1.1274232436520037e-07,3.0898905656329134e-09,2.888617758323164e-07,1.5019514520986377e-07,2.1186909648918117e-07,1.2305454433203522e-09,5.191766572210099e-09,1.3834664747136571e-08,7.564919135560899e-09,4.618618887342052e-08,7.880414587546625e-08,7.174454363934046e-08
3N1P+1,N1,0.0,0.0,0.0,0.003474680760507276,0.007220582134146003,0.011762707225129176,0.29228849460050066,0.003918919614458893,0.007812653260150793,0.045528806005737055,0.007577198551580233,0.009771505928199753,0.0003020528578905335,0.0031854353068476726,0.06978429469575342,0.051630546028957,0.07840084636621869,0.056373197320013,0.01542773621250415,0.10601171022435363,0.31270744014489704,0.0008735511076021218,0.0003146807063871826,0.040299272610647474,0.14069730435042338,1.693655498247182e-05,0.00034169416626994575,0.031803554559487246,1.6854623148265802e-06,0.00036102666530779537,1.9707699379978294e-05,0.000594683594542289,0.0035142062601836166,0.0001903872187352107,0.0019412892903094559,1.2399179075917033e-05,0.00032495959794243134,0.004237501345893513,0.00215038072735263,0.004166201563442495,0.0053279428307684285,0.00017766567456023452,0.00896476653942102,1.7883226841153288e-05,5.543956464126865e-06,0.006046453431755472,0.002858258916917711,0.0044705182084181505,3.386966093366084e-06,0.0005618494039771882,4.713531866373799e-06,9.440293434304081e-05,3.3121134443092615e-05,0.0016013589827759134,3.6450023168654866e-06,6.285290174323777e-05,2.2163478562653438e-05,0.0006776241661961002,8.145134325232561e-06,0.0005724255304504489,6.838385921970058e-07,4.668031073795653e-05,2.3349954654250382e-06,6.781343537709539e-05,0.00011158943285050071,0.0035963372422957995,0.0028615106554474856,4.120512143801491e-05,0.002284073551160226,0.0006874881029728108,3.843734165265289e-05,0.0005353489781163567,7.138808553630582e-06,4.189053419056954e-05,0.0012713269505608693,0.0013291917975331025,2.0541946269325706e-05,0.0004234754302401278,0.0007199039569947274,0.00015732212167574033,1.9298809939449768e-05,0.0005347204831211982,0.0005076028521329157,0.0008457275788606999,0.0006795670899615303,1.9733650653108725e-05,1.348366905240539e-06,7.349534103617827e-05,5.108161412525902e-06,9.59395682915698e-05,2.7104831820556896e-05,4.682486097928873e-05,9.16641100656701e-05,2.236518934939369e-06,3.6943184767768145e-05,3.310264062861279e-09,1.08391900943694e-06,2.3963630338297293e-05,6.593567927204447e-07,2.9450684615461853e-06,7.713648875640189e-05,4.286140322662391e-06,2.8547795238864637e-06,2.0422275825993097e-07,1.59047601200335e-05,2.1198461839455618e-05,4.3758284551387305e-08,3.9561082867178854e-05,9.228942450034694e-06,6.006212363329766e-05,1.112574037254177e-05,2.667617919005494e-06,7.406492869677095e-06,1.807229934591703e-07,6.451147220776221e-05,4.0103123953638686e-05,2.4472631030558745e-06,4.7880514808973373e-05,6.932592618813516e-05,9.973856895939548e-08,2.776553703709439e-05,1.1472804787970858e-05,3.105547340176429e-06,2.0442094238681818e-05,2.689608479800043e-05,1.5569739842291597e-05,6.183910909940415e-05,4.5806981496587795e-05,1.0062265674681825e-05,2.21553356904991e-06,2.3226844891865994e-09,1.5828485189217645e-09,1.198282086889435e-06,1.606611740090358e-06,9.560507496786386e-09,8.502368080698375e-07,1.1872581211491706e-06,1.5147345062693773e-06,5.879408293552046e-07,5.6708688855877654e-08,1.1104835004882574e-06,1.8004128721216262e-07,1.529868740801632e-06,7.63297386852102e-07,9.286340982850305e-07,2.741194199007424e-05,2.467227394831184e-05,1.8581261554295736e-05,7.74885933196856e-09,4.268699085763217e-06,5.044898165884604e-07,1.0295007411009749e-06,1.803231803876315e-07,2.256507373288308e-05,1.2266790598403077e-05,1.171384833575928e-08,9.085229319971688e-07,8.771888770908731e-09,1.65487943006859e-05,2.1391690465888402e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.02466075537560508,0.012226248884956714,0.005363140210427719,0.2337711332972141,0.02600170767368626,0.002218022999563418,0.01074916303226936,0.003053110878478149,0.03323679617241515,0.00657919702504417,0.07472794892356749,0.04679446894578643,0.2989329482664429,0.175240212725579,0.00017067953058980123,0.0005558500261431121,0.0017818577987425144,0.0021087513760118526,0.000496606966665869,1.3466007481977016e-05,0.0006234637378166319,0.029356806038240535,0.0014746072217834971,0.0011024555880898568,0.04645283421933222,0.00379279537261068,0.00012929512271142585,0.003037980489725811,0.007578775300077112,0.0012045453132167872,2.1142859241152223e-07,1.0231287908002429e-05,0.00019907786773876168,0.006615521585660922,0.0019972920456923227,0.0031708540652535255,0.007188347212712998,0.0012135056004223266,0.004556137079378519,0.00021805231326554875,0.0002956253345138826,0.00014070825434009393,0.0007093862243301441,0.0007468365119001064,2.5973848102101016e-05,0.0004860069575651771,6.797195255914268e-05,0.0012157705866711055,0.00409380428434547,0.00048080241543280167,0.0016603429919173074,0.0005588805844665146,0.0001552579677599475,6.749002082839795e-05,0.00022240765728209766,0.0008470923325987201,9.069205754186349e-05,0.0006347750057640322,5.366767249270765e-06,9.662821140898892e-05,2.9012996851651707e-06,0.00017504956652647508,0.0003673646504998018,9.515857980568754e-05,0.00016394425987487082,3.0364711123276322e-06,3.385762827390337e-05,8.872051203301368e-05,1.4431002425041584e-05,2.6803116624396495e-05,0.0005554563507681465,0.0008215751713107622,8.308728586281511e-05,2.8447036686252147e-06,0.000153812447517776,0.00035352645076081046,5.355047066890606e-06,0.0001608057611739433,0.00011444108509506279,8.613603149365545e-05,8.191376257560279e-05,6.517360790603277e-06,7.403607464695483e-05,2.990957864978938e-05,8.919918452754416e-07,0.00010999995918359318,8.018805676579532e-06,3.037207052836166e-05,3.82511455752077e-05,1.0908294625355808e-06,5.316074818084715e-05,1.1793725271935784e-06,4.664670871790122e-10,5.020472704231338e-08,1.957394936891177e-05,4.157720661090991e-07,1.768819756886586e-06,7.338514240728955e-09,3.691845658959636e-06,2.8426852116680834e-07,4.2010723961816154e-06,1.0645708993894942e-05,2.461556514177232e-09,2.3286967174573903e-06,2.0274457466218365e-06,6.008617725372645e-06,8.22050427728982e-08,1.8532404134408154e-05,2.777161419942331e-06,1.5518034413020132e-08,2.97842210450483e-06,5.746915824111909e-06,1.1859711082085056e-06,3.211668492753006e-05,4.195630962300356e-05,5.185532003793014e-10,1.5062098773110932e-05,1.1506106526226745e-05,2.5177420086563984e-06,3.5009737424651632e-06,1.6039299785219896e-05,3.4186732151830768e-06,1.338178752074981e-05,1.2733559795252702e-05,6.007296035948073e-06,4.740664988789334e-06,4.811094900247781e-08,5.199301140734747e-07,2.430091047056493e-06,2.836712547971132e-06,2.65783258068808e-07,6.730638979490777e-08,5.645209602000989e-07,3.6916498942218823e-06,4.403074322922862e-07,4.6686731813849747e-08,6.197272304220292e-07,2.003308181564023e-07,7.251738263214236e-07,1.4075352461340174e-07,3.492415938666227e-07,9.770219251414858e-06,5.228891423403326e-06,1.1369806254268866e-05,3.2731888310877366e-09,1.6311006918456883e-06,2.2130654375729364e-07,6.314539309215661e-07,7.888972453073961e-08,6.537303965936658e-06,6.838942957720917e-06,1.259422321986392e-08,4.028979698755819e-07,2.409276356196699e-08,4.708232023808989e-06,1.0737582768260978e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.02148119263787107,0.010864112449450847,0.02713982413543725,0.19036542242719667,0.005092410250099322,0.0029725613482780577,0.005569542767437596,0.02254502787376511,0.0011992701313601195,0.28373952727244944,0.16194825402485558,0.0059082453452008465,0.007453207755851565,0.00013425846388481766,0.0001812065921140693,0.0017674264242799609,0.00033959794522830933,0.0019414313640373493,0.0002126715397356982,0.001532890685160826,0.001708235609181763,0.03392798263366181,0.000592377065243177,0.0037513910998088207,0.05381792005512587,0.00033032407632416216,0.004677133907607933,2.9832305539656545e-05,4.0480425527178454e-05,0.011196853513679272,0.002448949499896713,0.00027818062477691363,0.008269579853662723,0.002838027584027625,0.008919509219438293,0.003133147515835155,0.0012128711146357496,0.0047460366738980575,0.0006458781586933249,0.00011786842569616596,0.0006699900526887514,0.0005300451747953794,0.0008344923004008908,3.5684782504485923e-06,6.482887388914449e-05,2.8363030903477693e-05,0.0005822044032068874,0.0012079172517274195,0.001033423062748895,5.455818583666172e-05,0.00039848188402258344,9.858871877099773e-06,0.0002923437203325996,4.679298309273605e-05,0.0009398474338626617,0.00018529765625041605,6.8129671927597e-05,2.6092274605371557e-05,0.00010233597305786546,1.3809743720116785e-05,0.0006033958078246471,0.0008506454804018126,1.0620811341510716e-08,3.86413302289057e-06,2.594537031441746e-05,0.0001380790063043591,0.0002617968689908601,3.426565813757776e-05,0.0001645514201134013,0.0012118146830872867,0.000651085595214207,8.86487606299724e-06,8.390248396783484e-05,0.0001402121273876844,0.00012313706447608652,7.715357878135265e-06,0.00024085326826916997,0.00015881892285696253,0.0001761240066660008,0.00020461754064848847,2.2796852563011782e-05,2.097832391534382e-05,3.199643533413621e-05,2.8671296198989893e-05,0.00012947560655218737,5.08126888218996e-05,3.147239065870444e-05,5.602918085045872e-07,1.3266503122721929e-06,2.909892949931603e-05,4.18530305790199e-06,3.869966347380682e-09,6.357795148126399e-07,8.105995474849692e-07,1.562733453752685e-07,1.698636342695181e-08,3.355003119764888e-08,6.797989282603112e-09,7.711272416166537e-07,1.0648807546864703e-06,7.317711273824301e-06,1.1333898379817242e-06,7.732563495066458e-06,1.852931271528746e-06,8.210194939461957e-06,1.1005978817202333e-06,1.4565608124073037e-06,7.453950869873438e-07,3.5847200319238937e-07,6.126676728612779e-06,3.903295792362371e-06,1.8943348925049008e-06,4.850772217368515e-05,5.876498227364024e-05,6.490770476652585e-07,1.552097269863495e-05,6.353309221385217e-06,8.93994452955127e-06,1.7306158838437113e-05,2.480181376718349e-05,9.457064934048631e-06,2.868387991017407e-05,2.5039949914651416e-05,5.511982335670851e-06,3.8439904137543834e-06,1.2778224256493331e-08,1.0130020822174401e-08,8.927329098185055e-09,2.5484459746927257e-06,6.997309993650447e-07,3.252427016597892e-07,8.092186254415878e-08,2.2490115552109557e-06,4.6476376835968836e-07,2.214265304445462e-08,7.457192772175603e-07,5.118805059822762e-07,4.935197583932904e-07,4.707594234432122e-07,6.754382466667153e-07,1.9292576785900906e-05,1.0793589763302691e-05,1.193615470818088e-05,1.5764305771881482e-07,3.919256089446321e-06,6.842681568031139e-07,1.1235317631808073e-06,7.130282630996021e-08,1.4508314970740344e-05,9.27361170122154e-06,2.3074831290159636e-07,3.7691158372155087e-07,5.062586794224444e-09,9.61142446387342e-06,1.6231861445614726e-05
6N1S,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.014665336881704238,0.019087366993823185,0.03177620288554506,0.00015611878913524002,0.0007680077704350641,0.0013538068517833235,0.00031507663177432477,0.00478269904148787,0.09546523638584681,0.15074957066524552,0.0959474850751807,0.15229777692365998,0.00023628365172223553,0.025897037916435384,0.04941595352107253,0.0002405145159349864,0.0001614722549798664,0.07226112086050485,0.1684241491987697,0.0022753427572914653,0.002398275538481265,0.03118677720252072,0.0038918215653631627,0.00511203071278743,5.318259803654968e-06,0.0004811109837929983,4.1577235355916287e-05,0.0062082622719379366,0.0002820874099769277,0.0053791595372225665,6.281907063376835e-05,0.0011776923893425106,2.2775764332294557e-06,0.0011212819514070382,0.0008684050971297097,0.002736436707679868,0.0006613866086975229,0.004057891081376219,0.0035681489994132676,0.00015848509435478775,8.094741279629503e-05,3.0601745164560157e-06,4.262297095269929e-07,7.789437982430591e-05,2.6872714276038323e-07,6.394226064188047e-06,0.0001379398097265394,0.00019360896478470835,0.0005262239926904222,1.883995595530763e-05,0.0007466185351177046,4.726144453259806e-05,0.000371798321457284,3.181226039594698e-05,1.600652139988057e-05,3.236581974519481e-05,9.466586847750591e-09,7.304684679354523e-08,4.698426543381373e-07,1.787373246298074e-06,5.483647106396816e-05,3.4525077996505615e-07,0.00014909506992433208,0.00012745384371193325,0.0001443147369357689,1.8124062410862507e-05,0.00035090362504908157,4.6630934490199394e-05,5.658894651849877e-05,0.0001354219972578008,9.235463886314577e-06,2.781168693544167e-05,1.6848234426714015e-05,0.0001286538234261947,1.0323931272093745e-06,3.583653829197786e-05,7.0028881200556725e-06,1.5850741421186143e-05,2.123489431848924e-06,4.617512111870781e-05,2.9431393252732363e-05,1.9988632119272154e-05,1.317831259006752e-05,1.0080476911644709e-05,1.4107111746319845e-05,1.2243065439232481e-06,2.341122938842588e-06,3.216376720516223e-09,2.8971250389808745e-06,2.0415779255156252e-05,2.3473888211000826e-07,2.149278435226165e-07,1.1446574617046679e-06,3.722070562872659e-08,1.3297261042932718e-05,9.673570651180796e-07,3.283619598448695e-09,1.550124473226333e-10,2.267193673777257e-05,4.980682455357766e-07,4.5930962455642543e-07,3.3415109945700294e-07,1.3104854403866995e-06,1.7621700232339776e-07,5.809962559943926e-07,6.088727073194633e-06,1.5559727328806616e-07,1.5681963283498135e-08,1.9046328292304793e-07,8.910854720767247e-09,4.7113743129045815e-08,2.1145548814160975e-06,6.039990616102386e-06,3.3601591997722835e-07,4.862008706751908e-07,7.103707848621355e-07,5.622427617257841e-06,1.659174582613332e-06,1.668946754129763e-07,3.2766752646740116e-06,1.977140080988704e-06,1.3199190851409526e-07,2.5973598161144196e-08,2.401789878092586e-11,2.808223498185214e-08,4.076744590797432e-07,8.663633686012417e-06,3.730306286975349e-06,9.564021752339613e-07,4.059193208227896e-07,4.764217858888031e-06,4.541785650236108e-06,1.5380261881858814e-06,2.7542323977058913e-10,4.0039766391331e-08,7.091969234096496e-10,4.800844499719403e-08,2.606614817324271e-07,2.41097024566983e-08,9.544447574505455e-07,9.545013934797453e-07,1.4438792383941745e-08,8.345776070228794e-09,4.861096796204833e-07,6.681917241735391e-10,8.442035959177474e-09,5.824671411858162e-09,1.8213113834875116e-06,5.260058146827618e-07,4.990507740387784e-08,6.586166945155014e-09,1.0163478059155295e-08,1.0440812903134145e-06,4.77267166898443e-07
7N1P+1,N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006184002810783795,0.011846266898369429,0.04655844921434027,0.0063190973658389105,0.008178825260940492,0.00030132771169166794,0.0030869029132660764,0.05684793994328885,0.04001290785064082,0.06443976674764151,0.044373772777802856,3.7722524782068945e-05,0.18906021401588458,0.2213216649203873,0.0016146568383521576,0.0008447698511133694,0.10908501180366992,0.05804867705943373,2.940530864936619e-05,9.345126107174195e-05,0.016751217160442478,0.0002688215530362026,0.0011138650852717813,1.0765025221459723e-05,0.0009090465226306854,0.004888166207185574,0.014827994704350811,0.006531767999104154,0.016580795285015437,1.6864263616689357e-05,0.00016684367060104677,3.74454532061641e-05,5.205933819052433e-05,0.0002824722683745229,0.0035380317210709222,0.015591405842237283,0.005469958567309696,0.004778486808367788,0.0021724406243250893,0.0032507347061645486,0.004130505096278769,1.0555211864549108e-06,0.00012616838991630352,2.627939980071048e-06,1.5139127373942074e-07,0.00022657684280380508,0.00035808938246573163,2.2870993219292757e-06,9.14897613255583e-05,0.0001022059699113953,1.519485444134716e-07,0.00011919380700042836,7.934973163248316e-05,3.204371786358351e-06,3.969553674365578e-05,4.995380814554196e-06,3.4380572648817775e-06,2.190474965879652e-05,0.001680111131295181,0.000635672561001055,3.729606496527538e-05,0.00042393103427285084,0.0006725133767826463,2.2240955449781552e-05,0.00045154276967585005,8.664172921335478e-07,5.1844920920141035e-05,0.0003960727248988327,0.0005849377205473516,1.3352035902469694e-05,0.00014194599150774145,0.00020415951385555076,1.0366523656157867e-05,1.9612110158107043e-08,8.422017452680564e-05,4.3623736880604724e-05,0.00015661213573814337,9.300556803193416e-05,1.1037542450686999e-05,7.777963086086359e-05,2.264412090724477e-06,1.5880654127276017e-05,3.800558793565223e-05,4.341508133376415e-05,6.368218234875656e-05,3.023649475064616e-05,1.9628284465778023e-05,8.984496274955234e-06,1.2347791574551792e-05,6.250197415180736e-07,5.064008769650741e-06,3.384525459892984e-07,1.0225200286484437e-07,1.8508668275352136e-05,4.0909071290506915e-06,2.046648850395627e-08,8.503148718475018e-08,2.271269563802747e-05,7.714592645591267e-06,2.865878216962159e-07,1.0054960871253016e-05,1.5984796302159765e-06,1.9091419894534667e-05,2.5470654039239093e-06,5.909768014955574e-06,1.1513782549599227e-06,3.975878293260848e-09,1.4872549677580338e-05,8.932953614593231e-06,4.5455078145906214e-07,1.5098850572492495e-05,8.88963508849372e-06,1.9216632285434798e-08,9.32341285198035e-06,8.494862898000832e-06,1.6531806146247163e-08,5.184686169279473e-06,1.0027162836490078e-05,5.149627613443286e-06,2.2357932264238656e-05,1.404437666696623e-05,3.344477895295128e-06,3.849809870892784e-07,8.382183835919932e-12,9.710268589202542e-09,8.820813413024098e-09,2.4146764827648326e-06,7.508486712382023e-07,3.356334445925313e-07,5.4107040625694935e-08,1.8509400621091743e-06,3.237124612809339e-08,4.575308976129122e-08,2.3336768362192117e-07,1.795293469442072e-09,5.344774123283713e-07,7.654732758766158e-08,1.3027866452297587e-07,5.9607562472585585e-06,3.478711206650331e-06,5.340027042777251e-06,2.3529605108763008e-07,1.9068242673725422e-07,1.837837918738927e-06,1.2273920235728042e-07,5.4204460031570534e-08,6.6733508299332556e-06,4.8381042296874455e-06,2.098632378988441e-10,5.662317694721253e-07,2.205297655599736e-08,3.651304831375768e-06,8.7927344190053e-06
