 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,H25,H25
1N1S,N1,0.0,0.023665608271514982,0.0015068341238704264,0.00018038337040304775,0.00027600306010033826,5.9738676308596084e-05,0.002806909055329765,0.00016833095724710923,0.0009063082698308467,4.603497487477848e-05,6.304379961803719e-05,8.387646313856578e-05,8.035468963912828e-06,2.4159028243903036e-06,0.007916606564236872,0.0013321677283155697,0.00811764541084381,0.0014207581621695775,0.0011738928079374766,0.0019800637935127874,0.0011212538177782783,0.0011977012804367249,0.007164019620196749,0.0006093106638356272,0.0001443380191215038,4.0190317338373305e-05,0.0006371620704650471,1.501403182105343e-05,7.356006209813248e-05,0.00047385074360278834,0.00037578664902887526,0.00019015359446733493,0.0001630253355016098,2.375823284894718e-05,3.3350519801772505e-05,0.00022976462791568508,2.793115552846004e-06,0.00023365397221719597,6.131530352315728e-05,1.3847559880986182e-06,1.777228217303417e-05,9.434817679587759e-05,0.00013348143398950185,9.452785563163202e-06,1.0793564131611477e-05,1.1359675588656915e-05,1.7679537979709004e-06,0.00010714655324137179,0.00012442980958971006,9.803387616980075e-05,3.647513281013204e-05,1.4560437286426087e-05,2.741685672824623e-06,5.552176204168258e-06,1.0473044703140921e-05,8.847200856360038e-05,2.1293819639223166e-06,5.443246819858416e-05,3.826621273783637e-05,0.0002819137110512404,6.248332073521823e-06,7.542627241452493e-06,8.383571233228082e-06,1.8464202343082547e-05,1.044033883645934e-05,5.668178981732552e-09,4.980276114008308e-07,1.5339041009587717e-08,1.8235361792517946e-06,4.873579424830021e-06,1.684468335660938e-05,0.00012718704469394382,6.980170219605952e-08,4.550771885103444e-06,6.91462319934999e-06,1.804332361743377e-06,2.1129658832830245e-05,4.1553161053253795e-05,0.00013964143545008856,3.512119502224742e-06,7.29340666355549e-05,2.5104239537165896e-07,3.911819221824597e-06,2.7574541492103588e-05,4.7107107529753556e-06,3.898694086457155e-07,5.548678877476121e-10,1.407238560569013e-06,2.053687775394053e-08,9.459925187638163e-06,8.997743439875805e-06,1.4688916749605596e-10,1.1119622129740492e-05,8.458959761536988e-06,1.4603308956306904e-05,3.656736421164819e-07,4.5855065720912247e-07,1.0808136532980406e-06,2.599812895215381e-06,7.364442773383217e-07,9.462384396585755e-07,4.1213586565724825e-07,4.444458390873152e-06,5.893145785362819e-06,1.1867527756059815e-05,4.745415282947363e-08,1.9035383889143276e-06,7.115633668952626e-07,2.0746302096696922e-05,5.627839918254107e-07,4.254011563009641e-07,1.444131651789915e-06,8.155920140362483e-07,2.4804921575083405e-08,3.33932755225419e-07,3.3135275223639127e-07,2.0053625179872192e-07,5.192899443784427e-09,1.0336739824090557e-06,5.394374502643018e-09,6.114602870699315e-07,2.6234211913944705e-08,3.4919847491377e-07,9.487175489653055e-10,1.1025888424498476e-08,2.6271376740716335e-10,1.9301359116541406e-07,1.1345124023565134e-07,3.975177104154071e-09,1.3541066906652688e-08,4.492277660972377e-10,1.574288266414925e-07,7.245387004251036e-08,1.6204984043532988e-07,6.38252334539402e-07,2.6780774464718604e-07,2.2206871674868012e-08,3.419184935182784e-10,9.671421441481698e-10,4.345330029131844e-08,1.4328338515667838e-10,1.579143288354956e-08,1.0332549149616455e-08,5.5664356457540975e-09,9.986217186508384e-09,6.234598948218206e-10,1.881078026677585e-07,9.588549043648698e-08,2.504399798652912e-08,3.396110259679119e-08,7.690977577023972e-10,6.144559527854199e-09,1.0314461951210774e-08,1.1202019312150924e-08,1.3735559578620382e-08,8.476477297847396e-10,4.6134917663920305e-08,3.420088656724829e-10,2.0287973967469952e-08,5.760081855932242e-10,3.2365373853204815e-09,2.52929503730126e-09,2.0619519425224553e-09,3.9601530388289063e-10,5.163425242926678e-12,5.499433131106457e-09,3.0861495525780214e-08,7.753074537930615e-08,2.723085641420653e-07,6.806941565962177e-08,4.3823982665003314e-08,7.570592153172129e-09,1.296565033115371e-08,3.788276248251066e-08,4.778790252402132e-09,5.525767676761717e-09,1.5727989521874264e-08,2.633794576878401e-08,9.525440991531298e-10,2.3053089992508546e-09,1.3410828003657116e-11,1.8926649136830065e-09,2.3829747064496587e-08,3.978450768826747e-08,7.495112974709173e-09,2.1668169480904e-09,3.4928060443917275e-11,2.1181705278650043e-08,2.1227464230832993e-13,4.20714457716187e-09,7.120652956160711e-10,8.851448185520638e-10,6.55298718066355e-10,1.8093780640437984e-09,6.842100497284065e-11,1.1612598216359515e-08,1.1580070236050233e-11,3.849003338274315e-08,2.7343871611407167e-09,4.812807263832042e-09,2.1808176908777455e-07,1.8781894484121153e-08,4.824106003553652e-09,1.1873913227655741e-08,1.2481737865499554e-11,1.3252579589284608e-10,1.7218572401223042e-09,2.7690277015768316e-09,2.9799915868267135e-09,6.767921112427189e-09
2N1S,N1,0.0,0.0,0.028866189200705605,0.005824143483007305,0.003550124827911727,0.2634163129234106,0.04747927107711547,0.00738251766729725,0.010745092391983846,0.00214666681105391,0.0033084675375565364,0.001582373114508595,4.438146133867171e-05,1.0849660962986007e-06,0.10596446011952132,0.15838912078486755,0.11016652307255903,0.16173575818803254,0.0033013794945375707,0.0047252560162482915,0.00981788282852225,0.010308085261361288,0.07464248528911943,0.03937738360204657,0.03827454668392605,0.025138590333988464,0.16969817131893272,0.0009431477107666453,0.0034004091575134954,0.02457119392853091,0.01851136655637098,0.010487669898248564,0.005409679526126698,0.0001890977805278915,0.00019279173402231287,0.003043700587494591,0.0003441713713470129,0.0054546015313681195,0.0034161653406794557,1.5042182580859986e-05,1.1576119218759118e-07,0.0007807842296871925,0.00010555685414415095,6.310803071563065e-05,0.00018166374490768966,0.000675547414833888,3.429050559722313e-06,0.0015583238048997305,0.0039236276121972224,0.0034224496902699464,0.0006159256090274567,3.4881509368922536e-05,1.1375614104025544e-06,4.669120304923169e-05,1.0651187444032928e-05,0.0003396276754252803,4.3980797408416095e-06,0.0002381313191928136,0.00022717970476193727,0.005601120937667403,7.847121520043743e-05,4.5113600341206705e-05,0.00018797474763854183,0.0002020226262171576,0.0003305193497866732,1.4788098926521442e-05,6.0741608694625526e-05,3.69094261531977e-06,0.00017489439356555003,0.00014709180472705086,0.0002610174378956387,0.0008045963199938555,5.531304577588436e-05,2.037698823009748e-06,0.0002575786207690278,0.00033617138806629754,0.001769175819207991,0.00018579505399252128,0.0012075322995634963,0.0012919606987793486,0.00014049430139895236,0.00013064449796806876,3.951492998255368e-05,4.8260783055420475e-05,1.0604907888511761e-05,1.6559165096019512e-05,3.21925318846894e-07,4.0824604094158445e-05,1.4506633259081525e-06,0.00044369360898421917,0.0003475133516683826,8.062303038958163e-06,7.880910564361798e-05,0.0004327776826325014,0.0005732991816667088,1.7125822258545753e-05,1.2994304743330076e-08,4.64866415925691e-05,0.00021546857780374573,1.47467629196818e-05,1.637119167119394e-06,2.8544335615166005e-06,3.5651205725351076e-05,0.0002185051661358628,0.0003860025257869104,1.444751645429676e-06,0.00018875580449861928,0.00019501348380224215,0.0009243784195245297,4.310688836106635e-06,3.134732462761747e-05,0.0001312281616263622,3.0215796862353983e-05,3.4864163045433827e-07,9.770257936025928e-09,6.232377518067267e-05,3.253818934290109e-07,3.677327553575083e-08,2.146169653149954e-05,3.45857809547212e-06,2.776475227284081e-05,5.015317392498275e-07,4.2034736726925814e-06,1.2254142234269239e-07,6.716381370619473e-06,2.2197720994654446e-08,1.7557576764026805e-05,8.827802023159137e-06,2.395040841207674e-07,8.765049108738765e-08,1.7092927073747433e-07,2.3864325182643142e-08,4.852585424597322e-07,6.579127872718971e-06,3.235139153545674e-05,1.412052001281694e-05,1.919158915342223e-06,3.5127522490796537e-07,3.634071193747701e-06,4.5469371912076895e-06,2.4581736690620914e-07,1.5991470130316543e-06,2.001181092614601e-06,4.3135305372032917e-07,8.967958973205015e-07,2.6506664640990607e-07,1.1017266294821582e-05,6.302482141506971e-06,4.737451582137453e-07,1.7934212959147544e-07,5.327567276225409e-10,7.051893557985522e-08,1.2352494884737553e-06,9.9741497416872e-07,6.80158065424763e-07,3.5513581853052756e-08,1.7635503257729113e-06,1.5835390021479157e-07,5.949615204947634e-07,7.694385306677987e-08,4.709142100711716e-07,3.4719044905706653e-07,3.545272289073864e-07,5.725436347248092e-09,2.0618506901826095e-09,1.2425214634959048e-08,3.319268468970904e-07,3.958125382119704e-06,8.76070937927409e-06,2.729601412010396e-06,6.336950643337502e-06,1.3871785498054123e-08,1.0025597778628992e-06,6.743445970514017e-07,9.42108844270706e-08,5.5455767089540586e-08,1.7261934399659395e-06,1.9299527589389243e-06,7.252078595421096e-07,1.1474288186263948e-10,2.3105961588498758e-12,6.484149661645233e-09,4.566073270595439e-07,1.1637656180951694e-06,3.0491509876995337e-06,9.257157707054375e-08,5.76801717500075e-10,7.973999833765788e-07,1.3247116679160342e-06,1.866167720354639e-07,1.924482309068054e-07,5.7062094160897914e-08,1.988329039193104e-07,1.0172788367235341e-07,1.1851401415796659e-08,3.686438043715157e-08,1.1089938301012126e-08,2.3449399955133288e-06,3.5001956888436325e-10,1.1458932158703306e-07,3.5316235988958056e-06,6.616023249250702e-07,2.512177674773852e-07,1.0533182719374423e-06,8.232485804171574e-10,4.480717796795375e-09,2.805080367984658e-08,6.635692220147149e-07,2.3922805914011747e-07,4.735678515999098e-11
3N1P+1,N1,0.0,0.0,0.0,0.019381023413596488,0.0033585071584778525,0.03120209187522427,0.1459759927687525,0.021333841552938715,0.004915107526960227,0.006693402201471521,0.0002755933203728578,0.004138477741874258,0.009282381946812857,0.00025927737803632667,0.20825722745185216,0.09201169024722455,0.009430320988184526,0.010764024448826959,0.002573021287696653,0.01150230701896593,0.0032929128695657894,0.00945112940049464,0.05576175753007506,0.0021005365731396886,0.021357491426772235,0.00723183999081245,0.016874316884913032,0.031102334419021105,0.00023076329037130527,0.025709084895886525,0.0011744223574570167,0.01103833311237068,0.0021669116056259874,0.0006212516568462334,2.056151717866328e-05,0.0022448409759578958,0.0004565273850500873,0.0009210127345031793,0.00014649246092446333,0.00022871451528594378,2.9144493456811915e-05,9.22057107786145e-05,0.0016682789658744035,9.643561595162886e-05,1.0623755302141547e-05,0.00043004395685874997,1.5935934323252354e-06,5.850499496151684e-05,1.0536978779729367e-05,0.00019540412492791148,0.0001839943081547446,0.0008658464956536882,6.868493107603513e-09,7.478834853635874e-06,0.00013004726984378046,5.63562476820767e-05,2.3118615757766747e-05,2.480293700379832e-05,0.002155813511123039,0.0005835427554208295,0.00034093262263912294,9.881174890802313e-05,7.083190696510755e-05,0.0001621852954003522,0.00038269501494436753,2.394440952313559e-05,0.00010188557278500987,1.2477927056719906e-05,4.887811431353306e-05,1.4123091764073337e-05,6.747256341510521e-05,0.0028401094807462,0.0005264723362321533,0.01363835768091537,0.01618816312516591,0.005675321835325597,0.00043271331139305147,0.0011230576411769277,0.00047835936308082694,0.003511970949464427,0.01252598180770148,0.00010746163890140714,0.0017775347436554956,0.0029882350524179646,0.0012222261672933943,0.0003779207463765477,5.068737336522133e-07,5.380039989644203e-05,0.00025219654039077,0.0038758496088395766,0.00412629952917154,0.00012450420130116768,3.5619343061732422e-06,0.0007803730266400244,0.00467727094099013,2.9214380468101098e-06,0.00141870607976613,0.0003394226090183139,1.0606615800767827e-05,4.5273899816233865e-05,4.684724430603637e-08,1.983900492863455e-05,0.00023820400077090298,0.0016332971568719934,0.00853947835169988,4.10761067182186e-05,0.0004589194738437996,0.0008927396833340318,0.0017898633896367144,0.001596856146805603,1.0473802167787483e-06,0.0003940539441746882,1.7092686936948098e-06,4.098964374765757e-05,9.621561325445782e-10,2.7012149625971205e-05,1.6247624612386602e-06,5.165812009355619e-05,5.666353982292094e-05,7.407822555061117e-05,4.413969884264901e-06,1.1450776877808266e-05,2.1360762262556676e-05,1.7620158798248298e-05,0.0002984643333312498,8.445573285520425e-05,0.0003089503815816297,0.0006776476430445655,2.3919904219571464e-06,7.212683714641344e-05,0.00010963927128848638,0.00015644102440326435,2.793570940573531e-06,8.255230157239168e-05,0.00013868585909859732,8.147111292888809e-05,3.7145265743276923e-06,3.067559029412692e-05,4.6422902588716397e-07,2.839802647525147e-05,3.2101170699405657e-07,2.0110433274211914e-06,9.345711028396764e-06,1.0766495714964464e-06,1.4228145328587516e-09,2.2272416755342306e-07,2.0778644175045713e-05,1.3758520976292488e-05,2.591760178471958e-06,2.4280707257684497e-05,1.0034795216995462e-10,1.8074329277695256e-07,8.738535953511928e-06,1.3232605343471704e-05,3.887477991071364e-06,2.2751615635918654e-06,1.1302648772471002e-06,2.2707632618690354e-07,1.300775196444448e-06,1.4108729406991927e-06,4.9985106762573395e-06,8.318867816825559e-07,4.5326790285571406e-06,2.0447137916157487e-07,6.142810073939131e-07,1.8202984608528539e-06,9.13248993006377e-06,0.00019924758634948248,3.077119605787715e-06,1.7137635088815273e-07,0.00047486134430174687,8.007706518009527e-05,0.00011732845768319677,2.185625567152627e-05,4.228670473160889e-05,4.2082705533852405e-05,2.459787010078429e-06,1.9226809913064358e-05,3.3707532803850526e-05,1.169245983678735e-05,1.2321810616278128e-07,4.104851417441324e-06,1.896894648290015e-05,1.04223539905135e-05,0.0001669934521495442,2.074822309960922e-06,4.5428552839954506e-05,3.67077783591796e-06,3.5860339534288244e-05,1.7451072080731933e-06,1.318230842706214e-06,9.247908523635218e-06,1.8786230636003154e-05,2.7513603579887302e-06,4.987149320179185e-07,9.586088463020559e-06,1.5214146516395743e-05,4.405529274720266e-09,8.694806244768927e-06,8.761878009799773e-07,2.4675025658282834e-06,2.457090364060832e-06,7.963492589357912e-06,7.155700150640598e-06,9.357159456158115e-07,1.3216604193289072e-05,1.722252206848296e-06,2.0270063161742513e-05,2.943076557127e-06,2.5041786524404586e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0027335309740941227,0.004311692568922165,0.023774457816521988,0.2601733174440577,0.005220074862614332,0.008279045878133662,0.002745147844325224,1.894184583561831e-05,0.04553763996716409,0.003752512105614114,0.018057443282816887,0.008735024726251428,0.3048439581028717,0.20831734972591187,0.0022340213948375265,0.01478809268755299,0.01002001156889909,0.004884384203620584,0.054506749319738645,0.008385775806298845,0.009176212200691758,0.00771825496649825,0.03415008774527806,0.0019314121340934243,0.0001273688863376865,0.010178987905349324,0.02950500766302122,0.006734330916848386,0.0001353803827175426,5.7324170476658054e-05,0.00023859763770484044,0.010368296409188016,4.5117553693074797e-08,0.009927937581566404,0.0015357880000315127,0.001174934154725804,0.0005476656022036508,0.00016262906128661214,0.001561915874526143,0.0006928421913925398,0.000591010910265144,0.00047945640315627536,0.00020604939355117757,0.004010955381011261,0.002953871381188744,0.002193699358933987,0.001165229422642966,1.8672029838739945e-05,3.669273256567962e-06,6.41805338639223e-05,4.382514577661034e-05,0.0002160025800188592,2.065194252232061e-05,0.0008784958650704944,0.0007937335095480336,0.0036895136848715815,0.00035224258049915136,7.06613793273192e-05,1.619452887835493e-05,0.00021870625231823482,0.00029287731968885566,8.030157316873954e-08,2.8125533666489844e-05,1.2103890756343105e-07,3.7141168212073694e-05,0.000688867899990786,0.00019659893241064097,0.0023445524733469725,4.545725176940962e-06,0.0008196357095622275,0.0008152384146047353,6.302777144640004e-08,2.2074954152184745e-05,6.270632427041178e-05,2.536788847340432e-05,0.001155711474557286,0.00042459304842346057,1.4361062783407874e-08,5.7604070218708614e-05,1.326604370088802e-05,7.70193257393359e-07,8.845967925785736e-05,3.5249448742114e-06,4.7750860031392506e-05,0.0004697465527234712,0.00011675494893204075,0.00048776848898590686,8.975883024175957e-05,0.0002862508522927243,8.940912312738192e-07,0.00018165303080719397,1.7210057934313738e-07,0.00013484734652235986,6.655486924689313e-06,8.654791186168964e-06,2.0094466233855357e-05,5.87402649632196e-07,1.0087999062768915e-06,1.4782683111835837e-05,2.1186214724799868e-06,2.6487004933795077e-05,2.582787025140476e-06,8.940675488844363e-08,6.9259544224209435e-06,2.6252214319288925e-05,6.193843677126942e-05,1.433930625127644e-06,6.531502163564795e-07,1.9617731052967713e-06,8.038062054183115e-06,3.36614168534588e-05,1.384642216128995e-05,7.351601600813495e-07,7.427382339830757e-06,3.602613788711295e-05,5.85083181903201e-09,4.190190092678847e-07,2.2420890966046159e-07,1.6641508380210723e-06,1.013914729952603e-08,2.5831003851450873e-06,2.389870241703562e-07,2.2695565677910423e-06,2.4395232278706658e-08,2.8742358182398675e-07,3.271783737268663e-07,1.46039955195576e-06,8.052416511361571e-10,4.9662209677947544e-08,1.3801427591886295e-06,3.0930016059471654e-06,2.261820641891177e-06,1.660915227574833e-07,1.8306138249712944e-07,3.809479158789486e-07,8.798762891615297e-07,1.211779605547747e-07,1.8591584929339433e-06,6.478862180081535e-08,3.31778570838992e-07,9.776753029377971e-08,7.658675871269338e-08,2.281290946815062e-06,2.4909966684916185e-06,4.173348968627977e-07,2.9148039537574277e-09,1.900950508115784e-10,4.6097239803088996e-08,2.0963501690118846e-07,1.520972832125267e-07,2.0916701259920956e-07,5.558201365829518e-08,5.839209555880132e-07,3.767617329231143e-10,1.2965268236797556e-07,2.721116887371977e-09,1.0314044596171357e-07,3.705916906682205e-09,5.777486467017923e-08,1.0012673801185201e-08,2.645170393833496e-08,8.929786687872365e-09,1.6453791884529778e-08,2.0445495430010396e-07,1.0551706535188998e-06,6.353005628234598e-07,1.7127483098455798e-06,1.4937756613875308e-06,2.5649908863556448e-09,4.384395291268106e-07,9.985078275320802e-08,9.416916997295743e-07,4.320245716726845e-08,1.2993712508180266e-06,1.462375842642416e-08,1.28737442928184e-09,2.376605579001989e-09,3.903461553989018e-08,1.1807008126751839e-07,7.542015416639458e-07,9.604245030381264e-07,3.45259674183751e-08,2.6186918233861434e-07,2.0822232649209127e-07,8.683720631452729e-08,1.4977502194035708e-07,2.3397024317972637e-09,6.266801122478682e-08,1.979018060538351e-08,1.1026626167698339e-07,3.5365091077821376e-08,9.001343244108284e-07,1.4112454862491575e-06,2.391320839123523e-07,1.8073161678344718e-07,2.293642529238582e-07,9.62177089114391e-08,1.1711580727435944e-07,7.480726216257949e-08,1.562892872897237e-07,2.266890231084062e-09,1.6275773173646257e-08,5.328860619435716e-08,9.710681214691874e-08,1.899328125887223e-07,7.131912047597666e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.006929258294614105,0.0029667884980320025,0.00395041305164634,0.2885107566886713,0.007727974181245045,0.00020813737754044048,0.049408218890473865,7.356445026118763e-05,0.007610171989300696,0.23813682653039026,0.15630397717572153,0.005406764636608052,0.00012344700180788593,0.010959755499401647,0.07048833558821554,0.04480719197027794,0.0593123516803602,0.2366098405381698,0.028218069094763987,0.015388279771526125,0.03532029789263014,0.0747200090312683,0.0035428374800186013,0.006594029614216623,0.008651128201383917,0.0003132655266804285,0.020668844027923017,0.006473785519476305,0.00011678536815518115,2.0244147565406934e-05,5.099224825944049e-06,0.0002508844128290555,0.0019016131801308234,0.00035328913418419816,0.0002754760342558171,0.00016196063332873933,0.00010816286191372981,0.00017074671076811043,0.00017636323428060763,0.0007113463142456311,2.3314666304452558e-05,3.9638348319437355e-05,0.007866151946421596,0.004908065420650587,0.0016999848486545233,0.0002903935576119565,0.00024749410335278554,4.9285001413323926e-08,2.1167863455406888e-06,2.0687487993775733e-06,5.6606118037372255e-06,0.00021939080784694198,7.971669154116512e-06,2.24224655083205e-05,0.00011941340484256102,0.003848226231571772,4.4656161964251595e-05,0.00018850214704269064,0.0003312719411985299,0.0002958190637931679,1.5534806214745345e-05,7.951817431406383e-06,0.00015608779107512127,0.0004382713738260158,1.0750967973871539e-05,0.0008179487953334785,0.00047049523467901366,0.00017699056063880114,0.002324887397960662,0.0055654706703376355,0.0018758030370982226,0.00013901398871274395,0.00018389512020888787,0.0007253899232653183,0.0006738146431040093,0.004001775549932862,1.5465616754140044e-05,0.0017824145118221502,0.004657344797713625,0.0015942959239219068,0.0011272485462536785,1.3427818692512972e-06,9.569504403117435e-05,9.632848901564017e-05,0.003885988307376742,0.0050266196147945585,4.271584530091133e-06,4.321550354191572e-05,0.0013708271089458712,0.0038604913351298897,2.1552301666893925e-05,0.0007278987770960033,6.0338231647971696e-05,4.640193538518744e-06,3.994997544110035e-06,5.2059781916469205e-06,0.00015212448229551256,6.33560946572409e-05,0.00017958945743634658,0.0009326908509761367,4.293428077950523e-06,7.965865798098548e-05,0.0003276600152806175,0.0007270546992499405,0.0003945344468017087,1.5303606204497555e-07,1.3345222694693959e-05,2.6016217773427996e-06,8.681294798362771e-05,8.420283672672113e-05,2.648924784409701e-06,1.0227266362683451e-06,2.3366101944866102e-05,8.734265139054287e-05,4.919004370984581e-05,1.8671272421499907e-06,1.2614348841033518e-06,9.545163109692112e-06,1.3037524242420773e-06,5.8723693471929295e-05,1.294809020868648e-05,3.352222079811007e-05,8.696052559242773e-05,4.865724547498118e-06,8.707816413933145e-06,1.2405562251238678e-05,2.6950272084658167e-05,2.9237217757938083e-07,8.871056478731987e-06,1.7961310865732827e-05,9.701771461756437e-06,4.2529823840453673e-07,7.395280182009856e-06,8.78470555853994e-07,1.2387602184027457e-06,8.25465821030491e-07,2.1166737225186694e-06,2.4687106239262846e-06,1.3662293603111664e-06,1.9694364472577774e-07,2.012605460066652e-08,2.626730806198907e-07,3.874213927446135e-08,7.713549798893382e-10,8.32675208561895e-06,1.0316569820645327e-10,7.036300786467109e-08,1.9191967126630516e-07,4.697855747082258e-06,2.169651223127289e-07,1.9787697391748793e-07,9.48241973830477e-09,1.9589372657335957e-07,1.0565947361484973e-07,1.4514941804044668e-07,9.736270361049293e-07,1.0962352403609543e-07,9.310015349761613e-07,7.423399561723443e-08,1.2712141828075119e-07,5.783786782842526e-07,1.4682741849014747e-06,3.744106719771878e-05,7.68678028695291e-06,3.1183434492376705e-06,7.739565810993554e-05,1.31518656267815e-05,2.0359592396879123e-05,9.976806181200004e-08,9.638147329571467e-06,3.805228680375805e-06,2.0579545845222924e-08,3.7046875898116838e-06,1.5203948679376467e-05,1.462418181663594e-06,1.0767778446663101e-08,4.653405016874501e-07,1.785793033892702e-06,1.560911035980439e-07,3.665064113933525e-05,1.804532407945203e-07,6.918334151784222e-06,1.3925737896158807e-07,1.0621140607902646e-05,1.1278546985238336e-09,4.396672754758413e-07,1.8438474169713004e-06,4.506885223909407e-06,1.3800755249704366e-07,2.9116358657432784e-08,6.934753864484833e-07,5.2153684453770666e-05,6.011119397797415e-07,4.32253460447285e-06,7.259792300651213e-07,6.340320053865867e-06,2.096721062994078e-06,5.466190980740748e-06,4.866645952450455e-06,6.756023496201635e-08,2.9737909854610223e-06,2.882373895118917e-09,2.9984745153477377e-06,2.1570467634290935e-08,3.6379773504791046e-07
