 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,H33,H33,H34,H34,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,H36,H36,H37,H37,H38,H38,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,H42,H42
1N1S,N1,0.0,0.023732077958172004,0.0006421198838175712,0.00029611916186933485,0.001017277815260842,8.221949631437298e-05,0.0016577803100135124,0.0002876590638434262,0.0017756354666853547,2.9102472098863075e-09,2.9725686903070425e-06,0.0001489841320260754,2.939510963279046e-06,4.859172969912118e-05,0.008151909358129261,0.0014157865376597245,0.008064633792771225,0.0013624194392178879,0.001204409169029752,0.0021248489258447467,0.00530732607173956,0.0026345473919164863,0.001776278788485186,0.0006013228945538351,0.0004315605000051459,0.00013765023720635483,0.0002201820733502835,0.00020341814385155255,0.0002034839320574633,0.0004863820240322281,4.4698610179860765e-06,0.00010512686337751931,0.00017751153421663446,1.7417396272367824e-05,4.5894514037969625e-05,0.0002346475381347357,0.00017129089578116208,5.5298624763056026e-05,1.549574809800447e-05,8.82384882050502e-07,0.0002700474060632896,0.00014851575616714463,4.8612884804288825e-06,5.6052175851764585e-05,9.925042852260146e-05,2.4400343148767156e-07,1.7588025401069074e-05,5.147797157989409e-07,7.719960352225996e-05,5.432993370413364e-05,8.18508356874581e-05,1.2262198902934784e-06,1.2950363771968565e-05,5.9867736094121327e-05,0.00011735825214898021,4.301120439076378e-05,8.370160936799209e-06,1.6990299513297558e-05,1.2590234711451487e-05,1.0466425854005479e-05,2.4832830700649566e-06,2.0511262164846222e-06,1.2071094486476586e-06,7.270696825434353e-07,1.595137778254152e-07,1.9730009051532882e-07,4.100209786139786e-06,1.2036326457742774e-07,4.5223709221886566e-09,3.2122591719918603e-07,2.1898995394842302e-09,7.729208650886221e-08,2.0231397654946193e-06,1.0320421555132242e-06,5.216036085275988e-07,3.409368369844401e-07,1.4990956764826535e-07,2.0134669300730934e-06,3.697315660300404e-07,2.4736978476713745e-07,4.808965499147888e-07,1.4983138588720024e-06,5.951583961771867e-08,4.890162590975855e-07,8.100784552877993e-08,1.8884961483500717e-07,6.679666830766706e-07,2.190038661531446e-08,2.285380207744936e-06,2.3753322642150465e-08,3.1665900035449113e-07,2.099195763882733e-07,4.624516143358903e-07,4.080047434629197e-08,1.3104814164388578e-08,9.340148654501945e-09,3.971806680769241e-08,1.6400088453938366e-08,2.1053604692955474e-09,2.707438349069946e-07,3.8499225984978125e-07,1.4975496598346183e-07,1.7068365831818255e-08,1.4660208380590234e-08,7.023213404178108e-07,1.5418446857040635e-06,1.2435670315724678e-07,7.270477303533696e-09,1.5956853013920913e-07,1.7671787699846675e-08,6.51223526493272e-09,1.6154582199723322e-08,1.3692592792935443e-07,1.400686289954045e-06,1.633668977873981e-08,1.2928519921295845e-08,5.684744569245392e-07,2.7034837024597635e-06,1.5360202292535874e-05,2.9154394682873175e-06,1.9128988195671326e-06,4.397001068667805e-05,0.00011493607721646537,1.3770530057355401e-06,9.048285531387812e-05,1.4958989760310848e-05,8.23801547922276e-07,1.2724126713936634e-05,6.361092189044459e-06,9.684364071227414e-07,1.4740589485556788e-06,1.3642325875640182e-06,4.642338855154193e-05,1.318485273182901e-06,1.6495050765286123e-05,2.758801387336973e-07,1.474956553759732e-05,1.248988700464082e-06,1.547122739853357e-05,7.805464323218381e-07,1.4737289954214194e-06,8.081924851577327e-08,6.642848968119175e-08,4.903260954203237e-07,1.1083306325487818e-07,4.24544145594119e-06,3.692123540233183e-08,7.01596730445786e-06,3.2475192055514412e-06,1.0592235073492162e-06,1.2101118579410652e-05,1.646049036629904e-06,5.055252108032704e-07,5.338167192447951e-07,6.046756984012802e-10,1.5846663414531559e-06,3.3864317630638574e-07,1.6354421372710704e-08,1.0730509230061358e-06,3.4875847767512624e-06,2.6070246489373616e-08,1.6069048047739898e-07,5.029742289330841e-08,2.769184794804147e-07,5.961064561965657e-07,7.447936565263547e-07,6.373648466784232e-07,2.3387548786502066e-08,1.3381658925393225e-06,2.9243829968716994e-08,3.993206931784954e-09,1.9410502594130463e-08,2.1773875952257882e-08,1.4712181556353343e-08,1.9592047961758396e-07,3.1576045456116475e-07,6.240527261613948e-10,5.126787883114048e-10,3.9094705250874995e-10,1.0365708291715237e-10,7.512791944108699e-09,3.840226114881773e-08,2.235553364648979e-08,4.098176464850667e-09,7.671510338091991e-08,5.354056642481453e-10,3.1060903848967314e-11,9.460755012735689e-09,5.646671463743758e-10,1.1002526667525103e-10,1.3902043960456467e-09,3.3060629456294066e-08,1.3890501859847859e-08,3.789407121423949e-09,1.0436096431476471e-14,9.992273675152319e-11,1.3305001544949846e-10,4.99755792304768e-12,3.744048848730586e-09,3.0238851422836888e-09,1.210530120587805e-09,3.425656425193324e-09,8.684468699726722e-10,3.582034668880851e-11,2.651712183165955e-11,1.1539944000382718e-10,1.7493964610260093e-11,2.3066420995476733e-10,1.3191923109445725e-09,2.3744539667802655e-10,2.880436777985551e-09,1.739910127085409e-08,5.5700444256956416e-11,6.611038383397272e-10,9.452285620881185e-10,1.2419987260869902e-09,1.2722800590836414e-10,5.100631028653879e-11,9.492662211840752e-10,2.367883666920534e-12,2.3374349122917693e-09,4.2963743673851695e-11,7.553621617084616e-11,1.8056581230219138e-10,1.3457615577472382e-10,1.2655623771173907e-10,8.392175843141558e-12,9.524331323618185e-09,6.30683505420393e-10,7.244438382514318e-11,1.4213907828519723e-12,3.7263194752057416e-09,3.401585679796426e-10,5.172344774706517e-10,1.2249427028265814e-08,8.231268999736585e-10,2.2846102787354994e-10,2.998223891381713e-11,8.130035533682189e-10,3.0031532816110484e-13,1.3872097914813253e-12,1.754890677219123e-11,3.9937497753328444e-13,3.261721448488686e-11,1.4344458953985395e-10,2.3781421276680703e-10,2.9056090866674822e-11,9.654843591277995e-11,9.168470427312059e-10,8.81944384190092e-09,4.643318840535926e-09,5.606439756888904e-10,1.6841996686167704e-08,7.620366337945939e-09,5.234008337851037e-09,6.081820602688026e-09,4.0428673520054303e-08,9.570237657907654e-11,7.156775311267793e-10,8.854436628347173e-10,2.9310546767469248e-09,1.2324225112658738e-09,2.1274193517939466e-09,7.998302242739896e-09,3.5885603155705326e-08,1.0893564061920102e-07,1.3594203762679058e-08,2.4292639677625516e-08,3.004993670563394e-09,1.8544777269369206e-08,1.1498755281280637e-08,2.887536609819108e-08,1.9469008405437194e-08,1.0283819562584284e-07,2.373048735293537e-07,5.605076847103874e-09,3.499081346891586e-07,1.7798009732672426e-09,1.8510590726883436e-08,6.646874284310655e-08,1.028792345758589e-08,9.847861415224202e-11,4.381928153662784e-10,1.523793580204824e-08,1.105574927162678e-07,3.100001921829687e-08,2.7377871791856023e-07,1.985457442899019e-08,1.031730256784158e-11,2.1052866117088342e-09,6.605512514745726e-08,5.759645538283564e-10,7.376957378291138e-11,1.9313830174061408e-08,1.832032719972787e-10,3.413867799562098e-11,1.8090321463049008e-09,3.5939740072876702e-09,5.020485227547056e-08,2.7921849277134925e-09,1.0925270510497853e-07,2.247757535656092e-12,7.927042355859726e-09,4.063753999972164e-09,4.564421240971228e-08,1.629753443310733e-09,2.4125777764449907e-10,3.0685393115348347e-10,4.2695277868709525e-10,5.202872160881e-10,7.135059210128247e-10,5.2862999533331845e-09
2N1S,N1,0.0,0.0,0.010788963862292889,0.009206950367731004,0.020167687388371824,0.2652265930175015,0.0231811460656135,0.010941019586835132,0.032736700733366764,9.598932833476681e-05,0.0004344354827354735,0.0034920385759138473,0.00010002550362764318,0.002331614491479117,0.10978110529763363,0.1605933000927986,0.10962843672061018,0.16042331110481678,0.0034936837207479865,0.005751399479153374,0.05093247375119958,0.028588640221151707,0.018105658703141625,0.04094859048916,0.13479899421027985,0.060263094933603156,0.058004456587860354,0.011969005540861444,0.013265722650232181,0.026486606643278288,0.000239241732578499,0.005813765795307013,0.005474059061541414,0.00010108263838093379,0.00026052764067063805,0.0037545507543166323,0.006203551491394066,0.002365759226651498,1.6696976764318805e-05,0.0001237292591032002,0.0017144850845816073,0.0009283046563375308,0.00020700625388325733,0.0009640992118442604,0.0017554890576181315,0.00020836424030945544,0.00018741749864492618,8.188184537072374e-07,0.0015095472442281377,0.00015631999776921646,0.0017900406221040832,0.0003306941697056587,7.607725061720139e-05,0.0011961010456245091,0.0034257513055351296,0.0012566054032334684,0.00017527851246335047,0.0005361393968690287,0.0009517670915375476,0.000524485710305278,1.8696955095265366e-10,2.905598908986562e-05,7.35547702523931e-07,2.8144871625501722e-05,1.8353743969079517e-06,6.929445209635787e-06,0.00014376159592455195,2.1754390639117105e-05,1.1156915219245889e-05,6.609931523904322e-06,2.8822987063747973e-07,5.011944725907824e-08,4.5323941241015575e-05,1.1681643804717368e-05,3.2115955846290234e-05,9.94444924495852e-06,6.754594729585506e-05,0.00014104143908388878,7.135637631883185e-07,5.640477952040257e-06,4.5161447820518674e-05,7.419895582394531e-05,5.3106536754832234e-06,1.4167663391795315e-05,1.150939767935455e-07,5.263777083985843e-06,2.0517112091056333e-05,8.295884779130347e-07,7.328388430805077e-05,4.82698677028992e-07,1.4375339723482483e-05,3.477810400553949e-06,2.1072354071449695e-05,2.6788711025016454e-06,4.1066477129980683e-07,4.3853252318371005e-07,1.990390160688804e-06,1.8470884550758626e-06,5.906730460303322e-08,1.5530389454454507e-06,1.0299497932741986e-05,2.324385704355336e-06,1.534064661079526e-06,7.943023483392153e-08,1.8572893387691636e-06,3.7297243671297053e-06,9.173884185642578e-08,5.221721042225624e-07,3.3116474829064657e-06,1.3568218573123403e-06,1.1023116264219368e-07,3.315200718390088e-07,1.1234150969485768e-06,1.489299976809022e-05,3.866069731017774e-07,3.549853100359712e-07,4.2360064291147026e-05,2.378970537142422e-05,0.00113475771283289,0.00041975091072465887,6.410894747288509e-05,0.00022801643212089218,2.8467186577785242e-05,0.001204773064060305,0.0006804683932020161,9.71465877916966e-05,2.642058812174497e-06,7.681843301465818e-07,1.8108663877303144e-06,7.827583026198681e-09,4.5796619778659675e-06,1.6699923843788156e-07,0.0015448324934648205,3.9740368507068524e-07,0.0005708098540049278,1.130659171222348e-05,0.0018491671647087315,1.688606766281353e-05,0.0009182454777265647,0.0001235788298838969,9.006404047418037e-05,2.492162359368777e-06,2.788196073089111e-05,9.586511185100122e-06,2.993048378474583e-06,2.7907335333310357e-05,2.8510948490989563e-07,0.0002522394315067622,0.00014190009525760772,4.359065555448183e-05,7.003329600552277e-05,0.00018373738390353722,0.00016487865404934965,6.855923499915484e-05,2.837155250734469e-06,1.7024279562516398e-05,6.797990128148967e-05,3.2672989314086465e-07,3.9154600433022324e-05,4.991392270614625e-06,1.167284978009775e-06,2.970454988204807e-06,1.2630296808424646e-07,2.1215028533028146e-05,5.072284175033914e-05,5.48419690904467e-06,7.682897033234326e-06,2.5686540077174413e-06,2.525037645195738e-06,1.3928935875817672e-06,4.8524504940861135e-06,7.4309961974883265e-06,5.1465209112144805e-06,5.106154406409047e-06,1.7762139606691818e-05,1.6789149835272354e-05,8.08175548705492e-09,7.490276843213906e-09,9.655962918131422e-08,2.4635662398964087e-08,3.950483543846417e-06,1.1790090241881046e-06,6.329733936993875e-07,5.265938796128466e-10,5.4093542707356335e-06,1.4552231553111028e-07,1.611330300299585e-07,7.528973733350597e-07,7.15168753107065e-08,1.6183946471848287e-07,4.583121970824777e-07,1.8226166798029908e-08,6.803736689597883e-07,1.0329324062752221e-08,3.367243595064906e-09,1.031789453875831e-08,1.8670842649726183e-11,1.843869581463764e-07,3.416916563026007e-07,8.647018345797619e-08,1.6385076406777443e-08,5.354117482703202e-07,1.3784218211299049e-10,6.906226923675263e-09,3.560146244474538e-08,3.310392249211702e-08,3.8784575551176204e-10,1.8584871308569006e-07,1.1970510227499176e-07,4.4134321974809154e-08,5.570814858302242e-07,9.541698569037749e-07,5.691003224228552e-13,2.3512650049184458e-08,5.5872706017368046e-08,1.9289907715602794e-07,3.4077718424896375e-10,4.594813418634658e-10,6.207413738579248e-08,5.354493470832722e-08,3.55170959309703e-08,2.6996136437418272e-09,2.82873335866185e-08,2.984677061057539e-08,1.7181303046953644e-09,6.7344145815440015e-09,4.147568377632638e-08,1.7749832936786447e-07,1.469012023136429e-08,3.2464502197626643e-09,2.4305712997829687e-10,2.9462827288995186e-08,2.8230706661247496e-10,4.0840264503572143e-10,3.5426814148920016e-07,1.1325492543790006e-08,2.4800166364968845e-09,6.817771680545093e-09,4.334390402149779e-08,1.1231016117108084e-12,7.033611471030099e-10,4.383160501220118e-12,1.809572491850986e-10,6.646303507551465e-10,2.062631399013526e-09,9.98086502335127e-10,2.695959011589366e-10,2.568611989772762e-12,1.1372753849769879e-09,1.3966088729944204e-07,8.537554840870598e-08,2.8431937248996064e-08,3.0222959868098087e-07,1.0692226215525125e-07,1.3570315005040356e-07,1.794987576353435e-07,7.058510207436086e-07,4.517067608844627e-09,6.780202221889908e-08,2.8323123402174133e-08,1.6403551250654402e-07,9.586685023599273e-08,4.4904785223565113e-08,1.9005865681265277e-07,1.1333982645744811e-06,2.4452327487267667e-06,3.0877617085423026e-07,6.07844896194365e-07,1.692102942207896e-07,6.10159989644643e-07,1.2132569811029725e-06,2.064728850115216e-07,2.2525108755999668e-07,8.800195447911108e-07,2.048488824790695e-06,2.7279741501295973e-06,4.062575666541335e-06,3.280547573591974e-07,2.4969069454261472e-06,2.4574255921283594e-06,3.1144203660460335e-07,2.0187623350764738e-07,1.8000177126609174e-08,1.2640248403528176e-07,4.745032431419105e-06,7.656129832334102e-07,1.565928553715068e-05,5.830074023549514e-08,2.596986223846187e-06,5.633698130225184e-08,9.704544988942132e-06,3.4683830918424974e-08,1.1525507215282005e-08,4.376940219152914e-07,5.878237896439487e-10,3.295173867101653e-08,3.5705703060884275e-08,7.839656128716399e-07,1.547915406518996e-06,2.7790670209526525e-08,2.081857079172522e-06,2.938131404839339e-07,1.3754763950046822e-07,9.72253832998149e-10,3.6298716565852374e-07,1.5670439479364973e-07,9.798177158515387e-09,3.6374011580520005e-08,7.1282078017986805e-09,5.976734507306958e-08,3.110728785671313e-08,1.4202397213836093e-07
3N1P+1,N1,0.0,0.0,0.0,0.01520194935316388,0.008437364364365596,0.014826860943874198,0.2772471893911268,0.018347174914209674,0.009112585833382258,0.0010895647082422855,0.0010425329546455142,0.03440244763557665,0.00716823655235399,0.017754261709792107,0.2090168164691737,0.13485955754585666,0.08094974498485108,0.02361259131851634,0.009726958213987169,0.06029911492306406,0.13999382808424432,0.09527587717098829,0.052886405116010504,0.021003441284369817,0.01550252811600128,0.05443940655777402,0.017511492645202242,0.005086703619269883,0.018125260932671416,0.0007573113603822623,0.005682667422765464,0.01722444917853183,0.00015961412796805519,0.00015763288762027372,8.031325706037151e-05,0.000976873059767236,0.0003545005669844947,0.0032789371428245673,0.00017986107533563,4.3076416340603885e-05,0.001214609550797885,5.253461414955751e-05,8.076023363434714e-05,0.0016877694141925748,0.0036707924368777345,0.0001614262569979985,0.0027366713679870536,9.034058707779735e-06,0.0004843844238902051,0.0017540055902887097,0.0021547329038718033,5.590047488279737e-05,5.622047934705776e-05,0.0014634963806381407,0.0020236246399609747,0.0011441969763885673,4.393214836273529e-05,8.098182278404309e-05,7.469115099301149e-05,9.191760830251638e-06,0.00025389253912377896,4.6757083415949197e-05,0.00020455066001590083,0.0002329098671165486,4.960737248449476e-05,3.284482099852326e-05,0.00034327419000312887,0.00021693804017619556,0.00024169486098868376,7.329450047022235e-05,5.0805433637890474e-08,2.056640513448116e-06,5.21118694987166e-05,1.4941656870881559e-05,5.0690243889928155e-05,1.5185732094025184e-06,5.782410704036067e-05,4.2349363561733355e-05,7.9924729057268e-09,6.385304941458614e-06,2.291643779184227e-05,8.134405715809478e-05,1.9151613560586256e-05,2.4834293985698253e-05,9.27293766217474e-08,2.8722379639134488e-06,5.794398347358509e-06,9.172476866936563e-08,4.791298658801679e-05,7.341361198953678e-07,3.717194591690287e-06,1.6442325190269003e-07,1.4216684102397181e-05,2.8594624845723615e-06,1.9227772551921873e-07,1.7177588196304328e-07,5.872845576959662e-06,1.0107926318170257e-07,1.2527978210385982e-08,4.925974939062883e-07,6.094858719940532e-07,1.4211174228506707e-06,1.0265457728309002e-07,1.2940230176283762e-07,6.891047670265493e-07,5.331997471547112e-06,2.476230931414136e-06,7.320024524082314e-06,3.297477935149118e-08,2.690732105792293e-06,1.6566401055406743e-06,4.3094165724788525e-07,3.4946152638326566e-09,3.5573074250727643e-06,1.0149173519380383e-06,8.140765754838242e-07,0.0003525629094469629,0.007333404240636554,0.002277803527747313,0.006016463941514338,0.007248138815847405,0.00053269751964935,0.0048500483920186355,0.00401898240419607,0.0018792732977339632,0.0032687662905801496,3.11198102793675e-05,0.0042582544397571365,0.0036589127175212788,0.0008462185174049619,2.342866014903855e-05,0.00032080147904300915,0.007501624704622678,0.0005485317066575846,7.350024826990875e-05,0.00026220941267318665,0.0031251863947510117,0.0001236741895507265,1.642900722398366e-05,2.9532127023834676e-06,0.00022049563042325637,0.0001309464557188722,0.00058193164902276,0.00045034766053886344,4.5729418209017325e-05,0.0015060560913244814,0.00039589982935650525,0.00030441060133235,0.0028657979571478087,0.0002715916343514202,0.0013550553513912433,8.601612354963706e-05,1.2595539702786596e-05,2.1948044220287954e-05,5.984334016106985e-06,0.0010135723367612481,0.0007051015643755321,0.0006961909557581247,0.000248435646024614,4.1545187418279284e-05,1.0422538137433435e-05,0.00032159163579636996,0.00011426164881411793,0.00046145983516066025,0.0006459843053572278,9.711663448541685e-06,6.191294384016999e-05,8.270659043985162e-05,1.4475443865791249e-06,0.0001472037094674139,3.585457309673856e-05,1.2377054322998404e-05,7.799627231941386e-05,2.8915133172269236e-05,7.410331764212685e-05,1.9099882588857753e-05,6.520982984703494e-07,2.4755536024212432e-05,6.7409995114786625e-06,8.583893608360427e-06,8.30698406453223e-05,5.217676211088929e-07,2.2196542381891504e-07,2.624912021431669e-05,5.19326310444157e-06,3.276863622669879e-07,3.2267214802317312e-06,2.151110062964534e-05,6.590629035829743e-05,2.1304333728933145e-05,5.750934984716238e-05,2.381035816423349e-05,3.0488871054501487e-06,8.463385992030226e-09,2.6839304112513673e-09,1.918907044817786e-06,3.3412462130399945e-07,9.16436774778262e-06,2.881486256711696e-06,4.542067721935439e-07,1.9014099574832244e-06,1.790145923941111e-06,3.8932894552701214e-07,1.4982270712948775e-06,1.0080050816263508e-07,3.2863186394394006e-08,9.367378428493112e-09,5.578589279187085e-06,9.253580790513638e-07,3.4076634580770815e-07,6.457030842454969e-06,1.6044694017836036e-07,3.3577258751193995e-09,1.7260736440150026e-07,3.8400311419550803e-07,1.8971712334447943e-07,2.6761221239013366e-08,1.2390700998565762e-07,1.909662534771428e-07,2.4038969881345906e-07,5.776676257340796e-07,7.022332937367537e-09,3.528315160039597e-07,1.988561315613424e-08,1.3104001217456585e-08,1.5616168713705747e-07,1.2332624521604885e-07,3.478191756833837e-07,5.001392278103367e-08,3.533363823748914e-08,2.408045762791744e-09,1.2630753642994819e-07,5.1524711608408325e-08,6.09636785497969e-11,1.614364153468273e-08,2.1646938463959486e-08,3.51521165065094e-07,1.516389458444678e-08,6.604934510434646e-08,6.817321063223858e-08,1.1022891932555012e-08,4.302376055420609e-08,3.7987574863507234e-08,8.448149513284875e-09,8.370436521687452e-08,1.6850000106316543e-07,6.755080939058189e-09,1.352862835091173e-07,1.5901473471302552e-09,5.9246650252475774e-08,1.0880421807968332e-07,3.5373997597787366e-07,1.1635832697365345e-07,2.3765575729584043e-08,1.7656645034946905e-08,3.1133540190353415e-10,7.070027363553777e-08,1.9626522629323517e-12,2.8595418477550538e-08,8.919425842357498e-08,1.753696876605204e-08,1.201129418149094e-09,1.3083645278300082e-09,2.4614817295542935e-08,6.76772415886262e-09,4.197339018574553e-07,2.473301079497503e-07,1.3856991927241324e-06,6.639212262182781e-07,4.7464294645305216e-05,8.239858006264811e-05,8.243718324862925e-06,4.6466228220687356e-06,1.0670093554487892e-05,8.802038473643137e-06,7.938395938378306e-06,7.991600155499157e-05,3.1579307262497025e-06,9.919861365448313e-06,3.686964896942868e-06,1.2013430394031133e-05,3.8213079212034984e-07,5.2458801524934984e-08,3.74085257837109e-06,1.9764439902481e-06,6.463010522317347e-07,2.9293853424317007e-05,1.0902223057662752e-06,2.3926085463976676e-06,1.967134492630862e-06,2.126369751387358e-07,1.5529976840067405e-06,1.0530764689153926e-06,7.4743026023949e-06,7.30626973366455e-07,1.0118686077920103e-06,4.340517301137936e-08,5.712976700600336e-07,4.0079457086505954e-08,1.4918312363221276e-07,3.992550325904176e-07,2.7034983585139116e-08,2.054248771088396e-09,8.45425196516203e-09,1.816575720958724e-06,1.1310175995760119e-07,2.262960880683451e-06,1.886078994317586e-06,5.475569775370559e-08,1.2232759001307159e-06,1.1913468878077538e-07,1.1782020559181205e-06
