 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,H33,H33,H34,H34,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,N35,H36,H36,H37,H37,H38,H38,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,O41,H42,H42
1N1S,N1,0.0,0.023553648092526913,0.0004416848536659135,0.00023260407910363767,0.0014384846661497086,6.444087313539626e-05,0.0008619139878467408,0.0009355469270313499,0.002226060910259564,2.494457296217667e-05,5.395611729286376e-05,7.679171428243148e-05,2.0272617325484132e-05,2.0515961676417782e-05,0.007978027800543463,0.0013652020991911096,0.007965774707606288,0.0013316184444883694,0.0011783795695340105,0.0020809569857374033,0.0023712778463360618,0.007069907769634787,3.151968929415716e-06,0.0006073889913205122,0.0002535818053230887,0.0005653142806181233,1.0205773461224865e-05,2.5329317233313553e-05,0.0005803047775038983,1.4170439404631585e-05,0.00034440756720327537,6.947808453380833e-05,0.00019321653967252495,1.553253055153192e-05,4.2048366565516915e-05,0.0002070105047469184,2.6922311273658295e-06,0.00026759088841954437,2.3146504524174105e-06,1.2912054307978593e-06,9.395796770395037e-06,0.0003306919224552729,1.873250899686596e-05,4.681436096777569e-05,5.817069254038243e-06,5.556773535475568e-07,8.78699187742138e-05,1.212051376414669e-05,0.00010024800750918494,6.060655759099198e-05,4.910466708252237e-05,6.351999970455324e-08,1.5260295741975627e-05,6.765085861304421e-05,2.2414915679114245e-05,0.00011990063198541456,2.161670375366853e-06,1.990149564035093e-05,9.528403301262145e-06,5.889802365821595e-06,3.5690832778101367e-06,7.547219184611542e-07,9.760963740057527e-07,4.0826975686303335e-07,2.4144345680543466e-06,5.202236030843466e-09,2.963286382939856e-07,7.923190215031184e-08,1.739611668050145e-06,2.716505500544031e-07,4.298657890755564e-08,6.0742192109497495e-09,4.922489618419679e-07,8.120492621221942e-06,1.6210882021749917e-06,8.71353749598569e-07,1.2829194122598864e-06,2.076013236673724e-05,4.138141340259693e-06,2.2095371643438e-06,1.8868439033425943e-08,1.2882367406152895e-06,6.64723338594797e-07,1.4502003945066066e-06,2.349130334700078e-10,3.0587296702411226e-07,1.3090196832044043e-06,3.32031634880936e-07,5.050728973943208e-09,1.1763718887891628e-07,2.6909234840388763e-09,2.3227481871224143e-07,9.326040073531772e-08,6.299338828341661e-11,1.8155566472444207e-07,9.932699329695538e-09,1.200954224955808e-09,7.4290883167460464e-09,4.0034145498690776e-08,3.667427472819895e-12,1.3100690846035157e-07,1.0512788609085e-07,1.9129441142240466e-08,4.349490989596916e-09,2.6906957328876047e-07,6.511207795156793e-09,2.3839529994518216e-07,1.6172334360575746e-08,7.865293649989002e-07,2.714652191704303e-06,2.6629635054842282e-06,1.5420696805712453e-05,6.72598634565702e-07,4.1451003015335885e-05,6.569293291547318e-05,8.09600413380629e-05,6.506452648924466e-05,3.3314290270869407e-08,6.506644993076183e-06,4.1739997789780325e-06,8.68894306482737e-06,1.6631639310815682e-05,1.5800915228458834e-06,2.2568858548677184e-06,7.958507047156615e-06,2.9035830793278095e-05,3.820357507389183e-05,2.6581518075552424e-07,1.176224123833336e-05,1.0645640724282757e-05,2.0657823005532094e-06,1.0401190636555313e-07,9.02484704870532e-07,1.7406595498314914e-08,3.650416556671976e-07,7.727753994213327e-07,8.011979595046181e-08,4.077053640916262e-06,2.6830156834023455e-06,1.230487876258124e-06,8.249598214105092e-06,1.0512363219916665e-06,1.4781625019555378e-06,1.0529537981751602e-05,1.546380523631541e-07,1.214190678222593e-06,4.6252737287422185e-07,2.6160783789253017e-08,3.5467187936566447e-09,4.931347420411569e-07,1.2917444673909984e-06,1.0410126579651902e-06,1.5126174285340355e-08,3.3510950481208113e-07,6.139805286409228e-07,7.695848402988759e-10,3.730172410953969e-07,2.816934077110034e-07,5.220775602943206e-07,8.81514246264814e-07,3.606937448719094e-07,3.354963204471595e-08,4.655394958419379e-10,2.23246668373811e-09,4.416407548002432e-08,4.3744098371378826e-08,9.812180978840956e-08,3.1258259924893395e-07,2.7795168472399823e-08,4.498528882734831e-09,4.12366174540324e-08,1.3762084027924004e-07,2.3012652472509387e-07,5.451283424662279e-09,2.0624422170101298e-08,1.8484223263115496e-08,3.2737037303220973e-07,9.394789390881897e-10,7.867553830642748e-10,3.685481878012986e-09,5.6965837741396186e-09,2.217100031343122e-09,1.1073322259136376e-08,1.4413964244397448e-08,1.3392222886210448e-09,1.447151977140848e-07,3.7966613186668496e-10,8.549330132723298e-10,7.793026224334199e-10,4.197924008408904e-09,2.94668178746349e-09,4.7656882884439256e-09,1.7297403509530795e-09,4.024197641783189e-09,1.637656099617857e-08,5.312735917861744e-09,2.1166425279162127e-09,1.8971474530227184e-09,1.6168660299520354e-09,1.9415244689735545e-09,5.782732070969132e-10,9.593485383874167e-08,1.166060892288101e-08,6.3332881161670684e-09,1.987998599073393e-09,8.48455039559326e-09,5.72844660595706e-10,5.937877078920906e-09,4.847380719041894e-09,2.54830023749264e-09,6.26314555773888e-11,1.4749017562820654e-09,6.946208053193459e-10,4.071351589196581e-11,2.2090113072081863e-10,7.382691680213327e-12,8.567508924528511e-10,5.695591220877816e-11,8.708593846051826e-10,8.832088393972981e-10,1.0672684958024092e-10,1.8863998141327443e-09,8.950473695534811e-11,2.0320434224174733e-10,7.231424348219662e-10,2.9652214017517053e-10,3.529605496765953e-10,1.5194712155164325e-10,3.38646888309313e-11,8.19633250159768e-12,3.646751789432301e-10,1.1393691545791285e-11,1.5253376339785518e-10,8.605645362980141e-11,5.045769357892027e-11,1.8013684988105183e-10,2.5583979379462107e-12,4.1181169585513544e-11,4.051203816857196e-12,2.9054869621347734e-11,7.398665013980121e-11,2.43883135908618e-10,4.697353617189037e-11,2.069715510089054e-10,9.805889433778248e-11,6.038436417554749e-11,8.079648061709577e-11,2.62501131942372e-12,4.6977977063988874e-11,2.4331925363441087e-13,9.513537180261267e-11,9.05876762491431e-12,4.5049214358883205e-11,1.3003681464951455e-11,1.4854339980274744e-11,4.071631920510299e-11,3.8463454643533623e-11,2.5069613052153272e-11,1.8895485176528837e-10,5.097233746198526e-11,4.83844583842874e-09,2.1800339311539574e-11,1.1205885108722669e-09,4.095965788764033e-09,6.205702618444775e-12,6.5337713017754595e-09,2.2425794554692402e-10,3.636757017755343e-08,3.652819047239575e-09,1.0144527107236456e-08,3.3459038595307078e-09,1.4906964551641977e-11,2.394326015231485e-09,3.4319347363975794e-10,9.355159702462146e-11,3.996303288289482e-10,2.004618249173973e-09,3.514281954331011e-08,3.411722016011254e-10,2.3971025164826187e-09,4.536856001990941e-09,7.847888561229865e-09,1.4634202516461414e-08,2.4319757319091195e-10,1.7119019396494295e-09,9.434243386508001e-10,5.677983083707261e-10,3.5194747116662484e-10,9.914925130916075e-10,1.360075829737184e-09,2.374597407595047e-09,1.1376418473929562e-08,2.6459621160768165e-09,4.773752726450198e-09,1.2682595418311848e-08,4.72435868204002e-10,3.5964076161576486e-10,1.5082297910584685e-10,2.105121632567375e-13,7.06251723769924e-11,7.816432223695102e-11,4.164075195767225e-10,1.350302092362199e-10,1.7897009430001276e-09
2N1S,N1,0.0,0.0,0.008376100794433405,0.0026781267408497733,0.030088518310557255,0.2641282548356769,0.01515332211590703,0.009661857752647496,0.043908485508189266,0.0007874163546075508,0.0007510651689170977,0.002518685095234563,0.0015762260586185128,0.0005328689737325032,0.10483000799678033,0.1565196288464139,0.1072524925722349,0.1584712263529009,0.0034050623187398266,0.0053986662336416025,0.02481025164981343,0.07087254827283207,0.00020911128262834922,0.040517489763247205,0.0701861646005133,0.1684993916497124,0.00033027920940797983,0.0016169563329209158,0.03205537983922735,0.0009380549818300832,0.019265039016806096,0.0032570066629518113,0.005919805054743765,6.874676620016729e-05,0.00024760604156215393,0.0032435849428820163,7.943983151559308e-05,0.009604144494482547,4.775328832540282e-05,0.00010545796750616176,0.00020088999769019011,0.001736235908699424,0.0003751518189165637,0.0005832741932167984,0.0005012903105827693,3.883277761795867e-06,0.0014129080153366669,0.00016960728185466678,0.0022282963235706887,0.00012569364912184966,0.0010041086728511672,0.0003370131513826813,8.530750144308819e-05,0.0013638552923143088,0.0005321502298714087,0.004013701150290316,8.666917583077804e-05,0.0005896840829962002,8.251028474592914e-05,0.0008623071508888636,0.00015958704745155927,7.000797873857323e-06,6.058999498703699e-05,2.177762565946928e-05,1.681319584800889e-05,1.7798955516123982e-05,3.4992925423082966e-05,2.4795283062317708e-06,1.670077219939614e-05,2.0768120632119746e-06,1.3550620181490558e-08,7.074556647168606e-07,2.5987018648088167e-06,4.2957814437638575e-05,6.397141093072989e-06,4.927305101709578e-07,2.8042364851543766e-05,0.0005832498337157155,9.517817661031103e-05,5.577069543072355e-05,1.4719861387568756e-06,0.00011093363206171603,2.665475466301359e-05,7.597818923099631e-05,2.7947738672207123e-06,2.4734897460021443e-05,4.781609289383759e-05,7.530489573470689e-06,1.1242553554779988e-09,1.8230138070229884e-06,6.906351046609416e-10,1.2858311961405633e-05,9.692044780074127e-07,1.5614244341932704e-07,3.3176051950079e-06,2.2513801223311702e-07,3.914322710407703e-07,6.559321348298397e-07,4.215819836117518e-06,3.5822920185779594e-09,7.957677682357556e-06,8.93557093184505e-06,3.7277775710720107e-07,2.3441868446383296e-08,1.5647442192623373e-05,6.329039564878514e-06,1.2384589772374e-05,2.3419867001273076e-06,3.9446663027131734e-05,2.5030428559613682e-05,0.00012512673948039676,0.0014341397234955977,1.1367985339738595e-06,0.0001860736679697439,0.0002479698684796361,8.158501341037905e-05,0.0014666964977951835,1.0418228962638665e-05,1.137677337004206e-05,8.671834170748127e-07,2.9926075023611887e-05,3.4584767610645883e-05,7.4587548788418445e-06,2.664898910875735e-06,0.00040284884588492886,0.0012167400625782143,0.0008983407514073782,3.0447270424449613e-05,0.0007617148630565396,0.0016772395450881383,0.0008092249188238476,7.98362455856072e-06,1.4151979925047797e-05,6.291850689787992e-06,1.1247897851118793e-05,0.0002073346299309442,2.4268481386702234e-06,1.8643547466279387e-05,9.300292047420555e-05,2.3741882916983315e-05,0.0003430785080795751,3.308791490175267e-05,0.0001485962064062818,0.0001090938039345346,0.00014323195639498465,0.0001239091911522383,2.4294829503723747e-07,6.580265429434462e-06,9.159425913063401e-06,1.04658726178819e-05,5.419557901475969e-05,6.696822325569229e-06,2.0883321159015367e-06,7.5882171053365255e-06,5.124701300918133e-05,3.621601303294142e-07,3.7428110545523197e-05,8.851845079149712e-08,4.632790395753261e-07,9.126331735664905e-06,7.041824967579657e-07,2.8620677903212766e-06,8.420000212616685e-07,1.6314936204242514e-06,5.289941698016776e-07,1.5126433292822483e-05,4.6251293506216484e-06,8.07374668898575e-07,1.7772183591446833e-07,1.2309820274225558e-07,5.724798910478057e-07,5.673844722497989e-06,1.9095852985984152e-05,8.163846265674124e-08,4.3978275510170306e-07,1.3894822976645571e-06,1.1265016891304214e-05,6.577346534086814e-08,1.1526898546776465e-08,4.7361108168608723e-07,3.4078855004615605e-07,5.596445868949473e-07,2.3492770528932283e-06,2.4050958824517465e-07,4.568116107606102e-09,8.299368633224447e-06,4.084332649867406e-09,6.84464760425385e-08,1.454659379618306e-07,1.3972999290956523e-07,1.2825771733560032e-07,1.6597707652721283e-07,2.5352515642396156e-09,1.1254339060684515e-07,4.968166749108605e-07,3.5983512591819533e-07,2.1364153246494766e-07,3.6781367240834584e-07,1.8733270601423158e-07,4.472174073288926e-07,4.4623553741018895e-09,2.987432957013425e-06,5.720145326293391e-07,3.3685577438546943e-07,7.310709149166428e-09,3.536597934505892e-07,9.732259886874317e-09,3.3611188809956616e-07,1.6824966264650243e-07,9.665482991749741e-08,1.756244794037798e-08,1.196292487293249e-08,6.325955048680498e-08,3.0179558851983757e-09,2.2042081049278295e-08,6.729126145188502e-10,9.33306827377578e-08,5.570842676050347e-09,7.007748958898219e-08,1.4796913472281403e-08,2.8211655234144928e-11,8.923817951256297e-08,7.672233959254982e-10,1.8109948651812147e-08,3.868222098191154e-08,1.70986784731042e-08,1.666121685062194e-08,6.649258921243018e-11,1.6115899725832605e-09,7.212008767965017e-13,1.1762728124864452e-08,4.070171533143707e-09,1.3750068639239998e-08,8.827351072326906e-09,8.410953711290858e-09,1.1452942150214085e-08,1.460609411196856e-12,1.3227170470031524e-09,1.0515188719750768e-10,3.3305531665916988e-09,2.9830626857574316e-10,1.1695627133434527e-08,2.042763291854044e-09,7.527606094015482e-09,4.668413655650738e-09,1.8764492182299364e-09,2.3949766614350665e-09,6.540457064829752e-11,1.7918182493303902e-09,2.4500845796637805e-11,8.948368490635517e-09,1.7997765500155083e-09,4.275293452593587e-09,1.636847102304273e-09,4.475380066537582e-10,1.3143948152105622e-09,2.126804510282909e-09,2.3621278266716672e-09,9.404816925240311e-09,5.3169264546681916e-09,6.521371287426803e-08,2.9644471721823606e-07,9.9491121341444e-07,1.8134612305154008e-06,6.29510306104919e-08,7.92294533979998e-07,3.283450000779453e-08,1.6799668052236427e-06,1.3079265448467936e-07,1.8108247079595685e-07,6.762518784952931e-07,1.7149975728436573e-07,7.960520405081439e-07,7.729589845961726e-07,2.1838942210195e-08,1.7965860266144773e-07,3.926352092342711e-07,3.1995492832948003e-06,4.020597721421382e-08,2.815688437962649e-08,1.2339009503037346e-07,1.2947011844843814e-06,7.880840291463187e-07,8.356295433387118e-09,2.2061359494784938e-07,1.7090651205364793e-07,4.42931762378862e-08,1.0468474131997141e-07,1.079338796117213e-08,1.3157790101914202e-07,1.2188090092735138e-08,1.5209141817074112e-06,2.5898446498473504e-08,7.993887773949382e-09,2.354771311274817e-08,5.359152743800166e-07,1.3322657643755065e-08,2.7451596551486546e-10,5.186805784873627e-08,1.1736538407802755e-09,6.27545644338312e-08,1.1179459358245936e-08,1.178583945993239e-07,4.925117380594202e-08
3N1P+1,N1,0.0,0.0,0.0,0.00012037469056247474,0.013415007103704024,0.009796116518177467,0.2683768451971362,5.6152780995244456e-05,0.015769503212863967,0.000989277660932153,0.0003316737934848657,0.04035410259045302,0.024297087950962304,0.003329899858471874,0.1942288012410298,0.09642172622704948,0.23949451796633703,0.14987650594623148,0.003874386917976702,0.024563331709727798,0.028271733284478184,0.10628921561972904,0.00010958899763524599,0.007360492203110081,0.0007734896099482746,0.0530908418038436,0.00200301776017886,0.015222089871100408,0.0023428598449919402,2.6078163760212547e-05,0.020725570558653095,0.00429291751613281,0.005257335900211935,0.0005104299065963325,3.217070295757907e-05,0.0033307480485609275,0.00010268362919507723,0.000831987639938081,0.00022050104624460332,0.0009338533350553568,0.0006373459312047913,0.0005327925656986032,2.46941093071662e-05,0.0008400448187431131,1.1224809005394576e-05,0.0002401225094585957,5.690917808731655e-05,5.3581018373716205e-05,6.736660309591969e-07,0.0012893196967525,0.00017636598596393327,0.00013300643004665602,5.907306743324625e-06,4.577044817422049e-05,7.884184000284122e-05,0.00014477702660720126,4.2470736634214745e-06,7.804422445190085e-06,3.363542437195832e-05,2.426926358545245e-06,5.165953631092179e-06,3.157295704148133e-05,5.3088461344996674e-05,1.8716710926902635e-05,1.323934651842329e-05,1.4503426060130664e-07,1.576050553397934e-05,3.922567827929768e-05,4.27684206387724e-05,4.590316467378841e-06,1.947194183671286e-09,1.999491838766687e-08,3.1865389069629657e-06,3.6589290788313633e-06,3.887203965380337e-07,7.099015695288813e-07,4.841398455024404e-05,6.348207143069828e-05,7.238788978014554e-06,5.165439560528284e-07,3.3135386479088424e-06,1.0242630061441105e-05,4.481216588914094e-07,7.451951508974375e-06,2.9366831948429706e-06,5.061420875751566e-07,8.050903882894644e-06,1.0468779999328603e-05,4.557419819306574e-08,1.618911217526886e-06,1.0498388558488614e-07,4.732501404980383e-06,3.2124595596982886e-06,3.810851056940123e-08,7.417473630866311e-07,8.982316312966532e-08,6.556285692127517e-08,3.5811160259413555e-08,2.5435911843452175e-07,1.2388591332790355e-06,5.589021911944769e-09,2.7251458885046986e-06,5.430354224067457e-07,2.5746801979309453e-07,2.5804402463691645e-06,5.502004247759373e-07,5.653920841730553e-06,1.2760293026659042e-06,0.00016773557602656197,0.0032558559231796735,0.00046115442282124164,0.00040178503052734627,0.00539511384946767,6.925262007051458e-05,0.0009446703104551979,0.004388613414531672,9.188846215568702e-05,0.0007747037280427804,0.0013098157605875294,0.0003608436177242602,0.002188448914887564,0.0020855829750541233,5.465068464438616e-07,3.4313401506835817e-06,0.0021972196270954036,0.0010932908646652528,7.779562209453417e-05,2.0227255858262794e-05,0.0011225258746412337,0.000854058232805599,3.96945512015634e-08,8.449927453879624e-05,5.4158661343617354e-05,7.318622266216934e-06,0.0001664526332698646,1.4727484607846009e-05,2.974934080191005e-05,0.0012630184183413107,0.00204599402981831,0.0004696853116077371,0.0004165386075198896,9.050621101058809e-05,4.9506680986244334e-05,0.0013084915107364203,0.00016233635374529598,9.533358269475656e-07,0.00028006252380174956,0.0008743434076587953,5.6358014410395896e-05,0.00044157602875105617,0.0002480662316908244,0.00024925507713691175,5.206879557517752e-06,0.0001897737735503391,9.118387295803387e-05,5.2224973257963825e-05,0.0004513666123173721,2.215921192094683e-05,3.1635628086057466e-06,2.8808457666062992e-05,1.2698228567753489e-05,6.674300161879643e-06,6.416996038360878e-05,0.00016644404195975682,4.233527305275153e-05,2.3044497289070875e-05,9.915864295084731e-05,1.6318096092593493e-05,1.8478261332166568e-06,6.146320374167402e-05,1.8227137855042486e-05,1.2770257254324235e-05,6.773798188008939e-05,9.828856647686735e-06,8.829325266468402e-07,9.533172696585268e-06,6.462788419980825e-07,9.8719586039131e-07,2.899870467976129e-06,1.4314257887892978e-05,4.081492540120024e-05,5.232307787927937e-06,3.499500796255717e-05,3.384538364592515e-05,1.1194570368022738e-05,1.564062007552991e-05,1.596643439683021e-08,1.2070962078780667e-06,4.988938986372204e-07,4.931227168825103e-07,2.5714815530264445e-06,1.7107616656630853e-08,8.538912510402952e-08,1.6636323549867882e-06,3.8807091007342365e-07,9.862650021119634e-07,2.9440323490170783e-07,1.0780890402628529e-08,2.284318858736256e-06,5.837334375868863e-07,3.008796056747087e-08,3.5844477501711935e-06,1.4391816050007833e-07,4.366420838231022e-07,1.0673706141162143e-08,1.709838128860497e-07,5.846539563592046e-08,3.355952351569158e-07,2.3591298159431062e-07,4.888085491927541e-09,9.309403870005895e-08,6.729685044781775e-07,7.897432752201894e-08,3.8909386823604564e-10,1.453583873267661e-07,8.914557048100846e-08,8.618405114013683e-07,1.5661916208387083e-11,9.519888588549463e-07,3.6246050338917257e-07,1.1237269337271982e-08,1.9525448369250853e-08,5.8686715487255015e-09,3.094498532973944e-07,2.0668111755384189e-07,1.2184771680523454e-07,2.789683817283617e-08,6.009634656578555e-08,1.1922509246531376e-07,4.6094252859063545e-08,1.1163458157881223e-08,7.473714069838877e-08,2.5624412813840536e-08,1.1429990287581404e-10,8.19875034530071e-09,5.256632906736058e-10,7.672585233819973e-09,1.0616376400207628e-07,2.7671300362186457e-08,1.056905496454874e-08,2.3274537852557842e-10,1.0714638953857047e-08,2.4463169268074125e-09,5.4203539434638515e-09,3.368393697300576e-08,1.8735324402996412e-10,1.5795142971342102e-10,1.8605339491273298e-10,1.3386427966111114e-08,2.0672730194348787e-10,1.3022039890842052e-08,1.4477248067024107e-08,9.320481719754525e-09,3.434999551465978e-08,1.3978191937269457e-09,4.385745899782023e-08,1.174730535069557e-09,4.481571558301312e-09,7.790897704751387e-09,5.643168154989553e-09,6.843380930821041e-07,1.5049114360898841e-05,4.2829201825078655e-06,1.7036696629446624e-05,1.0349193208636365e-05,1.1184062560509744e-06,4.859133392542958e-06,1.4594331738670974e-06,1.566375353689864e-05,1.292799625129959e-06,1.2836051296538642e-05,1.7090646135198284e-05,2.1300352832653857e-06,1.8771543716322725e-05,2.759055206524863e-10,2.2809011124280687e-08,6.673376251598029e-08,2.71546444441384e-07,6.6082133720613e-07,5.214913145756839e-07,1.0035117945506045e-06,4.307862067065571e-09,7.981255967237644e-08,3.5751905191894195e-07,9.571109638173425e-08,1.6334822583452535e-07,1.290301199219357e-12,9.465103991690427e-07,3.064563340871018e-07,9.490458208638586e-06,8.977469438953278e-07,9.873417874839419e-06,2.611917304218281e-06,1.6959865782872896e-06,9.478735494283796e-07,5.5732078507730876e-08,6.927499551778737e-08,4.93376034249593e-07,1.014308873448222e-05,6.710537503451519e-07,3.0064032028320753e-06,1.687596048682849e-06,5.274500589180775e-06,7.668416848627402e-06
