atom_numbers,value
N1,10.52264308307137
H2,1.941201578579812
H3,1.9200868821247765
C4,9.634577058075969
H5,2.0898118785507704
C6,9.62865630394213
H7,2.0643511244365085
H8,2.065352515286032
C9,9.7799265119976
H10,2.0713645660241493
H11,2.0837047344735242
S12,11.095961472861815
C13,9.838999324122378
H14,2.074755491517436
H15,2.073785714743446
H16,2.0466595134396743
C17,9.712247199964729
O18,10.949763368901975
N19,10.388459746903225
H20,1.877914929305156
C21,9.59341837545504
H22,2.030166430515116
C23,9.622452114149423
H24,2.0667635807940172
H25,2.049526348830712
C26,9.629917228774865
H27,2.071544232981928
H28,2.079908697106776
C29,9.645590007549668
H30,2.0696536346061087
H31,2.066183360268881
C32,9.574089802130418
H33,2.029178923952087
H34,2.0294615162067675
N35,10.366176752896088
H36,1.7968956642714375
H37,1.7963715605217412
H38,1.79255360780835
C39,9.764896301622509
O40,10.919721198044476
O41,10.934591310361949
H42,1.7413156767661722
