atom_numbers,value
N1,10.563784780059573
H2,1.9316576673837003
H3,1.924015313728167
C4,9.625906701182446
H5,2.0887418635826736
C6,9.629964057401327
H7,2.058503578848794
H8,2.079466381016642
C9,9.770711193341832
H10,2.0814598952063674
H11,2.063461363729412
S12,11.140791323538354
C13,9.840475665564254
H14,2.0538799370987784
H15,2.0752668562590006
H16,2.0763348188965436
C17,9.719439180835828
O18,10.957349113525469
N19,10.384263437589498
H20,1.8776201227241527
C21,9.597785856972587
H22,2.0390927995669195
C23,9.617916807275442
H24,2.0799596774723987
H25,2.0551846717708604
C26,9.63939282526717
H27,2.0793181579838724
H28,2.052842487696477
C29,9.768692143338141
O30,10.950298573724798
N31,10.471066167701197
H32,1.8949599622102067
H33,1.8949640176246252
C34,9.777818620629482
O35,10.92609753586176
O36,10.913543619526703
H37,1.7485798113675322
