 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,N10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,N15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,H32,H32,H33,H33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,H37,H37
1N1S,N1,0.0,0.023501373236984424,0.0007044392787332043,0.0012158275351816794,0.00013812559536319213,5.218444097576658e-05,0.001114142468038981,0.0029720348878283787,8.50103076537323e-05,8.441867184433294e-06,0.00012632999785872068,2.3300406099505122e-05,2.712949892000327e-05,3.5681579368951333e-07,0.00789778366992322,0.001361035959002388,0.007793890995973607,0.00133816278142862,0.001161827542288607,0.0020765561961306744,0.00019204205677825215,0.005744632058884536,0.0034461090801982674,0.0006178480573453271,6.003629116646536e-05,0.0005725065473167756,0.00020535748647865226,0.00025755602272076183,0.00010835725158342413,4.868662854193295e-05,0.0002254617347267618,0.00043548600552506533,0.0001507115153227545,2.424554349478303e-05,5.3152689452079516e-05,0.00024580653687444887,7.162314325137586e-05,0.00014613115278883093,7.540069083988854e-05,7.95104351247744e-07,1.3573664818578024e-05,0.00018677497687202838,0.00019777087638850332,3.1930227066961914e-05,2.0153464634437013e-05,1.62337887662789e-05,5.924862231110328e-07,9.20891743056429e-05,0.00010736431709723604,7.84403611567841e-05,5.1424029508417846e-05,1.2864543574853116e-06,1.8191424230401543e-05,5.8530940509227136e-05,8.750695723591662e-10,6.47130806872287e-05,8.557947640497332e-05,1.9606423840690113e-05,5.8236961233415485e-06,1.1898019003364624e-06,6.521323093977571e-06,1.141392813597264e-09,4.1217029579376785e-06,1.5908605386916186e-06,9.834831632693497e-07,1.6898942395981997e-06,1.835441830189133e-07,3.707472924219246e-07,5.314162672132028e-07,2.8749434655139794e-07,1.4463411002196835e-07,9.483396228304741e-07,1.610572957666534e-06,7.1252135303012665e-09,1.7519555726153158e-06,5.967804768414187e-07,1.233780607373669e-06,5.239913734578217e-07,4.387284983919937e-07,2.0413722409684532e-07,1.864100256626644e-06,7.481872416281732e-06,4.22176534486951e-06,5.088481342729878e-06,1.644986991511388e-06,1.6370214206418154e-07,3.0587184185471017e-07,4.046873662844064e-06,2.506981440664191e-06,1.8842815136810298e-06,1.9193199640721303e-08,6.408332403617933e-08,1.7236544441745494e-08,2.672536240061474e-06,4.780325641995375e-07,1.890530443304783e-08,1.1025582169477133e-07,3.744835908037203e-07,2.243238861332486e-08,8.819908137169818e-09,1.954495010281221e-09,6.438756077198349e-07,1.2956060191360308e-07,6.707284496698662e-07,3.365383882680817e-08,8.921529726091393e-08,5.9092288312578845e-08,6.875092431468666e-08,2.0825489555065246e-08,1.4573980552934351e-07,1.1754122097862307e-07,4.985144652636109e-08,7.875228232034903e-07,2.102216939192658e-06,2.9048777294704564e-07,8.838616671891231e-07,1.2331427694523e-06,5.532357298942969e-07,4.4681340760632793e-07,1.9395625994178545e-08,1.7835938725951905e-08,4.894692955115243e-07,1.6312185491251796e-08,9.963710131954961e-08,1.0123327176536634e-09,1.0279786773481625e-06,1.0632564972912206e-06,4.6650076324095124e-07,7.19421258454922e-07,5.047958118620244e-06,7.38181952897321e-07,1.5598554351958782e-05,1.4112939177302053e-06,3.73010953252928e-05,3.1492493269613675e-05,0.00017848596126068816,9.797286720791831e-07,8.543995353438305e-07,3.5336790964179965e-06,1.4990375912793397e-07,2.6871889026780504e-05,5.103483608492887e-07,2.9408815425818746e-06,6.251156342340636e-06,1.4498838972754058e-05,0.00010768731068511173,7.5292329486664755e-06,2.865524972861522e-07,6.351961220119051e-06,1.2538749561086249e-05,3.826599777045914e-06,1.1988757535330574e-07,2.969474768715896e-07,3.0188943372921884e-08,6.954299724970525e-08,8.131016666357294e-07,7.320262834786817e-08,3.209880761856354e-06,3.89712018433741e-06,3.273162950456765e-06,1.4603962115167235e-06,1.31966514382853e-06,3.791254516771758e-06,1.2156727158263436e-06,3.4317302333164434e-09,4.387533342337102e-07,3.635691464554114e-08,1.0597136756995695e-07,3.7947435305163424e-07,1.5975223080499923e-07,1.1588649939664464e-06,5.813595516102055e-08,2.6179833301220867e-10,3.534633647994667e-07,8.354325231607618e-07,3.51660782715868e-07,4.61919362759744e-08,5.263748565909054e-07,3.405185924343357e-07,2.513750671395698e-06,3.3940732446779975e-09,6.129169366486664e-09,1.2055148268519389e-09,1.768834381743467e-08,2.1259047383592744e-08,6.117490838897233e-08,3.320018771013622e-08,1.1943381426071653e-06,1.5134503150715517e-08,4.1890380053644094e-10,8.7200631826434e-08,5.164134453394809e-09,4.510594719953076e-08,1.5811901565854214e-08,1.4336834652795005e-07,1.842971664167692e-08,8.333361600776357e-08,2.787928221614777e-11,1.6491679688535044e-09,6.612759562152348e-09,6.731003948656777e-10,1.6396441981925136e-09,2.2443356062495923e-09,5.552888926452226e-09,5.878244557777634e-09,5.1621048546834913e-08,3.9605263513209366e-11,4.107588491564229e-09,4.5809411819419665e-09,3.826265748685387e-09,4.18089118880971e-10,6.740513702752082e-09,1.204474497917829e-08,1.250289649590286e-09,3.3236402519065678e-09,4.8770756599925136e-09,1.603980559483631e-10,1.3120327047033697e-10,1.1583713155349784e-10,8.967120102010284e-10,1.2150280781497713e-11,3.3644119268316786e-08,8.87633966328849e-09,9.162401948259458e-10,1.2257584391939247e-09,2.5602822084636045e-09,7.378581967643072e-09,7.038813976123492e-14,8.18324297213735e-10,1.0537878347705032e-09,2.515290198346065e-10,1.2133927196344985e-10,3.1479818751734e-11,1.0698941732556477e-11,2.945514943064609e-10,6.506251093441051e-11,6.179540212869483e-11,1.2699286067174853e-12,1.077296585272336e-11,1.1113132636353384e-10,4.3269143823465583e-10,2.4646951146678475e-14,2.248992103659475e-10,3.9622438663400317e-10,1.6945711500682137e-09,4.888467408648012e-11,1.300981544716251e-11,1.0920238324718667e-10,1.17874390803685e-10,3.202266229962447e-11,1.1518869191817771e-11,1.6721624085391795e-12,4.7331472075029524e-11,2.881939131782474e-10,3.218689759165727e-10,1.4152967686698048e-10,1.0571254982494338e-10,1.1210565808994488e-10,4.806648412625236e-10,2.334497040124006e-10,1.758371226401323e-12,2.4408017273991334e-10,8.933381812070706e-11,1.881120259561442e-12,1.888503242675199e-12,1.059637100286892e-11,6.445666222987256e-11,2.774001028882367e-10,2.836240131642853e-10,6.149730724658298e-10,4.629086558516349e-10,7.470603913262153e-09,2.4377779794804155e-09,9.600575889834317e-09,1.3694898548521905e-09,4.9845051197650037e-08,1.5734930802757674e-08,2.2475003857991283e-08,6.9919089407122215e-09,1.2688454176235098e-09,1.3992066227874744e-08,4.090029592784816e-09,1.9558568653543773e-09,4.547903165175171e-10,2.115900746280097e-09,1.164073726300785e-09,2.157566791893828e-09,8.91057123642014e-08,2.92935520285198e-09,2.2789548026480588e-11,2.0827783941967937e-12,7.242671751228613e-08,1.151006179256342e-09,2.636927759480656e-10,9.378953794159095e-10,8.73132399714649e-11,5.0565479581266e-10,1.0496017943673053e-09,3.001268678026747e-10,3.088673761197924e-10,3.357214284349652e-09,1.8999868345304094e-09,6.749203418365823e-10,3.904600864856889e-09,1.6886840814578363e-09,1.0106677716947843e-09,2.0035950676344783e-10,2.2774369889955182e-10,2.1515331183330488e-11,1.3232895335058004e-10,1.3899452422361236e-10,3.224015499014854e-11,2.964173351216459e-10,3.966160733170909e-12
2N1S,N1,0.0,0.0,0.015580648093954874,0.020740430265649756,0.005163267975592412,0.26350001324009087,0.02415132887525795,0.04254160964946152,0.005210218417444956,4.212724069718732e-05,0.003958896409121504,0.0010639040183055837,0.0004745738713414216,0.0003351295364588669,0.10360421414706034,0.15657668789758272,0.10383852445309172,0.15758396971963373,0.003380341862517122,0.005381742165297965,0.002177298043258169,0.05527382199606068,0.0374133719156684,0.04075133724696123,0.009969007039826838,0.15349775993951376,0.08245754992686871,0.014771060178352835,0.00645986012167854,0.0021597079496227245,0.011989961405145522,0.024068904896289878,0.00482168438811259,0.00014871832680585229,0.0002868283325616616,0.0039581781103308344,0.0011214597635129664,0.005611405652527601,0.003027441426471267,0.00013475173994548229,0.0006344104361275527,0.0005810786220274977,0.0012778871700724892,0.0007612697186318851,5.7961629257530234e-05,0.00011159956492590162,1.282900813426302e-05,0.001944198794443297,0.002281958256722838,0.00027844977449964503,0.000992309728711227,0.00016052996902349292,9.52472982227448e-05,0.0013204999951108576,5.741667543635032e-06,0.001900479339369543,0.002574452641835645,0.0007435970451714624,7.413974749681529e-07,1.689221054945733e-05,0.00046104361381349435,3.2822585336322874e-06,0.00012440745191732994,2.8055727067544112e-05,5.1266911941239e-05,7.820028519622824e-06,2.5493853665903288e-06,9.126492259703411e-06,6.405143207288688e-05,1.1182917514673818e-05,2.4247553191969473e-06,7.453501484055991e-05,3.330698898906803e-07,2.9793449342285783e-05,0.00015861531553085229,6.163558034089078e-05,5.466341437943001e-05,1.3205497749746442e-05,2.712286557082777e-05,3.4353759283289875e-05,1.0152286359366158e-05,0.00014620477536730903,0.00012430932111717752,0.00015478443699068478,6.0837024399518214e-05,4.176480833173457e-06,6.250351351599903e-06,5.223277321242392e-05,2.7376954202296133e-05,0.00010615280853754072,1.0555969714332036e-05,2.957355247357185e-07,3.4040311289729175e-06,0.00011742232381517503,4.992304942330605e-06,9.91957315399361e-07,1.3885589122963893e-08,1.7522191176677637e-05,2.003143875661806e-06,2.0042637327577495e-08,8.801179607331733e-08,2.40515559974952e-05,3.0839802445115083e-06,1.754650232221877e-05,2.5117353956716215e-06,1.1012782686670164e-05,6.046422878602797e-06,4.441785421471778e-06,1.610037481558635e-06,1.4742715902960057e-05,3.854763274357964e-06,1.0001778205648293e-06,2.7080725131245487e-06,7.105558387587863e-05,1.992634300673757e-06,3.949723960516849e-05,3.85117039209959e-05,1.8948507506166834e-05,5.778103838505189e-06,8.067998851224445e-07,1.2890159073464247e-06,2.7438659466527682e-05,1.7179343698714433e-06,7.489229391310914e-06,1.5161848732070382e-07,5.839229563919801e-05,4.169761632910607e-05,2.2664623044565957e-05,3.607603416644345e-05,6.395086244115333e-06,4.456269771413446e-06,0.000941227812907286,0.00021276565383709922,0.00013873648057538546,0.0004978977601313161,0.000379521854875442,0.000623024381662951,5.580717628905774e-06,1.3434609691609367e-05,1.7345663923418186e-05,3.878979088023371e-05,4.615094561111199e-05,1.878987266157317e-05,4.428860258087752e-05,0.00047029579774005015,0.0036149547906005886,5.559839058921767e-05,0.00011236298973882342,0.0005471267246832667,0.003970713119945124,4.928884106636389e-06,8.48326801961008e-06,5.039898429703982e-06,2.730833625896878e-08,4.2146636712203644e-05,0.00011404068997755701,2.567828232935554e-06,5.459665613827269e-06,9.726362748629924e-05,0.0001553382253316471,6.744050351192854e-05,3.3224337567805406e-05,0.00018864394529893858,9.569529612285521e-05,3.86152851743482e-05,1.2288495596868287e-05,7.39863376624239e-05,1.8021570330262193e-05,2.952386586096978e-06,1.7097170456725763e-05,4.474605157689382e-05,9.449375524672732e-05,3.0822402330432652e-06,1.0159048694280415e-05,6.032272814371353e-05,4.325171131025485e-05,2.292477735643672e-06,1.3841955293081298e-06,2.5311106517378335e-06,9.756587012077489e-06,1.2141498917372928e-08,1.1101589683093493e-06,4.938081305194686e-06,1.7304830222109047e-06,7.359166894538305e-06,1.2160605949551595e-05,1.5489991991302077e-06,2.242537018792845e-05,1.198649033362642e-07,1.1704208668916749e-07,8.845662875511806e-06,2.6292890842327665e-07,2.8064135526584266e-06,9.196895556229379e-08,5.343387488032647e-06,7.414688760754018e-07,1.781033992731551e-06,3.4424786132802865e-08,2.1246434767085987e-07,7.676068114470525e-07,2.4321456026932253e-07,3.7783128004065247e-07,1.7312512334832775e-06,4.762290437554384e-07,3.409515292318588e-08,3.7028713308906447e-06,4.174127044009879e-09,1.304258585577145e-07,2.5231370237577266e-07,1.9164869735632806e-07,1.1073304051478772e-08,9.522260580041575e-08,3.587673287341886e-07,4.462520220016586e-08,1.1438339697633637e-07,8.949889505061037e-07,5.63649815710221e-09,1.2460537490710522e-08,1.7586052836193744e-08,2.9894038355848807e-09,6.94854351834806e-09,5.677754981725514e-07,3.885733241837386e-07,6.106881356160443e-08,8.199691370336382e-09,1.7563189436131665e-07,5.392134583281916e-07,1.1563088264665566e-09,4.72936085849085e-08,6.952868192300343e-08,1.1860751492065447e-08,2.3452351172181807e-12,5.876886977063123e-09,3.0898523739608663e-09,2.652195663088719e-08,1.055017517792578e-08,4.985510893007472e-09,2.1414294781862964e-09,1.7897994197824119e-10,4.955413857032909e-11,1.2719263420279958e-08,1.0676557415933985e-09,2.0045741511154347e-08,1.700778096136446e-08,2.3583684782835235e-08,2.7723112694388874e-10,2.3024662176851507e-09,7.2748156387802965e-09,1.3484799721297236e-08,1.6289773308031386e-08,2.9441500348781346e-09,1.6844625694290016e-09,8.508918014626943e-10,2.9078067065313462e-08,3.455755193115806e-08,1.2334708809902395e-08,7.934807477738559e-09,3.615765464815013e-10,7.178391658868577e-09,1.8193824224965738e-09,4.640825501667223e-10,3.826899863668132e-08,1.5116882190469028e-08,9.23614518200111e-11,6.918086103979704e-10,2.7455064888215475e-09,4.7633337274533005e-09,1.2659029380301945e-09,2.409692889671078e-08,3.465859910178892e-08,1.5636509731464798e-07,1.5778721631498627e-06,1.2637352986288874e-07,4.334816499529381e-06,1.3374157434853373e-06,2.2643796042665087e-06,5.902103277222182e-07,8.749540483243834e-07,1.1426993218321968e-07,2.0758013197230696e-07,1.7054945198324845e-06,4.213255426765983e-07,2.3981382035742627e-07,9.502968889574248e-07,2.8863895717989863e-08,4.00775557629629e-07,8.011929293338937e-07,4.643239257529075e-06,8.513197080617374e-08,2.289854084125409e-08,2.960517817562902e-07,2.3977325063206933e-06,2.656756814545247e-07,7.882316732654715e-08,9.060475814059998e-08,5.327822405476468e-09,5.148835913182381e-08,4.6997959546324353e-07,7.933877776977738e-09,1.304229559906389e-07,4.0357616137853825e-07,1.0096215148358567e-06,1.2254879777628958e-07,3.8952530090341497e-10,4.6007908149903187e-07,1.3287601818845474e-07,1.0401324246345212e-10,8.302973864005025e-10,1.233558144519975e-09,7.027400883430346e-10,1.5213159065829984e-07,6.330458823811114e-09,6.105314209747803e-08,1.79062664695806e-07
3N1P+1,N1,0.0,0.0,0.0,0.019214839673801443,0.008056818924015996,0.015525141410007492,0.23628462133011308,0.02444428849559399,0.007990613416250625,0.0264011297256177,0.0017780746507400913,0.02045928681419862,0.004496859258232844,0.0060468589110278526,0.2920965459464946,0.17543303251701614,0.08681585768217115,0.05498344343547057,0.0002955330455922667,0.0015626202333809402,0.00010180647776580898,0.007575101240181237,0.00641968270067661,1.256889541956241e-05,0.026615955095785182,0.000500943933452902,0.0043474486416603675,5.630642582921119e-05,0.02878534173218439,0.016426861110240276,0.0018898107729212743,0.005695805319782643,0.002697420038648257,0.0003381719450801235,0.0001799337455385963,0.009015575564602862,0.0026637319737052856,0.0023024238056410518,0.0015539259246453163,0.0014433519326688682,0.0001481214628036298,0.0019631809613231965,0.001645076359505282,3.4368241013105205e-06,1.02312344134603e-05,4.1158305362332115e-05,3.617018177748399e-05,0.0011779741922250953,0.0011464091764978868,0.0016370739193334316,0.000496847258195654,0.0001274767159200607,9.213395116391965e-06,0.000335739325373563,4.777964879654206e-05,0.00036014987516352903,0.0003895468328063423,5.68131305502817e-05,5.319576560491868e-05,5.073582765602325e-05,2.0802806748321245e-06,2.2401383735104474e-05,0.00016604498781780386,7.829003132120427e-05,2.095448688121948e-05,0.0001303067852325146,1.6955361943349345e-06,2.0118276295555404e-05,3.7103739112254175e-05,1.3585909582669586e-05,8.197385108932309e-06,1.7089890556043486e-06,2.1835736250697124e-05,9.547125184194982e-06,1.804469200772374e-05,3.539488672799074e-05,4.25897009836973e-06,4.4979584745696854e-07,2.079663617760019e-06,2.9787435833483755e-05,2.2530432268741407e-06,9.750407891750967e-05,3.394964078617946e-05,1.5994510309536025e-05,1.2182834605578563e-05,2.0236024411701692e-08,1.9374867488153313e-08,5.5511216479509073e-05,1.8036350313721528e-05,4.54715974902431e-05,1.714996433754834e-08,2.1092501907293837e-06,4.7147019865967366e-07,7.973014447681948e-05,1.1672607182600103e-05,3.1855724960117016e-06,6.656650819447663e-07,2.2717463248778103e-05,5.6456308961116974e-08,8.211515226452804e-06,9.991464305247888e-06,2.5194333881373154e-06,2.9230277531766546e-07,3.7345682457612384e-07,9.281786761405897e-08,4.825180219825143e-07,1.18910953217366e-06,6.383103801077539e-08,1.5678704712307479e-07,4.4327792996234905e-06,2.3014122962905503e-07,1.9425401776018703e-07,2.3146722427647148e-07,1.0361932943236951e-05,8.484164740085731e-06,1.3571472257112305e-07,1.9531505499159607e-05,6.720414451599765e-07,5.268924180068524e-06,4.665384454760613e-06,9.650361798563267e-07,1.506467399425837e-05,5.989585081245252e-07,3.0438993547932114e-09,9.422925246749259e-07,2.6584556663822312e-05,4.61640939075636e-06,4.778667863636343e-06,0.00012379436259890575,0.003356565595310723,0.0001711596237181645,0.004661975918820449,0.0012141801615364045,0.000194230686395791,7.674053099648859e-07,0.001452679277677671,0.0025887094272083466,5.609875437961875e-06,0.0003242801312681731,0.0002999836324693028,0.0014894417487636424,0.00043639571505948993,1.273562354020541e-06,5.450421987651666e-05,0.0020205290711405866,0.00033910701391715037,1.060389825813246e-05,8.584560278457332e-05,0.0009288837363512492,3.5213291482261155e-05,7.811568801541213e-05,1.2715268521423795e-05,3.3746524028543945e-06,8.761780134314279e-06,8.665707040189652e-05,0.00027056565073069194,1.6234641065926425e-05,0.0007381639840353671,0.0005576713772144082,0.00015986098994735798,6.814395381438132e-05,3.9482378064725765e-05,2.3931659107745418e-05,0.0006441365560752033,2.918650334127193e-05,4.341257634643547e-05,0.0005172953159007232,4.044742209607932e-05,0.0006714707404860132,1.063652219590594e-05,0.000142102146382328,3.349604299573983e-05,3.892139373462555e-06,0.00014295881492065732,9.631153065425835e-05,0.0002329330933776852,8.61775755010008e-05,2.123347395199815e-05,1.4401546888365147e-07,2.0444392910601294e-05,1.6129464848191333e-05,2.476563515374508e-06,5.5453584878684126e-05,6.477716013364443e-06,5.081009316376672e-05,5.2092326894292995e-06,2.2205512000272876e-05,1.1624624804973394e-06,3.5224330163785567e-07,8.960871091812095e-06,3.021664344737829e-05,5.707644992192229e-07,4.455135192760196e-06,1.5541669804441938e-06,2.3626726122216724e-06,8.599494925043416e-07,1.5552614427427613e-06,6.037348598830761e-07,2.2468955637844346e-05,2.2331281566145833e-06,9.058159289310197e-07,6.510518275382182e-06,1.692775159378712e-05,8.134054286568215e-06,3.1825661834794516e-06,2.524108984047757e-07,3.982229213050914e-09,2.2694127022049315e-07,4.020647588198756e-07,2.1203715760975683e-07,3.8926503354019815e-08,5.726138585515628e-08,9.209948093058529e-08,1.2765809165316e-07,3.1046770665454915e-07,2.798309695073442e-07,1.426941309556895e-07,2.1550672713033237e-07,4.9966903059583956e-08,4.2588518112118834e-07,5.107594347464328e-09,1.244179648196564e-07,1.800529680906493e-08,5.200493413681784e-08,1.1542489186666671e-09,8.757029767991753e-08,1.3507631546616494e-07,5.195905927735112e-10,1.0342554812581284e-08,1.4169584616752218e-08,9.59811119471965e-09,5.038756203390449e-07,2.417556959066758e-07,1.3061443238093773e-07,1.1784937470338264e-09,1.0613931289427114e-08,8.859579736508749e-14,6.8820857901386034e-09,4.344795190291961e-09,1.856448945680711e-07,8.688880392959675e-07,8.66606000293757e-08,3.920540159185748e-08,3.389256431063359e-09,1.3638933094028971e-08,1.0067740419117399e-08,9.182250515493706e-10,8.068349877099479e-08,4.63741829381803e-08,3.531842063253521e-08,6.968581267585705e-11,2.841320512203538e-09,9.575407133866065e-11,1.906894642189627e-09,1.182831121937511e-08,5.469859676310307e-09,7.099580479064116e-09,2.0622743068798854e-08,1.3348367744470124e-08,4.8133559360508116e-09,2.3047465713688098e-08,1.7340212821181922e-08,7.711354221839883e-09,7.120813272365467e-09,2.3645581048725717e-09,1.7868884372163052e-08,2.6288638821370114e-08,3.908583368072982e-08,1.4000682391213104e-08,1.1303791680461472e-08,3.85948850656348e-07,9.353863775096727e-06,1.2028480579129308e-05,2.7196806113849448e-06,6.7640288641257484e-06,4.823898569483731e-08,7.623423929903339e-06,1.5480993777128305e-05,2.7209064845656883e-06,8.293641944323582e-06,5.610075039186313e-06,4.678372754751692e-06,2.3607346155252174e-05,7.552202283545029e-07,4.863665026277886e-12,3.7307924305451934e-08,2.6378488504619213e-06,2.975717290354396e-07,1.1211346802042499e-06,5.5951403510334785e-08,2.307222343400639e-06,8.858936517697202e-08,1.5880611536900346e-07,6.219737640478229e-07,1.5195382729871199e-09,2.744112932440146e-07,2.419567568523462e-08,1.7023835452434355e-08,2.1062149979655942e-07,6.634524966742106e-06,2.9764406157539725e-06,6.633066301997559e-06,5.967046758925676e-07,1.433539499551273e-06,1.0323589472172046e-06,6.103495486797783e-09,6.675559935942488e-07,2.6579126171100143e-06,7.372530497207208e-07,4.0140617496575715e-09,5.879088289528767e-06,4.341079002934123e-07,3.0084450122203066e-06,4.586837940578903e-06
