atom_numbers,value
N1,10.539477925031434
H2,1.906742530859878
H3,1.9390910147602183
C4,9.619768177265618
H5,2.0730416441443786
C6,9.591927340644306
H7,2.1208610899160747
O8,10.939012462225005
H9,1.8174234057535945
C10,9.718250524467955
H11,2.0978282466304354
H12,2.073187025731771
H13,2.1003784537356758
C14,9.751395205433221
O15,10.97157301750295
N16,10.40434684431289
H17,1.8699138907923962
C18,9.604238269387203
H19,2.075741405633593
C20,9.635119953961764
H21,2.078435643678393
H22,2.096366208319586
C23,9.683850235560842
H24,2.085658836206517
H25,2.0923761519871378
C26,9.908825564566058
O27,10.981835106778595
O28,10.965367170145964
C29,9.754975905997256
O30,10.894233692377249
O31,10.90683671083293
H32,1.787383692354742
