atom_numbers,value
N1,10.553751974492188
H2,1.9291649258699173
H3,1.9253463825325745
C4,9.630524995632076
H5,2.091583933219035
C6,9.613165577522308
H7,2.076279593901025
H8,2.069057927773499
C9,9.641670827051652
H10,2.065231283616199
H11,2.068811869505379
C12,9.734399809108439
O13,10.931652975674744
N14,10.445253187534334
H15,1.8955997785333185
H16,1.889656517174677
C17,9.733080046806364
O18,10.952649256331096
N19,10.398123206406503
H20,1.8844153800198296
C21,9.593833079522424
H22,2.0320265610551766
C23,9.61705191478991
H24,2.079512163350088
H25,2.0672688943234685
C26,9.44503781203677
C27,9.472957199996225
H28,2.078852419911357
C29,9.48166949696208
H30,2.082725611184891
C31,9.540510450343177
H32,2.0847730378367637
C33,9.510443755742106
H34,2.0686527815794404
C35,9.491885257889184
O36,10.910898663599854
H37,1.7687117775340644
C38,9.681998913137582
O39,10.905142157133888
O40,10.884962606997815
H41,1.7555009844546945
