atom_numbers,value
N1,10.523794894005292
H2,1.9251778571966263
H3,1.9169718366233364
C4,9.620667646812423
H5,2.082983955996624
C6,9.608341931479634
H7,2.1111839787024507
O8,10.914102291650067
H9,1.8081285744104751
C10,9.723787961549949
H11,2.0941973661628874
H12,2.0750343128856676
H13,2.068976496456703
C14,9.746580132310466
O15,10.954042579923971
N16,10.399949907810942
H17,1.8816034994204154
C18,9.603125295637545
H19,2.030264821698111
C20,9.620326443386322
H21,2.059938765308391
H22,2.0587011807709104
C23,9.564076895244611
N24,10.454810942131493
C25,9.627945050384861
H26,2.0641904063171106
C27,9.671456709830641
H28,2.0643979974685043
N29,10.376081933363608
H30,1.8685694249615032
C31,9.747422043765873
O32,10.918925026861315
O33,10.941279236618811
H34,1.7628712394883816
