 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.02353035208155707,0.001202226097479997,0.0008014727303586877,6.075653516046664e-05,5.769424713863991e-05,0.002932319322065169,0.0009803057167308005,0.000108766922451764,5.173223654802994e-05,6.628324160252996e-05,2.9431860093562245e-05,5.087348713125883e-05,8.731990304711168e-07,0.00797481900067698,0.0013726002244452973,0.007912621307013312,0.0013344252075754293,0.0011678596684790987,0.0020573220609649834,0.007265974088568328,0.0011748887790172802,0.0008384887409027542,0.0006099728625752476,0.0006947283966145523,3.001491269949419e-05,9.01522963490109e-05,0.0007372161810473288,7.53270117483662e-05,0.0001998009379425847,7.083583525302473e-07,1.9595627523127934e-05,0.00018329636362812707,1.7522057634167254e-05,4.4496267512350585e-05,0.00021741973637734446,0.00015296457076985348,9.126892694810707e-05,2.1037701519954766e-05,1.0909419729809855e-06,0.00025345263244558325,0.00013351176833076295,5.707552028777485e-07,4.0048115974133935e-05,9.435927143161549e-05,1.319931288532028e-06,1.7702909694966573e-05,5.375953571196135e-09,9.029635571744521e-05,5.036790101631272e-05,6.03535289893653e-05,4.556604954464305e-07,1.5054748287807174e-05,6.778281051533774e-05,0.00011686451232595374,2.835504910358999e-05,5.0347370326164764e-06,1.9248915603009564e-05,7.76658369439076e-06,5.908388841957546e-06,5.989403280004524e-06,6.124109132865652e-07,1.3475074728264147e-06,1.3144688186805809e-06,4.5403336829119567e-07,1.2305193287376337e-06,2.2860004245117693e-07,1.2462971232807263e-07,2.3387642813510467e-06,5.981465700521937e-08,1.7876563475349716e-07,1.2311914185103578e-06,1.5491979507564757e-07,3.0308350328356326e-06,2.0945364811730816e-06,2.6747937331705884e-06,3.1082118123748614e-07,7.464477171703621e-06,5.186272641788392e-06,5.130774007877648e-07,7.436228757207175e-07,1.3616549221495688e-08,6.407116197593155e-07,5.555582715532914e-07,3.738930528796036e-06,2.796622631806578e-07,5.30992062014457e-07,5.330610766685062e-08,5.155175590437766e-07,1.4143465514315778e-06,2.6238736210437708e-06,1.4689186453864522e-06,5.394995139518244e-08,2.796211628908196e-07,6.21909089337791e-07,9.840207670919199e-08,6.066145339378437e-07,1.6565173954763424e-09,3.2989673404149045e-07,1.3677344155860194e-07,1.83194642122686e-07,5.968223318331134e-08,2.054657373129487e-07,1.142162142642178e-09,1.443628689479226e-06,3.9507524352000445e-07,2.4325501057909094e-07,3.408618387545914e-08,9.088680000268745e-07,2.717549179021006e-06,1.8448917287416933e-05,1.1746074117802152e-06,2.4952491051166703e-07,4.279064453016623e-05,0.00018179350330493893,1.8890022080331192e-05,1.0639747039964398e-05,3.240222397146719e-05,9.185389483190587e-07,6.597740871416846e-07,1.2665848208581743e-06,1.2041931822803775e-06,1.8163924873637605e-06,2.3500902077699948e-06,7.54116150638584e-05,9.873752372824285e-06,1.2682923600237928e-09,3.4883546762287665e-07,2.4409348463594327e-05,1.187328211305072e-07,5.708628722622677e-06,9.41215785865701e-10,9.766450898840429e-07,1.3882573237505857e-06,3.6550232285215145e-09,5.125290564178542e-08,5.6431689238189975e-08,3.6382837083070996e-06,2.8396657469897946e-07,1.0261359125962599e-05,3.2668063765228794e-07,9.657209858460192e-07,7.986783935098885e-06,2.4705937331503947e-06,2.9243861521255354e-06,1.379708933796353e-06,8.600766066013676e-08,8.171661042277734e-09,5.091769943454949e-07,2.682438719203706e-07,1.2253005774454095e-06,1.948421260999922e-06,1.9417226215789896e-08,3.291774708369388e-07,1.204808304233751e-07,2.557755129917183e-07,5.345695655023519e-07,4.1327944000357775e-07,1.5836559910109571e-06,3.6672081993316397e-07,1.4093052924657457e-07,1.1323213219838202e-07,9.159260044855344e-09,5.061110280868419e-10,2.082302150152593e-08,5.9759894255329016e-09,4.73618493312955e-08,1.326049510308458e-06,1.7221583381576977e-08,1.6607363262366448e-08,1.568390706196965e-08,6.570775901160175e-08,1.1999135796081362e-07,3.6019498939054984e-08,7.759380249439118e-09,9.779044773949863e-08,2.9408710133793647e-08,1.1504803776318795e-09,3.6844249873269064e-11,1.7439352739678782e-10,2.48859902129972e-09,1.0355074187007318e-08,1.9382828675418295e-10,4.21945456352546e-09,1.6687101700441076e-08,2.9898306053155466e-12,2.572227431052454e-10,1.3357603911856586e-10,3.1637559239072743e-10,1.0520358584287237e-08,1.0894954272089308e-08,1.026976503837318e-09,7.746271402098159e-10,7.010919622629785e-10,1.711385810843069e-09,4.1666919914362666e-10,2.0960438940065274e-10,6.890132908665692e-10,5.291344584712476e-10,4.931612895830995e-10,5.823767856849571e-11,5.704980932108583e-10,6.591835965963355e-10,5.04346564511593e-10,6.944882446902056e-10,7.824874082018596e-10,1.0117267024156718e-09,1.4599477182741794e-09,2.9525271116881413e-10,5.2981896647708027e-11,1.6836082528115526e-10,7.40777300611839e-11,4.835497557920121e-10,7.267036972180563e-11,4.331360409226548e-10,1.4216694488311532e-10,3.2414302353345192e-09,6.224534221388467e-10,1.1024923196600867e-09,8.326561662386212e-11,2.340465821148996e-09,9.073093387712561e-10,6.014080344840522e-10,3.258182473819815e-10,3.748836796546584e-10,1.426636586643326e-14,1.5157707033974788e-10,8.707246035299931e-11,3.3506974972397074e-11,2.716158409299396e-10,3.288624927932915e-10,6.783462680459706e-14,1.919416481310776e-08,2.1419122031574034e-08,3.6058443786401995e-08,7.447359506862483e-08,3.05968848035576e-08,3.728633291011363e-09,3.6749501663990713e-08,6.164752042181476e-10,1.649390990454691e-08,5.7342368631196905e-09,2.2474509475678417e-09,1.185239739687205e-08,9.468925643574266e-12,6.717850442594653e-09,4.34401584148425e-10,5.553904003363641e-10,1.6652790257865036e-09,8.015492514168443e-08,1.2871961940774668e-08,1.152143269678163e-09,5.907436761987128e-10,1.8741057594695576e-08,2.9132583012625446e-09,2.0186832760948903e-10,1.928633863723661e-09,1.2390088954816747e-11,4.664869879267286e-11,1.3756777245133023e-09,1.480324640645847e-09,4.169470102510786e-09,1.1140597777625771e-08,6.0542049151735e-09,1.656160986129862e-09,3.2011757689076603e-09,1.0164469266271681e-10,4.943458242756549e-08,2.2041246605652987e-09,3.068427928409889e-09,1.351788680992172e-10,3.13805034735104e-09,4.5855609170919465e-09,3.6512029233382037e-09,1.7785444228479719e-09,1.3638149387595888e-08
2N1S,N1,0.0,0.0,0.020273914256432324,0.020128925195888048,0.0010546355194831492,0.26375444679921145,0.041776824082908615,0.0263867073458095,0.0019558611016488037,0.000616476980709102,0.0033034370621329856,0.0005841163695252671,0.0021455094949880404,6.542580096868811e-05,0.10518384242849921,0.1575426373748927,0.10626959177650974,0.15842605112912223,0.0033727350335617245,0.005256340381168734,0.07216378874578933,0.012766281679671643,0.009549747561464095,0.040429955363162406,0.18382702101648096,0.022364766500129196,0.025966539752982243,0.03771810641868445,0.00434303733575403,0.012691376475110872,4.293713960157319e-06,0.0010055477162325133,0.005665986388298627,8.511819417345023e-05,0.0002538484124712248,0.0034551616990046163,0.0064896466148756105,0.002670947575970306,0.00010459806810558803,0.00011498236510565363,0.0008087119165560708,0.0014223633428187554,0.00020106326891955462,0.0010210696864763058,0.0013229453013006154,6.695551777480269e-05,0.00023529117758092077,9.07543930805943e-06,0.001897737695490953,9.966485197177022e-05,0.001270669158183857,0.00031475408039449704,8.336489922866619e-05,0.0013431890017603365,0.0035108699959560674,0.001047357428133111,8.082520922636505e-05,0.0005755880898838939,0.0006683691972479977,0.0005807256724503773,1.389060880230275e-05,5.529554335081954e-06,1.2223809606748404e-06,6.359002765687904e-05,7.5657362359482505e-06,4.322817482393937e-05,2.9446116603271122e-05,2.602890513347944e-06,3.259542363753809e-05,1.1099645500500799e-05,1.6265123869985132e-07,5.583215889837234e-06,1.825556859014199e-06,1.5779999283482837e-05,1.2543603708170536e-05,2.1696333122545042e-05,2.0708106716060826e-05,0.00020070560968132867,0.00015477787760476147,9.545722437387383e-06,6.379820639779155e-06,4.890678714453145e-06,4.104631211188092e-05,4.2967278229166794e-05,0.0001647225689780374,8.591624079734572e-06,2.1617951915020583e-05,1.3803490237274119e-05,1.5902862164907106e-06,4.108222391785432e-05,8.198480098942085e-05,4.930008766956817e-05,4.6519408547496255e-07,1.0303880940032428e-05,2.3530103923530277e-05,1.913725400370936e-08,1.439653314294631e-05,3.364231888625113e-07,1.6681852743172243e-05,1.1172970054706965e-05,1.1327997146759472e-05,5.633153411510605e-06,7.919317829951922e-06,3.9891275038783647e-07,5.0188060369826815e-05,1.8446639369784634e-05,7.029705150429777e-06,2.1199005217908962e-07,4.017069128470219e-05,1.894124261436758e-05,0.001377954225907363,0.00022628991944051435,1.0077835235655641e-05,0.00017921745650983922,0.00015063361251410612,0.0016704826291809027,1.9028458049241692e-05,4.1852380323170735e-05,6.296194698940383e-08,4.698711034545333e-05,1.1668856481072964e-07,6.37092395527894e-06,8.184782900544363e-06,4.386782190390903e-06,0.0025948752182856083,0.00016055602628917143,1.7923064370872765e-05,3.802032700717106e-05,0.003272785292665059,9.853266475445821e-05,0.00011277577777635273,5.544000918966674e-05,0.00013793592378097408,7.731264149213324e-05,8.728595864093691e-06,2.5420199487591333e-06,2.1730921391238667e-06,1.662440586347458e-05,2.5305046568835365e-05,0.0003565933111140396,9.062125441161584e-06,3.0827037312608496e-05,8.172266280581653e-06,0.00030514102834633405,7.250239980027828e-05,5.0318053095743664e-05,6.724782641631677e-06,3.43926542583084e-05,3.788936904114415e-05,2.2199279791523807e-05,4.959031841655914e-05,1.6729355953870595e-06,1.6251666472566484e-06,7.314340551456411e-06,2.119547467716032e-05,2.172943395128968e-05,2.991877794311648e-05,1.3727574463828773e-06,5.445803460624177e-06,2.1754338774826465e-08,7.548765332821006e-07,1.1225808873582821e-05,1.0469422414560725e-05,7.704978277622843e-07,3.0152119612214534e-06,6.891091148819584e-07,1.921855605768741e-06,3.649293865981562e-05,1.750240656850366e-07,1.2605225268025322e-06,1.8376461832225743e-06,6.893917212646983e-06,1.0901373724170327e-05,5.656763657491126e-07,6.048818641524178e-07,3.657406941304231e-06,3.2100910889454326e-06,1.068833022088711e-07,1.3239949736565393e-07,5.8925256674058346e-08,8.463053569052192e-08,1.1369099535141203e-06,2.203732756278498e-07,2.4703264767111932e-08,1.2083587623834546e-06,1.739152928337262e-07,4.8863381785224647e-08,1.8976759275091126e-07,1.8289914427427334e-07,1.6608842750009956e-06,4.151485493153473e-07,1.0358717306147014e-07,5.028235783299806e-08,3.634864111923264e-07,3.070279230854567e-08,7.158776393900723e-08,1.1427267465613511e-07,2.989074094905675e-07,6.528735996269575e-08,1.0205649525474314e-07,2.3066881738031952e-10,9.539559808757758e-09,2.0399734967924132e-07,1.7563769105777283e-08,1.794273973843019e-07,2.1421158180601196e-09,1.9609345525140043e-07,4.857661828339133e-09,6.039065691965106e-08,1.0593281807302901e-10,1.4918040136535637e-09,3.5264893449848955e-08,9.715479531990923e-08,2.531683973572285e-09,7.1797079392865726e-09,1.4856846286548375e-07,4.608477768286434e-07,2.1478583356326908e-08,7.3722032922773906e-09,4.280372722931247e-08,7.585687233913063e-08,1.807887173299605e-11,4.803939601671914e-08,1.4970609196751639e-09,1.1700920454771335e-07,1.419721007422936e-09,3.1250111387493007e-09,1.2321656361891087e-08,2.0008096512924567e-08,2.5623947408348613e-13,1.109514897734698e-07,5.5557743738887666e-08,3.2979703412649997e-09,1.5085825477711978e-08,2.6330195801449463e-09,1.8619065356162423e-06,3.1507245523698657e-07,1.0736064659511158e-07,3.429680033306681e-07,9.177769655366319e-11,2.0511302913917007e-06,1.742864503828656e-07,3.230585599034441e-08,1.0878610059439353e-06,2.5656876623258995e-10,2.6288416576925044e-07,3.2659974724680296e-09,4.605171222138438e-08,1.1024340107468333e-07,8.064705951937867e-07,8.97911611730251e-09,8.722779787362356e-08,1.851712783107473e-08,1.5326434832374503e-07,7.33020666388029e-09,5.0123435180182696e-08,1.3913177254742948e-07,7.766045584389758e-10,1.589523179745811e-09,7.64948901998963e-08,3.445731922013806e-09,2.19830966763368e-08,5.120260344604333e-07,3.1672729949860923e-07,5.897843977642481e-07,1.1367430108322196e-08,1.2939988565108251e-06,1.9290894619494736e-06,2.7557302173519815e-07,3.407643189845544e-08,8.30454889300114e-08,5.183486906368273e-08,2.5021068061903406e-07,1.1258751086984375e-07,6.299861965430864e-08,4.732734897316959e-07
3N1P+1,N1,0.0,0.0,0.0,0.036227305334814996,6.949328631078444e-05,0.026952014589697093,0.2674267434512112,0.04148990222375826,0.00010433327511494284,0.023613025591339376,2.5683718897884233e-05,0.010441686177103726,2.1412621857175296e-05,0.007334011732045731,0.06741137493494476,0.053175846269434945,0.008777374522546122,2.8215216829607925e-09,0.013427588201836205,0.08010534371616052,0.2474510287082885,0.06401410129033591,0.04171881665752153,0.026890065338613933,0.05426602719342277,0.04501445302452467,0.017485532900417766,1.2877019759161001e-05,0.037623586512426366,0.007981286514370689,0.00020821073317134342,0.005549033772985323,0.0002674572187273405,5.234549809607358e-06,3.5828058257747486e-05,7.5757895610095716e-06,8.888129289985613e-05,0.0018792070683519846,0.00017381343998845722,4.470665103495364e-05,0.00020222671261516112,0.00010170622557126308,0.0005271498879202419,0.0005248152372125947,0.0050466326901348335,0.0006583312784687045,0.0013054442764273144,0.000331784469425056,0.000490660236092122,0.0033392814630959222,0.0012401554711529705,0.00015591134330206202,7.418130056757732e-05,0.001522017008738441,0.001839604637783765,0.0011387017633675,4.285470515119627e-05,0.00011054735442073138,0.0001546614514396083,0.0001033956781060219,0.00013817082344269593,0.00023682305062178166,0.00011113540554141821,3.1350260774276606e-05,7.423365881442656e-05,8.449608975391598e-05,0.000225166389058451,8.679212613893483e-05,1.4565768384766642e-05,9.96765213923112e-07,3.014405365320272e-07,3.87463886286632e-06,8.13204344751739e-07,3.211072086317657e-05,2.2373555546684187e-05,6.502567964439265e-05,1.1781059809479189e-05,0.00047830797112746737,0.0003334898218425586,2.643660361734135e-07,6.822073430168274e-06,5.521856786216972e-05,7.09029083547641e-05,2.9931526599691338e-05,6.887548079181904e-05,7.459822877198263e-07,4.2585648080795124e-05,1.0812388292480435e-05,5.848378448192193e-07,1.800753438585545e-05,4.6918261759287816e-05,1.906372505855458e-05,2.2306423375084705e-10,3.667973440979466e-06,8.065082036434745e-06,1.529776527231519e-06,1.0558485255440786e-05,6.71502213833719e-08,2.163846823055593e-05,9.222354997895366e-06,8.141638699221687e-06,3.6259011784167683e-06,6.450470417362908e-06,3.5826898958646325e-07,3.743691508395486e-05,1.8703855782842282e-05,4.115841834018141e-06,2.440592941965747e-06,0.0005450806007649689,0.011268192689816825,0.00765852818893098,0.015328000649483808,0.00024441190028268167,0.0006879692358179312,0.011385753020328071,0.0032445430698961886,0.0018436447905094688,0.012187349618334231,0.0011392954293927282,0.0012549259732914653,0.002926821681341396,0.0006152333496782791,2.9642659488571255e-05,0.00046237739542842604,0.008107485928598113,0.0005703622586796797,0.0011855206821209663,0.0003670347198267976,0.0026772473941667485,0.00033345739353407566,0.0011847870055343712,0.00040832852407746145,0.0001092818860577438,0.0007253639333764106,0.0006018954494613205,8.757321436125842e-05,7.552530080756625e-05,0.0025619341221503333,8.17852669010577e-06,0.002478744594294202,0.003563732667599684,0.0003508299381480562,0.0019961680922380154,0.00012078322615449721,0.0004352948672896595,0.000720992736241266,0.0017019091175367596,0.0007336765500511877,0.00025288170329473836,0.0009422254622033499,0.0005571689992445172,6.01515093734406e-07,1.9306713824995825e-05,0.0005680760259436646,0.0008253603586183544,0.0009332414829286151,5.261110864163143e-05,2.6493770580948706e-05,8.066627830594086e-05,4.856331341507314e-07,0.00016455733201725664,3.5775043773167425e-05,4.6022106560572595e-05,0.00014587736968141307,6.76461553439367e-10,0.00035399279736658684,6.892494822308137e-05,2.0749716966861342e-07,5.145722200561309e-06,0.0001267903195767417,4.9213143547000016e-06,0.0001756404716442006,0.00025580432257354957,2.4839979409829738e-05,1.663191211465076e-05,2.180221347014566e-06,4.5111012810572504e-05,1.8117927895966446e-05,7.948339807173355e-05,5.616864493518392e-05,3.094121459046306e-05,2.190901831089498e-05,4.8564211819979164e-05,4.748385878716732e-06,7.969291910825405e-07,5.3605925920408026e-08,1.915761247861525e-06,4.009691921380565e-05,4.2237917883269915e-05,6.567540403867866e-05,7.244270201933745e-06,4.984270717489636e-06,3.6313971114587673e-06,3.016858999949079e-06,2.3697341306583297e-05,1.7371609506433572e-07,2.831687454518672e-06,2.2607284257736282e-05,1.1639282468944856e-06,1.8085514838395156e-05,8.882895974338112e-09,2.640350231786215e-07,2.094812663466783e-05,1.0046765983595662e-06,1.7203533897891532e-05,3.402220958292901e-07,1.497683997309096e-05,5.163094090043785e-07,1.0159836377532372e-05,1.5966542006307094e-06,7.233877263868038e-07,2.780377405198209e-06,1.4301488728829526e-06,4.763013377040437e-07,3.9563367515427217e-07,1.0689938850116931e-05,1.714990186219012e-05,5.073017423917747e-07,4.392160068977802e-06,1.319693069490313e-06,1.340359349732978e-06,3.031482873172564e-06,5.99753421548499e-06,4.425865947732532e-06,8.096212562369587e-06,7.012612712742339e-12,1.8949524638323112e-07,3.0421346508546776e-07,9.896366925943312e-08,7.761801112948774e-08,5.997674533908537e-06,8.577072383442186e-06,1.743718902602609e-08,4.3024661287027754e-06,2.582533215056415e-05,2.627522846321284e-05,1.3975843775604346e-06,2.054860396949465e-06,1.519214981104966e-05,3.5459626324119142e-06,1.4714131921778062e-06,4.524455442567188e-05,2.0227040909759353e-05,4.11384098275569e-06,5.912868134450022e-06,2.006583905478365e-06,6.825364273765899e-08,1.7138307324415791e-06,1.1700806572534361e-06,2.6819531757205084e-05,8.655394635681546e-06,6.443146460810567e-09,5.321301919991583e-06,8.237374959918498e-06,4.599371311364564e-06,1.3652881802883599e-07,3.657002555002009e-06,7.774300825325042e-08,1.265785645188089e-07,1.6851246820159815e-07,9.649848609072365e-08,3.441222886202411e-06,2.6067693794651348e-06,9.056962366749133e-07,7.317867649181409e-06,4.698553413007289e-08,1.1313456201644811e-05,1.3116739538965305e-06,2.6034876210445645e-07,3.069422519708098e-06,1.7844426596358431e-06,3.091957726963912e-06,7.198155518306493e-07,5.237480236175429e-07,6.720911662760898e-07,2.4248764498580044e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0005608764647369036,0.016383682078906947,0.049034841605892776,0.2053211018033454,0.000973849038479635,0.02061034602630274,0.0015018768885883826,0.007771614917022163,0.0008417880998192739,0.0019932707436116637,0.20215767507780802,0.10686867633018204,0.12850915643935856,0.05627903162024461,0.0017082274488842142,0.011685781754591673,0.05345496083184864,0.0019383749201757894,0.00428301291043276,0.008211531322886323,0.04544306969312384,0.013118353116781556,0.00461175117230983,0.03566532520833299,0.02374970810653232,0.005546009179858036,0.0029246146966164233,0.00039470798266338925,0.003035366943486828,0.0002521230049139511,0.00024454257351913533,0.008370911844815865,0.00534043004059459,0.001465613695200041,0.0038539314879026954,0.0007006424549911294,0.002848685086346059,0.0020464222889686745,0.0007085995657627464,0.0017093696919607826,0.0034046793126223385,4.723913259585544e-05,0.0005142218186915404,1.8728270698709082e-05,0.003245671023993424,0.0009034664697478156,0.00026982970072486623,7.293865025959079e-05,5.1854411455387606e-05,0.00178877577105796,0.002455801542874614,0.00039071078669650205,9.738230349976007e-05,0.0003197984988489999,2.9373349307526553e-05,1.4592623573506103e-05,0.00027557700849412115,0.00023500392607234133,0.00024116139831953376,0.0002328599185550395,9.997114055049217e-05,0.00018440949655951222,2.8191806248134554e-05,2.8492661877876913e-05,0.00030891037502511765,3.079000182371061e-06,5.82767991197386e-07,8.356266571807325e-06,3.8568775795333465e-07,1.8572310082509702e-05,1.138007395318219e-05,0.00011152484468412993,2.5872876321386684e-06,0.0002514169478624595,0.0001496842285897415,7.777718913359877e-09,2.10436676733039e-05,1.2109681201355471e-05,4.324021304613623e-05,3.6483100047224326e-05,0.0003361694918870839,2.430965187594225e-05,3.7233362333077835e-05,2.6091196640987135e-06,1.7720854377234474e-06,6.02950198493879e-05,8.751167009179994e-05,4.866015334226148e-05,5.2600371667210766e-06,6.463726403449499e-06,1.4445112648253655e-05,7.562492045476432e-06,2.788283665688951e-05,4.184644186722153e-09,3.4697801182703714e-05,9.884610257193671e-06,1.630895243809327e-05,3.3940462496051538e-06,6.235852718194934e-06,3.293485710820221e-07,5.0479448340912114e-05,2.2945207038382875e-05,1.3728740421381502e-05,1.7221297787806122e-06,0.00012340421601475526,0.006255798495375942,0.005059182031077025,0.003418325727876148,3.5971264640721756e-05,0.0006023912111192686,0.0024872667777526836,0.002893560798237438,0.0004814629508449464,0.0003456867395643659,0.00017168195769245997,3.314503910889499e-06,2.9186504517664247e-06,1.045602676841284e-05,2.9707857091665346e-05,0.0005870525290192496,0.004037539727068218,0.00033774621156590356,4.0111543997412014e-07,0.00043415662793488963,0.0004778976263728474,6.75974944406299e-05,0.00015538761364286557,0.00042644543783776356,9.914506990349459e-05,0.0002780996955167314,0.00012846066250182808,7.970584325156516e-05,1.916866332329903e-08,2.8594032471129793e-05,4.072786074971191e-05,9.667354161191355e-06,0.00021535708518127805,2.0257589177674618e-05,0.0003551134052948157,2.1716301775498437e-05,1.2147729977485255e-07,0.0002751372053144685,0.00021003710774825102,0.00027576815584762215,2.9847242467351265e-05,0.00027278453764778554,3.948626655736476e-05,0.00022789761209418558,1.8788332514230177e-06,7.482066544728383e-05,4.696665311731962e-05,3.1293006677923785e-05,1.0823523181269223e-05,1.1689121607982855e-05,1.0477352928361938e-05,4.2075317008283264e-08,4.540609301439957e-05,4.439946401202377e-06,1.7965732141744795e-05,3.394235090081743e-05,1.0203910729700283e-06,6.370819560252983e-05,4.556180304060575e-05,3.241128641917612e-06,2.3700908169388413e-07,9.983441703109719e-06,1.6739820396516336e-06,9.95167091222271e-06,2.2862350642416374e-05,1.5418964882663033e-06,4.835311251394359e-06,5.347414879786072e-07,3.719274762836733e-06,4.815510410427493e-06,6.084902894443189e-06,6.71897293647028e-06,3.4344232524574636e-07,3.339470731944516e-06,3.2062490320505788e-06,4.255812830145089e-06,6.872312052763618e-08,4.6323669300463166e-07,8.62760034525678e-08,1.6592484533006768e-06,2.542880710443285e-06,1.3457793301974164e-06,2.5141256174698867e-06,3.224640243715271e-07,1.631306885130357e-06,9.966868428357145e-07,1.5253770038192727e-06,7.834259707628632e-08,1.6181231465850487e-07,1.427363767847467e-06,6.88962310757546e-07,1.981996445854506e-06,2.153721867514946e-09,1.0056513044531812e-07,1.2207888460125105e-06,1.605919841551895e-10,1.4676471198349361e-06,4.352771476590078e-10,8.697920130806835e-07,2.276439432513655e-07,1.3789176622758248e-06,1.2597752330201217e-07,6.954826670124703e-08,1.0813964923528374e-07,2.704830581734541e-09,3.146380578300523e-08,2.461598214154037e-08,5.869591461760137e-07,8.431992557511592e-07,2.325551013981908e-07,1.5594246036698678e-06,3.9338639012953536e-08,2.272094690169979e-08,4.038840311082481e-07,9.553494590974765e-07,4.413567080696623e-07,3.200581311091355e-07,3.771884071746001e-08,2.89294328492673e-08,1.747927491635437e-08,1.2189452114341748e-08,3.078423116420481e-08,3.146827056710322e-07,6.118539714883298e-07,2.8232137738726237e-08,2.59378668321375e-07,1.3575482893379842e-06,1.4205302421466115e-05,1.445821596224306e-06,7.656265319511135e-07,1.1896152756207812e-05,2.8038452488665655e-06,6.50575185279223e-07,6.5670265794182114e-06,3.2541319614498576e-06,1.4589102235174067e-06,5.517067982463431e-07,2.2525609599810537e-07,2.4639362106171347e-08,8.672216198490901e-07,1.9297023978737116e-08,6.412526984078681e-06,2.4784502579144885e-06,7.330093865220988e-09,1.6543748206920839e-06,1.6396980577759734e-06,7.915889259635378e-07,1.8573276250322124e-10,1.6509270430731249e-06,6.127406626532661e-08,6.840135857721918e-08,3.190963939747604e-07,5.6870506748296634e-08,1.928680327001331e-06,5.839702450494144e-07,1.6358397125770807e-07,2.169037833787968e-06,1.5703226274865756e-08,3.119469115464568e-06,9.141852879146484e-07,4.730951186360244e-09,2.5798214231542715e-07,1.7193278045724014e-07,7.734494584799023e-07,8.66762851492453e-07,5.6199475073626104e-08,1.769491020375824e-07,3.0766934959736147e-06
