atom_numbers,value
N1,10.565904010125436
H2,1.9315115565924292
H3,1.9203921528152796
C4,9.622146386602164
H5,2.0961403813370483
C6,9.625545208753511
H7,2.0604101184216583
H8,2.064794801870384
C9,9.76523047193781
H10,2.075464372702306
H11,2.093279217627631
S12,11.139208986929264
C13,9.843943727858088
H14,2.0790998227122066
H15,2.0540527884202833
H16,2.0823998224865745
C17,9.746447346184334
O18,10.943671443175868
N19,10.419440571655816
H20,1.8927630646638434
C21,9.58133630755715
H22,2.0048168787868472
C23,9.623028581774191
H24,2.0417486288308018
H25,2.0757489744704527
C26,9.75724708417298
O27,10.929325858795071
N28,10.428907219276226
H29,1.8903866680452617
H30,1.8908632577805866
C31,9.7600120307936
O32,10.928905465015253
O33,10.931752845924144
H34,1.7548894188543032
