atom_numbers,value
N1,10.583587233732322
H2,1.952685043924851
H3,1.944605029063981
C4,9.6269214216307
H5,2.0647430104095013
C6,9.61873083217099
H7,2.086319511621725
H8,2.1103043672265382
C9,9.66925386010373
H10,2.0981684476815836
H11,2.095451132314364
C12,9.933399735954056
O13,11.00211114012133
O14,10.968492398251987
C15,9.715279586925492
O16,10.950053407611497
N17,10.383897881177704
H18,1.8456887059657074
C19,9.619445570349916
H20,2.0772399762190457
C21,9.609567551541003
H22,2.022707799119677
H23,2.0335239622055408
C24,9.709879770752423
O25,10.936920484975687
N26,10.414551486927987
H27,1.9023567022797356
H28,1.9045853882858097
C29,9.707302556978448
O30,10.910151036410682
O31,10.919464023040634
H32,1.7780681788519583
