atom_numbers,value
N1,10.552792717039324
H2,1.9277946413658729
H3,1.9234620635839201
C4,9.613177446671875
H5,2.0869456588700652
C6,9.608380802824145
H7,2.1043284750327866
H8,2.0769714377964146
C9,9.570138416405761
H10,2.0754175156466235
C11,9.720656625230946
H12,2.093214438408821
H13,2.07884160935681
H14,2.1058938955081365
C15,9.717220915119027
H16,2.095304793132275
H17,2.1024391016991593
H18,2.084784107867627
C19,9.680462132887941
O20,10.947040640553292
N21,10.354446907591642
H22,1.8783883052769708
C23,9.598321083669624
H24,2.031481391985785
C25,9.626318397436705
H26,2.079019046330809
H27,2.0651793018258244
C28,9.500794724261489
C29,9.564095925300524
H30,2.0736334464527366
C31,9.458365856501933
N32,10.37324916436991
H33,1.8810200924264968
C34,9.494297432826256
C35,9.522671567467201
H36,2.083586931922628
C37,9.549325595182246
H38,2.0828066233650846
C39,9.533502381832525
H40,2.083616922535524
C41,9.535661940339567
H42,2.0816900452187412
C43,9.74077852445636
O44,10.911887850715338
O45,10.903905633018136
H46,1.7624678838077172
