 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,H33,H33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,H36,H36,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,H38,H38,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,C39,H40,H40,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,H42,H42,C43,C43,C43,C43,C43,C43,C43,C43,C43,C43,C43,C43,C43,C43,O44,O44,O44,O44,O44,O44,O44,O44,O44,O44,O44,O44,O44,O44,O45,O45,O45,O45,O45,O45,O45,O45,O45,O45,O45,O45,O45,O45,H46,H46
1N1S,N1,0.0,0.02394360599970624,7.083288070086624e-06,0.0002323895747531335,0.0013949017973347022,9.522408670936677e-05,0.00010145139723483076,0.00013199285000276006,0.0029118772970491147,5.441454101437482e-05,1.3847658920942973e-05,2.2956955032876758e-05,5.9529475014363786e-05,4.002994907227608e-05,0.008140189222099137,0.0013792122807100293,0.008083028934917857,0.001330745588375093,0.0012151338547975732,0.0020306008519059837,0.002716629863186437,0.0024261740676732035,0.004806187084792857,0.0005683347517921877,0.00016240274215606476,0.00010259947786206425,0.0004184633981005881,2.020030929469896e-05,0.0001731787519516359,0.0004610735298023749,0.00023107189460885857,0.00031916613001234384,1.987015909232781e-05,8.437504204561463e-05,2.5256495564562886e-05,0.00011995411722032223,0.00014841803741338921,6.0525536593747375e-06,5.4999341466466234e-05,4.1477809504808505e-06,0.0002166144646453816,3.952200246071236e-05,5.595461089802356e-05,2.9564824368527587e-05,2.3920122060885896e-05,6.241190600594915e-05,3.322791437415651e-06,3.667476571336814e-06,6.399061851825039e-05,1.583191328702327e-06,7.232877430962681e-05,2.0260437789909602e-05,8.413986493066572e-06,3.590071037162801e-05,6.763773695661612e-05,2.46042478448949e-05,5.03497444095391e-05,1.0812082843703053e-05,6.060791482465078e-06,4.337542732324451e-06,4.256531771051897e-06,4.864674664761814e-07,1.7820824907421873e-07,6.867492813311671e-08,1.4359460262514112e-07,2.2416489750543e-07,2.0303379510977493e-07,5.738405339794639e-08,1.1297731206116879e-07,1.0890698445287228e-06,1.985143738281181e-08,4.034395262308976e-08,9.740348962949952e-07,1.0054172361328995e-07,3.5479694671103346e-07,3.371451229305933e-08,1.7956547480046936e-06,1.4510630963471272e-07,9.666102553096412e-08,1.2159559388269514e-06,1.011050003940639e-06,2.9086804619049555e-07,1.946216537040968e-06,2.7782712948010158e-06,1.4244197199531072e-07,1.8039217575260835e-06,3.242577406581404e-07,1.910400986293581e-07,2.6295887498029025e-07,1.2915720684070209e-06,4.7323401655141595e-06,1.6222210930116887e-07,3.2404513650163835e-07,4.817547105684383e-07,6.198850068805939e-07,2.747932859037405e-07,2.935228917699817e-07,1.6665836871099238e-06,5.223746097071658e-07,1.070444830192363e-06,6.382393141768361e-09,3.0980342943798256e-08,2.4857786347087796e-06,2.401221582237767e-06,3.0615693114022235e-07,6.148245779158401e-08,3.1680235701436743e-07,8.163241194125703e-10,3.9851882027014396e-05,0.0001897881529755452,2.137696866633121e-06,0.0002954359702393994,1.1621678764894838e-05,2.754746492694693e-06,3.0849385244446914e-05,0.0002002094336105431,8.046820600515758e-05,2.335229652367099e-05,2.024622900351214e-05,1.0459282693831007e-06,5.028754531288815e-06,2.78971735756528e-05,3.6344365403895296e-06,1.3646930930866219e-05,2.52635372244292e-05,0.00011496047814651966,1.9325149487325888e-06,4.1182903165459805e-06,2.3412060137006918e-05,5.966063905793462e-06,1.8727637864923707e-06,3.345739368054712e-07,1.9603243790744518e-07,7.965807476140174e-08,4.115690595163368e-06,3.930314803418655e-06,2.507637215963532e-05,0.00013733765331691572,4.2217748579931325e-05,0.00030000145462416583,4.798842212538901e-05,1.7860917913781194e-05,1.1689576343121288e-05,8.301929306253619e-05,2.1164586530675322e-05,4.425867171434228e-06,1.7175582986417304e-07,4.3561495677302275e-07,2.0864787845353838e-05,4.632058154568908e-06,1.0467961639060164e-05,0.0007759560710695057,4.5629374237354803e-07,1.6964563808175015e-05,2.9474269140905562e-06,2.6740343380904363e-05,1.384421146166659e-06,3.3783981545632e-07,3.6294909586676027e-06,2.0219450924674476e-06,3.3887013677347255e-06,2.6218182839765625e-06,1.947108572541989e-06,1.162914688213057e-06,9.709485474795887e-07,2.8717781415665833e-06,4.537673464755088e-06,5.119841850476092e-06,2.1871318756083724e-08,7.444893701524791e-08,2.184128433668775e-10,1.8335741502895075e-07,6.587544512104415e-07,4.143209997309327e-09,2.9543034685275416e-12,1.0391687510491465e-13,2.5482726195846794e-07,2.1672622280144438e-08,5.602243363656001e-09,4.1685171398020415e-08,1.7258701384692543e-07,4.3397719023952064e-07,2.813298394244157e-08,4.883551487644411e-07,4.676524909541513e-07,8.225481706869431e-08,2.015955763434718e-09,1.6949939007915305e-08,2.3920279756950436e-08,7.596612228155664e-11,5.949167602992134e-09,6.40451873756831e-08,3.783621371766799e-08,1.632636306148072e-07,1.1393157373085216e-07,2.0810675210869434e-08,3.189241370993301e-10,5.1469540296444904e-09,4.775721484939766e-10,1.4468535647349512e-08,5.924333523754655e-10,1.0619273460577006e-08,5.976904526860949e-09,1.8118093692010007e-09,2.8678220909128527e-08,5.793867607906122e-10,3.156646999347146e-08,1.0963805419095252e-09,9.52156153921635e-09,1.847525743503553e-09,1.0481160939157519e-09,5.392307711460376e-10,9.678291501558078e-11,4.286790367125093e-11,1.4159160510729407e-08,1.127540838474772e-08,2.451071290376916e-10,2.35616681720785e-09,2.6285196241815356e-11,5.7261215768988905e-09,4.030521116860086e-08,1.2915080116471245e-09,1.5026846433841001e-09,1.0520802207203417e-07,2.0160788594125734e-09,1.0135164651980944e-09,4.963072730568285e-10,5.1442132775747496e-09,1.5636483774450483e-10,1.200092247799489e-10,5.19306819768417e-14,1.535842564237555e-10,2.5873863052083834e-09,1.3692669220688458e-09,2.1202839484146807e-10,5.876188424736029e-10,9.570189085650327e-11,2.2774426788885194e-10,2.479917382558483e-09,6.598275814617693e-10,1.605848787278319e-11,1.866997556554395e-09,3.270496234941689e-10,2.1494195312499187e-12,2.893332240461177e-10,4.319451463175028e-10,5.390058677168241e-10,1.836844898406298e-09,1.0343510270516276e-08,7.776326915731602e-09,1.6332941665808676e-09,2.306300483922996e-09,2.5644668610880217e-09,3.9877789959064103e-10,4.0766807707370845e-09,6.997997736846173e-10,9.001158152166511e-11,1.5488242077754677e-09,7.223410758427917e-11,4.833655975478024e-10,4.7515093581917967e-08,6.386664974655787e-09,1.1665508514724365e-07,1.0044604614733998e-07,4.943465636841893e-10,2.4523900465922566e-08,2.2195826931969975e-07,2.253435571475393e-08,1.0622966462037198e-07,1.1356854623389978e-09,3.273671611569995e-10,4.453929641767829e-09,8.032546017222586e-10,2.3745033717048614e-11,3.5719624369434655e-08,9.59480650486455e-09,4.219660731941133e-11,1.2159673268286042e-10,5.823734827714588e-10,1.3704435808392645e-08,2.145164113009912e-08,2.19955942348804e-09,1.701527807540515e-10,3.086560340648248e-09,1.2359439693909735e-08,1.205663069381302e-10,5.071914832566193e-10,1.2911902103063255e-10,1.6834989513547782e-09,1.6607271113855404e-12,1.876814259560433e-10,2.862274861570313e-10,2.4459594072379076e-09,8.050338173859473e-11,3.462703901391251e-09,1.2462863852036321e-08,9.974272741075652e-09,7.441600446966845e-09,4.426334854201741e-10,4.8677502029192965e-09,2.974448465309365e-08,1.393866522203524e-09,4.6957851218554225e-09,2.2274487809781363e-11,2.446792768395767e-12,1.6343417036379648e-09,3.736397857778684e-10,7.907652310734647e-11,1.288634504659214e-09,6.771916361003605e-12,2.4770836493104298e-09,6.629159665649809e-09,3.1656824939219064e-08,1.5171188749718567e-09,1.2117156167334997e-09,7.176839122990941e-10,4.882116932947156e-09,4.469974390630682e-11,1.2246196834375667e-09,4.4386122555195584e-10,1.2546122196699372e-09,5.7333943148663025e-11,1.5227883398694075e-09,2.6877833292360265e-10,2.9924953359738993e-07,2.3784300129392477e-06,2.3738361543124142e-06,2.219436949779663e-07,6.420810438889646e-08,1.9043203713930978e-07,1.0363275793068283e-08,1.941378565906149e-06,3.692125383203404e-09,1.3693731670816334e-07,1.8801802337264917e-09,3.628009004330579e-11,2.616194070825806e-07,3.785554181234829e-08,1.9030652945173365e-07,2.5279778270714814e-12,5.805605811648462e-07,6.842765065684375e-07,8.853842548006696e-09,1.888129668170535e-07,2.2213248647151573e-06,2.2415930545083285e-06,4.360695604610498e-08,2.194388619425336e-08,2.1683114503900924e-07,4.122337401990528e-09,3.423342442854249e-10,2.1242563513768076e-08,1.4077266519141318e-08,5.9019567899554204e-08,6.242961703151195e-10,4.4228080686714577e-07,8.720900734893178e-08,9.87040513766857e-08,6.657360840378601e-08,3.887154109705193e-08,1.444141695117196e-09,2.26030999472826e-10,5.641224268271294e-08,1.122315053392331e-08,1.1633330410099063e-08,2.0998338345901146e-09,4.955598820188811e-09,2.6150526188928325e-11
2N1S,N1,0.0,0.0,4.855953109839106e-06,0.00797868492136411,0.025504959628853463,0.2659158955956902,0.00030162860879467956,0.008586913454216472,0.0473866950739974,0.0016603979345732878,0.0002251326979179069,0.00018855840330367357,0.0015721458138968636,0.0025546825786386673,0.1110927489003748,0.1606861459491511,0.10849120404277812,0.15831735973655015,0.003400378141718008,0.004641960277105284,0.02620117664478494,0.024567519501232038,0.05052845620476365,0.038238233875334426,0.06239643929937655,0.05077862953862855,0.12791980753948096,0.001131432513400421,0.008553336494589336,0.02455071006636378,0.010612725795309697,0.017044056761262416,0.0005401442529100464,0.001106694816885856,0.00020291897493573963,0.001742349924042319,0.00486195169365411,0.0007567569998627732,0.003098222080695656,5.1558017318598104e-05,0.00176895314426595,4.938822365296858e-06,1.4479315373350232e-05,0.00015174914878013368,0.0004484396533923629,0.0010807441142646201,0.00013864878103753142,0.00023406802098202562,0.0014840739521462254,0.0009289151807130303,0.0016252719410458916,4.114769743157609e-06,6.356123137862824e-05,0.000739319944610628,0.002336996222479293,0.0008329229553001305,0.0015695919794915802,0.00035283032021959926,0.0008417818710229064,0.00020590611562232297,0.00017162426707617584,4.512432960623869e-08,4.193179586198248e-05,4.4921246624030076e-05,1.2210030277959305e-06,3.866334316970921e-05,6.105185196503271e-06,7.48315409637712e-08,3.901584848531314e-07,4.440303515140798e-05,5.533278622849025e-06,8.361805470258332e-08,5.322223616177624e-05,5.552963229238372e-06,0.00014865967174371164,1.581340930201236e-06,7.341002586169765e-05,7.031057611683877e-07,6.253723710880621e-06,0.0001038534886637077,5.6446591108372246e-05,2.738171727045824e-05,6.789220069647328e-05,8.546312095703001e-05,2.8070421542736312e-09,0.00023103445248739973,2.2374825625615102e-05,2.243543611779586e-06,2.356512227130736e-06,2.4038421704286606e-05,0.00019484621277987557,3.308461787199235e-06,5.629922080085947e-06,4.757200842142595e-06,2.631839622679877e-06,4.814766568106421e-06,4.7872850683639e-06,6.54417518515249e-05,4.054605948744516e-05,7.313211212300885e-05,6.792429818602841e-08,2.2461842028587142e-06,0.00010449084735508762,8.870016257356284e-05,5.270813685065434e-06,4.229076822070965e-07,4.850828720925904e-06,5.049288098746274e-08,0.00022041477607581683,0.0026983929470731916,1.6832487622409076e-05,0.007349761680426781,0.0005545738636580921,0.00045218349533548974,1.0359809317073143e-05,0.0024812763792172454,0.0005189040687434421,0.0003306382367096461,0.0003082450651490376,6.368910693854701e-05,7.777034568290375e-05,0.00011416267170161198,6.7831283896424566e-06,0.00017936469997881233,0.0005750077799695497,0.003342368457218914,2.2237156907412015e-05,3.710011296664817e-05,0.000594585003445669,0.001264029311431436,5.1153886347687916e-05,3.297660892576104e-06,1.3424866931011081e-05,5.192685821553411e-06,0.0001560818401269426,4.3730693092269846e-05,8.123322208186678e-05,0.001382296423647844,0.000981507281031746,0.005806189497077785,0.0008795977525313248,0.0006196730595098288,0.00043936002008226893,2.3983084919354525e-05,0.00018555007217813113,1.5125911818181237e-05,5.625390633312577e-07,3.948632143946362e-05,0.00038737173755776233,0.0001882847348579908,0.0007860782693294155,0.011737326798268555,8.636469910561217e-06,0.00018972620900559178,4.98077789723439e-05,0.0006946822827749166,3.9987518265061084e-05,6.470843789685432e-07,4.4457915883366894e-05,2.1202019278021567e-06,2.8456197346038437e-05,9.079807450707023e-05,0.00013415927920257253,5.869654311996264e-05,6.3115353963194565e-06,0.00012798405916569777,0.0001507667883342556,0.0002786782715999969,7.440438438699459e-07,7.023351178414572e-06,1.1647045186080618e-06,2.7959200957106134e-05,3.621719994795214e-05,1.6235183784019114e-06,1.4081981993818715e-06,9.935832788521282e-06,1.9207667827370045e-05,8.728424008008773e-07,2.961177811844351e-07,4.2504719288682935e-06,9.088668381895815e-06,1.2029239290667348e-05,8.171642900123288e-07,9.024486816500144e-06,2.393628280517035e-05,7.1588430703428685e-06,1.4370886258774362e-08,1.6898440335921805e-07,5.283439015180136e-07,4.362572525451469e-09,5.35678776891757e-07,1.7407173169559087e-07,3.674522286445381e-08,1.7003162549045214e-06,8.409391316632764e-07,1.196546342896454e-06,3.852478316357377e-07,7.19536463966719e-07,4.462165303920074e-09,5.238758586934011e-07,3.8475236330270945e-09,2.2595805937442037e-07,2.5617358367924226e-07,4.4449500613552573e-07,1.633193663863608e-06,2.018467037956384e-08,3.4268869075759767e-07,2.625079709162037e-09,2.362700257663164e-09,5.240397715766676e-08,1.7156519094285727e-08,9.12605413461165e-09,5.473534869793184e-08,5.506283429212999e-09,2.543196568893791e-07,2.3275577332171338e-07,3.3652787223559244e-09,1.2112446601264537e-08,1.324282017378664e-09,1.0508762349203948e-07,3.531212904306358e-07,3.3758453810150968e-09,1.1648220166193823e-08,3.694629842065922e-07,4.4502472817953276e-09,2.539568955128857e-08,2.1298067753861005e-09,4.209316410985764e-07,6.960405207756537e-08,7.739656471272838e-09,2.8655078310180215e-11,1.5869083824782138e-11,7.29007885169608e-08,2.3806152160688043e-08,2.3493341050340177e-08,5.12236786320841e-09,5.9732179202853786e-09,8.417263774873618e-09,2.9572688298173944e-08,3.1814759271497906e-08,9.233708020417453e-09,1.9387517546931576e-07,3.28155087547799e-08,9.692144420370141e-09,3.6413205783958347e-09,9.09925068626194e-09,1.091363666105849e-09,1.8868894446910645e-08,1.8010783575661549e-07,4.0253661603983915e-07,1.5905490080569962e-07,3.407693771606546e-08,5.8345597686582096e-08,1.5825105714739607e-07,2.9937723855510967e-07,2.153301359442139e-08,9.305678450033383e-10,2.7786607681434816e-08,6.493577897614955e-09,2.374083796219395e-08,1.3195021075773639e-08,4.864889886491142e-07,2.443316358125003e-06,1.7693653924233388e-06,2.4122792652292446e-10,4.74975782704945e-07,2.1200879585236976e-06,2.178181102152621e-08,1.7226235504708143e-07,4.380473295206855e-08,2.2698561030765063e-08,1.5986439438897548e-07,1.5142447962190886e-08,2.739143356578211e-09,1.6555617472491235e-06,7.643155335301799e-07,1.0363465641205494e-10,7.798703904882132e-10,6.2645320042520325e-09,2.318269083367852e-07,3.620601822795777e-07,3.2662021531848495e-08,4.623460725383666e-09,6.037397914937515e-08,2.0150011170727566e-07,5.5059865555762144e-09,3.317417585080307e-08,1.91607947286343e-08,1.5899598970747775e-07,3.357022881900207e-09,3.678324755895801e-09,3.399157844086176e-09,1.0929603666554044e-08,1.0454081600386189e-08,6.17655770973613e-08,5.5983661262359874e-08,6.033189592358212e-08,3.6289581561987916e-08,3.96245884992652e-08,2.7543882286096277e-08,2.3883736544050294e-07,9.796280520113498e-08,2.3314389618889209e-07,1.0412795514724849e-08,1.3400969223198445e-10,5.54665791074882e-08,3.877460663659349e-08,2.753756467299695e-08,7.651130840002907e-10,7.42140127130142e-10,1.7579336208939367e-08,3.1574742953566215e-07,1.096353748231138e-06,2.4312914792545826e-08,1.7143664265972802e-09,1.3426148104400681e-07,3.923751235035411e-07,3.967185469022638e-09,2.812680954811242e-08,1.883088041054748e-08,4.060825453677808e-08,4.6100352424360835e-09,2.1038175201937293e-08,5.6784772439755216e-09,7.154415100352196e-07,3.3094226798979776e-05,3.5370197422057714e-05,1.503533148650149e-06,1.4895470283882162e-06,1.3537627481241543e-06,2.8083319891791803e-06,3.860803606547947e-05,7.58575562365138e-08,2.700421594559188e-06,1.0120566273918996e-07,1.1429758850489691e-07,9.319218227776815e-06,8.908315456412907e-07,2.280566366863468e-07,4.841696976676246e-07,1.0399725420384698e-05,9.376860406806742e-06,1.498079305051192e-06,2.002797353295449e-06,2.6591541705478505e-05,2.8830064848772707e-05,2.7486171720880748e-06,3.2418139150891534e-07,5.788341659762608e-06,1.0315053344811531e-07,2.1772175173850883e-09,6.777788574829913e-07,5.123583557420375e-09,9.36717410304766e-08,8.090103076341393e-08,7.5877381937594635e-06,1.7709835140600205e-06,3.013156333331324e-07,2.450451734858916e-07,1.7060632222509753e-06,2.1468202771046663e-08,2.3157350703684187e-08,2.46765303768548e-06,4.773245985134622e-07,3.540351676267761e-07,1.294472462554097e-07,1.2594865950177336e-07,1.4790275271181486e-07
3N1P+1,N1,0.0,0.0,0.0,2.3964357719563623e-05,0.0002875667946096172,0.0002175217874693658,0.278038629538619,0.0001988001533184125,0.000854510718864443,0.03607382858737784,0.008041062191210813,0.027562331712944976,0.0020991142744140046,0.00833670498436967,0.09825579889596803,0.04002410560907954,0.30171931124227935,0.21260166139612435,0.004269973766670931,0.026046602628500892,0.03289753871175716,0.04057279945568215,0.06736178695950645,0.01082410616189522,6.40709263421968e-10,0.021403469967416378,0.033047053460643294,0.019026246947647207,0.00044436134595482457,0.0011280191548896923,0.0015409197143363418,0.014318202059702578,2.0697483694043228e-05,5.220157046181839e-06,0.00023002237282732096,0.00671372824921912,0.00790614381029453,0.0005504295451879138,0.000387379282938749,0.0006866782543109018,0.002770536483101438,0.0006117290276899112,0.0015429588054671761,0.001919489140102426,0.002344215075331002,0.003499635477211882,0.00011306420520873495,0.0003461554614292428,0.0032427426843404383,0.00010078627484855218,0.0016825667022670743,9.47074806845194e-05,5.2520062021166325e-05,0.0017346101675475012,0.0023061740674625852,0.0009923373260507518,0.0016124757102677911,0.00024407808245108242,1.7606089666166724e-06,9.541841156401887e-05,0.00017665587684900785,0.00028254554667284104,6.3907985703437475e-06,3.410974919626497e-06,5.147340872424522e-06,4.702767133490937e-06,3.3782287709449577e-06,2.3655766545616075e-06,4.135843660879601e-07,1.4783045213739854e-05,4.84634160069497e-05,2.9602393514238656e-07,5.825276332416252e-07,8.295452329054598e-06,1.7333680579767474e-07,3.912038895048653e-06,1.1394182766188976e-06,3.0145420013782953e-05,1.9030002437414595e-05,4.605176444893999e-05,6.188596249834255e-05,2.411100492105689e-05,1.0635762830002449e-05,8.15041932211713e-06,7.796850271635236e-06,4.749748550025856e-08,3.205564413910622e-06,1.3252876287950244e-05,2.4120102535274413e-06,8.66770741190237e-05,0.00021097805213665666,2.319309362919242e-05,1.706859121020088e-05,6.147066717865357e-07,1.2791232610886993e-06,3.4217749894427385e-05,3.0093810906350882e-05,0.0002126366156482984,5.8602573139499015e-05,0.00010318402053721698,3.4175839935812746e-09,4.5226610771997855e-06,0.00011606585847001583,8.23419817250759e-05,1.1215114651630387e-05,2.205740991190197e-06,1.708318639925821e-05,7.951228475633343e-08,2.0285494280125604e-05,3.185047408127417e-05,0.0007834058193418869,0.00020552922672179008,0.0001209548014480255,1.612920850657673e-06,5.996480189729425e-05,0.0004499397112285308,7.935065708863931e-05,0.00036444942930091706,0.0008871589924785983,2.7003472493181135e-05,4.889126881124639e-10,0.0009106279200004064,5.577935960232594e-06,0.00010590112549957453,0.0004273124285205654,0.000979682092533185,8.295034480054753e-05,3.0223143261842722e-05,0.00020646540565705251,0.0002808205901416727,9.415510264787486e-07,8.373579449605373e-06,2.7944601865392826e-05,2.0221452640800663e-05,1.0727163384238736e-06,4.71136609681011e-06,1.5511647744048673e-08,1.0868132367392036e-06,0.00027932285444931537,1.8309095239921191e-06,9.430176473923524e-06,2.2134307995358427e-06,5.829589517780676e-07,7.836891076529184e-06,1.5841877401001625e-06,3.566088211304219e-05,1.905310756034062e-05,1.251802740886987e-05,9.799114775166373e-07,8.058329078464155e-06,4.192170208305868e-06,0.00032204949358849433,3.567769106815888e-07,6.197954509623571e-06,7.816857640730035e-06,7.813924409294515e-06,1.6240614144624743e-05,4.59742996650192e-06,6.937353265179524e-07,2.7653936194305118e-06,6.497197668764443e-07,1.0244754865107453e-05,6.160748071915023e-06,2.6559796508784927e-06,6.805775229379307e-06,2.169112955918706e-08,1.5639088197794138e-06,6.967175756322774e-06,2.6490702298431756e-08,5.876638673463219e-07,1.518567822600403e-07,6.053769041614032e-09,2.5122301217095355e-07,2.503298546230326e-08,1.5101742079082214e-10,5.938803897542755e-07,1.3434689938307542e-07,7.867142395312499e-07,2.2614831074463382e-07,1.3782344243651323e-07,6.820321225564641e-07,1.0594664701102374e-08,5.128644757768086e-07,3.3206073268843284e-07,4.5860595321300934e-08,1.4017169203128788e-08,8.053224753723498e-11,5.79339998196815e-09,3.6133079195366236e-07,9.92466609339715e-07,9.760265635705423e-07,2.2585008130349138e-07,6.549579412151729e-08,6.339144054123835e-08,1.0675490580425162e-07,8.02765178775644e-08,4.735925052123946e-08,3.2595373067323408e-09,2.2498244822699576e-08,6.735953306247211e-08,4.1798564609507594e-10,1.7179202060901844e-08,4.581735879582993e-09,1.8468670193172443e-07,3.152972762876516e-07,1.3784048125131676e-08,6.408593655748973e-10,2.9204744400601612e-08,2.4639772755463696e-07,1.635135449262748e-08,6.171485766870433e-09,9.243312049100894e-08,1.2780221281261106e-07,8.878035417936303e-09,2.9198841122735075e-08,8.44391223608909e-12,1.3457882142020594e-08,4.5738542864270926e-07,4.094792989128848e-07,2.448646223562889e-07,3.6156855243163477e-07,1.0547753070966337e-07,2.790447015676989e-07,2.894228745553562e-07,1.456167608715475e-07,1.2824136197409075e-08,6.96283404266751e-08,3.4132543902387624e-08,6.658786855240351e-10,1.1547583400606243e-07,3.9085401581928636e-11,2.057616299566689e-10,2.3200567689229956e-08,5.5718925029424327e-08,1.6274871317278894e-07,1.0544898287889737e-11,7.322375150664584e-09,3.846723517497708e-08,9.810728451853379e-08,1.7148749087425585e-08,5.42249134483086e-09,1.678308092500913e-08,7.123097667260936e-09,2.1096080438098852e-10,6.205764790934154e-10,2.9505509147043085e-10,1.2756138367819858e-09,4.725995150778317e-09,6.304643562771162e-08,1.078281464117481e-09,8.714155841360594e-08,4.207366899322551e-08,3.3982310299052187e-09,7.688560899055119e-11,5.338458564096982e-10,2.0039749637490445e-08,7.793639067443792e-10,3.3394038645440105e-09,6.406541652737019e-08,3.8589353934526116e-11,1.817954453642301e-09,5.521916257578141e-10,1.9214701652003896e-07,3.023945849278675e-08,4.288315471612236e-07,9.337695283662129e-08,1.716472022295079e-07,2.964064105270836e-09,2.741745852574695e-08,4.4291326162237965e-10,6.062438706599949e-08,6.241860361910767e-09,1.2980772012838315e-10,7.849038596852154e-08,1.5454880131215987e-07,5.340619573246386e-07,2.084687977799149e-11,1.4380673984959458e-08,2.0974361358838678e-08,1.5281230503205734e-08,4.4368598128841086e-08,1.133033533662342e-08,1.656869041966047e-08,2.5541746495605366e-10,1.7623711379144424e-08,2.0140829004589023e-09,1.691469186937411e-10,5.176752804203488e-09,5.3820041756580395e-09,4.1829573138585374e-09,5.5235780394014e-09,1.510367830803716e-09,6.256376305913136e-09,1.282810613290053e-08,2.6311107514942478e-08,1.205175204077591e-08,5.53783974233113e-08,1.0222597879305795e-08,2.0650733567606494e-08,3.7484237935814235e-10,2.1721202614344293e-10,6.086655623960269e-10,8.200305989802814e-09,1.3518871577744562e-08,2.5473005926812675e-09,5.006129843998508e-08,1.1413082923183993e-08,6.972200594645983e-14,4.7806425484964166e-11,4.329439917682976e-09,1.0606213685093735e-09,1.0850013332230901e-08,6.274547548201781e-08,1.5181421897381142e-08,1.1805141308940392e-08,1.9493904268585993e-09,1.1505836283731696e-09,5.762653465524181e-09,2.626143746908838e-10,1.1975322955493084e-09,1.396536219999689e-10,3.325200337300771e-09,6.309157196682236e-09,4.4040460167593665e-10,6.848457188013413e-07,7.66757943360119e-06,6.2843927470801475e-06,5.277580017448713e-08,3.3995744703751996e-06,4.39259354223509e-06,1.8081951744797209e-06,1.021918474286565e-07,1.614063910526653e-06,6.5438013800989125e-06,4.615031439447748e-06,2.2568805935208047e-08,1.0455090955208135e-05,3.56772420495588e-08,6.104498027070804e-07,1.0302238691917154e-05,2.5781553903314602e-05,5.0185229247823315e-05,3.0359357277021104e-06,2.998500896911338e-06,8.701191766213867e-06,8.54450727727496e-06,1.921533798743269e-07,4.222812188814373e-08,5.42443794104841e-07,2.8318680733718793e-11,7.997287378991302e-07,2.5135458825431556e-07,8.760680114683339e-08,2.6439658564747504e-06,1.0960929772707573e-06,8.417663641235862e-06,2.853402994773546e-06,8.118191496819804e-08,4.609107095987497e-08,6.515984014576759e-07,9.58796384953331e-07,1.4793704727900092e-07,8.496507846178503e-07,1.124981774403011e-08,3.4445659635728987e-07,1.3186444958179777e-07,1.5625396709850747e-07,3.875100521799624e-06
