 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,H36,H36
1N1S,N1,0.0,0.02383492148121502,0.0012007045999613553,0.0001572400181866218,0.0004930791834616421,0.00031438597654553924,0.002779789761921947,0.00023858512970509338,0.0005291421248234673,8.602924120026945e-06,6.6044541582599425e-06,0.00012117112759951754,1.7646387118486206e-05,1.3548245651751056e-07,0.008341096811072868,0.0011615735388286197,0.001029236921476634,0.0019429304385141233,0.005037658764230013,0.004191149038461184,0.00018204635943752656,0.0004460656071443303,0.00042414195548601263,0.00011010776272701861,3.345164755619301e-05,0.0002836646808842269,0.0006765433276581245,6.124841173782425e-05,8.971947431969662e-05,7.842495800239324e-05,0.00011372814577637058,2.896270603813811e-05,1.5498478182218722e-06,3.3328790028708255e-05,6.02256416080138e-05,4.568183557762673e-05,3.1225661194511645e-06,2.1164639234960703e-05,0.00010420930223764557,5.4337114201441494e-06,1.7427183918172773e-08,3.90151420385787e-05,2.0580319269880576e-06,4.358783235458574e-06,4.6429941820969045e-06,6.64832924379688e-07,5.134719791133335e-06,2.5881326866095122e-06,2.2363368036515396e-05,8.730437111248435e-06,2.472460446656388e-07,2.129063997347025e-05,4.2723983282311195e-06,9.933538583184465e-05,5.532034535571384e-06,3.6238058830129205e-05,0.00012175410949022414,1.5251218304257463e-05,4.467799712193354e-06,2.3712291047611744e-05,5.494844587686232e-05,2.1581404693882256e-07,2.5655059827101034e-06,2.2666781944735703e-06,5.496256110437692e-05,1.99859108103162e-05,4.427163840192705e-06,1.3692243605589738e-07,0.0010189445626234417,0.0020459112112962696,0.0019687506100918295,0.0067223409225016795,0.0010170273811538344,0.00047905328973807393,0.0003235138490327305,0.00041791921045031266,3.322783082659875e-05,4.180099816619709e-06,0.0005846080629033912,3.8175202627194205e-05,0.00034533460456456777,8.885005755396302e-05,0.0002332298583875847,2.0621768226369852e-07,0.00017589662914963,1.194758155742548e-05,4.169267181083902e-05,0.00018604336187943993,2.027926874315078e-05,0.00016659029900822908,0.0001372923414511007,7.360579226789454e-06,9.638088454799743e-05,0.00016000951701333754,1.3177260792862633e-05,4.0090716330043463e-07,3.2402553532429046e-05,2.6577220792467493e-06,2.2734784807076913e-05,7.841557530641197e-06,3.6221102143740858e-06,1.4150322280581662e-05,5.555594228434657e-06,3.943676850171052e-05,0.00011145606252460638,2.9693727832125205e-06,2.5031134616160244e-06,6.166127586304526e-08,2.649856298742037e-05,1.2209342348523666e-06,1.7734573518612962e-06,3.372882088598095e-06,1.070140328351954e-06,1.8208800987712381e-06,2.4900401690897134e-05,0.0001362281098546969,8.570955230058352e-05,0.00020374242179332924,5.396585111450136e-05,1.8189149995517795e-05,1.2455789048626542e-05,4.2188726076197725e-05,7.290288767025643e-05,7.03874710863972e-06,3.0202262978062944e-06,4.273055430270567e-06,4.23542972724511e-06,1.5667494272147975e-05,1.0984477049502672e-05,0.0007147907073034032,6.025176226553963e-07,1.7517406627032273e-05,1.1754712505585019e-06,1.5530945387531858e-05,1.8902268003939682e-05,3.996797539596031e-07,4.388626995144307e-06,1.4107569783483598e-06,3.9828171871647555e-08,3.1092026953061236e-07,2.903261942799329e-06,2.2978281993824012e-06,1.6092440281167963e-06,1.9218681407418003e-07,4.517356741118306e-06,4.273359393125453e-06,1.5273700526563516e-08,6.099247262802976e-08,1.1442619940460474e-07,3.962571160087691e-09,2.689899414320962e-10,2.1667067762187742e-07,8.103544146820241e-08,1.2805312432639937e-07,2.7965100457549852e-08,2.434339951840059e-09,7.70257962967591e-09,8.639339243998734e-12,2.3543649022017554e-07,2.4604435031050365e-07,2.778365939537508e-07,2.828255185605144e-08,2.3380922198334986e-10,2.7407297986670187e-08,1.138080740759051e-10,8.432011511239068e-08,3.0621117641516093e-08,3.004152482333211e-10,4.262114261521788e-08,6.165257193657681e-10,7.614745052286764e-07,1.6444300920959165e-09,1.7458953172067027e-09,2.3195226295236182e-10,2.8650057548595953e-08,3.803208026287308e-10,1.4814007420760333e-07,1.5427229627107408e-06,1.1934320198747628e-10,2.5382895785242e-09,5.378747619522173e-08,1.602548569401563e-07,3.178102518930359e-07,4.396108810311716e-09,1.4864426800542674e-07,2.895057396035128e-07,1.0399673500138817e-07,3.1100726438637594e-09,1.8772120302656958e-08,2.4541186860460584e-09,5.646882406118436e-10,4.5178713548033045e-10,7.617823039041127e-12,2.24510250668164e-08,5.596018048947826e-08,1.1408569022819393e-06,2.559888145903244e-08,8.198184353602755e-10,4.2616423057140196e-08,3.5244607943241135e-07,2.2483260808670025e-09,1.843132624301802e-08,4.623799787495386e-09,6.5741145860442884e-09,2.1748034484403433e-09,5.270024860948297e-09,5.7899871563904526e-09,5.212231379836396e-08,9.813653889523266e-09,1.9395192396576277e-09,1.4826057048722419e-10,3.6304229067418703e-10,2.4461867254021996e-09,1.223676160400089e-09,1.3287149158713873e-11,4.387193497379371e-09,1.1983547487659507e-10,5.494557253626908e-09,6.4663987497937114e-09,3.515199242798417e-10,5.8280749920536223e-08,8.253599894647579e-07,3.772230892096218e-07,4.5424594108389726e-07,3.172966667186472e-08,2.881931382425762e-08,8.200520862367e-08,6.733630533162227e-07,6.681824510357259e-07,2.6863779867269955e-08,1.431493620307478e-07,8.879786861371031e-08,3.459910136172084e-11,6.316921957738586e-08,1.513643028971945e-07,3.7379899175959963e-10,9.787057964061319e-08,3.3076580452373605e-07,1.8204670726440497e-07,2.6859130741740955e-07,1.000646580928688e-06,2.184988929787579e-06,5.614129574560422e-07,2.2141835587241587e-10,1.1512128261781385e-07,5.639368672039069e-08,1.842357344461476e-08,1.806234772860904e-09,1.5484814264166147e-09,5.262950075746176e-10,1.0335398981098365e-07,8.96854326359886e-08,2.8422491027413344e-08,5.7560570532189104e-08,6.194142310178563e-08,3.313534890914127e-08,2.4162129630411755e-08,3.220972735751282e-08,1.365962343236049e-10,1.1226505836070544e-11,2.0789865662340645e-09,1.4094966582778312e-09,4.035890266429476e-08,4.307348244747544e-08
2N1S,N1,0.0,0.0,0.017806983413287902,0.0034983281100084973,0.012403699233587417,0.27890075495394884,0.03752070536583707,0.005593792645237627,0.015295562749679803,0.00013841977990192156,0.00027079823089160016,0.0040722827683334906,3.662027099093912e-05,4.0705701308763054e-05,0.10742582283067215,0.14979127910133094,0.002994758807373543,0.003323909648141221,0.049691433417350606,0.040055300932066995,0.0021168989321660447,0.03225026936360065,0.1266156651004846,0.08648877016686063,0.006217449472827763,0.013252260519658998,0.030042857293075986,0.004092193250418763,0.0047790480493672405,0.002960928396358531,0.0033540187526899246,0.00026859124447131677,0.00010313243427795271,0.0003558458376420326,0.003822999426801754,0.0026912237734562083,0.0002731163178428808,2.4761365982506334e-05,4.701783733418452e-05,0.001862025166523562,6.263606518164266e-05,1.8225441403618703e-05,1.08557029414591e-05,3.431694098021687e-05,0.00027451461343397376,4.282012830247872e-05,0.000345182962828261,0.0001272345945881881,0.001330803992945384,0.0006352408117034081,0.00010303214041207376,0.00032981922382058215,0.0008829051767760276,0.006081140833288146,0.00039655749821099207,7.43170210295574e-05,0.0007333219808178804,0.0007006333505170659,0.0008479784306119065,0.00011365608152758,0.00037476166742789196,9.508163476379394e-05,6.44016107109735e-07,4.399275531197233e-06,0.002487897913945325,0.0011552746323575391,4.631952657296878e-05,0.0001363726783658592,0.0029195281690603814,0.003783259462252886,0.019162969079430603,0.06576042899920065,0.010990163658864738,0.031985035196557376,0.058408752707246325,0.14724301598998002,0.021277389838957106,0.00019232802574231656,0.02862364827541586,0.0017902444240232018,0.017156186366115822,0.005462708990658927,0.007373027847874969,5.153751796171946e-05,0.004016373503715087,0.0001330705560462775,0.00020681254100929358,0.002311025664890387,0.0007124972426226783,0.0048056878058586605,0.0023862446754434607,0.0005154561379439038,0.0005987778822351686,0.0010347733103692747,0.0005655104941473255,0.0001638155202150493,0.00032825939252023595,4.343977130405463e-05,0.00020913106405440196,2.3605457788455908e-07,5.881714397748539e-06,0.00014758103192580307,0.0001303734341426832,0.0011950781348599726,0.002956988500591784,1.8677334113093025e-05,9.575685147034108e-06,0.00030426316111009655,0.0017700737674974931,8.497297855947217e-05,3.741739481588624e-06,8.241744596904077e-05,2.7965910740501698e-05,1.9995742980061237e-05,8.035431637720691e-05,0.0013256937580212735,0.0015020848908333662,0.0037775363888354896,0.0007364296086338484,0.0005934695332170392,0.00021513391968808193,4.9165268040329835e-05,0.00013761748113960692,0.00018748254014355759,5.863132931138715e-05,0.00016529270745890834,0.00012365652971668695,0.00018058843668700142,0.000628194684990202,0.010323780570181462,8.196763212842129e-06,0.0001715449576291661,2.5660975521368812e-05,0.00039073044238380206,0.00041356753829058235,3.9660001061037065e-07,3.013052095557356e-05,3.206869574334803e-07,8.29257320900112e-06,6.239221899129177e-07,0.00013083369367183906,9.693094702734051e-05,7.889730657928418e-05,1.1405465372149592e-06,0.00016850646010091452,0.00026104295763795804,2.0580206427922576e-08,4.164073081902586e-07,1.6598436785031367e-06,1.3705694934529333e-06,2.452187696899699e-06,9.81806397515328e-07,3.952402964912949e-07,2.3753871891685208e-07,2.482547500459731e-06,9.974428394343704e-09,2.632833555615832e-07,4.016223771330374e-07,4.820015796491717e-06,1.4090127274268838e-05,1.4956035780944177e-05,3.7777560133456234e-06,5.686691340045513e-09,2.729794204014979e-07,1.399487752351547e-07,4.145938915733893e-06,6.784941848358983e-07,3.020009575749327e-08,1.3493257360330801e-06,8.244358546960484e-07,1.263083795288722e-05,1.3798635856154817e-07,3.958420036198618e-09,4.518878427006712e-08,1.643024445829866e-06,7.876226071346082e-08,3.733094068092413e-06,1.818495101613138e-05,1.5959686017197328e-08,8.452621980126196e-08,8.494831282845894e-08,4.426948577052059e-06,1.0384032112842334e-05,1.674441612031785e-07,7.230049003492667e-06,3.499251310934426e-06,5.140154801352992e-06,1.2758620782094e-07,7.12580745521052e-08,9.43638620576337e-08,7.638467636184032e-11,1.7900781523749743e-08,2.9547689139874933e-07,1.315371766175133e-06,3.130122286254533e-06,1.4301046907139181e-05,2.3329286196194232e-06,1.1487075997074214e-06,2.8258633868460947e-06,1.2929703519404256e-05,5.250488932517783e-11,1.784859655629134e-07,2.0494652019920068e-07,1.3603119786154139e-07,1.2338975663439555e-07,2.782048329486031e-07,6.685754483370943e-08,8.805265223621461e-07,1.5601751002236597e-09,9.429343150735292e-08,3.055346975422424e-08,3.8166938054473576e-08,1.309973507446216e-07,1.541466729815255e-07,3.498657807909922e-08,1.9348821034270713e-07,2.805117338411378e-08,1.09924951363638e-07,1.9208574908446963e-07,3.520355962294275e-08,1.0670225369935338e-08,3.477483406122417e-06,1.4448984675397014e-07,1.855032478292884e-06,6.001745278538806e-08,1.4585484708895535e-06,9.56287113496046e-07,1.3669345017675028e-05,6.4551994647388256e-06,1.3448098878932058e-07,2.260589764047083e-06,3.8105675759236846e-06,7.223581843796012e-08,1.7431095433728672e-07,2.9782621702167944e-08,1.1286060974668999e-09,6.168421760044396e-07,3.0096507019905516e-07,1.241356382575276e-06,1.5793943624053952e-06,9.25626870573737e-06,8.245595132461148e-06,2.377287129373684e-06,2.308164472886176e-07,2.3140861307169303e-06,8.428609814536969e-07,3.4346688271291725e-07,9.505917608620962e-09,1.3827420275447366e-07,1.6557081985446587e-06,4.873958943107937e-06,6.252844730880724e-08,1.29799282433396e-09,2.724220848904224e-11,1.2659939763182138e-09,2.884031164995804e-07,4.440456167209561e-07,1.6208738808920486e-06,1.497738828515338e-07,5.364765232052093e-08,1.9445498544712336e-08,1.4055128172429932e-09,2.3663086508030062e-06,2.3177489381076555e-06
3N1P+1,N1,0.0,0.0,0.0,0.009235030517424914,0.026361938133860008,0.02686597396772683,0.2611987591164815,0.008573167107726043,0.02358277440418899,0.0037284452891126474,0.0018085568303478627,0.009212818767904585,0.014988449727667774,0.004519767560905441,0.09689122754247759,0.07344296980701559,0.008697922894622234,0.052061833812002245,0.12807514719213708,0.13310225264140696,0.0014419562952303622,0.014282052578553195,0.013001186497186623,0.06057170522327171,3.7109397544199396e-05,0.011841372785389437,0.028097907575583392,0.0007585553998490369,0.013498732005060798,5.6475036147363156e-05,0.0009120229636092603,0.0005060250841277814,0.0004923690044864593,0.015539327398773839,0.02350542568756797,1.3751445538279228e-05,0.00038464289122464024,0.002440817139329088,0.0001835870326067912,0.0010942561190927513,1.394349398342598e-05,0.010172226413403429,2.163202808191933e-05,2.118177281595912e-05,0.0024765075465160713,0.00011494081089291619,0.0017492676768822157,0.0012865234675989434,0.0012436754223532631,0.000701840338025228,0.0005093591069360581,0.018395209664498147,0.008746872406890205,0.006579158803480922,0.001994920525305144,0.0030193401877500747,2.8281192158363666e-05,0.0004115010954044429,0.0016556409559034257,0.00560905479914231,0.0048499214452630834,6.574628153832585e-05,2.2705610278395127e-05,5.694981408899125e-06,0.0038634380054407558,0.003292110435476836,0.00031321315644738945,1.3068190751308606e-05,0.00339154440163969,0.019556524780594664,0.013067772928875065,0.06812584151115564,0.014054442753643315,0.002429207233422215,0.003886657854265785,0.015065786717161078,0.007907850439774489,0.02954331230469176,0.002608114216228641,0.002276116505147474,0.004663686566533265,0.014698481832243315,0.00016641965679209392,4.8171186986856185e-05,0.00035916299554594744,0.00011644715341496692,1.718554189467092e-05,8.71899850860558e-05,4.364941102341646e-06,4.1977224008338254e-05,1.1902685189912887e-05,0.0002881628519646462,0.0006515447667112539,0.0007927038172077516,1.0048957276964643e-05,0.00024155270423276143,0.0014581643328763771,0.0007765425664234549,0.002065864147474006,0.0001849667934439303,1.1164868827018282e-05,0.00021683610585343516,0.00034280126709651526,0.00033439712820548806,0.0011862582332664573,4.525491348816857e-05,2.9294298951931808e-05,3.5619359621819058e-06,0.000432849032728555,9.21705468637235e-06,1.0921534634222851e-05,3.975529757438423e-05,2.039669435571767e-06,1.7158628817570687e-05,3.313322823705889e-05,0.0013834899263640565,0.004659492137112142,0.0011740566932649799,0.00026489957394337793,0.0004761746352190954,0.0007945380099982913,0.00015930271361552784,0.0002498593301960561,0.00017317265074656696,3.359968434324401e-05,0.00011355013818592496,1.8593160345359294e-05,0.0005880249185636899,2.547337973179964e-05,0.020795879322752953,4.0586768323969125e-07,0.00011423645607999688,4.2802480888504135e-06,0.00016169285384703969,0.00010890183892975358,1.2808424303401011e-06,8.289851490106415e-05,9.786643051512556e-08,1.9616209945283458e-07,0.00013418107272022972,0.00025949999632057796,0.00017716008519164106,3.295120457802447e-05,6.386530452284767e-05,0.0001801873696081202,9.224920956096838e-05,1.7850243727579596e-08,1.399182347761041e-07,1.6689076898224187e-06,5.325599272687498e-07,5.2685660110185495e-06,1.3328555725777846e-07,3.486329552604417e-06,6.8622242581639625e-06,2.8792123396570446e-06,2.644198142665033e-07,3.434102549659812e-06,1.0296407837451227e-06,1.5198289690987465e-05,1.0020409084043891e-05,6.5228265659911244e-06,3.022752390613448e-07,1.1251292608704944e-07,2.110667165933222e-06,2.333825941391865e-07,7.567385864604148e-07,1.1803988262393261e-06,3.679157679847833e-06,2.8158291525137713e-06,7.395616119509896e-08,1.6492750145147284e-05,1.307763710656218e-07,2.3051634734372328e-07,1.658894210887496e-07,1.1558621304530448e-06,8.961083142189352e-08,3.80734554994433e-08,1.291085043320095e-07,4.528075359111483e-07,1.3297641654475001e-08,1.3099712425912458e-08,5.069655735212564e-07,1.850820643412021e-07,4.212890258870061e-08,1.2706614991309095e-06,1.762209827838035e-06,6.279630548888804e-08,4.668734820967302e-08,6.648529617070409e-06,1.6955009840557977e-07,2.091348649813085e-08,1.8240029486804588e-08,3.6194239050324484e-06,1.557161415366437e-07,1.8928074969615238e-06,3.877819163999874e-06,9.306012387355622e-07,1.709842782471327e-06,7.967441928435903e-07,2.2095137941491316e-07,1.2260690240850636e-09,1.3612559834896842e-07,4.708620160442933e-10,1.5380593243463636e-07,1.7911710159523864e-07,6.192142758543184e-07,2.1880233580517938e-07,4.2554823131979447e-07,1.4720468843876233e-08,2.786021569001207e-08,6.70389832535534e-09,9.985033022630319e-09,1.191750542695047e-08,4.465854130941693e-09,1.1178642234099812e-07,7.219916264844528e-08,4.6047101687207714e-08,6.12096666685602e-08,2.986814351402245e-09,1.1015841572259433e-09,2.5441625961519776e-06,8.335712417029129e-05,7.872674564168847e-05,3.071622604933211e-05,2.899817297397078e-07,9.678688466685514e-06,3.3751295536177395e-08,2.3952263562332377e-05,3.086774689986527e-05,3.5471977830603407e-06,5.695340285161166e-06,2.8642875626871955e-08,1.1646545616805781e-06,2.8934366582467064e-05,5.662185906807338e-07,3.319352053665625e-06,1.0345424920288337e-05,3.733446292653042e-05,7.831176040973276e-07,2.2759634514812888e-06,1.6241835044894515e-05,4.373672599689016e-05,2.3234595856180817e-06,2.1401317562563804e-07,1.4987212459960375e-06,4.221581559216148e-06,1.4349207266839414e-07,2.3029547602249067e-08,5.379378853476169e-08,2.237253355019675e-06,4.701501690185239e-07,1.725430474497358e-05,2.5744021057150235e-06,2.106225583276e-06,1.2783703056129525e-06,2.79629396437997e-06,1.9292028241579828e-07,1.5244135096459388e-06,3.164546114042821e-06,7.029273383363233e-07,1.1117216509592964e-06,4.879091566323268e-07,5.713873019175253e-08,9.082964451678777e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.007802522980216775,0.004329396201758762,0.010034511825004255,0.2972542146009438,0.007838022554397917,0.009175248682721238,0.039744289755482276,0.005304148435422151,0.0003180689015898075,0.00010728124546899309,0.019521311802904506,0.006241092280513172,0.006724947046889973,0.04133211583127805,0.1448907820955041,0.09250058462608068,0.004113080157492011,0.02358600344413464,0.08745356320939468,0.019724838804308753,0.003354542419597095,0.031532021849066894,0.0077555500304058445,0.003050262146166771,0.00014280707098812684,0.0011947655287452008,0.004604928826081434,8.37683789067789e-05,2.4334842277484725e-05,0.002182956287595239,0.00013890567017993405,0.0011491270546040155,6.68213269161555e-07,0.0014469610443388348,0.0004008513858990703,2.368765430338371e-05,7.196259987907183e-08,0.0012350157172078546,0.001085725816683869,2.034295650266138e-05,0.0011363743694503547,2.446138496203787e-07,0.00033741233773465495,0.00014770740162717289,0.0003613205099566308,0.0001247270761113306,5.2763232465835586e-05,0.0013686392573659667,0.008349404034295738,0.00019552056065386125,0.0001169311344306756,1.9822589963247594e-05,2.3300674571125057e-05,0.001990023504499394,0.0001235086055144663,0.003860292018234235,0.008137586752040349,0.000534053068115492,2.6589677746269302e-06,0.0002616439627214362,0.005481362617056451,0.003020219253708767,0.0007522716480234948,1.6321018728060466e-05,0.010314281182049356,0.06674961280049452,0.08776499092693957,0.21303591225463547,0.046162176591384,0.025790463565543043,0.039665281153063336,0.07223937242262535,0.030548441093930734,0.0004925151123418292,0.016168078895412608,0.012402498956045616,7.65375794398171e-05,0.016041239072566826,0.0001591322960963204,0.00020728821638149597,0.008525205076800102,0.0011373455209175987,0.00025365857549397575,0.00496512772260882,0.0009443628757317413,0.0039310184385130675,0.00518174027729934,0.00114579707430984,0.0030227562699485233,0.004572943846385069,3.816743129592126e-05,0.00016474235236096924,0.0030169030483986337,0.00042959397346287176,0.0022743596366010532,0.00024066902651398436,2.3413921909520852e-05,0.0007524655174777628,0.000444640468635793,0.0016030319379800595,0.004309009248374629,5.091254666655942e-05,1.962933565158309e-05,2.4730309841292097e-05,0.0010697262481769165,0.00010684771454139153,0.00010764763809145705,0.00031686136872877135,1.530250984638215e-05,0.00033838029070976106,8.934510034475096e-05,0.0022365020243149125,0.0008941500943477898,0.0021521416920502467,0.00169937264766018,0.0008533693106973494,7.043727851074877e-05,4.971858340985236e-05,0.00018893960272903243,0.00023459187370167278,0.00012940318843801535,0.00031163850244175784,0.00013576494126454897,0.0006650156409213626,0.00023960108308207495,0.006806463964632137,8.792741982732721e-06,0.00031050167114532456,7.088974923696867e-05,0.0002986801039455145,0.0005178806290104809,7.2393376662205355e-06,4.635878317627018e-05,8.260430543138852e-06,1.728021319813422e-06,6.43447050130419e-06,0.00010248638517595943,7.864853346339906e-05,1.3740771506176586e-05,9.978266142240955e-07,5.7715675587211024e-05,0.00020458844028592438,1.766022406091139e-07,8.145527954361853e-07,5.355569028253626e-07,6.746667491341896e-08,1.6862717970411722e-05,4.962077992942682e-07,1.4171401829798924e-09,2.336778171851961e-06,2.117714244409541e-06,4.1238591941272773e-07,1.31685951032523e-08,1.7762037767266037e-06,8.914965972772748e-06,1.58097816522762e-05,1.6041847245240604e-05,5.740346538996022e-06,4.3946535299710376e-10,2.505122869145282e-07,1.3936448439721971e-08,7.926305696237534e-07,7.25720815442088e-07,3.1760329655128317e-07,5.384598718016775e-07,2.8289742104448123e-08,9.969643882001833e-06,2.0173407389023623e-09,1.4981768492461356e-08,8.549356622644666e-08,1.7682853323819359e-06,6.237906988726394e-07,2.640785583096772e-06,3.3559474532651734e-07,2.584561498153448e-08,4.42603949046827e-08,6.789147444230537e-08,4.819842406078578e-06,1.3401891874931238e-05,1.7878881184429929e-06,5.703023901570958e-06,3.7170377740203264e-06,4.756755942025848e-06,5.970525407406058e-09,2.101682495592172e-06,2.0458161431591293e-07,4.63272902262446e-08,1.6808921454725123e-07,2.5253007729375554e-07,1.970948010132645e-06,2.398263719172178e-06,7.180726129707438e-06,3.331667251860182e-06,2.506053769391059e-06,4.030137735089312e-06,2.9372486925804964e-05,7.56562523740456e-09,5.560028433215791e-07,2.0354868901506507e-07,3.7483951631500645e-07,7.840560263261409e-07,5.942822753901567e-07,2.7396130697354693e-08,6.249187305407133e-07,3.320141623852635e-07,9.433384651202914e-08,5.0838275811315725e-09,1.3017355193767344e-08,1.4800966674499705e-08,3.5583189728072284e-09,1.3139800358885623e-10,2.2121197940094817e-07,3.130747572299697e-08,2.1250301562858454e-07,2.114866282099115e-08,1.0088863078294708e-10,8.530123274397283e-10,6.048551260295909e-06,1.3196554862204835e-06,9.81029668167821e-07,1.4801828616128887e-06,4.6689652322129405e-07,8.458508871100889e-08,1.553121328923268e-05,5.74649761597712e-06,2.3402759996571376e-07,1.3060030941147716e-06,6.408787496026136e-06,1.2380629166308665e-07,1.586469131620305e-07,4.612765058809032e-08,6.656634354840207e-09,4.957517947268286e-07,6.686163978031345e-08,2.6080506536629855e-06,1.1517391498294671e-06,8.905182815599488e-06,5.630302095216422e-06,3.369693822197206e-06,3.2318436216094426e-07,3.0732733626859243e-06,8.41805454676603e-07,1.3034595736094445e-07,1.6984642137174433e-08,5.5709476587395557e-08,7.611332937251802e-07,1.9543125664434058e-06,5.435911276663319e-09,3.2055930576646574e-07,2.30110011045781e-07,5.034903036715832e-07,8.773380200111092e-08,5.795195292535027e-07,1.2002048004333687e-06,1.4272631432277194e-07,6.945297448268661e-09,7.13664993767793e-09,7.144224478672356e-08,1.3549372117616088e-06,1.635852890924383e-06
