 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,N23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,N31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,H33,H33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,H35,H35,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,N36,H37,H37,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,H41,H41
1N1S,N1,0.0,0.023476043953073455,0.00017863164531028985,0.0001637504438130044,0.0017024661062241542,4.5215201201598276e-05,0.00010197588886384779,0.00037438267212963616,0.0036506809144858376,2.3736354683445704e-06,1.1797447245498471e-06,8.102769216339345e-06,0.00012488921266257114,5.608134023268874e-05,0.007885618346597845,0.0013531177629675373,0.00796612466234814,0.0013785647270347923,0.0011285663818313418,0.0018456580685821677,0.004096595757844268,0.00032834020598349056,0.00505948662232214,0.0005989332787936785,0.0002465549640817688,2.1715534492372512e-05,0.0005591825865456368,7.242056340561742e-06,3.961948266875681e-05,0.0006655207483711734,0.00031449457769980316,0.00016840910911852802,0.00018254905925552123,1.775045674923259e-05,4.3386031306741346e-05,0.00020673768452761365,0.00016373660767454723,9.914638869834569e-05,2.0069868982286465e-05,1.2510850351254987e-06,0.0002672835253489936,3.702701399999064e-05,8.270169338286948e-05,3.839860866411415e-05,4.085929997743598e-05,4.896179300786785e-05,5.179794057563747e-08,1.8974872972893353e-05,9.077608517560343e-05,6.157407808204951e-05,5.577968095415997e-05,5.749306339897231e-07,1.7162216821242637e-05,5.199257951993275e-05,9.701772376091711e-05,8.482622269934126e-06,4.792720808688422e-05,2.6434098381322713e-05,6.29661187412367e-06,2.3248484388727064e-06,4.7010723247531416e-07,5.541854911084165e-08,1.2611714717836175e-06,2.0758249677510499e-07,1.8008930135482437e-06,1.9872825613997946e-06,7.640146122978031e-07,3.673896338929339e-06,1.6817741621544258e-07,3.233771390220852e-06,7.630417592441319e-06,1.0203112177364915e-07,4.976778822607386e-06,2.5036935911160185e-06,1.512473930542768e-07,1.5222571070339086e-07,2.730507364018253e-06,1.5062965712520082e-06,4.3078750949776534e-07,6.388865435302815e-07,1.5705456100079118e-06,2.950595257011912e-08,7.261785062162573e-10,1.7923135753328268e-07,1.3673508572065174e-06,4.5668978239099545e-06,9.634111821643643e-07,1.3220041301664764e-06,7.012208520507102e-07,4.0514375099220956e-07,6.934748462139595e-07,1.0242739838239867e-06,3.5805875894801e-07,5.621704022018559e-07,7.492421702226526e-07,4.5864024034170114e-07,1.7903007520914116e-08,4.578883654904331e-06,4.0662537273417065e-07,1.6990835567387563e-06,6.068710278750444e-07,1.6870991270678815e-09,2.6463928486375465e-06,3.2282407502748356e-07,3.141954296737026e-08,4.316353552358265e-07,2.9316017635672154e-07,2.942709723952053e-07,1.8949481611629793e-07,1.8803200538264342e-07,1.865977106163541e-08,1.6672344152479646e-07,5.258267652408222e-07,2.761913895366064e-07,1.6321996515467063e-07,2.1029880037382043e-07,4.7105052569662575e-07,2.1161940644276456e-08,7.499901877316972e-08,8.266273510137978e-08,1.385913590556953e-07,5.336760171559263e-07,7.926034584215813e-08,1.3229581319329498e-09,3.553778417375586e-07,3.3223648845948084e-08,1.0360893071270638e-07,4.505406653310118e-08,2.815859772020701e-07,1.1659271170749719e-07,1.0526517102427135e-08,2.0269348310897328e-07,2.472059312808028e-07,1.240795128865102e-07,1.71855773500873e-06,1.1655206910710092e-07,2.5717236562528e-07,8.113383564989363e-08,5.49853519382637e-07,3.095175449274734e-09,1.1951569733881229e-09,1.0816514267597555e-08,2.7933550583725264e-08,5.077938391995218e-08,7.2046235505274225e-09,1.780276903673439e-08,2.9190461248163047e-07,1.0321533405743821e-08,3.931915535382302e-07,7.5320252257427e-09,7.506634069898155e-08,1.0186541832268858e-08,1.0357291291285264e-07,2.5714107898533456e-08,7.386576211798612e-10,2.894443226764132e-09,2.2706083319112835e-08,1.793218351586745e-12,1.3232615003744286e-10,8.040328525193985e-08,4.701883635771509e-07,5.465270982440984e-06,9.156853931546749e-06,3.6187510588092664e-07,2.1932177971972777e-05,5.282913179405213e-05,1.116770319220528e-06,1.69256904134496e-05,0.00021433957876382248,1.7640801656892968e-05,2.4935288659433397e-06,5.9421237238732605e-06,1.6060102658754793e-05,3.609100687695932e-06,9.492129833532648e-08,5.092862860323066e-07,8.700310520026733e-06,3.026581945064777e-06,1.5954276186169736e-05,1.2347957323299852e-07,6.1407316360728714e-06,1.12418871272002e-05,2.5363785725485144e-05,1.4974869039507954e-06,1.3612474062674185e-06,7.295283738217861e-08,2.9168829358411363e-06,3.5813158669184553e-07,2.720213793105941e-07,2.379207653113724e-08,7.163126873432901e-06,2.3349481630408064e-06,9.08343270644707e-06,2.2986457204332567e-07,6.483435887938427e-06,6.38582520195996e-11,1.7694559840686352e-05,6.682452304840325e-07,1.4605425090741253e-06,4.2107504788502226e-08,1.9877897891595886e-07,2.220304612388091e-06,5.568697480917706e-08,2.2672861333949967e-06,1.6224204391068753e-07,2.7857706141887206e-08,1.6971433369761257e-08,3.266656078970698e-08,1.5669372648297042e-06,7.571311377851941e-08,9.308046844402895e-08,2.3045446662095515e-07,2.48307579386875e-07,1.9115136612457562e-07,7.709095029007074e-10,6.244426142831827e-09,9.389239385981796e-12,9.184747487567257e-08,9.375101650554996e-08,5.99263424438945e-08,5.009312825654533e-08,8.407065776872003e-08,2.080677852234203e-10,3.317182424300569e-07,7.492694464872329e-08,6.9502728017312165e-09,4.232174610763195e-10,2.2370946206606845e-08,7.069475449483775e-09,9.222908547990016e-11,4.337618098038121e-09,2.8308198007920282e-09,1.2644978869547074e-08,2.6557167603913356e-08,8.037910714797647e-08,5.47116322247021e-08,6.730394019882624e-12,1.9439250209529746e-10,5.748417297724018e-10,1.930793014359722e-08,1.890199552434524e-09,8.22269585754043e-09,1.1457508275469763e-09,7.83502152046367e-10,1.3724275049753487e-09,2.614710892245853e-09,3.0959228514149117e-09,4.661535046857068e-11,2.2339378125124654e-09,7.484086961273562e-10,2.3913196423031025e-09,1.017436718209197e-09,2.398654537494327e-08,5.624535281967269e-09,6.492493209719896e-09,1.9299106535086707e-08,9.078036100618192e-10,2.6473883751876315e-08,1.4446532858869432e-10,1.8839059867659103e-07,1.3316844738042732e-08,1.0896950008998374e-11,1.4968326300657253e-09,2.5337429376826037e-10,7.086380926502045e-10,3.8594180629125674e-10,6.164513344231182e-14,3.380711266487424e-10,6.587956846715315e-10,2.9224425102114537e-09,1.156029272308956e-09,1.4525447511459788e-10,5.565730099021948e-10,1.04602992934133e-10,5.971612093702561e-10,1.1601725136145546e-10,2.490443407054954e-10,2.4147989163836314e-11,1.2416614958432604e-10,1.0178116682801885e-10,5.408093972647521e-10,1.7093215731733835e-10,2.6317789891816545e-09,5.401481484312853e-10,1.2423833073427204e-09,8.8044882495808e-10,5.32018873400375e-10,8.851692934186417e-09,3.452947705540055e-09,3.4220000166840236e-09,1.3100250217945586e-08,7.551595460064675e-11,7.87107323763081e-11,8.252731831248639e-12,6.899930071746496e-10,1.0218589863164595e-10,5.927680568618143e-11,8.189826594673377e-11,7.320865302862245e-10,4.5708059559501635e-10,5.536859859489596e-10,8.906431148147931e-11,2.201310245197874e-10,7.161993220705654e-10,1.8267809487326758e-10,9.96126070518244e-10,1.9979573551154317e-11,6.150696618689722e-11,2.3202667565058732e-10,6.489356274563818e-11,1.5403789355161734e-12,1.8865076167884354e-11,2.6570923239432886e-10,9.713330140215248e-11,3.619282955558134e-07,1.5949406217963258e-07,4.7085097154564437e-07,9.502643716352566e-08,2.208975002915281e-09,2.563090473195473e-08,1.9100271697602977e-08,1.1154881618402612e-07,4.209619699491185e-07,3.656892466619155e-08,3.082743771365415e-08,1.2082836242655048e-07,4.2413800249718747e-10,6.869596114178478e-09,2.592152749253396e-07,2.0982715565054377e-09,1.7705755388508493e-06,1.4538683790199514e-07,4.5401462323013675e-07,1.1699114439434055e-06,5.162201693442725e-06,2.3074997006489184e-06,3.154127775850668e-06,5.011036138813374e-08,1.7913550641457388e-07,1.0030858024756562e-07,5.87780071281685e-08,3.5097752482116107e-09,6.7666004049948825e-09,1.2733745169413169e-08,1.3855582103872166e-07,1.7925258610773653e-08,2.807688357364668e-07,1.9052137645303446e-10,4.990084567779718e-08,1.4025447470089603e-11,8.994581679466762e-08,3.2958524798232247e-10,3.1604439898469394e-09,1.590894083136618e-12,4.143085097219057e-09,2.9743341123378286e-10,3.6881298015600805e-10,8.276235252679953e-11
2N1S,N1,0.0,0.0,0.007062926241057976,0.0032315211108842057,0.029763495598528422,0.2623469206618876,0.007038863649351246,0.0060239624824736104,0.055210776455065336,8.503788841274229e-05,0.0001296809435287205,0.0011033928656274394,0.00321000786922343,0.0015032713209053306,0.10447278575531405,0.15803699692766404,0.1066015672620173,0.1594292999055522,0.0031242526642747404,0.003923029294845559,0.04193019131562803,0.0023334829186172357,0.05049172194211771,0.03819837670140336,0.0945016982052449,0.00880807623839619,0.13890912440893421,0.00032882037320081103,0.0021521845944243445,0.029465575920821996,0.016370334368885686,0.008439706377789236,0.005749551984525869,0.00010342500735349702,0.0002439087923036265,0.003050592306837796,0.00552242378423351,0.0023628707855070097,0.0016628523004431628,8.647654734073029e-05,0.0018103394417874341,0.00037286683866666337,1.1480249919149088e-05,0.0004984213686352046,0.0004255238841355258,0.0012818564669692112,0.00015454816128190885,0.0003245874902082502,0.00186999731525761,0.0001762348529048552,0.0010388830639822544,0.0002349850058602776,9.588435921759064e-05,0.0011700981860989224,0.0032297379329802034,0.0003096733753258363,0.0012316321386438567,0.0008416273015003917,0.0008510074381642418,1.6242114058151458e-05,5.181108001739432e-06,9.387802655469457e-06,7.540049424159534e-06,1.8410440536520412e-06,0.00010358954842915047,7.502342037923881e-05,5.125396438820928e-06,9.433790349033799e-05,6.913185579549008e-10,0.0001200781040102683,0.00023967482578823862,8.201762993209627e-07,0.00010345909719600144,4.9084052815118184e-05,5.205868105484512e-07,2.0606191937222462e-05,0.00014769559858973658,8.152642182368552e-05,2.9463021605558026e-05,1.863272520696846e-05,3.8617184238365354e-05,1.1349186315179338e-06,8.457242706150225e-08,3.432169037864696e-08,1.332569215017898e-05,0.00013648590699411045,5.7475021114861136e-05,3.3874083731344484e-05,0.00010533677642143857,5.368772093561347e-11,3.570123051677143e-05,8.110033312291876e-05,7.23185245132818e-06,3.7147264534187485e-05,5.3064834388383275e-05,1.8919753491664082e-05,3.7753061206124983e-06,4.94133921096207e-05,1.6068106043487518e-06,5.048680144881246e-05,1.7947944669582938e-05,1.2691841355660927e-08,0.00011180415997946724,8.438833193125106e-06,4.765366190540021e-08,1.0284916052150095e-05,2.3417755877108704e-05,1.7956735490098907e-05,1.1059022865245183e-05,7.910866901106317e-06,5.322222265125021e-07,8.499735429268185e-06,1.927134579426948e-05,1.176605563379951e-05,2.8486325098775467e-07,1.3595507001973317e-05,1.8692428925159987e-05,2.447993781018454e-07,5.478531211355886e-06,3.3420420271212947e-06,2.7932836208499623e-06,7.914704510447734e-06,1.675564906378213e-06,1.0360018176669428e-08,2.0812770869182984e-05,2.737000202035489e-06,7.033831197711393e-06,2.397868114067947e-06,8.544612689398434e-06,3.970010133080848e-06,1.1146493616998043e-07,5.648927953849636e-06,7.299874205557444e-06,2.531617517842477e-06,5.953522508272968e-05,4.974327814100121e-06,6.9266655047250936e-06,2.269252939335331e-06,3.0269581742015106e-05,2.902070506127785e-07,2.7193485951926277e-07,2.002871908546311e-06,2.6603973433125816e-06,2.7989584761023423e-06,1.3983455060539995e-08,6.06143849779528e-07,7.909520169047113e-06,2.6548647635848965e-07,1.0361385204049611e-05,2.2592744919336383e-07,2.420286750126621e-06,2.0747821638522623e-07,4.105850595514937e-06,1.9147574794597944e-06,8.82009438818443e-08,8.455026012654798e-08,1.5190131958942032e-06,1.4892731492466282e-09,2.8559083098400606e-08,2.8372536271525917e-06,5.7651113255285935e-05,5.6107978378960865e-06,0.0010912658643031925,5.547682366202622e-05,0.001707472809035604,0.00016671333413809108,0.0020749915218178927,3.6039551549738036e-05,0.0006192378005538401,5.5811177787967736e-05,2.84685749254443e-05,3.634747365355295e-05,3.8938768683882685e-05,1.5521036394572363e-05,1.5727074487159598e-07,2.6557471389576648e-05,0.00045926310616239974,0.00013926727221491575,0.0005846155367494887,2.6478711800947963e-07,0.00044688682255689116,0.00028055760172884803,0.0012417446764674267,0.00015279375543308937,8.597071445670679e-05,7.262820585163254e-06,0.00016142282090281235,9.432383190732807e-06,3.117685165587858e-07,1.6751621456645438e-05,0.0002691575650826117,3.4658398500475585e-05,0.00019794455294253055,1.920048970927013e-06,0.0003985136013691104,4.561983422224358e-05,0.0007195204124323951,4.2522674404743555e-05,0.00012034909541092098,3.3251019635471835e-06,2.4866444599869197e-05,7.074210760804611e-05,4.3187827936108647e-07,0.00012427244652091218,4.316519048863654e-07,2.0122349506657145e-06,1.013059261190108e-05,1.9088107077180894e-06,7.141439587732279e-05,6.500746598803175e-07,1.272634233551173e-07,2.0737545076698893e-06,1.4297081773584353e-05,1.63836914766069e-05,1.4668663705919016e-07,1.5562782051947721e-06,3.685101468420271e-08,4.165359762220433e-06,7.951363615088525e-06,1.413834129770919e-07,2.3850509855982693e-07,4.089543778285076e-06,2.5805700243353158e-08,1.8076928550492255e-05,4.304633460794349e-06,4.917658635861244e-08,6.840850641509633e-08,3.781145537118391e-06,6.781650796483518e-10,2.425509593173558e-07,2.5955522153786603e-07,4.584171309218732e-08,1.6953801553754033e-06,2.4671017084809677e-06,3.846380661975957e-06,2.5375965515550547e-06,1.6850257766876098e-07,1.5534142461248734e-07,8.076055157957285e-09,6.194097443845692e-07,3.278711968590642e-09,2.2403750099542208e-07,1.2067997801068486e-07,2.1916433112778577e-09,5.438931438561667e-08,1.2024307016744729e-07,4.443585321922683e-08,2.8602682444756056e-09,1.2844162111669277e-07,4.1847535436900785e-08,3.8859497664134324e-07,1.452792233180844e-07,8.150707397902579e-08,5.087972696493637e-07,6.073888103586e-08,8.000030575772143e-07,8.132661211135428e-09,7.29917094322019e-07,4.5829171124722734e-08,3.0530470311873614e-06,1.428797724578601e-07,3.701483564100272e-13,4.015680787894382e-08,2.7554571735421973e-08,4.258884245267325e-08,1.3964443601466314e-08,7.329870044259224e-11,1.9862556044358826e-10,3.2690126605672276e-08,4.977688616847331e-08,1.038877748271716e-07,2.3164492546356996e-10,3.6836606653878334e-08,4.1115587823270516e-08,1.2929999293476158e-09,2.6972635236433007e-09,1.7013209507865668e-08,3.060821596179153e-09,8.985884480949835e-09,3.911577728388238e-09,2.3851173924782643e-08,4.862744429345867e-09,4.932764863241346e-09,5.847446971074532e-10,2.183127234545168e-08,2.4010660570894515e-08,1.2697949802742414e-08,1.5299225220033463e-07,4.1413462437134285e-08,3.170248286110677e-08,2.6411718456742506e-07,7.017164627143302e-11,1.33634880938871e-10,1.126028825737535e-09,5.373668487962391e-08,6.203078051214561e-10,1.9896413405717794e-09,3.628607192496247e-09,1.4684571336687213e-09,1.5592817259602043e-08,1.1786552178705278e-08,1.674038685450796e-11,2.2082517148191982e-08,1.3175281310395803e-08,6.163567878303411e-09,5.796766178178814e-09,3.784093927095e-09,7.620966080423841e-09,2.1706291208900552e-08,5.153657500756026e-09,5.898614929833457e-11,1.1590790549576013e-09,6.582889344741716e-09,2.6631346017325086e-09,3.9527870310251956e-06,1.574896172140683e-05,2.8199394414674117e-05,1.4322587471582438e-06,7.403676853812158e-07,2.0113233478724624e-07,7.128302037529011e-08,1.1826053708308137e-05,4.7551223186559355e-05,3.338421025622651e-06,5.177009261725374e-06,2.696085157483097e-05,1.4766773093199959e-07,2.7590537663435555e-06,2.6153341303736255e-06,6.55723523701468e-06,0.00013787337330217753,1.887191471183769e-05,4.1444976226934216e-05,5.5412361740891924e-05,0.0003018946511597065,0.00013124374468409528,0.0001908657149622961,3.1656042580596733e-06,1.2554879406767583e-05,1.0225014175802016e-05,3.6584198084277375e-06,1.2885520672689665e-07,1.1328970295210183e-07,3.113675004495775e-06,1.2304215286640385e-05,3.642022390337729e-07,2.2907026254070928e-05,4.592596818397965e-07,4.407959767860348e-06,1.5183041046640255e-08,6.4061844780027855e-06,4.7521909096737147e-07,2.0954274004836293e-07,6.293866472439902e-08,6.932641882784196e-08,2.6760241356171832e-08,7.53369695516426e-08,1.3167275429992742e-06
3N1P+1,N1,0.0,0.0,0.0,0.002635930986282453,0.02729983949235404,0.0041661504088152945,0.2705263807718734,0.004325390209507507,0.03575648290334987,0.0019201673620072857,0.0013387099511237288,0.02778538581981249,0.019727763623474726,0.009237432920063293,0.16456429195701672,0.09011100609217282,0.18658818739708005,0.10445332320673284,0.006501695776431671,0.04247183405780808,0.0869079614835333,0.009006987784827114,0.1221716856737598,0.021630314730863187,0.009953663478890817,0.004984362571692547,0.08142275681313027,0.01621542788735053,0.00011591704715763207,0.008261809344460413,0.019622777091398813,0.011595212054347881,0.004497932687560713,0.00024563313768188877,0.00025283119176733315,0.0064030035719544465,0.004209659176499514,0.006787596063626111,0.0002526406530787284,0.000323071975944611,0.0039477525140734215,4.5886377501691555e-05,0.0012285512027254697,0.003204845823523428,0.002698137669340017,0.0033950713399792942,2.0676520129603304e-05,0.0014208919901321782,0.00375432793113184,0.00011756487287595263,0.0006316409849418392,0.0002506504626529349,9.383790551997784e-05,0.002419980795493437,0.003349509017644081,0.0003669221988755744,0.0017118130989044467,0.0005696597376507739,2.4731715656312048e-05,0.0003092105882069873,5.505905802483113e-05,6.184256452979042e-05,0.00043909629706417874,1.0004343399261373e-05,0.0002007345179360076,0.00025086915127792153,5.727675997491133e-06,0.00017677490413481323,5.162260765922966e-05,0.00011518147969225012,0.0005430437362461404,1.962004917643867e-06,0.00028581688843054565,7.613060519817694e-05,2.6324215351092306e-05,1.4853542414927645e-05,0.00025597487083484083,0.00017482619198050386,3.580906095757008e-05,4.814215908188757e-05,5.505874609967876e-05,6.95077563817037e-06,1.1997319706580356e-06,6.598877067309772e-05,0.000268842545863901,0.00020133611345407587,6.78008529586549e-05,3.8151365267413695e-05,4.000321589536782e-06,1.6374549018927098e-06,0.00010156415550532927,7.758028223303626e-05,4.093564627183355e-05,3.881300463470794e-05,8.579278818476865e-05,3.623522074747143e-05,9.759175361168104e-07,0.0002367179844848799,2.06119923351622e-06,8.080891902473297e-05,2.2959990436444144e-05,1.7835914034591838e-07,0.00011411443939746135,8.718091663695304e-06,9.462895071976618e-07,2.5821167585871052e-05,7.764694731626776e-06,5.2133475442639465e-05,1.9140441267273545e-05,2.9861969661482135e-05,6.014123274278305e-06,1.5772306753758514e-05,2.7568735222693874e-05,2.461512151397116e-05,1.6869281305176287e-07,2.9732503614710026e-06,4.2773857935607396e-06,5.206747681896218e-07,5.032272376581659e-10,1.0738459588210958e-07,6.2652767618409655e-06,2.685945395830558e-05,1.1175678324981675e-06,4.37818905529852e-06,3.919514071859531e-05,5.398651761190365e-06,2.449189391695583e-05,2.8693468157037216e-06,6.519202645716149e-06,5.484106223807572e-06,1.2805772819923789e-07,1.2259049603002836e-05,3.0824880039581615e-05,1.1190620941903262e-05,0.00015241840288915398,5.57448374527425e-06,3.6455738332552556e-05,9.436410199459289e-06,4.914707332837054e-05,8.837341367584628e-07,1.7425237697210605e-08,3.0447732868310595e-07,2.267327461336066e-06,5.92700630130949e-06,8.000744289304862e-09,3.1419999002579857e-07,1.534090278010325e-05,7.073465599916062e-07,2.8517296042362972e-05,4.0281742830217127e-08,3.6355915766783653e-06,5.660296156229094e-07,8.160482281471815e-06,6.024111768754281e-06,3.4306538410078247e-07,7.32062315433879e-07,4.8375479724249715e-06,8.884298186018214e-09,8.043705257421152e-08,5.6963410841603945e-06,2.0813180490186767e-06,0.00119705219589461,1.8322548411831008e-07,4.458802314699639e-05,0.000837789305184522,3.437897845648408e-05,0.001806638251724113,0.00010925784272863837,7.756121332302968e-06,0.001232199885118801,7.112746615089982e-05,7.158926044636971e-06,2.3732971912604484e-05,1.7889279193550323e-06,6.210975862952495e-06,0.00014602492716431215,8.847125160915681e-06,0.0001075165569055514,0.0002508997980181782,0.00011595837697297995,4.6180372049065e-05,2.41938552747456e-07,3.149548724268314e-05,2.0693505131674783e-07,2.6564714954435686e-06,6.792951788403556e-05,8.254625653458803e-06,2.7366905811065934e-05,2.292635678413646e-06,5.3487982718536387e-05,1.3468677959593833e-06,2.2116501078528472e-05,0.00011105784605947022,3.823400697688939e-05,1.590598623169015e-05,2.019850787737809e-05,6.234551457318105e-07,2.735345113302756e-06,3.39839347349713e-05,6.343198463820698e-06,2.0970552187860036e-05,4.0355158515748e-05,7.848829910450661e-07,0.00013840430617451105,4.676846909745791e-09,9.669471268125562e-08,3.3487694461875606e-06,3.6264079295023066e-08,3.897341076530836e-07,5.285399051757622e-08,3.7667206638225537e-06,3.046095198300236e-08,9.579649504765086e-07,1.537417960717491e-06,9.345355113987708e-06,1.418642980866025e-11,3.618271103844606e-06,1.1932055343777392e-10,2.2226631624100435e-06,2.4546162435967744e-08,1.5142795906086803e-08,2.469896944745642e-07,1.6943640712696606e-08,2.972852763960532e-07,3.083369737311159e-08,4.4836179080576244e-07,3.3138363075835287e-07,1.414206574512633e-06,1.2649228064987028e-07,8.020852031442871e-07,9.305759349764742e-07,5.397372575544068e-07,1.8576926663627091e-09,2.9279431768003406e-08,1.6613820097433063e-07,4.011145637861091e-08,4.988894373170183e-07,1.3396437039681075e-06,7.22989001999963e-10,2.5300713080156356e-08,1.2502339732378687e-06,3.810825113248484e-07,5.347752685125329e-08,2.2806444288647754e-08,5.6509735113507986e-08,4.403463278457309e-07,8.183401067896057e-09,4.235026773713457e-09,7.991860260236905e-07,7.712332106279973e-09,1.91978590802222e-08,1.646645637620736e-07,1.1559653301240758e-07,1.5282006136096982e-06,5.952213530946437e-07,4.898087213600633e-06,9.789971882057102e-07,6.519910935587347e-07,2.7225821597198774e-10,2.787647587432218e-06,1.853250575223342e-08,1.3122155051448203e-07,1.7256563911161038e-07,1.1248164399901839e-08,7.26489124414087e-08,1.6793190393826762e-07,3.839865536647835e-09,1.8814370150721516e-07,9.275886725390592e-10,2.6658240059873606e-07,3.0345370660711524e-09,2.376902497047695e-08,1.7255044504338457e-08,9.04507579946312e-11,1.0076474676878888e-07,1.4222785971185203e-07,8.598224865430382e-08,2.4917312657635193e-09,3.3237055330204157e-09,4.2445947423530583e-08,2.762105699716244e-08,2.220899375515728e-08,5.0634323400799985e-09,1.7418476438990638e-08,8.899195158562634e-09,9.840990244924797e-10,2.096349107638673e-07,1.832234972631852e-07,1.8474142216007294e-08,1.8401900003794935e-08,1.5777710427045122e-07,4.517905383139009e-09,6.427773646677792e-08,8.990508337802794e-10,6.781627979179916e-07,6.23569240687516e-08,2.981986968464412e-08,5.8244116196704e-09,4.858895952253306e-09,1.0658599292057147e-07,2.4008878307668624e-07,1.1904335295298552e-09,3.7933610919083094e-08,4.4285906941610165e-08,3.598791487036124e-08,7.818861114117226e-10,2.0447350923546992e-08,5.067057884389214e-13,1.0452025644980267e-07,5.004103575956265e-09,2.8728381895604116e-09,8.717732535856726e-09,3.9658842876377776e-08,3.7148185860758076e-08,1.56842704712723e-06,1.3933251028941385e-05,1.8336460775092434e-05,5.9312247608911406e-05,3.528500807492563e-05,2.8149739337290924e-05,1.8020356541637028e-05,5.786915854955055e-06,2.4376822010285792e-05,3.274331348279702e-07,1.5319342263397928e-05,9.163845872284249e-05,3.918051140416878e-06,2.6876167877221135e-05,1.3097419620189399e-05,0.00023503749211783997,0.0005224859900745393,0.00021897106326118632,0.00023285065948863704,4.216529611156261e-05,3.7726685327310605e-05,2.1016073326052265e-09,3.0419236249912274e-06,2.898939545747936e-06,1.9385152263184935e-05,1.5147573426688155e-05,1.2214681976985275e-07,3.7539862305147054e-05,3.25893033004121e-07,1.125653313316377e-05,8.774565954272617e-06,2.05092481309066e-06,8.63505480057647e-05,4.275059728442443e-08,4.127354795713245e-07,1.5610798040910367e-06,1.269133409209644e-05,1.7219144154978494e-07,8.051203566061815e-07,6.875563165031906e-06,6.58039355427853e-06,2.3376127855634365e-07,1.4428829842039192e-06,2.1991212115768377e-05
