 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,S12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.02350901840251951,0.0018393245902450506,0.00018032570944170878,0.0001589178315695161,5.59403038968842e-05,0.0029674825776229152,0.0006778469218395866,0.0005462814104988389,8.855132186291748e-05,3.5599154793009014e-05,2.2761500271473167e-05,2.0529510457723e-06,4.668916655742317e-05,0.007959113086387193,0.0013659680879488656,0.00789861966796801,0.0013299724452338069,0.001165745650259481,0.002043988042078837,0.00017213913487590382,0.003505448663514432,0.005821177308219294,0.0006115697499471384,6.661845152744483e-05,0.0002601292430710611,0.0005108102677777726,0.00014190657459484113,0.00014234553064734756,0.00013852492607807632,2.865474679861202e-05,0.0006176898923009322,0.0001842939133760435,1.7543149601007002e-05,4.296777305329291e-05,0.0002118062446379021,1.1257371433259777e-05,0.0002256790515193785,3.7764174732224376e-05,1.2478632782642052e-06,1.3244183076688287e-05,0.00020680505565051632,0.0001494977994538349,2.9280661488467752e-05,5.363196908719781e-06,8.266440983395462e-06,1.2189786881056097e-05,9.479255272826226e-05,9.797341712136642e-05,5.545051195920969e-05,5.064892938921872e-05,3.7226173188464884e-07,1.5382029363658623e-05,6.841083745445786e-05,6.4925098630652656e-09,5.5337861971427316e-05,8.87937296569774e-05,2.0182574422156208e-05,5.177942785650202e-07,2.0129060285256628e-07,1.9556327851555366e-05,1.325357045778297e-07,6.214161615003544e-07,6.449676498432311e-08,3.2520155405779683e-06,8.542173134673536e-07,3.5236722117915065e-07,8.046140131945378e-08,2.295849595101984e-06,1.2902590684760185e-07,7.315367674121109e-08,1.168151680386309e-07,2.0728748608422887e-06,6.625038123153626e-06,1.212313105541929e-06,1.3281500661488366e-06,5.521061012592199e-06,1.685727012734617e-05,3.0983977321596967e-06,1.6587016122837639e-06,2.3721493724870868e-07,1.3795395059634785e-06,5.421337081479294e-07,5.871595532003226e-07,8.424777497850755e-08,9.91736980204827e-07,6.231512525156635e-07,1.2545985160483664e-06,7.419840297728797e-10,4.970978384477576e-08,5.7577163703470546e-08,8.336177081957885e-09,2.09368833381518e-09,8.462186507074421e-10,1.9884450530582853e-08,1.3258392739246005e-07,1.1213191242198661e-07,1.31213956366949e-10,7.681645014523397e-09,1.0133513776711123e-07,1.7659940504399785e-07,1.0514281628681843e-07,1.8560710524084811e-07,5.575845436478488e-07,7.2056802746800486e-09,8.270607887439496e-08,2.6520603957358446e-07,4.4017771649862425e-09,9.59980267944971e-07,2.6068332510398307e-06,1.240495505872019e-06,1.0355578902387919e-05,9.042063798370137e-06,4.18457127018268e-05,0.0001059208310705273,4.830849615600208e-05,5.9618440419129115e-05,9.286732259305985e-07,1.0738073100091672e-05,1.4918480290948555e-05,1.475552817653547e-06,7.568671963942286e-06,1.7886140191714084e-06,2.4046332467442255e-06,4.7808747209998614e-05,2.890158942969734e-05,8.669291919893851e-06,3.4017374606065687e-07,8.183336686728993e-06,4.469851928146085e-06,1.714712855616085e-05,3.2352492762566243e-07,3.433774600769546e-07,2.3812173899351308e-09,1.015818699462434e-06,6.352140136389739e-07,1.8006065111153546e-08,3.1561499376220326e-06,1.0152785606676318e-05,1.1789203655521163e-06,5.3142221734248096e-08,6.649597930064033e-07,2.4578747703785098e-08,1.370765898145443e-05,7.106636412679279e-08,4.90788485130178e-08,1.3051760958393555e-06,1.1389201082234734e-08,9.831106106972243e-08,9.898168117916661e-07,1.265102796965678e-06,5.775077600578271e-07,1.7275317037990234e-08,3.7957099818797246e-07,7.315306056465687e-07,1.3100697349166524e-07,4.0108701848673434e-07,2.560872129908631e-07,5.653231640589951e-07,6.011207396294793e-07,5.626357009180794e-07,1.274496141956405e-08,4.363377661964485e-08,2.006267374454751e-11,3.000628981397746e-08,2.7065993973840463e-08,4.3700617347042225e-08,7.842271598779149e-07,4.0160743758344e-08,1.4093019862215783e-08,2.655454953703895e-07,6.773762195599886e-08,2.156618439386193e-09,9.107061549329387e-09,1.300989524999352e-07,1.3910944396400282e-08,6.394884621840902e-14,2.6280963516533973e-10,1.676998007127395e-08,6.134224517229114e-10,4.508190598606632e-09,4.070504711073397e-09,1.4310950202656159e-08,1.3868503012659517e-09,2.009079680398429e-09,9.900732456102901e-09,1.9747321999830092e-08,5.3262637189632756e-08,2.1077795064883276e-09,1.323690046461934e-10,1.9505863591007255e-10,3.393589631528471e-09,1.127477000650856e-09,9.639737619249189e-11,2.5112806278926314e-09,1.182708694869028e-09,8.882133223364619e-10,1.1584965209365805e-09,6.456639667362651e-10,2.9755309327583745e-11,4.1617209678435074e-11,4.668709863153708e-12,3.5434093437203273e-09,3.88081413671415e-08,7.523510703322245e-10,1.8186731676195222e-08,4.599938585592156e-08,5.679374748268629e-10,8.861991140918235e-10,3.4294660167244473e-10,6.596077184450877e-09,1.8187090722321386e-11,7.519419531476501e-10,1.620636957966326e-11,1.6694298610175906e-08,8.024279818386049e-08,1.7314587541505944e-09,2.310684132922347e-08,4.5850434560179565e-11,7.521442870750406e-07,1.51253186086997e-08,1.4607375309338977e-09,1.0040881459616458e-09,2.278042199321817e-10,2.0438213566009722e-08,1.9025014896811854e-09,1.7333807389441347e-08,2.3070095611643637e-08,9.397775446728929e-09,2.4093305128758402e-09,8.734181711211875e-10,3.007143589695005e-09,2.749593330797495e-08,2.5527232272448686e-09,3.2053053267144804e-10,8.583012300888981e-09,7.843505844817855e-09,5.4672926630416896e-08,9.52364853645804e-11,1.3880008253863707e-11,3.497776357441751e-08,3.337060405783632e-08,1.7861253587270198e-08,4.7909842759708e-11,1.291645818080056e-10,1.787089642935058e-09,2.3399709392357693e-09,3.606147325196929e-11,2.4067930842752716e-09,5.8865932128782106e-09,4.3781833714007234e-09,2.2244406316929144e-10,3.029959616540623e-09,7.268474710997452e-10,9.256035937710294e-10,2.7637092614440917e-10,3.611843268913617e-09,1.1687589784870056e-10,1.553003281529186e-10,1.360792589721882e-10,2.4907936824192234e-10,1.130597004905809e-10,1.7069592406215861e-09,4.332023073594371e-09
2N1S,N1,0.0,0.0,0.03616637459926153,0.0023838680526844236,0.0017798022672934621,0.2635819336159031,0.05431937549440535,0.007514766207149748,0.005873966711813949,0.004761062246237513,0.0008099803049008703,0.00047896559538362915,2.8450423060988328e-05,0.000563330881444779,0.10475528663260603,0.15705318938967094,0.10578070144120044,0.1579552885022122,0.003348612295692055,0.00516679868540848,0.0012306072642016552,0.03259909230325686,0.061070982627806636,0.04022293141103006,0.010615612717664202,0.08757208632119173,0.1462498635231113,0.007283309718089992,0.006960445885133115,0.008091905700175372,0.0017715759087688632,0.03303880940091064,0.005730890469645367,8.133384188990789e-05,0.00024853439632677166,0.0033017188183692703,9.955067696498787e-05,0.006905257172820534,0.002626843192288675,0.0001011884641792804,0.0006363536355959987,0.0014749179822985958,0.00020800857642377935,0.0005190041270195511,2.0526508039075964e-05,4.17358715443239e-05,1.0793939030584454e-05,0.0019018841428735112,0.0021380420559875546,0.00010118450952223412,0.001010915729716011,0.0002692837799380676,8.543769609103968e-05,0.0013743467748903448,9.086528732105137e-06,0.001998963800545539,0.0025135575916146458,0.0006010540206884407,0.00010414695177063393,0.0003596324862238376,0.0006447022563293991,1.6652134513517325e-06,4.777825783008893e-06,1.3108049038201841e-05,0.00011694893353086933,1.235654816245102e-07,3.6188735613951195e-05,3.411967989030984e-06,2.522488017664415e-05,4.313563537916565e-06,4.0751452212717254e-08,1.5710993623851977e-06,9.769080199450997e-06,3.559963680244138e-05,5.793693117484011e-06,3.517803181196655e-06,0.0001323700360704727,0.0004952370850350718,8.647754626256443e-05,3.824255184481373e-05,1.868927265036291e-05,9.720074694374858e-05,3.224799222856234e-05,2.9818070349740822e-05,7.987354200267305e-08,5.3058594808863546e-05,1.798458831814287e-05,6.125995835115638e-05,4.244564433264486e-08,1.6669160585180975e-07,2.3075257034044228e-06,4.2003639002530235e-06,8.904804804643618e-08,3.96871897123674e-07,2.2759444373576798e-07,4.612266844894464e-06,3.5788678540704666e-06,3.31346061699378e-11,1.2267979121460826e-07,7.1752602985863945e-06,1.4768538912690587e-05,4.9237386998690624e-06,1.1998910105948113e-05,2.1693534558053784e-05,1.311591923958133e-07,1.182993387693898e-06,1.4583655498778825e-05,1.968177893107992e-06,3.889114454680431e-05,2.1643507659430128e-05,1.5106800713038382e-05,0.0009762978044576265,0.0006843671571621357,0.00017453254258947837,0.0017829910494260304,3.1199049427499403e-05,2.4831082271692395e-05,2.6714585197318286e-06,1.37246600535601e-05,1.6641566746855574e-06,7.00531577828567e-05,2.4998740746351444e-06,8.056836342529294e-06,4.191918503426706e-06,0.001235212421317744,0.0010300301065200301,0.0005486795964100288,3.7732490967279375e-05,0.0012990357316455814,0.0011721161176829753,0.001083631676012331,1.4997292785645655e-05,0.00014181766981469224,1.85942171351261e-05,8.015414182582781e-05,1.879734019771817e-05,1.7168247214982557e-06,1.2601587438876294e-05,0.00041192106665866035,1.982423146840162e-05,1.0538277170901722e-06,2.1688258886154443e-05,0.00023285525943039787,0.00015409824181844556,1.700648524227688e-07,3.2569383763281223e-06,4.751011460046861e-05,2.9382962694723957e-05,3.908867165702823e-05,5.19305369603984e-05,5.714144949120481e-05,1.6030821590184985e-05,1.8872759890431468e-06,7.526743311725426e-06,6.934713651052249e-05,4.682841396874693e-06,3.323620871320543e-05,8.967112874458394e-08,1.8703969124622688e-06,1.3838877396921134e-05,1.0145392215221705e-07,3.3467884930082903e-07,1.3352775722674792e-05,3.1548065437814188e-06,1.8865398430101266e-06,1.5201395899833159e-06,3.078604425166276e-06,9.24173254590599e-06,3.813316915568521e-07,1.8975515669872323e-06,2.6620662995302524e-05,3.5902883501748306e-06,7.405949418171076e-07,2.9259872036391243e-07,6.465606737560137e-06,6.45443991587058e-08,1.3782694097130843e-08,4.485034410528499e-08,3.0895676592646026e-06,7.618384367802378e-08,4.1003154582774926e-07,2.5619796129028316e-07,4.438028774700342e-06,1.594701745322169e-06,1.9994783606591682e-10,7.965134551923825e-08,1.8126579552912858e-06,3.22555981213668e-06,8.928505890182237e-08,8.97364236251974e-08,1.2434069329714248e-07,8.262595398988992e-07,4.814689980037201e-08,2.669175991343309e-08,7.028648267848325e-07,3.1028929581289333e-07,5.081225085135088e-08,1.1695389878774165e-07,8.79886981053346e-08,1.5718711043888334e-07,6.448264366909484e-09,1.1990265669226119e-08,4.68105194606494e-08,9.414224955150985e-07,3.298109128024862e-07,6.502801594976404e-07,1.7669257879049383e-06,4.481138748957392e-08,1.0733275246366247e-07,6.176524625089996e-09,1.134659413981609e-06,1.1707085700862763e-07,1.4257154257180105e-07,6.668781082908026e-10,1.0609980467535252e-06,2.5752928043409895e-06,2.6107804629305065e-07,9.843185222457862e-07,2.2010282707540796e-07,2.3134627236132133e-05,3.4761546974237945e-09,7.037000848697517e-08,3.679692506253218e-08,3.569854962748309e-07,5.560449656272226e-08,9.331725925321166e-08,8.218327884890186e-07,8.771640525040425e-07,4.3955302508891236e-08,9.556673452593145e-09,5.377235918757606e-07,3.5393599229216477e-07,1.4188334940268277e-06,8.39622140702545e-07,1.4882989063380592e-08,6.932038498774773e-09,2.5771589751144575e-08,3.925557263251278e-06,1.2111182723373304e-08,8.808689511141665e-08,1.0180879215226923e-06,2.156071527092962e-06,1.2056096165835584e-07,4.9026123383200115e-08,1.9667499850939407e-08,1.8731358331081083e-07,1.8160710490988663e-08,3.1418469159660845e-08,6.26332541386887e-10,7.251665934404627e-11,6.83652823241232e-09,5.658131758679019e-07,4.767774486325038e-08,2.5848245766013633e-08,7.262114420925059e-08,5.035166128486424e-07,3.2490773627102953e-08,6.813383190973354e-10,1.1573937364062203e-09,6.951651920772406e-09,1.8223715869680746e-08,3.6146290405270065e-09,9.250911148228624e-10,2.0185753513146665e-08
3N1P+1,N1,0.0,0.0,0.0,0.005878964812470855,0.0009390359946728211,0.03493546617993193,0.0738653348315057,0.008527486381414207,0.002320777234719351,0.0033291493981630893,0.0017556493164567755,0.0003109552781803693,0.0008091666087621796,0.0011315803584697193,0.14173569320317325,0.060622376005946776,0.07608191868385239,0.02235138686739857,0.0005450894611915835,0.001980654283831651,0.001105136464255807,0.0037121980246839215,0.00987066049324703,1.546652604211829e-06,0.042411729392485054,0.00022091535027657372,0.0008109857337781357,0.009896371426049155,0.036507327908509524,0.033377998951770405,0.0003068673414179379,0.00031837142285562336,0.0009295928659223129,0.0001082416815170184,0.0001466939225072128,0.007129277536221945,1.3433096115456067e-05,0.007760303969961857,6.119966067563709e-05,0.0008314523936565621,0.0001009175807031859,0.00042153720521076465,0.0032576947877362983,0.00017014908435020182,1.8697596485095502e-05,0.0001390613558653886,7.749086621289258e-05,0.0006693073569246089,0.0015448715337669228,0.0031633242387854033,5.7114392326695906e-08,4.805667987994866e-07,5.694497144270727e-06,0.00039350594316589493,9.46345413952443e-05,0.00014239115582670436,0.0003516049715965863,0.00010162829477744495,2.213719903298994e-05,6.48735736494821e-05,9.691791957422424e-05,4.149568469968834e-05,8.987585475850324e-08,2.8549130315136395e-05,0.00030345874894721625,0.0002795615646535854,0.00011146941353379347,7.58296057035146e-05,0.00019694061573671817,1.9373915804976605e-09,1.3532809650662614e-07,1.2914042357703437e-06,1.1872766463305595e-06,6.844506658998384e-06,1.4591781170025797e-06,2.601320192052725e-05,1.7239132413138236e-05,8.279570619063037e-05,1.7368931131134246e-05,6.929826930068828e-07,6.954559399918736e-06,1.7570354697848956e-05,4.780841553309045e-06,4.167390069298449e-05,1.0227684460017983e-05,3.746046579022888e-05,4.6153245282898325e-05,2.6653035840595862e-05,7.493252240919901e-09,1.418054055513096e-06,5.0943863350028096e-08,1.1424368531187667e-06,6.821632781761622e-06,1.181163167274235e-09,1.0936181071841133e-07,2.2502905610011226e-06,5.49646975622764e-06,1.572741492594787e-08,1.3980451312178843e-06,1.7190100187747248e-06,1.101005092873919e-06,4.1225790710086585e-06,1.2566290230608956e-09,2.4819928850838835e-05,4.628998073741286e-09,2.658358405405181e-06,3.6160821803576937e-07,4.846935022229104e-07,0.00044490552727127763,0.01324398088155343,0.019006883243938066,0.0021408082953917607,0.00016129722329827345,0.0010594150054874518,0.0003256045699471244,0.004832711057356942,0.01019000395763614,9.332649384474756e-05,0.002010817102808371,0.0028576868615401985,4.157566026208315e-05,0.0003729846916362689,4.92817002413215e-05,0.0008478805645513177,0.00014153518389381503,0.008299415401954668,0.001562474738115327,0.0006720671105959752,7.326655313555364e-07,0.002844434568537668,8.203358667913108e-06,0.0005326198005626281,4.1256309479820175e-10,0.0009738938317267465,9.096353071091912e-05,0.0002644676131231538,1.1376791567485611e-05,0.0006709593968485805,0.0006799311607839087,0.0011339590022934054,0.0006225311059400163,1.3574400350435667e-06,0.00012656439529967756,0.0011960454958614974,8.97197349227774e-05,0.000744086628271301,0.00018086356914603918,0.001546839550736978,8.869539327438503e-07,0.00031549208637793313,0.0003880287357240775,3.97660275930356e-05,9.126313255336527e-06,0.00030172161317088,0.0005476595017950281,2.716118596879369e-05,8.784248909865511e-05,3.087338262419692e-05,2.340375564013897e-06,7.162282898276473e-05,3.186391028986435e-05,0.00010624748585641441,3.533927058718689e-05,0.00019718013632297193,4.8539326848562325e-05,4.102423335683447e-05,0.00015562198510554737,1.308897120910757e-06,1.4743933496319528e-06,6.024420627603888e-05,0.00012330972320651057,4.8948595764652936e-05,1.3687683071417212e-06,7.838336222310005e-06,4.60894766263209e-06,3.3801109383890804e-05,1.6739456856207369e-06,4.912065154516476e-05,3.4082707820459746e-06,1.2451389956424919e-05,2.4820456194785123e-06,4.2766447954090125e-06,4.1779232734739935e-05,3.734074139138954e-05,3.559880834558271e-08,1.7092447253119758e-06,2.831500292010958e-07,4.107299544031662e-06,3.3500146767728722e-06,9.020293667560964e-07,2.5090147026674003e-07,1.7388660773498543e-06,7.785100128998579e-07,1.0463888896250495e-05,1.7159606178207554e-06,1.3060189569813474e-06,1.0644417636207493e-06,1.7724218381864887e-07,1.4031482642451465e-09,1.3222537221135866e-05,2.9653952626773616e-09,3.278863930145093e-06,4.451932820614957e-06,5.218347534974299e-06,2.743663665150109e-06,7.500714449548695e-08,2.0499922532835058e-05,1.629172574624249e-08,3.5766141541770935e-06,8.269461782006715e-09,9.90667094358244e-07,7.648929657655401e-06,5.458163376825809e-07,1.1539673328009314e-07,1.9550453163041936e-06,9.83069227356026e-07,9.971587822121819e-08,4.11439703684735e-06,7.427789997738188e-06,7.641666218027865e-06,5.219638663511716e-07,1.154885138987538e-05,1.8244618852580885e-05,1.822959989317141e-05,1.034746115902152e-06,2.2180648695524496e-07,2.043445654331677e-05,7.030619446624087e-07,1.1208048834809858e-05,1.8671799173475279e-07,3.1559543529180445e-05,2.375936683973734e-05,6.635143545707933e-10,2.574843374292257e-06,7.908351973284766e-08,1.2339715769194015e-06,5.017998486067654e-06,5.763216960552597e-06,5.027400531432136e-07,2.502078544353026e-10,1.6669725599882668e-07,4.241872431531846e-06,7.604896081758739e-07,2.937891847576424e-07,3.837160875708179e-07,1.5004353550729377e-06,6.642600514084052e-08,1.5639738593087316e-07,3.4365155854310103e-07,9.741750718550435e-06,2.6240139496813697e-06,1.7120150981764226e-05,2.4865017422825986e-07,1.6473804542727066e-06,4.223642990908161e-08,4.5313464669405334e-07,1.9209215111892775e-06,1.6734817345209763e-06,2.9085793216143685e-06,5.016312680794499e-07,7.793299283687105e-07,6.791894444191371e-06,3.2157102616281463e-06,9.06283605317526e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.00031934091184515623,0.004604069112172038,0.005768349877390833,0.27935994754333615,0.0008268015624075531,0.005622037462364338,0.04429182697628442,0.001989529901012199,0.021926312918624236,0.003864061518417783,0.27971800682936143,0.19006207746257875,0.12227156222269953,0.04640573453845809,0.006324949691369763,0.04008732716082042,0.0020824566369213038,0.061247281958094923,0.12232994864368862,0.015145020222224748,0.00024916550169384877,0.0013318623166238552,0.059996355052220895,0.006862719732941391,4.34038658991831e-06,2.5383792479738432e-05,0.028020872052101353,0.0033701274000421666,0.00041843331896274094,0.0001863695783441699,0.00014386559939882915,0.0033082445386751758,0.002143815739809707,0.0023908974808470873,0.001155595809981591,0.00033697504780061394,2.9131753538358396e-06,0.0017349657593817014,0.0006525812228486139,0.0015990800500853553,0.0005743059345715285,0.001301851672718346,0.000419818283965423,0.0033558039248315907,0.0013052113733000859,0.0009081247872888554,0.001770328634366436,8.026974366970308e-06,6.198773617072106e-05,0.0017394306621567601,5.678194232050515e-05,0.0009929277212954446,0.002242059026050569,0.000189197124653262,0.00011634837897789296,8.044657607619854e-06,0.00018669133172677377,1.7721781397916914e-07,0.0002776645761515262,0.00011038210631486578,8.373105911152479e-05,3.0043044482619408e-05,0.0001088057725810998,1.0689847596001556e-05,5.362961754684648e-07,9.627627139963124e-09,1.8613701291414486e-07,1.5675046913798951e-06,1.4616535609413006e-05,3.3293503461262475e-05,1.0287315841406297e-06,4.402724916952039e-05,0.00022538662735138715,0.0005226335813928173,1.2797981310264106e-05,7.131919490088734e-06,4.034850977241433e-05,0.00013583900594182907,8.92669720364836e-08,5.678485899940355e-06,6.95138194939382e-06,6.033201885502493e-05,1.845941404665652e-05,0.00012423996169697027,8.462119893692943e-12,2.5091110562591723e-06,2.884139064907032e-06,4.567843410185901e-07,2.638567218049559e-06,1.903100343980668e-09,1.8346454719875283e-06,2.6453835535455994e-06,8.02169858094004e-07,4.884708229013768e-07,2.2605811644815788e-07,5.089288869886133e-06,9.608242685921198e-06,6.516989812910268e-06,8.641162871914077e-06,7.159070110507315e-06,4.357102678653746e-08,3.395922165694287e-08,9.957132164117866e-06,1.584234308626975e-06,0.0001298873456414551,0.0024864261900057194,0.006474935382804858,5.088289242394239e-06,0.00013286461342820743,0.000274134378766,4.6750017704155766e-05,0.00105407800591939,0.003256445826463228,7.02933948435458e-05,0.0027858135786680283,0.0029170135123723906,6.412915782405548e-06,0.00024846409020362614,2.2728715977748948e-05,0.00033398842373610904,0.0010424795384946783,0.0028098633091180325,0.0008990587656554361,0.0001463575764724112,0.00017557539794088584,0.00098692538809253,0.0001493977607012198,0.00012962486409828777,1.9013837244674647e-05,0.0004938016989304295,8.675918572098595e-05,1.7446436703982826e-05,1.3930317661170477e-05,0.0004594328589062613,0.0009705471099934471,0.0003558936723067063,0.00040751348681622446,6.251033159898611e-05,1.1421264874744708e-05,0.00034895846171068,1.0820236577835374e-06,0.00031726476223603584,3.360387641304641e-05,0.00041624128961204043,2.3334259645402256e-05,5.253791903525595e-05,0.000255095482868839,3.232041659018137e-05,5.594029423905411e-06,0.0001475137754662903,0.00031213994354351016,2.4346936653429907e-05,7.424974124603523e-05,3.082211774696475e-06,4.2592116136219715e-06,1.2546499222221286e-05,2.243257195910786e-05,3.182971171478144e-05,4.36961850907025e-05,6.754400202302335e-05,3.905197659759274e-05,1.0231932974447133e-05,5.7192684229878665e-05,1.1615007548648748e-05,7.019154779630554e-07,2.7606094608056964e-05,6.121107390644198e-05,2.773733239314069e-05,2.114551644893936e-09,3.723045819192805e-06,2.1485506405127808e-06,1.3946136597553505e-05,1.0605920421902226e-06,2.3351700184415236e-05,1.4200129900832081e-06,3.7735273619166065e-06,1.918927019284311e-06,3.920998088879912e-06,1.133207362791211e-05,1.1828505874778017e-05,3.2978935138316956e-09,2.1003326589053017e-07,8.703176321844808e-07,2.8407363026339283e-06,1.3134089886790434e-06,5.54037224542725e-07,7.61117857628335e-08,7.358484883646099e-07,7.789918883283065e-07,4.512891784935746e-06,9.331914259114171e-07,4.96470689670403e-07,9.868016148661951e-07,1.9034474529888712e-07,5.5855407410376756e-08,8.89521739955157e-06,1.197050449874837e-07,6.467706410440144e-06,1.0974951490716478e-05,3.703687204925643e-06,4.46110743901329e-08,7.357897112036937e-06,3.5830189766272724e-06,6.567836043025466e-06,3.564823725099586e-08,1.3370897722353448e-09,3.573013083180143e-07,1.2414937522464697e-06,8.095099095495328e-07,2.1788009840761902e-07,9.246601528900555e-08,7.709300753333537e-08,7.308226264157724e-07,1.6199764774071923e-07,2.8627879893328156e-06,4.6073100041787995e-05,2.763731152821691e-07,6.144206246450068e-06,5.403420596739039e-06,1.104862579692778e-05,2.9874680835817458e-06,1.085734683936579e-06,8.254355980508166e-06,1.9330137801532032e-07,1.4073391914060096e-06,1.5025969357651547e-09,1.3990443586964219e-05,9.005404825179752e-06,1.7022460707671883e-07,9.513584764420102e-08,2.3760899026115112e-08,3.1807379219372933e-07,5.835886383032118e-07,3.6999116588276593e-06,2.0392283861525584e-07,1.7844522748333702e-08,2.225691320134615e-08,2.5289248255511154e-06,4.3973986940670784e-07,4.696243394164412e-13,2.5271813175464786e-07,1.7069141677872324e-07,1.0300958042108732e-07,2.186305987361692e-07,1.2795268333753995e-07,3.648080080687066e-06,7.581861272143442e-07,7.976307041523967e-06,3.0766215353139614e-08,5.408860346278743e-07,1.2046934116938246e-08,3.3407563293508247e-07,3.8069267382923044e-07,7.506936945400611e-07,7.578109082473361e-07,2.0505931197511984e-07,3.369147341114598e-07,3.125014687244132e-06,1.7371410527822206e-06,3.3529034406676317e-06
