atom_numbers,value
N1,10.502565394244833
H2,1.9343848583142513
H3,1.9240589023989831
C4,9.63090545472079
H5,2.0909689351949003
C6,9.630939805833997
H7,2.059734055725193
H8,2.080261013852796
C9,9.773232748224094
H10,2.0807066505441436
H11,2.0636097022136393
S12,11.098647868324012
C13,9.847072769843386
H14,2.075318440931813
H15,2.0768544010497694
H16,2.055053063474659
C17,9.724016865474388
O18,10.93997988944215
N19,10.368375099741618
H20,1.8839469861602298
C21,9.592866245453191
H22,2.0344443166940067
C23,9.6102926128758
H24,2.070404118329263
O25,10.996588352197676
H26,1.7996738874694547
C27,9.720311111241598
H28,2.0741226823969723
H29,2.069391063605422
H30,2.0869853439385344
C31,9.75392470690326
O32,10.927324265582621
O33,10.931030916324703
H34,1.7501909316759336
