atom_numbers,value
N1,10.495147604357578
H2,1.9290872742250285
H3,1.9263502363081715
C4,9.617233126486402
H5,2.064924819991048
C6,9.62621506708619
H7,2.0394304097688023
H8,2.0612117323521755
C9,9.695667862401912
O10,10.918653191103726
N11,10.40038221422127
H12,1.8871798543548626
H13,1.8834124852672347
C14,9.741785584974258
O15,10.936638149298972
N16,10.386954091015035
H17,1.8823875524168088
C18,9.581791811481361
H19,2.0349952455605567
C20,9.616565059946568
H21,2.0547371976106774
H22,2.071613576306091
C23,9.565430178780053
N24,10.42073881273179
C25,9.622605754212884
H26,2.069987736603865
C27,9.679626681688113
H28,2.0724007022386006
N29,10.37446112753794
H30,1.876086435708298
C31,9.754313814926984
O32,10.92283700003933
O33,10.894435249572574
H34,1.7681529934576723
