atom_numbers,value
N1,10.56780940837991
H2,1.9313409657092686
H3,1.9270722786662007
C4,9.62025417670812
H5,2.0721922482311648
C6,9.613047205215333
H7,2.0731769749998534
H8,2.076559360456501
C9,9.656527006081035
H10,2.0552825784282094
H11,2.066984803936456
C12,9.703238880589367
O13,10.911682668423813
N14,10.406053863700569
H15,1.8886509900690325
H16,1.8798276470560578
C17,9.676057355748222
O18,10.908062899453354
N19,10.32084952272946
H20,1.8761972193176222
C21,9.605933399348942
H22,2.0259262810691228
C23,9.658777348769517
H24,2.104124540378527
H25,2.076977780256047
O26,10.966729419607795
H27,1.7956900337037602
C28,9.747391351025982
O29,10.887930367443252
O30,10.871372712737088
H31,1.7600542135560269
