atom_numbers,value
N1,10.580836287783193
H2,1.9377864907010456
H3,1.9284906382956177
C4,9.62135524547969
H5,2.0868895476465403
C6,9.5570441665906
H7,2.0854518045442463
C8,9.64882389228023
H9,2.0932204164435726
H10,2.0771895683125043
C11,9.718218415039736
H12,2.094962040323077
H13,2.087043475854962
H14,2.0790448076091255
C15,9.732084207762044
H16,2.093129070512721
H17,2.099961434358134
H18,2.0955818217591773
C19,9.724748417906929
O20,10.938540882262043
N21,10.394111324239542
H22,1.885252593398371
C23,9.596957558286153
H24,2.0324536698884437
C25,9.613695891101937
H26,2.0606484099292413
H27,2.0582303362802277
C28,9.570979716882588
N29,10.435537292293636
C30,9.628187368599857
H31,2.064512160134349
C32,9.672876532317499
H33,2.0652391757092365
N34,10.376326253627928
H35,1.869187979547238
C36,9.740437920435198
O37,10.912144090700972
O38,10.941318511562194
H39,1.7644042688591524
