 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,H15,H15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,O18,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,N19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,H27,H27
1N1S,N1,0.0,0.0235405581240542,0.000896528180438283,0.0010389102557146757,0.0001300220069309077,6.028609583963451e-05,0.001130289724649458,0.00259925917943038,0.0003157147649623937,7.788997331906189e-06,7.40689990253035e-05,1.8109767913332409e-06,4.944756381633497e-05,5.977664090542345e-05,0.00796862765889661,0.001370212079803701,0.007882943403940912,0.001332833463838945,0.0011683339489442224,0.002079504037361568,0.0008387816127957137,0.006256768271937441,0.0023781599200902725,0.0006119736358585204,1.443865358208285e-05,0.0005948912217692559,0.0002269905299729924,0.00025883790575251253,2.6171936662627848e-05,2.6058319282651343e-05,0.00026244960263407946,0.0004834605384189672,0.0001667098224698016,1.9206107473968004e-05,4.500948162602936e-05,0.00022692993031014908,0.00011155358147507677,0.00015043945689896532,7.517480025143186e-07,8.987096131729544e-07,0.0001131368340823169,0.00025966339208682854,3.221509943829304e-05,3.3249460351658655e-08,8.683369143352992e-05,7.619636330780111e-06,5.439435980864049e-05,9.944200983630358e-06,7.911000871185792e-05,4.2574082249724476e-05,7.745124269664672e-05,1.5596996416622488e-06,1.2850424570137742e-05,6.036388906816015e-05,3.295034713790557e-05,0.0001183858061204468,1.9718063546614317e-05,1.6540145242105453e-05,7.442539515789548e-06,1.3536681211734347e-05,9.084574961182312e-06,5.8381091183612455e-08,2.2256142279131197e-06,3.105245971468662e-08,1.3252690644061094e-06,2.956253400965281e-07,4.568197262688756e-06,2.0208578710434466e-07,3.613064625263007e-08,1.4492184674530506e-07,5.5091764483705674e-12,2.1718205611698238e-07,2.065105133786105e-06,1.7915549257452312e-06,7.688554748419563e-08,1.3224588557569916e-07,1.5539909425932308e-07,3.8702146887281685e-07,9.832594310976717e-07,3.419057259534952e-10,1.374751669724894e-07,4.819693724122942e-07,1.1051739852163678e-06,1.2485418452445884e-06,1.2998973925038015e-08,1.222694119284995e-07,1.0237737435581096e-07,8.766379244740108e-08,9.749765661482002e-08,4.7904851641078494e-08,8.321182640713687e-07,9.039652950626476e-07,9.510778853361046e-08,4.689105492783341e-10,7.668438350982854e-08,2.8096009824229995e-09,5.7119765861646243e-08,1.136372093646365e-09,8.672477211368879e-08,3.4636449441904915e-07,1.1653894160801315e-07,4.6122416996752236e-10,3.5412583510030515e-07,1.1027614377212558e-09,2.7251997924970794e-07,1.1182487602567903e-08,4.832497291218374e-09,4.894171734548536e-10,1.7155476761399058e-08,1.2220153111641707e-08,2.4361302697339937e-08,4.4122795195278286e-08,6.784874395648899e-08,1.7845110222847183e-07,3.567144379879039e-08,3.950749305481338e-08,9.068638358589176e-07,3.108735001644547e-06,3.540664297307927e-07,1.555896282590119e-05,1.916641492183402e-06,4.095900875356051e-05,2.15487856929375e-05,0.000165690289889886,2.626043940223699e-05,1.1285437676589183e-05,1.1437786992252175e-06,2.9020035751115003e-06,1.490811644005996e-05,4.137043883190028e-06,2.2466275091947985e-06,3.572421514164148e-06,1.6199454201393237e-05,7.949418732655644e-05,9.76684195741484e-07,3.3454888814787864e-07,3.9329410461697023e-07,1.628630170746881e-05,9.523764924024292e-06,2.834786039240811e-08,4.3087712073286433e-07,6.297452265213721e-08,1.2917618474883596e-08,1.2369594441230536e-06,7.091685945426196e-08,3.4909670030280893e-06,8.781412320857385e-06,8.324190494679584e-07,3.5863778369282784e-07,9.380969401284744e-07,2.07125678830522e-06,5.747246273779538e-06,1.953696406653549e-06,8.359690273351816e-09,1.2126129309009137e-07,2.684437130084927e-07,1.4283650780211321e-06,1.7398774088128732e-10,1.0135628092378113e-06,2.3439008700609776e-07,7.706726229406158e-09,4.02534832799617e-07,2.2963856083357825e-07,1.9521511274156467e-07,7.626637950064463e-07,4.458789324424117e-07,3.5972723888555436e-07,1.7835705978797023e-06,1.4710754525637526e-07,1.1787931741835678e-11,2.3757734668450325e-09,1.654082565361037e-09,1.3324817640936182e-07,1.4915285673211542e-10,1.908798896721464e-09,1.419941914826417e-06,1.5558862020981223e-07,1.1776956865272581e-07,1.4615079896307392e-08,8.181714417077046e-09,3.131333192740726e-09,2.8921782968538423e-08,4.963731869978005e-09,1.9891411184858043e-08,1.6318885021071594e-08,3.396449155257386e-08,2.5211541743175303e-09,1.8082345065728589e-09,1.0536098660196558e-09,5.95159482807972e-09,4.975740652835015e-10,1.8077819435857734e-08,9.429336478294914e-10,5.973649797041958e-09,5.738125308241138e-09,1.156825968351427e-09,3.334712217473168e-08,7.10211445209552e-10,5.99942540091547e-10,2.193089509994195e-08,3.935084036399417e-09,2.5961177652078504e-12,2.0698001645946817e-10,5.546000880762847e-10,3.294018252608666e-10,3.4657772554624877e-09,2.1099320901551977e-09,6.0573934757002235e-09,5.775165901056312e-09,1.2158176687648847e-09,1.9231016779031052e-10,9.202487660786574e-10,1.8824075631584947e-10,1.3295591294593123e-09,1.5206946812895694e-11,2.264712167798777e-10,2.581629354736492e-12,5.356155796665263e-11,9.803579475997637e-10,1.7262688500885304e-10,1.3675789389822057e-09,5.297123073511045e-09
2N1S,N1,0.0,0.0,0.02182928589651656,0.01762150132827811,0.0020133028094990735,0.263964575255875,0.029135342771253292,0.03698719197481015,0.004583789243512104,0.000753652687413231,0.003266181852550787,0.00012914557741439125,0.0009926180736208323,0.0010068788361619063,0.10506763460408575,0.15731636645364544,0.10548816821306373,0.15783022152063442,0.0033959993483201334,0.005434252846943544,0.009086952498109646,0.06114398007883004,0.025623086685722107,0.04065893885243721,0.01460937653345784,0.1620869080655596,0.06673168322687806,0.013592863532957411,0.0016253532785468483,0.001548475970304164,0.014418342370401183,0.028349475692625692,0.005286605131047395,9.830398199728307e-05,0.0002596296582966229,0.0035849379537853387,0.002976087385087478,0.006026185706333731,0.00014092677327504077,0.00011643143414241663,0.0013865850594867446,0.0011354341567280102,1.473023683029595e-06,2.3748600545880905e-05,0.0010455178675188304,0.00015141404731600083,0.0010177277034921772,0.0006690523282402161,0.0015565923865281661,8.845279243763216e-05,0.0016901972252250097,0.0002914023677256239,7.799566163546601e-05,0.0012246158053592637,0.001051962246370941,0.0034739232464566783,0.0005010012501682759,0.0005233707759679795,0.0006286683531042669,0.0008851089828589842,0.0001132084872361716,2.4977605210807496e-06,1.1997739351565784e-05,4.3430528029464455e-06,1.546225786164257e-05,3.501248892634479e-05,0.00016393533711855923,2.8769268349826405e-05,1.5897891439742295e-05,2.350600750489207e-06,7.17808925632113e-07,5.42809063475147e-07,5.6142113642465574e-05,4.5445963409385115e-05,9.917229721878584e-07,1.0044077407123098e-05,8.168114683426708e-05,1.4847700427367272e-05,2.7940224405220704e-05,1.7175957338633197e-06,7.78002850143622e-07,2.2023225412226566e-05,3.690728167549118e-05,7.760060846839778e-05,4.5796411107801305e-09,1.0434118404845094e-06,5.585162166088509e-06,1.3303513091145192e-06,8.613504829391161e-07,8.753520375215373e-07,1.3827530252363829e-05,1.098221663609067e-05,4.567992371029561e-07,2.2403079569244255e-07,2.1622632537798836e-06,3.1290991131527335e-08,1.8594824575668412e-06,7.008456479606906e-07,3.285193606039627e-07,8.438955795497805e-06,6.046040730289803e-06,9.454812488485231e-09,1.1856523848052802e-05,2.633457758527413e-07,3.8682033514092495e-06,4.3795904192123203e-07,5.533157634296515e-07,1.4845015527953365e-07,4.851276278472483e-07,6.680515627355277e-07,2.746550526788738e-06,2.2518094568990676e-06,1.009312371458293e-06,4.690597303458333e-06,1.807365421324647e-06,1.8046528289517028e-06,3.7962540613500906e-05,1.8524848478307376e-05,0.0001301820890304839,0.0011284991932645205,0.00012422079618668036,0.00017198517888328269,0.0015176012702058372,0.0001886312174659288,3.0975660312293485e-06,2.8071061379808526e-06,6.573421540423396e-08,1.1881523737988786e-05,4.626559947040754e-05,2.9967754596516016e-05,1.1515009899376594e-05,1.3616673796512657e-05,0.0003179468974585653,0.00268280931460696,0.00012620343450597815,5.7462365912197555e-05,0.0002165984706712365,0.0031779440749777343,0.0003690249688430569,1.925432939353655e-05,0.00011897734017529693,5.982998040998666e-06,4.3205469670404284e-05,4.627935249490456e-05,2.555065600429174e-06,1.2590865826833664e-05,0.0002936651002269919,5.448757138903915e-05,6.946244220262798e-06,3.054162583104869e-05,0.00027463811567951524,8.782602050061428e-07,5.491031679172309e-05,1.068117000624369e-06,5.24104399057812e-06,2.734701190720834e-05,7.594514328523871e-05,3.0416561719981416e-05,4.371770339206549e-05,3.2713962534014485e-05,2.70744326469341e-06,1.142820334987249e-05,2.043453805544715e-05,2.7718500644091648e-05,4.3458713518962355e-05,9.646113285910474e-07,1.5258041941024203e-08,7.266217822987642e-06,2.968595400609786e-06,1.3454259928380452e-08,8.880773886277282e-06,2.0854444837681285e-08,1.4275404070174247e-05,9.047941071926857e-07,9.294867098219584e-08,3.7070837243913246e-05,1.4560933179197377e-05,6.666971539726063e-06,3.338025411636636e-10,9.269240042186766e-09,1.1096864316328947e-08,4.357810334809642e-08,5.928753088468852e-08,3.3472518401467255e-07,7.263235293208936e-07,2.0290852420501437e-07,1.2735970500443727e-07,2.440631341471544e-08,3.1338215356058186e-08,3.6158077465486826e-07,4.588972535302105e-09,1.6344570157311722e-06,1.57764912245284e-10,5.464308427960418e-08,4.8765763427383035e-08,3.88671890227954e-08,1.5268228312770304e-06,1.4524208502564306e-09,1.9786728300275058e-07,3.6615314202848026e-07,1.2638837976197692e-08,1.1114018594327035e-09,6.885435221981595e-08,6.417353581866792e-08,5.530020885657905e-12,2.2081114825489578e-07,7.810589952583769e-10,3.4085267941463826e-10,7.941292778923525e-08,1.1412577638481025e-07,2.430527006325178e-07,5.470424158104947e-08,5.298937777453716e-08,6.596126755908926e-08,3.1111921527937625e-07,6.305878041956703e-10,4.895706062768568e-11,6.659459650393273e-10,1.591458098637588e-08,5.3858251192195894e-11,3.1657165777687624e-10,1.0472612332890208e-07
3N1P+1,N1,0.0,0.0,0.0,0.03377947158646499,0.0016854531171990317,0.018185036099152896,0.19587937908190334,0.04508246061149235,0.0030965524908395103,0.01263017828467028,4.59349199122272e-07,0.0035089957888476686,0.003934846034253869,0.012628844292478014,0.2243699753130941,0.12090205227887418,0.09412922479538066,0.03738623206469516,0.001191888324593604,0.008169651394509092,0.0002986341154365135,0.03380680070849129,0.008987766213980564,0.006486038029783536,0.018774470887209294,0.030815771336247355,0.008987575373690326,0.019284009066881325,0.02907936507341735,0.0041120256026447866,0.010124099635385742,0.010754979817254595,0.001487996794085955,7.352397023474566e-05,0.00027275886498823176,0.01014222209625748,0.00295549210345758,0.005954352794338202,0.0016869810992865553,0.0009938485148777154,0.001342026006281305,0.0033492167342985546,0.0021435638115532285,1.4897735906460596e-05,0.0031544544578789857,9.626755581160218e-05,0.0020407480061952477,0.0005330181613769636,0.003069169554295925,0.0007907873453216752,0.000605256994565373,1.420188851497528e-05,4.098458570833685e-05,0.0016890745861659617,0.0005070805966971292,0.0025744617112399837,0.0003932775575825609,0.00028606452897106394,0.00010184398281953833,0.00017788022636100465,0.0003642866305995085,5.0617181943657386e-06,0.0003682357640362177,4.0404075971611775e-06,0.0004329629747035213,1.8878570815950013e-05,0.00014184287091856262,9.254751540899164e-05,9.458666156536566e-06,3.196152477569214e-05,5.240740565959356e-07,8.150020229091837e-05,0.00013015779928160498,5.3491562545193716e-05,6.20353516826988e-05,1.202441739378557e-05,1.691494653677239e-06,3.71375639161009e-05,3.1557152437855507e-06,5.315528870397657e-07,1.6796169034716257e-05,1.8468448477193533e-05,6.851436810673128e-05,3.382566767662354e-05,3.0622196556251424e-08,1.7569179311394123e-06,2.095122833445373e-06,8.608766055573369e-07,4.349680005955037e-06,5.006669258733609e-06,8.01800130645347e-06,1.4598845100355362e-05,1.999081029158134e-06,1.0122914850807518e-06,6.2330746628536104e-06,2.233386835692741e-06,1.021173004067677e-05,1.7530041713786915e-06,2.6008384801379236e-07,7.5549468552260635e-06,2.661296516492939e-09,1.9582492916114802e-07,3.912224889379701e-06,4.5458926667407695e-07,3.2355858436972085e-07,2.8736941715123976e-09,4.283720045350492e-09,6.779941491785735e-06,5.698290084232838e-07,3.1866665395341442e-06,2.2585311398870545e-10,7.719465934030723e-06,1.9707408673852456e-06,6.801529313538168e-06,7.978558258514568e-09,1.765993604685434e-07,0.00014023785128802757,0.006548472444460884,0.003550343398554201,0.005835364679914079,3.974737948997387e-06,0.0006286734585816411,0.0025148173432056886,0.0020759153458440593,0.0014939251283592192,9.530140203839466e-05,0.00022803296893814107,3.401587707840825e-05,0.00030423377250565764,2.1657003914876682e-05,3.554314229803346e-05,0.000718472167669848,0.00024453319992279177,0.0042133976833387266,6.331022383676554e-05,0.0004747778374039058,7.393066448768693e-05,0.00046651327103441886,0.0001009127281599298,0.0003838661964510326,7.561818132950648e-05,9.135347852895492e-05,8.67022584445376e-05,0.00044160410401339334,1.2500820467664653e-07,8.835711205978924e-05,8.662034005624264e-07,1.49343223130316e-05,0.0002337849674090009,1.0198998634081136e-05,2.6524298097463372e-05,0.00040977514567419604,2.398858564234274e-06,8.315040780138006e-06,0.00026316898498990327,0.00031350508462080207,0.0002987097749063139,0.0003540304859503962,8.139708084975439e-05,6.974878175425303e-05,2.568019818793843e-06,0.0001253222018133826,4.0955187892155465e-05,6.793206237798444e-05,9.745905418689915e-06,1.2367497832510566e-05,4.169888123684018e-08,1.6001104053753323e-05,3.616210208212678e-05,1.8614520622683983e-06,1.7883747900793168e-05,5.605325423041485e-05,2.72235562581713e-06,7.313802424224747e-05,4.094145260058468e-05,1.1282156542335997e-08,3.607060206034518e-05,4.2777101330049305e-05,1.0639691061520296e-07,1.1834415918343666e-06,2.35579055374302e-06,7.688221836943399e-08,6.294636385462127e-06,3.8155120396510256e-08,1.8509650607789752e-06,6.89687700727859e-06,3.795982067789083e-06,3.0392614820407005e-06,4.355226843832938e-06,6.350191203985389e-07,6.762340540422684e-06,1.8585678054350296e-06,1.8680156976813578e-08,3.372084265151898e-07,1.181698456864666e-06,2.0467914252364494e-07,3.4033722418058687e-07,4.9279343716790436e-08,7.780701105630783e-08,5.3813731248908425e-09,3.2065397559399855e-06,1.0860034649340378e-08,1.4279153015550605e-07,1.0531360599141948e-06,3.551567040460668e-08,1.5880942960677658e-07,1.3186907299456152e-07,4.097628506283257e-06,5.166857746097264e-07,1.900006478372518e-06,3.787616059458543e-06,7.283442653438499e-07,4.4410990529542005e-07,1.0996772914495523e-07,3.0719560140113344e-07,4.0007378943052174e-07,2.4335315984558292e-09,1.6688403992048961e-09,2.6662225560691866e-06,7.401849768662316e-07,1.188106140581624e-06,3.3680241688927026e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.00011490182878004518,0.023666344504814862,0.03796468247004414,0.26701571061836127,9.912938855061171e-05,0.01156383261656213,0.004505448311030502,0.014013476774359823,0.004608045296824903,0.015520559388354727,0.11973441678460617,0.08458876298894058,0.04828325846574044,0.008399465569890019,0.011728815227197487,0.07033145670272889,0.041754135336674825,0.1930448281694952,0.09325707252106286,0.023328392069793757,0.03017652611863575,0.029974987080048532,0.04082417063622312,0.00021451876729128294,0.024123785009732,0.013174772946972446,0.0036554178518291014,0.013084748315258077,1.3963306131348219e-05,1.4740266546908742e-05,4.219611992017924e-05,7.743469316734419e-05,0.0019568887898091525,7.463985960631803e-05,0.0004536977935880593,2.761160359909809e-06,0.0001488722430726952,0.0003113551406506154,0.00029794036896557685,0.00013923594142251083,0.003967705959783574,0.0014121759264709155,0.0012239027954810133,9.415626649467157e-07,0.0002566720367247477,0.002368214126289736,0.001509062223869151,0.00021701149996911084,5.443729052134749e-05,0.0011992545638155327,0.00100394554348604,0.001651777042111835,0.00027096347167576695,6.56726396059959e-05,5.9500555472435934e-05,0.00013993029385117595,8.849552865086707e-05,0.00024078197901422627,0.00013599821162113557,2.6008281859279947e-06,5.241201477201862e-05,1.6194572501238014e-05,0.00034096564177676925,0.00020210254352681645,0.00020164603763328515,6.838388309216015e-05,2.587939662568317e-08,2.622451753531152e-07,6.0801830128021095e-05,4.225668024249174e-05,5.495254209453293e-06,2.9421250768990603e-08,8.35139274046881e-06,4.0500534526533016e-05,9.125556228894993e-06,3.251167981499492e-07,1.9297848787847016e-06,3.147386627011528e-05,1.6954267747060214e-05,6.970406353712377e-05,3.231765655087315e-08,1.3610558768917258e-07,1.0565588735911291e-05,2.0630432682189337e-06,3.0034477704887763e-07,4.554154591218662e-07,1.2599915630850944e-06,6.852526208689369e-07,1.2100661681557767e-06,3.3331290090199417e-06,3.1466264149848655e-07,1.607536950221089e-06,1.6976158778714279e-06,3.632212653759126e-06,2.072036517919429e-07,3.318976566024645e-06,7.851285603432956e-06,5.05880848855611e-06,7.53728150248989e-06,3.3938526367016664e-06,1.819077253273349e-07,1.255114920439837e-06,7.935294652927638e-06,7.011335132478536e-07,1.652643555338784e-08,2.0573204100315934e-06,1.2361812933292526e-06,2.0193769545429063e-08,7.42062002512256e-07,2.4733975543256292e-06,3.0852417642890373e-07,2.1015544859892543e-10,0.00048593999513357744,0.01052662106964286,0.014221783292966972,0.007468667173958554,0.0003967822243993169,0.0007340674267086733,0.0023331838891333945,0.008407394198469476,0.004409110139035111,0.00723952192221855,0.0013356368209256342,0.0014101887160011817,0.002585866718547658,0.0024538629751811314,4.673977496727488e-05,0.0007723130441652515,5.5158335868554786e-05,0.008512898557647919,0.00014132714558279247,0.0004472988569070857,0.0001043322893425902,0.0022508314072817726,0.00041086267541912136,0.0009353726654068861,3.564404044009706e-05,0.00015533570105752403,2.137971673032979e-07,0.0008391342196807372,6.147667061884299e-05,0.0022624439560923193,0.0020434008274725635,6.722683736670731e-05,0.002929335159084445,0.00028914055714857057,6.928678552275969e-05,0.0013468946319914465,0.00026160152338317033,6.012953335243765e-08,0.0015121574646348446,0.0009611832300584489,0.0007857248149834017,0.0006967781170796883,0.0006886428377486098,6.117150030959806e-07,1.8882353558735687e-05,0.0006375857498035487,0.0006109882848184256,0.0007886738371034596,5.155610996032678e-05,2.1629915156307078e-05,2.9847259321869046e-06,9.58817001395218e-05,9.08044683654019e-05,2.1614261451530226e-05,6.566430233512222e-05,0.0003029521350574882,9.547079381055923e-06,0.00029143179805468655,8.860746008387821e-05,3.859402882167018e-06,0.00036508362810305783,0.0002776262603898516,3.354260358356953e-08,3.8018523262906e-07,2.8965008618264676e-06,2.8075204103750195e-06,1.952443126729264e-05,1.1105979105252572e-06,7.1008960249585584e-06,8.616113110537782e-06,9.586192046384667e-06,2.291946480714735e-05,1.9204287477148085e-05,2.5578264699621656e-06,1.7874152288266387e-05,6.994715487707026e-06,1.262853688288601e-08,2.386895476824691e-07,4.716446636798821e-06,1.6897945265270664e-08,2.2128936896237406e-06,8.75248233889181e-08,3.263242120965515e-08,1.024667354965203e-06,7.3995865146336826e-06,7.680094107342939e-07,9.600397341547051e-07,1.7148608821848654e-06,1.95584390905168e-08,2.9060379946876935e-07,4.853202746346597e-07,1.3449846605784188e-05,2.382964492397832e-09,1.068810746573945e-05,1.1342714158590894e-05,2.2855770045460133e-06,7.057990201175812e-07,5.976193273582453e-07,1.12618832748268e-06,5.229607171752804e-07,9.173395383310634e-07,8.625571812359567e-09,8.066628113700958e-06,2.303183076479698e-06,6.147403602607682e-06,8.67626535017152e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.0030503076960548547,0.0027258333565867154,4.8344401705868734e-05,0.2750992861891546,0.0014496910510999328,0.01739161439307546,0.0360736936137378,0.01642569511969061,0.01381615424803706,0.15301390626869527,0.07358693332960797,0.2882805417512908,0.18862754739598797,0.0035970921617596296,0.023933228371607385,0.011635534274760051,0.09753106009017021,0.027540057133574436,0.008301105907856599,0.010520577216145188,0.0475150659457686,8.695434163952243e-05,9.72445221303353e-06,0.010330028139528658,0.0005968031903276216,0.02268215657231476,0.00027380438086721526,0.00832203619282268,0.000705202261177984,7.163874476301402e-06,0.0013314600861820125,0.0006385176579044582,2.7077300078559574e-05,0.00011277363221262604,0.0005595382414487204,0.00017754563168592696,0.0002871732034588348,6.375134317293529e-05,1.960272757384196e-05,0.0005984661816833547,0.0005191933553878592,0.0005440283895130626,3.9102946827851426e-05,0.0001259045982400231,0.000333970309405629,0.0001030818016998225,0.00048584603334322907,9.264880394210806e-06,0.0001752517403090792,0.00013848172509600687,0.00031781334890768065,5.568831378699457e-06,2.9539128167499484e-05,1.8439989134755308e-05,4.041179472524803e-05,9.469208252133043e-05,8.30313853139586e-06,5.891191752205316e-07,7.065932813188347e-05,2.608086818955968e-06,1.267316021102971e-05,8.420113614571179e-05,6.196226930432758e-05,5.29110524727372e-07,1.2053534871103722e-05,1.0820248863563364e-06,4.712261550166019e-05,5.614065215864272e-05,9.76558680054751e-06,3.274610308023895e-05,1.8414468276883866e-05,0.00010011259397080252,0.00010586082020269671,1.4875461417762637e-05,9.819564562807415e-06,1.4034800868367725e-05,1.1796101266892123e-06,1.5019364118851186e-05,1.7973298405138394e-09,8.746991153607553e-08,3.355380318037504e-06,1.9929333733958998e-05,1.5900844647642742e-05,2.4661786448554324e-06,9.919604910813007e-07,8.61305214749919e-06,2.054287651986897e-06,2.2463911242276424e-06,1.4190704868966009e-06,3.539856650691675e-06,1.2116718233201595e-06,4.208326721766298e-06,6.758632249415086e-07,2.188968892813392e-07,7.192241160858259e-06,3.058738430583574e-05,3.680347284973351e-05,4.687739085795783e-10,2.069616857891532e-06,1.8448928839731593e-05,6.207940156155445e-06,4.896714851376771e-07,3.3131400622998797e-06,8.623998637435903e-07,5.884541698364387e-08,1.180111908638537e-06,4.4662623444047256e-07,1.0946053552451929e-06,5.458007379388619e-10,8.383590044402922e-08,1.2172826746592591e-08,5.536946792417119e-05,0.0005089891005023439,0.0008189087992391819,0.0005215163804841438,4.4995099968137e-05,4.968155931983631e-06,0.00013870133086868464,0.0011069499547486927,0.0002188984689666107,0.0025084208885861603,0.00010520920638401599,0.0006678245390692172,0.0001170160002532672,0.0011923643433808806,1.2706097488601742e-05,0.00020370267215952254,0.0009025176332180251,0.0003106330671944768,0.0024564992678248743,2.4216432526369402e-05,0.000345606343074234,2.0018139952338032e-05,0.0009451997862823802,1.4043952756281897e-07,9.379259627384506e-05,1.0256605408320851e-05,3.658957256047479e-05,1.0066985394185934e-06,2.8435658713910072e-05,0.0010586851972163025,0.0009003227393478141,4.125441560809406e-06,0.0007615053644935976,0.00015364939362205732,3.435288964492855e-05,0.0007333229875747804,0.00011393806988690969,4.726604686311475e-06,0.00046255181432086623,4.579337994892185e-05,0.00013177662569319182,0.00015267215304559656,0.0001202053979936224,0.0004111324984856779,1.5968665159071804e-06,6.996424039051874e-05,0.0002822495821357407,0.00016038287427910802,7.605855014247709e-06,8.291832038320734e-06,3.2492362005420716e-05,7.405412284100521e-05,3.003319114291969e-06,4.269982725402244e-05,4.285370252232745e-05,5.442298447699834e-05,1.4111553348072903e-07,2.4637013737116575e-05,1.2893287881787785e-06,3.8013878041365246e-05,7.274773696908099e-05,4.2871452531123566e-05,8.510035276465544e-08,3.9519904384555105e-06,6.241099370640768e-08,1.1309085494737303e-05,6.709479207778202e-07,2.0317642421829873e-06,1.6089629566451435e-06,1.3996259453641358e-06,2.786631805307138e-07,1.1601367751135072e-05,3.195741638206684e-06,1.6428446869554136e-07,5.1838772476831e-06,1.047745274984635e-07,3.1184685944651847e-09,7.43250656576322e-08,2.959262946244934e-06,1.6644242348817784e-06,5.241397444954998e-07,4.0684616120501005e-08,1.3435710677356383e-07,1.5752615629693878e-06,9.541771017751444e-08,4.124345776013172e-07,8.444539965068998e-07,8.431703801825563e-08,1.6717589756964912e-08,7.283101388644297e-08,8.350185232153251e-08,2.706586258671706e-06,3.2857543130759836e-07,1.3736673767361651e-06,2.8734271806385436e-07,3.4525252834427533e-07,2.2143223787907118e-07,5.948207646433445e-07,1.8196790740887536e-09,2.3234283164086378e-08,5.114441230524847e-07,6.125293605663273e-09,1.774858683800673e-06,3.548460880686832e-08,1.4227050586512746e-06,1.3450474476428553e-06
