atom_numbers,value
N1,10.526484602876259
H2,1.9410600430639655
H3,1.9560122079654958
C4,9.622649072491853
H5,2.0607725889044253
C6,9.665979483961692
H7,2.078920082345075
H8,2.105790667889297
C9,9.940395683187134
O10,10.97672482801613
O11,10.974658857820792
C12,9.731513493155552
O13,10.946893291931337
N14,10.392397551061302
H15,1.873503115335633
C16,9.612078771831927
H17,2.0465774539594475
C18,9.619489350440231
H19,2.1035517600987346
O20,10.94777025083507
H21,1.8098613121853941
C22,9.733082140633718
H23,2.092060663723575
H24,2.101938376889424
H25,2.055925042774555
C26,9.74585933613249
O27,10.886168541800167
O28,10.88584658273004
H29,1.7861179335601316
