 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,H32,H32
1N1S,N1,0.0,0.023844774952896497,0.0016775738902330417,0.00025175285774103884,0.0002091227991631861,0.00031078897115111026,0.0034855000656619506,0.0003592139423429508,0.00037881670950468127,3.216358632116001e-05,8.287814257720849e-05,8.799217526528347e-06,3.0102818360744354e-05,9.713814184270086e-07,0.008116138738345713,0.0011256732167616024,0.0010664812165662452,0.0020545410022934085,0.005623011835701686,4.879088932874254e-08,0.003608003065725951,0.0005127230059360777,0.0006141900487852681,2.361869908318326e-06,0.00011554251642098556,0.00038499854060117245,5.579412982015253e-06,0.0005794975528861102,4.730640936645436e-05,1.9671088966999317e-05,0.00035188144197895177,1.475726474353678e-07,1.4154496994489563e-06,3.220616413646127e-05,6.435851458452824e-05,1.1675342230788033e-06,4.041810004618007e-05,3.1321915832993596e-05,0.00012528620389407052,7.1890847430644556e-06,3.5387594479185935e-06,5.537156628998563e-05,5.956298756992773e-08,1.1168852809273488e-06,4.696111676777415e-06,4.617713312976557e-07,4.149205588732663e-05,2.0637304616544228e-05,1.361847303815722e-07,2.6876074032955444e-08,1.6873197303257648e-07,1.924917442663876e-05,2.6684507270502422e-08,1.8032788762223362e-06,0.00011826346349197436,3.345444932456587e-05,0.00013253007003610762,4.253799756881449e-08,1.04185798834866e-05,1.240255235493426e-05,4.062665683188249e-06,5.9908103577588356e-05,2.687662036260363e-06,1.9927417382881174e-08,4.675398512121731e-06,3.2012051809360287e-07,5.0742894046607034e-05,1.5016051959859666e-05,0.001075235713209416,0.0021117828298202745,0.0010544209030052265,0.0010744373458861922,0.00743421018268231,0.0005191394596748555,0.0002488415893127094,3.26573107201078e-05,0.0005576757255834064,3.30174581155418e-05,4.416795125455897e-05,0.0004501755447703648,0.0003867271815855833,0.00011665417621828378,0.0001634238919907549,1.882863349189634e-05,0.00027736368652009347,7.409964775106914e-08,2.609025407995791e-06,3.714144724864532e-05,3.2058828501657644e-05,4.516873263660237e-05,1.3970361986803681e-05,2.9926451954320754e-05,0.00011238839725802308,3.3211351964101965e-05,0.00013012485258856454,1.111161017419704e-06,2.9913719983981624e-05,9.077463394902008e-06,3.1758442629037376e-06,1.6236217495524397e-05,8.756671388068793e-06,1.724403149383491e-05,8.38595130852049e-05,0.00012058681173554575,3.395470587941318e-05,4.253302271717274e-06,2.249113440733197e-05,1.826996195442021e-06,1.1290500191885045e-05,9.362012831776179e-07,1.836928137655125e-07,3.0102952655319815e-06,7.464811663249193e-07,2.665482236319239e-07,1.0609239867731546e-06,1.2376543914394134e-05,1.208053304724288e-06,1.2138344282597302e-05,7.0801195455327814e-06,2.5619956494082885e-06,5.386006954877232e-06,2.649908035001758e-06,3.128523857753862e-07,7.825012936224507e-08,3.0934458381814967e-06,4.6654696628234404e-07,9.19638049073912e-07,2.997075858074405e-06,5.561484053728805e-06,1.0208798451039058e-07,1.7880830227579025e-07,2.387870251974178e-06,1.0247828043929985e-06,4.165436557457269e-06,2.843897710658183e-06,1.656092274426868e-07,1.1972101590096429e-06,7.462203299724024e-09,9.3666065970055e-07,2.8314909861215654e-09,1.140252753328852e-09,1.2504344756858465e-07,5.130844013545577e-08,8.524712130641987e-09,1.0637817293712715e-09,4.728364813022523e-07,1.140147956602e-08,6.817062492281423e-08,2.0870194195055092e-07,8.915989724300744e-09,4.462697598128784e-07,1.0360446545121249e-07,1.391802939565423e-08,6.985760925282136e-08,1.1012714118407985e-07,2.0754734042505163e-10,3.304267859327581e-09,4.130407627034316e-09,8.119530048311674e-09,5.03937158946588e-08,3.3003584309909684e-09,4.149218768567664e-08,9.439582449033423e-11,6.063425317393012e-10,4.737467640403281e-09,2.0822064961123488e-08,5.6223729005822065e-08,1.8249851185814236e-08,1.5442695922018856e-07,3.201843234990065e-10,2.36136377118612e-09,2.9455216044027566e-09,2.2790793696714218e-09,6.675997255012334e-11,1.8089277298294348e-10,3.19706761064964e-09,1.7305640531706246e-08,1.7957157982806393e-10,7.688147896089959e-10,4.757022775692121e-09,1.9521555927326517e-08,6.905997995687585e-10,5.8475170816585376e-09,1.1817547607151369e-08,4.033987810458939e-09,1.7844710153980259e-09,6.077603154075462e-08,1.0718741227933037e-08,5.5454085767792094e-11,1.0422156471179278e-09,2.281332900366806e-10,8.913820792599836e-10,7.506287869052386e-09,1.4033463280327396e-10,3.1342629047692583e-09,1.9470609013971796e-09,2.6285121301761194e-10,9.259257804927756e-10,3.8753027453708455e-09,2.3558008876989334e-09,7.026467918613832e-08,7.940530455385897e-10,1.9317436539267874e-11,3.6137257630741715e-09,1.719877729122743e-08,1.276106442738012e-10,7.088371556385198e-11,9.082565533002906e-10,7.092290643662125e-10,4.2140554934455565e-11,7.670246382485146e-11,8.977329990500493e-11,4.1951575546761433e-10,8.445706800586095e-09,3.1081206497418634e-09,2.1881518819100165e-10,1.5938834696527238e-09,1.52094448147011e-09,2.1610446765407687e-09,6.755901393873387e-12,6.801556540203535e-11,3.0729559175046717e-10,5.028283345254181e-12,1.2018443462658013e-09,4.308046736012372e-08,2.888477257378952e-08,1.9429459952036154e-07,4.1475257672729526e-08,7.058508955104514e-08,5.350036267337543e-07,5.194337288072504e-07,8.776206317229196e-08,1.6178619433038222e-07,4.4960669465243797e-08,1.8050272498904008e-08,4.660906269271514e-08,1.145190453577527e-07,1.6905499833352877e-08,2.4359853023625533e-08,8.86935420663093e-08,1.7990177658688822e-07,1.2908032043235096e-07,1.1772945440746696e-07,1.1025460544544785e-09,4.4396499809806755e-09,2.545539334875002e-10,1.5304860934151066e-08,6.637702054668182e-10,1.5271047093534662e-08,1.3021943162661032e-08,2.471833571160431e-10,1.3741433269043313e-08,2.0072934509007823e-08,4.6332105485547004e-08,4.057448599326108e-09,8.481448321440155e-08,1.5910295303456223e-10,4.0601744188961675e-11,2.931889397927989e-09,2.085203565371785e-09,1.7262157037123416e-08,1.516208131269181e-10,6.922017403709901e-10,9.014921031891276e-10,1.5683908338726127e-09,8.2600862399973e-09,1.0932294403076526e-08,4.819307342085466e-08
2N1S,N1,0.0,0.0,0.024519558050914103,0.0061020633298496385,0.004165529113342004,0.2791043807964746,0.045936222373818225,0.008404139700862956,0.007332928055182375,0.0008066399289452519,0.003308658481225857,0.0004966453650652181,0.00023958359093412263,0.0002680432279744682,0.10620453883214598,0.1489908898024388,0.0032171684097230813,0.004616659003398471,0.05547428941901211,9.150009679359528e-05,0.03333204274745816,0.03584486856115143,0.1460453198327083,9.437743777596097e-07,0.08091291642131626,0.018785955922103525,0.0002575545011691549,0.028767644837211392,0.002812613975263112,0.0008320841194662254,0.008257999638225044,2.962227797009831e-05,9.81542354689946e-05,0.00040291502162537185,0.004365276634314963,2.7507094194412218e-05,0.0022699075318994844,7.584182595188338e-05,9.925010352906938e-05,0.00014684151007271495,0.0014127804787831266,0.00017362189562697417,9.131837609088755e-05,1.837896189882393e-05,0.0002082902507096751,0.00010758799535692809,0.0018082308963331961,0.0009563113918900079,8.566894860662089e-05,2.2406293180843306e-06,0.00010243394712916576,0.0003128329538739649,0.00032720525123686173,0.0002784781386186985,0.0067764424435394766,6.075163489605018e-05,0.0012922332882485676,0.0003773601372674129,0.0009158889146902993,1.4977311331376697e-05,7.804229351693337e-05,0.0003278233134205166,5.478640128231405e-07,4.578500534924146e-05,5.23322651080349e-05,0.00012648026000183776,0.0022752331254318747,0.0009863197316466454,0.003020118602823363,0.004297695404259283,0.009744146705909618,0.010201621102206904,0.07294761212418877,0.03385246135665021,0.035557322154970095,0.02195940456719736,0.164189824610244,0.001810110113081631,0.0023022244255122004,0.02265683247912964,0.01989829885889871,0.007259643818024575,0.003940228347055097,0.0001900050758720795,0.006816117265347366,1.4099978570936145e-05,7.941337144301563e-05,0.0003702843105521936,0.0017278291413735936,0.0009464997707095968,0.0006707665886334091,4.3141899846332876e-05,6.655380537301525e-05,0.0007500265454454258,0.000540533919806574,9.557057744968844e-06,0.00022600746979395403,1.9190340911023895e-05,4.167433420798616e-06,8.328504969035144e-05,3.877460582835113e-05,0.00022340982838775503,0.0025295224003594186,0.0029105406823113356,0.0015058282203024298,0.00039951184025754927,0.0021761869366758724,0.0019757497191617013,0.0018795498050092618,0.0001227618965362609,3.04157430521812e-05,3.699541561297259e-05,0.00010776193103168019,1.7920511308000542e-05,6.2904460811363805e-06,7.520929097815099e-05,2.646405207995528e-05,0.00044938099384372876,0.00017531793194036638,4.973273946040635e-05,4.3421601079174366e-05,7.469239436996844e-05,0.00011303249428928908,2.7925637682946203e-05,0.00011878627718653334,2.821803658958899e-06,6.331124912462016e-05,6.966318177670239e-05,0.00018044372401515574,8.548815852460478e-05,5.111493414755586e-06,4.656810177516846e-05,4.507341084769578e-05,0.00015503748572198717,0.00011317243711417291,1.0426170149457903e-08,5.788511761473103e-06,1.0470069241375057e-05,8.660771229074271e-07,4.3053203357956704e-07,6.3916158614674146e-06,1.0718569041223702e-06,7.2055317854591294e-06,9.828604887074377e-06,2.185593868109237e-06,1.5630572780978014e-05,1.0933615857133816e-07,1.909318077419897e-06,1.1881140463465556e-05,1.570932144367987e-07,2.3436410496735505e-05,2.208707336581739e-06,2.3308610037631183e-06,8.34492510648488e-07,7.801893904257895e-06,1.1617786066508984e-08,2.7774963573534706e-07,6.640457073103789e-10,4.800073671873406e-10,3.1408485663408925e-06,1.1214740691656289e-08,7.640990378199319e-07,2.8572004318050404e-07,1.1095284113693538e-07,5.352135801217628e-08,5.978630817082831e-07,3.0053407438224156e-06,7.980647707128696e-07,7.777567373246086e-06,2.7484928111221052e-08,3.4788231850768625e-07,1.0988551002455438e-07,4.1922410698447266e-07,3.244635671251217e-10,4.317953328225599e-09,1.437712640051103e-07,1.4561909551513708e-06,1.100990691949022e-07,1.0961631602413036e-10,3.6496822009013385e-08,9.202508475247839e-07,2.607004399024504e-07,3.539595150314767e-08,4.7550251736083737e-07,2.0244205689579076e-07,8.277576002413412e-08,3.317548859183006e-06,4.981119281488589e-07,9.71865476984135e-09,5.8531778091008846e-08,2.5288593441530338e-08,1.1357172668979842e-07,6.684034017379048e-07,2.2075912875507697e-08,3.6576847328717577e-07,1.4839815376532783e-07,1.4201144704628632e-09,3.801053161112122e-08,1.773521383086063e-07,9.653707966350566e-08,2.9302368900196996e-06,1.844438868303655e-08,8.158084430220924e-09,1.6836856175928006e-07,1.0539551968946625e-06,1.1480713490996663e-08,1.4549513371875378e-08,7.934867674030954e-08,9.5716288006642e-08,8.793488381897419e-09,2.1110801995405382e-10,3.1834486158288655e-09,1.1891172491118596e-08,4.5037140061765513e-07,1.1822477974376966e-07,1.1183719283991422e-08,6.607913771716767e-08,1.0466037370093773e-07,1.0443380427105353e-07,2.712682301009295e-09,8.170609078206326e-09,3.871378795317071e-08,4.5393688807848775e-11,1.3685732458412758e-07,5.304850336784739e-09,3.500256084976172e-08,4.212061569752734e-06,1.6849118855688516e-07,1.8840633919658956e-06,1.0021991473596614e-05,8.271877723675658e-06,3.2149332529485264e-08,2.818515350444528e-06,2.6367378787028883e-06,1.8319109349462792e-06,1.4420492195910128e-06,6.387838636490173e-06,1.8340693253016127e-07,8.821896391175699e-08,1.6437545173886292e-06,3.7364439573472907e-06,3.62447685464673e-06,3.703443881342139e-06,1.702185334906403e-07,1.283267319074355e-07,2.9314396998714187e-07,7.755106832263436e-07,6.995832357858944e-09,2.8225688630811874e-07,4.426705526583419e-07,6.558291909541936e-09,6.164059500601837e-07,7.115760825016082e-08,1.7885783045734627e-06,1.2793169101854573e-07,3.1655902268390435e-06,8.133969053858436e-10,3.289890324609246e-07,1.4894441235924205e-10,2.801794045659278e-07,4.960655353158927e-08,1.9598567213563456e-10,1.2480905198231085e-10,5.266977654017069e-08,1.687555055696066e-07,3.413574709565381e-07,3.332123990062996e-07,1.2117528132016275e-06
3N1P+1,N1,0.0,0.0,0.0,0.023227516219614497,0.014362120908196552,0.0322933265905756,0.24157854663702638,0.02112302077210204,0.015502280671081614,0.007775446227929361,0.004315607886612671,0.004549139782106915,0.011175100881287925,0.0005438308537417669,0.04085985543824977,0.043766201304682895,0.010616479926739864,0.06397192846727817,0.15448170261892447,0.00012861766540961383,0.1332551950349674,0.016180600484537955,0.013543335400476142,0.0012308318645812832,0.05337565322826787,0.008994865915211925,0.0009350131646996829,0.030096251014646302,0.0158403725749674,0.005676164083363355,0.0009447785835487998,0.000789076993640947,0.0004674143780896145,0.015078194938449307,0.020273592024047105,0.0013565812323657056,0.00011440643885274326,0.002889194085622826,0.00013740296596642665,0.00033078538351549724,0.0010222295288673244,0.010642443594189643,0.0003117879073368801,0.00037834228708621964,0.0018114225236394166,0.00013712520629138858,0.003095087841078037,0.0017968298067065902,0.00018843748610697375,0.0003813627379862794,0.0005470061491783529,0.020336913580813576,0.010727548306004753,0.0005704932966996701,0.0048826561045571815,0.003334446027861482,7.976928908126624e-05,0.0015566997765206203,0.001357957944271515,0.0036679772908803088,0.0010348222997245138,0.005272878486177746,4.8409498826007535e-05,0.0006317897337699829,0.0006700977625837545,1.4785654647297974e-06,0.0037194696376907643,0.003986479850687896,0.002078677987325417,0.01200842829132398,0.0015578252569450335,0.009388324254957059,0.04328674899125717,0.0006205578308766668,0.014315159899573437,0.004927674527569259,0.004485507128283661,0.030704496152545557,0.0002899908294271558,0.014215912263908947,0.000893810962766306,0.012377605040090556,0.00018805521282549975,0.00039964994528896014,0.00247850526052229,0.0006131456936921964,0.0001946496219116245,0.0021946372369945344,0.00013476579211024742,0.0037010945493616276,0.0028289898492626087,0.00043419998661731185,0.001871816674007043,0.00012700304631119153,0.0016299886374882,8.627395522431414e-07,0.002321898686917123,0.0033888077328387833,0.0018571372276243725,0.0010369673648240596,1.2652819272318538e-06,2.8070076745212447e-05,0.0001125043367160572,0.0005591984462709476,1.4877375187793973e-05,3.2845922515178927e-07,1.076911037189987e-05,0.00012360260403498913,0.00019970929468771104,6.332319257507102e-05,1.2985906262752422e-05,0.0001053862545783435,0.0002962209577350716,5.781489283096519e-06,4.921673954849659e-05,0.0013369859591811917,1.4984479310697907e-05,0.00024031604030394504,0.003372455056770196,0.0002111932623769519,7.815700609414833e-05,5.570857344006086e-05,8.894845902407411e-05,0.0001706558443501649,0.0003248951356964458,7.23815321466148e-05,5.7418753749205464e-05,0.0006974754187205612,0.0003071171035813336,3.985609729140194e-05,6.296909397685013e-06,0.00016558605738969945,0.00014208469069476592,0.0005639642474255524,0.00015727155648948,1.4877507492627728e-06,1.634455585497463e-05,6.349748265011002e-05,1.886751567869993e-05,5.4710699148863284e-06,2.5889738283657593e-05,5.9812416838722626e-05,5.2143201719756505e-05,7.77588062716994e-05,1.638651854163342e-05,3.143235670766131e-05,9.57349651553585e-07,2.5303342830351738e-05,6.437913989421062e-05,3.542446869175819e-08,5.573862073982028e-05,2.4411305954430418e-06,2.821528390040129e-06,1.2129985972997304e-05,8.973490173147525e-08,3.478657879529834e-07,1.4588243046897986e-05,1.1165101134524846e-05,8.350048350536099e-07,3.4320575017732224e-05,1.3676976315490919e-05,1.0767669866851293e-08,2.6138630460081913e-07,2.4329970815806234e-06,4.017379524601239e-07,1.0495768096863145e-05,1.7185240556827353e-05,1.3310018868395446e-05,3.0463945725589525e-05,1.1117583489372862e-06,3.642836254869053e-09,2.933951518180322e-06,4.5409510507354867e-07,2.842997401941716e-07,8.872122876368849e-07,2.6330096714044515e-06,4.38815675263271e-06,4.119936063418095e-07,1.0713397573525185e-06,2.129077869561513e-07,5.258061713142581e-06,5.136069347599914e-11,1.327196124112362e-07,2.0257705046766716e-06,7.08491058709626e-07,3.253622797849687e-07,9.133076999123801e-06,1.674326256750902e-06,7.025776347369117e-07,9.078264180395479e-07,5.526066049199585e-08,3.117735301039204e-07,1.8181849754661528e-06,1.0834279962068649e-07,7.256051870463409e-07,1.1421145178491798e-06,1.2905830182319278e-08,4.0391390632166235e-07,9.264996525537583e-07,2.593468964029455e-07,8.030295369998441e-06,2.223316197813574e-09,6.331411350757321e-08,4.2565420788065467e-07,1.7275426689167261e-06,2.235763552072001e-08,7.759915154892383e-09,2.9342478868876753e-07,4.6496082495295354e-07,3.25794757838338e-08,2.986953129280323e-09,3.603224785209136e-08,2.349504044651951e-07,4.991691642253215e-07,7.494490374959639e-07,9.521820709679218e-08,2.10089785568357e-07,9.218165430979752e-08,3.5434707656989417e-07,3.960652161794087e-08,1.4599869979647906e-08,5.6702999629010264e-08,3.347899735217652e-10,2.466244837240339e-07,1.3602926185463105e-07,8.983792683547875e-06,3.246252863764454e-05,6.034913218488924e-06,3.7916049158148724e-06,1.5322722917154863e-06,7.232463392625732e-07,6.354944668274243e-07,1.1638615937670238e-07,2.006768124340752e-06,1.4370506531413696e-06,7.711797100906637e-07,7.345653989521139e-06,8.118467569318e-07,1.364642208123712e-07,4.339176609136075e-06,5.705671394018452e-06,7.969382096018052e-06,1.7708922639414482e-06,6.470720066431568e-07,2.986041934605055e-06,7.369784428945536e-06,2.0134022773454774e-06,2.715620287307985e-06,6.232500628922111e-07,5.908560514189531e-07,3.0445658281141874e-06,1.2021871527156947e-06,1.8035323012810522e-08,2.7516399780935785e-07,6.921661186432004e-07,4.489365186266525e-07,1.6732117602558105e-06,3.3710088054306198e-09,3.4648753510779784e-07,4.0024361602775116e-08,2.6245821294068605e-07,5.450968276754509e-08,1.1785337472591806e-06,5.283659527677287e-07,4.0318070460010347e-07,2.658625630758138e-08,4.386266683198414e-08,1.8704606352670794e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.007251317046718775,0.005309234660153983,0.02573918537134512,0.2611041113386512,0.010199773852332505,0.005090351216713307,0.00018293355166787428,0.0005577842686232959,0.03795959051767284,0.008201618436802338,0.3031309549226431,0.16543799856331054,4.579655612957367e-06,3.50878537602739e-06,0.0009411854798768715,0.0027546650461975908,0.00012728133077288817,0.00025675535707225805,0.004475474340245533,0.02438968159996735,0.000259074135846582,0.002153680176637973,0.023466853425080147,5.634625880990285e-05,0.001543063745551354,0.027250948628619875,0.008974877195917497,0.002559457907968188,1.5415865806112095e-07,4.125963969237034e-05,7.68970950559833e-06,0.0001679871334561156,0.00035319901459818226,0.00031011746235387605,0.000520900998172813,0.00016726255470134177,1.949055785033238e-05,9.150821746328752e-05,0.0001465590485469903,0.0001334002939992196,3.148950278264451e-05,0.0001274410460472275,0.00026437665816381184,0.00015984894079767997,9.471216841783203e-05,0.00042452531866921106,1.879074924771018e-05,0.0012639147620756574,0.0010285655167812102,0.00023220524740841242,0.0009009809306421701,0.0004346307299636365,0.00023570311286835732,1.6604321913860076e-05,0.001267357906556299,3.339980736427606e-08,6.897290272478429e-06,0.00010989920349113724,0.0001402693547614131,0.00036558719452850497,0.0003475141829132333,5.99313185198902e-05,3.6362161476954924e-05,0.00014033111934930176,0.001852913721552829,0.013809663607744493,0.010277534258904986,0.003587649559114059,0.05262388175034971,0.007941172398349572,0.011072825088653815,0.006121545748965396,0.03950438020109459,0.002030427062726492,0.0007670085861255505,0.008768942434213889,0.02978749790513846,0.014882832382755895,0.000780380335788422,0.00046999566141980864,0.017559215274410622,0.004982071154172818,0.00011890565578198675,0.005440467031552654,0.0007224921825406128,0.005598850439547665,0.002511076298179926,0.0008344224493703756,0.0020114296613571447,0.00047064982506794806,0.0022906941569380557,0.00047161258245642657,0.0007423948175520056,4.083797824239177e-05,0.0004124297099059593,0.0010710036898748942,0.00018689871804888902,0.0032729799827593276,0.006135033240221688,0.004651333036784333,0.008478241763877126,0.0010220520960055879,0.0007560527762229263,0.0003746005968690014,0.0008992640676828145,2.183870316918579e-05,0.000449389506876674,0.0010734338757185657,0.0004987588694507217,0.0004962123612899383,1.7056466770082324e-06,2.348866857015963e-06,1.0963367463201479e-05,1.595355254790931e-05,6.77284903560782e-05,1.8003746876438242e-05,6.452324585737301e-08,6.426273012039019e-05,6.700930665770599e-05,1.334270337327581e-06,0.0002726256241316616,1.1236454069418755e-06,7.558722886513713e-05,0.0006306480758244692,0.00014354027930574276,0.0006701889697113828,2.3957786612349707e-06,0.00011026993702767385,6.548364201686141e-05,1.1720294573080992e-05,5.484768666175199e-05,1.3457693848195618e-07,1.9077533283340387e-05,1.3453586549694307e-05,0.00015722704056653214,4.2058207871953357e-07,1.592060383526217e-07,8.686317947925737e-05,4.954323492967205e-05,4.535352251533453e-07,4.0195841408241506e-05,1.9650904224732813e-05,3.274786526397122e-07,2.0029037345548062e-05,2.9798927990931645e-05,1.0436768056454326e-05,6.052588356109112e-05,7.129575708919589e-06,8.518080969466268e-07,1.0326473008248627e-05,1.0466543086007363e-05,7.911244732650147e-07,1.1800579668985733e-07,2.824203822582305e-06,5.042259942911187e-10,1.3517140395880034e-06,1.2528963644342639e-08,1.1070874439411682e-08,2.746977471712597e-06,1.7940981456021632e-07,1.8021133696421998e-08,5.54184556023074e-07,7.914620359095181e-07,6.409128259221575e-07,3.6273553494226007e-06,9.377607135263588e-09,3.658343032952871e-07,1.9163791087351e-07,2.4340410309520166e-07,3.965951789197675e-09,3.8237841337718237e-07,1.431385747929781e-06,3.992664783902811e-06,7.380895894470996e-11,2.7618849429700276e-08,3.391497083171657e-08,1.4949795303920155e-06,9.196181163240169e-07,4.6540847398190976e-08,9.86951369963407e-07,1.2857730880000418e-07,7.202329221911441e-08,3.976481640854956e-06,6.037876625342165e-07,1.2551578887354253e-08,3.9054742462241165e-07,1.0784776627303927e-08,2.044604241469017e-08,4.009637193380655e-07,6.2147702539760985e-09,6.690618481464128e-08,6.6203433624068e-08,1.1993863680004324e-09,4.53846999981522e-08,9.571038583899849e-08,9.242858300950729e-08,1.921964333018167e-06,7.283391667556316e-09,1.7630177318039841e-09,1.6903069255391756e-07,3.842769085160569e-07,1.4516936541753012e-08,1.0205127187745688e-08,1.2388559156306655e-07,1.4670552150874983e-07,4.8961167342653766e-08,4.310491963366303e-10,1.6171338046433448e-08,1.7675709784725768e-09,7.739773466575173e-07,2.317985634547881e-07,4.44331242910323e-08,2.9764111175722974e-08,1.7129562301931855e-07,2.5840985795611005e-08,9.369083286969726e-11,1.4999781194902084e-08,7.085055853117694e-08,1.0122039206805766e-08,2.5910246193028286e-07,5.0626799197317496e-08,1.2658075021931836e-05,1.159195688460457e-05,2.340521865207279e-06,1.5393071537417313e-06,1.1640905340559726e-05,5.051003588851799e-05,1.4973438133836225e-07,3.0284201385732956e-05,1.0170719721980248e-06,2.3820478900482556e-07,1.5705075452787653e-05,7.951580416332149e-08,9.220746572946581e-07,2.0372104003740787e-10,1.921834602569561e-08,5.895295047242399e-06,4.243935125991527e-06,6.546768980264517e-06,7.178828820286753e-08,4.513651329585144e-06,1.9438479603728354e-06,2.732557453200002e-06,1.0658519711270742e-07,1.615425548884275e-08,1.1717938068755984e-06,3.338771659144868e-08,2.351733492389485e-07,2.743565374885293e-10,3.688187533157361e-10,2.0194726655375916e-06,2.0083983365282165e-09,2.2971522519732446e-06,2.8901913617929154e-07,3.0116673253033355e-06,4.393925752133043e-07,6.477736671506307e-07,2.0820350221661954e-07,1.159108738324477e-06,3.428974579833266e-07,1.3064508985749512e-07,1.8951391411725638e-07,2.126145672853852e-07,2.2094163742991668e-07
