atom_numbers,value
N1,10.538249808214722
H2,1.9349227254827246
H3,1.9264731896763179
C4,9.642863568166518
H5,2.088704590408717
C6,9.710640113371516
H7,2.0902723842925495
H8,2.069935014059101
H9,2.0787839546091993
C10,9.705966241812664
O11,10.949428115578268
N12,10.340090388553817
H13,1.8826984973057088
C14,9.590321227983273
H15,2.0419084555131493
C16,9.557045248207341
H17,2.063214535844454
C18,9.716503481736213
H19,2.0816902016191334
H20,2.0859163414379958
H21,2.0932955374456244
C22,9.718336664819077
H23,2.083413092631829
H24,2.0847955669140683
H25,2.086634450861726
C26,9.751882271093569
O27,10.92175200709657
O28,10.912983890703124
H29,1.756994981694441
